year,ple0019,bula_h,proportion,n,lower_confidence,upper_confidence
2015,Yes,Hamburg,0.01326963906581741,38036,0.012119666571558475,0.014419611560076345
2015,Yes,Bremen,0.010084925690021231,38036,0.009080786373236532,0.01108906500680593
2015,No,North Rhine-Westphalia,0.20595983588857697,38036,0.2018956725325505,0.21002399924460344
2015,No,Bavaria,0.16009501187648456,38036,0.15640979855335416,0.16378022519961496
2015,No,Baden-Wuerttemberg,0.12040595983588857,38036,0.11713538731833391,0.12367653235344324
2015,No,Lower Saxony,0.09755992226301015,38036,0.09457795025816437,0.10054189426785592
2015,No,Hesse,0.06741524508745411,38036,0.06489535344167727,0.06993513673323096
2015,No,Saxony,0.0606348520837832,38036,0.05823636692913633,0.06303333723843008
2015,No,"Rhineland-Palatinate, Saarland",0.06003023105160872,38036,0.05764296620719461,0.06241749589602283
2015,No,Brandenburg,0.03955949039084431,38036,0.037600558976159146,0.041518421805529476
2015,No,Thuringa,0.03657957244655582,38036,0.03469294612296842,0.03846619877014321
2015,No,Saxony-Anhalt,0.035715828114877994,38036,0.033850773588933125,0.03758088264082286
2015,No,Berlin,0.03537033038220687,38036,0.03351398612849983,0.037226674635913906
2015,No,Schleswig-Holstein,0.03480889656661628,38036,0.032966808304047655,0.036650984829184906
2015,No,Mecklenburg-Western Pomerania,0.021939106024616715,38036,0.020466959415880767,0.023411252633352662
2015,No,Hamburg,0.017318073850140357,38036,0.01600703690642434,0.018629110793856374
2015,No,Bremen,0.006607644137335349,38036,0.00579342298299181,0.007421865291678888
2017,Yes,North Rhine-Westphalia,0.21937046004842614,45410,0.21556425760120074,0.22317666249565155
2017,Yes,Bavaria,0.15593220338983052,45410,0.15259535178109768,0.15926905499856336
2017,Yes,Baden-Wuerttemberg,0.11476997578692494,45410,0.11183825549420008,0.1177016960796498
2017,Yes,Lower Saxony,0.09636803874092009,45410,0.09365383389014043,0.09908224359169976
2017,Yes,Hesse,0.07312348668280871,45410,0.0707289598680974,0.07551801349752003
2017,Yes,Berlin,0.05665859564164649,45410,0.05453218238284897,0.05878500890044401
2017,Yes,Saxony,0.056174334140435836,45410,0.054056484231611635,0.05829218404926004
2017,Yes,"Rhineland-Palatinate, Saarland",0.05036319612590799,45410,0.04835171606974194,0.052374676182074045
2017,Yes,Thuringa,0.03728813559322034,45410,0.03554547096159563,0.03903080022484505
2017,Yes,Brandenburg,0.031961259079903145,45410,0.030343407679242682,0.033579110480563605
2017,Yes,Schleswig-Holstein,0.03002421307506053,45410,0.02845458562987813,0.03159384052024293
2017,Yes,Saxony-Anhalt,0.02857142857142857,45410,0.02703910058157551,0.03010375656128163
2017,Yes,Mecklenburg-Western Pomerania,0.020823244552058112,45410,0.019509880673153557,0.022136608430962667
2017,Yes,Hamburg,0.018401937046004842,45410,0.017165764947181875,0.01963810914482781
2017,Yes,Bremen,0.010169491525423728,45410,0.009246685636105045,0.011092297414742412
2017,No,North Rhine-Westphalia,0.2071148505146218,45410,0.2033875785549366,0.210842122474307
2017,No,Bavaria,0.1588384250939389,45410,0.1554764242408846,0.1622004259469932
2017,No,Baden-Wuerttemberg,0.11358438163698742,45410,0.1106658908329523,0.11650287244102255
2017,No,Lower Saxony,0.10202581277569024,45410,0.0992418252921152,0.10480980025926528
2017,No,Hesse,0.06690083319719001,45410,0.06460278049394459,0.06919888590043542
2017,No,Saxony,0.06277569024669172,45410,0.06054469912935258,0.06500668136403086
2017,No,"Rhineland-Palatinate, Saarland",0.05799705930403529,45410,0.055847202981530994,0.06014691562653958
2017,No,Brandenburg,0.039495180526057834,45410,0.03770374102470826,0.041286620027407406
2017,No,Thuringa,0.036799542558405486,45410,0.03506789354190445,0.038531191574906525
2017,No,Schleswig-Holstein,0.03630942656428688,45410,0.03458891014755989,0.03802994298101387
2017,No,Berlin,0.035615095572618855,45410,0.033910495198908576,0.03731969594632913
2017,No,Saxony-Anhalt,0.035288351576539784,45410,0.03359130107097546,0.03698540208210411
2017,No,Mecklenburg-Western Pomerania,0.021646789740238523,45410,0.020308269610042805,0.02298530987043424
2017,No,Hamburg,0.017480803790230353,45410,0.01627540280630306,0.018686204774157646
2017,No,Bremen,0.008127756902466917,45410,0.007301921414196419,0.008953592390737414
2019,Yes,North Rhine-Westphalia,0.22802547770700637,42417,0.22403266197896107,0.23201829343505168
2019,Yes,Bavaria,0.14309978768577494,42417,0.13976728339948968,0.1464322919720602
2019,Yes,Baden-Wuerttemberg,0.11337579617834395,42417,0.1103585130583231,0.1163930792983648
2019,Yes,Lower Saxony,0.09851380042462846,42417,0.09567774852064866,0.10134985232860826
2019,Yes,Hesse,0.07048832271762208,42417,0.06805235173816002,0.07292429369708414
2019,Yes,Berlin,0.06284501061571125,42417,0.06053546146264018,0.06515455976878232
2019,Yes,Saxony,0.053927813163481955,42417,0.05177822808363652,0.056077398243327393
2019,Yes,"Rhineland-Palatinate, Saarland",0.042887473460721866,42417,0.04095935892799637,0.04481558799344736
2019,Yes,Brandenburg,0.03821656050955414,42417,0.03639203246518008,0.0400410885539282
2019,Yes,Thuringa,0.03354564755838641,42417,0.031832105139880724,0.0352591899768921
2019,Yes,Saxony-Anhalt,0.033121019108280254,42417,0.031417982428091906,0.0348240557884686
2019,Yes,Schleswig-Holstein,0.027600849256900213,42417,0.026041764933313616,0.02915993358048681
2019,Yes,Mecklenburg-Western Pomerania,0.025477707006369428,42417,0.023978152848256547,0.02697726116448231
2019,Yes,Hamburg,0.02165605095541401,42417,0.020270822160452583,0.02304127975037544
2019,Yes,Bremen,0.007218683651804671,42417,0.006413042021940419,0.008024325281668923
2019,No,North Rhine-Westphalia,0.20834403080872915,42417,0.20447907196904605,0.21220898964841226
2019,No,Bavaria,0.15464270432178007,42417,0.15120181291061927,0.15808359573294087
2019,No,Baden-Wuerttemberg,0.10834403080872913,42417,0.10538610516927836,0.1113019564481799
2019,No,Lower Saxony,0.09674796747967479,42417,0.09393469695847236,0.09956123800087723
2019,No,Hesse,0.06611039794608473,42417,0.06374573768789679,0.06847505820427266
2019,No,Saxony,0.06448438168592212,42417,0.062146950210290076,0.06682181316155415
2019,No,"Rhineland-Palatinate, Saarland",0.05840821566110398,42417,0.05617642016660293,0.06064001115560502
2019,No,Brandenburg,0.04368848951647411,42417,0.04174326693208036,0.04563371210086786
2019,No,Schleswig-Holstein,0.03812580231065468,42417,0.036303356053724006,0.03994824856758536
2019,No,Berlin,0.03761232349165597,42417,0.035801708113385115,0.03942293886992682
2019,No,Thuringa,0.03611467693624305,42417,0.03433909528842,0.03789025858406609
2019,No,Saxony-Anhalt,0.03470261018399658,42417,0.03296081240037105,0.036444407967622106
2019,No,Mecklenburg-Western Pomerania,0.023577235772357725,42417,0.02213328799036575,0.0250211835543497
2019,No,Hamburg,0.0204535729567822,42417,0.01910652455396803,0.021800621359596366
2019,No,Bremen,0.008643560119811725,42417,0.007762618068411079,0.009524502171212371
2021,Yes,North Rhine-Westphalia,0.22343324250681199,27598,0.2185187287154468,0.22834775629817716
2021,Yes,Bavaria,0.16185286103542235,27598,0.15750738269065093,0.16619833938019377
2021,Yes,Baden-Wuerttemberg,0.10190735694822889,27598,0.09833807706257738,0.1054766368338804
2021,Yes,Lower Saxony,0.1008174386920981,27598,0.09726514361542712,0.10436973376876907
2021,Yes,Hesse,0.0681198910081744,27598,0.06514730616320266,0.07109247585314613
2021,Yes,Berlin,0.060490463215258854,27598,0.057677841550015416,0.06330308488050229
2021,Yes,"Rhineland-Palatinate, Saarland",0.05776566757493188,27598,0.05501314032680001,0.060518194823063746
2021,Yes,Saxony,0.03814713896457766,27598,0.03588716949357168,0.040407108435583636
2021,Yes,Schleswig-Holstein,0.037057220708446865,27598,0.03482850882502175,0.03928593259187198
2021,Yes,Brandenburg,0.037057220708446865,27598,0.03482850882502175,0.03928593259187198
2021,Yes,Thuringa,0.0332425068119891,27598,0.03112744568738733,0.03535756793659087
2021,Yes,Saxony-Anhalt,0.027247956403269755,27598,0.025327142414078168,0.02916877039246134
2021,Yes,Mecklenburg-Western Pomerania,0.023978201634877384,27598,0.02217329255894819,0.025783110710806578
2021,Yes,Hamburg,0.020163487738419618,27598,0.01850513503402196,0.021821840442817275
2021,Yes,Bremen,0.008719346049046322,27598,0.00762247003796074,0.009816222060131904
2021,No,North Rhine-Westphalia,0.21364265927977838,27598,0.20880682703863213,0.21847849152092463
2021,No,Bavaria,0.14744921514312095,27598,0.14326611147100138,0.15163231881524053
2021,No,Baden-Wuerttemberg,0.11426592797783934,27598,0.11051250665103232,0.11801934930464636
2021,No,Lower Saxony,0.09787626962142197,27598,0.09437045438574672,0.10138208485709722
2021,No,Hesse,0.06913665743305633,27598,0.06614360434767563,0.07212971051843703
2021,No,Saxony,0.0629039704524469,27598,0.06003947363265791,0.0657684672722359
2021,No,"Rhineland-Palatinate, Saarland",0.05136195752539243,27598,0.04875767367210233,0.053966241378682535
2021,No,Berlin,0.04587950138504155,27598,0.043411029278405455,0.048347973491677645
2021,No,Schleswig-Holstein,0.0436865189289012,27598,0.04127499750061544,0.04609804035718696
2021,No,Brandenburg,0.03653047091412742,27598,0.03431705058895637,0.03874389123929847
2021,No,Thuringa,0.033010156971375805,27598,0.030902247199491965,0.035118066743259645
2021,No,Saxony-Anhalt,0.031682825484764546,27598,0.029616312986828184,0.033749337982700904
2021,No,Hamburg,0.0238342566943675,27598,0.0220346406608839,0.025633872727851097
2021,No,Mecklenburg-Western Pomerania,0.02094875346260388,27598,0.01925909444124334,0.022638412483964417
2021,No,Bremen,0.007790858725761773,27598,0.006753541612554807,0.008828175838968739
