year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,Direct migration background,Urban regions,2344,10.74523,9.42424,12.06622,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,2.00000,4.00000
2018,Direct migration background,Rural regions,789,13.43307,9.98149,16.88465,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,0.00000,4.00000
2018,Indirect migration background,Urban regions,948,9.49386,8.22657,10.76115,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,3.00000,5.00000
2018,Indirect migration background,Rural regions,221,7.09078,5.32468,8.85688,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,2.00000,5.00000
2019,No migration background,Urban regions,8172,11.40500,10.76944,12.04055,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,3.00000,4.00000
2019,No migration background,Rural regions,4891,13.41956,12.43626,14.40286,0.00000,4.00000,12.00000,0.00000,30.00000,4.00000,4.00000,5.00000
2019,Direct migration background,Urban regions,2085,9.05755,8.08803,10.02707,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,2.00000,4.00000
2019,Direct migration background,Rural regions,692,11.87478,9.40937,14.34019,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,2.00000,5.00000
2019,Indirect migration background,Urban regions,913,9.58641,8.07895,11.09387,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,2.00000,5.00000
2019,Indirect migration background,Rural regions,220,9.04773,6.74744,11.34802,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,2.00000,7.00000
2020,No migration background,Urban regions,7663,12.52600,11.80221,13.24979,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,4.00000,5.00000
2020,No migration background,Rural regions,4489,14.11986,12.99443,15.24530,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,3.00000,5.00000
2020,Direct migration background,Urban regions,4392,9.45724,8.70765,10.20683,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,2.00000,4.00000
2020,Direct migration background,Rural regions,1489,13.33530,11.32920,15.34140,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,3.00000
2020,Indirect migration background,Urban regions,905,9.35421,8.16146,10.54697,0.00000,4.00000,11.00000,0.00000,27.50000,4.00000,3.00000,5.00000
2020,Indirect migration background,Rural regions,223,9.17997,5.73657,12.62337,0.00000,4.00000,10.00000,0.00000,25.00000,4.00000,0.00000,5.00000
2021,No migration background,Urban regions,6259,11.33964,10.39794,12.28133,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,2.00000
2021,No migration background,Rural regions,3527,13.70981,12.23200,15.18763,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
2021,Direct migration background,Urban regions,1881,8.68191,7.50513,9.85869,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,1.00000
2021,Direct migration background,Rural regions,575,11.53693,8.19167,14.88219,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,1.00000
2021,Indirect migration background,Urban regions,607,7.44010,6.33388,8.54633,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,0.00000,4.00000
2021,Indirect migration background,Rural regions,154,12.16794,7.86891,16.46697,0.00000,3.39988,10.00000,0.00000,25.00000,3.00000,0.00000,5.00000
2022,No migration background,Urban regions,10712,10.32463,9.60326,11.04601,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,0.00000
2022,No migration background,Rural regions,6611,10.27232,9.39359,11.15105,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
2022,Direct migration background,Urban regions,5054,10.59531,9.53519,11.65542,0.00000,0.00000,9.00000,0.00000,22.50000,0.00000,0.00000,1.00000
2022,Direct migration background,Rural regions,984,15.15950,11.99705,18.32194,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,3.00000
2022,Indirect migration background,Urban regions,1061,11.20378,8.73624,13.67132,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,3.00000
2022,Indirect migration background,Rural regions,325,12.10267,8.08975,16.11559,0.00000,5.00000,10.27216,0.00000,25.68039,5.00000,2.97500,5.00000
