year,age_gr,bula_h,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,North Rhine-Westphalia,Both equally,0.02370,36,84,-0.00902,0.05643
2013,46-65 y.,Bavaria,Both equally,0.03173,40,40,-0.02328,0.08674
2017,17-29 y.,Lower Saxony,Earn money,0.11550,78,171,0.06746,0.16355
2017,17-29 y.,Lower Saxony,Both equally,0.13164,93,171,0.08081,0.18246
2017,17-29 y.,North Rhine-Westphalia,Earn money,0.11137,151,347,0.07822,0.14452
2017,17-29 y.,North Rhine-Westphalia,Both equally,0.15453,196,347,0.11644,0.19261
2017,17-29 y.,Hesse,Earn money,0.09010,39,107,0.03559,0.14461
2017,17-29 y.,Hesse,Both equally,0.20259,68,107,0.12608,0.27911
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Both equally,0.15806,52,52,0.05794,0.25818
2017,17-29 y.,Baden-Wuerttemberg,Earn money,0.09837,58,152,0.05087,0.14588
2017,17-29 y.,Baden-Wuerttemberg,Both equally,0.16823,94,152,0.10856,0.22789
2017,17-29 y.,Bavaria,Earn money,0.07991,80,172,0.03927,0.12055
2017,17-29 y.,Bavaria,Both equally,0.13158,92,172,0.08091,0.18225
2017,17-29 y.,Berlin,Both equally,0.17489,32,32,0.04117,0.30862
2017,17-29 y.,Saxony,Earn money,0.09509,31,81,0.03081,0.15937
2017,17-29 y.,Saxony,Both equally,0.17716,50,81,0.09349,0.26082
2017,30-45 y.,Lower Saxony,Earn money,0.05830,38,92,0.01015,0.10644
2017,30-45 y.,Lower Saxony,Both equally,0.06766,54,92,0.01605,0.11926
2017,30-45 y.,North Rhine-Westphalia,Earn money,0.06516,122,291,0.03675,0.09356
2017,30-45 y.,North Rhine-Westphalia,Both equally,0.08254,169,291,0.05087,0.11422
2017,30-45 y.,Hesse,Both equally,0.07011,46,46,-0.00449,0.14471
2017,30-45 y.,Baden-Wuerttemberg,Earn money,0.03978,41,97,0.00068,0.07887
2017,30-45 y.,Baden-Wuerttemberg,Both equally,0.07203,56,97,0.02031,0.12375
2017,30-45 y.,Bavaria,Earn money,0.05156,67,150,0.01606,0.08707
2017,30-45 y.,Bavaria,Both equally,0.06152,83,150,0.02293,0.10010
2017,30-45 y.,Berlin,Both equally,0.12886,33,33,0.01277,0.24494
2017,30-45 y.,Saxony,Both equally,0.08280,39,39,-0.00482,0.17041
2017,30-45 y.,Saxony-Anhalt,Both equally,0.12246,33,33,0.00888,0.23604
2017,46-65 y.,Lower Saxony,Both equally,0.03636,38,38,-0.02396,0.09667
2017,46-65 y.,North Rhine-Westphalia,Earn money,0.02847,53,118,-0.00166,0.05861
2017,46-65 y.,North Rhine-Westphalia,Both equally,0.03001,65,118,-0.00090,0.06093
2017,46-65 y.,Hesse,Both equally,0.05346,33,33,-0.02448,0.13140
2017,46-65 y.,Bavaria,Earn money,0.01360,35,75,-0.01279,0.03999
2017,46-65 y.,Bavaria,Both equally,0.02375,40,75,-0.01094,0.05844
