"plh0186","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2014","(noch) kein Abschluss","maennlich","132","","",""
"Manchmal","2014","(noch) kein Abschluss","weiblich","155","","",""
"Manchmal","2014","AkademikerIn","maennlich","939","0.309084594268043","0.292798788579218","0.325370399956867"
"Manchmal","2014","AkademikerIn","weiblich","823","0.260310770102655","0.244920975804323","0.275700564400986"
"Manchmal","2014","Hauptschule","maennlich","1322","","",""
"Manchmal","2014","Hauptschule","weiblich","1411","","",""
"Manchmal","2014","Realschule","maennlich","810","0.31150509805881","0.294161666987251","0.32884852913037"
"Manchmal","2014","Realschule","weiblich","1131","","",""
"Oft","2014","(Fach-)Abitur","maennlich","935","0.53844311808149","0.514647234444193","0.562239001718786"
"Oft","2014","(Fach-)Abitur","weiblich","1242","","",""
"Oft","2014","(noch) kein Abschluss","maennlich","213","","",""
"Oft","2014","(noch) kein Abschluss","weiblich","239","","",""
"Oft","2014","AkademikerIn","maennlich","1673","","",""
"Oft","2014","AkademikerIn","weiblich","1676","","",""
"Oft","2014","Hauptschule","maennlich","1888","","",""
"Oft","2014","Hauptschule","weiblich","1812","","",""
"Oft","2014","Realschule","maennlich","1478","","",""
"Oft","2014","Realschule","weiblich","2163","","",""
"Sehr oft","2014","(Fach-)Abitur","maennlich","176","","",""
"Sehr oft","2014","(Fach-)Abitur","weiblich","297","","",""
"Sehr oft","2014","(noch) kein Abschluss","maennlich","71","0.118279143204121","0.0887356809192089","0.147822605489034"
"Sehr oft","2014","(noch) kein Abschluss","weiblich","75","0.114963288169693","0.0880844996770299","0.141842076662357"
"Sehr oft","2014","AkademikerIn","maennlich","255","","",""
"Sehr oft","2014","AkademikerIn","weiblich","392","0.131795361296484","0.119931577807157","0.143659144785811"
"Sehr oft","2014","Hauptschule","maennlich","365","0.0869556279718383","0.0782127094112073","0.0956985465324692"
"Sehr oft","2014","Hauptschule","weiblich","402","0.0793469167204444","0.0711543301171338","0.0875395033237551"
"Sehr oft","2014","Realschule","maennlich","252","","",""
"Sehr oft","2014","Realschule","weiblich","473","0.108914775802248","0.0994101750512561","0.118419376553239"
"Sehr selten","2014","(Fach-)Abitur","maennlich","20","","",""
"Sehr selten","2014","(Fach-)Abitur","weiblich","39","0.0229843757473896","0.0167842032030889","0.0291845482916904"
"Sehr selten","2014","(noch) kein Abschluss","maennlich","12","","",""
"Sehr selten","2014","(noch) kein Abschluss","weiblich","16","","",""
"Sehr selten","2014","AkademikerIn","maennlich","44","0.0183807051904011","0.0136468958863719","0.0231145144944304"
"Sehr selten","2014","AkademikerIn","weiblich","43","0.0112064296364827","0.0075145413591409","0.0148983179138245"
"Sehr selten","2014","Hauptschule","maennlich","85","0.0270090762907906","0.021979042489087","0.0320391100924942"
"Sehr selten","2014","Hauptschule","weiblich","109","","",""
"Sehr selten","2014","Realschule","maennlich","35","0.012433687595473","0.00828381098400846","0.0165835642069376"
"Sehr selten","2014","Realschule","weiblich","62","0.0187266934342871","0.0145909232351601","0.0228624636334142"
"Selten","2014","(Fach-)Abitur","maennlich","85","0.0534433762115569","0.042707449244263","0.0641793031788508"
"Selten","2014","(Fach-)Abitur","weiblich","138","","",""
"Selten","2014","(noch) kein Abschluss","maennlich","31","0.0932811552610793","0.0666754345853093","0.119886875936849"
"Selten","2014","(noch) kein Abschluss","weiblich","56","0.133835081301156","0.105144804584956","0.162525358017356"
"Selten","2014","AkademikerIn","maennlich","182","","",""
"Selten","2014","AkademikerIn","weiblich","189","","",""
"Selten","2014","Hauptschule","maennlich","330","0.091215283515899","0.082281694756493","0.100148872275305"
"Selten","2014","Hauptschule","weiblich","447","0.116830198808148","0.107093591146864","0.126566806469433"
"Selten","2014","Realschule","maennlich","164","","",""
"Selten","2014","Realschule","weiblich","298","","",""
"Manchmal","2015","(Fach-)Abitur","maennlich","435","0.341169300091198","0.317451970579944","0.364886629602452"
"Manchmal","2015","(Fach-)Abitur","weiblich","535","0.261516165215433","0.242769512219779","0.280262818211086"
"Manchmal","2015","(noch) kein Abschluss","maennlich","95","0.285605763237629","0.238283389253705","0.332928137221553"
"Manchmal","2015","(noch) kein Abschluss","weiblich","130","","",""
"Manchmal","2015","AkademikerIn","maennlich","883","0.304278044346661","0.287655169976093","0.320900918717229"
"Manchmal","2015","AkademikerIn","weiblich","797","0.276259105220002","0.260040760681756","0.292477449758247"
"Manchmal","2015","Hauptschule","maennlich","1245","","",""
"Manchmal","2015","Hauptschule","weiblich","1269","","",""
"Manchmal","2015","Realschule","maennlich","772","0.319579163752556","0.301627338064691","0.337530989440421"
"Manchmal","2015","Realschule","weiblich","1043","","",""
"Oft","2015","(Fach-)Abitur","maennlich","836","0.47786882653891","0.45288044876462","0.502857204313199"
"Oft","2015","(Fach-)Abitur","weiblich","1137","","",""
"Oft","2015","(noch) kein Abschluss","maennlich","185","","",""
"Oft","2015","(noch) kein Abschluss","weiblich","213","","",""
"Oft","2015","AkademikerIn","maennlich","1606","","",""
"Oft","2015","AkademikerIn","weiblich","1572","","",""
"Oft","2015","Hauptschule","maennlich","1669","","",""
"Oft","2015","Hauptschule","weiblich","1586","","",""
"Oft","2015","Realschule","maennlich","1411","","",""
"Oft","2015","Realschule","weiblich","2088","","",""
"Sehr oft","2015","(Fach-)Abitur","maennlich","165","","",""
"Sehr oft","2015","(Fach-)Abitur","weiblich","281","","",""
"Sehr oft","2015","(noch) kein Abschluss","maennlich","42","0.106111424795672","0.0738460410186775","0.138376808572666"
"Sehr oft","2015","(noch) kein Abschluss","weiblich","60","0.113868375708149","0.0849966797661022","0.142740071650195"
"Sehr oft","2015","AkademikerIn","maennlich","258","","",""
"Sehr oft","2015","AkademikerIn","weiblich","342","0.110987456404616","0.0995942081954839","0.122380704613747"
"Sehr oft","2015","Hauptschule","maennlich","299","","",""
"Sehr oft","2015","Hauptschule","weiblich","344","0.0785199948050152","0.0699026937335239","0.0871372958765064"
"Sehr oft","2015","Realschule","maennlich","212","","",""
"Sehr oft","2015","Realschule","weiblich","407","0.0905215732775073","0.0815095487494844","0.0995335978055302"
"Sehr selten","2015","(Fach-)Abitur","maennlich","19","","",""
"Sehr selten","2015","(Fach-)Abitur","weiblich","31","0.0228537594809011","0.0164790179107459","0.0292285010510564"
"Sehr selten","2015","(noch) kein Abschluss","maennlich","4","0.0133793284389251","0.00134265905868796","0.0254159978191623"
"Sehr selten","2015","(noch) kein Abschluss","weiblich","19","","",""
"Sehr selten","2015","AkademikerIn","maennlich","41","0.0135480800868489","0.00937141358835951","0.0177247465853383"
"Sehr selten","2015","AkademikerIn","weiblich","45","0.022660655904192","0.0172628707501578","0.0280584410582261"
"Sehr selten","2015","Hauptschule","maennlich","88","0.0321204423099017","0.0263599634802852","0.0378809211395183"
"Sehr selten","2015","Hauptschule","weiblich","96","0.0289989370515459","0.0236231869753399","0.034374687127752"
"Sehr selten","2015","Realschule","maennlich","33","0.014099096760275","0.00956027769761152","0.0186379158229384"
"Sehr selten","2015","Realschule","weiblich","77","0.0273895157027573","0.0222631242330869","0.0325159071724277"
"Selten","2015","(Fach-)Abitur","maennlich","80","0.0613479709613112","0.0493434090867206","0.0733525328359018"
"Selten","2015","(Fach-)Abitur","weiblich","127","","",""
"Selten","2015","(noch) kein Abschluss","maennlich","24","","",""
"Selten","2015","(noch) kein Abschluss","weiblich","43","0.0849236765070999","0.0595861236574006","0.110261229356799"
"Selten","2015","AkademikerIn","maennlich","155","","",""
"Selten","2015","AkademikerIn","weiblich","164","","",""
"Selten","2015","Hauptschule","maennlich","298","","",""
"Selten","2015","Hauptschule","weiblich","448","0.128615232945659","0.117890428956084","0.139340036935234"
"Selten","2015","Realschule","maennlich","164","","",""
"Selten","2015","Realschule","weiblich","279","","",""
"Manchmal","2016","(Fach-)Abitur","maennlich","464","0.316784154143845","0.293518612209954","0.340049696077735"
"Manchmal","2016","(Fach-)Abitur","weiblich","521","0.25105461275738","0.232648432595256","0.269460792919503"
"Manchmal","2016","(noch) kein Abschluss","maennlich","98","0.320064095150544","0.27119137233479","0.368936817966298"
"Manchmal","2016","(noch) kein Abschluss","weiblich","124","","",""
"Manchmal","2016","AkademikerIn","maennlich","882","0.304908091744233","0.288175759431423","0.321640424057042"
"Manchmal","2016","AkademikerIn","weiblich","799","0.29063715001184","0.274268771498246","0.307005528525435"
"Manchmal","2016","Hauptschule","maennlich","1158","","",""
"Manchmal","2016","Hauptschule","weiblich","1157","","",""
"Manchmal","2016","Realschule","maennlich","692","0.297250508357112","0.278965126120616","0.315535890593608"
"Manchmal","2016","Realschule","weiblich","987","0.283140044384736","0.268443599222561","0.297836489546911"
"Oft","2016","(Fach-)Abitur","maennlich","803","0.522227144374064","0.4972471152673","0.547207173480829"
"Oft","2016","(Fach-)Abitur","weiblich","1139","","",""
"Oft","2016","(noch) kein Abschluss","maennlich","185","","",""
"Oft","2016","(noch) kein Abschluss","weiblich","199","","",""
"Oft","2016","AkademikerIn","maennlich","1581","","",""
"Oft","2016","AkademikerIn","weiblich","1604","","",""
"Oft","2016","Hauptschule","maennlich","1626","","",""
"Oft","2016","Hauptschule","weiblich","1559","","",""
"Oft","2016","Realschule","maennlich","1321","","",""
"Oft","2016","Realschule","weiblich","1921","","",""
"Sehr oft","2016","(Fach-)Abitur","maennlich","163","","",""
"Sehr oft","2016","(Fach-)Abitur","weiblich","300","0.134972217603409","0.120468086704146","0.149476348502672"
"Sehr oft","2016","(noch) kein Abschluss","maennlich","34","0.0793732048579817","0.0510532320215259","0.107693177694438"
"Sehr oft","2016","(noch) kein Abschluss","weiblich","67","0.135520758966118","0.104207955994849","0.166833561937387"
"Sehr oft","2016","AkademikerIn","maennlich","227","","",""
"Sehr oft","2016","AkademikerIn","weiblich","332","0.118104709649932","0.106470470254253","0.12973894904561"
"Sehr oft","2016","Hauptschule","maennlich","274","","",""
"Sehr oft","2016","Hauptschule","weiblich","322","0.0893816997408707","0.0799502616594601","0.0988131378222813"
"Sehr oft","2016","Realschule","maennlich","178","","",""
"Sehr oft","2016","Realschule","weiblich","373","0.0992987731848545","0.0895431097569422","0.109054436612767"
"Sehr selten","2016","(Fach-)Abitur","maennlich","23","","",""
"Sehr selten","2016","(Fach-)Abitur","weiblich","31","0.0145925216342476","0.00950240667741182","0.0196826365910834"
"Sehr selten","2016","(noch) kein Abschluss","maennlich","6","0.0174048701908353","0.00370435915830537","0.0311053812233652"
"Sehr selten","2016","(noch) kein Abschluss","weiblich","14","","",""
"Sehr selten","2016","AkademikerIn","maennlich","46","0.0191019884234954","0.0141268850871804","0.0240770917598104"
"Sehr selten","2016","AkademikerIn","weiblich","41","0.0125264725497959","0.00851713148170887","0.0165358136178829"
"Sehr selten","2016","Hauptschule","maennlich","78","0.0272447365509453","0.0217958539671356","0.032693619134755"
"Sehr selten","2016","Hauptschule","weiblich","116","","",""
"Sehr selten","2016","Realschule","maennlich","37","0.0161678678378533","0.0111220758050361","0.0212136598706705"
"Sehr selten","2016","Realschule","weiblich","72","0.0238941379428618","0.0189123110371527","0.028875964848571"
"Selten","2016","(Fach-)Abitur","maennlich","83","0.0485972232278385","0.0378439565081464","0.0593504899475306"
"Selten","2016","(Fach-)Abitur","weiblich","141","","",""
"Selten","2016","(noch) kein Abschluss","maennlich","27","","",""
"Selten","2016","(noch) kein Abschluss","weiblich","55","0.123971130404747","0.0938229407824402","0.154119320027054"
"Selten","2016","AkademikerIn","maennlich","172","","",""
"Selten","2016","AkademikerIn","weiblich","180","","",""
"Selten","2016","Hauptschule","maennlich","293","","",""
"Selten","2016","Hauptschule","weiblich","361","0.108184498252766","0.0979160350181264","0.118452961487405"
"Selten","2016","Realschule","maennlich","172","","",""
"Selten","2016","Realschule","weiblich","257","","",""
"Manchmal","2017","(Fach-)Abitur","maennlich","478","0.312438809063954","0.290766740065498","0.33411087806241"
"Manchmal","2017","(Fach-)Abitur","weiblich","581","0.256404010108478","0.238768681302365","0.274039338914591"
"Manchmal","2017","(noch) kein Abschluss","maennlich","119","","",""
"Manchmal","2017","(noch) kein Abschluss","weiblich","136","","",""
"Manchmal","2017","AkademikerIn","maennlich","933","0.292400232588202","0.27674025006227","0.308060215114134"
"Manchmal","2017","AkademikerIn","weiblich","794","0.247222938211881","0.232386909980278","0.262058966443485"
"Manchmal","2017","Hauptschule","maennlich","1165","","",""
"Manchmal","2017","Hauptschule","weiblich","1159","","",""
"Manchmal","2017","Realschule","maennlich","782","0.28952289026374","0.272720806721206","0.306324973806273"
"Manchmal","2017","Realschule","weiblich","1049","","",""
"Oft","2017","(Fach-)Abitur","maennlich","967","0.518548594956927","0.495185349571047","0.541911840342807"
"Oft","2017","(Fach-)Abitur","weiblich","1334","","",""
"Oft","2017","(noch) kein Abschluss","maennlich","217","","",""
"Oft","2017","(noch) kein Abschluss","weiblich","221","","",""
"Oft","2017","AkademikerIn","maennlich","1836","","",""
"Oft","2017","AkademikerIn","weiblich","1820","","",""
"Oft","2017","Hauptschule","maennlich","1737","","",""
"Oft","2017","Hauptschule","weiblich","1653","","",""
"Oft","2017","Realschule","maennlich","1573","","",""
"Oft","2017","Realschule","weiblich","2260","","",""
"Sehr oft","2017","(Fach-)Abitur","maennlich","195","","",""
"Sehr oft","2017","(Fach-)Abitur","weiblich","305","0.11696971508879","0.103989641619604","0.129949788557975"
"Sehr oft","2017","(noch) kein Abschluss","maennlich","52","0.0900942664477377","0.0625474877352999","0.117641045160176"
"Sehr oft","2017","(noch) kein Abschluss","weiblich","80","0.140677834919591","0.110079478604219","0.171276191234963"
"Sehr oft","2017","AkademikerIn","maennlich","286","","",""
"Sehr oft","2017","AkademikerIn","weiblich","413","0.134424867754522","0.122693942298831","0.146155793210213"
"Sehr oft","2017","Hauptschule","maennlich","304","0.0802525453132779","0.0713116460474319","0.0891934445791239"
"Sehr oft","2017","Hauptschule","weiblich","303","0.0765159994313528","0.067808421035905","0.0852235778268006"
"Sehr oft","2017","Realschule","maennlich","236","","",""
"Sehr oft","2017","Realschule","weiblich","453","0.0992600296814826","0.0901130349666888","0.108407024396276"
"Sehr selten","2017","(Fach-)Abitur","maennlich","29","","",""
"Sehr selten","2017","(Fach-)Abitur","weiblich","22","","",""
"Sehr selten","2017","(noch) kein Abschluss","maennlich","7","0.0125286826560973","0.00182732221800184","0.0232300430941927"
"Sehr selten","2017","(noch) kein Abschluss","weiblich","10","","",""
"Sehr selten","2017","AkademikerIn","maennlich","29","","",""
"Sehr selten","2017","AkademikerIn","weiblich","48","0.0157785503292696","0.0114928673398896","0.0200642333186496"
"Sehr selten","2017","Hauptschule","maennlich","73","0.027510347186219","0.022127549872207","0.0328931445002311"
"Sehr selten","2017","Hauptschule","weiblich","94","0.0307965760319432","0.0251372428267728","0.0364559092371136"
"Sehr selten","2017","Realschule","maennlich","32","0.0119114791129177","0.00789239203732615","0.0159305661885092"
"Sehr selten","2017","Realschule","weiblich","61","0.0197351047048289","0.0154802674536736","0.0239899419559842"
"Selten","2017","(Fach-)Abitur","maennlich","88","0.0652812595317983","0.053730861569546","0.0768316574940507"
"Selten","2017","(Fach-)Abitur","weiblich","113","","",""
"Selten","2017","(noch) kein Abschluss","maennlich","20","","",""
"Selten","2017","(noch) kein Abschluss","weiblich","49","0.107535750654894","0.0802724079783767","0.134799093331411"
"Selten","2017","AkademikerIn","maennlich","157","","",""
"Selten","2017","AkademikerIn","weiblich","173","","",""
"Selten","2017","Hauptschule","maennlich","268","","",""
"Selten","2017","Hauptschule","weiblich","371","0.104518048105707","0.0944965963145495","0.114539499896865"
"Selten","2017","Realschule","maennlich","176","","",""
"Selten","2017","Realschule","weiblich","282","","",""
"Manchmal","2018","(Fach-)Abitur","maennlich","467","0.305295547267754","0.283416490783584","0.327174603751924"
"Manchmal","2018","(Fach-)Abitur","weiblich","571","0.264236745628052","0.246287052492578","0.282186438763525"
"Manchmal","2018","(noch) kein Abschluss","maennlich","113","","",""
"Manchmal","2018","(noch) kein Abschluss","weiblich","114","","",""
"Manchmal","2018","AkademikerIn","maennlich","936","0.291317201055592","0.27543733714144","0.307197064969743"
"Manchmal","2018","AkademikerIn","weiblich","826","0.278491448082596","0.262931232565675","0.294051663599517"
"Manchmal","2018","Hauptschule","maennlich","1122","","",""
"Manchmal","2018","Hauptschule","weiblich","1146","","",""
"Manchmal","2018","Realschule","maennlich","763","0.283561012231074","0.266480571895948","0.300641452566201"
"Manchmal","2018","Realschule","weiblich","1063","","",""
"Oft","2018","(Fach-)Abitur","maennlich","934","0.529109297141211","0.505395501797454","0.552823092484968"
"Oft","2018","(Fach-)Abitur","weiblich","1255","","",""
"Oft","2018","(noch) kein Abschluss","maennlich","186","","",""
"Oft","2018","(noch) kein Abschluss","weiblich","221","","",""
"Oft","2018","AkademikerIn","maennlich","1732","","",""
"Oft","2018","AkademikerIn","weiblich","1793","","",""
"Oft","2018","Hauptschule","maennlich","1602","","",""
"Oft","2018","Hauptschule","weiblich","1504","","",""
"Oft","2018","Realschule","maennlich","1473","","",""
"Oft","2018","Realschule","weiblich","2165","","",""
"Sehr oft","2018","(Fach-)Abitur","maennlich","197","","",""
"Sehr oft","2018","(Fach-)Abitur","weiblich","321","0.121146518429636","0.107863245907489","0.134429790951782"
"Sehr oft","2018","(noch) kein Abschluss","maennlich","52","0.120040174287946","0.087866564616234","0.152213783959658"
"Sehr oft","2018","(noch) kein Abschluss","weiblich","88","0.146692282927827","0.115269830256674","0.178114735598981"
"Sehr oft","2018","AkademikerIn","maennlich","279","","",""
"Sehr oft","2018","AkademikerIn","weiblich","371","0.111955541265225","0.101010205570365","0.122900876960085"
"Sehr oft","2018","Hauptschule","maennlich","278","","",""
"Sehr oft","2018","Hauptschule","weiblich","297","","",""
"Sehr oft","2018","Realschule","maennlich","238","","",""
"Sehr oft","2018","Realschule","weiblich","419","0.092056409228178","0.0830610459245897","0.101051772531766"
"Sehr selten","2018","(Fach-)Abitur","maennlich","23","","",""
"Sehr selten","2018","(Fach-)Abitur","weiblich","29","","",""
"Sehr selten","2018","(noch) kein Abschluss","maennlich","11","","",""
"Sehr selten","2018","(noch) kein Abschluss","weiblich","22","","",""
"Sehr selten","2018","AkademikerIn","maennlich","28","","",""
"Sehr selten","2018","AkademikerIn","weiblich","38","0.00946230343807838","0.00610165661418576","0.012822950261971"
"Sehr selten","2018","Hauptschule","maennlich","79","0.0213014054341865","0.0164185743496649","0.0261842365187081"
"Sehr selten","2018","Hauptschule","weiblich","78","0.0178840808853667","0.0134371716244937","0.0223309901462396"
"Sehr selten","2018","Realschule","maennlich","37","0.0124397769496065","0.00823953518412431","0.0166400187150887"
"Sehr selten","2018","Realschule","weiblich","70","0.024925340426642","0.0200746702724425","0.0297760105808416"
"Selten","2018","(Fach-)Abitur","maennlich","81","0.054277237382711","0.0435135989278874","0.0650408758375347"
"Selten","2018","(Fach-)Abitur","weiblich","142","","",""
"Selten","2018","(noch) kein Abschluss","maennlich","30","0.0857131108855544","0.0580009793070088","0.1134252424641"
"Selten","2018","(noch) kein Abschluss","weiblich","42","0.0789114501353599","0.0549670305379975","0.102855869732722"
"Selten","2018","AkademikerIn","maennlich","170","","",""
"Selten","2018","AkademikerIn","weiblich","160","","",""
"Selten","2018","Hauptschule","maennlich","278","","",""
"Selten","2018","Hauptschule","weiblich","387","0.12415337110782","0.113088741781397","0.135218000434243"
"Selten","2018","Realschule","maennlich","164","","",""
"Selten","2018","Realschule","weiblich","251","","",""
"Manchmal","2019","(Fach-)Abitur","maennlich","510","0.303380492620669","0.282277385731192","0.324483599510145"
"Manchmal","2019","(Fach-)Abitur","weiblich","560","0.264906406398078","0.247015337656588","0.282797475139568"
"Manchmal","2019","(noch) kein Abschluss","maennlich","85","0.270486044239631","0.225223760532424","0.315748327946838"
"Manchmal","2019","(noch) kein Abschluss","weiblich","103","","",""
"Manchmal","2019","AkademikerIn","maennlich","1001","","",""
"Manchmal","2019","AkademikerIn","weiblich","833","0.253146328295552","0.238439760759952","0.267852895831153"
"Manchmal","2019","Hauptschule","maennlich","1041","","",""
"Manchmal","2019","Hauptschule","weiblich","998","0.348263595839384","0.331314022389497","0.365213169289271"
"Manchmal","2019","Realschule","maennlich","766","0.283949205275051","0.267336241520183","0.300562169029919"
"Manchmal","2019","Realschule","weiblich","1077","","",""
"Oft","2019","(Fach-)Abitur","maennlich","1000","","",""
"Oft","2019","(Fach-)Abitur","weiblich","1277","","",""
"Oft","2019","(noch) kein Abschluss","maennlich","195","","",""
"Oft","2019","(noch) kein Abschluss","weiblich","189","","",""
"Oft","2019","AkademikerIn","maennlich","2069","","",""
"Oft","2019","AkademikerIn","weiblich","1860","","",""
"Oft","2019","Hauptschule","maennlich","1525","","",""
"Oft","2019","Hauptschule","weiblich","1363","","",""
"Oft","2019","Realschule","maennlich","1589","","",""
"Oft","2019","Realschule","weiblich","2106","","",""
"Sehr oft","2019","(Fach-)Abitur","maennlich","195","","",""
"Sehr oft","2019","(Fach-)Abitur","weiblich","337","0.141410434246287","0.127283358754822","0.155537509737752"
"Sehr oft","2019","(noch) kein Abschluss","maennlich","52","0.138290737987172","0.103116543824125","0.17346493215022"
"Sehr oft","2019","(noch) kein Abschluss","weiblich","69","0.134275116776039","0.101192052471547","0.167358181080531"
"Sehr oft","2019","AkademikerIn","maennlich","385","0.0893082413381551","0.0800903253012912","0.098526157375019"
"Sehr oft","2019","AkademikerIn","weiblich","462","0.132415297289781","0.12095138728569","0.143879207293873"
"Sehr oft","2019","Hauptschule","maennlich","285","","",""
"Sehr oft","2019","Hauptschule","weiblich","257","","",""
"Sehr oft","2019","Realschule","maennlich","268","","",""
"Sehr oft","2019","Realschule","weiblich","420","0.0972107853266087","0.0879322984824603","0.106489272170757"
"Sehr selten","2019","(Fach-)Abitur","maennlich","29","","",""
"Sehr selten","2019","(Fach-)Abitur","weiblich","34","0.0185471871819553","0.0130771223418516","0.024017252022059"
"Sehr selten","2019","(noch) kein Abschluss","maennlich","7","0.0374704307418242","0.0181196446662612","0.0568212168173873"
"Sehr selten","2019","(noch) kein Abschluss","weiblich","17","","",""
"Sehr selten","2019","AkademikerIn","maennlich","41","0.0145687870899376","0.0106959776214661","0.018441596558409"
"Sehr selten","2019","AkademikerIn","weiblich","37","0.00931514006924171","0.00606598676605803","0.0125642933724254"
"Sehr selten","2019","Hauptschule","maennlich","81","0.0309322138150378","0.0249061663206439","0.0369582613094317"
"Sehr selten","2019","Hauptschule","weiblich","80","0.0289126651956809","0.0229513518287182","0.0348739785626437"
"Sehr selten","2019","Realschule","maennlich","44","0.0192220248322353","0.0141633147258031","0.0242807349386675"
"Sehr selten","2019","Realschule","weiblich","52","0.0183194356782829","0.0141192557860063","0.0225196155705594"
"Selten","2019","(Fach-)Abitur","maennlich","89","0.0647203114831557","0.0534263628669086","0.0760142600994028"
"Selten","2019","(Fach-)Abitur","weiblich","129","","",""
"Selten","2019","(noch) kein Abschluss","maennlich","31","0.0824857053779962","0.0544544211590963","0.110516989596896"
"Selten","2019","(noch) kein Abschluss","weiblich","30","0.0946704768246434","0.066263263456053","0.123077690193234"
"Selten","2019","AkademikerIn","maennlich","181","","",""
"Selten","2019","AkademikerIn","weiblich","166","","",""
"Selten","2019","Hauptschule","maennlich","239","","",""
"Selten","2019","Hauptschule","weiblich","337","0.112806594538353","0.101551603845831","0.124061585230875"
"Selten","2019","Realschule","maennlich","163","","",""
"Selten","2019","Realschule","weiblich","261","","",""
"Manchmal","2020","(Fach-)Abitur","maennlich","545","0.296504488527368","0.27634167747232","0.316667299582416"
"Manchmal","2020","(Fach-)Abitur","weiblich","631","0.265990615939823","0.248600350367453","0.283380881512193"
"Manchmal","2020","(noch) kein Abschluss","maennlich","121","","",""
"Manchmal","2020","(noch) kein Abschluss","weiblich","88","0.205223983346492","0.167826229640928","0.242621737052056"
"Manchmal","2020","AkademikerIn","maennlich","1071","","",""
"Manchmal","2020","AkademikerIn","weiblich","926","0.269267199763973","0.254571675074734","0.283962724453211"
"Manchmal","2020","Hauptschule","maennlich","1008","","",""
"Manchmal","2020","Hauptschule","weiblich","993","0.375450059349554","0.357834994455134","0.393065124243974"
"Manchmal","2020","Realschule","maennlich","719","0.287282601326055","0.269798571421053","0.304766631231058"
"Manchmal","2020","Realschule","weiblich","986","0.277556364747197","0.263005315060808","0.292107414433587"
"Oft","2020","(Fach-)Abitur","maennlich","1053","","",""
"Oft","2020","(Fach-)Abitur","weiblich","1302","","",""
"Oft","2020","(noch) kein Abschluss","maennlich","233","","",""
"Oft","2020","(noch) kein Abschluss","weiblich","216","","",""
"Oft","2020","AkademikerIn","maennlich","2026","","",""
"Oft","2020","AkademikerIn","weiblich","1927","","",""
"Oft","2020","Hauptschule","maennlich","1421","","",""
"Oft","2020","Hauptschule","weiblich","1248","","",""
"Oft","2020","Realschule","maennlich","1382","","",""
"Oft","2020","Realschule","weiblich","1943","","",""
"Sehr oft","2020","(Fach-)Abitur","maennlich","228","","",""
"Sehr oft","2020","(Fach-)Abitur","weiblich","345","0.122317769317623","0.109422343730912","0.135213194904335"
"Sehr oft","2020","(noch) kein Abschluss","maennlich","51","0.0685911038455001","0.0454931631442185","0.0916890445467817"
"Sehr oft","2020","(noch) kein Abschluss","weiblich","87","0.158576969309412","0.124752083569536","0.192401855049289"
"Sehr oft","2020","AkademikerIn","maennlich","354","0.0810642403899699","0.0722710640380158","0.0898574167419241"
"Sehr oft","2020","AkademikerIn","weiblich","406","0.107928621550005","0.0976488802159114","0.118208362884099"
"Sehr oft","2020","Hauptschule","maennlich","263","","",""
"Sehr oft","2020","Hauptschule","weiblich","261","","",""
"Sehr oft","2020","Realschule","maennlich","256","","",""
"Sehr oft","2020","Realschule","weiblich","361","0.0904533302798054","0.0811327807581535","0.0997738798014574"
"Sehr selten","2020","(Fach-)Abitur","maennlich","26","","",""
"Sehr selten","2020","(Fach-)Abitur","weiblich","44","0.0175405648077244","0.012374006306392","0.0227071233090568"
"Sehr selten","2020","(noch) kein Abschluss","maennlich","15","","",""
"Sehr selten","2020","(noch) kein Abschluss","weiblich","14","","",""
"Sehr selten","2020","AkademikerIn","maennlich","46","0.0139273876292888","0.0101518584735251","0.0177029167850526"
"Sehr selten","2020","AkademikerIn","weiblich","41","0.00934542181907998","0.00615774232539307","0.0125331013127669"
"Sehr selten","2020","Hauptschule","maennlich","80","0.0346657883992034","0.0281565572710955","0.0411750195273113"
"Sehr selten","2020","Hauptschule","weiblich","75","0.0298723821270974","0.0236797691952449","0.03606499505895"
"Sehr selten","2020","Realschule","maennlich","39","0.0192023343090395","0.0138996603738571","0.0245050082442218"
"Sehr selten","2020","Realschule","weiblich","65","0.0212764622025376","0.0165872869071786","0.0259656374978966"
"Selten","2020","(Fach-)Abitur","maennlich","119","","",""
"Selten","2020","(Fach-)Abitur","weiblich","158","","",""
"Selten","2020","(noch) kein Abschluss","maennlich","40","0.0980377133188152","0.0708633141103845","0.125212112527246"
"Selten","2020","(noch) kein Abschluss","weiblich","43","0.151073047013269","0.117911274209874","0.184234819816665"
"Selten","2020","AkademikerIn","maennlich","204","","",""
"Selten","2020","AkademikerIn","weiblich","200","","",""
"Selten","2020","Hauptschule","maennlich","262","","",""
"Selten","2020","Hauptschule","weiblich","326","0.120253595317847","0.108421753407029","0.132085437228665"
"Selten","2020","Realschule","maennlich","177","","",""
"Selten","2020","Realschule","weiblich","283","","",""
