,Unnamed: 0,year,pgisced97,quintil_oecd,plh0186,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
549,549,2013,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.57772,216,24310,0.48624,0.70107
550,550,2013,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.07564,31,24310,0.05364,0.10255
551,551,2013,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.31593,104,24310,0.25917,0.39077
552,552,2013,Post-secondary Non-tertiary Level,4th Quintile,Often,0.59127,211,24310,0.48834,0.68665
553,553,2013,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.0928,36,24310,0.05659,0.14436
554,554,2013,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.31653,104,24310,0.25938,0.3934
555,555,2013,Post-secondary Non-tertiary Level,5th Quintile,Often,0.54556,208,24310,0.46721,0.64048
556,556,2013,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.13792,45,24310,0.09845,0.18708
557,557,2013,First Stage of Tertiary Education,1st Quintile,Sometimes,0.47909,49,24310,0.34589,0.61996
558,558,2013,First Stage of Tertiary Education,1st Quintile,Often,0.52091,68,24310,0.40149,0.64483
559,559,2013,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.39812,91,24310,0.31007,0.50487
560,560,2013,First Stage of Tertiary Education,2nd Quintile,Often,0.60188,147,24310,0.48914,0.70769
561,561,2013,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.43982,126,24310,0.35993,0.52479
562,562,2013,First Stage of Tertiary Education,3rd Quintile,Often,0.49612,197,24310,0.41152,0.58116
563,563,2013,First Stage of Tertiary Education,3rd Quintile,Very often,0.06406,32,24310,0.04798,0.08705
564,564,2013,First Stage of Tertiary Education,4th Quintile,Sometimes,0.29303,121,24310,0.2411,0.34589
565,565,2013,First Stage of Tertiary Education,4th Quintile,Often,0.57714,234,24310,0.49882,0.67642
566,566,2013,First Stage of Tertiary Education,4th Quintile,Very often,0.12983,52,24310,0.0915,0.16764
567,567,2013,First Stage of Tertiary Education,5th Quintile,Seldom,0.07941,38,24310,0.04941,0.11313
568,568,2013,First Stage of Tertiary Education,5th Quintile,Sometimes,0.31552,119,24310,0.26207,0.3689
569,569,2013,First Stage of Tertiary Education,5th Quintile,Often,0.53138,221,24310,0.45127,0.60868
570,570,2013,First Stage of Tertiary Education,5th Quintile,Very often,0.07369,32,24310,0.0402,0.11559
571,571,2013,Second Stage of Tertiary Education,1st Quintile,Seldom,0.09726,44,24310,0.06939,0.1255
572,572,2013,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.31971,114,24310,0.2535,0.3889
573,573,2013,Second Stage of Tertiary Education,1st Quintile,Often,0.45929,183,24310,0.37037,0.5565
574,574,2013,Second Stage of Tertiary Education,1st Quintile,Very often,0.12374,41,24310,0.08736,0.16849
575,575,2013,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.11077,48,24310,0.08016,0.14107
576,576,2013,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.34743,182,24310,0.28717,0.41387
577,577,2013,Second Stage of Tertiary Education,2nd Quintile,Often,0.43308,310,24310,0.37686,0.50656
578,578,2013,Second Stage of Tertiary Education,2nd Quintile,Very often,0.10871,57,24310,0.07938,0.14977
579,579,2013,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.09851,52,24310,0.07607,0.12305
580,580,2013,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.34574,277,24310,0.30252,0.39573
581,581,2013,Second Stage of Tertiary Education,3rd Quintile,Often,0.48705,450,24310,0.42105,0.555
582,582,2013,Second Stage of Tertiary Education,3rd Quintile,Very often,0.06869,71,24310,0.05037,0.08841
583,583,2013,Second Stage of Tertiary Education,4th Quintile,Seldom,0.0547,74,24310,0.04248,0.06862
584,584,2013,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.32085,372,24310,0.28456,0.36433
585,585,2013,Second Stage of Tertiary Education,4th Quintile,Often,0.53047,748,24310,0.49108,0.57402
586,586,2013,Second Stage of Tertiary Education,4th Quintile,Very often,0.09398,136,24310,0.07641,0.11629
587,587,2013,Second Stage of Tertiary Education,5th Quintile,Seldom,0.05538,130,24310,0.04497,0.06542
588,588,2013,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.32916,767,24310,0.3045,0.3614
589,589,2013,Second Stage of Tertiary Education,5th Quintile,Often,0.53938,1493,24310,0.50841,0.56992
590,590,2013,Second Stage of Tertiary Education,5th Quintile,Very often,0.07608,221,24310,0.06579,0.08783
591,591,2014,Pre-primary Level,1st Quintile,Sometimes,0.37165,37,25636,0.22464,0.62658
592,592,2014,Pre-primary Level,1st Quintile,Often,0.62835,84,25636,0.52739,0.72805
593,593,2014,Pre-primary Level,2nd Quintile,Often,1.0,53,25636,0.78618,1.2688
594,594,2014,Pre-primary Level,3rd Quintile,Often,1.0,33,25636,0.63993,1.32974
595,595,2014,Pre-primary Level,4th Quintile,Often,1.0,45,25636,0.69926,1.35298
596,596,2014,Pre-primary Level,5th Quintile,Often,1.0,38,25636,0.68194,1.34035
597,597,2014,Primary Level,1st Quintile,Seldom,0.19638,46,25636,0.13075,0.26734
598,598,2014,Primary Level,1st Quintile,Sometimes,0.34735,110,25636,0.29864,0.41614
599,599,2014,Primary Level,1st Quintile,Often,0.34876,115,25636,0.27658,0.41178
600,600,2014,Primary Level,1st Quintile,Very often,0.10752,42,25636,0.0739,0.14139
601,601,2014,Primary Level,2nd Quintile,Sometimes,0.62445,41,25636,0.4265,0.8284
602,602,2014,Primary Level,2nd Quintile,Often,0.37555,38,25636,0.25145,0.51136
603,603,2014,Lower Secondary Level,1st Quintile,Very seldom,0.03279,38,25636,0.02219,0.04586
604,604,2014,Lower Secondary Level,1st Quintile,Seldom,0.13572,147,25636,0.11517,0.15654
605,605,2014,Lower Secondary Level,1st Quintile,Sometimes,0.36465,406,25636,0.32221,0.40611
606,606,2014,Lower Secondary Level,1st Quintile,Often,0.37773,522,25636,0.33578,0.41671
607,607,2014,Lower Secondary Level,1st Quintile,Very often,0.08911,136,25636,0.0701,0.11171
608,608,2014,Lower Secondary Level,2nd Quintile,Seldom,0.09336,66,25636,0.07917,0.10967
609,609,2014,Lower Secondary Level,2nd Quintile,Sometimes,0.37248,301,25636,0.33401,0.41214
610,610,2014,Lower Secondary Level,2nd Quintile,Often,0.42098,379,25636,0.37633,0.47233
611,611,2014,Lower Secondary Level,2nd Quintile,Very often,0.11318,94,25636,0.08468,0.14217
612,612,2014,Lower Secondary Level,3rd Quintile,Seldom,0.11925,52,25636,0.09166,0.15179
613,613,2014,Lower Secondary Level,3rd Quintile,Sometimes,0.3128,159,25636,0.26862,0.37064
614,614,2014,Lower Secondary Level,3rd Quintile,Often,0.47951,248,25636,0.41392,0.54003
615,615,2014,Lower Secondary Level,3rd Quintile,Very often,0.08844,60,25636,0.06365,0.11003
616,616,2014,Lower Secondary Level,4th Quintile,Sometimes,0.37882,109,25636,0.32197,0.44327
617,617,2014,Lower Secondary Level,4th Quintile,Often,0.50946,163,25636,0.43374,0.6066
618,618,2014,Lower Secondary Level,4th Quintile,Very often,0.11171,41,25636,0.0823,0.15493
619,619,2014,Lower Secondary Level,5th Quintile,Sometimes,0.51864,42,25636,0.37086,0.70082
620,620,2014,Lower Secondary Level,5th Quintile,Often,0.48136,52,25636,0.36769,0.65436
621,621,2014,Upper Secondary Level,1st Quintile,Very seldom,0.02995,71,25636,0.02403,0.03657
622,622,2014,Upper Secondary Level,1st Quintile,Seldom,0.12979,314,25636,0.11431,0.14744
623,623,2014,Upper Secondary Level,1st Quintile,Sometimes,0.35662,906,25636,0.32886,0.38078
624,624,2014,Upper Secondary Level,1st Quintile,Often,0.39198,1167,25636,0.36425,0.42157
625,625,2014,Upper Secondary Level,1st Quintile,Very often,0.09165,289,25636,0.07878,0.10569
626,626,2014,Upper Secondary Level,2nd Quintile,Very seldom,0.02402,57,25636,0.01871,0.03111
627,627,2014,Upper Secondary Level,2nd Quintile,Seldom,0.08395,232,25636,0.07457,0.09571
628,628,2014,Upper Secondary Level,2nd Quintile,Sometimes,0.31848,924,25636,0.29542,0.33824
629,629,2014,Upper Secondary Level,2nd Quintile,Often,0.47667,1501,25636,0.45195,0.50591
630,630,2014,Upper Secondary Level,2nd Quintile,Very often,0.09687,288,25636,0.07995,0.11104
631,631,2014,Upper Secondary Level,3rd Quintile,Very seldom,0.01926,34,25636,0.01443,0.02485
632,632,2014,Upper Secondary Level,3rd Quintile,Seldom,0.07257,158,25636,0.06193,0.08421
633,633,2014,Upper Secondary Level,3rd Quintile,Sometimes,0.35587,809,25636,0.33587,0.37896
634,634,2014,Upper Secondary Level,3rd Quintile,Often,0.47637,1397,25636,0.45053,0.50868
635,635,2014,Upper Secondary Level,3rd Quintile,Very often,0.07593,257,25636,0.06706,0.08591
636,636,2014,Upper Secondary Level,4th Quintile,Seldom,0.07802,162,25636,0.06777,0.08982
637,637,2014,Upper Secondary Level,4th Quintile,Sometimes,0.26877,633,25636,0.2495,0.28727
638,638,2014,Upper Secondary Level,4th Quintile,Often,0.55999,1332,25636,0.52933,0.5931
639,639,2014,Upper Secondary Level,4th Quintile,Very often,0.09322,260,25636,0.08229,0.10597
640,640,2014,Upper Secondary Level,5th Quintile,Seldom,0.05704,94,25636,0.04564,0.06797
641,641,2014,Upper Secondary Level,5th Quintile,Sometimes,0.29834,464,25636,0.26864,0.32997
642,642,2014,Upper Secondary Level,5th Quintile,Often,0.5272,899,25636,0.49846,0.56607
643,643,2014,Upper Secondary Level,5th Quintile,Very often,0.11741,192,25636,0.10182,0.13514
644,644,2014,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.08481,36,25636,0.04769,0.13171
645,645,2014,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.31998,103,25636,0.23382,0.42348
646,646,2014,Post-secondary Non-tertiary Level,1st Quintile,Often,0.43403,176,25636,0.36515,0.52323
647,647,2014,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.16117,38,25636,0.11482,0.21104
648,648,2014,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.11366,31,25636,0.07663,0.15764
649,649,2014,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.21922,103,25636,0.15983,0.29397
650,650,2014,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.56593,217,25636,0.48305,0.67217
651,651,2014,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.1012,51,25636,0.05951,0.17797
652,652,2014,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.34864,106,25636,0.25331,0.44152
653,653,2014,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.57799,261,25636,0.50403,0.673
654,654,2014,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.07337,37,25636,0.04959,0.09652
655,655,2014,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.26525,119,25636,0.20871,0.32341
656,656,2014,Post-secondary Non-tertiary Level,4th Quintile,Often,0.60516,251,25636,0.5118,0.69315
657,657,2014,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.12959,52,25636,0.09881,0.1703
658,658,2014,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.29428,98,25636,0.23617,0.35865
659,659,2014,Post-secondary Non-tertiary Level,5th Quintile,Often,0.57523,220,25636,0.47782,0.6618
660,660,2014,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.13048,41,25636,0.08427,0.17866
661,661,2014,First Stage of Tertiary Education,1st Quintile,Sometimes,0.49536,43,25636,0.33709,0.67189
662,662,2014,First Stage of Tertiary Education,1st Quintile,Often,0.50464,55,25636,0.34887,0.648
663,663,2014,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.38513,79,25636,0.29215,0.46921
664,664,2014,First Stage of Tertiary Education,2nd Quintile,Often,0.61487,141,25636,0.51099,0.71208
665,665,2014,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.38999,103,25636,0.32193,0.47082
666,666,2014,First Stage of Tertiary Education,3rd Quintile,Often,0.55052,187,25636,0.46626,0.68608
667,667,2014,First Stage of Tertiary Education,3rd Quintile,Very often,0.05949,32,25636,0.04298,0.07567
668,668,2014,First Stage of Tertiary Education,4th Quintile,Sometimes,0.3408,125,25636,0.2776,0.40458
669,669,2014,First Stage of Tertiary Education,4th Quintile,Often,0.53656,234,25636,0.46153,0.61728
670,670,2014,First Stage of Tertiary Education,4th Quintile,Very often,0.12265,52,25636,0.09538,0.15544
671,671,2014,First Stage of Tertiary Education,5th Quintile,Sometimes,0.33361,117,25636,0.25545,0.40057
672,672,2014,First Stage of Tertiary Education,5th Quintile,Often,0.55447,226,25636,0.46482,0.63496
673,673,2014,First Stage of Tertiary Education,5th Quintile,Very often,0.11192,37,25636,0.06129,0.16028
674,674,2014,Second Stage of Tertiary Education,1st Quintile,Seldom,0.12428,51,25636,0.08903,0.1608
675,675,2014,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.31108,167,25636,0.26303,0.37437
676,676,2014,Second Stage of Tertiary Education,1st Quintile,Often,0.48682,253,25636,0.41941,0.56004
677,677,2014,Second Stage of Tertiary Education,1st Quintile,Very often,0.07781,49,25636,0.06091,0.09711
678,678,2014,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.08355,45,25636,0.05626,0.11346
679,679,2014,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.30764,190,25636,0.25608,0.3709
680,680,2014,Second Stage of Tertiary Education,2nd Quintile,Often,0.50288,344,25636,0.43206,0.57112
681,681,2014,Second Stage of Tertiary Education,2nd Quintile,Very often,0.10593,70,25636,0.07774,0.13985
682,682,2014,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.0744,72,25636,0.05502,0.09122
683,683,2014,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.30598,289,25636,0.26966,0.34923
684,684,2014,Second Stage of Tertiary Education,3rd Quintile,Often,0.51384,507,25636,0.46156,0.57096
685,685,2014,Second Stage of Tertiary Education,3rd Quintile,Very often,0.10577,96,25636,0.08236,0.13334
686,686,2014,Second Stage of Tertiary Education,4th Quintile,Seldom,0.0505,71,25636,0.04098,0.06421
687,687,2014,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.34627,402,25636,0.3077,0.38649
688,688,2014,Second Stage of Tertiary Education,4th Quintile,Often,0.49795,734,25636,0.44483,0.54811
689,689,2014,Second Stage of Tertiary Education,4th Quintile,Very often,0.10527,136,25636,0.08208,0.13087
690,690,2014,Second Stage of Tertiary Education,5th Quintile,Seldom,0.06462,132,25636,0.05532,0.07577
691,691,2014,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.25173,714,25636,0.23153,0.27096
692,692,2014,Second Stage of Tertiary Education,5th Quintile,Often,0.56114,1511,25636,0.52791,0.60099
693,693,2014,Second Stage of Tertiary Education,5th Quintile,Very often,0.12251,295,25636,0.10669,0.14206
694,694,2015,Pre-primary Level,1st Quintile,Often,1.0,64,23589,0.73057,1.3283
695,695,2015,Pre-primary Level,2nd Quintile,Often,1.0,39,23589,0.61301,1.43803
696,696,2015,Pre-primary Level,3rd Quintile,Often,1.0,36,23589,0.72319,1.2806
697,697,2015,Pre-primary Level,4th Quintile,Often,1.0,40,23589,0.75513,1.29963
698,698,2015,Pre-primary Level,5th Quintile,Often,1.0,32,23589,0.65759,1.4413
699,699,2015,Primary Level,1st Quintile,Seldom,0.13948,33,23589,0.09981,0.17792
700,700,2015,Primary Level,1st Quintile,Sometimes,0.34096,80,23589,0.2323,0.43949
701,701,2015,Primary Level,1st Quintile,Often,0.40896,104,23589,0.31427,0.52717
702,702,2015,Primary Level,1st Quintile,Very often,0.11059,33,23589,0.06491,0.15489
703,703,2015,Primary Level,2nd Quintile,Sometimes,0.58199,31,23589,0.34991,0.82352
704,704,2015,Primary Level,2nd Quintile,Often,0.41801,32,23589,0.29532,0.5543
705,705,2015,Lower Secondary Level,1st Quintile,Very seldom,0.02653,35,23589,0.01836,0.03556
706,706,2015,Lower Secondary Level,1st Quintile,Seldom,0.12334,120,23589,0.09736,0.14794
707,707,2015,Lower Secondary Level,1st Quintile,Sometimes,0.37656,353,23589,0.3263,0.42486
708,708,2015,Lower Secondary Level,1st Quintile,Often,0.36572,435,23589,0.32573,0.41318
709,709,2015,Lower Secondary Level,1st Quintile,Very often,0.10786,121,23589,0.08186,0.13435
710,710,2015,Lower Secondary Level,2nd Quintile,Seldom,0.09769,72,23589,0.07877,0.12194
711,711,2015,Lower Secondary Level,2nd Quintile,Sometimes,0.40653,262,23589,0.36033,0.46373
712,712,2015,Lower Secondary Level,2nd Quintile,Often,0.40089,317,23589,0.35779,0.45197
713,713,2015,Lower Secondary Level,2nd Quintile,Very often,0.09488,76,23589,0.06875,0.12351
714,714,2015,Lower Secondary Level,3rd Quintile,Seldom,0.11425,43,23589,0.08573,0.14754
715,715,2015,Lower Secondary Level,3rd Quintile,Sometimes,0.29819,137,23589,0.25251,0.34171
716,716,2015,Lower Secondary Level,3rd Quintile,Often,0.49081,211,23589,0.42845,0.55711
717,717,2015,Lower Secondary Level,3rd Quintile,Very often,0.09675,58,23589,0.06978,0.13202
718,718,2015,Lower Secondary Level,4th Quintile,Sometimes,0.43707,88,23589,0.34984,0.54627
719,719,2015,Lower Secondary Level,4th Quintile,Often,0.56293,134,23589,0.47721,0.69496
720,720,2015,Lower Secondary Level,5th Quintile,Often,1.0,69,23589,0.76737,1.24022
721,721,2015,Upper Secondary Level,1st Quintile,Very seldom,0.04404,79,23589,0.03611,0.05395
722,722,2015,Upper Secondary Level,1st Quintile,Seldom,0.13666,268,23589,0.12051,0.1559
723,723,2015,Upper Secondary Level,1st Quintile,Sometimes,0.3343,785,23589,0.31093,0.35985
724,724,2015,Upper Secondary Level,1st Quintile,Often,0.38523,1035,23589,0.35708,0.4127
725,725,2015,Upper Secondary Level,1st Quintile,Very often,0.09977,236,23589,0.08407,0.11575
726,726,2015,Upper Secondary Level,2nd Quintile,Very seldom,0.02838,66,23589,0.02246,0.03441
727,727,2015,Upper Secondary Level,2nd Quintile,Seldom,0.11278,257,23589,0.0996,0.12736
728,728,2015,Upper Secondary Level,2nd Quintile,Sometimes,0.33067,913,23589,0.31025,0.35665
729,729,2015,Upper Secondary Level,2nd Quintile,Often,0.44454,1418,23589,0.41986,0.47361
730,730,2015,Upper Secondary Level,2nd Quintile,Very often,0.08363,254,23589,0.07064,0.10037
731,731,2015,Upper Secondary Level,3rd Quintile,Very seldom,0.02471,42,23589,0.01815,0.03316
732,732,2015,Upper Secondary Level,3rd Quintile,Seldom,0.07901,165,23589,0.06885,0.09011
733,733,2015,Upper Secondary Level,3rd Quintile,Sometimes,0.35577,757,23589,0.33213,0.38088
734,734,2015,Upper Secondary Level,3rd Quintile,Often,0.46769,1302,23589,0.43966,0.49644
735,735,2015,Upper Secondary Level,3rd Quintile,Very often,0.07283,219,23589,0.06054,0.08526
736,736,2015,Upper Secondary Level,4th Quintile,Seldom,0.07633,146,23589,0.06608,0.08709
737,737,2015,Upper Secondary Level,4th Quintile,Sometimes,0.29403,615,23589,0.27225,0.31498
738,738,2015,Upper Secondary Level,4th Quintile,Often,0.53536,1209,23589,0.50443,0.5696
739,739,2015,Upper Secondary Level,4th Quintile,Very often,0.09428,245,23589,0.08129,0.10686
740,740,2015,Upper Secondary Level,5th Quintile,Seldom,0.05304,90,23589,0.04301,0.0618
741,741,2015,Upper Secondary Level,5th Quintile,Sometimes,0.28993,428,23589,0.26593,0.31286
742,742,2015,Upper Secondary Level,5th Quintile,Often,0.54675,871,23589,0.51206,0.57726
743,743,2015,Upper Secondary Level,5th Quintile,Very often,0.11028,175,23589,0.08751,0.12914
744,744,2015,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.13572,36,23589,0.07864,0.21702
745,745,2015,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.34288,105,23589,0.27066,0.4183
746,746,2015,Post-secondary Non-tertiary Level,1st Quintile,Often,0.44951,148,23589,0.34753,0.56892
747,747,2015,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.07189,31,23589,0.04933,0.1037
748,748,2015,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.37988,117,23589,0.29687,0.45149
749,749,2015,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.4664,210,23589,0.37577,0.56345
750,750,2015,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.15372,48,23589,0.10001,0.21807
751,751,2015,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.32837,115,23589,0.26078,0.40726
752,752,2015,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.53451,244,23589,0.45005,0.65557
753,753,2015,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.13712,61,23589,0.09139,0.18141
754,754,2015,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.27856,99,23589,0.22077,0.34363
755,755,2015,Post-secondary Non-tertiary Level,4th Quintile,Often,0.64071,247,23589,0.55874,0.74572
756,756,2015,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.08073,34,23589,0.05479,0.11847
757,757,2015,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.34944,102,23589,0.2732,0.42539
758,758,2015,Post-secondary Non-tertiary Level,5th Quintile,Often,0.52804,211,23589,0.45972,0.607
759,759,2015,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.12252,32,23589,0.07409,0.18898
760,760,2015,First Stage of Tertiary Education,1st Quintile,Sometimes,0.60689,41,23589,0.45083,0.82933
761,761,2015,First Stage of Tertiary Education,1st Quintile,Often,0.39311,53,23589,0.28287,0.5114
762,762,2015,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.51062,92,23589,0.4057,0.60552
763,763,2015,First Stage of Tertiary Education,2nd Quintile,Often,0.48938,130,23589,0.41355,0.57076
764,764,2015,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.4172,108,23589,0.33028,0.51296
765,765,2015,First Stage of Tertiary Education,3rd Quintile,Often,0.5828,180,23589,0.48253,0.69466
766,766,2015,First Stage of Tertiary Education,4th Quintile,Sometimes,0.34426,115,23589,0.28816,0.41705
767,767,2015,First Stage of Tertiary Education,4th Quintile,Often,0.52785,205,23589,0.45294,0.60442
768,768,2015,First Stage of Tertiary Education,4th Quintile,Very often,0.12789,40,23589,0.08622,0.18444
769,769,2015,First Stage of Tertiary Education,5th Quintile,Sometimes,0.32351,118,23589,0.27134,0.40042
770,770,2015,First Stage of Tertiary Education,5th Quintile,Often,0.58588,228,23589,0.51527,0.66994
771,771,2015,First Stage of Tertiary Education,5th Quintile,Very often,0.09061,32,23589,0.04916,0.14455
772,772,2015,Second Stage of Tertiary Education,1st Quintile,Seldom,0.10299,48,23589,0.07515,0.13624
773,773,2015,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.34604,144,23589,0.27918,0.41784
774,774,2015,Second Stage of Tertiary Education,1st Quintile,Often,0.485,226,23589,0.40237,0.56374
775,775,2015,Second Stage of Tertiary Education,1st Quintile,Very often,0.06597,40,23589,0.04832,0.08572
776,776,2015,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.1125,52,23589,0.07069,0.15776
777,777,2015,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.39499,206,23589,0.34009,0.45221
778,778,2015,Second Stage of Tertiary Education,2nd Quintile,Often,0.42081,315,23589,0.37371,0.47525
779,779,2015,Second Stage of Tertiary Education,2nd Quintile,Very often,0.0717,52,23589,0.05035,0.09449
780,780,2015,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.07006,52,23589,0.04799,0.09809
781,781,2015,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.2854,258,23589,0.2463,0.32805
782,782,2015,Second Stage of Tertiary Education,3rd Quintile,Often,0.53138,501,23589,0.47786,0.59139
783,783,2015,Second Stage of Tertiary Education,3rd Quintile,Very often,0.11316,113,23589,0.08783,0.14215
784,784,2015,Second Stage of Tertiary Education,4th Quintile,Seldom,0.05126,68,23589,0.03988,0.06188
785,785,2015,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.28061,366,23589,0.24545,0.31964
786,786,2015,Second Stage of Tertiary Education,4th Quintile,Often,0.56805,732,23589,0.51797,0.62509
787,787,2015,Second Stage of Tertiary Education,4th Quintile,Very often,0.10009,144,23589,0.0783,0.12613
788,788,2015,Second Stage of Tertiary Education,5th Quintile,Seldom,0.0457,99,23589,0.03709,0.05512
789,789,2015,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.28337,706,23589,0.25547,0.30662
790,790,2015,Second Stage of Tertiary Education,5th Quintile,Often,0.55825,1404,23589,0.52419,0.59245
791,791,2015,Second Stage of Tertiary Education,5th Quintile,Very often,0.11267,251,23589,0.09215,0.13389
792,792,2016,Pre-primary Level,1st Quintile,Often,1.0,58,22648,0.64708,1.49819
793,793,2016,Pre-primary Level,2nd Quintile,Often,1.0,50,22648,0.69288,1.34022
794,794,2016,Pre-primary Level,3rd Quintile,Often,1.0,40,22648,0.72034,1.37819
795,795,2016,Primary Level,1st Quintile,Seldom,0.15428,39,22648,0.11127,0.20738
796,796,2016,Primary Level,1st Quintile,Sometimes,0.43253,83,22648,0.31592,0.57018
797,797,2016,Primary Level,1st Quintile,Often,0.4132,96,22648,0.33661,0.50259
798,798,2016,Primary Level,2nd Quintile,Often,1.0,36,22648,0.63431,1.43874
799,799,2016,Lower Secondary Level,1st Quintile,Very seldom,0.03965,34,22648,0.02554,0.06437
800,800,2016,Lower Secondary Level,1st Quintile,Seldom,0.11819,109,22648,0.09496,0.14468
801,801,2016,Lower Secondary Level,1st Quintile,Sometimes,0.38638,349,22648,0.33618,0.44687
802,802,2016,Lower Secondary Level,1st Quintile,Often,0.36652,424,22648,0.32311,0.41659
803,803,2016,Lower Secondary Level,1st Quintile,Very often,0.08926,109,22648,0.06859,0.11582
804,804,2016,Lower Secondary Level,2nd Quintile,Seldom,0.08877,66,22648,0.06405,0.11288
805,805,2016,Lower Secondary Level,2nd Quintile,Sometimes,0.37921,228,22648,0.32671,0.43649
806,806,2016,Lower Secondary Level,2nd Quintile,Often,0.45662,341,22648,0.39695,0.50614
807,807,2016,Lower Secondary Level,2nd Quintile,Very often,0.0754,75,22648,0.05804,0.09778
808,808,2016,Lower Secondary Level,3rd Quintile,Seldom,0.13075,56,22648,0.10901,0.15115
809,809,2016,Lower Secondary Level,3rd Quintile,Sometimes,0.32718,125,22648,0.26926,0.38994
810,810,2016,Lower Secondary Level,3rd Quintile,Often,0.45819,206,22648,0.39112,0.53836
811,811,2016,Lower Secondary Level,3rd Quintile,Very often,0.08388,34,22648,0.0583,0.10785
812,812,2016,Lower Secondary Level,4th Quintile,Sometimes,0.34664,59,22648,0.28909,0.41806
813,813,2016,Lower Secondary Level,4th Quintile,Often,0.65336,139,22648,0.54537,0.75304
814,814,2016,Lower Secondary Level,5th Quintile,Sometimes,0.33119,35,22648,0.20669,0.51122
815,815,2016,Lower Secondary Level,5th Quintile,Often,0.66881,63,22648,0.5209,0.81585
816,816,2016,Upper Secondary Level,1st Quintile,Very seldom,0.04508,78,22648,0.03374,0.05512
817,817,2016,Upper Secondary Level,1st Quintile,Seldom,0.11393,238,22648,0.09689,0.13644
818,818,2016,Upper Secondary Level,1st Quintile,Sometimes,0.32738,751,22648,0.29779,0.35949
819,819,2016,Upper Secondary Level,1st Quintile,Often,0.42221,1046,22648,0.39101,0.45334
820,820,2016,Upper Secondary Level,1st Quintile,Very often,0.09139,240,22648,0.07678,0.10391
821,821,2016,Upper Secondary Level,2nd Quintile,Very seldom,0.0264,63,22648,0.01955,0.03311
822,822,2016,Upper Secondary Level,2nd Quintile,Seldom,0.10296,228,22648,0.08847,0.11739
