year,bula_h,regtyp,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Saxony-Anhalt,Urban regions,Sometimes,0.27060,52,121,0.19111,0.35009
2010,Saxony-Anhalt,Urban regions,Often,0.40450,69,121,0.31669,0.49232
2010,Saxony-Anhalt,Rural regions,Seldom,0.06336,44,546,0.04291,0.08382
2010,Saxony-Anhalt,Rural regions,Sometimes,0.30265,210,546,0.26408,0.34122
2010,Saxony-Anhalt,Rural regions,Often,0.33393,252,546,0.29433,0.37352
2010,Saxony-Anhalt,Rural regions,Very often,0.07109,40,546,0.04951,0.09266
2010,Thuringa,Urban regions,Sometimes,0.25785,90,189,0.19532,0.32038
2010,Thuringa,Urban regions,Often,0.30440,99,189,0.23862,0.37017
2010,Thuringa,Rural regions,Seldom,0.11896,44,506,0.09073,0.14720
2010,Thuringa,Rural regions,Sometimes,0.32125,191,506,0.28052,0.36198
2010,Thuringa,Rural regions,Often,0.31470,234,506,0.27420,0.35521
2010,Thuringa,Rural regions,Very often,0.03743,37,506,0.02087,0.05399
2011,Schleswig-Holstein,Urban regions,Sometimes,0.27706,63,160,0.20749,0.34663
2011,Schleswig-Holstein,Urban regions,Often,0.31147,97,160,0.23949,0.38346
2011,Schleswig-Holstein,Rural regions,Seldom,0.06043,44,432,0.03793,0.08293
2011,Schleswig-Holstein,Rural regions,Sometimes,0.19345,106,432,0.15616,0.23074
2011,Schleswig-Holstein,Rural regions,Often,0.38781,230,432,0.34181,0.43381
2011,Schleswig-Holstein,Rural regions,Very often,0.08222,52,432,0.05628,0.10815
2011,Hamburg,Urban regions,Sometimes,0.33123,112,254,0.27323,0.38922
2011,Hamburg,Urban regions,Often,0.32520,142,254,0.26748,0.38293
2011,Lower Saxony,Urban regions,Seldom,0.06336,70,839,0.04687,0.07986
2011,Lower Saxony,Urban regions,Sometimes,0.26349,271,839,0.23366,0.29332
2011,Lower Saxony,Urban regions,Often,0.36213,412,839,0.32959,0.39467
2011,Lower Saxony,Urban regions,Very often,0.05007,86,839,0.03531,0.06484
2011,Lower Saxony,Rural regions,Seldom,0.06515,83,1029,0.05006,0.08024
2011,Lower Saxony,Rural regions,Sometimes,0.25701,331,1029,0.23030,0.28373
2011,Lower Saxony,Rural regions,Often,0.33159,510,1029,0.30281,0.36036
2011,Lower Saxony,Rural regions,Very often,0.08572,105,1029,0.06861,0.10284
2011,Bremen,Urban regions,Sometimes,0.32175,49,100,0.22973,0.41377
2011,Bremen,Urban regions,Often,0.28490,51,100,0.19599,0.37382
2011,North Rhine-Westphalia,Urban regions,Very seldom,0.02152,93,3981,0.01701,0.02603
2011,North Rhine-Westphalia,Urban regions,Seldom,0.08127,373,3981,0.07278,0.08976
2011,North Rhine-Westphalia,Urban regions,Sometimes,0.25231,1268,3981,0.23881,0.26580
2011,North Rhine-Westphalia,Urban regions,Often,0.33314,1854,3981,0.31850,0.34778
2011,North Rhine-Westphalia,Urban regions,Very often,0.07062,393,3981,0.06266,0.07858
2011,North Rhine-Westphalia,Rural regions,Sometimes,0.26964,48,103,0.18351,0.35576
2011,North Rhine-Westphalia,Rural regions,Often,0.31044,55,103,0.22065,0.40023
2011,Hesse,Urban regions,Very seldom,0.03723,41,1149,0.02627,0.04818
2011,Hesse,Urban regions,Seldom,0.06949,104,1149,0.05478,0.08420
2011,Hesse,Urban regions,Sometimes,0.21207,338,1149,0.18842,0.23572
2011,Hesse,Urban regions,Often,0.34424,563,1149,0.31675,0.37172
2011,Hesse,Urban regions,Very often,0.06804,103,1149,0.05348,0.08261
2011,Hesse,Rural regions,Sometimes,0.23852,72,232,0.18356,0.29348
2011,Hesse,Rural regions,Often,0.33928,122,232,0.27822,0.40033
2011,Hesse,Rural regions,Very often,0.08349,38,232,0.04781,0.11916
2011,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.07867,90,827,0.06031,0.09703
2011,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.25286,289,827,0.22322,0.28250
2011,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.30580,379,827,0.27438,0.33722
2011,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.06117,69,827,0.04483,0.07751
2011,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.30241,123,266,0.24711,0.35771
2011,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.32985,143,266,0.27324,0.38646
2011,Baden-Wuerttemberg,Urban regions,Very seldom,0.01726,36,2233,0.01186,0.02266
2011,Baden-Wuerttemberg,Urban regions,Seldom,0.06455,166,2233,0.05435,0.07474
2011,Baden-Wuerttemberg,Urban regions,Sometimes,0.27718,830,2233,0.25861,0.29575
2011,Baden-Wuerttemberg,Urban regions,Often,0.32719,1016,2233,0.30773,0.34666
2011,Baden-Wuerttemberg,Urban regions,Very often,0.06281,185,2233,0.05274,0.07287
2011,Baden-Wuerttemberg,Rural regions,Sometimes,0.26996,84,209,0.20963,0.33029
2011,Baden-Wuerttemberg,Rural regions,Often,0.35633,125,209,0.29125,0.42142
2011,Bavaria,Urban regions,Very seldom,0.02410,45,1520,0.01639,0.03182
2011,Bavaria,Urban regions,Seldom,0.08165,142,1520,0.06788,0.09542
2011,Bavaria,Urban regions,Sometimes,0.23278,474,1520,0.21153,0.25404
2011,Bavaria,Urban regions,Often,0.37138,708,1520,0.34708,0.39568
2011,Bavaria,Urban regions,Very often,0.07616,151,1520,0.06283,0.08950
2011,Bavaria,Rural regions,Very seldom,0.01717,31,1645,0.01089,0.02345
2011,Bavaria,Rural regions,Seldom,0.08436,159,1645,0.07092,0.09779
2011,Bavaria,Rural regions,Sometimes,0.23995,506,1645,0.21931,0.26059
2011,Bavaria,Rural regions,Often,0.34287,791,1645,0.31993,0.36582
2011,Bavaria,Rural regions,Very often,0.05832,158,1645,0.04699,0.06965
2011,Berlin,Urban regions,Seldom,0.10381,105,760,0.08211,0.12551
2011,Berlin,Urban regions,Sometimes,0.23692,201,760,0.20667,0.26717
2011,Berlin,Urban regions,Often,0.35522,368,760,0.32117,0.38927
2011,Berlin,Urban regions,Very often,0.07665,86,760,0.05773,0.09558
2011,Brandenburg,Urban regions,Often,0.36152,38,38,0.20671,0.51633
2011,Brandenburg,Rural regions,Seldom,0.11922,95,781,0.09648,0.14197
2011,Brandenburg,Rural regions,Sometimes,0.30224,281,781,0.27001,0.33447
2011,Brandenburg,Rural regions,Often,0.29104,331,781,0.25916,0.32291
2011,Brandenburg,Rural regions,Very often,0.04459,74,781,0.03010,0.05907
2011,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.07136,40,454,0.04766,0.09507
2011,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.25710,141,454,0.21685,0.29734
2011,Mecklenburg-Western Pomerania,Rural regions,Often,0.41987,237,454,0.37442,0.46532
2011,Mecklenburg-Western Pomerania,Rural regions,Very often,0.04699,36,454,0.02750,0.06647
2011,Saxony,Urban regions,Seldom,0.07786,70,704,0.05805,0.09767
2011,Saxony,Urban regions,Sometimes,0.30230,248,704,0.26835,0.33625
2011,Saxony,Urban regions,Often,0.31334,326,704,0.27905,0.34763
2011,Saxony,Urban regions,Very often,0.06209,60,704,0.04425,0.07992
2011,Saxony,Rural regions,Seldom,0.09613,65,660,0.07363,0.11864
2011,Saxony,Rural regions,Sometimes,0.29817,240,660,0.26324,0.33310
2011,Saxony,Rural regions,Often,0.33150,302,660,0.29556,0.36744
2011,Saxony,Rural regions,Very often,0.03882,53,660,0.02407,0.05357
2011,Saxony-Anhalt,Urban regions,Sometimes,0.30022,72,167,0.23050,0.36995
2011,Saxony-Anhalt,Urban regions,Often,0.36901,95,167,0.29560,0.44241
2011,Saxony-Anhalt,Rural regions,Seldom,0.08828,69,643,0.06634,0.11023
2011,Saxony-Anhalt,Rural regions,Sometimes,0.30851,247,643,0.27278,0.34424
2011,Saxony-Anhalt,Rural regions,Often,0.30866,280,643,0.27292,0.34439
2011,Saxony-Anhalt,Rural regions,Very often,0.05149,47,643,0.03440,0.06859
2011,Thuringa,Urban regions,Sometimes,0.26674,94,232,0.20971,0.32377
2011,Thuringa,Urban regions,Often,0.24427,105,232,0.18887,0.29968
2011,Thuringa,Urban regions,Very often,0.13985,33,232,0.09512,0.18457
2011,Thuringa,Rural regions,Seldom,0.11977,63,597,0.09371,0.14584
2011,Thuringa,Rural regions,Sometimes,0.27551,207,597,0.23964,0.31138
2011,Thuringa,Rural regions,Often,0.32435,272,597,0.28676,0.36193
2011,Thuringa,Rural regions,Very often,0.07853,55,597,0.05693,0.10013
2012,Schleswig-Holstein,Urban regions,Sometimes,0.25979,54,154,0.19031,0.32928
2012,Schleswig-Holstein,Urban regions,Often,0.35951,100,154,0.28347,0.43554
2012,Schleswig-Holstein,Rural regions,Sometimes,0.20473,126,417,0.16595,0.24350
2012,Schleswig-Holstein,Rural regions,Often,0.40651,239,417,0.35931,0.45371
2012,Schleswig-Holstein,Rural regions,Very often,0.07425,52,417,0.04906,0.09945
2012,Hamburg,Urban regions,Sometimes,0.29516,117,303,0.24372,0.34661
2012,Hamburg,Urban regions,Often,0.36912,152,303,0.31469,0.42354
2012,Hamburg,Urban regions,Very often,0.06709,34,303,0.03887,0.09530
2012,Lower Saxony,Urban regions,Seldom,0.05974,58,765,0.04294,0.07655
2012,Lower Saxony,Urban regions,Sometimes,0.29785,265,765,0.26542,0.33028
2012,Lower Saxony,Urban regions,Often,0.33795,372,765,0.30440,0.37149
2012,Lower Saxony,Urban regions,Very often,0.06990,70,765,0.05182,0.08798
2012,Lower Saxony,Rural regions,Seldom,0.06510,79,1072,0.05033,0.07988
2012,Lower Saxony,Rural regions,Sometimes,0.23187,314,1072,0.20660,0.25715
2012,Lower Saxony,Rural regions,Often,0.35748,550,1072,0.32878,0.38619
2012,Lower Saxony,Rural regions,Very often,0.08223,129,1072,0.06578,0.09868
2012,Bremen,Urban regions,Sometimes,0.20322,37,100,0.12395,0.28248
2012,Bremen,Urban regions,Often,0.38802,63,100,0.29203,0.48402
2012,North Rhine-Westphalia,Urban regions,Very seldom,0.01644,67,3908,0.01245,0.02043
2012,North Rhine-Westphalia,Urban regions,Seldom,0.06713,304,3908,0.05928,0.07498
2012,North Rhine-Westphalia,Urban regions,Sometimes,0.25111,1208,3908,0.23751,0.26471
2012,North Rhine-Westphalia,Urban regions,Often,0.36068,1968,3908,0.34562,0.37574
2012,North Rhine-Westphalia,Urban regions,Very often,0.06808,361,3908,0.06018,0.07598
2012,North Rhine-Westphalia,Rural regions,Sometimes,0.27603,41,95,0.18565,0.36640
2012,North Rhine-Westphalia,Rural regions,Often,0.33487,54,95,0.23946,0.43028
2012,Hesse,Urban regions,Seldom,0.06007,80,1101,0.04603,0.07411
2012,Hesse,Urban regions,Sometimes,0.22653,344,1101,0.20179,0.25127
2012,Hesse,Urban regions,Often,0.34596,561,1101,0.31785,0.37407
2012,Hesse,Urban regions,Very often,0.08383,116,1101,0.06745,0.10021
2012,Hesse,Rural regions,Sometimes,0.20916,84,217,0.15492,0.26340
2012,Hesse,Rural regions,Often,0.38481,133,217,0.31993,0.44970
2012,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.06999,86,856,0.05289,0.08709
2012,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.26409,293,856,0.23454,0.29364
2012,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.33693,404,856,0.30525,0.36861
2012,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.06074,73,856,0.04473,0.07675
2012,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.28567,118,253,0.22990,0.34145
2012,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.36355,135,253,0.30416,0.42294
2012,Baden-Wuerttemberg,Urban regions,Very seldom,0.01549,35,2134,0.01025,0.02073
2012,Baden-Wuerttemberg,Urban regions,Seldom,0.07224,180,2134,0.06126,0.08323
2012,Baden-Wuerttemberg,Urban regions,Sometimes,0.24814,706,2134,0.22981,0.26647
2012,Baden-Wuerttemberg,Urban regions,Often,0.34796,1038,2134,0.32774,0.36817
2012,Baden-Wuerttemberg,Urban regions,Very often,0.06988,175,2134,0.05906,0.08070
2012,Baden-Wuerttemberg,Rural regions,Sometimes,0.33446,86,202,0.26923,0.39968
2012,Baden-Wuerttemberg,Rural regions,Often,0.31431,116,202,0.25013,0.37849
2012,Bavaria,Urban regions,Very seldom,0.02180,35,1478,0.01435,0.02925
2012,Bavaria,Urban regions,Seldom,0.06485,112,1478,0.05229,0.07741
2012,Bavaria,Urban regions,Sometimes,0.24784,464,1478,0.22582,0.26986
2012,Bavaria,Urban regions,Often,0.36162,711,1478,0.33711,0.38612
2012,Bavaria,Urban regions,Very often,0.09043,156,1478,0.07580,0.10505
2012,Bavaria,Rural regions,Very seldom,0.01471,32,1698,0.00898,0.02044
2012,Bavaria,Rural regions,Seldom,0.08067,146,1698,0.06771,0.09362
2012,Bavaria,Rural regions,Sometimes,0.22543,468,1698,0.20555,0.24531
2012,Bavaria,Rural regions,Often,0.36260,853,1698,0.33972,0.38547
2012,Bavaria,Rural regions,Very often,0.06975,199,1698,0.05763,0.08187
2012,Berlin,Urban regions,Seldom,0.06868,66,790,0.05104,0.08633
2012,Berlin,Urban regions,Sometimes,0.26211,251,790,0.23142,0.29279
2012,Berlin,Urban regions,Often,0.35838,394,790,0.32492,0.39184
2012,Berlin,Urban regions,Very often,0.06953,79,790,0.05179,0.08728
2012,Brandenburg,Rural regions,Seldom,0.09234,75,773,0.07192,0.11277
2012,Brandenburg,Rural regions,Sometimes,0.27907,284,773,0.24743,0.31071
2012,Brandenburg,Rural regions,Often,0.36531,374,773,0.33134,0.39928
2012,Brandenburg,Rural regions,Very often,0.03342,40,773,0.02074,0.04610
2012,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.30336,148,429,0.25980,0.34691
2012,Mecklenburg-Western Pomerania,Rural regions,Often,0.39528,250,429,0.34896,0.44160
2012,Mecklenburg-Western Pomerania,Rural regions,Very often,0.05076,31,429,0.02996,0.07156
2012,Saxony,Urban regions,Seldom,0.06565,47,700,0.04729,0.08401
2012,Saxony,Urban regions,Sometimes,0.25964,235,700,0.22713,0.29214
2012,Saxony,Urban regions,Often,0.38681,353,700,0.35070,0.42291
2012,Saxony,Urban regions,Very often,0.05459,65,700,0.03775,0.07143
2012,Saxony,Rural regions,Seldom,0.07022,61,700,0.05127,0.08916
2012,Saxony,Rural regions,Sometimes,0.30069,263,700,0.26670,0.33469
2012,Saxony,Rural regions,Often,0.36075,321,700,0.32515,0.39635
2012,Saxony,Rural regions,Very often,0.04342,55,700,0.02832,0.05853
2012,Saxony-Anhalt,Urban regions,Sometimes,0.24066,62,156,0.17336,0.30796
2012,Saxony-Anhalt,Urban regions,Often,0.43121,94,156,0.35324,0.50918
2012,Saxony-Anhalt,Rural regions,Seldom,0.07332,61,625,0.05287,0.09378
2012,Saxony-Anhalt,Rural regions,Sometimes,0.27303,207,625,0.23807,0.30799
2012,Saxony-Anhalt,Rural regions,Often,0.36347,297,625,0.32573,0.40121
2012,Saxony-Anhalt,Rural regions,Very often,0.06205,60,625,0.04312,0.08098
2012,Thuringa,Urban regions,Sometimes,0.22270,83,197,0.16445,0.28094
2012,Thuringa,Urban regions,Often,0.36545,114,197,0.29803,0.43287
2012,Thuringa,Rural regions,Seldom,0.08591,52,601,0.06348,0.10833
2012,Thuringa,Rural regions,Sometimes,0.27540,216,601,0.23965,0.31114
2012,Thuringa,Rural regions,Often,0.37261,294,601,0.33392,0.41129
2012,Thuringa,Rural regions,Very often,0.05223,39,601,0.03443,0.07003
2013,Schleswig-Holstein,Urban regions,Sometimes,0.31742,76,211,0.25447,0.38038
2013,Schleswig-Holstein,Urban regions,Often,0.35839,135,211,0.29354,0.42325
2013,Schleswig-Holstein,Rural regions,Seldom,0.04673,45,651,0.03050,0.06295
2013,Schleswig-Holstein,Rural regions,Sometimes,0.19460,156,651,0.16416,0.22503
2013,Schleswig-Holstein,Rural regions,Often,0.45005,373,651,0.41180,0.48830
2013,Schleswig-Holstein,Rural regions,Very often,0.07890,77,651,0.05818,0.09963
2013,Hamburg,Urban regions,Sometimes,0.29086,134,385,0.24544,0.33629
2013,Hamburg,Urban regions,Often,0.37947,216,385,0.33093,0.42800
2013,Hamburg,Urban regions,Very often,0.04016,35,385,0.02052,0.05979
2013,Lower Saxony,Urban regions,Seldom,0.07022,80,989,0.05428,0.08615
2013,Lower Saxony,Urban regions,Sometimes,0.23673,304,989,0.21022,0.26323
2013,Lower Saxony,Urban regions,Often,0.36668,494,989,0.33663,0.39673
2013,Lower Saxony,Urban regions,Very often,0.06510,111,989,0.04972,0.08049
2013,Lower Saxony,Rural regions,Seldom,0.06463,101,1426,0.05186,0.07739
2013,Lower Saxony,Rural regions,Sometimes,0.23236,401,1426,0.21043,0.25429
2013,Lower Saxony,Rural regions,Often,0.38977,770,1426,0.36445,0.41509
2013,Lower Saxony,Rural regions,Very often,0.07538,154,1426,0.06167,0.08909
2013,Bremen,Urban regions,Sometimes,0.32760,62,149,0.25199,0.40322
2013,Bremen,Urban regions,Often,0.27491,87,149,0.20298,0.34685
2013,North Rhine-Westphalia,Urban regions,Very seldom,0.01852,98,5006,0.01479,0.02226
2013,North Rhine-Westphalia,Urban regions,Seldom,0.06728,385,5006,0.06034,0.07422
2013,North Rhine-Westphalia,Urban regions,Sometimes,0.23178,1438,5006,0.22009,0.24347
2013,North Rhine-Westphalia,Urban regions,Often,0.35711,2616,5006,0.34383,0.37038
2013,North Rhine-Westphalia,Urban regions,Very often,0.06765,469,5006,0.06069,0.07461
2013,North Rhine-Westphalia,Rural regions,Sometimes,0.28821,43,101,0.19943,0.37698
2013,North Rhine-Westphalia,Rural regions,Often,0.36863,58,101,0.27407,0.46318
2013,Hesse,Urban regions,Seldom,0.07135,111,1372,0.05772,0.08498
2013,Hesse,Urban regions,Sometimes,0.22640,396,1372,0.20425,0.24855
2013,Hesse,Urban regions,Often,0.34090,723,1372,0.31581,0.36599
2013,Hesse,Urban regions,Very often,0.06803,142,1372,0.05470,0.08136
2013,Hesse,Rural regions,Sometimes,0.24832,110,333,0.20184,0.29479
2013,Hesse,Rural regions,Often,0.45585,189,333,0.40228,0.50943
2013,Hesse,Rural regions,Very often,0.03957,34,333,0.01860,0.06054
2013,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.06365,85,1023,0.04868,0.07861
2013,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.27137,352,1023,0.24411,0.29864
2013,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.30789,498,1023,0.27959,0.33619
2013,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.06919,88,1023,0.05363,0.08475
2013,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.24225,109,309,0.19440,0.29010
2013,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.43307,200,309,0.37773,0.48840
2013,Baden-Wuerttemberg,Urban regions,Very seldom,0.01694,39,2676,0.01205,0.02183
2013,Baden-Wuerttemberg,Urban regions,Seldom,0.05993,204,2676,0.05094,0.06893
2013,Baden-Wuerttemberg,Urban regions,Sometimes,0.24391,818,2676,0.22763,0.26018
2013,Baden-Wuerttemberg,Urban regions,Often,0.35598,1394,2676,0.33784,0.37413
2013,Baden-Wuerttemberg,Urban regions,Very often,0.05201,221,2676,0.04359,0.06042
2013,Baden-Wuerttemberg,Rural regions,Sometimes,0.30758,105,292,0.25456,0.36061
2013,Baden-Wuerttemberg,Rural regions,Often,0.35815,187,292,0.30306,0.41324
2013,Bavaria,Urban regions,Very seldom,0.02483,43,1784,0.01761,0.03205
2013,Bavaria,Urban regions,Seldom,0.06062,128,1784,0.04954,0.07170
2013,Bavaria,Urban regions,Sometimes,0.23782,544,1784,0.21806,0.25758
2013,Bavaria,Urban regions,Often,0.35853,893,1784,0.33627,0.38079
2013,Bavaria,Urban regions,Very often,0.07798,176,1784,0.06554,0.09043
2013,Bavaria,Rural regions,Very seldom,0.02109,42,2258,0.01516,0.02702
2013,Bavaria,Rural regions,Seldom,0.06519,148,2258,0.05501,0.07538
2013,Bavaria,Rural regions,Sometimes,0.25749,622,2258,0.23945,0.27553
2013,Bavaria,Rural regions,Often,0.35137,1179,2258,0.33167,0.37106
2013,Bavaria,Rural regions,Very often,0.07325,267,2258,0.06250,0.08400
2013,Berlin,Urban regions,Seldom,0.08644,93,958,0.06864,0.10424
2013,Berlin,Urban regions,Sometimes,0.26910,312,958,0.24100,0.29720
2013,Berlin,Urban regions,Often,0.33934,456,958,0.30934,0.36934
2013,Berlin,Urban regions,Very often,0.06205,97,958,0.04677,0.07733
2013,Brandenburg,Urban regions,Often,0.40488,41,41,0.25275,0.55700
2013,Brandenburg,Rural regions,Seldom,0.06023,79,907,0.04474,0.07572
2013,Brandenburg,Rural regions,Sometimes,0.33399,358,907,0.30328,0.36471
2013,Brandenburg,Rural regions,Often,0.33288,410,907,0.30220,0.36357
2013,Brandenburg,Rural regions,Very often,0.06144,60,907,0.04580,0.07708
2013,Mecklenburg-Western Pomerania,Urban regions,Often,0.30407,32,32,0.14213,0.46600
2013,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.09065,55,517,0.06588,0.11543
2013,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.25315,154,517,0.21563,0.29067
2013,Mecklenburg-Western Pomerania,Rural regions,Often,0.42845,259,517,0.38575,0.47114
2013,Mecklenburg-Western Pomerania,Rural regions,Very often,0.07702,49,517,0.05401,0.10002
2013,Saxony,Urban regions,Seldom,0.09054,81,843,0.07115,0.10992
2013,Saxony,Urban regions,Sometimes,0.28574,269,843,0.25522,0.31625
2013,Saxony,Urban regions,Often,0.39450,418,843,0.36149,0.42751
2013,Saxony,Urban regions,Very often,0.05699,75,843,0.04133,0.07265
2013,Saxony,Rural regions,Seldom,0.10566,78,825,0.08467,0.12664
2013,Saxony,Rural regions,Sometimes,0.29324,296,825,0.26215,0.32432
2013,Saxony,Rural regions,Often,0.35934,380,825,0.32658,0.39210
2013,Saxony,Rural regions,Very often,0.05329,71,825,0.03795,0.06862
2013,Saxony-Anhalt,Urban regions,Sometimes,0.20486,61,154,0.14091,0.26882
2013,Saxony-Anhalt,Urban regions,Often,0.33386,93,154,0.25913,0.40859
2013,Saxony-Anhalt,Rural regions,Seldom,0.07311,55,748,0.05444,0.09177
2013,Saxony-Anhalt,Rural regions,Sometimes,0.32212,258,748,0.28861,0.35563
2013,Saxony-Anhalt,Rural regions,Often,0.37441,369,748,0.33971,0.40912
2013,Saxony-Anhalt,Rural regions,Very often,0.06522,66,748,0.04752,0.08293
2013,Thuringa,Urban regions,Sometimes,0.22087,87,269,0.17120,0.27054
2013,Thuringa,Urban regions,Often,0.40615,151,269,0.34736,0.46495
2013,Thuringa,Urban regions,Very often,0.11266,31,269,0.07481,0.15052
2013,Thuringa,Rural regions,Seldom,0.08624,66,678,0.06509,0.10738
2013,Thuringa,Rural regions,Sometimes,0.31306,228,678,0.27813,0.34799
2013,Thuringa,Rural regions,Often,0.40826,345,678,0.37123,0.44528
2013,Thuringa,Rural regions,Very often,0.03814,39,678,0.02371,0.05257
2014,Schleswig-Holstein,Urban regions,Sometimes,0.32099,85,225,0.25985,0.38213
2014,Schleswig-Holstein,Urban regions,Often,0.39830,140,225,0.33419,0.46242
2014,Schleswig-Holstein,Rural regions,Seldom,0.04796,34,641,0.03141,0.06452
2014,Schleswig-Holstein,Rural regions,Sometimes,0.21518,161,641,0.18334,0.24702
2014,Schleswig-Holstein,Rural regions,Often,0.45080,344,641,0.41225,0.48935
2014,Schleswig-Holstein,Rural regions,Very often,0.12121,102,641,0.09592,0.14649
2014,Hamburg,Urban regions,Seldom,0.05566,32,437,0.03414,0.07719
2014,Hamburg,Urban regions,Sometimes,0.21560,129,437,0.17700,0.25420
2014,Hamburg,Urban regions,Often,0.47029,224,437,0.42344,0.51714
2014,Hamburg,Urban regions,Very often,0.08921,52,437,0.06245,0.11596
2014,Lower Saxony,Urban regions,Seldom,0.05670,82,1049,0.04270,0.07070
2014,Lower Saxony,Urban regions,Sometimes,0.26963,304,1049,0.24277,0.29650
2014,Lower Saxony,Urban regions,Often,0.42430,552,1049,0.39438,0.45422
2014,Lower Saxony,Urban regions,Very often,0.07839,111,1049,0.06211,0.09466
2014,Lower Saxony,Rural regions,Seldom,0.06379,95,1500,0.05141,0.07616
2014,Lower Saxony,Rural regions,Sometimes,0.24564,420,1500,0.22384,0.26743
2014,Lower Saxony,Rural regions,Often,0.41229,821,1500,0.38737,0.43721
2014,Lower Saxony,Rural regions,Very often,0.08851,164,1500,0.07413,0.10289
2014,Bremen,Urban regions,Sometimes,0.33744,73,174,0.26698,0.40790
2014,Bremen,Urban regions,Often,0.41248,101,174,0.33912,0.48583
2014,North Rhine-Westphalia,Urban regions,Very seldom,0.01584,96,5511,0.01255,0.01914
2014,North Rhine-Westphalia,Urban regions,Seldom,0.07644,412,5511,0.06942,0.08345
2014,North Rhine-Westphalia,Urban regions,Sometimes,0.24312,1530,5511,0.23180,0.25445
2014,North Rhine-Westphalia,Urban regions,Often,0.41166,2873,5511,0.39867,0.42466
2014,North Rhine-Westphalia,Urban regions,Very often,0.08379,600,5511,0.07647,0.09111
2014,North Rhine-Westphalia,Rural regions,Sometimes,0.29509,33,99,0.20479,0.38539
2014,North Rhine-Westphalia,Rural regions,Often,0.43430,66,99,0.33617,0.53244
2014,Hesse,Urban regions,Seldom,0.06464,116,1516,0.05226,0.07703
2014,Hesse,Urban regions,Sometimes,0.23859,445,1516,0.21713,0.26006
2014,Hesse,Urban regions,Often,0.41271,793,1516,0.38792,0.43751
2014,Hesse,Urban regions,Very often,0.09429,162,1516,0.07957,0.10900
2014,Hesse,Rural regions,Seldom,0.08390,32,331,0.05399,0.11382
2014,Hesse,Rural regions,Sometimes,0.22942,96,331,0.18406,0.27479
2014,Hesse,Rural regions,Often,0.44303,162,331,0.38943,0.49662
2014,Hesse,Rural regions,Very often,0.08282,41,331,0.05308,0.11255
2014,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.06477,89,1162,0.05061,0.07892
2014,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.28703,376,1162,0.26101,0.31305
2014,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.37189,590,1162,0.34408,0.39969
2014,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.08922,107,1162,0.07283,0.10562
2014,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.08352,32,351,0.05454,0.11251
2014,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.32563,119,351,0.27654,0.37473
2014,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.34327,200,351,0.29352,0.39301
2014,Baden-Wuerttemberg,Urban regions,Very seldom,0.01373,37,2862,0.00947,0.01800
2014,Baden-Wuerttemberg,Urban regions,Seldom,0.06833,199,2862,0.05908,0.07757
2014,Baden-Wuerttemberg,Urban regions,Sometimes,0.27246,848,2862,0.25615,0.28877
2014,Baden-Wuerttemberg,Urban regions,Often,0.39946,1480,2862,0.38151,0.41741
2014,Baden-Wuerttemberg,Urban regions,Very often,0.07596,298,2862,0.06625,0.08567
2014,Baden-Wuerttemberg,Rural regions,Sometimes,0.19993,82,321,0.15611,0.24375
2014,Baden-Wuerttemberg,Rural regions,Often,0.49391,191,321,0.43913,0.54869
2014,Baden-Wuerttemberg,Rural regions,Very often,0.11475,48,321,0.07983,0.14967
2014,Bavaria,Urban regions,Very seldom,0.01703,39,2013,0.01138,0.02269
2014,Bavaria,Urban regions,Seldom,0.06532,139,2013,0.05452,0.07612
2014,Bavaria,Urban regions,Sometimes,0.23944,613,2013,0.22079,0.25809
