"plh0186","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Selten","2009","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2009","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Selten","2009","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2009","Hauptschule","Schleswig-Holstein","26","","",""
"Selten","2009","Hauptschule","Hamburg","11","","",""
"Selten","2009","Hauptschule","Niedersachsen","68","0.121558194260002","0.0950781457723891","0.148038242747614"
"Selten","2009","Hauptschule","Bremen","2","","",""
"Selten","2009","Hauptschule","Nordrhein-Westfalen","212","","",""
"Selten","2009","Hauptschule","Hessen","44","0.122560539038592","0.0893698422903728","0.155751235786812"
"Selten","2009","Hauptschule","Rheinland-Pfalz,Saarland","82","0.140053510953379","0.109450276415636","0.170656745491123"
"Selten","2009","Hauptschule","Baden-Wuerttemberg","99","0.147774738457444","0.122917978899792","0.172631498015097"
"Selten","2009","Hauptschule","Bayern","144","","",""
"Selten","2009","Hauptschule","Saarland","","","",""
"Selten","2009","Hauptschule","Berlin","19","","",""
"Selten","2009","Hauptschule","Brandenburg","27","","",""
"Selten","2009","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"Selten","2009","Hauptschule","Sachsen","46","0.148120470100739","0.108449815669761","0.187791124531717"
"Selten","2009","Hauptschule","Sachsen-Anhalt","27","","",""
"Selten","2009","Hauptschule","Thueringen","40","0.205995409671429","0.156356952018356","0.255633867324502"
"Selten","2009","Realschule","Schleswig-Holstein","9","0.0505870169835799","0.014667772704373","0.0865062612627867"
"Selten","2009","Realschule","Hamburg","6","0.131772782156357","0.0489046290273498","0.214640935285364"
"Selten","2009","Realschule","Niedersachsen","44","0.126057458943836","0.0965786912511077","0.155536226636565"
"Selten","2009","Realschule","Bremen","1","","",""
"Selten","2009","Realschule","Nordrhein-Westfalen","57","0.0835312565726","0.0636499482980273","0.103412564847173"
"Selten","2009","Realschule","Hessen","23","","",""
"Selten","2009","Realschule","Rheinland-Pfalz,Saarland","21","","",""
"Selten","2009","Realschule","Baden-Wuerttemberg","32","0.0660621325719923","0.0438873250507495","0.0882369400932351"
"Selten","2009","Realschule","Bayern","47","0.0789556390078745","0.0571589123307287","0.10075236568502"
"Selten","2009","Realschule","Saarland","","","",""
"Selten","2009","Realschule","Berlin","23","","",""
"Selten","2009","Realschule","Brandenburg","34","0.144162974021809","0.101711515214327","0.18661443282929"
"Selten","2009","Realschule","Mecklenburg-Vorpommern","9","0.0706722397751806","0.032810493574536","0.108533985975825"
"Selten","2009","Realschule","Sachsen","45","0.122162123472673","0.0947941783279185","0.149530068617428"
"Selten","2009","Realschule","Sachsen-Anhalt","29","","",""
"Selten","2009","Realschule","Thueringen","25","","",""
"Selten","2009","(Fach-)Abitur","Schleswig-Holstein","4","0.0723706566867473","0.00787644451673269","0.136864868856762"
"Selten","2009","(Fach-)Abitur","Hamburg","2","","",""
"Selten","2009","(Fach-)Abitur","Niedersachsen","13","","",""
"Selten","2009","(Fach-)Abitur","Bremen","","","",""
"Selten","2009","(Fach-)Abitur","Nordrhein-Westfalen","54","0.107846570557442","0.0817326912792563","0.133960449835627"
"Selten","2009","(Fach-)Abitur","Hessen","8","0.0457552614971339","0.0144367982488392","0.0770737247454287"
"Selten","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.0512124138842688","0.00822319793865119","0.0942016298298864"
"Selten","2009","(Fach-)Abitur","Baden-Wuerttemberg","15","","",""
"Selten","2009","(Fach-)Abitur","Bayern","14","","",""
"Selten","2009","(Fach-)Abitur","Saarland","","","",""
"Selten","2009","(Fach-)Abitur","Berlin","7","0.11244073835332","0.0482359910179747","0.176645485688666"
"Selten","2009","(Fach-)Abitur","Brandenburg","3","","",""
"Selten","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Selten","2009","(Fach-)Abitur","Sachsen","6","0.0713242900077543","0.0234461386355698","0.119202441379939"
"Selten","2009","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Selten","2009","(Fach-)Abitur","Thueringen","3","","",""
"Selten","2009","AkademikerIn","Schleswig-Holstein","7","0.0553243854565281","0.00553861490691147","0.105110156006145"
"Selten","2009","AkademikerIn","Hamburg","6","0.0584000938368296","0.00669009581960358","0.110110091854056"
"Selten","2009","AkademikerIn","Niedersachsen","26","","",""
"Selten","2009","AkademikerIn","Bremen","","","",""
"Selten","2009","AkademikerIn","Nordrhein-Westfalen","63","0.107330174071008","0.0850133589219241","0.129646989220093"
"Selten","2009","AkademikerIn","Hessen","29","","",""
"Selten","2009","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Selten","2009","AkademikerIn","Baden-Wuerttemberg","26","","",""
"Selten","2009","AkademikerIn","Bayern","38","0.0900179644762312","0.0656285564972658","0.114407372455197"
"Selten","2009","AkademikerIn","Saarland","","","",""
"Selten","2009","AkademikerIn","Berlin","30","0.107550549506359","0.0689140524631043","0.146187046549613"
"Selten","2009","AkademikerIn","Brandenburg","22","","",""
"Selten","2009","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Selten","2009","AkademikerIn","Sachsen","21","","",""
"Selten","2009","AkademikerIn","Sachsen-Anhalt","27","","",""
"Selten","2009","AkademikerIn","Thueringen","14","","",""
"Manchmal","2009","(noch) kein Abschluss","Schleswig-Holstein","7","0.5488873367321","0.325141272099471","0.772633401364728"
"Manchmal","2009","(noch) kein Abschluss","Hamburg","3","","",""
"Manchmal","2009","(noch) kein Abschluss","Niedersachsen","7","0.22204387222814","0.0963481797205917","0.347739564735689"
"Manchmal","2009","(noch) kein Abschluss","Bremen","1","","",""
"Manchmal","2009","(noch) kein Abschluss","Nordrhein-Westfalen","44","0.368136867466593","0.282201572848382","0.454072162084804"
"Manchmal","2009","(noch) kein Abschluss","Hessen","8","0.189083086645091","0.0593566198841352","0.318809553406047"
"Manchmal","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"Manchmal","2009","(noch) kein Abschluss","Baden-Wuerttemberg","26","","",""
"Manchmal","2009","(noch) kein Abschluss","Bayern","15","","",""
"Manchmal","2009","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2009","(noch) kein Abschluss","Berlin","4","0.246489994126122","0.0527070947050809","0.440272893547163"
"Manchmal","2009","(noch) kein Abschluss","Brandenburg","1","","",""
"Manchmal","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Manchmal","2009","(noch) kein Abschluss","Sachsen","5","0.227123289816562","0.0387335545254979","0.415513025107627"
"Manchmal","2009","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Manchmal","2009","(noch) kein Abschluss","Thueringen","1","","",""
"Manchmal","2009","Hauptschule","Schleswig-Holstein","71","0.410684620623434","0.340732739501994","0.480636501744873"
"Manchmal","2009","Hauptschule","Hamburg","19","","",""
"Manchmal","2009","Hauptschule","Niedersachsen","211","","",""
"Manchmal","2009","Hauptschule","Bremen","12","","",""
"Manchmal","2009","Hauptschule","Nordrhein-Westfalen","536","0.375084701669934","0.349522471787905","0.400646931551962"
"Manchmal","2009","Hauptschule","Hessen","141","","",""
"Manchmal","2009","Hauptschule","Rheinland-Pfalz,Saarland","190","","",""
"Manchmal","2009","Hauptschule","Baden-Wuerttemberg","340","0.436737010760047","0.401996770597463","0.471477250922631"
"Manchmal","2009","Hauptschule","Bayern","415","0.356699954609741","0.328379021199543","0.385020888019938"
"Manchmal","2009","Hauptschule","Saarland","","","",""
"Manchmal","2009","Hauptschule","Berlin","40","0.427206688427135","0.335593695702282","0.518819681151987"
"Manchmal","2009","Hauptschule","Brandenburg","90","0.479280504553663","0.407869364393101","0.550691644714225"
"Manchmal","2009","Hauptschule","Mecklenburg-Vorpommern","42","0.425381199632886","0.331262868076956","0.519499531188816"
"Manchmal","2009","Hauptschule","Sachsen","130","","",""
"Manchmal","2009","Hauptschule","Sachsen-Anhalt","96","0.385184720625139","0.318891400509744","0.451478040740534"
"Manchmal","2009","Hauptschule","Thueringen","97","0.366304020808609","0.30716973997472","0.425438301642498"
"Manchmal","2009","Realschule","Schleswig-Holstein","50","0.406109846817207","0.325617443517473","0.48660225011694"
"Manchmal","2009","Realschule","Hamburg","18","","",""
"Manchmal","2009","Realschule","Niedersachsen","146","","",""
"Manchmal","2009","Realschule","Bremen","10","","",""
"Manchmal","2009","Realschule","Nordrhein-Westfalen","259","","",""
"Manchmal","2009","Realschule","Hessen","97","0.335438947253817","0.281004557874799","0.389873336632835"
"Manchmal","2009","Realschule","Rheinland-Pfalz,Saarland","78","0.416904505654199","0.348912078684888","0.484896932623509"
"Manchmal","2009","Realschule","Baden-Wuerttemberg","165","","",""
"Manchmal","2009","Realschule","Bayern","181","","",""
"Manchmal","2009","Realschule","Saarland","","","",""
"Manchmal","2009","Realschule","Berlin","72","0.351576571286868","0.28421553668805","0.418937605885685"
"Manchmal","2009","Realschule","Brandenburg","78","0.282277129534381","0.227878688255459","0.336675570813302"
"Manchmal","2009","Realschule","Mecklenburg-Vorpommern","63","0.394019250456486","0.32182877679456","0.466209724118412"
"Manchmal","2009","Realschule","Sachsen","187","","",""
"Manchmal","2009","Realschule","Sachsen-Anhalt","93","0.34635098159511","0.288404279109016","0.404297684081205"
"Manchmal","2009","Realschule","Thueringen","118","","",""
"Manchmal","2009","(Fach-)Abitur","Schleswig-Holstein","22","","",""
"Manchmal","2009","(Fach-)Abitur","Hamburg","12","","",""
"Manchmal","2009","(Fach-)Abitur","Niedersachsen","43","0.23199663401358","0.167394246185221","0.29659902184194"
"Manchmal","2009","(Fach-)Abitur","Bremen","6","0.352033561898986","0.118011721421532","0.58605540237644"
"Manchmal","2009","(Fach-)Abitur","Nordrhein-Westfalen","164","","",""
"Manchmal","2009","(Fach-)Abitur","Hessen","58","0.349863085652981","0.278380293201468","0.421345878104493"
"Manchmal","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","34","0.413187300785096","0.317156480493618","0.509218121076574"
"Manchmal","2009","(Fach-)Abitur","Baden-Wuerttemberg","72","0.328322117311043","0.270110632033076","0.38653360258901"
"Manchmal","2009","(Fach-)Abitur","Bayern","76","0.321836408189936","0.263096971714365","0.380575844665507"
"Manchmal","2009","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2009","(Fach-)Abitur","Berlin","33","0.332208356855254","0.236481812119881","0.427934901590627"
"Manchmal","2009","(Fach-)Abitur","Brandenburg","14","","",""
"Manchmal","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","7","0.431521244112442","0.241141987138276","0.621900501086608"
"Manchmal","2009","(Fach-)Abitur","Sachsen","32","0.257762906502929","0.176392190221615","0.339133622784243"
"Manchmal","2009","(Fach-)Abitur","Sachsen-Anhalt","24","","",""
"Manchmal","2009","(Fach-)Abitur","Thueringen","16","","",""
"Manchmal","2009","AkademikerIn","Schleswig-Holstein","24","","",""
"Manchmal","2009","AkademikerIn","Hamburg","27","","",""
"Manchmal","2009","AkademikerIn","Niedersachsen","78","0.26731938747157","0.217652064796017","0.316986710147123"
"Manchmal","2009","AkademikerIn","Bremen","15","","",""
"Manchmal","2009","AkademikerIn","Nordrhein-Westfalen","235","","",""
"Manchmal","2009","AkademikerIn","Hessen","96","0.341077505844182","0.288890525780678","0.393264485907687"
"Manchmal","2009","AkademikerIn","Rheinland-Pfalz,Saarland","41","0.202758419873278","0.141411814132635","0.26410502561392"
"Manchmal","2009","AkademikerIn","Baden-Wuerttemberg","132","","",""
"Manchmal","2009","AkademikerIn","Bayern","178","","",""
"Manchmal","2009","AkademikerIn","Saarland","","","",""
"Manchmal","2009","AkademikerIn","Berlin","80","0.333775652281778","0.274967546465843","0.392583758097713"
"Manchmal","2009","AkademikerIn","Brandenburg","88","0.360751264901367","0.299483652038921","0.422018877763813"
"Manchmal","2009","AkademikerIn","Mecklenburg-Vorpommern","41","0.328033629193026","0.248835639002813","0.407231619383239"
"Manchmal","2009","AkademikerIn","Sachsen","122","","",""
"Manchmal","2009","AkademikerIn","Sachsen-Anhalt","85","0.43687314066032","0.367786147835823","0.505960133484818"
"Manchmal","2009","AkademikerIn","Thueringen","61","0.359826306099659","0.289319107895042","0.430333504304276"
"Oft","2009","(noch) kein Abschluss","Schleswig-Holstein","7","0.275762179750271","0.074816236802068","0.476708122698475"
"Oft","2009","(noch) kein Abschluss","Hamburg","6","0.393808890432609","0.0746004430398529","0.713017337825366"
"Oft","2009","(noch) kein Abschluss","Niedersachsen","25","","",""
"Oft","2009","(noch) kein Abschluss","Bremen","2","","",""
"Oft","2009","(noch) kein Abschluss","Nordrhein-Westfalen","41","0.371546477442477","0.285447387231841","0.457645567653112"
"Oft","2009","(noch) kein Abschluss","Hessen","11","","",""
"Oft","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.302279690015474","0.129054368705099","0.47550501132585"
"Oft","2009","(noch) kein Abschluss","Baden-Wuerttemberg","37","0.437899704385721","0.325617303038511","0.550182105732931"
"Oft","2009","(noch) kein Abschluss","Bayern","37","0.432548359134132","0.315650836296968","0.549445881971296"
"Oft","2009","(noch) kein Abschluss","Saarland","","","",""
"Oft","2009","(noch) kein Abschluss","Berlin","11","","",""
"Oft","2009","(noch) kein Abschluss","Brandenburg","9","0.539571130795967","0.295344102298854","0.78379815929308"
"Oft","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.71344348055553","0.418042610628615","1.00884435048245"
"Oft","2009","(noch) kein Abschluss","Sachsen","10","","",""
"Oft","2009","(noch) kein Abschluss","Sachsen-Anhalt","7","0.709116347623686","0.440723984302433","0.977508710944939"
"Oft","2009","(noch) kein Abschluss","Thueringen","5","0.415608966680077","0.0741037644689651","0.757114168891189"
"Oft","2009","Hauptschule","Schleswig-Holstein","72","0.362160643389894","0.293820234397798","0.43050105238199"
"Oft","2009","Hauptschule","Hamburg","14","","",""
"Oft","2009","Hauptschule","Niedersachsen","256","","",""
"Oft","2009","Hauptschule","Bremen","13","","",""
"Oft","2009","Hauptschule","Nordrhein-Westfalen","497","0.358079368299818","0.332765774968915","0.383392961630721"
"Oft","2009","Hauptschule","Hessen","137","","",""
"Oft","2009","Hauptschule","Rheinland-Pfalz,Saarland","159","","",""
"Oft","2009","Hauptschule","Baden-Wuerttemberg","281","","",""
"Oft","2009","Hauptschule","Bayern","453","0.410131170250962","0.38105157501789","0.439210765484035"
"Oft","2009","Hauptschule","Saarland","","","",""
"Oft","2009","Hauptschule","Berlin","43","0.384915474425584","0.294802118060819","0.475028830790348"
"Oft","2009","Hauptschule","Brandenburg","47","0.21100777827634","0.152682776640402","0.269332779912279"
"Oft","2009","Hauptschule","Mecklenburg-Vorpommern","39","0.313065592073142","0.224783937765978","0.401347246380307"
"Oft","2009","Hauptschule","Sachsen","112","","",""
"Oft","2009","Hauptschule","Sachsen-Anhalt","75","0.388732850358141","0.322327347754612","0.455138352961671"
"Oft","2009","Hauptschule","Thueringen","96","0.333425461510733","0.275562355585285","0.391288567436181"
"Oft","2009","Realschule","Schleswig-Holstein","67","0.437894848916274","0.356579267218829","0.51921043061372"
"Oft","2009","Realschule","Hamburg","28","","",""
"Oft","2009","Realschule","Niedersachsen","250","","",""
"Oft","2009","Realschule","Bremen","20","","",""
"Oft","2009","Realschule","Nordrhein-Westfalen","349","0.45524846536258","0.419464777269417","0.491032153455744"
"Oft","2009","Realschule","Hessen","133","","",""
"Oft","2009","Realschule","Rheinland-Pfalz,Saarland","80","0.333725870203457","0.268698855182511","0.398752885224403"
"Oft","2009","Realschule","Baden-Wuerttemberg","234","","",""
"Oft","2009","Realschule","Bayern","302","0.506847966523387","0.466437980863565","0.54725795218321"
"Oft","2009","Realschule","Saarland","","","",""
"Oft","2009","Realschule","Berlin","81","0.408451167111493","0.33910302857308","0.477799305649906"
"Oft","2009","Realschule","Brandenburg","133","","",""
"Oft","2009","Realschule","Mecklenburg-Vorpommern","90","0.473269070919408","0.399505789398956","0.54703235243986"
"Oft","2009","Realschule","Sachsen","268","","",""
"Oft","2009","Realschule","Sachsen-Anhalt","116","","",""
"Oft","2009","Realschule","Thueringen","140","","",""
"Oft","2009","(Fach-)Abitur","Schleswig-Holstein","28","","",""
"Oft","2009","(Fach-)Abitur","Hamburg","25","","",""
"Oft","2009","(Fach-)Abitur","Niedersachsen","83","0.560015490156343","0.484045008407951","0.635985971904735"
"Oft","2009","(Fach-)Abitur","Bremen","9","0.576997939773365","0.334924872987761","0.819071006558969"
"Oft","2009","(Fach-)Abitur","Nordrhein-Westfalen","277","","",""
"Oft","2009","(Fach-)Abitur","Hessen","80","0.480531218919476","0.405646954852315","0.555415482986638"
"Oft","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","48","0.432801267192347","0.336174090132202","0.529428444252492"
"Oft","2009","(Fach-)Abitur","Baden-Wuerttemberg","142","","",""
"Oft","2009","(Fach-)Abitur","Bayern","113","","",""
"Oft","2009","(Fach-)Abitur","Saarland","","","",""
"Oft","2009","(Fach-)Abitur","Berlin","43","0.453445063613854","0.352267115779067","0.554623011448642"
"Oft","2009","(Fach-)Abitur","Brandenburg","29","","",""
"Oft","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Oft","2009","(Fach-)Abitur","Sachsen","60","0.511751407167198","0.418761326483052","0.604741487851344"
"Oft","2009","(Fach-)Abitur","Sachsen-Anhalt","37","0.452456045115293","0.335856525056616","0.569055565173969"
"Oft","2009","(Fach-)Abitur","Thueringen","13","","",""
"Oft","2009","AkademikerIn","Schleswig-Holstein","46","0.557586329835012","0.449424030911633","0.665748628758391"
"Oft","2009","AkademikerIn","Hamburg","39","0.530437887531549","0.420385786634455","0.640489988428643"
"Oft","2009","AkademikerIn","Niedersachsen","164","","",""
"Oft","2009","AkademikerIn","Bremen","10","","",""
"Oft","2009","AkademikerIn","Nordrhein-Westfalen","373","0.468342962822138","0.432366069808255","0.504319855836021"
"Oft","2009","AkademikerIn","Hessen","154","","",""
"Oft","2009","AkademikerIn","Rheinland-Pfalz,Saarland","93","0.618421771806167","0.544300937721113","0.69254260589122"
"Oft","2009","AkademikerIn","Baden-Wuerttemberg","235","","",""
"Oft","2009","AkademikerIn","Bayern","257","","",""
"Oft","2009","AkademikerIn","Saarland","","","",""
"Oft","2009","AkademikerIn","Berlin","108","","",""
"Oft","2009","AkademikerIn","Brandenburg","107","","",""
"Oft","2009","AkademikerIn","Mecklenburg-Vorpommern","74","0.531920315057135","0.447748945870115","0.616091684244155"
"Oft","2009","AkademikerIn","Sachsen","172","","",""
"Oft","2009","AkademikerIn","Sachsen-Anhalt","77","0.373500750480694","0.306122223413032","0.440879277548355"
"Oft","2009","AkademikerIn","Thueringen","88","0.45627941820248","0.38310800955074","0.529450826854219"
"Sehr oft","2009","(noch) kein Abschluss","Schleswig-Holstein","4","0.130248060931086","-0.0210922516393863","0.281588373501558"
"Sehr oft","2009","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2009","(noch) kein Abschluss","Niedersachsen","5","0.117575258223073","0.0201615098808782","0.214989006565267"
"Sehr oft","2009","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2009","(noch) kein Abschluss","Nordrhein-Westfalen","19","","",""
"Sehr oft","2009","(noch) kein Abschluss","Hessen","13","","",""
"Sehr oft","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Sehr oft","2009","(noch) kein Abschluss","Baden-Wuerttemberg","6","0.0353331857607224","-0.00644961297128002","0.0771159844927248"
"Sehr oft","2009","(noch) kein Abschluss","Bayern","12","","",""
"Sehr oft","2009","(noch) kein Abschluss","Saarland","","","",""
"Sehr oft","2009","(noch) kein Abschluss","Berlin","2","","",""
"Sehr oft","2009","(noch) kein Abschluss","Brandenburg","5","0.373688346243586","0.136639348652279","0.610737343834893"
"Sehr oft","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2009","(noch) kein Abschluss","Sachsen","4","0.126759540282433","-0.0228394089433616","0.276358489508227"
"Sehr oft","2009","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Sehr oft","2009","(noch) kein Abschluss","Thueringen","2","","",""
"Sehr oft","2009","Hauptschule","Schleswig-Holstein","14","","",""
"Sehr oft","2009","Hauptschule","Hamburg","6","0.121883975484173","0.035423821807912","0.208344129160434"
"Sehr oft","2009","Hauptschule","Niedersachsen","30","0.032435701606189","0.0180800892098322","0.0467913140025458"
"Sehr oft","2009","Hauptschule","Bremen","3","","",""
"Sehr oft","2009","Hauptschule","Nordrhein-Westfalen","64","0.05706313199985","0.0448157689183964","0.0693104950813035"
"Sehr oft","2009","Hauptschule","Hessen","25","","",""
"Sehr oft","2009","Hauptschule","Rheinland-Pfalz,Saarland","37","0.0770846237756008","0.0535639674668508","0.100605280084351"
"Sehr oft","2009","Hauptschule","Baden-Wuerttemberg","44","0.069129769597225","0.0513615327144253","0.0868980064800247"
"Sehr oft","2009","Hauptschule","Bayern","62","0.057219713962077","0.043487918295421","0.070951509628733"
"Sehr oft","2009","Hauptschule","Saarland","","","",""
"Sehr oft","2009","Hauptschule","Berlin","5","0.0327490369115383","-0.000212536272946443","0.065710610096023"
"Sehr oft","2009","Hauptschule","Brandenburg","9","0.0503753652536013","0.0191106659130317","0.0816400645941708"
"Sehr oft","2009","Hauptschule","Mecklenburg-Vorpommern","8","0.0860732815781988","0.0326801952056406","0.139466367950757"
"Sehr oft","2009","Hauptschule","Sachsen","8","0.0211580435423397","0.00508616009564111","0.0372299269890382"
"Sehr oft","2009","Hauptschule","Sachsen-Anhalt","6","0.0281985003882499","0.00564755739042365","0.0507494433860762"
"Sehr oft","2009","Hauptschule","Thueringen","11","","",""
"Sehr oft","2009","Realschule","Schleswig-Holstein","12","","",""
"Sehr oft","2009","Realschule","Hamburg","6","0.0663800081152335","0.00538955975325855","0.127370456477208"
"Sehr oft","2009","Realschule","Niedersachsen","36","0.0609679784231537","0.0397172065589186","0.0822187502873887"
"Sehr oft","2009","Realschule","Bremen","4","0.0634164182663471","-0.015111006240025","0.141943842772719"
"Sehr oft","2009","Realschule","Nordrhein-Westfalen","53","0.0761811380010995","0.0571186859718864","0.0952435900303126"
"Sehr oft","2009","Realschule","Hessen","26","","",""
"Sehr oft","2009","Realschule","Rheinland-Pfalz,Saarland","15","","",""
"Sehr oft","2009","Realschule","Baden-Wuerttemberg","45","0.0753264217218305","0.0517654897842412","0.0988873536594198"
"Sehr oft","2009","Realschule","Bayern","56","0.0907455012264491","0.0675280410590895","0.113962961393809"
"Sehr oft","2009","Realschule","Saarland","","","",""
"Sehr oft","2009","Realschule","Berlin","8","0.047072449894531","0.0171922995082658","0.0769526002807963"
"Sehr oft","2009","Realschule","Brandenburg","11","","",""
"Sehr oft","2009","Realschule","Mecklenburg-Vorpommern","11","","",""
"Sehr oft","2009","Realschule","Sachsen","40","0.0526141299383438","0.0339554294106757","0.0712728304660119"
"Sehr oft","2009","Realschule","Sachsen-Anhalt","14","","",""
"Sehr oft","2009","Realschule","Thueringen","18","","",""
"Sehr oft","2009","(Fach-)Abitur","Schleswig-Holstein","7","0.122508527595474","0.0408959943208783","0.20412106087007"
"Sehr oft","2009","(Fach-)Abitur","Hamburg","7","0.102969123402864","0.0160818105951597","0.189856436210569"
"Sehr oft","2009","(Fach-)Abitur","Niedersachsen","23","","",""
"Sehr oft","2009","(Fach-)Abitur","Bremen","1","","",""
"Sehr oft","2009","(Fach-)Abitur","Nordrhein-Westfalen","35","0.0569074587775374","0.0374040645647691","0.0764108529903056"
"Sehr oft","2009","(Fach-)Abitur","Hessen","20","","",""
"Sehr oft","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","9","0.0721955751398191","0.021721204311572","0.122669945968066"
"Sehr oft","2009","(Fach-)Abitur","Baden-Wuerttemberg","16","","",""
"Sehr oft","2009","(Fach-)Abitur","Bayern","34","0.174195842064859","0.126508581023554","0.221883103106163"
"Sehr oft","2009","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2009","(Fach-)Abitur","Berlin","7","0.0762942313682024","0.0223407720196453","0.130247690716759"
"Sehr oft","2009","(Fach-)Abitur","Brandenburg","14","","",""
"Sehr oft","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Sehr oft","2009","(Fach-)Abitur","Sachsen","13","","",""
"Sehr oft","2009","(Fach-)Abitur","Sachsen-Anhalt","7","0.192075385474472","0.0997926737878169","0.284358097161127"
"Sehr oft","2009","(Fach-)Abitur","Thueringen","6","0.106609498095854","0.0109701273121846","0.202248868879524"
"Sehr oft","2009","AkademikerIn","Schleswig-Holstein","2","","",""
"Sehr oft","2009","AkademikerIn","Hamburg","5","0.081172950448641","0.0209506838249114","0.141395217072371"
"Sehr oft","2009","AkademikerIn","Niedersachsen","33","0.0940282160020721","0.061272687917883","0.126783744086261"
"Sehr oft","2009","AkademikerIn","Bremen","3","","",""
"Sehr oft","2009","AkademikerIn","Nordrhein-Westfalen","50","0.0656472524592776","0.047791030223766","0.0835034746947891"
"Sehr oft","2009","AkademikerIn","Hessen","36","0.120493188064792","0.0846572059386402","0.156329170190944"
"Sehr oft","2009","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Sehr oft","2009","AkademikerIn","Baden-Wuerttemberg","42","0.117365779732782","0.0873604722785238","0.14737108718704"
"Sehr oft","2009","AkademikerIn","Bayern","48","0.0721660966549688","0.0501154169142797","0.0942167763956579"
"Sehr oft","2009","AkademikerIn","Saarland","","","",""
"Sehr oft","2009","AkademikerIn","Berlin","25","","",""
"Sehr oft","2009","AkademikerIn","Brandenburg","13","","",""
"Sehr oft","2009","AkademikerIn","Mecklenburg-Vorpommern","8","0.0406272864962184","0.00732425284841055","0.0739303201440263"
"Sehr oft","2009","AkademikerIn","Sachsen","23","","",""
"Sehr oft","2009","AkademikerIn","Sachsen-Anhalt","8","0.0374148132616652","0.0109811791747143","0.0638484473486161"
"Sehr oft","2009","AkademikerIn","Thueringen","13","","",""
"Sehr selten","2010","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Nordrhein-Westfalen","6","0.0501471777173967","0.0109345436062005","0.0893598118285928"
"Sehr selten","2010","(noch) kein Abschluss","Hessen","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Bayern","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Berlin","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Brandenburg","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Sachsen","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2010","Hauptschule","Schleswig-Holstein","8","0.0465785901132787","0.0146172136261393","0.0785399666004181"
"Sehr selten","2010","Hauptschule","Hamburg","1","","",""
"Sehr selten","2010","Hauptschule","Niedersachsen","18","","",""
"Sehr selten","2010","Hauptschule","Bremen","","","",""
"Sehr selten","2010","Hauptschule","Nordrhein-Westfalen","50","0.0455626390198692","0.0340069036664873","0.0571183743732511"
"Sehr selten","2010","Hauptschule","Hessen","19","","",""
"Sehr selten","2010","Hauptschule","Rheinland-Pfalz,Saarland","20","","",""
