"plh0186","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Manchmal","2019","Hauptschule","2039","0.352385398273907","0.340500116737782","0.364270679810031"
"Manchmal","2019","Realschule","1843","0.288389113473873","0.277579666916731","0.299198560031016"
"Oft","2019","(Fach-)Abitur","2279","0.522185699580073","0.507010335755555","0.537361063404591"
"Oft","2019","(noch) kein Abschluss","384","0.452256248531852","0.417282732456467","0.487229764607237"
"Oft","2019","AkademikerIn","3929","0.55414761498328","0.542534129088596","0.565761100877964"
"Oft","2019","Hauptschule","2888","0.433218259865431","0.42088995097379","0.445546568757073"
"Oft","2019","Realschule","3695","0.527439471249766","0.515526837999878","0.539352104499654"
"Sehr oft","2019","(Fach-)Abitur","532","0.118533184098293","0.108712991349228","0.128353376847358"
"Sehr oft","2019","(noch) kein Abschluss","121","0.136098288482187","0.112003850997905","0.160192725966469"
"Sehr oft","2019","AkademikerIn","847","0.109350190421069","0.102058678720686","0.116641702121452"
"Sehr oft","2019","Hauptschule","542","0.0822528471257739","0.0754172068785699","0.0890884873729779"
"Sehr oft","2019","Realschule","688","0.0927272457054703","0.0858063014618945","0.0996481899490461"
"Sehr selten","2019","(Fach-)Abitur","63","0.01782331075477","0.013803680985602","0.0218429405239381"
"Sehr selten","2019","(noch) kein Abschluss","","","",""
"Sehr selten","2019","AkademikerIn","78","0.012122728944702","0.00956587447567269","0.0146795834137314"
"Sehr selten","2019","Hauptschule","161","0.0299372947372065","0.0256974652984584","0.0341771241759546"
"Sehr selten","2019","Realschule","96","0.0187191921680447","0.0154852448582672","0.0219531394778221"
"Selten","2019","(Fach-)Abitur","218","0.0588964068549865","0.0517438689346156","0.0660489447753573"
"Selten","2019","(noch) kein Abschluss","61","0.0891383488226759","0.0691159183613271","0.109160779284025"
"Selten","2019","AkademikerIn","347","0.0550347145592445","0.0497065135326727","0.0603629155858163"
"Selten","2019","Hauptschule","576","0.102206199997681","0.0946697099987669","0.109742689996596"
"Selten","2019","Realschule","425","0.0727249774028458","0.0665285864061101","0.0789213683995815"
"Manchmal","2020","(Fach-)Abitur","1178","0.279970576129918","0.266784842375403","0.293156309884433"
"Manchmal","2020","(noch) kein Abschluss","209","0.252958067352424","0.224683112243672","0.281233022461177"
"Manchmal","2020","AkademikerIn","1999","0.284796080762916","0.27437354651931","0.295218615006522"
"Manchmal","2020","Hauptschule","2001","0.358474750270113","0.346276410408683","0.370673090131543"
"Manchmal","2020","Realschule","1705","0.281878426183947","0.270690173312892","0.293066679055002"
"Oft","2020","(Fach-)Abitur","2356","0.524794523726757","0.510128636190736","0.539460411262778"
"Oft","2020","(noch) kein Abschluss","449","0.459907321818389","0.427490198472445","0.492324445164333"
"Oft","2020","AkademikerIn","3953","0.551413828178977","0.539928242362922","0.562899413995032"
"Oft","2020","Hauptschule","2669","0.428660505220312","0.41607216634506","0.441248844095564"
"Oft","2020","Realschule","3326","0.524332371827034","0.51191334682576","0.536751396828309"
"Sehr oft","2020","(Fach-)Abitur","573","0.101220797233387","0.0923628238958751","0.110078770570899"
"Sehr oft","2020","(noch) kein Abschluss","138","0.115603974599112","0.0948062922502921","0.136401656947931"
"Sehr oft","2020","AkademikerIn","760","0.0936385687625483","0.0869108244866018","0.100366313038495"
"Sehr oft","2020","Hauptschule","524","0.0737935774511634","0.0671434840785001","0.0804436708238268"
"Sehr oft","2020","Realschule","617","0.0931664227221127","0.0859382940706252","0.1003945513736"
"Sehr selten","2020","(Fach-)Abitur","70","0.0158129682273579","0.0121492800508395","0.0194766564038763"
"Sehr selten","2020","(noch) kein Abschluss","","","",""
"Sehr selten","2020","AkademikerIn","87","0.0117788664996346","0.00928731308566451","0.0142704199136048"
"Sehr selten","2020","Hauptschule","155","0.0322973479335162","0.0278003885685916","0.0367943072984408"
"Sehr selten","2020","Realschule","104","0.0203517624274655","0.0168404581915334","0.0238630666633975"
"Selten","2020","(Fach-)Abitur","277","0.0782011346825803","0.0703162091409644","0.0860860602241962"
"Selten","2020","(noch) kein Abschluss","83","0.125745879212402","0.104179815114261","0.147311943310543"
"Selten","2020","AkademikerIn","404","0.0583726557959238","0.0529584390107232","0.0637868725811243"
"Selten","2020","Hauptschule","588","0.106773819124896","0.0989182495929975","0.114629388656793"
"Selten","2020","Realschule","460","0.0802710168394405","0.0735142071638969","0.0870278265149842"
