year,bula_h,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,Daily,0.05171,154,2792,0.04349,0.05992
2019,Baden-Wuerttemberg,At least once per week,0.28581,1015,2792,0.26905,0.30258
2019,Baden-Wuerttemberg,At least once per month,0.25886,904,2792,0.24261,0.27511
2019,Baden-Wuerttemberg,Seldom,0.18222,618,2792,0.16790,0.19654
2019,Baden-Wuerttemberg,Never,0.03501,101,2792,0.02819,0.04183
2019,Bavaria,Daily,0.05203,234,3938,0.04510,0.05897
2019,Bavaria,At least once per week,0.29282,1455,3938,0.27861,0.30704
2019,Bavaria,At least once per month,0.24504,1183,3938,0.23160,0.25847
2019,Bavaria,Seldom,0.20350,932,3938,0.19093,0.21608
2019,Bavaria,Never,0.03116,134,3938,0.02573,0.03659
2019,Berlin,At least once per week,0.22778,265,1000,0.20177,0.25378
2019,Berlin,At least once per month,0.28539,329,1000,0.25739,0.31340
2019,Berlin,Seldom,0.25160,341,1000,0.22469,0.27851
2019,Berlin,Never,0.06289,65,1000,0.04784,0.07795
2019,Brandenburg,Daily,0.04354,54,1111,0.03153,0.05554
2019,Brandenburg,At least once per week,0.31954,411,1111,0.29211,0.34697
2019,Brandenburg,At least once per month,0.27135,373,1111,0.24519,0.29751
2019,Brandenburg,Seldom,0.15805,238,1111,0.13659,0.17951
2019,Brandenburg,Never,0.01932,35,1111,0.01122,0.02741
2019,Mecklenburg-Western Pomerania,Daily,0.05294,43,592,0.03489,0.07100
2019,Mecklenburg-Western Pomerania,At least once per week,0.38286,247,592,0.34367,0.42205
2019,Mecklenburg-Western Pomerania,At least once per month,0.21856,192,592,0.18524,0.25187
2019,Mecklenburg-Western Pomerania,Seldom,0.15346,110,592,0.12440,0.18252
2019,Saxony,Daily,0.05776,112,1627,0.04642,0.06910
2019,Saxony,At least once per week,0.27865,564,1627,0.25685,0.30044
2019,Saxony,At least once per month,0.28677,582,1627,0.26479,0.30875
2019,Saxony,Seldom,0.20266,329,1627,0.18312,0.22220
2019,Saxony,Never,0.02341,40,1627,0.01606,0.03076
2019,Saxony-Anhalt,Daily,0.07640,83,884,0.05888,0.09392
2019,Saxony-Anhalt,At least once per week,0.33323,332,884,0.30214,0.36432
2019,Saxony-Anhalt,At least once per month,0.20916,250,884,0.18233,0.23598
2019,Saxony-Anhalt,Seldom,0.18851,188,884,0.16271,0.21430
2019,Saxony-Anhalt,Never,0.03275,31,884,0.02101,0.04449
2019,Thuringa,Daily,0.09368,101,891,0.07454,0.11282
2019,Thuringa,At least once per week,0.28875,339,891,0.25897,0.31852
2019,Thuringa,At least once per month,0.23667,283,891,0.20875,0.26460
2019,Thuringa,Seldom,0.19074,168,891,0.16492,0.21655
2021,Schleswig-Holstein,Daily,0.06574,61,696,0.04732,0.08417
2021,Schleswig-Holstein,At least once per week,0.30147,265,696,0.26735,0.33559
2021,Schleswig-Holstein,At least once per month,0.24612,210,696,0.21409,0.27814
2021,Schleswig-Holstein,Seldom,0.13944,160,696,0.11368,0.16519
2021,Hamburg,At least once per week,0.30314,135,358,0.25546,0.35082
2021,Hamburg,At least once per month,0.23416,121,358,0.19023,0.27809
2021,Hamburg,Seldom,0.25766,102,358,0.21229,0.30303
2021,Lower Saxony,Daily,0.06936,147,1675,0.05719,0.08153
2021,Lower Saxony,At least once per week,0.33101,670,1675,0.30847,0.35356
2021,Lower Saxony,At least once per month,0.22849,473,1675,0.20837,0.24860
2021,Lower Saxony,Seldom,0.17369,332,1675,0.15554,0.19184
2021,Lower Saxony,Never,0.01332,53,1675,0.00783,0.01881
2021,Bremen,At least once per week,0.23934,36,105,0.15733,0.32135
2021,Bremen,At least once per month,0.20910,36,105,0.13094,0.28726
2021,Bremen,Seldom,0.28888,33,105,0.20177,0.37599
2021,North Rhine-Westphalia,Daily,0.06788,243,3583,0.05964,0.07612
2021,North Rhine-Westphalia,At least once per week,0.34544,1522,3583,0.32986,0.36101
2021,North Rhine-Westphalia,At least once per month,0.22080,919,3583,0.20721,0.23438
2021,North Rhine-Westphalia,Seldom,0.15348,728,3583,0.14168,0.16529
2021,North Rhine-Westphalia,Never,0.03236,171,3583,0.02657,0.03816
2021,Hesse,Daily,0.07941,91,1077,0.06325,0.09556
2021,Hesse,At least once per week,0.30552,425,1077,0.27800,0.33305
2021,Hesse,At least once per month,0.23627,282,1077,0.21089,0.26165
2021,Hesse,Seldom,0.18251,237,1077,0.15943,0.20559
2021,Hesse,Never,0.03239,42,1077,0.02181,0.04297
2021,"Rhineland-Palatinate, Saarland",Daily,0.08768,93,868,0.06886,0.10651
2021,"Rhineland-Palatinate, Saarland",At least once per week,0.31411,330,868,0.28321,0.34500
2021,"Rhineland-Palatinate, Saarland",At least once per month,0.21869,212,868,0.19117,0.24620
2021,"Rhineland-Palatinate, Saarland",Seldom,0.17873,200,868,0.15322,0.20423
2021,"Rhineland-Palatinate, Saarland",Never,0.03534,33,868,0.02305,0.04763
2021,Baden-Wuerttemberg,Daily,0.06960,121,1957,0.05832,0.08087
2021,Baden-Wuerttemberg,At least once per week,0.31617,775,1957,0.29557,0.33678
2021,Baden-Wuerttemberg,At least once per month,0.25606,575,1957,0.23672,0.27540
2021,Baden-Wuerttemberg,Seldom,0.15517,428,1957,0.13913,0.17122
2021,Baden-Wuerttemberg,Never,0.01919,58,1957,0.01311,0.02527
2021,Bavaria,Daily,0.06771,205,2680,0.05820,0.07723
2021,Bavaria,At least once per week,0.32241,1014,2680,0.30472,0.34011
2021,Bavaria,At least once per month,0.21388,733,2680,0.19836,0.22941
2021,Bavaria,Seldom,0.19246,657,2680,0.17754,0.20739
2021,Bavaria,Never,0.02422,71,2680,0.01840,0.03004
2021,Berlin,Daily,0.05579,33,790,0.03978,0.07181
2021,Berlin,At least once per week,0.25330,239,790,0.22296,0.28365
2021,Berlin,At least once per month,0.22688,220,790,0.19765,0.25610
2021,Berlin,Seldom,0.24165,244,790,0.21178,0.27152
2021,Berlin,Never,0.03993,54,790,0.02627,0.05359
2021,Brandenburg,Daily,0.06852,57,647,0.04904,0.08801
2021,Brandenburg,At least once per week,0.33543,264,647,0.29902,0.37184
2021,Brandenburg,At least once per month,0.23543,197,647,0.20271,0.26815
2021,Brandenburg,Seldom,0.16488,129,647,0.13626,0.19349
2021,Mecklenburg-Western Pomerania,Daily,0.07123,31,382,0.04540,0.09705
2021,Mecklenburg-Western Pomerania,At least once per week,0.33843,170,382,0.29091,0.38594
2021,Mecklenburg-Western Pomerania,At least once per month,0.26513,112,382,0.22081,0.30945
2021,Mecklenburg-Western Pomerania,Seldom,0.16168,69,382,0.12471,0.19865
2021,Saxony,Daily,0.07566,93,1115,0.06013,0.09119
2021,Saxony,At least once per week,0.33601,458,1115,0.30827,0.36375
2021,Saxony,At least once per month,0.26414,347,1115,0.23825,0.29003
2021,Saxony,Seldom,0.14171,185,1115,0.12123,0.16219
2021,Saxony,Never,0.02205,32,1115,0.01342,0.03067
2021,Saxony-Anhalt,Daily,0.11485,69,549,0.08816,0.14155
2021,Saxony-Anhalt,At least once per week,0.40114,244,549,0.36011,0.44218
2021,Saxony-Anhalt,At least once per month,0.20873,144,549,0.17470,0.24275
2021,Saxony-Anhalt,Seldom,0.10538,92,549,0.07967,0.13109
2021,Thuringa,Daily,0.07248,56,580,0.05136,0.09360
2021,Thuringa,At least once per week,0.34637,264,580,0.30761,0.38512
2021,Thuringa,At least once per month,0.24585,155,580,0.21077,0.28092
2021,Thuringa,Seldom,0.13570,105,580,0.10781,0.16360
