year,age_gr,migback,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,46-65 y.,Direct migration background,Never,0.03749,56,1004,0.02573,0.04924
2021,46-65 y.,Indirect migration background,At least once per week,0.31193,82,183,0.24462,0.37924
2021,46-65 y.,Indirect migration background,At least once per month,0.22301,50,183,0.16253,0.28349
2021,46-65 y.,Indirect migration background,Seldom,0.39121,51,183,0.32030,0.46211
2021,66 and older,No migration background,Daily,0.11138,294,3226,0.10052,0.12223
2021,66 and older,No migration background,At least once per week,0.35685,1275,3226,0.34031,0.37338
2021,66 and older,No migration background,At least once per month,0.24661,832,3226,0.23173,0.26148
2021,66 and older,No migration background,Seldom,0.22978,691,3226,0.21526,0.24430
2021,66 and older,No migration background,Never,0.05380,134,3226,0.04601,0.06159
2021,66 and older,Direct migration background,Daily,0.12059,34,283,0.08258,0.15860
2021,66 and older,Direct migration background,At least once per week,0.33827,120,283,0.28305,0.39349
2021,66 and older,Direct migration background,At least once per month,0.24162,63,283,0.19166,0.29159
2021,66 and older,Direct migration background,Seldom,0.25567,66,283,0.20475,0.30658
