year,age_gr,bula_h,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,17-29 y.,Baden-Wuerttemberg,No,0.95427,526,526,0.93640,0.97214
1993,17-29 y.,Bavaria,No,0.95020,436,436,0.92975,0.97064
1993,17-29 y.,Berlin,No,0.86374,122,122,0.80261,0.92487
1993,17-29 y.,Brandenburg,No,0.89060,126,126,0.83587,0.94532
1993,17-29 y.,Mecklenburg-Western Pomerania,No,0.77918,79,79,0.68713,0.87124
1993,17-29 y.,Saxony,Yes,0.12924,31,234,0.08617,0.17232
1993,17-29 y.,Saxony,No,0.86734,203,234,0.82379,0.91090
1993,17-29 y.,Saxony-Anhalt,No,0.84289,148,148,0.78407,0.90172
1993,17-29 y.,Thuringa,No,0.74594,130,130,0.67082,0.82107
1993,30-45 y.,Schleswig-Holstein,No,0.96578,76,76,0.92464,1.00692
1993,30-45 y.,Hamburg,No,0.97413,44,44,0.92668,1.02158
1993,30-45 y.,Lower Saxony,No,0.93599,246,246,0.90534,0.96664
1993,30-45 y.,North Rhine-Westphalia,No,0.95515,796,796,0.94077,0.96954
1993,30-45 y.,Hesse,No,0.94744,263,263,0.92041,0.97446
1993,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.92327,188,188,0.88512,0.96142
1993,30-45 y.,Baden-Wuerttemberg,No,0.96264,493,493,0.94589,0.97940
1993,30-45 y.,Bavaria,No,0.97528,472,472,0.96126,0.98930
1993,30-45 y.,Berlin,No,0.89414,172,172,0.84802,0.94025
1993,30-45 y.,Brandenburg,Yes,0.15971,41,230,0.11226,0.20716
1993,30-45 y.,Brandenburg,No,0.83461,189,230,0.78649,0.88273
1993,30-45 y.,Mecklenburg-Western Pomerania,No,0.82241,118,118,0.75316,0.89166
1993,30-45 y.,Saxony,Yes,0.18896,70,409,0.15097,0.22694
1993,30-45 y.,Saxony,No,0.81015,339,409,0.77209,0.84820
1993,30-45 y.,Saxony-Anhalt,Yes,0.18720,43,246,0.13836,0.23605
1993,30-45 y.,Saxony-Anhalt,No,0.78680,203,246,0.73552,0.83809
1993,30-45 y.,Thuringa,No,0.85755,203,203,0.80935,0.90575
1993,46-65 y.,Schleswig-Holstein,No,0.88514,89,89,0.81853,0.95176
1993,46-65 y.,Hamburg,No,0.87136,35,35,0.75882,0.98390
1993,46-65 y.,Lower Saxony,No,0.96709,302,302,0.94694,0.98724
1993,46-65 y.,North Rhine-Westphalia,Yes,0.05533,44,697,0.03834,0.07231
1993,46-65 y.,North Rhine-Westphalia,No,0.93177,653,697,0.91304,0.95051
1993,46-65 y.,Hesse,No,0.89609,261,261,0.85900,0.93318
1993,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.93493,168,168,0.89752,0.97234
1993,46-65 y.,Baden-Wuerttemberg,No,0.96542,504,504,0.94946,0.98139
1993,46-65 y.,Bavaria,No,0.95234,434,434,0.93228,0.97241
1993,46-65 y.,Berlin,No,0.89139,162,162,0.84333,0.93946
1993,46-65 y.,Brandenburg,No,0.84513,166,166,0.78993,0.90033
1993,46-65 y.,Mecklenburg-Western Pomerania,No,0.78778,112,112,0.71172,0.86385
1993,46-65 y.,Saxony,Yes,0.22831,71,343,0.18382,0.27279
1993,46-65 y.,Saxony,No,0.75307,272,343,0.70737,0.79878
1993,46-65 y.,Saxony-Anhalt,Yes,0.19935,45,232,0.14783,0.25087
1993,46-65 y.,Saxony-Anhalt,No,0.79324,187,232,0.74101,0.84547
1993,46-65 y.,Thuringa,Yes,0.17368,35,191,0.11982,0.22755
1993,46-65 y.,Thuringa,No,0.81774,156,191,0.76284,0.87263
1993,66 and older,Lower Saxony,No,0.97089,114,114,0.93989,1.00189
1993,66 and older,North Rhine-Westphalia,No,0.97462,254,254,0.95523,0.99400
1993,66 and older,Hesse,No,0.96347,109,109,0.92809,0.99885
1993,66 and older,"Rhineland-Palatinate, Saarland",No,0.98765,97,97,0.96555,1.00974
1993,66 and older,Baden-Wuerttemberg,No,0.98309,161,161,0.96312,1.00307
1993,66 and older,Bavaria,No,0.98334,200,200,0.96556,1.00112
1993,66 and older,Berlin,No,0.95298,46,46,0.89113,1.01483
1993,66 and older,Saxony,No,0.95525,119,119,0.91794,0.99255
1993,66 and older,Saxony-Anhalt,No,0.99555,77,77,0.98058,1.01052
1993,66 and older,Thuringa,No,0.97717,74,74,0.94291,1.01143
1994,17-29 y.,Schleswig-Holstein,No,0.94634,65,65,0.89113,1.00155
1994,17-29 y.,Lower Saxony,No,0.91949,258,258,0.88622,0.95275
1994,17-29 y.,North Rhine-Westphalia,Yes,0.06574,60,652,0.04670,0.08478
1994,17-29 y.,North Rhine-Westphalia,No,0.91768,592,652,0.89656,0.93879
1994,17-29 y.,Hesse,No,0.94576,230,230,0.91642,0.97509
1994,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.88921,134,134,0.83587,0.94255
1994,17-29 y.,Baden-Wuerttemberg,No,0.94574,510,510,0.92606,0.96542
1994,17-29 y.,Bavaria,No,0.90922,392,392,0.88075,0.93770
1994,17-29 y.,Berlin,No,0.90079,114,114,0.84567,0.95591
1994,17-29 y.,Brandenburg,No,0.90178,118,118,0.84785,0.95571
1994,17-29 y.,Mecklenburg-Western Pomerania,No,0.77843,79,79,0.68627,0.87060
1994,17-29 y.,Saxony,No,0.85964,209,209,0.81243,0.90684
1994,17-29 y.,Saxony-Anhalt,No,0.84899,144,144,0.79030,0.90767
1994,17-29 y.,Thuringa,No,0.79418,136,136,0.72598,0.86238
1994,30-45 y.,Schleswig-Holstein,No,0.96161,81,81,0.91951,1.00372
1994,30-45 y.,Lower Saxony,No,0.93098,242,242,0.89897,0.96298
1994,30-45 y.,North Rhine-Westphalia,Yes,0.04654,50,810,0.03203,0.06106
1994,30-45 y.,North Rhine-Westphalia,No,0.94713,760,810,0.93171,0.96255
1994,30-45 y.,Hesse,No,0.93577,253,253,0.90550,0.96604
1994,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.96797,200,200,0.94350,0.99243
1994,30-45 y.,Baden-Wuerttemberg,No,0.96185,470,470,0.94451,0.97918
1994,30-45 y.,Bavaria,No,0.93876,481,481,0.91731,0.96021
1994,30-45 y.,Berlin,No,0.89740,169,169,0.85152,0.94329
1994,30-45 y.,Brandenburg,Yes,0.17669,42,215,0.12558,0.22779
1994,30-45 y.,Brandenburg,No,0.81410,173,215,0.76197,0.86622
1994,30-45 y.,Mecklenburg-Western Pomerania,No,0.79356,119,119,0.72052,0.86659
1994,30-45 y.,Saxony,Yes,0.16510,60,400,0.12867,0.20153
1994,30-45 y.,Saxony,No,0.83490,340,400,0.79847,0.87133
1994,30-45 y.,Saxony-Anhalt,Yes,0.20262,41,237,0.15134,0.25391
1994,30-45 y.,Saxony-Anhalt,No,0.79738,196,237,0.74609,0.84866
1994,30-45 y.,Thuringa,Yes,0.17868,41,236,0.12970,0.22766
1994,30-45 y.,Thuringa,No,0.82132,195,236,0.77234,0.87030
1994,46-65 y.,Schleswig-Holstein,No,0.82731,82,82,0.74499,0.90962
1994,46-65 y.,Hamburg,No,0.86028,34,34,0.74199,0.97857
1994,46-65 y.,Lower Saxony,No,0.93055,285,285,0.90099,0.96012
1994,46-65 y.,North Rhine-Westphalia,Yes,0.06028,46,695,0.04257,0.07799
1994,46-65 y.,North Rhine-Westphalia,No,0.93304,649,695,0.91444,0.95164
1994,46-65 y.,Hesse,No,0.94566,273,273,0.91872,0.97260
1994,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.93411,164,164,0.89603,0.97220
1994,46-65 y.,Baden-Wuerttemberg,Yes,0.05495,39,506,0.03508,0.07483
1994,46-65 y.,Baden-Wuerttemberg,No,0.93284,467,506,0.91101,0.95467
1994,46-65 y.,Bavaria,Yes,0.07715,35,453,0.05255,0.10175
1994,46-65 y.,Bavaria,No,0.92074,418,453,0.89583,0.94564
1994,46-65 y.,Berlin,No,0.89979,165,165,0.85383,0.94575
1994,46-65 y.,Brandenburg,No,0.84583,157,157,0.78917,0.90250
1994,46-65 y.,Mecklenburg-Western Pomerania,No,0.77823,110,110,0.70024,0.85622
1994,46-65 y.,Saxony,Yes,0.24417,85,352,0.19922,0.28911
1994,46-65 y.,Saxony,No,0.73640,267,352,0.69031,0.78250
1994,46-65 y.,Saxony-Anhalt,Yes,0.23166,44,229,0.17689,0.28642
1994,46-65 y.,Saxony-Anhalt,No,0.76187,185,229,0.70658,0.81716
1994,46-65 y.,Thuringa,Yes,0.15194,34,193,0.10117,0.20272
1994,46-65 y.,Thuringa,No,0.83808,159,193,0.78597,0.89019
1994,66 and older,Hamburg,No,0.94010,31,31,0.85518,1.02502
1994,66 and older,Lower Saxony,No,0.98972,118,118,0.97145,1.00800
1994,66 and older,North Rhine-Westphalia,No,0.97876,266,266,0.96140,0.99612
1994,66 and older,Baden-Wuerttemberg,No,0.98880,175,175,0.97316,1.00444
1994,66 and older,Bavaria,No,0.99395,196,196,0.98306,1.00483
1994,66 and older,Brandenburg,No,0.98258,68,68,0.95125,1.01391
1994,66 and older,Saxony,No,0.93539,126,126,0.89230,0.97849
1994,66 and older,Saxony-Anhalt,No,0.93428,66,66,0.87403,0.99452
1994,66 and older,Thuringa,No,0.97557,72,72,0.93966,1.01148
1995,17-29 y.,Schleswig-Holstein,No,0.95339,69,69,0.90329,1.00350
1995,17-29 y.,Lower Saxony,No,0.86777,239,239,0.82473,0.91080
1995,17-29 y.,North Rhine-Westphalia,Yes,0.04145,44,666,0.02630,0.05660
1995,17-29 y.,North Rhine-Westphalia,No,0.95119,622,666,0.93482,0.96757
1995,17-29 y.,Hesse,No,0.93390,223,223,0.90122,0.96658
1995,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.86608,150,150,0.81139,0.92076
1995,17-29 y.,Baden-Wuerttemberg,No,0.94424,491,491,0.92393,0.96456
1995,17-29 y.,Bavaria,No,0.94263,424,424,0.92047,0.96479
1995,17-29 y.,Berlin,No,0.87914,111,111,0.81823,0.94006
1995,17-29 y.,Brandenburg,No,0.87527,123,123,0.81664,0.93391
1995,17-29 y.,Mecklenburg-Western Pomerania,No,0.83112,94,94,0.75498,0.90727
1995,17-29 y.,Saxony,No,0.84949,204,204,0.80030,0.89868
1995,17-29 y.,Saxony-Anhalt,No,0.94324,146,146,0.90558,0.98090
1995,17-29 y.,Thuringa,No,0.78633,120,120,0.71268,0.85997
1995,30-45 y.,Schleswig-Holstein,No,0.89424,81,81,0.82685,0.96163
1995,30-45 y.,Hamburg,No,0.95415,43,43,0.89089,1.01741
1995,30-45 y.,Lower Saxony,No,0.93405,316,316,0.90664,0.96146
1995,30-45 y.,North Rhine-Westphalia,Yes,0.06054,64,888,0.04485,0.07624
1995,30-45 y.,North Rhine-Westphalia,No,0.93081,824,888,0.91410,0.94751
1995,30-45 y.,Hesse,No,0.93103,276,276,0.90109,0.96098
1995,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93123,241,241,0.89922,0.96325
1995,30-45 y.,Baden-Wuerttemberg,No,0.95282,538,538,0.93489,0.97075
1995,30-45 y.,Bavaria,Yes,0.05514,31,548,0.03601,0.07427
1995,30-45 y.,Bavaria,No,0.94097,517,548,0.92122,0.96072
1995,30-45 y.,Berlin,No,0.89310,170,170,0.84651,0.93969
1995,30-45 y.,Brandenburg,No,0.90077,185,185,0.85757,0.94397
1995,30-45 y.,Mecklenburg-Western Pomerania,No,0.85663,111,111,0.79114,0.92212
1995,30-45 y.,Saxony,Yes,0.12285,46,378,0.08971,0.15598
1995,30-45 y.,Saxony,No,0.87180,332,378,0.83805,0.90555
1995,30-45 y.,Saxony-Anhalt,Yes,0.18209,40,221,0.13109,0.23308
1995,30-45 y.,Saxony-Anhalt,No,0.80929,181,221,0.75737,0.86120
1995,30-45 y.,Thuringa,No,0.85039,211,211,0.80215,0.89863
1995,46-65 y.,Schleswig-Holstein,No,0.85077,76,76,0.77013,0.93141
1995,46-65 y.,Lower Saxony,No,0.91538,287,287,0.88312,0.94763
1995,46-65 y.,North Rhine-Westphalia,Yes,0.07372,62,743,0.05492,0.09252
1995,46-65 y.,North Rhine-Westphalia,No,0.92490,681,743,0.90594,0.94386
1995,46-65 y.,Hesse,No,0.90687,270,270,0.87215,0.94160
1995,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.90746,164,164,0.86297,0.95195
1995,46-65 y.,Baden-Wuerttemberg,Yes,0.07349,52,503,0.05066,0.09632
1995,46-65 y.,Baden-Wuerttemberg,No,0.91021,451,503,0.88520,0.93522
1995,46-65 y.,Bavaria,Yes,0.08411,43,489,0.05948,0.10874
1995,46-65 y.,Bavaria,No,0.90738,446,489,0.88166,0.93310
1995,46-65 y.,Berlin,No,0.88788,167,167,0.83988,0.93587
1995,46-65 y.,Brandenburg,No,0.86686,155,155,0.81320,0.92052
1995,46-65 y.,Mecklenburg-Western Pomerania,No,0.77011,119,119,0.69420,0.84603
1995,46-65 y.,Saxony,Yes,0.19647,63,342,0.15430,0.23864
1995,46-65 y.,Saxony,No,0.77405,279,342,0.72966,0.81844
1995,46-65 y.,Saxony-Anhalt,Yes,0.22827,51,227,0.17355,0.28299
1995,46-65 y.,Saxony-Anhalt,No,0.75436,176,227,0.69824,0.81049
1995,46-65 y.,Thuringa,No,0.85571,157,157,0.80057,0.91085
1995,66 and older,Schleswig-Holstein,No,0.91927,33,33,0.82488,1.01366
1995,66 and older,Lower Saxony,No,0.94508,115,115,0.90325,0.98690
1995,66 and older,North Rhine-Westphalia,No,0.96335,259,259,0.94042,0.98628
1995,66 and older,Hesse,No,0.94626,109,109,0.90373,0.98879
1995,66 and older,"Rhineland-Palatinate, Saarland",No,0.99619,101,101,0.98412,1.00826
1995,66 and older,Baden-Wuerttemberg,No,0.97762,188,188,0.95642,0.99882
1995,66 and older,Bavaria,No,0.97931,191,191,0.95907,0.99955
1995,66 and older,Berlin,No,0.95426,60,60,0.90094,1.00757
1995,66 and older,Brandenburg,No,0.99662,64,64,0.98228,1.01095
1995,66 and older,Saxony,No,0.95618,125,125,0.92014,0.99221
1995,66 and older,Saxony-Anhalt,No,0.96131,73,73,0.91676,1.00586
1995,66 and older,Thuringa,No,0.97579,73,73,0.94029,1.01129
1996,17-29 y.,Schleswig-Holstein,No,0.98948,71,71,0.96558,1.01338
1996,17-29 y.,Lower Saxony,No,0.90665,222,222,0.86830,0.94501
1996,17-29 y.,North Rhine-Westphalia,Yes,0.07496,45,632,0.05441,0.09551
1996,17-29 y.,North Rhine-Westphalia,No,0.88929,587,632,0.86480,0.91377
1996,17-29 y.,Hesse,No,0.93387,191,191,0.89853,0.96920
1996,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.87553,137,137,0.82005,0.93101
1996,17-29 y.,Baden-Wuerttemberg,No,0.93741,428,428,0.91444,0.96039
1996,17-29 y.,Bavaria,Yes,0.08451,35,411,0.05759,0.11144
1996,17-29 y.,Bavaria,No,0.90223,376,411,0.87348,0.93098
1996,17-29 y.,Berlin,No,0.86208,102,102,0.79483,0.92933
1996,17-29 y.,Brandenburg,No,0.85438,119,119,0.79074,0.91802
1996,17-29 y.,Mecklenburg-Western Pomerania,No,0.86450,85,85,0.79131,0.93769
1996,17-29 y.,Saxony,No,0.85126,214,214,0.80348,0.89905
1996,17-29 y.,Saxony-Anhalt,No,0.88290,138,138,0.82905,0.93674
1996,17-29 y.,Thuringa,No,0.73903,123,123,0.66110,0.81696
1996,30-45 y.,Schleswig-Holstein,No,0.96292,83,83,0.92202,1.00382
1996,30-45 y.,Hamburg,No,0.94883,40,40,0.87967,1.01798
1996,30-45 y.,Lower Saxony,No,0.90822,329,329,0.87698,0.93947
1996,30-45 y.,North Rhine-Westphalia,Yes,0.03849,37,856,0.02559,0.05138
1996,30-45 y.,North Rhine-Westphalia,No,0.94478,819,856,0.92947,0.96009
1996,30-45 y.,Hesse,No,0.92618,282,282,0.89561,0.95675
1996,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93888,240,240,0.90851,0.96925
1996,30-45 y.,Baden-Wuerttemberg,No,0.95233,534,534,0.93424,0.97042
1996,30-45 y.,Bavaria,No,0.93140,532,532,0.90990,0.95290
1996,30-45 y.,Berlin,No,0.86560,158,158,0.81225,0.91895
1996,30-45 y.,Brandenburg,Yes,0.15710,32,203,0.10692,0.20728
1996,30-45 y.,Brandenburg,No,0.80952,171,203,0.75537,0.86368
1996,30-45 y.,Mecklenburg-Western Pomerania,No,0.78970,101,101,0.70982,0.86957
1996,30-45 y.,Saxony,Yes,0.14629,47,364,0.10994,0.18265
1996,30-45 y.,Saxony,No,0.82774,317,364,0.78889,0.86658
1996,30-45 y.,Saxony-Anhalt,Yes,0.15561,31,213,0.10681,0.20440
1996,30-45 y.,Saxony-Anhalt,No,0.83940,182,213,0.78998,0.88883
1996,30-45 y.,Thuringa,Yes,0.15401,35,233,0.10756,0.20046
1996,30-45 y.,Thuringa,No,0.83201,198,233,0.78391,0.88012
1996,46-65 y.,Schleswig-Holstein,No,0.86813,77,77,0.79205,0.94420
1996,46-65 y.,Hamburg,No,0.78571,32,32,0.64126,0.93015
1996,46-65 y.,Lower Saxony,No,0.88618,278,278,0.84878,0.92358
1996,46-65 y.,North Rhine-Westphalia,Yes,0.08546,70,740,0.06531,0.10562
1996,46-65 y.,North Rhine-Westphalia,No,0.88441,670,740,0.86135,0.90746
1996,46-65 y.,Hesse,No,0.90667,254,254,0.87082,0.94251
1996,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.91717,166,166,0.87512,0.95923
1996,46-65 y.,Baden-Wuerttemberg,Yes,0.07606,43,466,0.05197,0.10016
1996,46-65 y.,Baden-Wuerttemberg,No,0.90700,423,466,0.88060,0.93340
1996,46-65 y.,Bavaria,Yes,0.10100,49,460,0.07344,0.12857
1996,46-65 y.,Bavaria,No,0.87271,411,460,0.84222,0.90320
1996,46-65 y.,Berlin,No,0.85955,150,150,0.80376,0.91534
1996,46-65 y.,Brandenburg,No,0.85902,158,158,0.80459,0.91346
1996,46-65 y.,Mecklenburg-Western Pomerania,No,0.77134,114,114,0.69391,0.84878
1996,46-65 y.,Saxony,Yes,0.19346,64,335,0.15110,0.23582
1996,46-65 y.,Saxony,No,0.75560,271,335,0.70951,0.80169
1996,46-65 y.,Saxony-Anhalt,Yes,0.17961,45,224,0.12922,0.22999
1996,46-65 y.,Saxony-Anhalt,No,0.79590,179,224,0.74300,0.84880
1996,46-65 y.,Thuringa,No,0.85788,157,157,0.80309,0.91268
1996,66 and older,Schleswig-Holstein,No,0.97242,34,34,0.91654,1.02830
1996,66 and older,Lower Saxony,No,0.98421,115,115,0.96133,1.00709
1996,66 and older,North Rhine-Westphalia,No,0.96699,268,268,0.94555,0.98842
1996,66 and older,Hesse,No,0.94305,116,116,0.90070,0.98541
1996,66 and older,"Rhineland-Palatinate, Saarland",No,0.96376,94,94,0.92578,1.00174
1996,66 and older,Baden-Wuerttemberg,No,0.98226,196,196,0.96373,1.00079
1996,66 and older,Bavaria,No,0.97126,191,191,0.94750,0.99501
1996,66 and older,Berlin,No,0.92154,61,61,0.85349,0.98958
1996,66 and older,Brandenburg,No,0.95847,57,57,0.90622,1.01073
1996,66 and older,Saxony,No,0.95813,134,134,0.92408,0.99217
1996,66 and older,Saxony-Anhalt,No,0.99021,74,74,0.96763,1.01280
1996,66 and older,Thuringa,No,0.96469,78,78,0.92347,1.00592
1997,17-29 y.,Schleswig-Holstein,No,0.90492,59,59,0.82943,0.98041
1997,17-29 y.,Lower Saxony,No,0.91737,217,217,0.88065,0.95409
1997,17-29 y.,North Rhine-Westphalia,Yes,0.06755,47,607,0.04756,0.08753
1997,17-29 y.,North Rhine-Westphalia,No,0.93245,560,607,0.91247,0.95244
1997,17-29 y.,Hesse,No,0.93994,170,170,0.90412,0.97576
1997,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.89612,146,146,0.84646,0.94578
1997,17-29 y.,Baden-Wuerttemberg,No,0.95543,424,424,0.93577,0.97510
1997,17-29 y.,Bavaria,No,0.94084,366,366,0.91663,0.96504
1997,17-29 y.,Berlin,No,0.83317,87,87,0.75438,0.91197
1997,17-29 y.,Brandenburg,No,0.90525,128,128,0.85432,0.95619
1997,17-29 y.,Mecklenburg-Western Pomerania,No,0.89732,90,90,0.83425,0.96038
1997,17-29 y.,Saxony,No,0.83776,205,205,0.78717,0.88835
1997,17-29 y.,Saxony-Anhalt,No,0.89035,147,147,0.83967,0.94104
1997,17-29 y.,Thuringa,No,0.82781,136,136,0.76412,0.89150
1997,30-45 y.,Schleswig-Holstein,No,0.90977,83,83,0.84776,0.97178
1997,30-45 y.,Hamburg,No,0.97578,33,33,0.92252,1.02905
1997,30-45 y.,Lower Saxony,No,0.92836,338,338,0.90083,0.95590
1997,30-45 y.,North Rhine-Westphalia,Yes,0.06698,55,871,0.05037,0.08359
1997,30-45 y.,North Rhine-Westphalia,No,0.93302,816,871,0.91641,0.94963
1997,30-45 y.,Hesse,No,0.92302,266,266,0.89093,0.95512
1997,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.94511,246,246,0.91659,0.97363
1997,30-45 y.,Baden-Wuerttemberg,Yes,0.04939,39,590,0.03189,0.06689
1997,30-45 y.,Baden-Wuerttemberg,No,0.95061,551,590,0.93311,0.96811
1997,30-45 y.,Bavaria,No,0.94563,542,542,0.92653,0.96474
1997,30-45 y.,Berlin,No,0.87939,159,159,0.82860,0.93017
1997,30-45 y.,Brandenburg,No,0.87083,168,168,0.81997,0.92170
1997,30-45 y.,Mecklenburg-Western Pomerania,No,0.78826,100,100,0.70778,0.86874
1997,30-45 y.,Saxony,Yes,0.11181,39,349,0.07870,0.14492
1997,30-45 y.,Saxony,No,0.88819,310,349,0.85508,0.92130
1997,30-45 y.,Saxony-Anhalt,Yes,0.18262,34,201,0.12908,0.23617
1997,30-45 y.,Saxony-Anhalt,No,0.81738,167,201,0.76383,0.87092
1997,30-45 y.,Thuringa,No,0.86022,200,200,0.81204,0.90840
1997,46-65 y.,Schleswig-Holstein,No,0.89398,77,77,0.82477,0.96320
1997,46-65 y.,Lower Saxony,No,0.91848,280,280,0.88637,0.95058
1997,46-65 y.,North Rhine-Westphalia,Yes,0.07736,67,744,0.05815,0.09658
1997,46-65 y.,North Rhine-Westphalia,No,0.92211,677,744,0.90283,0.94138
1997,46-65 y.,Hesse,No,0.89676,250,250,0.85896,0.93455
1997,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.87521,160,160,0.82384,0.92658
1997,46-65 y.,Baden-Wuerttemberg,Yes,0.07325,61,475,0.04980,0.09671
1997,46-65 y.,Baden-Wuerttemberg,No,0.92675,414,475,0.90329,0.95020
1997,46-65 y.,Bavaria,Yes,0.07882,45,459,0.05414,0.10349
1997,46-65 y.,Bavaria,No,0.92118,414,459,0.89651,0.94586
1997,46-65 y.,Berlin,No,0.87489,141,141,0.82009,0.92970
1997,46-65 y.,Brandenburg,No,0.85158,166,166,0.79734,0.90583
1997,46-65 y.,Mecklenburg-Western Pomerania,No,0.80908,114,114,0.73662,0.88155
1997,46-65 y.,Saxony,Yes,0.16642,56,362,0.12800,0.20485
1997,46-65 y.,Saxony,No,0.83358,306,362,0.79515,0.87200
1997,46-65 y.,Saxony-Anhalt,Yes,0.25884,54,222,0.20110,0.31659
1997,46-65 y.,Saxony-Anhalt,No,0.74116,168,222,0.68341,0.79890
1997,46-65 y.,Thuringa,Yes,0.14728,31,194,0.09728,0.19728
1997,46-65 y.,Thuringa,No,0.85272,163,194,0.80272,0.90272
1997,66 and older,North Rhine-Westphalia,No,0.99364,283,283,0.98437,1.00292
1997,66 and older,Mecklenburg-Western Pomerania,No,0.97435,33,33,0.91957,1.02913
1998,17-29 y.,Schleswig-Holstein,No,0.96339,63,63,0.91664,1.01014
1998,17-29 y.,Hamburg,No,0.93732,35,35,0.85584,1.01879
1998,17-29 y.,Lower Saxony,No,0.91692,252,252,0.88277,0.95106
1998,17-29 y.,North Rhine-Westphalia,Yes,0.07650,51,625,0.05564,0.09735
1998,17-29 y.,North Rhine-Westphalia,No,0.92005,574,625,0.89877,0.94133
1998,17-29 y.,Hesse,No,0.96512,187,187,0.93875,0.99149
1998,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.95109,153,153,0.91680,0.98538
1998,17-29 y.,Baden-Wuerttemberg,No,0.94313,409,409,0.92066,0.96561
1998,17-29 y.,Bavaria,No,0.95540,387,387,0.93481,0.97600
1998,17-29 y.,Berlin,No,0.89326,98,98,0.83181,0.95471
1998,17-29 y.,Brandenburg,No,0.91066,131,131,0.86163,0.95969
1998,17-29 y.,Mecklenburg-Western Pomerania,No,0.84841,85,85,0.77172,0.92511
1998,17-29 y.,Saxony,No,0.86710,224,224,0.82255,0.91166
1998,17-29 y.,Saxony-Anhalt,No,0.82053,130,130,0.75431,0.88675
1998,17-29 y.,Thuringa,No,0.85562,149,149,0.79899,0.91225
1998,30-45 y.,Schleswig-Holstein,No,0.95987,120,120,0.92461,0.99513
1998,30-45 y.,Hamburg,No,0.96451,39,39,0.90568,1.02334
1998,30-45 y.,Lower Saxony,Yes,0.07474,31,421,0.04959,0.09990
1998,30-45 y.,Lower Saxony,No,0.92042,390,421,0.89454,0.94630
1998,30-45 y.,North Rhine-Westphalia,Yes,0.05625,50,973,0.04177,0.07074
1998,30-45 y.,North Rhine-Westphalia,No,0.93777,923,973,0.92258,0.95296
1998,30-45 y.,Hesse,No,0.94390,292,292,0.91745,0.97034
1998,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93811,282,282,0.90994,0.96629
1998,30-45 y.,Baden-Wuerttemberg,Yes,0.03378,34,637,0.01974,0.04782
1998,30-45 y.,Baden-Wuerttemberg,No,0.95507,603,637,0.93897,0.97117
1998,30-45 y.,Bavaria,Yes,0.05577,34,629,0.03782,0.07372
1998,30-45 y.,Bavaria,No,0.93150,595,629,0.91174,0.95126
1998,30-45 y.,Berlin,No,0.87069,165,165,0.81934,0.92205
1998,30-45 y.,Brandenburg,No,0.85707,158,158,0.80232,0.91182
1998,30-45 y.,Mecklenburg-Western Pomerania,No,0.75687,100,100,0.67236,0.84137
1998,30-45 y.,Saxony,Yes,0.15331,55,378,0.11694,0.18967
1998,30-45 y.,Saxony,No,0.82456,323,378,0.78616,0.86295
1998,30-45 y.,Saxony-Anhalt,Yes,0.18899,34,203,0.13500,0.24298
1998,30-45 y.,Saxony-Anhalt,No,0.80331,169,203,0.74849,0.85813
1998,30-45 y.,Thuringa,Yes,0.20693,45,241,0.15568,0.25818
1998,30-45 y.,Thuringa,No,0.77608,196,241,0.72334,0.82883
1998,46-65 y.,Schleswig-Holstein,No,0.90129,96,96,0.84130,0.96127
1998,46-65 y.,Hamburg,No,0.88184,46,46,0.78753,0.97616
1998,46-65 y.,Lower Saxony,No,0.88990,317,317,0.85539,0.92442
1998,46-65 y.,North Rhine-Westphalia,Yes,0.07698,77,876,0.05932,0.09464
1998,46-65 y.,North Rhine-Westphalia,No,0.91692,799,876,0.89864,0.93521
1998,46-65 y.,Hesse,No,0.90431,289,289,0.87033,0.93828
1998,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.93749,202,202,0.90402,0.97095
1998,46-65 y.,Baden-Wuerttemberg,Yes,0.07143,52,508,0.04901,0.09385
1998,46-65 y.,Baden-Wuerttemberg,No,0.90807,456,508,0.88292,0.93322
1998,46-65 y.,Bavaria,Yes,0.07510,46,543,0.05291,0.09728
1998,46-65 y.,Bavaria,No,0.91324,497,543,0.88955,0.93694
1998,46-65 y.,Berlin,No,0.86893,143,143,0.81342,0.92444
1998,46-65 y.,Brandenburg,Yes,0.20295,45,209,0.14829,0.25761
1998,46-65 y.,Brandenburg,No,0.76059,164,209,0.70259,0.81858
