year,bula_h,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Baden-Wuerttemberg,No,0.77847,2699,2800,0.76308,0.79385
2002,Bavaria,Yes,0.03266,106,3256,0.02655,0.03876
2002,Bavaria,No,0.80126,3150,3256,0.78755,0.81497
2002,Berlin,Yes,0.07781,71,828,0.05955,0.09606
2002,Berlin,No,0.75260,757,828,0.72319,0.78201
2002,Brandenburg,Yes,0.12948,129,961,0.10824,0.15072
2002,Brandenburg,No,0.74320,832,961,0.71556,0.77083
2002,Mecklenburg-Western Pomerania,Yes,0.10947,57,517,0.08253,0.13641
2002,Mecklenburg-Western Pomerania,No,0.74951,460,517,0.71212,0.78690
2002,Saxony,Yes,0.10053,190,1648,0.08600,0.11505
2002,Saxony,No,0.75864,1458,1648,0.73798,0.77931
2002,Saxony-Anhalt,Yes,0.11826,125,971,0.09793,0.13858
2002,Saxony-Anhalt,No,0.76009,846,971,0.73322,0.78696
2002,Thuringa,Yes,0.12646,125,967,0.10550,0.14742
2002,Thuringa,No,0.73343,842,967,0.70554,0.76131
2003,Schleswig-Holstein,Yes,0.06382,36,667,0.04525,0.08238
2003,Schleswig-Holstein,No,0.77198,631,667,0.74011,0.80384
2003,Hamburg,No,0.83157,286,286,0.78812,0.87502
2003,Lower Saxony,Yes,0.04801,90,1907,0.03841,0.05760
2003,Lower Saxony,No,0.77670,1817,1907,0.75800,0.79539
2003,Bremen,No,0.80392,159,159,0.74201,0.86583
2003,North Rhine-Westphalia,Yes,0.05441,259,4666,0.04791,0.06092
2003,North Rhine-Westphalia,No,0.77568,4407,4666,0.76371,0.78765
2003,Hesse,Yes,0.04632,76,1498,0.03568,0.05697
2003,Hesse,No,0.76743,1422,1498,0.74603,0.78883
2003,"Rhineland-Palatinate, Saarland",Yes,0.04783,65,1353,0.03645,0.05920
2003,"Rhineland-Palatinate, Saarland",No,0.76965,1288,1353,0.74720,0.79209
2003,Baden-Wuerttemberg,Yes,0.03470,116,2687,0.02777,0.04162
2003,Baden-Wuerttemberg,No,0.77029,2571,2687,0.75438,0.78620
2003,Bavaria,Yes,0.03513,122,3126,0.02868,0.04159
2003,Bavaria,No,0.80032,3004,3126,0.78630,0.81433
2003,Berlin,Yes,0.10288,89,823,0.08211,0.12365
2003,Berlin,No,0.73606,734,823,0.70593,0.76619
2003,Brandenburg,Yes,0.10016,106,942,0.08098,0.11935
2003,Brandenburg,No,0.76956,836,942,0.74266,0.79647
2003,Mecklenburg-Western Pomerania,Yes,0.13846,80,526,0.10891,0.16800
2003,Mecklenburg-Western Pomerania,No,0.72787,446,526,0.68980,0.76594
2003,Saxony,Yes,0.11564,216,1611,0.10002,0.13126
2003,Saxony,No,0.74600,1395,1611,0.72474,0.76726
2003,Saxony-Anhalt,Yes,0.13981,137,934,0.11755,0.16206
2003,Saxony-Anhalt,No,0.73603,797,934,0.70774,0.76431
2003,Thuringa,Yes,0.12070,121,956,0.10004,0.14136
2003,Thuringa,No,0.75040,835,956,0.72295,0.77785
2004,Schleswig-Holstein,Yes,0.09024,54,669,0.06851,0.11197
2004,Schleswig-Holstein,No,0.75480,615,669,0.72217,0.78742
2004,Hamburg,No,0.82263,281,281,0.77789,0.86737
2004,Lower Saxony,Yes,0.04396,94,1885,0.03471,0.05322
2004,Lower Saxony,No,0.77877,1791,1885,0.76003,0.79752
2004,Bremen,No,0.81196,154,154,0.75005,0.87388
2004,North Rhine-Westphalia,Yes,0.05652,267,4543,0.04981,0.06324
2004,North Rhine-Westphalia,No,0.78218,4276,4543,0.77018,0.79419
2004,Hesse,Yes,0.04348,74,1442,0.03295,0.05401
2004,Hesse,No,0.75968,1368,1442,0.73762,0.78174
2004,"Rhineland-Palatinate, Saarland",Yes,0.06244,72,1304,0.04930,0.07557
2004,"Rhineland-Palatinate, Saarland",No,0.75582,1232,1304,0.73249,0.77915
2004,Baden-Wuerttemberg,Yes,0.03850,117,2605,0.03111,0.04589
2004,Baden-Wuerttemberg,No,0.77040,2488,2605,0.75425,0.78655
2004,Bavaria,Yes,0.04453,130,3045,0.03720,0.05186
2004,Bavaria,No,0.80028,2915,3045,0.78608,0.81448
2004,Berlin,Yes,0.11159,91,805,0.08982,0.13335
2004,Berlin,No,0.73362,714,805,0.70306,0.76417
2004,Brandenburg,Yes,0.12001,109,903,0.09881,0.14122
2004,Brandenburg,No,0.74947,794,903,0.72119,0.77775
2004,Mecklenburg-Western Pomerania,Yes,0.13157,72,511,0.10223,0.16090
2004,Mecklenburg-Western Pomerania,No,0.73148,439,511,0.69302,0.76995
2004,Saxony,Yes,0.11448,186,1571,0.09873,0.13023
2004,Saxony,No,0.75813,1385,1571,0.73695,0.77931
2004,Saxony-Anhalt,Yes,0.12716,114,923,0.10565,0.14866
2004,Saxony-Anhalt,No,0.75454,809,923,0.72677,0.78232
2004,Thuringa,Yes,0.14550,133,945,0.12300,0.16799
2004,Thuringa,No,0.72602,812,945,0.69757,0.75447
2005,Schleswig-Holstein,Yes,0.07075,49,645,0.05094,0.09055
2005,Schleswig-Holstein,No,0.77289,596,645,0.74053,0.80525
2005,Hamburg,No,0.85843,273,273,0.81700,0.89986
2005,Lower Saxony,Yes,0.04216,87,1783,0.03283,0.05149
2005,Lower Saxony,No,0.78752,1696,1783,0.76853,0.80652
2005,Bremen,No,0.84500,136,136,0.78395,0.90605
2005,North Rhine-Westphalia,Yes,0.06057,269,4360,0.05349,0.06765
2005,North Rhine-Westphalia,No,0.77621,4091,4360,0.76384,0.78859
2005,Hesse,Yes,0.04791,66,1368,0.03659,0.05923
2005,Hesse,No,0.77916,1302,1368,0.75717,0.80115
2005,"Rhineland-Palatinate, Saarland",Yes,0.06573,72,1240,0.05193,0.07952
2005,"Rhineland-Palatinate, Saarland",No,0.76161,1168,1240,0.73789,0.78534
2005,Baden-Wuerttemberg,Yes,0.04281,111,2519,0.03490,0.05071
2005,Baden-Wuerttemberg,No,0.77886,2408,2519,0.76265,0.79507
2005,Bavaria,Yes,0.05008,133,2899,0.04214,0.05802
2005,Bavaria,No,0.79300,2766,2899,0.77824,0.80775
2005,Berlin,Yes,0.11109,81,755,0.08866,0.13352
2005,Berlin,No,0.73037,674,755,0.69869,0.76204
2005,Brandenburg,Yes,0.12270,113,882,0.10104,0.14437
2005,Brandenburg,No,0.74005,769,882,0.71108,0.76901
2005,Mecklenburg-Western Pomerania,Yes,0.12240,68,502,0.09370,0.15109
2005,Mecklenburg-Western Pomerania,No,0.75015,434,502,0.71224,0.78806
2005,Saxony,Yes,0.11353,175,1524,0.09759,0.12946
2005,Saxony,No,0.76050,1349,1524,0.73907,0.78193
2005,Saxony-Anhalt,Yes,0.12279,106,896,0.10129,0.14429
2005,Saxony-Anhalt,No,0.76651,790,896,0.73880,0.79423
2005,Thuringa,Yes,0.16264,134,891,0.13840,0.18689
2005,Thuringa,No,0.70335,757,891,0.67334,0.73336
2006,Schleswig-Holstein,Yes,0.05777,44,673,0.04013,0.07541
2006,Schleswig-Holstein,No,0.77211,629,673,0.74039,0.80382
2006,Hamburg,No,0.80959,285,285,0.76392,0.85525
2006,Lower Saxony,Yes,0.05915,129,1962,0.04871,0.06959
2006,Lower Saxony,No,0.75895,1833,1962,0.74002,0.77788
2006,Bremen,No,0.86162,137,137,0.80358,0.91965
2006,North Rhine-Westphalia,Yes,0.06333,294,4548,0.05625,0.07041
2006,North Rhine-Westphalia,No,0.76829,4254,4548,0.75603,0.78056
2006,Hesse,Yes,0.04475,64,1481,0.03422,0.05528
2006,Hesse,No,0.76857,1417,1481,0.74708,0.79006
2006,"Rhineland-Palatinate, Saarland",Yes,0.06643,81,1290,0.05283,0.08002
2006,"Rhineland-Palatinate, Saarland",No,0.74860,1209,1290,0.72492,0.77228
2006,Baden-Wuerttemberg,Yes,0.04416,120,2716,0.03643,0.05188
2006,Baden-Wuerttemberg,No,0.77556,2596,2716,0.75986,0.79125
2006,Bavaria,Yes,0.05045,148,3140,0.04279,0.05811
2006,Bavaria,No,0.78007,2992,3140,0.76558,0.79456
2006,Berlin,Yes,0.11385,95,780,0.09154,0.13615
2006,Berlin,No,0.74850,685,780,0.71803,0.77897
2006,Brandenburg,Yes,0.12870,119,938,0.10726,0.15015
2006,Brandenburg,No,0.73177,819,938,0.70340,0.76014
2006,Mecklenburg-Western Pomerania,Yes,0.15613,85,549,0.12574,0.18652
2006,Mecklenburg-Western Pomerania,No,0.71595,464,549,0.67819,0.75371
2006,Saxony,Yes,0.11164,180,1581,0.09612,0.12717
2006,Saxony,No,0.76231,1401,1581,0.74132,0.78329
2006,Saxony-Anhalt,Yes,0.13669,133,913,0.11440,0.15899
2006,Saxony-Anhalt,No,0.72787,780,913,0.69898,0.75675
2006,Thuringa,Yes,0.12419,121,948,0.10318,0.14519
2006,Thuringa,No,0.73959,827,948,0.71163,0.76754
2007,Schleswig-Holstein,Yes,0.07050,41,613,0.05022,0.09078
2007,Schleswig-Holstein,No,0.77010,572,613,0.73676,0.80344
2007,Hamburg,No,0.82449,278,278,0.77969,0.86929
2007,Lower Saxony,Yes,0.05170,108,1826,0.04154,0.06186
2007,Lower Saxony,No,0.77556,1718,1826,0.75642,0.79470
2007,Bremen,No,0.85593,140,140,0.79755,0.91431
2007,North Rhine-Westphalia,Yes,0.05627,242,4203,0.04930,0.06324
2007,North Rhine-Westphalia,No,0.76834,3961,4203,0.75558,0.78110
2007,Hesse,Yes,0.04876,68,1393,0.03745,0.06008
2007,Hesse,No,0.76924,1325,1393,0.74711,0.79137
2007,"Rhineland-Palatinate, Saarland",Yes,0.06545,66,1174,0.05130,0.07960
2007,"Rhineland-Palatinate, Saarland",No,0.75017,1108,1174,0.72539,0.77494
2007,Baden-Wuerttemberg,Yes,0.04192,93,2488,0.03404,0.04979
2007,Baden-Wuerttemberg,No,0.77576,2395,2488,0.75937,0.79216
2007,Bavaria,Yes,0.03844,99,2954,0.03150,0.04537
2007,Bavaria,No,0.78967,2855,2954,0.77497,0.80437
2007,Berlin,Yes,0.11730,87,751,0.09427,0.14033
2007,Berlin,No,0.74492,664,751,0.71372,0.77611
2007,Brandenburg,Yes,0.12186,103,861,0.10000,0.14372
2007,Brandenburg,No,0.74621,758,861,0.71713,0.77530
2007,Mecklenburg-Western Pomerania,Yes,0.12510,66,509,0.09633,0.15387
2007,Mecklenburg-Western Pomerania,No,0.75804,443,509,0.72079,0.79528
2007,Saxony,Yes,0.10787,157,1516,0.09225,0.12349
2007,Saxony,No,0.77504,1359,1516,0.75402,0.79607
2007,Saxony-Anhalt,Yes,0.10768,106,871,0.08708,0.12827
2007,Saxony-Anhalt,No,0.75821,765,871,0.72975,0.78666
2007,Thuringa,Yes,0.12138,109,910,0.10015,0.14262
2007,Thuringa,No,0.74758,801,910,0.71934,0.77582
2008,Schleswig-Holstein,Yes,0.05263,31,553,0.03400,0.07126
2008,Schleswig-Holstein,No,0.78894,522,553,0.75490,0.82299
2008,Hamburg,No,0.83740,269,269,0.79322,0.88158
2008,Lower Saxony,Yes,0.04587,86,1740,0.03604,0.05571
2008,Lower Saxony,No,0.79121,1654,1740,0.77211,0.81032
2008,Bremen,No,0.85160,131,131,0.79049,0.91271
2008,North Rhine-Westphalia,Yes,0.05104,207,3928,0.04415,0.05792
2008,North Rhine-Westphalia,No,0.78366,3721,3928,0.77078,0.79653
2008,Hesse,Yes,0.03942,51,1314,0.02889,0.04995
2008,Hesse,No,0.77592,1263,1314,0.75337,0.79847
2008,"Rhineland-Palatinate, Saarland",Yes,0.05110,53,1097,0.03807,0.06414
2008,"Rhineland-Palatinate, Saarland",No,0.77154,1044,1097,0.74668,0.79639
2008,Baden-Wuerttemberg,Yes,0.02815,67,2359,0.02147,0.03483
2008,Baden-Wuerttemberg,No,0.79358,2292,2359,0.77724,0.80991
2008,Bavaria,Yes,0.03224,82,2751,0.02564,0.03885
2008,Bavaria,No,0.80184,2669,2751,0.78694,0.81673
2008,Berlin,Yes,0.12238,79,721,0.09845,0.14632
2008,Berlin,No,0.74564,642,721,0.71383,0.77745
2008,Brandenburg,Yes,0.13242,103,823,0.10925,0.15559
2008,Brandenburg,No,0.72895,720,823,0.69856,0.75934
2008,Mecklenburg-Western Pomerania,Yes,0.11081,55,490,0.08299,0.13863
2008,Mecklenburg-Western Pomerania,No,0.77796,435,490,0.74113,0.81480
2008,Saxony,Yes,0.08604,122,1433,0.07151,0.10056
2008,Saxony,No,0.78318,1311,1433,0.76184,0.80452
2008,Saxony-Anhalt,Yes,0.11222,94,815,0.09053,0.13390
2008,Saxony-Anhalt,No,0.76872,721,815,0.73976,0.79769
2008,Thuringa,Yes,0.11247,109,875,0.09153,0.13342
2008,Thuringa,No,0.76409,766,875,0.73594,0.79224
2009,Schleswig-Holstein,No,0.78898,480,480,0.75244,0.82552
2009,Hamburg,No,0.88170,257,257,0.84213,0.92126
2009,Lower Saxony,Yes,0.04209,70,1633,0.03235,0.05183
2009,Lower Saxony,No,0.80593,1563,1633,0.78675,0.82512
2009,Bremen,No,0.86276,114,114,0.79931,0.92621
2009,North Rhine-Westphalia,Yes,0.05813,194,3628,0.05052,0.06575
2009,North Rhine-Westphalia,No,0.77885,3434,3628,0.76534,0.79236
2009,Hesse,Yes,0.04058,50,1217,0.02949,0.05167
2009,Hesse,No,0.77786,1167,1217,0.75449,0.80122
2009,"Rhineland-Palatinate, Saarland",Yes,0.05539,51,1023,0.04137,0.06942
2009,"Rhineland-Palatinate, Saarland",No,0.76777,972,1023,0.74188,0.79366
2009,Baden-Wuerttemberg,Yes,0.02940,64,2107,0.02218,0.03661
2009,Baden-Wuerttemberg,No,0.79989,2043,2107,0.78280,0.81698
2009,Bavaria,Yes,0.03405,93,2609,0.02709,0.04101
2009,Bavaria,No,0.80536,2516,2609,0.79016,0.82056
2009,Berlin,Yes,0.09495,63,683,0.07295,0.11695
2009,Berlin,No,0.77211,620,683,0.74062,0.80359
2009,Brandenburg,Yes,0.11300,87,789,0.09089,0.13510
2009,Brandenburg,No,0.73876,702,789,0.70808,0.76943
2009,Mecklenburg-Western Pomerania,Yes,0.13362,48,470,0.10283,0.16442
2009,Mecklenburg-Western Pomerania,No,0.75156,422,470,0.71245,0.79067
2009,Saxony,Yes,0.09518,123,1369,0.07963,0.11073
2009,Saxony,No,0.77057,1246,1369,0.74829,0.79285
2009,Saxony-Anhalt,Yes,0.11930,84,769,0.09637,0.14222
2009,Saxony-Anhalt,No,0.76535,685,769,0.73538,0.79532
2009,Thuringa,Yes,0.11160,98,823,0.09007,0.13313
2009,Thuringa,No,0.73848,725,823,0.70844,0.76852
2010,Schleswig-Holstein,Yes,0.03301,72,733,0.02007,0.04596
2010,Schleswig-Holstein,No,0.82025,661,733,0.79243,0.84806
2010,Hamburg,No,0.84581,360,360,0.80845,0.88317
2010,Lower Saxony,Yes,0.05387,182,2186,0.04441,0.06334
2010,Lower Saxony,No,0.78021,2004,2186,0.76284,0.79757
2010,Bremen,No,0.77753,154,154,0.71163,0.84344
2010,North Rhine-Westphalia,Yes,0.05824,425,4983,0.05174,0.06474
2010,North Rhine-Westphalia,No,0.77502,4558,4983,0.76343,0.78662
2010,Hesse,Yes,0.04793,103,1674,0.03770,0.05817
2010,Hesse,No,0.77339,1571,1674,0.75333,0.79345
2010,"Rhineland-Palatinate, Saarland",Yes,0.06650,96,1341,0.05316,0.07984
2010,"Rhineland-Palatinate, Saarland",No,0.77742,1245,1341,0.75515,0.79970
2010,Baden-Wuerttemberg,Yes,0.03064,131,2896,0.02436,0.03691
2010,Baden-Wuerttemberg,No,0.79956,2765,2896,0.78498,0.81414
2010,Bavaria,Yes,0.04041,204,3583,0.03396,0.04686
2010,Bavaria,No,0.80374,3379,3583,0.79073,0.81674
2010,Berlin,Yes,0.09598,128,924,0.07698,0.11498
2010,Berlin,No,0.77651,796,924,0.74963,0.80339
2010,Brandenburg,Yes,0.10493,135,954,0.08547,0.12439
2010,Brandenburg,No,0.75882,819,954,0.73166,0.78598
2010,Mecklenburg-Western Pomerania,Yes,0.10269,96,592,0.07821,0.12716
2010,Mecklenburg-Western Pomerania,No,0.77513,496,592,0.74147,0.80879
2010,Saxony,Yes,0.09432,204,1678,0.08033,0.10831
2010,Saxony,No,0.77747,1474,1678,0.75756,0.79738
2010,Saxony-Anhalt,Yes,0.11138,136,910,0.09093,0.13183
2010,Saxony-Anhalt,No,0.77064,774,910,0.74331,0.79797
2010,Thuringa,Yes,0.10504,108,955,0.08558,0.12450
2010,Thuringa,No,0.77235,847,955,0.74574,0.79896
2011,Schleswig-Holstein,Yes,0.04378,94,984,0.03099,0.05658
2011,Schleswig-Holstein,No,0.79342,890,984,0.76811,0.81872
2011,Hamburg,No,0.85424,411,411,0.82008,0.88839
2011,Lower Saxony,Yes,0.04167,178,2636,0.03404,0.04930
2011,Lower Saxony,No,0.79050,2458,2636,0.77497,0.80604
2011,Bremen,No,0.75619,167,167,0.69087,0.82151
2011,North Rhine-Westphalia,Yes,0.04754,396,5720,0.04203,0.05306
2011,North Rhine-Westphalia,No,0.78548,5324,5720,0.77484,0.79612
2011,Hesse,Yes,0.04625,116,1966,0.03696,0.05553
2011,Hesse,No,0.76249,1850,1966,0.74367,0.78131
2011,"Rhineland-Palatinate, Saarland",Yes,0.04712,91,1612,0.03677,0.05746
2011,"Rhineland-Palatinate, Saarland",No,0.78069,1521,1612,0.76048,0.80089
2011,Baden-Wuerttemberg,Yes,0.02256,139,3532,0.01766,0.02745
2011,Baden-Wuerttemberg,No,0.80146,3393,3532,0.78830,0.81462
2011,Bavaria,Yes,0.02643,183,4435,0.02171,0.03115
2011,Bavaria,No,0.81649,4252,4435,0.80509,0.82788
2011,Berlin,Yes,0.08611,114,1018,0.06887,0.10335
2011,Berlin,No,0.78030,904,1018,0.75485,0.80575
2011,Brandenburg,Yes,0.11088,157,1143,0.09267,0.12909
2011,Brandenburg,No,0.75561,986,1143,0.73068,0.78053
2011,Mecklenburg-Western Pomerania,Yes,0.10077,110,658,0.07776,0.12379
2011,Mecklenburg-Western Pomerania,No,0.76823,548,658,0.73596,0.80049
2011,Saxony,Yes,0.08423,200,1839,0.07153,0.09692
2011,Saxony,No,0.77162,1639,1839,0.75243,0.79081
2011,Saxony-Anhalt,Yes,0.09001,156,1101,0.07310,0.10693
2011,Saxony-Anhalt,No,0.77329,945,1101,0.74854,0.79803
2011,Thuringa,Yes,0.10205,123,1106,0.08420,0.11990
2011,Thuringa,No,0.77168,983,1106,0.74693,0.79643
2012,Schleswig-Holstein,Yes,0.04084,73,985,0.02847,0.05320
2012,Schleswig-Holstein,No,0.80234,912,985,0.77746,0.82723
2012,Hamburg,No,0.83291,415,415,0.79698,0.86885
2012,Lower Saxony,Yes,0.04732,181,2567,0.03911,0.05554
2012,Lower Saxony,No,0.79100,2386,2567,0.77527,0.80673
2012,Bremen,No,0.77973,174,174,0.71797,0.84149
2012,North Rhine-Westphalia,Yes,0.04846,371,5535,0.04281,0.05412
2012,North Rhine-Westphalia,No,0.78598,5164,5535,0.77517,0.79679
2012,Hesse,Yes,0.03431,91,1905,0.02613,0.04248
2012,Hesse,No,0.77541,1814,1905,0.75666,0.79415
2012,"Rhineland-Palatinate, Saarland",Yes,0.04231,93,1570,0.03235,0.05227
2012,"Rhineland-Palatinate, Saarland",No,0.79394,1477,1570,0.77393,0.81396
2012,Baden-Wuerttemberg,Yes,0.02641,123,3337,0.02096,0.03185
2012,Baden-Wuerttemberg,No,0.79920,3214,3337,0.78560,0.81279
2012,Bavaria,Yes,0.03145,173,4356,0.02627,0.03664
2012,Bavaria,No,0.81221,4183,4356,0.80061,0.82381
2012,Berlin,Yes,0.07722,110,1042,0.06101,0.09344
2012,Berlin,No,0.77575,932,1042,0.75041,0.80108
2012,Brandenburg,Yes,0.11684,156,1098,0.09783,0.13585
2012,Brandenburg,No,0.74870,942,1098,0.72303,0.77437
2012,Mecklenburg-Western Pomerania,Yes,0.11011,92,641,0.08586,0.13436
2012,Mecklenburg-Western Pomerania,No,0.75485,549,641,0.72152,0.78818
2012,Saxony,Yes,0.07482,204,1847,0.06281,0.08682
2012,Saxony,No,0.78599,1643,1847,0.76728,0.80470
2012,Saxony-Anhalt,Yes,0.11420,141,1038,0.09485,0.13356
2012,Saxony-Anhalt,No,0.75380,897,1038,0.72758,0.78002
2012,Thuringa,Yes,0.10035,113,1079,0.08241,0.11828
2012,Thuringa,No,0.76827,966,1079,0.74308,0.79346
2013,Schleswig-Holstein,Yes,0.05677,111,1080,0.04296,0.07058
2013,Schleswig-Holstein,No,0.78471,969,1080,0.76019,0.80924
2013,Hamburg,Yes,0.03647,43,564,0.02099,0.05196
2013,Hamburg,No,0.83937,521,564,0.80904,0.86971
2013,Lower Saxony,Yes,0.05175,260,2899,0.04369,0.05982
2013,Lower Saxony,No,0.79261,2639,2899,0.77785,0.80738
2013,Bremen,Yes,0.10615,42,242,0.06726,0.14504
2013,Bremen,No,0.73468,200,242,0.67893,0.79042
2013,North Rhine-Westphalia,Yes,0.05487,538,6422,0.04930,0.06044
2013,North Rhine-Westphalia,No,0.77596,5884,6422,0.76576,0.78616
2013,Hesse,Yes,0.04436,155,2202,0.03576,0.05296
2013,Hesse,No,0.78574,2047,2202,0.76860,0.80288
2013,"Rhineland-Palatinate, Saarland",Yes,0.03401,109,1771,0.02557,0.04246
2013,"Rhineland-Palatinate, Saarland",No,0.80049,1662,1771,0.78187,0.81911
2013,Baden-Wuerttemberg,Yes,0.02639,174,3780,0.02128,0.03151
2013,Baden-Wuerttemberg,No,0.80575,3606,3780,0.79314,0.81836
2013,Bavaria,Yes,0.03205,249,4865,0.02710,0.03700
2013,Bavaria,No,0.80830,4616,4865,0.79724,0.81937
2013,Berlin,Yes,0.09287,151,1169,0.07622,0.10952
2013,Berlin,No,0.76026,1018,1169,0.73577,0.78474
2013,Brandenburg,Yes,0.10916,155,1124,0.09092,0.12739
2013,Brandenburg,No,0.75237,969,1124,0.72713,0.77762
2013,Mecklenburg-Western Pomerania,Yes,0.08236,81,604,0.06041,0.10430
2013,Mecklenburg-Western Pomerania,No,0.77598,523,604,0.74270,0.80926
2013,Saxony,Yes,0.07240,182,1785,0.06038,0.08443
2013,Saxony,No,0.79239,1603,1785,0.77357,0.81121
2013,Saxony-Anhalt,Yes,0.10611,165,1074,0.08768,0.12454
2013,Saxony-Anhalt,No,0.76865,909,1074,0.74342,0.79389
2013,Thuringa,Yes,0.08547,108,1042,0.06848,0.10245
2013,Thuringa,No,0.78401,934,1042,0.75902,0.80901
2014,Schleswig-Holstein,Yes,0.04252,76,927,0.02952,0.05551
2014,Schleswig-Holstein,No,0.81228,851,927,0.78713,0.83744
2014,Hamburg,No,0.82842,423,423,0.79245,0.86439
2014,Lower Saxony,Yes,0.04457,205,2606,0.03665,0.05250
2014,Lower Saxony,No,0.79952,2401,2606,0.78415,0.81489
2014,Bremen,No,0.75721,185,185,0.69526,0.81917
2014,North Rhine-Westphalia,Yes,0.05105,432,5639,0.04531,0.05680
2014,North Rhine-Westphalia,No,0.78217,5207,5639,0.77139,0.79294
2014,Hesse,Yes,0.04726,104,1887,0.03768,0.05683
2014,Hesse,No,0.79250,1783,1887,0.77420,0.81080
2014,"Rhineland-Palatinate, Saarland",Yes,0.04699,111,1585,0.03657,0.05741
2014,"Rhineland-Palatinate, Saarland",No,0.79159,1474,1585,0.77158,0.81159
2014,Baden-Wuerttemberg,Yes,0.02553,141,3221,0.02008,0.03098
2014,Baden-Wuerttemberg,No,0.81121,3080,3221,0.79769,0.82472
2014,Bavaria,Yes,0.03274,192,4403,0.02749,0.03800
2014,Bavaria,No,0.80991,4211,4403,0.79832,0.82150
2014,Berlin,Yes,0.07435,97,991,0.05801,0.09070
2014,Berlin,No,0.76943,894,991,0.74320,0.79567
2014,Brandenburg,Yes,0.11468,126,1024,0.09516,0.13421
2014,Brandenburg,No,0.74369,898,1024,0.71693,0.77044
2014,Mecklenburg-Western Pomerania,Yes,0.08801,68,558,0.06448,0.11153
2014,Mecklenburg-Western Pomerania,No,0.76837,490,558,0.73333,0.80340
2014,Saxony,Yes,0.07009,148,1618,0.05764,0.08253
2014,Saxony,No,0.79108,1470,1618,0.77127,0.81090
2014,Saxony-Anhalt,Yes,0.12883,151,966,0.10769,0.14997
2014,Saxony-Anhalt,No,0.74047,815,966,0.71281,0.76813
2014,Thuringa,Yes,0.06858,84,993,0.05286,0.08431
2014,Thuringa,No,0.76807,909,993,0.74180,0.79433
2015,Schleswig-Holstein,Yes,0.04406,78,901,0.03066,0.05747
2015,Schleswig-Holstein,No,0.80521,823,901,0.77934,0.83109
2015,Hamburg,No,0.82867,439,439,0.79338,0.86396
2015,Lower Saxony,Yes,0.04132,204,2612,0.03368,0.04895
2015,Lower Saxony,No,0.80646,2408,2612,0.79130,0.82161
2015,Bremen,No,0.74662,157,157,0.67836,0.81487
2015,North Rhine-Westphalia,Yes,0.05695,489,5570,0.05086,0.06303
2015,North Rhine-Westphalia,No,0.77879,5081,5570,0.76789,0.78969
2015,Hesse,Yes,0.05138,123,1883,0.04140,0.06135
2015,Hesse,No,0.77511,1760,1883,0.75625,0.79398
2015,"Rhineland-Palatinate, Saarland",Yes,0.04496,124,1610,0.03483,0.05508
2015,"Rhineland-Palatinate, Saarland",No,0.81010,1486,1610,0.79094,0.82927
2015,Baden-Wuerttemberg,Yes,0.02959,137,3210,0.02373,0.03545
2015,Baden-Wuerttemberg,No,0.81712,3073,3210,0.80374,0.83049
2015,Bavaria,Yes,0.02804,186,4381,0.02315,0.03293
2015,Bavaria,No,0.81121,4195,4381,0.79962,0.82280
2015,Berlin,Yes,0.09279,106,990,0.07471,0.11087
2015,Berlin,No,0.75922,884,990,0.73257,0.78587
2015,Brandenburg,Yes,0.08620,111,1009,0.06888,0.10353
2015,Brandenburg,No,0.76274,898,1009,0.73647,0.78900
2015,Mecklenburg-Western Pomerania,Yes,0.09546,75,557,0.07104,0.11989
2015,Mecklenburg-Western Pomerania,No,0.75713,482,557,0.72149,0.79278
2015,Saxony,Yes,0.06326,142,1535,0.05108,0.07545
2015,Saxony,No,0.79409,1393,1535,0.77385,0.81432
2015,Saxony-Anhalt,Yes,0.11171,116,896,0.09107,0.13235
2015,Saxony-Anhalt,No,0.75750,780,896,0.72942,0.78558
2015,Thuringa,Yes,0.07860,83,973,0.06168,0.09552
2015,Thuringa,No,0.77447,890,973,0.74819,0.80074
2016,Schleswig-Holstein,Yes,0.04828,69,820,0.03360,0.06296
2016,Schleswig-Holstein,No,0.78597,751,820,0.75788,0.81406
2016,Hamburg,No,0.82074,411,411,0.78361,0.85787
2016,Lower Saxony,Yes,0.04138,173,2378,0.03337,0.04938
2016,Lower Saxony,No,0.80325,2205,2378,0.78727,0.81924
2016,Bremen,No,0.71575,149,149,0.64308,0.78842
2016,North Rhine-Westphalia,Yes,0.04742,377,5069,0.04157,0.05327
2016,North Rhine-Westphalia,No,0.78457,4692,5069,0.77326,0.79589
2016,Hesse,Yes,0.05150,101,1618,0.04073,0.06227
2016,Hesse,No,0.77326,1517,1618,0.75285,0.79367
2016,"Rhineland-Palatinate, Saarland",Yes,0.04565,97,1491,0.03505,0.05625
2016,"Rhineland-Palatinate, Saarland",No,0.79455,1394,1491,0.77404,0.81507
2016,Baden-Wuerttemberg,Yes,0.02901,121,2850,0.02284,0.03517
2016,Baden-Wuerttemberg,No,0.80269,2729,2850,0.78807,0.81730
2016,Bavaria,Yes,0.03028,159,3895,0.02490,0.03567
2016,Bavaria,No,0.80826,3736,3895,0.79590,0.82063
2016,Berlin,Yes,0.08541,82,913,0.06727,0.10355
2016,Berlin,No,0.76411,831,913,0.73655,0.79166
2016,Brandenburg,Yes,0.08253,101,941,0.06494,0.10013
2016,Brandenburg,No,0.76504,840,941,0.73794,0.79215
