year,age_gr,quintil_oecd,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,3rd Quintile,No,0.88875,632,720,0.86577,0.91174
1997,46-65 y.,4th Quintile,Yes,0.06663,68,905,0.05037,0.08289
1997,46-65 y.,4th Quintile,No,0.93337,837,905,0.91711,0.94963
1997,46-65 y.,5th Quintile,Yes,0.06012,75,963,0.04510,0.07514
1997,46-65 y.,5th Quintile,No,0.93988,888,963,0.92486,0.95490
1997,66 and older,3rd Quintile,No,0.99823,340,340,0.99376,1.00270
1997,66 and older,5th Quintile,No,0.99188,230,230,0.98026,1.00350
1998,17-29 y.,1st Quintile,Yes,0.14568,104,688,0.11930,0.17206
1998,17-29 y.,1st Quintile,No,0.84958,584,688,0.82285,0.87631
1998,17-29 y.,2nd Quintile,Yes,0.09005,63,648,0.06799,0.11211
1998,17-29 y.,2nd Quintile,No,0.90761,585,648,0.88529,0.92992
1998,17-29 y.,3rd Quintile,Yes,0.05731,31,535,0.03760,0.07703
1998,17-29 y.,3rd Quintile,No,0.93114,504,535,0.90966,0.95262
1998,17-29 y.,4th Quintile,No,0.95322,563,563,0.93576,0.97068
1998,17-29 y.,5th Quintile,No,0.98628,362,362,0.97427,0.99828
1998,30-45 y.,1st Quintile,Yes,0.20394,151,742,0.17493,0.23295
1998,30-45 y.,1st Quintile,No,0.78766,591,742,0.75821,0.81711
1998,30-45 y.,2nd Quintile,Yes,0.08938,92,933,0.07106,0.10769
1998,30-45 y.,2nd Quintile,No,0.89155,841,933,0.87159,0.91152
1998,30-45 y.,3rd Quintile,Yes,0.04897,52,882,0.03472,0.06322
1998,30-45 y.,3rd Quintile,No,0.93709,830,882,0.92106,0.95313
1998,30-45 y.,4th Quintile,Yes,0.03238,32,853,0.02050,0.04427
1998,30-45 y.,4th Quintile,No,0.95686,821,853,0.94322,0.97051
1998,30-45 y.,5th Quintile,No,0.96389,743,743,0.95046,0.97731
1998,46-65 y.,1st Quintile,Yes,0.26922,150,572,0.23284,0.30560
1998,46-65 y.,1st Quintile,No,0.71719,422,572,0.68024,0.75413
1998,46-65 y.,2nd Quintile,Yes,0.11713,79,604,0.09146,0.14279
1998,46-65 y.,2nd Quintile,No,0.86254,525,604,0.83505,0.89002
1998,46-65 y.,3rd Quintile,Yes,0.09861,86,726,0.07691,0.12032
1998,46-65 y.,3rd Quintile,No,0.88619,640,726,0.86307,0.90930
1998,46-65 y.,4th Quintile,Yes,0.07405,70,856,0.05650,0.09160
1998,46-65 y.,4th Quintile,No,0.91518,786,856,0.89650,0.93386
1998,46-65 y.,5th Quintile,Yes,0.04987,58,906,0.03569,0.06405
1998,46-65 y.,5th Quintile,No,0.93976,848,906,0.92426,0.95526
1998,66 and older,1st Quintile,No,0.99095,314,314,0.98046,1.00144
1998,66 and older,2nd Quintile,No,0.99442,354,354,0.98665,1.00219
1998,66 and older,3rd Quintile,No,0.98941,367,367,0.97892,0.99990
1999,17-29 y.,1st Quintile,Yes,0.13599,97,738,0.11124,0.16074
1999,17-29 y.,1st Quintile,No,0.84964,641,738,0.82383,0.87544
1999,17-29 y.,2nd Quintile,Yes,0.07594,56,644,0.05547,0.09642
1999,17-29 y.,2nd Quintile,No,0.92161,588,644,0.90083,0.94238
1999,17-29 y.,3rd Quintile,Yes,0.04013,31,619,0.02466,0.05560
1999,17-29 y.,3rd Quintile,No,0.95852,588,619,0.94280,0.97424
1999,17-29 y.,4th Quintile,No,0.95052,536,536,0.93214,0.96890
1999,17-29 y.,5th Quintile,No,0.97873,395,395,0.96448,0.99297
1999,30-45 y.,1st Quintile,Yes,0.17024,153,857,0.14506,0.19542
1999,30-45 y.,1st Quintile,No,0.82153,704,857,0.79588,0.84718
1999,30-45 y.,2nd Quintile,Yes,0.05912,64,1044,0.04481,0.07344
1999,30-45 y.,2nd Quintile,No,0.93431,980,1044,0.91927,0.94934
1999,30-45 y.,3rd Quintile,Yes,0.06174,56,994,0.04677,0.07671
1999,30-45 y.,3rd Quintile,No,0.93532,938,994,0.92002,0.95062
1999,30-45 y.,4th Quintile,Yes,0.03011,33,951,0.01924,0.04098
1999,30-45 y.,4th Quintile,No,0.96913,918,951,0.95813,0.98013
1999,30-45 y.,5th Quintile,No,0.98062,839,839,0.97128,0.98995
1999,46-65 y.,1st Quintile,Yes,0.18667,115,608,0.15567,0.21767
1999,46-65 y.,1st Quintile,No,0.80633,493,608,0.77490,0.83777
1999,46-65 y.,2nd Quintile,Yes,0.11386,91,718,0.09061,0.13711
1999,46-65 y.,2nd Quintile,No,0.88195,627,718,0.85833,0.90557
1999,46-65 y.,3rd Quintile,Yes,0.09452,90,789,0.07409,0.11495
1999,46-65 y.,3rd Quintile,No,0.90381,699,789,0.88322,0.92440
1999,46-65 y.,4th Quintile,Yes,0.05690,70,964,0.04227,0.07153
1999,46-65 y.,4th Quintile,No,0.93981,894,964,0.92478,0.95483
1999,46-65 y.,5th Quintile,Yes,0.04624,61,1085,0.03374,0.05874
1999,46-65 y.,5th Quintile,No,0.95078,1024,1085,0.93790,0.96366
2000,17-29 y.,1st Quintile,Yes,0.14553,89,703,0.11944,0.17161
2000,17-29 y.,1st Quintile,No,0.84947,614,703,0.82301,0.87592
2000,17-29 y.,2nd Quintile,Yes,0.05626,39,622,0.03814,0.07438
2000,17-29 y.,2nd Quintile,No,0.94374,583,622,0.92562,0.96186
2000,17-29 y.,3rd Quintile,No,0.96015,554,554,0.94385,0.97646
2000,17-29 y.,4th Quintile,No,0.97661,519,519,0.96360,0.98963
2000,17-29 y.,5th Quintile,No,0.97960,357,357,0.96492,0.99429
2000,30-45 y.,1st Quintile,Yes,0.19799,170,793,0.17023,0.22574
2000,30-45 y.,1st Quintile,No,0.80201,623,793,0.77426,0.82977
2000,30-45 y.,2nd Quintile,Yes,0.07299,80,1029,0.05709,0.08890
2000,30-45 y.,2nd Quintile,No,0.92701,949,1029,0.91110,0.94291
2000,30-45 y.,3rd Quintile,Yes,0.04867,39,947,0.03496,0.06238
2000,30-45 y.,3rd Quintile,No,0.95133,908,947,0.93762,0.96504
2000,30-45 y.,4th Quintile,No,0.97482,899,899,0.96457,0.98507
2000,30-45 y.,5th Quintile,No,0.98908,870,870,0.98217,0.99599
2000,46-65 y.,1st Quintile,Yes,0.18978,122,637,0.15930,0.22026
2000,46-65 y.,1st Quintile,No,0.81022,515,637,0.77974,0.84070
2000,46-65 y.,2nd Quintile,Yes,0.09791,83,672,0.07542,0.12039
2000,46-65 y.,2nd Quintile,No,0.90209,589,672,0.87961,0.92458
2000,46-65 y.,3rd Quintile,Yes,0.08949,82,807,0.06978,0.10919
2000,46-65 y.,3rd Quintile,No,0.91051,725,807,0.89081,0.93022
2000,46-65 y.,4th Quintile,Yes,0.04718,59,948,0.03368,0.06069
2000,46-65 y.,4th Quintile,No,0.95282,889,948,0.93931,0.96632
2000,46-65 y.,5th Quintile,Yes,0.03832,54,1042,0.02665,0.04998
2000,46-65 y.,5th Quintile,No,0.96168,988,1042,0.95002,0.97335
2001,17-29 y.,1st Quintile,Yes,0.11078,111,995,0.09127,0.13029
2001,17-29 y.,1st Quintile,No,0.88922,884,995,0.86971,0.90873
2001,17-29 y.,2nd Quintile,Yes,0.06400,58,903,0.04803,0.07997
2001,17-29 y.,2nd Quintile,No,0.93600,845,903,0.92003,0.95197
2001,17-29 y.,3rd Quintile,Yes,0.04590,43,835,0.03170,0.06011
2001,17-29 y.,3rd Quintile,No,0.95410,792,835,0.93989,0.96830
2001,17-29 y.,4th Quintile,Yes,0.03589,32,807,0.02305,0.04873
2001,17-29 y.,4th Quintile,No,0.96411,775,807,0.95127,0.97695
2001,17-29 y.,5th Quintile,No,0.97599,546,546,0.96313,0.98884
2001,30-45 y.,1st Quintile,Yes,0.19864,249,1224,0.17628,0.22100
2001,30-45 y.,1st Quintile,No,0.80136,975,1224,0.77900,0.82372
2001,30-45 y.,2nd Quintile,Yes,0.08275,128,1527,0.06893,0.09657
2001,30-45 y.,2nd Quintile,No,0.91725,1399,1527,0.90343,0.93107
2001,30-45 y.,3rd Quintile,Yes,0.04138,70,1573,0.03153,0.05122
2001,30-45 y.,3rd Quintile,No,0.95862,1503,1573,0.94878,0.96847
2001,30-45 y.,4th Quintile,Yes,0.02525,43,1546,0.01743,0.03307
2001,30-45 y.,4th Quintile,No,0.97475,1503,1546,0.96693,0.98257
2001,30-45 y.,5th Quintile,No,0.98863,1442,1442,0.98315,0.99410
2001,46-65 y.,1st Quintile,Yes,0.24479,230,939,0.21728,0.27231
2001,46-65 y.,1st Quintile,No,0.75521,709,939,0.72769,0.78272
2001,46-65 y.,2nd Quintile,Yes,0.09953,127,1113,0.08194,0.11713
2001,46-65 y.,2nd Quintile,No,0.90047,986,1113,0.88287,0.91806
2001,46-65 y.,3rd Quintile,Yes,0.06982,107,1400,0.05646,0.08317
2001,46-65 y.,3rd Quintile,No,0.93018,1293,1400,0.91683,0.94354
2001,46-65 y.,4th Quintile,Yes,0.04735,88,1663,0.03714,0.05756
2001,46-65 y.,4th Quintile,No,0.95265,1575,1663,0.94244,0.96286
2001,46-65 y.,5th Quintile,Yes,0.03623,79,1977,0.02799,0.04447
2001,46-65 y.,5th Quintile,No,0.96377,1898,1977,0.95553,0.97201
2001,66 and older,1st Quintile,No,0.99411,704,704,0.98845,0.99977
2001,66 and older,4th Quintile,No,0.99695,588,588,0.99248,1.00141
2002,17-29 y.,1st Quintile,Yes,0.14414,119,838,0.12035,0.16794
2002,17-29 y.,1st Quintile,No,0.85586,719,838,0.83206,0.87965
2002,17-29 y.,2nd Quintile,Yes,0.07637,56,800,0.05795,0.09478
2002,17-29 y.,2nd Quintile,No,0.92363,744,800,0.90522,0.94205
2002,17-29 y.,3rd Quintile,Yes,0.06889,45,755,0.05081,0.08696
2002,17-29 y.,3rd Quintile,No,0.93111,710,755,0.91304,0.94919
2002,17-29 y.,4th Quintile,No,0.96219,707,707,0.94812,0.97626
2002,17-29 y.,5th Quintile,No,0.98146,656,656,0.97113,0.99179
2002,30-45 y.,1st Quintile,Yes,0.22035,239,1042,0.19517,0.24553
2002,30-45 y.,1st Quintile,No,0.77965,803,1042,0.75447,0.80483
2002,30-45 y.,2nd Quintile,Yes,0.07713,109,1237,0.06226,0.09200
2002,30-45 y.,2nd Quintile,No,0.92287,1128,1237,0.90800,0.93774
2002,30-45 y.,3rd Quintile,Yes,0.06100,77,1412,0.04852,0.07349
2002,30-45 y.,3rd Quintile,No,0.93900,1335,1412,0.92651,0.95148
2002,30-45 y.,4th Quintile,Yes,0.04006,60,1522,0.03020,0.04991
2002,30-45 y.,4th Quintile,No,0.95994,1462,1522,0.95009,0.96980
2002,30-45 y.,5th Quintile,No,0.98073,1616,1616,0.97402,0.98743
2002,46-65 y.,1st Quintile,Yes,0.25270,226,909,0.22443,0.28097
2002,46-65 y.,1st Quintile,No,0.74730,683,909,0.71903,0.77557
2002,46-65 y.,2nd Quintile,Yes,0.11755,130,1025,0.09782,0.13728
2002,46-65 y.,2nd Quintile,No,0.88245,895,1025,0.86272,0.90218
2002,46-65 y.,3rd Quintile,Yes,0.07398,104,1190,0.05910,0.08886
2002,46-65 y.,3rd Quintile,No,0.92602,1086,1190,0.91114,0.94090
2002,46-65 y.,4th Quintile,Yes,0.05174,75,1482,0.04046,0.06302
2002,46-65 y.,4th Quintile,No,0.94826,1407,1482,0.93698,0.95954
2002,46-65 y.,5th Quintile,Yes,0.04013,76,2112,0.03176,0.04850
2002,46-65 y.,5th Quintile,No,0.95987,2036,2112,0.95150,0.96824
2002,66 and older,1st Quintile,No,0.99638,668,668,0.99183,1.00094
2002,66 and older,5th Quintile,No,0.99852,544,544,0.99528,1.00175
2003,17-29 y.,1st Quintile,Yes,0.16618,124,861,0.14130,0.19105
2003,17-29 y.,1st Quintile,No,0.83172,737,861,0.80671,0.85672
2003,17-29 y.,2nd Quintile,Yes,0.08003,73,771,0.06087,0.09920
2003,17-29 y.,2nd Quintile,No,0.91997,698,771,0.90080,0.93913
2003,17-29 y.,3rd Quintile,Yes,0.05757,49,756,0.04096,0.07419
2003,17-29 y.,3rd Quintile,No,0.94243,707,756,0.92581,0.95904
2003,17-29 y.,4th Quintile,Yes,0.04426,36,794,0.02995,0.05858
2003,17-29 y.,4th Quintile,No,0.95574,758,794,0.94142,0.97005
2003,17-29 y.,5th Quintile,No,0.96070,797,797,0.94721,0.97420
2003,30-45 y.,1st Quintile,Yes,0.27692,268,957,0.24856,0.30529
2003,30-45 y.,1st Quintile,No,0.72172,689,957,0.69331,0.75013
2003,30-45 y.,2nd Quintile,Yes,0.10925,142,1256,0.09199,0.12651
2003,30-45 y.,2nd Quintile,No,0.89075,1114,1256,0.87349,0.90801
2003,30-45 y.,3rd Quintile,Yes,0.06487,88,1372,0.05183,0.07790
2003,30-45 y.,3rd Quintile,No,0.93513,1284,1372,0.92210,0.94817
2003,30-45 y.,4th Quintile,Yes,0.04135,56,1492,0.03124,0.05145
2003,30-45 y.,4th Quintile,No,0.95865,1436,1492,0.94855,0.96876
2003,30-45 y.,5th Quintile,Yes,0.02011,39,1860,0.01373,0.02649
2003,30-45 y.,5th Quintile,No,0.97989,1821,1860,0.97351,0.98627
2003,46-65 y.,1st Quintile,Yes,0.28117,251,886,0.25155,0.31079
2003,46-65 y.,1st Quintile,No,0.71883,635,886,0.68921,0.74845
2003,46-65 y.,2nd Quintile,Yes,0.10944,113,969,0.08978,0.12911
2003,46-65 y.,2nd Quintile,No,0.89056,856,969,0.87089,0.91022
2003,46-65 y.,3rd Quintile,Yes,0.07469,101,1234,0.06001,0.08936
2003,46-65 y.,3rd Quintile,No,0.92531,1133,1234,0.91064,0.93999
2003,46-65 y.,4th Quintile,Yes,0.04543,74,1572,0.03514,0.05573
2003,46-65 y.,4th Quintile,No,0.95457,1498,1572,0.94427,0.96486
2003,46-65 y.,5th Quintile,Yes,0.03304,87,2909,0.02654,0.03953
2003,46-65 y.,5th Quintile,No,0.96696,2822,2909,0.96047,0.97346
2003,66 and older,1st Quintile,No,0.99626,694,694,0.99172,1.00081
2003,66 and older,2nd Quintile,No,0.99568,869,869,0.99132,1.00005
2003,66 and older,3rd Quintile,No,0.99895,765,765,0.99665,1.00125
2003,66 and older,4th Quintile,No,0.99850,567,567,0.99531,1.00169
2004,17-29 y.,1st Quintile,Yes,0.16475,134,907,0.14060,0.18891
2004,17-29 y.,1st Quintile,No,0.83377,773,907,0.80953,0.85801
2004,17-29 y.,2nd Quintile,Yes,0.07634,64,739,0.05718,0.09550
2004,17-29 y.,2nd Quintile,No,0.91880,675,739,0.89909,0.93851
2004,17-29 y.,3rd Quintile,Yes,0.09924,63,746,0.07777,0.12071
2004,17-29 y.,3rd Quintile,No,0.90076,683,746,0.87929,0.92223
2004,17-29 y.,4th Quintile,No,0.96736,701,701,0.95419,0.98052
2004,17-29 y.,5th Quintile,No,0.96128,818,818,0.94805,0.97451
2004,30-45 y.,1st Quintile,Yes,0.31013,270,920,0.28023,0.34004
2004,30-45 y.,1st Quintile,No,0.68987,650,920,0.65996,0.71977
2004,30-45 y.,2nd Quintile,Yes,0.10440,128,1170,0.08687,0.12193
2004,30-45 y.,2nd Quintile,No,0.89560,1042,1170,0.87807,0.91313
2004,30-45 y.,3rd Quintile,Yes,0.06031,78,1243,0.04707,0.07355
2004,30-45 y.,3rd Quintile,No,0.93969,1165,1243,0.92645,0.95293
2004,30-45 y.,4th Quintile,Yes,0.03933,58,1451,0.02933,0.04934
2004,30-45 y.,4th Quintile,No,0.96067,1393,1451,0.95066,0.97067
2004,30-45 y.,5th Quintile,Yes,0.02385,33,1746,0.01669,0.03101
2004,30-45 y.,5th Quintile,No,0.97615,1713,1746,0.96899,0.98331
2004,46-65 y.,1st Quintile,Yes,0.30313,263,852,0.27225,0.33401
2004,46-65 y.,1st Quintile,No,0.69687,589,852,0.66599,0.72775
2004,46-65 y.,2nd Quintile,Yes,0.12821,134,1004,0.10752,0.14890
2004,46-65 y.,2nd Quintile,No,0.87179,870,1004,0.85110,0.89248
2004,46-65 y.,3rd Quintile,Yes,0.09622,114,1164,0.07927,0.11317
2004,46-65 y.,3rd Quintile,No,0.90378,1050,1164,0.88683,0.92073
2004,46-65 y.,4th Quintile,Yes,0.05656,76,1462,0.04472,0.06841
2004,46-65 y.,4th Quintile,No,0.94344,1386,1462,0.93159,0.95528
2004,46-65 y.,5th Quintile,Yes,0.02951,77,2882,0.02333,0.03569
2004,46-65 y.,5th Quintile,No,0.97049,2805,2882,0.96431,0.97667
2005,17-29 y.,1st Quintile,Yes,0.19932,161,916,0.17343,0.22520
2005,17-29 y.,1st Quintile,No,0.80068,755,916,0.77480,0.82657
2005,17-29 y.,2nd Quintile,Yes,0.10765,75,727,0.08511,0.13020
2005,17-29 y.,2nd Quintile,No,0.88632,652,727,0.86323,0.90941
2005,17-29 y.,3rd Quintile,Yes,0.08529,54,699,0.06457,0.10601
2005,17-29 y.,3rd Quintile,No,0.91471,645,699,0.89399,0.93543
2005,17-29 y.,4th Quintile,Yes,0.05470,35,722,0.03810,0.07130
2005,17-29 y.,4th Quintile,No,0.94530,687,722,0.92870,0.96190
2005,17-29 y.,5th Quintile,No,0.95879,737,737,0.94443,0.97315
2005,30-45 y.,1st Quintile,Yes,0.33498,285,871,0.30362,0.36634
2005,30-45 y.,1st Quintile,No,0.66502,586,871,0.63366,0.69638
2005,30-45 y.,2nd Quintile,Yes,0.09919,110,1040,0.08101,0.11736
2005,30-45 y.,2nd Quintile,No,0.90081,930,1040,0.88264,0.91899
2005,30-45 y.,3rd Quintile,Yes,0.06295,65,1172,0.04903,0.07686
2005,30-45 y.,3rd Quintile,No,0.93705,1107,1172,0.92314,0.95097
2005,30-45 y.,4th Quintile,Yes,0.03277,44,1352,0.02327,0.04226
2005,30-45 y.,4th Quintile,No,0.96723,1308,1352,0.95774,0.97673
2005,30-45 y.,5th Quintile,Yes,0.01798,32,1653,0.01157,0.02438
2005,30-45 y.,5th Quintile,No,0.98202,1621,1653,0.97562,0.98843
2005,46-65 y.,1st Quintile,Yes,0.32933,248,782,0.29637,0.36229
2005,46-65 y.,1st Quintile,No,0.67067,534,782,0.63771,0.70363
2005,46-65 y.,2nd Quintile,Yes,0.12684,131,977,0.10596,0.14772
2005,46-65 y.,2nd Quintile,No,0.87316,846,977,0.85228,0.89404
2005,46-65 y.,3rd Quintile,Yes,0.05400,72,1113,0.04071,0.06728
2005,46-65 y.,3rd Quintile,No,0.94600,1041,1113,0.93272,0.95929
2005,46-65 y.,4th Quintile,Yes,0.05481,78,1437,0.04303,0.06658
2005,46-65 y.,4th Quintile,No,0.94519,1359,1437,0.93342,0.95697
2005,46-65 y.,5th Quintile,Yes,0.02440,72,2706,0.01859,0.03022
2005,46-65 y.,5th Quintile,No,0.97560,2634,2706,0.96978,0.98141
2006,17-29 y.,1st Quintile,Yes,0.20613,185,789,0.17788,0.23437
2006,17-29 y.,1st Quintile,No,0.73219,604,789,0.70127,0.76311
2006,17-29 y.,2nd Quintile,Yes,0.10808,62,586,0.08292,0.13324
2006,17-29 y.,2nd Quintile,No,0.81781,524,586,0.78653,0.84909
2006,17-29 y.,3rd Quintile,Yes,0.07918,46,623,0.05796,0.10040
2006,17-29 y.,3rd Quintile,No,0.84763,577,623,0.81939,0.87587
2006,17-29 y.,4th Quintile,Yes,0.04763,36,673,0.03153,0.06374
2006,17-29 y.,4th Quintile,No,0.87992,637,673,0.85535,0.90450
2006,17-29 y.,5th Quintile,No,0.92302,611,611,0.90187,0.94418
2006,30-45 y.,1st Quintile,Yes,0.34994,282,807,0.31701,0.38287
2006,30-45 y.,1st Quintile,No,0.65006,525,807,0.61713,0.68299
2006,30-45 y.,2nd Quintile,Yes,0.07794,85,960,0.06097,0.09490
2006,30-45 y.,2nd Quintile,No,0.92206,875,960,0.90510,0.93903
2006,30-45 y.,3rd Quintile,Yes,0.05970,52,1113,0.04577,0.07363
2006,30-45 y.,3rd Quintile,No,0.94030,1061,1113,0.92637,0.95423
2006,30-45 y.,4th Quintile,Yes,0.02847,40,1226,0.01916,0.03778
2006,30-45 y.,4th Quintile,No,0.97153,1186,1226,0.96222,0.98084
2006,30-45 y.,5th Quintile,No,0.98561,1434,1434,0.97944,0.99177
2006,46-65 y.,1st Quintile,Yes,0.34924,274,792,0.31602,0.38247
2006,46-65 y.,1st Quintile,No,0.65076,518,792,0.61753,0.68398
2006,46-65 y.,2nd Quintile,Yes,0.13651,104,818,0.11297,0.16005
2006,46-65 y.,2nd Quintile,No,0.86349,714,818,0.83995,0.88703
2006,46-65 y.,3rd Quintile,Yes,0.06172,69,1046,0.04713,0.07631
2006,46-65 y.,3rd Quintile,No,0.93828,977,1046,0.92369,0.95287
2006,46-65 y.,4th Quintile,Yes,0.03908,60,1383,0.02886,0.04930
2006,46-65 y.,4th Quintile,No,0.96092,1323,1383,0.95070,0.97114
2006,46-65 y.,5th Quintile,Yes,0.02989,76,2621,0.02337,0.03642
2006,46-65 y.,5th Quintile,No,0.97011,2545,2621,0.96358,0.97663
2006,66 and older,2nd Quintile,No,0.99939,927,927,0.99781,1.00098
2006,66 and older,3rd Quintile,No,0.99898,862,862,0.99684,1.00111
2007,17-29 y.,1st Quintile,Yes,0.20466,172,844,0.17742,0.23189
2007,17-29 y.,1st Quintile,No,0.71590,672,844,0.68546,0.74634
2007,17-29 y.,2nd Quintile,Yes,0.08910,67,657,0.06729,0.11090
2007,17-29 y.,2nd Quintile,No,0.80221,590,657,0.77172,0.83269
2007,17-29 y.,3rd Quintile,Yes,0.06908,33,637,0.04937,0.08879
2007,17-29 y.,3rd Quintile,No,0.85538,604,637,0.82804,0.88271
2007,17-29 y.,4th Quintile,No,0.88467,637,637,0.85984,0.90949
2007,17-29 y.,5th Quintile,No,0.91295,579,579,0.88996,0.93593
2007,30-45 y.,1st Quintile,Yes,0.36161,273,770,0.32765,0.39557
2007,30-45 y.,1st Quintile,No,0.63839,497,770,0.60443,0.67235
2007,30-45 y.,2nd Quintile,Yes,0.09626,95,1035,0.07828,0.11424
2007,30-45 y.,2nd Quintile,No,0.90374,940,1035,0.88576,0.92172
2007,30-45 y.,3rd Quintile,Yes,0.03847,40,1125,0.02722,0.04971
2007,30-45 y.,3rd Quintile,No,0.96153,1085,1125,0.95029,0.97278
2007,30-45 y.,4th Quintile,No,0.97729,1274,1274,0.96910,0.98547
2007,30-45 y.,5th Quintile,No,0.98795,1459,1459,0.98235,0.99355
2007,46-65 y.,1st Quintile,Yes,0.35239,290,850,0.32025,0.38452
2007,46-65 y.,1st Quintile,No,0.64761,560,850,0.61548,0.67975
2007,46-65 y.,2nd Quintile,Yes,0.09292,95,874,0.07366,0.11218
2007,46-65 y.,2nd Quintile,No,0.90708,779,874,0.88782,0.92634
2007,46-65 y.,3rd Quintile,Yes,0.06920,77,1131,0.05440,0.08400
2007,46-65 y.,3rd Quintile,No,0.93080,1054,1131,0.91600,0.94560
2007,46-65 y.,4th Quintile,Yes,0.04421,74,1550,0.03397,0.05444
2007,46-65 y.,4th Quintile,No,0.95579,1476,1550,0.94556,0.96603
2007,46-65 y.,5th Quintile,Yes,0.02262,62,2655,0.01696,0.02827
2007,46-65 y.,5th Quintile,No,0.97738,2593,2655,0.97173,0.98304
2007,66 and older,5th Quintile,No,0.99869,873,873,0.99629,1.00109
2008,17-29 y.,1st Quintile,Yes,0.18130,151,785,0.15433,0.20827
2008,17-29 y.,1st Quintile,No,0.74008,634,785,0.70938,0.77078
2008,17-29 y.,2nd Quintile,Yes,0.04864,37,573,0.03101,0.06627
2008,17-29 y.,2nd Quintile,No,0.87050,536,573,0.84299,0.89802
2008,17-29 y.,3rd Quintile,Yes,0.04843,36,637,0.03175,0.06512
2008,17-29 y.,3rd Quintile,No,0.88684,601,637,0.86222,0.91146
2008,17-29 y.,4th Quintile,No,0.91284,590,590,0.89006,0.93562
2008,17-29 y.,5th Quintile,No,0.90809,544,544,0.88379,0.93239
2008,30-45 y.,1st Quintile,Yes,0.29551,221,725,0.26228,0.32875
2008,30-45 y.,1st Quintile,No,0.70449,504,725,0.67125,0.73772
2008,30-45 y.,2nd Quintile,Yes,0.08014,71,915,0.06254,0.09775
2008,30-45 y.,2nd Quintile,No,0.91986,844,915,0.90225,0.93746
2008,30-45 y.,3rd Quintile,No,0.98105,1062,1062,0.97284,0.98925
2008,30-45 y.,4th Quintile,Yes,0.02592,31,1138,0.01668,0.03515
2008,30-45 y.,4th Quintile,No,0.97408,1107,1138,0.96485,0.98332
2008,30-45 y.,5th Quintile,No,0.99262,1287,1287,0.98795,0.99730
2008,46-65 y.,1st Quintile,Yes,0.36250,272,799,0.32914,0.39585
2008,46-65 y.,1st Quintile,No,0.63750,527,799,0.60415,0.67086
2008,46-65 y.,2nd Quintile,Yes,0.10927,91,831,0.08804,0.13049
2008,46-65 y.,2nd Quintile,No,0.89073,740,831,0.86951,0.91196
2008,46-65 y.,3rd Quintile,Yes,0.05875,66,1106,0.04488,0.07261
2008,46-65 y.,3rd Quintile,No,0.94125,1040,1106,0.92739,0.95512
2008,46-65 y.,4th Quintile,Yes,0.03368,61,1484,0.02450,0.04286
2008,46-65 y.,4th Quintile,No,0.96632,1423,1484,0.95714,0.97550
2008,46-65 y.,5th Quintile,Yes,0.02126,44,2473,0.01557,0.02695
2008,46-65 y.,5th Quintile,No,0.97874,2429,2473,0.97305,0.98443
2008,66 and older,1st Quintile,No,0.99882,709,709,0.99630,1.00135
2008,66 and older,2nd Quintile,No,0.99921,1036,1036,0.99750,1.00092
2008,66 and older,3rd Quintile,No,0.99904,935,935,0.99705,1.00103
2009,17-29 y.,1st Quintile,Yes,0.18609,142,715,0.15754,0.21463
2009,17-29 y.,1st Quintile,No,0.74840,573,715,0.71657,0.78023
2009,17-29 y.,2nd Quintile,Yes,0.09287,56,492,0.06719,0.11854
2009,17-29 y.,2nd Quintile,No,0.81868,436,492,0.78460,0.85276
2009,17-29 y.,3rd Quintile,Yes,0.05092,34,553,0.03258,0.06926
2009,17-29 y.,3rd Quintile,No,0.88715,519,553,0.86075,0.91355
2009,17-29 y.,4th Quintile,No,0.92329,569,569,0.90141,0.94518
2009,17-29 y.,5th Quintile,No,0.92688,500,500,0.90404,0.94972
2009,30-45 y.,1st Quintile,Yes,0.27173,187,655,0.23764,0.30583
2009,30-45 y.,1st Quintile,No,0.72827,468,655,0.69417,0.76236
2009,30-45 y.,2nd Quintile,Yes,0.06566,60,839,0.04889,0.08243
2009,30-45 y.,2nd Quintile,No,0.93434,779,839,0.91757,0.95111
2009,30-45 y.,3rd Quintile,Yes,0.03590,36,973,0.02421,0.04760
2009,30-45 y.,3rd Quintile,No,0.96410,937,973,0.95240,0.97579
2009,30-45 y.,4th Quintile,Yes,0.04673,36,1044,0.03392,0.05954
2009,30-45 y.,4th Quintile,No,0.95327,1008,1044,0.94046,0.96608
2009,30-45 y.,5th Quintile,No,0.98956,1147,1147,0.98368,0.99545
2009,46-65 y.,1st Quintile,Yes,0.32537,244,786,0.29260,0.35815
2009,46-65 y.,1st Quintile,No,0.67463,542,786,0.64185,0.70740
2009,46-65 y.,2nd Quintile,Yes,0.12414,84,787,0.10109,0.14719
2009,46-65 y.,2nd Quintile,No,0.87586,703,787,0.85281,0.89891
2009,46-65 y.,3rd Quintile,Yes,0.07035,62,1051,0.05489,0.08582
2009,46-65 y.,3rd Quintile,No,0.92965,989,1051,0.91418,0.94511
2009,46-65 y.,4th Quintile,Yes,0.03760,43,1407,0.02766,0.04755
2009,46-65 y.,4th Quintile,No,0.96240,1364,1407,0.95245,0.97234
2009,46-65 y.,5th Quintile,Yes,0.01901,46,2293,0.01342,0.02460
2009,46-65 y.,5th Quintile,No,0.98099,2247,2293,0.97540,0.98658
