year,quintil_oecd_hh,rentown,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2011,1st Quintile,Owner,Yes,0.03825,41,16292,0,0.02484,0,0.05752
2011,1st Quintile,Owner,No,0.96175,510,16292,0,0.86180,0,1.05839
2011,1st Quintile,Tenant,Yes,0.14800,645,16292,0,0.13177,0,0.16390
2011,1st Quintile,Tenant,No,0.85200,2433,16292,0,0.81127,0,0.88894
2011,2nd Quintile,Owner,Yes,0.01317,48,16292,0,0.00860,0,0.02160
2011,2nd Quintile,Owner,No,0.98683,1261,16292,0,0.92152,0,1.04089
2011,2nd Quintile,Tenant,Yes,0.05095,216,16292,0,0.04119,0,0.06104
2011,2nd Quintile,Tenant,No,0.94905,1898,16292,0,0.90378,0,0.99593
2011,3rd Quintile,Owner,No,1.00000,1623,16292,0,0.95383,0,1.04659
2011,3rd Quintile,Tenant,Yes,0.00695,36,16292,0,0.00526,0,0.00942
2011,3rd Quintile,Tenant,No,0.99305,1497,16292,0,0.94859,0,1.04199
2011,4th Quintile,Owner,No,1.00000,1815,16292,0,0.95602,0,1.04862
2011,4th Quintile,Tenant,No,1.00000,1136,16292,0,0.95049,0,1.05085
2011,5th Quintile,Owner,No,1.00000,2253,16292,0,0.95976,0,1.04813
2011,5th Quintile,Tenant,No,1.00000,880,16292,0,0.93612,0,1.07067
2012,1st Quintile,Owner,Yes,0.04169,51,15944,0,0.02845,0,0.05583
2012,1st Quintile,Owner,No,0.95831,499,15944,0,0.87176,0,1.04760
2012,1st Quintile,Tenant,Yes,0.13717,604,15944,0,0.12186,0,0.15150
2012,1st Quintile,Tenant,No,0.86283,2409,15944,0,0.83047,0,0.89887
2012,2nd Quintile,Owner,Yes,0.01317,35,15944,0,0.00788,0,0.02075
2012,2nd Quintile,Owner,No,0.98683,1136,15944,0,0.92469,0,1.04714
2012,2nd Quintile,Tenant,Yes,0.03467,157,15944,0,0.02672,0,0.04352
2012,2nd Quintile,Tenant,No,0.96533,1872,15944,0,0.91849,0,1.02154
2012,3rd Quintile,Owner,No,1.00000,1624,15944,0,0.95249,0,1.04232
2012,3rd Quintile,Tenant,Yes,0.02033,41,15944,0,0.01376,0,0.02681
2012,3rd Quintile,Tenant,No,0.97967,1494,15944,0,0.93381,0,1.02757
2012,4th Quintile,Owner,No,1.00000,1837,15944,0,0.95422,0,1.04701
2012,4th Quintile,Tenant,No,1.00000,1094,15944,0,0.93955,0,1.06282
2012,5th Quintile,Owner,No,1.00000,2243,15944,0,0.96194,0,1.04406
2012,5th Quintile,Tenant,No,1.00000,848,15944,0,0.93650,0,1.07018
2013,1st Quintile,Owner,Yes,0.02927,45,17487,0,0.02254,0,0.03736
2013,1st Quintile,Owner,No,0.97073,530,17487,0,0.87341,0,1.07745
2013,1st Quintile,Tenant,Yes,0.11945,554,17487,0,0.10588,0,0.13495
2013,1st Quintile,Tenant,No,0.88055,3017,17487,0,0.84443,0,0.91775
2013,2nd Quintile,Owner,No,1.00000,1185,17487,0,0.93713,0,1.07462
2013,2nd Quintile,Tenant,Yes,0.04007,178,17487,0,0.03215,0,0.04773
2013,2nd Quintile,Tenant,No,0.95993,2414,17487,0,0.91795,0,1.00208
2013,3rd Quintile,Owner,No,1.00000,1684,17487,0,0.95006,0,1.05361
2013,3rd Quintile,Tenant,Yes,0.02190,48,17487,0,0.01486,0,0.02880
2013,3rd Quintile,Tenant,No,0.97810,1596,17487,0,0.92277,0,1.02737
2013,4th Quintile,Owner,No,1.00000,1798,17487,0,0.94734,0,1.04634
2013,4th Quintile,Tenant,No,1.00000,1267,17487,0,0.94489,0,1.05674
2013,5th Quintile,Owner,No,1.00000,2270,17487,0,0.96173,0,1.03827
2013,5th Quintile,Tenant,No,1.00000,901,17487,0,0.93369,0,1.07214
2014,1st Quintile,Owner,Yes,0.02821,33,15627,0,0.01748,0,0.04199
2014,1st Quintile,Owner,No,0.97179,462,15627,0,0.87406,0,1.07259
2014,1st Quintile,Tenant,Yes,0.11700,437,15627,0,0.10293,0,0.13107
2014,1st Quintile,Tenant,No,0.88300,2497,15627,0,0.84330,0,0.92348
2014,2nd Quintile,Owner,No,1.00000,1090,15627,0,0.94442,0,1.05746
2014,2nd Quintile,Tenant,Yes,0.04478,161,15627,0,0.03475,0,0.05676
2014,2nd Quintile,Tenant,No,0.95522,2029,15627,0,0.90514,0,1.00686
2014,3rd Quintile,Owner,No,1.00000,1536,15627,0,0.95197,0,1.06245
2014,3rd Quintile,Tenant,No,1.00000,1506,15627,0,0.95164,0,1.06178
2014,4th Quintile,Owner,No,1.00000,1715,15627,0,0.94977,0,1.05537
2014,4th Quintile,Tenant,No,1.00000,1202,15627,0,0.94531,0,1.06090
2014,5th Quintile,Owner,No,1.00000,2115,15627,0,0.95675,0,1.04809
2014,5th Quintile,Tenant,No,1.00000,844,15627,0,0.92950,0,1.08108
2015,1st Quintile,Owner,No,1.00000,432,15318,0,0.90054,0,1.08797
2015,1st Quintile,Tenant,Yes,0.09707,344,15318,0,0.08198,0,0.11431
2015,1st Quintile,Tenant,No,0.90293,2660,15318,0,0.86196,0,0.94147
2015,2nd Quintile,Owner,No,1.00000,1051,15318,0,0.94058,0,1.05619
2015,2nd Quintile,Tenant,Yes,0.03651,128,15318,0,0.02721,0,0.04600
2015,2nd Quintile,Tenant,No,0.96349,2098,15318,0,0.91818,0,1.00857
2015,3rd Quintile,Owner,No,1.00000,1398,15318,0,0.93700,0,1.06215
2015,3rd Quintile,Tenant,Yes,0.01484,35,15318,0,0.00815,0,0.02234
2015,3rd Quintile,Tenant,No,0.98516,1527,15318,0,0.92552,0,1.03944
2015,4th Quintile,Owner,No,1.00000,1589,15318,0,0.95641,0,1.05622
2015,4th Quintile,Tenant,No,1.00000,1142,15318,0,0.93855,0,1.05783
2015,5th Quintile,Owner,No,1.00000,2031,15318,0,0.95538,0,1.04248
2015,5th Quintile,Tenant,No,1.00000,883,15318,0,0.92270,0,1.06747
2016,1st Quintile,Owner,No,1.00000,358,14081,0,0.89630,0,1.14628
2016,1st Quintile,Tenant,Yes,0.08969,304,14081,0,0.07785,0,0.10331
2016,1st Quintile,Tenant,No,0.91031,2358,14081,0,0.86124,0,0.94279
2016,2nd Quintile,Owner,No,1.00000,1008,14081,0,0.93232,0,1.06299
2016,2nd Quintile,Tenant,Yes,0.03533,102,14081,0,0.02641,0,0.04604
2016,2nd Quintile,Tenant,No,0.96467,1955,14081,0,0.92115,0,1.00287
2016,3rd Quintile,Owner,No,1.00000,1364,14081,0,0.94836,0,1.06589
2016,3rd Quintile,Tenant,No,1.00000,1329,14081,0,0.94638,0,1.06509
2016,4th Quintile,Owner,No,1.00000,1526,14081,0,0.94658,0,1.05067
2016,4th Quintile,Tenant,No,1.00000,1085,14081,0,0.92805,0,1.06263
2016,5th Quintile,Owner,No,1.00000,1918,14081,0,0.95639,0,1.04574
2016,5th Quintile,Tenant,No,1.00000,774,14081,0,0.93218,0,1.06365
2017,1st Quintile,Owner,No,1.00000,349,17225,0,0.90709,0,1.12779
2017,1st Quintile,Tenant,Yes,0.08445,414,17225,0,0.07386,0,0.09911
2017,1st Quintile,Tenant,No,0.91555,4025,17225,0,0.86596,0,0.96018
2017,2nd Quintile,Owner,No,1.00000,1089,17225,0,0.93865,0,1.06542
2017,2nd Quintile,Tenant,Yes,0.03341,116,17225,0,0.02465,0,0.04298
2017,2nd Quintile,Tenant,No,0.96659,2101,17225,0,0.91691,0,1.01234
2017,3rd Quintile,Owner,No,1.00000,1496,17225,0,0.95103,0,1.05108
2017,3rd Quintile,Tenant,No,1.00000,1542,17225,0,0.95978,0,1.04864
2017,4th Quintile,Owner,No,1.00000,1774,17225,0,0.95304,0,1.04560
2017,4th Quintile,Tenant,No,1.00000,1231,17225,0,0.94810,0,1.06325
2017,5th Quintile,Owner,No,1.00000,2246,17225,0,0.95571,0,1.04085
2017,5th Quintile,Tenant,No,1.00000,842,17225,0,0.92637,0,1.06837
2018,1st Quintile,Owner,No,1.00000,352,17532,0,0.89502,0,1.12447
2018,1st Quintile,Tenant,Yes,0.09672,577,17532,0,0.08253,0,0.11260
2018,1st Quintile,Tenant,No,0.90328,4313,17532,0,0.86264,0,0.94697
2018,2nd Quintile,Owner,No,1.00000,1093,17532,0,0.92689,0,1.05860
2018,2nd Quintile,Tenant,Yes,0.03078,201,17532,0,0.02489,0,0.03884
2018,2nd Quintile,Tenant,No,0.96922,2207,17532,0,0.91925,0,1.01141
2018,3rd Quintile,Owner,No,1.00000,1379,17532,0,0.94140,0,1.06092
2018,3rd Quintile,Tenant,Yes,0.01148,42,17532,0,0.00737,0,0.01612
2018,3rd Quintile,Tenant,No,0.98852,1529,17532,0,0.93361,0,1.04873
2018,4th Quintile,Owner,No,1.00000,1684,17532,0,0.94654,0,1.04368
2018,4th Quintile,Tenant,No,1.00000,1165,17532,0,0.94370,0,1.05479
2018,5th Quintile,Owner,No,1.00000,2153,17532,0,0.95672,0,1.04459
2018,5th Quintile,Tenant,No,1.00000,837,17532,0,0.92590,0,1.06558
2019,1st Quintile,Owner,No,1.00000,361,18210,0,0.88886,0,1.08941
2019,1st Quintile,Tenant,Yes,0.10348,452,18210,0,0.09072,0,0.11929
2019,1st Quintile,Tenant,No,0.89652,4173,18210,0,0.85574,0,0.94168
2019,2nd Quintile,Owner,No,1.00000,993,18210,0,0.92525,0,1.05457
2019,2nd Quintile,Tenant,Yes,0.02550,100,18210,0,0.01885,0,0.03262
2019,2nd Quintile,Tenant,No,0.97450,2003,18210,0,0.92886,0,1.01569
2019,3rd Quintile,Owner,No,1.00000,1423,18210,0,0.93912,0,1.05347
2019,3rd Quintile,Tenant,No,1.00000,1465,18210,0,0.94454,0,1.05565
2019,4th Quintile,Owner,No,1.00000,1779,18210,0,0.94968,0,1.06276
2019,4th Quintile,Tenant,No,1.00000,1162,18210,0,0.92808,0,1.06045
2019,5th Quintile,Owner,No,1.00000,3235,18210,0,0.94184,0,1.04969
2019,5th Quintile,Tenant,No,1.00000,1064,18210,0,0.92025,0,1.08526
2020,1st Quintile,Owner,No,1.00000,305,18837,0,0.88016,0,1.11492
2020,1st Quintile,Tenant,Yes,0.08437,463,18837,0,0.07239,0,0.09939
2020,1st Quintile,Tenant,No,0.91563,5255,18837,0,0.87057,0,0.96651
2020,2nd Quintile,Owner,No,1.00000,943,18837,0,0.93605,0,1.07242
2020,2nd Quintile,Tenant,Yes,0.03062,84,18837,0,0.02349,0,0.04027
2020,2nd Quintile,Tenant,No,0.96938,2388,18837,0,0.91785,0,1.01879
2020,3rd Quintile,Owner,No,1.00000,1305,18837,0,0.94172,0,1.06122
2020,3rd Quintile,Tenant,No,1.00000,1603,18837,0,0.94198,0,1.05946
2020,4th Quintile,Owner,No,1.00000,1575,18837,0,0.94143,0,1.05494
2020,4th Quintile,Tenant,No,1.00000,1222,18837,0,0.93700,0,1.05931
2020,5th Quintile,Owner,No,1.00000,2702,18837,0,0.94946,0,1.04370
2020,5th Quintile,Tenant,No,1.00000,992,18837,0,0.92348,0,1.08237
2021,1st Quintile,Owner,No,1.00000,256,12376,0,0.87609,0,1.11894
2021,1st Quintile,Tenant,Yes,0.08241,311,12376,0,0.06848,0,0.09654
2021,1st Quintile,Tenant,No,0.91759,2686,12376,0,0.86272,0,0.97624
2021,2nd Quintile,Owner,No,1.00000,694,12376,0,0.91275,0,1.07976
2021,2nd Quintile,Tenant,Yes,0.02933,82,12376,0,0.01886,0,0.04206
2021,2nd Quintile,Tenant,No,0.97067,1579,12376,0,0.90885,0,1.02552
2021,3rd Quintile,Owner,No,1.00000,914,12376,0,0.92688,0,1.07680
2021,3rd Quintile,Tenant,No,1.00000,1099,12376,0,0.91869,0,1.07352
2021,4th Quintile,Owner,No,1.00000,1204,12376,0,0.93194,0,1.06783
2021,4th Quintile,Tenant,No,1.00000,882,12376,0,0.93152,0,1.07624
2021,5th Quintile,Owner,No,1.00000,1968,12376,0,0.94658,0,1.06697
2021,5th Quintile,Tenant,No,1.00000,701,12376,0,0.90429,0,1.10044
