year,bula_h,rentown,hlc0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1995,Baden-Wuerttemberg,Tenant,No,0.9211538461538461,6697,0.914699202611999,0.9276084896956932
1995,Baden-Wuerttemberg,Tenant,Yes,0.07884615384615384,6697,0.07239151030430674,0.08530079738800095
1995,Bavaria,Owner,No,1.0,6697,1.0,1.0
1995,Bavaria,Tenant,No,0.9629629629629629,6697,0.9584398354452204,0.9674860904807054
1995,Bavaria,Tenant,Yes,0.037037037037037035,6697,0.03251390951929446,0.04156016455477961
1995,Berlin,Owner,No,1.0,6697,1.0,1.0
1995,Berlin,Tenant,No,0.888135593220339,6697,0.8805863829597488,0.8956848034809292
1995,Berlin,Tenant,Yes,0.11186440677966102,6697,0.10431519651907084,0.11941361704025119
1995,Brandenburg,Owner,No,0.9313725490196079,6697,0.9253173757817139,0.9374277222575018
1995,Brandenburg,Owner,Yes,0.06862745098039216,6697,0.0625722777424982,0.07468262421828613
1995,Brandenburg,Tenant,No,0.8469945355191257,6697,0.8383725021980456,0.8556165688402059
1995,Brandenburg,Tenant,Yes,0.15300546448087432,6697,0.14438343115979418,0.16162749780195446
1995,Mecklenburg-Western Pomerania,Owner,No,0.9482758620689655,6697,0.9429715398210754,0.9535801843168557
1995,Mecklenburg-Western Pomerania,Owner,Yes,0.05172413793103448,6697,0.04641981568314434,0.05702846017892462
1995,Mecklenburg-Western Pomerania,Tenant,No,0.7708333333333334,6697,0.760766986516125,0.7808996801505418
1995,Mecklenburg-Western Pomerania,Tenant,Yes,0.22916666666666666,6697,0.21910031984945827,0.23923301348387505
1995,Saxony,Owner,No,0.85,6697,0.8414479345824661,0.8585520654175338
1995,Saxony,Owner,Yes,0.15,6697,0.14144793458246613,0.15855206541753386
1995,Saxony,Tenant,No,0.8475,6697,0.8388896521446787,0.8561103478553214
1995,Saxony,Tenant,Yes,0.1525,6697,0.14388965214467864,0.16111034785532136
1995,Saxony-Anhalt,Owner,No,0.9298245614035088,6697,0.9237065681085744,0.9359425546984431
1995,Saxony-Anhalt,Owner,Yes,0.07017543859649122,6697,0.06405744530155687,0.07629343189142558
1995,Saxony-Anhalt,Tenant,No,0.8288288288288288,6697,0.8198076424134365,0.8378500152442211
1995,Saxony-Anhalt,Tenant,Yes,0.17117117117117117,6697,0.1621499847557789,0.18019235758656343
1995,Thuringa,Owner,No,0.9485294117647058,6697,0.943237398931647,0.9538214245977646
1995,Thuringa,Owner,Yes,0.051470588235294115,6697,0.04617857540223534,0.05676260106835289
1995,Thuringa,Tenant,No,0.7621621621621621,6697,0.7519649821023814,0.7723593422219429
1995,Thuringa,Tenant,Yes,0.23783783783783785,6697,0.22764065777805711,0.2480350178976186
1996,Schleswig-Holstein,Owner,No,0.9459459459459459,6631,0.9405032527566584,0.9513886391352335
1996,Schleswig-Holstein,Owner,Yes,0.05405405405405406,6631,0.04861136086476643,0.05949674724334168
1996,Schleswig-Holstein,Tenant,No,0.8933333333333333,6631,0.8859033525784235,0.9007633140882432
1996,Schleswig-Holstein,Tenant,Yes,0.10666666666666667,6631,0.09923668591175677,0.11409664742157657
1996,Hamburg,Owner,No,1.0,6631,1.0,1.0
1996,Hamburg,Tenant,No,0.855072463768116,6631,0.8465993415172952,0.8635455860189367
1996,Hamburg,Tenant,Yes,0.14492753623188406,6631,0.13645441398106328,0.15340065848270484
1996,Lower Saxony,Owner,No,0.9786324786324786,6631,0.9751518840223274,0.9821130732426298
1996,Lower Saxony,Owner,Yes,0.021367521367521368,6631,0.017886926757370178,0.024848115977672558
1996,Lower Saxony,Tenant,No,0.8885135135135135,6631,0.8809380416320474,0.8960889853949796
1996,Lower Saxony,Tenant,Yes,0.11148648648648649,6631,0.10391101460502038,0.1190619583679526
1996,Bremen,Owner,No,1.0,6631,1.0,1.0
1996,Bremen,Tenant,No,0.8974358974358975,6631,0.8901334915540341,0.9047383033177608
1996,Bremen,Tenant,Yes,0.10256410256410256,6631,0.0952616966822392,0.10986650844596592
1996,North Rhine-Westphalia,Owner,No,0.9813953488372092,6631,0.978142983522703,0.9846477141517155
1996,North Rhine-Westphalia,Owner,Yes,0.018604651162790697,6631,0.015352285848284459,0.021857016477296938
1996,North Rhine-Westphalia,Tenant,No,0.9205607476635514,6631,0.9140518063202789,0.927069689006824
1996,North Rhine-Westphalia,Tenant,Yes,0.0794392523364486,6631,0.07293031099317603,0.08594819367972116
1996,Hesse,Owner,No,1.0,6631,1.0,1.0
1996,Hesse,Tenant,No,0.9255663430420712,6631,0.9192487010373738,0.9318839850467686
1996,Hesse,Tenant,Yes,0.0744336569579288,6631,0.06811601495323141,0.0807512989626262
1996,"Rhineland-Palatinate, Saarland",Owner,No,0.9940828402366864,6631,0.9922368283479687,0.995928852125404
1996,"Rhineland-Palatinate, Saarland",Owner,Yes,0.005917159763313609,6631,0.004071147874595933,0.007763171652031286
1996,"Rhineland-Palatinate, Saarland",Tenant,No,0.8870056497175142,6631,0.8793855945582766,0.8946257048767517
1996,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.11299435028248588,6631,0.10537429512324825,0.1206144054417235
1996,Baden-Wuerttemberg,Owner,No,0.9912023460410557,6631,0.9889546832510536,0.9934500088310578
1996,Baden-Wuerttemberg,Owner,Yes,0.008797653958944282,6631,0.006549991168942207,0.011045316748946358
1996,Baden-Wuerttemberg,Tenant,No,0.9195171026156942,6631,0.9129692595141179,0.9260649457172705
1996,Baden-Wuerttemberg,Tenant,Yes,0.08048289738430583,6631,0.07393505428272958,0.0870307404858821
1996,Bavaria,Owner,No,0.9943977591036415,6631,0.9926012578870391,0.9961942603202438
1996,Bavaria,Owner,Yes,0.0056022408963585435,6631,0.0038057396797562333,0.007398742112960854
1996,Bavaria,Tenant,No,0.9562624254473161,6631,0.9513399625547471,0.9611848883398851
1996,Bavaria,Tenant,Yes,0.0437375745526839,6631,0.03881511166011481,0.04866003744525299
1996,Berlin,Owner,No,0.9629629629629629,6631,0.9584173812706539,0.9675085446552719
1996,Berlin,Owner,Yes,0.037037037037037035,6631,0.03249145534472802,0.04158261872934605
1996,Berlin,Tenant,No,0.9110320284697508,6631,0.904179509846786,0.9178845470927157
1996,Berlin,Tenant,Yes,0.08896797153024912,6631,0.08211545290728418,0.09582049015321405
1996,Brandenburg,Owner,No,0.9444444444444444,6631,0.9389310569988868,0.949957831890002
1996,Brandenburg,Owner,Yes,0.05555555555555555,6631,0.050042168109997905,0.0610689430011132
1996,Brandenburg,Tenant,No,0.8586387434554974,6631,0.8502530883506709,0.8670243985603239
1996,Brandenburg,Tenant,Yes,0.14136125654450263,6631,0.1329756014396761,0.14974691164932916
1996,Mecklenburg-Western Pomerania,Owner,No,0.9655172413793104,6631,0.9611253906062449,0.9699090921523759
1996,Mecklenburg-Western Pomerania,Owner,Yes,0.034482758620689655,6631,0.030090907847624207,0.0388746093937551
1996,Mecklenburg-Western Pomerania,Tenant,No,0.841726618705036,6631,0.8329413301934452,0.8505119072166267
1996,Mecklenburg-Western Pomerania,Tenant,Yes,0.15827338129496402,6631,0.14948809278337324,0.1670586698065548
1996,Saxony,Owner,No,0.9240506329113924,6631,0.917674218695295,0.9304270471274899
1996,Saxony,Owner,Yes,0.0759493670886076,6631,0.06957295287251013,0.08232578130470507
1996,Saxony,Tenant,No,0.9020618556701031,6631,0.8949076626655645,0.9092160486746417
1996,Saxony,Tenant,Yes,0.0979381443298969,6631,0.09078395132535831,0.1050923373344355
1996,Saxony-Anhalt,Owner,No,0.9553571428571429,6631,0.9503863527453301,0.9603279329689557
1996,Saxony-Anhalt,Owner,Yes,0.044642857142857144,6631,0.03967206703104434,0.04961364725466995
1996,Saxony-Anhalt,Tenant,No,0.8761467889908257,6631,0.8682179676966872,0.8840756102849641
1996,Saxony-Anhalt,Tenant,Yes,0.12385321100917432,6631,0.1159243897150359,0.13178203230331276
1996,Thuringa,Owner,No,0.9645390070921985,6631,0.9600875529770649,0.9689904612073321
1996,Thuringa,Owner,Yes,0.03546099290780142,6631,0.031009538792667865,0.03991244702293498
1996,Thuringa,Tenant,No,0.7837837837837838,6631,0.7738752629748822,0.7936923045926854
1996,Thuringa,Tenant,Yes,0.21621621621621623,6631,0.20630769540731458,0.22612473702511787
1997,Schleswig-Holstein,Owner,No,0.9722222222222222,6546,0.9682411542541707,0.9762032901902737
1997,Schleswig-Holstein,Owner,Yes,0.027777777777777776,6546,0.023796709809726226,0.03175884574582932
1997,Schleswig-Holstein,Tenant,No,0.8970588235294118,6546,0.8896972086169068,0.9044204384419168
1997,Schleswig-Holstein,Tenant,Yes,0.10294117647058823,6546,0.09557956155808328,0.11030279138309318
1997,Hamburg,Owner,No,1.0,6546,1.0,1.0
1997,Hamburg,Tenant,No,0.8769230769230769,6546,0.8689644685302127,0.8848816853159411
1997,Hamburg,Tenant,Yes,0.12307692307692308,6546,0.11511831468405889,0.13103553146978728
1997,Lower Saxony,Owner,No,0.9753086419753086,6546,0.9715493020638198,0.9790679818867974
1997,Lower Saxony,Owner,Yes,0.024691358024691357,6546,0.020932018113202517,0.028450697936180196
1997,Lower Saxony,Tenant,No,0.8741258741258742,6546,0.8660901819383108,0.8821615663134376
1997,Lower Saxony,Tenant,Yes,0.1258741258741259,6546,0.11783843368656248,0.1339098180616893
1997,Bremen,Owner,No,1.0,6546,1.0,1.0
1997,Bremen,Tenant,No,0.9,6546,0.8927324282918258,0.9072675717081743
1997,Bremen,Tenant,Yes,0.1,6546,0.09273242829182571,0.1072675717081743
1997,North Rhine-Westphalia,Owner,No,0.9910313901345291,6546,0.9887475045544011,0.9933152757146572
1997,North Rhine-Westphalia,Owner,Yes,0.008968609865470852,6546,0.006684724285342792,0.011252495445598911
1997,North Rhine-Westphalia,Tenant,No,0.914560770156438,6546,0.9077889873937801,0.9213325529190959
1997,North Rhine-Westphalia,Tenant,Yes,0.08543922984356198,6546,0.07866744708090409,0.09221101260621986
1997,Hesse,Owner,No,1.0,6546,1.0,1.0
1997,Hesse,Tenant,No,0.9330985915492958,6546,0.9270458870967562,0.9391512960018353
1997,Hesse,Tenant,Yes,0.06690140845070422,6546,0.060848703998164666,0.07295411290324377
1997,"Rhineland-Palatinate, Saarland",Owner,No,0.9940476190476191,6546,0.9921841721350672,0.995911065960171
1997,"Rhineland-Palatinate, Saarland",Owner,Yes,0.005952380952380952,6546,0.004088934039829079,0.007815827864932824
1997,"Rhineland-Palatinate, Saarland",Tenant,No,0.8829787234042553,6546,0.8751916260184383,0.8907658207900724
1997,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.11702127659574468,6546,0.10923417920992765,0.12480837398156172
1997,Baden-Wuerttemberg,Owner,No,0.9940298507462687,6546,0.9921636413213353,0.9958960601712021
1997,Baden-Wuerttemberg,Owner,Yes,0.005970149253731343,6546,0.004103939828797852,0.007836358678664834
1997,Baden-Wuerttemberg,Tenant,No,0.9221556886227545,6546,0.9156651066935392,0.9286462705519699
1997,Baden-Wuerttemberg,Tenant,Yes,0.07784431137724551,6546,0.07135372944803017,0.08433489330646085
1997,Bavaria,Owner,No,0.9894179894179894,6546,0.9869391861057258,0.991896792730253
1997,Bavaria,Owner,Yes,0.010582010582010581,6546,0.008103207269747047,0.013060813894274116
1997,Bavaria,Tenant,No,0.956989247311828,6546,0.9520743989698363,0.9619040956538197
1997,Bavaria,Tenant,Yes,0.043010752688172046,6546,0.038095904346180307,0.047925601030163786
1997,Berlin,Owner,No,1.0,6546,1.0,1.0
1997,Berlin,Tenant,No,0.9124087591240876,6546,0.9055602958167573,0.9192572224314178
1997,Berlin,Tenant,Yes,0.08759124087591241,6546,0.08074277756858218,0.09443970418324264
1997,Brandenburg,Owner,No,0.9545454545454546,6546,0.949499364019511,0.9595915450713982
1997,Brandenburg,Owner,Yes,0.045454545454545456,6546,0.04040845492860178,0.05050063598048913
1997,Brandenburg,Tenant,No,0.8814432989690721,6546,0.8736120989934938,0.8892744989446505
1997,Brandenburg,Tenant,Yes,0.11855670103092783,6546,0.11072550105534948,0.12638790100650618
1997,Mecklenburg-Western Pomerania,Owner,No,0.967741935483871,6546,0.9634617064915555,0.9720221644761865
1997,Mecklenburg-Western Pomerania,Owner,Yes,0.03225806451612903,6546,0.027977835523813527,0.036538293508444536
1997,Mecklenburg-Western Pomerania,Tenant,No,0.7954545454545454,6546,0.785682833169328,0.8052262577397629
1997,Mecklenburg-Western Pomerania,Tenant,Yes,0.20454545454545456,6546,0.1947737422602371,0.214317166830672
1997,Saxony,Owner,No,0.9683544303797469,6546,0.964113689844299,0.9725951709151948
1997,Saxony,Owner,Yes,0.03164556962025317,6546,0.027404829084805255,0.035886310155701075
1997,Saxony,Tenant,No,0.9131578947368421,6546,0.9063359816575476,0.9199798078161365
1997,Saxony,Tenant,Yes,0.0868421052631579,6546,0.08002019218386339,0.09366401834245242
1997,Saxony-Anhalt,Owner,No,0.9754098360655737,6546,0.9716580130068223,0.9791616591243252
1997,Saxony-Anhalt,Owner,Yes,0.02459016393442623,6546,0.02083834087567479,0.028341986993177668
1997,Saxony-Anhalt,Tenant,No,0.8823529411764706,6546,0.8745478177198952,0.8901580646330459
1997,Saxony-Anhalt,Tenant,Yes,0.11764705882352941,6546,0.10984193536695408,0.12545218228010474
1997,Thuringa,Owner,No,0.9710144927536232,6546,0.9669503273056446,0.9750786582016018
1997,Thuringa,Owner,Yes,0.028985507246376812,6546,0.024921341798398153,0.03304967269435547
1997,Thuringa,Tenant,No,0.8333333333333334,6546,0.8243051197939822,0.8423615468726845
1997,Thuringa,Tenant,Yes,0.16666666666666666,6546,0.15763845312731553,0.17569488020601778
1998,Schleswig-Holstein,Owner,No,0.9603960396039604,7417,0.9559575375942052,0.9648345416137155
1998,Schleswig-Holstein,Owner,Yes,0.039603960396039604,7417,0.035165458386284466,0.04404246240579474
1998,Schleswig-Holstein,Tenant,No,0.8928571428571429,7417,0.8858180850433232,0.8998962006709627
1998,Schleswig-Holstein,Tenant,Yes,0.10714285714285714,7417,0.10010379932903743,0.11418191495667684
1998,Hamburg,Owner,No,1.0,7417,1.0,1.0
1998,Hamburg,Tenant,No,0.9390243902439024,7417,0.9335786309137476,0.9444701495740572
1998,Hamburg,Tenant,Yes,0.06097560975609756,7417,0.05552985042594276,0.06642136908625236
1998,Lower Saxony,Owner,No,0.9761092150170648,7417,0.9726338026030154,0.9795846274311143
1998,Lower Saxony,Owner,Yes,0.023890784982935155,7417,0.020415372568885728,0.027366197396984582
1998,Lower Saxony,Tenant,No,0.8641975308641975,7417,0.856400984326244,0.871994077402151
1998,Lower Saxony,Tenant,Yes,0.13580246913580246,7417,0.12800592259784901,0.1435990156737559
1998,Bremen,Owner,No,1.0,7417,1.0,1.0
1998,Bremen,Tenant,No,0.9523809523809523,7417,0.9475343472812341,0.9572275574806706
1998,Bremen,Tenant,Yes,0.047619047619047616,7417,0.04277244251932941,0.052465652718765826
1998,North Rhine-Westphalia,Owner,No,0.9923809523809524,7417,0.9904020175808418,0.9943598871810629
1998,North Rhine-Westphalia,Owner,Yes,0.007619047619047619,7417,0.005640112818937039,0.0095979824191582
1998,North Rhine-Westphalia,Tenant,No,0.9201244813278008,7417,0.9139546673448815,0.92629429531072
1998,North Rhine-Westphalia,Tenant,Yes,0.07987551867219916,7417,0.07370570468927988,0.08604533265511845
1998,Hesse,Owner,No,1.0,7417,1.0,1.0
1998,Hesse,Tenant,No,0.940983606557377,7417,0.935620464588436,0.9463467485263181
1998,Hesse,Tenant,Yes,0.05901639344262295,7417,0.053653251473681926,0.06437953541156398
1998,"Rhineland-Palatinate, Saarland",Owner,No,0.995049504950495,7417,0.9934521972288552,0.9966468126721348
1998,"Rhineland-Palatinate, Saarland",Owner,Yes,0.0049504950495049506,7417,0.003353187327865199,0.006547802771144702
1998,"Rhineland-Palatinate, Saarland",Tenant,No,0.9107981220657277,7417,0.9043111803801521,0.9172850637513034
1998,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.0892018779342723,7417,0.08271493624869673,0.09568881961984786
1998,Baden-Wuerttemberg,Owner,No,0.9948586118251928,7417,0.9932309551228735,0.996486268527512
1998,Baden-Wuerttemberg,Owner,Yes,0.005141388174807198,7417,0.003513731472487948,0.006769044877126447
1998,Baden-Wuerttemberg,Tenant,No,0.9101123595505618,7417,0.9036029825044496,0.916621736596674
1998,Baden-Wuerttemberg,Tenant,Yes,0.0898876404494382,7417,0.08337826340332598,0.09639701749555042
1998,Bavaria,Owner,No,0.9935483870967742,7417,0.9917262938684684,0.9953704803250799
1998,Bavaria,Owner,Yes,0.0064516129032258064,7417,0.004629519674920042,0.00827370613153157
1998,Bavaria,Tenant,No,0.9534883720930233,7417,0.9486956703563632,0.9582810738296834
1998,Bavaria,Tenant,Yes,0.046511627906976744,7417,0.04171892617031658,0.05130432964363691
1998,Berlin,Owner,No,0.9655172413793104,7417,0.9613646141283496,0.9696698686302712
1998,Berlin,Owner,Yes,0.034482758620689655,7417,0.030330131369728838,0.03863538587165047
1998,Berlin,Tenant,No,0.935374149659864,7417,0.9297786644926298,0.9409696348270982
1998,Berlin,Tenant,Yes,0.06462585034013606,7417,0.059030365172901895,0.07022133550737023
1998,Brandenburg,Owner,No,0.9829059829059829,7417,0.979955996680479,0.9858559691314868
1998,Brandenburg,Owner,Yes,0.017094017094017096,7417,0.014144030868513166,0.020044003319521025
1998,Brandenburg,Tenant,No,0.8768472906403941,7417,0.8693685943064212,0.884325986974367
1998,Brandenburg,Tenant,Yes,0.12315270935960591,7417,0.11567401302563302,0.1306314056935788
1998,Mecklenburg-Western Pomerania,Owner,No,0.975,7417,0.9714468442569845,0.9785531557430155
1998,Mecklenburg-Western Pomerania,Owner,Yes,0.025,7417,0.02144684425698446,0.02855315574301554
1998,Mecklenburg-Western Pomerania,Tenant,No,0.8062015503875969,7417,0.7972057689436406,0.8151973318315532
1998,Mecklenburg-Western Pomerania,Tenant,Yes,0.1937984496124031,7417,0.18480266816844682,0.2027942310563594
1998,Saxony,Owner,No,0.9550561797752809,7417,0.950341074609127,0.9597712849414348
1998,Saxony,Owner,Yes,0.0449438202247191,7417,0.04022871505856513,0.04965892539087307
1998,Saxony,Tenant,No,0.8872549019607843,7417,0.8800568501245409,0.8944529537970276
1998,Saxony,Tenant,Yes,0.11274509803921569,7417,0.1055470462029724,0.11994314987545898
1998,Saxony-Anhalt,Owner,No,0.9920634920634921,7417,0.9900440732719429,0.9940829108550413
1998,Saxony-Anhalt,Owner,Yes,0.007936507936507936,7417,0.005917089144958683,0.00995592672805719
1998,Saxony-Anhalt,Tenant,No,0.8722466960352423,7417,0.864649599084032,0.8798437929864525
1998,Saxony-Anhalt,Tenant,Yes,0.1277533039647577,7417,0.12015620701354747,0.13535040091596795
1998,Thuringa,Owner,No,0.9883720930232558,7417,0.9859323002337924,0.9908118858127192
1998,Thuringa,Owner,Yes,0.011627906976744186,7417,0.009188114187280794,0.014067699766207578
1998,Thuringa,Tenant,No,0.825136612021858,7417,0.8164918248661667,0.8337813991775492
1998,Thuringa,Tenant,Yes,0.17486338797814208,7417,0.16621860082245082,0.18350817513383333
1999,Schleswig-Holstein,Owner,No,0.9893617021276596,7143,0.9869825108064183,0.9917408934489009
1999,Schleswig-Holstein,Owner,Yes,0.010638297872340425,7143,0.008259106551099106,0.013017489193581745
1999,Schleswig-Holstein,Tenant,No,0.8795180722891566,7143,0.8719689043993096,0.8870672401790035
1999,Schleswig-Holstein,Tenant,Yes,0.12048192771084337,7143,0.11293275982099645,0.1280310956006903
1999,Hamburg,Owner,No,1.0,7143,1.0,1.0
1999,Hamburg,Tenant,No,0.9142857142857143,7143,0.9077936424238154,0.9207777861476131
1999,Hamburg,Tenant,Yes,0.08571428571428572,7143,0.07922221385238687,0.09220635757618456
1999,Lower Saxony,Owner,No,0.9828178694158075,7143,0.9798042335486102,0.9858315052830048
1999,Lower Saxony,Owner,Yes,0.01718213058419244,7143,0.01416849471699519,0.020195766451389693
1999,Lower Saxony,Tenant,No,0.8798701298701299,7143,0.8723304911299016,0.8874097686103583
1999,Lower Saxony,Tenant,Yes,0.12012987012987013,7143,0.1125902313896418,0.12766950887009845
1999,Bremen,Owner,No,1.0,7143,1.0,1.0
1999,Bremen,Tenant,No,0.9487179487179487,7143,0.9436026971268244,0.9538332003090729
1999,Bremen,Tenant,Yes,0.05128205128205128,7143,0.04616679969092703,0.05639730287317553
1999,North Rhine-Westphalia,Owner,No,0.9922630560928434,7143,0.9902311020489141,0.9942950101367727
1999,North Rhine-Westphalia,Owner,Yes,0.007736943907156673,7143,0.005704989863227337,0.009768897951086009
1999,North Rhine-Westphalia,Tenant,No,0.9241917502787068,7143,0.9180533525446191,0.9303301480127946
1999,North Rhine-Westphalia,Tenant,Yes,0.0758082497212932,7143,0.0696698519872054,0.081946647455381
1999,Hesse,Owner,No,1.0,7143,1.0,1.0
1999,Hesse,Tenant,No,0.9280575539568345,7143,0.9220652228658435,0.9340498850478256
1999,Hesse,Tenant,Yes,0.07194244604316546,7143,0.06595011495217439,0.07793477713415654
1999,"Rhineland-Palatinate, Saarland",Owner,No,0.9900990099009901,7143,0.9878028910056533,0.9923951287963269
1999,"Rhineland-Palatinate, Saarland",Owner,Yes,0.009900990099009901,7143,0.00760487120367311,0.012197108994346693
1999,"Rhineland-Palatinate, Saarland",Tenant,No,0.9346733668341709,7143,0.9289428892486608,0.9404038444196811
1999,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.06532663316582915,7143,0.05959615558031896,0.07105711075133934
1999,Baden-Wuerttemberg,Owner,No,0.9972602739726028,7143,0.9960480759432166,0.9984724720019889
1999,Baden-Wuerttemberg,Owner,Yes,0.0027397260273972603,7143,0.0015275279980111248,0.003951924056783396
1999,Baden-Wuerttemberg,Tenant,No,0.8988326848249028,7143,0.8918394954847543,0.9058258741650512
1999,Baden-Wuerttemberg,Tenant,Yes,0.10116731517509728,7143,0.09417412583494883,0.10816050451524573
1999,Bavaria,Owner,No,0.9978540772532188,7143,0.9967809374432989,0.9989272170631388
1999,Bavaria,Owner,Yes,0.002145922746781116,7143,0.0010727829368612142,0.0032190625567010177
1999,Bavaria,Tenant,No,0.9381663113006397,7143,0.9325807317590823,0.943751890842197
1999,Bavaria,Tenant,Yes,0.06183368869936034,7143,0.056248109157803025,0.06741926824091765
1999,Berlin,Owner,No,1.0,7143,1.0,1.0
1999,Berlin,Tenant,No,0.9390681003584229,7143,0.9335207365428294,0.9446154641740164
1999,Berlin,Tenant,Yes,0.06093189964157706,7143,0.055384535825983586,0.06647926345717053
1999,Brandenburg,Owner,No,0.9752066115702479,7143,0.9716005593880354,0.9788126637524605
1999,Brandenburg,Owner,Yes,0.024793388429752067,7143,0.021187336247539542,0.02839944061196459
1999,Brandenburg,Tenant,No,0.8333333333333334,7143,0.8246906321437688,0.8419760345228979
1999,Brandenburg,Tenant,Yes,0.16666666666666666,7143,0.1580239654771021,0.17530936785623122
1999,Mecklenburg-Western Pomerania,Owner,No,0.9863013698630136,7143,0.9836057469801924,0.9889969927458349
1999,Mecklenburg-Western Pomerania,Owner,Yes,0.0136986301369863,7143,0.011003007254165082,0.01639425301980752
1999,Mecklenburg-Western Pomerania,Tenant,No,0.7615384615384615,7143,0.7516558701712368,0.7714210529056862
1999,Mecklenburg-Western Pomerania,Tenant,Yes,0.23846153846153847,7143,0.22857894709431376,0.2483441298287632
1999,Saxony,Owner,No,0.9558011049723757,7143,0.951034543300528,0.9605676666442234
1999,Saxony,Owner,Yes,0.04419889502762431,7143,0.03943233335577661,0.048965456699472006
1999,Saxony,Tenant,No,0.9166666666666666,7143,0.9102570679180197,0.9230762654153135
1999,Saxony,Tenant,Yes,0.08333333333333333,7143,0.07692373458468647,0.08974293208198018
1999,Saxony-Anhalt,Owner,No,0.9765625,7143,0.9730540005683683,0.9800709994316317
1999,Saxony-Anhalt,Owner,Yes,0.0234375,7143,0.019929000568368327,0.026945999431631673
1999,Saxony-Anhalt,Tenant,No,0.875,7143,0.867330363533157,0.882669636466843
1999,Saxony-Anhalt,Tenant,Yes,0.125,7143,0.11733036353315691,0.1326696364668431
1999,Thuringa,Owner,No,0.9529411764705882,7143,0.9480301833509149,0.9578521695902614
1999,Thuringa,Owner,Yes,0.047058823529411764,7143,0.04214783040973848,0.051969816649085045
1999,Thuringa,Tenant,No,0.8324324324324325,7143,0.8237710896781013,0.8410937751867636
1999,Thuringa,Tenant,Yes,0.16756756756756758,7143,0.15890622481323638,0.17622891032189877
2000,Schleswig-Holstein,Owner,No,0.9824561403508771,12950,0.9801949332272385,0.9847173474745158
2000,Schleswig-Holstein,Owner,Yes,0.017543859649122806,12950,0.015282652525484207,0.019805066772761403
2000,Schleswig-Holstein,Tenant,No,0.896551724137931,12950,0.8913064222261463,0.9017970260497158
2000,Schleswig-Holstein,Tenant,Yes,0.10344827586206896,12950,0.09820297395028425,0.10869357777385368
2000,Hamburg,Owner,No,1.0,12950,1.0,1.0
2000,Hamburg,Tenant,No,0.9415584415584416,12950,0.9375182149721119,0.9455986681447713
2000,Hamburg,Tenant,Yes,0.05844155844155844,12950,0.05440133185522873,0.06248178502788815
2000,Lower Saxony,Owner,No,0.9861830742659758,12950,0.9841725668886326,0.988193581643319
2000,Lower Saxony,Owner,Yes,0.013816925734024179,12950,0.011806418356681024,0.015827433111367334
2000,Lower Saxony,Tenant,No,0.8910891089108911,12950,0.8857235198160307,0.8964546980057515
2000,Lower Saxony,Tenant,Yes,0.10891089108910891,12950,0.1035453019942485,0.11427648018396933
2000,Bremen,Owner,No,1.0,12950,1.0,1.0
2000,Bremen,Tenant,No,0.8493150684931506,12950,0.8431535108702989,0.8554766261160024
2000,Bremen,Tenant,Yes,0.1506849315068493,12950,0.1445233738839976,0.156846489129701
2000,North Rhine-Westphalia,Owner,No,0.9931153184165232,12950,0.9916911447311425,0.994539492101904
2000,North Rhine-Westphalia,Owner,Yes,0.0068846815834767644,12950,0.005460507898095995,0.008308855268857534
2000,North Rhine-Westphalia,Tenant,No,0.9334163036714375,12950,0.929122493615578,0.937710113727297
2000,North Rhine-Westphalia,Tenant,Yes,0.06658369632856254,12950,0.06228988627270309,0.07087750638442197
2000,Hesse,Owner,No,0.9975308641975309,12950,0.9966760792879754,0.9983856491070864
2000,Hesse,Owner,Yes,0.0024691358024691358,12950,0.0016143508929136712,0.0033239207120246
2000,Hesse,Tenant,No,0.9307535641547862,12950,0.9263809892938375,0.9351261390157348
2000,Hesse,Tenant,Yes,0.06924643584521385,12950,0.0648738609842652,0.0736190107061625
2000,"Rhineland-Palatinate, Saarland",Owner,No,0.9864559819413092,12950,0.9844651536463154,0.9884468102363031
2000,"Rhineland-Palatinate, Saarland",Owner,Yes,0.013544018058690745,12950,0.01155318976369691,0.01553484635368458
2000,"Rhineland-Palatinate, Saarland",Tenant,No,0.9255952380952381,12950,0.9210753039358941,0.9301151722545822
2000,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.0744047619047619,12950,0.0698848277454179,0.0789246960641059
2000,Baden-Wuerttemberg,Owner,No,0.9973297730307076,12950,0.9964409512915966,0.9982185947698186
2000,Baden-Wuerttemberg,Owner,Yes,0.0026702269692923898,12950,0.0017814052301814384,0.003559048708403341
2000,Baden-Wuerttemberg,Tenant,No,0.9183673469387755,12950,0.9136514819874244,0.9230832118901267
2000,Baden-Wuerttemberg,Tenant,Yes,0.08163265306122448,12950,0.07691678810987333,0.08634851801257563
2000,Bavaria,Owner,No,0.9948186528497409,12950,0.9935820948468977,0.9960552108525841
2000,Bavaria,Owner,Yes,0.0051813471502590676,12950,0.003944789147415865,0.00641790515310227
2000,Bavaria,Tenant,No,0.964243146603099,12950,0.9610450313222608,0.9674412618839371
2000,Bavaria,Tenant,Yes,0.03575685339690107,12950,0.032558738116062955,0.03895496867773919
