year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,4th Quintile,No,1.00000,219,5819,1.00000,1.00000
1992,Baden-Wuerttemberg,5th Quintile,No,1.00000,185,5819,1.00000,1.00000
1992,Bavaria,1st Quintile,No,1.00000,80,5819,1.00000,1.00000
1992,Bavaria,2nd Quintile,No,1.00000,124,5819,1.00000,1.00000
1992,Bavaria,3rd Quintile,No,1.00000,168,5819,1.00000,1.00000
1992,Bavaria,4th Quintile,No,1.00000,228,5819,1.00000,1.00000
1992,Bavaria,5th Quintile,No,1.00000,191,5819,1.00000,1.00000
1992,Berlin,1st Quintile,Yes,0.49965,37,5819,0.49800,0.50130
1992,Berlin,1st Quintile,No,0.50035,40,5819,0.49870,0.50200
1992,Berlin,2nd Quintile,No,1.00000,46,5819,1.00000,1.00000
1992,Berlin,3rd Quintile,No,1.00000,67,5819,1.00000,1.00000
1992,Berlin,4th Quintile,No,1.00000,59,5819,1.00000,1.00000
1992,Berlin,5th Quintile,No,1.00000,57,5819,1.00000,1.00000
1992,Brandenburg,1st Quintile,Yes,0.43681,56,5819,0.43552,0.43809
1992,Brandenburg,1st Quintile,No,0.56319,83,5819,0.56191,0.56448
1992,Brandenburg,2nd Quintile,No,1.00000,82,5819,1.00000,1.00000
1992,Brandenburg,3rd Quintile,No,1.00000,43,5819,1.00000,1.00000
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.48954,33,5819,0.48782,0.49126
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.51046,45,5819,0.50874,0.51218
1992,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,47,5819,1.00000,1.00000
1992,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,33,5819,1.00000,1.00000
1992,Saxony,1st Quintile,Yes,0.42620,106,5819,0.42527,0.42713
1992,Saxony,1st Quintile,No,0.57380,159,5819,0.57287,0.57473
1992,Saxony,2nd Quintile,No,1.00000,145,5819,1.00000,1.00000
1992,Saxony,3rd Quintile,No,1.00000,76,5819,1.00000,1.00000
1992,Saxony-Anhalt,1st Quintile,Yes,0.41980,62,5819,0.41857,0.42104
1992,Saxony-Anhalt,1st Quintile,No,0.58020,85,5819,0.57896,0.58143
1992,Saxony-Anhalt,2nd Quintile,No,1.00000,108,5819,1.00000,1.00000
1992,Saxony-Anhalt,3rd Quintile,No,1.00000,58,5819,1.00000,1.00000
1992,Thuringa,1st Quintile,Yes,0.45536,59,5819,0.45407,0.45666
1992,Thuringa,1st Quintile,No,0.54464,91,5819,0.54334,0.54593
1992,Thuringa,2nd Quintile,No,1.00000,93,5819,1.00000,1.00000
1992,Thuringa,3rd Quintile,No,1.00000,37,5819,1.00000,1.00000
1993,Schleswig-Holstein,3rd Quintile,No,1.00000,32,5899,1.00000,1.00000
1993,Schleswig-Holstein,4th Quintile,No,1.00000,32,5899,1.00000,1.00000
1993,Lower Saxony,1st Quintile,No,1.00000,49,5899,1.00000,1.00000
1993,Lower Saxony,2nd Quintile,No,1.00000,87,5899,1.00000,1.00000
1993,Lower Saxony,3rd Quintile,No,1.00000,109,5899,1.00000,1.00000
1993,Lower Saxony,4th Quintile,No,1.00000,118,5899,1.00000,1.00000
1993,Lower Saxony,5th Quintile,No,1.00000,97,5899,1.00000,1.00000
1993,North Rhine-Westphalia,1st Quintile,Yes,0.24375,45,5899,0.24300,0.24450
1993,North Rhine-Westphalia,1st Quintile,No,0.75625,150,5899,0.75550,0.75700
1993,North Rhine-Westphalia,2nd Quintile,No,1.00000,237,5899,1.00000,1.00000
1993,North Rhine-Westphalia,3rd Quintile,No,1.00000,242,5899,1.00000,1.00000
1993,North Rhine-Westphalia,4th Quintile,No,1.00000,270,5899,1.00000,1.00000
1993,North Rhine-Westphalia,5th Quintile,No,1.00000,278,5899,1.00000,1.00000
1993,Hesse,1st Quintile,No,1.00000,56,5899,1.00000,1.00000
1993,Hesse,2nd Quintile,No,1.00000,71,5899,1.00000,1.00000
1993,Hesse,3rd Quintile,No,1.00000,98,5899,1.00000,1.00000
1993,Hesse,4th Quintile,No,1.00000,90,5899,1.00000,1.00000
1993,Hesse,5th Quintile,No,1.00000,124,5899,1.00000,1.00000
1993,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,38,5899,1.00000,1.00000
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,52,5899,1.00000,1.00000
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,78,5899,1.00000,1.00000
1993,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,79,5899,1.00000,1.00000
1993,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,55,5899,1.00000,1.00000
1993,Baden-Wuerttemberg,1st Quintile,No,1.00000,96,5899,1.00000,1.00000
1993,Baden-Wuerttemberg,2nd Quintile,No,1.00000,144,5899,1.00000,1.00000
1993,Baden-Wuerttemberg,3rd Quintile,No,1.00000,188,5899,1.00000,1.00000
1993,Baden-Wuerttemberg,4th Quintile,No,1.00000,219,5899,1.00000,1.00000
1993,Baden-Wuerttemberg,5th Quintile,No,1.00000,166,5899,1.00000,1.00000
1993,Bavaria,1st Quintile,No,1.00000,92,5899,1.00000,1.00000
1993,Bavaria,2nd Quintile,No,1.00000,135,5899,1.00000,1.00000
1993,Bavaria,3rd Quintile,No,1.00000,169,5899,1.00000,1.00000
1993,Bavaria,4th Quintile,No,1.00000,210,5899,1.00000,1.00000
1993,Bavaria,5th Quintile,No,1.00000,198,5899,1.00000,1.00000
1993,Berlin,1st Quintile,No,1.00000,43,5899,1.00000,1.00000
1993,Berlin,2nd Quintile,No,1.00000,40,5899,1.00000,1.00000
1993,Berlin,3rd Quintile,No,1.00000,66,5899,1.00000,1.00000
1993,Berlin,4th Quintile,No,1.00000,62,5899,1.00000,1.00000
1993,Berlin,5th Quintile,No,1.00000,53,5899,1.00000,1.00000
1993,Brandenburg,1st Quintile,Yes,0.41055,40,5899,0.40902,0.41209
1993,Brandenburg,1st Quintile,No,0.58945,60,5899,0.58791,0.59098
1993,Brandenburg,2nd Quintile,Yes,0.37308,34,5899,0.37143,0.37473
1993,Brandenburg,2nd Quintile,No,0.62692,61,5899,0.62527,0.62857
1993,Brandenburg,3rd Quintile,No,1.00000,54,5899,1.00000,1.00000
1993,Brandenburg,4th Quintile,No,1.00000,42,5899,1.00000,1.00000
1993,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.58786,34,5899,0.58611,0.58961
1993,Mecklenburg-Western Pomerania,1st Quintile,No,0.41214,31,5899,0.41039,0.41389
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,43,5899,1.00000,1.00000
1993,Saxony,1st Quintile,Yes,0.52243,94,5899,0.52136,0.52349
1993,Saxony,1st Quintile,No,0.47757,102,5899,0.47651,0.47864
1993,Saxony,2nd Quintile,Yes,0.18322,38,5899,0.18227,0.18417
1993,Saxony,2nd Quintile,No,0.81678,153,5899,0.81583,0.81773
1993,Saxony,3rd Quintile,No,1.00000,87,5899,1.00000,1.00000
1993,Saxony,4th Quintile,No,1.00000,43,5899,1.00000,1.00000
1993,Saxony-Anhalt,1st Quintile,Yes,0.52903,57,5899,0.52754,0.53051
1993,Saxony-Anhalt,1st Quintile,No,0.47097,52,5899,0.46949,0.47246
1993,Saxony-Anhalt,2nd Quintile,Yes,0.36055,40,5899,0.35909,0.36202
1993,Saxony-Anhalt,2nd Quintile,No,0.63945,87,5899,0.63798,0.64091
1993,Saxony-Anhalt,3rd Quintile,No,1.00000,62,5899,1.00000,1.00000
1993,Saxony-Anhalt,4th Quintile,No,1.00000,33,5899,1.00000,1.00000
1993,Thuringa,1st Quintile,Yes,0.43955,45,5899,0.43799,0.44111
1993,Thuringa,1st Quintile,No,0.56045,55,5899,0.55889,0.56201
1993,Thuringa,2nd Quintile,Yes,0.30901,39,5899,0.30759,0.31042
1993,Thuringa,2nd Quintile,No,0.69099,86,5899,0.68958,0.69241
1993,Thuringa,3rd Quintile,No,1.00000,59,5899,1.00000,1.00000
1994,Schleswig-Holstein,3rd Quintile,No,1.00000,35,5826,1.00000,1.00000
1994,Schleswig-Holstein,4th Quintile,No,1.00000,33,5826,1.00000,1.00000
1994,Lower Saxony,1st Quintile,No,1.00000,72,5826,1.00000,1.00000
1994,Lower Saxony,2nd Quintile,No,1.00000,80,5826,1.00000,1.00000
1994,Lower Saxony,3rd Quintile,No,1.00000,93,5826,1.00000,1.00000
1994,Lower Saxony,4th Quintile,No,1.00000,117,5826,1.00000,1.00000
1994,Lower Saxony,5th Quintile,No,1.00000,109,5826,1.00000,1.00000
1994,North Rhine-Westphalia,1st Quintile,Yes,0.25305,53,5826,0.25231,0.25378
1994,North Rhine-Westphalia,1st Quintile,No,0.74695,178,5826,0.74622,0.74769
1994,North Rhine-Westphalia,2nd Quintile,No,1.00000,237,5826,1.00000,1.00000
1994,North Rhine-Westphalia,3rd Quintile,No,1.00000,240,5826,1.00000,1.00000
1994,North Rhine-Westphalia,4th Quintile,No,1.00000,248,5826,1.00000,1.00000
1994,North Rhine-Westphalia,5th Quintile,No,1.00000,251,5826,1.00000,1.00000
1994,Hesse,1st Quintile,No,1.00000,64,5826,1.00000,1.00000
1994,Hesse,2nd Quintile,No,1.00000,71,5826,1.00000,1.00000
1994,Hesse,3rd Quintile,No,1.00000,92,5826,1.00000,1.00000
1994,Hesse,4th Quintile,No,1.00000,89,5826,1.00000,1.00000
1994,Hesse,5th Quintile,No,1.00000,120,5826,1.00000,1.00000
1994,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,47,5826,1.00000,1.00000
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,66,5826,1.00000,1.00000
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,61,5826,1.00000,1.00000
1994,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,76,5826,1.00000,1.00000
1994,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,56,5826,1.00000,1.00000
1994,Baden-Wuerttemberg,1st Quintile,No,1.00000,115,5826,1.00000,1.00000
1994,Baden-Wuerttemberg,2nd Quintile,No,1.00000,131,5826,1.00000,1.00000
1994,Baden-Wuerttemberg,3rd Quintile,No,1.00000,186,5826,1.00000,1.00000
1994,Baden-Wuerttemberg,4th Quintile,No,1.00000,185,5826,1.00000,1.00000
1994,Baden-Wuerttemberg,5th Quintile,No,1.00000,174,5826,1.00000,1.00000
1994,Bavaria,1st Quintile,No,1.00000,100,5826,1.00000,1.00000
1994,Bavaria,2nd Quintile,No,1.00000,132,5826,1.00000,1.00000
1994,Bavaria,3rd Quintile,No,1.00000,179,5826,1.00000,1.00000
1994,Bavaria,4th Quintile,No,1.00000,193,5826,1.00000,1.00000
1994,Bavaria,5th Quintile,No,1.00000,207,5826,1.00000,1.00000
1994,Berlin,1st Quintile,No,1.00000,50,5826,1.00000,1.00000
1994,Berlin,2nd Quintile,No,1.00000,41,5826,1.00000,1.00000
1994,Berlin,3rd Quintile,No,1.00000,54,5826,1.00000,1.00000
1994,Berlin,4th Quintile,No,1.00000,69,5826,1.00000,1.00000
1994,Berlin,5th Quintile,No,1.00000,53,5826,1.00000,1.00000
1994,Brandenburg,1st Quintile,Yes,0.49486,41,5826,0.49317,0.49655
1994,Brandenburg,1st Quintile,No,0.50514,39,5826,0.50345,0.50683
1994,Brandenburg,2nd Quintile,No,1.00000,81,5826,1.00000,1.00000
1994,Brandenburg,3rd Quintile,No,1.00000,59,5826,1.00000,1.00000
1994,Brandenburg,4th Quintile,No,1.00000,41,5826,1.00000,1.00000
1994,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,31,5826,1.00000,1.00000
1994,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,50,5826,1.00000,1.00000
1994,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,38,5826,1.00000,1.00000
1994,Saxony,1st Quintile,Yes,0.49188,74,5826,0.49070,0.49307
1994,Saxony,1st Quintile,No,0.50812,88,5826,0.50693,0.50930
1994,Saxony,2nd Quintile,No,1.00000,153,5826,1.00000,1.00000
1994,Saxony,3rd Quintile,No,1.00000,110,5826,1.00000,1.00000
1994,Saxony,4th Quintile,No,1.00000,64,5826,1.00000,1.00000
1994,Saxony-Anhalt,1st Quintile,Yes,0.46705,46,5826,0.46547,0.46862
1994,Saxony-Anhalt,1st Quintile,No,0.53295,49,5826,0.53138,0.53453
1994,Saxony-Anhalt,2nd Quintile,No,1.00000,96,5826,1.00000,1.00000
1994,Saxony-Anhalt,3rd Quintile,No,1.00000,79,5826,1.00000,1.00000
1994,Saxony-Anhalt,4th Quintile,No,1.00000,33,5826,1.00000,1.00000
1994,Thuringa,1st Quintile,Yes,0.49544,50,5826,0.49391,0.49697
1994,Thuringa,1st Quintile,No,0.50456,55,5826,0.50303,0.50609
1994,Thuringa,2nd Quintile,No,1.00000,86,5826,1.00000,1.00000
1994,Thuringa,3rd Quintile,No,1.00000,72,5826,1.00000,1.00000
1994,Thuringa,4th Quintile,No,1.00000,34,5826,1.00000,1.00000
1995,Schleswig-Holstein,3rd Quintile,No,1.00000,34,6021,1.00000,1.00000
1995,Lower Saxony,1st Quintile,Yes,0.38366,38,6021,0.38245,0.38487
1995,Lower Saxony,1st Quintile,No,0.61634,61,6021,0.61513,0.61755
1995,Lower Saxony,2nd Quintile,No,1.00000,95,6021,1.00000,1.00000
1995,Lower Saxony,3rd Quintile,No,1.00000,111,6021,1.00000,1.00000
1995,Lower Saxony,4th Quintile,No,1.00000,110,6021,1.00000,1.00000
1995,Lower Saxony,5th Quintile,No,1.00000,107,6021,1.00000,1.00000
1995,North Rhine-Westphalia,1st Quintile,Yes,0.19170,60,6021,0.19105,0.19235
1995,North Rhine-Westphalia,1st Quintile,No,0.80830,208,6021,0.80765,0.80895
1995,North Rhine-Westphalia,2nd Quintile,No,1.00000,241,6021,1.00000,1.00000
1995,North Rhine-Westphalia,3rd Quintile,No,1.00000,257,6021,1.00000,1.00000
1995,North Rhine-Westphalia,4th Quintile,No,1.00000,242,6021,1.00000,1.00000
1995,North Rhine-Westphalia,5th Quintile,No,1.00000,270,6021,1.00000,1.00000
1995,Hesse,1st Quintile,No,1.00000,75,6021,1.00000,1.00000
1995,Hesse,2nd Quintile,No,1.00000,90,6021,1.00000,1.00000
1995,Hesse,3rd Quintile,No,1.00000,97,6021,1.00000,1.00000
1995,Hesse,4th Quintile,No,1.00000,92,6021,1.00000,1.00000
1995,Hesse,5th Quintile,No,1.00000,106,6021,1.00000,1.00000
1995,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,65,6021,1.00000,1.00000
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,64,6021,1.00000,1.00000
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,68,6021,1.00000,1.00000
1995,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,76,6021,1.00000,1.00000
1995,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,55,6021,1.00000,1.00000
1995,Baden-Wuerttemberg,1st Quintile,Yes,0.14237,31,6021,0.14160,0.14313
1995,Baden-Wuerttemberg,1st Quintile,No,0.85763,123,6021,0.85687,0.85840
1995,Baden-Wuerttemberg,2nd Quintile,No,1.00000,165,6021,1.00000,1.00000
1995,Baden-Wuerttemberg,3rd Quintile,No,1.00000,188,6021,1.00000,1.00000
1995,Baden-Wuerttemberg,4th Quintile,No,1.00000,173,6021,1.00000,1.00000
1995,Baden-Wuerttemberg,5th Quintile,No,1.00000,169,6021,1.00000,1.00000
1995,Bavaria,1st Quintile,No,1.00000,121,6021,1.00000,1.00000
1995,Bavaria,2nd Quintile,No,1.00000,151,6021,1.00000,1.00000
1995,Bavaria,3rd Quintile,No,1.00000,165,6021,1.00000,1.00000
1995,Bavaria,4th Quintile,No,1.00000,203,6021,1.00000,1.00000
1995,Bavaria,5th Quintile,No,1.00000,204,6021,1.00000,1.00000
1995,Berlin,1st Quintile,No,1.00000,45,6021,1.00000,1.00000
1995,Berlin,2nd Quintile,No,1.00000,59,6021,1.00000,1.00000
1995,Berlin,3rd Quintile,No,1.00000,54,6021,1.00000,1.00000
1995,Berlin,4th Quintile,No,1.00000,72,6021,1.00000,1.00000
1995,Berlin,5th Quintile,No,1.00000,57,6021,1.00000,1.00000
1995,Brandenburg,1st Quintile,No,1.00000,35,6021,1.00000,1.00000
1995,Brandenburg,2nd Quintile,No,1.00000,87,6021,1.00000,1.00000
1995,Brandenburg,3rd Quintile,No,1.00000,60,6021,1.00000,1.00000
1995,Brandenburg,4th Quintile,No,1.00000,39,6021,1.00000,1.00000
1995,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,45,6021,1.00000,1.00000
1995,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,45,6021,1.00000,1.00000
1995,Saxony,1st Quintile,Yes,0.38086,59,6021,0.37968,0.38205
1995,Saxony,1st Quintile,No,0.61914,94,6021,0.61795,0.62032
1995,Saxony,2nd Quintile,No,1.00000,150,6021,1.00000,1.00000
1995,Saxony,3rd Quintile,No,1.00000,105,6021,1.00000,1.00000
1995,Saxony,4th Quintile,No,1.00000,76,6021,1.00000,1.00000
1995,Saxony,5th Quintile,No,1.00000,33,6021,1.00000,1.00000
1995,Saxony-Anhalt,1st Quintile,Yes,0.41117,35,6021,0.40945,0.41288
1995,Saxony-Anhalt,1st Quintile,No,0.58883,44,6021,0.58712,0.59055
1995,Saxony-Anhalt,2nd Quintile,No,1.00000,83,6021,1.00000,1.00000
1995,Saxony-Anhalt,3rd Quintile,No,1.00000,82,6021,1.00000,1.00000
1995,Saxony-Anhalt,4th Quintile,No,1.00000,58,6021,1.00000,1.00000
1995,Thuringa,1st Quintile,Yes,0.41481,33,6021,0.41313,0.41650
1995,Thuringa,1st Quintile,No,0.58519,53,6021,0.58350,0.58687
1995,Thuringa,2nd Quintile,No,1.00000,84,6021,1.00000,1.00000
1995,Thuringa,3rd Quintile,No,1.00000,72,6021,1.00000,1.00000
1995,Thuringa,4th Quintile,No,1.00000,47,6021,1.00000,1.00000
1996,Schleswig-Holstein,2nd Quintile,No,1.00000,33,6005,1.00000,1.00000
1996,Schleswig-Holstein,3rd Quintile,No,1.00000,32,6005,1.00000,1.00000
1996,Lower Saxony,1st Quintile,Yes,0.33262,33,6005,0.33148,0.33376
1996,Lower Saxony,1st Quintile,No,0.66738,64,6005,0.66624,0.66852
1996,Lower Saxony,2nd Quintile,No,1.00000,92,6005,1.00000,1.00000
1996,Lower Saxony,3rd Quintile,No,1.00000,127,6005,1.00000,1.00000
1996,Lower Saxony,4th Quintile,No,1.00000,111,6005,1.00000,1.00000
1996,Lower Saxony,5th Quintile,No,1.00000,97,6005,1.00000,1.00000
1996,North Rhine-Westphalia,1st Quintile,Yes,0.17679,57,6005,0.17617,0.17740
1996,North Rhine-Westphalia,1st Quintile,No,0.82321,224,6005,0.82260,0.82383
1996,North Rhine-Westphalia,2nd Quintile,No,1.00000,252,6005,1.00000,1.00000
1996,North Rhine-Westphalia,3rd Quintile,No,1.00000,231,6005,1.00000,1.00000
1996,North Rhine-Westphalia,4th Quintile,No,1.00000,256,6005,1.00000,1.00000
1996,North Rhine-Westphalia,5th Quintile,No,1.00000,246,6005,1.00000,1.00000
1996,Hesse,1st Quintile,No,1.00000,86,6005,1.00000,1.00000
1996,Hesse,2nd Quintile,No,1.00000,73,6005,1.00000,1.00000
1996,Hesse,3rd Quintile,No,1.00000,89,6005,1.00000,1.00000
1996,Hesse,4th Quintile,No,1.00000,93,6005,1.00000,1.00000
1996,Hesse,5th Quintile,No,1.00000,102,6005,1.00000,1.00000
1996,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,53,6005,1.00000,1.00000
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,59,6005,1.00000,1.00000
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,72,6005,1.00000,1.00000
1996,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,81,6005,1.00000,1.00000
1996,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,60,6005,1.00000,1.00000
1996,Baden-Wuerttemberg,1st Quintile,No,1.00000,119,6005,1.00000,1.00000
1996,Baden-Wuerttemberg,2nd Quintile,No,1.00000,174,6005,1.00000,1.00000
1996,Baden-Wuerttemberg,3rd Quintile,No,1.00000,158,6005,1.00000,1.00000
1996,Baden-Wuerttemberg,4th Quintile,No,1.00000,190,6005,1.00000,1.00000
1996,Baden-Wuerttemberg,5th Quintile,No,1.00000,154,6005,1.00000,1.00000
1996,Bavaria,1st Quintile,No,1.00000,126,6005,1.00000,1.00000
1996,Bavaria,2nd Quintile,No,1.00000,155,6005,1.00000,1.00000
1996,Bavaria,3rd Quintile,No,1.00000,172,6005,1.00000,1.00000
1996,Bavaria,4th Quintile,No,1.00000,186,6005,1.00000,1.00000
1996,Bavaria,5th Quintile,No,1.00000,197,6005,1.00000,1.00000
1996,Berlin,1st Quintile,No,1.00000,42,6005,1.00000,1.00000
1996,Berlin,2nd Quintile,No,1.00000,53,6005,1.00000,1.00000
1996,Berlin,3rd Quintile,No,1.00000,56,6005,1.00000,1.00000
1996,Berlin,4th Quintile,No,1.00000,69,6005,1.00000,1.00000
1996,Berlin,5th Quintile,No,1.00000,61,6005,1.00000,1.00000
1996,Brandenburg,1st Quintile,No,1.00000,44,6005,1.00000,1.00000
1996,Brandenburg,2nd Quintile,No,1.00000,81,6005,1.00000,1.00000
1996,Brandenburg,3rd Quintile,No,1.00000,58,6005,1.00000,1.00000
1996,Brandenburg,4th Quintile,No,1.00000,52,6005,1.00000,1.00000
1996,Brandenburg,5th Quintile,No,1.00000,31,6005,1.00000,1.00000
1996,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,33,6005,1.00000,1.00000
1996,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,50,6005,1.00000,1.00000
1996,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,42,6005,1.00000,1.00000
1996,Saxony,1st Quintile,Yes,0.30577,41,6005,0.30460,0.30693
1996,Saxony,1st Quintile,No,0.69423,95,6005,0.69307,0.69540
1996,Saxony,2nd Quintile,No,1.00000,142,6005,1.00000,1.00000
1996,Saxony,3rd Quintile,No,1.00000,140,6005,1.00000,1.00000
1996,Saxony,4th Quintile,No,1.00000,78,6005,1.00000,1.00000
1996,Saxony,5th Quintile,No,1.00000,41,6005,1.00000,1.00000
1996,Saxony-Anhalt,1st Quintile,No,1.00000,52,6005,1.00000,1.00000
1996,Saxony-Anhalt,2nd Quintile,No,1.00000,89,6005,1.00000,1.00000
1996,Saxony-Anhalt,3rd Quintile,No,1.00000,79,6005,1.00000,1.00000
1996,Saxony-Anhalt,4th Quintile,No,1.00000,54,6005,1.00000,1.00000
1996,Thuringa,1st Quintile,No,1.00000,54,6005,1.00000,1.00000
1996,Thuringa,2nd Quintile,No,1.00000,87,6005,1.00000,1.00000
1996,Thuringa,3rd Quintile,No,1.00000,87,6005,1.00000,1.00000
1996,Thuringa,4th Quintile,No,1.00000,40,6005,1.00000,1.00000
1997,Schleswig-Holstein,2nd Quintile,No,1.00000,33,5929,1.00000,1.00000
1997,Schleswig-Holstein,4th Quintile,No,1.00000,37,5929,1.00000,1.00000
1997,Lower Saxony,1st Quintile,Yes,0.32060,33,5929,0.31951,0.32169
1997,Lower Saxony,1st Quintile,No,0.67940,69,5929,0.67831,0.68049
1997,Lower Saxony,2nd Quintile,No,1.00000,85,5929,1.00000,1.00000
1997,Lower Saxony,3rd Quintile,No,1.00000,117,5929,1.00000,1.00000
1997,Lower Saxony,4th Quintile,No,1.00000,107,5929,1.00000,1.00000
1997,Lower Saxony,5th Quintile,No,1.00000,109,5929,1.00000,1.00000
1997,North Rhine-Westphalia,1st Quintile,Yes,0.18172,60,5929,0.18110,0.18234
1997,North Rhine-Westphalia,1st Quintile,No,0.81828,192,5929,0.81766,0.81890
1997,North Rhine-Westphalia,2nd Quintile,No,1.00000,271,5929,1.00000,1.00000
1997,North Rhine-Westphalia,3rd Quintile,No,1.00000,234,5929,1.00000,1.00000
1997,North Rhine-Westphalia,4th Quintile,No,1.00000,249,5929,1.00000,1.00000
1997,North Rhine-Westphalia,5th Quintile,No,1.00000,256,5929,1.00000,1.00000
1997,Hesse,1st Quintile,No,1.00000,67,5929,1.00000,1.00000
1997,Hesse,2nd Quintile,No,1.00000,81,5929,1.00000,1.00000
1997,Hesse,3rd Quintile,No,1.00000,81,5929,1.00000,1.00000
1997,Hesse,4th Quintile,No,1.00000,89,5929,1.00000,1.00000
1997,Hesse,5th Quintile,No,1.00000,98,5929,1.00000,1.00000
1997,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,58,5929,1.00000,1.00000
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,65,5929,1.00000,1.00000
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,74,5929,1.00000,1.00000
1997,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,76,5929,1.00000,1.00000
1997,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,60,5929,1.00000,1.00000
1997,Baden-Wuerttemberg,1st Quintile,No,1.00000,134,5929,1.00000,1.00000
1997,Baden-Wuerttemberg,2nd Quintile,No,1.00000,156,5929,1.00000,1.00000
1997,Baden-Wuerttemberg,3rd Quintile,No,1.00000,175,5929,1.00000,1.00000
1997,Baden-Wuerttemberg,4th Quintile,No,1.00000,188,5929,1.00000,1.00000
1997,Baden-Wuerttemberg,5th Quintile,No,1.00000,141,5929,1.00000,1.00000
1997,Bavaria,1st Quintile,No,1.00000,112,5929,1.00000,1.00000
1997,Bavaria,2nd Quintile,No,1.00000,158,5929,1.00000,1.00000
1997,Bavaria,3rd Quintile,No,1.00000,167,5929,1.00000,1.00000
1997,Bavaria,4th Quintile,No,1.00000,178,5929,1.00000,1.00000
1997,Bavaria,5th Quintile,No,1.00000,204,5929,1.00000,1.00000
1997,Berlin,1st Quintile,No,1.00000,45,5929,1.00000,1.00000
1997,Berlin,2nd Quintile,No,1.00000,44,5929,1.00000,1.00000
1997,Berlin,3rd Quintile,No,1.00000,64,5929,1.00000,1.00000
1997,Berlin,4th Quintile,No,1.00000,62,5929,1.00000,1.00000
1997,Berlin,5th Quintile,No,1.00000,62,5929,1.00000,1.00000
1997,Brandenburg,1st Quintile,No,1.00000,50,5929,1.00000,1.00000
1997,Brandenburg,2nd Quintile,No,1.00000,87,5929,1.00000,1.00000
1997,Brandenburg,3rd Quintile,No,1.00000,65,5929,1.00000,1.00000
1997,Brandenburg,4th Quintile,No,1.00000,44,5929,1.00000,1.00000
1997,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,49,5929,1.00000,1.00000
1997,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,36,5929,1.00000,1.00000
1997,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,31,5929,1.00000,1.00000
1997,Saxony,1st Quintile,Yes,0.24018,33,5929,0.23909,0.24127
1997,Saxony,1st Quintile,No,0.75982,102,5929,0.75873,0.76091
1997,Saxony,2nd Quintile,No,1.00000,151,5929,1.00000,1.00000
1997,Saxony,3rd Quintile,No,1.00000,126,5929,1.00000,1.00000
1997,Saxony,4th Quintile,No,1.00000,82,5929,1.00000,1.00000
1997,Saxony,5th Quintile,No,1.00000,39,5929,1.00000,1.00000
1997,Saxony-Anhalt,1st Quintile,No,1.00000,54,5929,1.00000,1.00000
1997,Saxony-Anhalt,2nd Quintile,No,1.00000,89,5929,1.00000,1.00000
