year,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Bavaria,Germany,0.84514,1274,1555,0.82715,0.86313
1997,Bavaria,Southern Europe,0.03470,141,1555,0.02560,0.04380
1997,Bavaria,Western Asia,0.02210,70,1555,0.01479,0.02941
1997,Bavaria,Eastern Europe,0.04907,70,1555,0.03833,0.05981
1997,Berlin,Germany,0.87199,440,440,0.84073,0.90324
1997,Brandenburg,Germany,0.96963,581,581,0.95567,0.98360
1997,Mecklenburg-Western Pomerania,Germany,0.96308,378,378,0.94405,0.98212
1997,Saxony,Germany,0.95671,1049,1049,0.94439,0.96903
1997,Saxony-Anhalt,Germany,0.93178,634,634,0.91214,0.95142
1997,Thuringa,Germany,0.93044,635,635,0.91063,0.95024
1998,Schleswig-Holstein,Germany,0.93702,321,321,0.91040,0.96363
1998,Hamburg,Germany,0.93885,133,133,0.89797,0.97972
1998,Lower Saxony,Germany,0.88553,1013,1174,0.86731,0.90375
1998,Lower Saxony,Southern Europe,0.01265,37,1174,0.00626,0.01905
1998,Lower Saxony,Central Asia,0.01387,32,1174,0.00717,0.02056
1998,Lower Saxony,Western Asia,0.02243,47,1174,0.01395,0.03090
1998,Lower Saxony,Eastern Europe,0.03466,45,1174,0.02419,0.04513
1998,Bremen,Germany,0.79907,84,84,0.71287,0.88528
1998,North Rhine-Westphalia,Germany,0.84596,2235,2764,0.83250,0.85942
1998,North Rhine-Westphalia,Southern Europe,0.03056,171,2764,0.02414,0.03698
1998,North Rhine-Westphalia,Central Asia,0.01329,45,2764,0.00902,0.01756
1998,North Rhine-Westphalia,Western Asia,0.03111,188,2764,0.02463,0.03758
1998,North Rhine-Westphalia,Eastern Europe,0.03834,125,2764,0.03118,0.04549
1998,Hesse,Germany,0.78718,679,889,0.76026,0.81410
1998,Hesse,Southern Europe,0.05210,96,889,0.03748,0.06671
1998,Hesse,Western Asia,0.04050,69,889,0.02754,0.05347
1998,Hesse,Eastern Europe,0.04892,45,889,0.03473,0.06311
1998,"Rhineland-Palatinate, Saarland",Germany,0.85713,634,744,0.83197,0.88230
1998,"Rhineland-Palatinate, Saarland",Southern Europe,0.02816,50,744,0.01626,0.04005
1998,"Rhineland-Palatinate, Saarland",Eastern Europe,0.05086,60,744,0.03507,0.06666
1998,Baden-Wuerttemberg,Germany,0.78854,1228,1737,0.76933,0.80774
1998,Baden-Wuerttemberg,Southern Europe,0.07394,273,1737,0.06163,0.08625
1998,Baden-Wuerttemberg,Western Asia,0.03287,152,1737,0.02448,0.04125
1998,Baden-Wuerttemberg,Eastern Europe,0.04016,84,1737,0.03092,0.04940
1998,Bavaria,Germany,0.84934,1523,1802,0.83282,0.86586
1998,Bavaria,Southern Europe,0.03817,131,1802,0.02932,0.04701
1998,Bavaria,Western Asia,0.02163,67,1802,0.01491,0.02835
1998,Bavaria,Eastern Europe,0.04434,81,1802,0.03483,0.05385
1998,Berlin,Germany,0.89655,474,474,0.86911,0.92400
1998,Brandenburg,Germany,0.96479,604,604,0.95008,0.97950
1998,Mecklenburg-Western Pomerania,Germany,0.96924,399,399,0.95228,0.98620
1998,Saxony,Germany,0.96456,1146,1146,0.95385,0.97527
1998,Saxony-Anhalt,Germany,0.93698,660,660,0.91842,0.95553
1998,Thuringa,Germany,0.94532,708,708,0.92857,0.96208
1999,Schleswig-Holstein,Germany,0.94847,300,300,0.92341,0.97353
1999,Hamburg,Germany,0.91685,117,117,0.86660,0.96710
1999,Lower Saxony,Germany,0.88932,989,1119,0.87093,0.90772
1999,Lower Saxony,Southern Europe,0.01442,38,1119,0.00743,0.02141
1999,Lower Saxony,Western Asia,0.01877,46,1119,0.01081,0.02672
1999,Lower Saxony,Eastern Europe,0.03732,46,1119,0.02621,0.04843
1999,Bremen,Germany,0.81260,75,75,0.72369,0.90151
1999,North Rhine-Westphalia,Germany,0.85246,2133,2635,0.83892,0.86601
1999,North Rhine-Westphalia,Southern Europe,0.02789,151,2635,0.02161,0.03418
1999,North Rhine-Westphalia,Central Asia,0.01351,44,2635,0.00910,0.01792
1999,North Rhine-Westphalia,Western Asia,0.03342,184,2635,0.02655,0.04028
1999,North Rhine-Westphalia,Eastern Europe,0.04016,123,2635,0.03266,0.04766
1999,Hesse,Germany,0.79660,665,854,0.76958,0.82361
1999,Hesse,Southern Europe,0.05129,82,854,0.03649,0.06609
1999,Hesse,Western Asia,0.03746,59,854,0.02472,0.05021
1999,Hesse,Eastern Europe,0.05870,48,854,0.04293,0.07448
1999,"Rhineland-Palatinate, Saarland",Germany,0.86433,620,724,0.83937,0.88929
1999,"Rhineland-Palatinate, Saarland",Southern Europe,0.02906,44,724,0.01681,0.04130
1999,"Rhineland-Palatinate, Saarland",Eastern Europe,0.05564,60,724,0.03893,0.07234
1999,Baden-Wuerttemberg,Germany,0.77803,1179,1659,0.75803,0.79804
1999,Baden-Wuerttemberg,Southern Europe,0.07795,254,1659,0.06505,0.09086
1999,Baden-Wuerttemberg,Western Asia,0.03912,150,1659,0.02979,0.04845
1999,Baden-Wuerttemberg,Eastern Europe,0.04075,76,1659,0.03123,0.05027
1999,Bavaria,Germany,0.85150,1474,1735,0.83476,0.86824
1999,Bavaria,Southern Europe,0.03359,114,1735,0.02511,0.04208
1999,Bavaria,Western Asia,0.02253,66,1735,0.01554,0.02951
1999,Bavaria,Eastern Europe,0.04872,81,1735,0.03859,0.05886
1999,Berlin,Germany,0.90241,467,467,0.87547,0.92935
1999,Brandenburg,Germany,0.96912,581,581,0.95505,0.98320
1999,Mecklenburg-Western Pomerania,Germany,0.97134,391,391,0.95478,0.98790
1999,Saxony,Germany,0.96422,1118,1118,0.95333,0.97512
1999,Saxony-Anhalt,Germany,0.94370,664,664,0.92615,0.96124
1999,Thuringa,Germany,0.94595,697,697,0.92915,0.96275
2000,Schleswig-Holstein,Germany,0.90745,642,642,0.88502,0.92989
2000,Hamburg,Germany,0.91284,268,268,0.87901,0.94668
2000,Lower Saxony,Germany,0.89647,1779,1991,0.88309,0.90986
2000,Lower Saxony,Southern Europe,0.01058,38,1991,0.00608,0.01507
2000,Lower Saxony,Central Asia,0.01198,39,1991,0.00720,0.01676
2000,Lower Saxony,Western Asia,0.02340,62,1991,0.01676,0.03004
2000,Lower Saxony,Eastern Europe,0.03275,73,1991,0.02493,0.04057
2000,Bremen,Germany,0.81800,155,155,0.75706,0.87894
2000,North Rhine-Westphalia,Germany,0.84669,4246,5036,0.83674,0.85664
2000,North Rhine-Westphalia,Southern Europe,0.02638,186,5036,0.02196,0.03081
2000,North Rhine-Westphalia,Central Asia,0.01604,87,5036,0.01257,0.01951
2000,North Rhine-Westphalia,Western Asia,0.03426,247,5036,0.02923,0.03928
2000,North Rhine-Westphalia,Eastern Europe,0.04915,270,5036,0.04318,0.05512
2000,Hesse,Germany,0.79918,1311,1573,0.77937,0.81898
2000,Hesse,Southern Europe,0.04921,100,1573,0.03852,0.05991
2000,Hesse,Western Asia,0.04103,85,1573,0.03123,0.05084
2000,Hesse,Eastern Europe,0.05409,77,1573,0.04291,0.06527
2000,"Rhineland-Palatinate, Saarland",Germany,0.86476,1222,1433,0.84705,0.88247
2000,"Rhineland-Palatinate, Saarland",Southern Europe,0.02481,52,1433,0.01675,0.03287
2000,"Rhineland-Palatinate, Saarland",Central Asia,0.01817,31,1433,0.01125,0.02508
2000,"Rhineland-Palatinate, Saarland",Western Asia,0.02334,32,1433,0.01552,0.03115
2000,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04906,96,1433,0.03787,0.06025
2000,Baden-Wuerttemberg,Germany,0.78654,2193,2865,0.77153,0.80155
2000,Baden-Wuerttemberg,Southern Europe,0.07026,312,2865,0.06090,0.07962
2000,Baden-Wuerttemberg,Western Asia,0.03246,166,2865,0.02597,0.03895
2000,Baden-Wuerttemberg,Eastern Europe,0.05577,160,2865,0.04737,0.06417
2000,Baden-Wuerttemberg,Western Europe,0.01770,34,2865,0.01287,0.02253
2000,Bavaria,Germany,0.86875,2917,3312,0.85725,0.88025
2000,Bavaria,Southern Europe,0.02571,119,3312,0.02032,0.03110
2000,Bavaria,Western Asia,0.01948,88,3312,0.01478,0.02419
2000,Bavaria,Eastern Europe,0.04942,152,3312,0.04203,0.05680
2000,Bavaria,Western Europe,0.01571,36,3312,0.01148,0.01995
2000,Berlin,Germany,0.89771,738,738,0.87583,0.91959
2000,Brandenburg,Germany,0.97527,997,997,0.96563,0.98492
2000,Mecklenburg-Western Pomerania,Germany,0.96136,548,548,0.94521,0.97751
2000,Saxony,Germany,0.97648,1737,1737,0.96936,0.98361
2000,Saxony-Anhalt,Germany,0.95369,1023,1023,0.94080,0.96657
2000,Thuringa,Germany,0.96854,1031,1031,0.95788,0.97920
2001,Schleswig-Holstein,Germany,0.90804,587,587,0.88464,0.93144
2001,Hamburg,Germany,0.92337,248,248,0.89019,0.95654
2001,Lower Saxony,Germany,0.89542,1622,1823,0.88136,0.90947
2001,Lower Saxony,Southern Europe,0.01246,36,1823,0.00736,0.01755
2001,Lower Saxony,Central Asia,0.00987,33,1823,0.00533,0.01441
2001,Lower Saxony,Western Asia,0.02639,64,1823,0.01903,0.03375
2001,Lower Saxony,Eastern Europe,0.03223,68,1823,0.02412,0.04034
2001,Bremen,Germany,0.80600,130,130,0.73777,0.87424
2001,North Rhine-Westphalia,Germany,0.84582,3852,4553,0.83533,0.85631
2001,North Rhine-Westphalia,Southern Europe,0.02364,162,4553,0.01922,0.02805
2001,North Rhine-Westphalia,Central Asia,0.01897,83,4553,0.01500,0.02293
2001,North Rhine-Westphalia,Western Asia,0.03532,223,4553,0.02996,0.04068
2001,North Rhine-Westphalia,Eastern Europe,0.05000,233,4553,0.04367,0.05633
2001,Hesse,Germany,0.81406,1179,1410,0.79375,0.83438
2001,Hesse,Southern Europe,0.04607,91,1410,0.03512,0.05701
2001,Hesse,Western Asia,0.04433,76,1410,0.03359,0.05508
2001,Hesse,Eastern Europe,0.04744,64,1410,0.03634,0.05854
2001,"Rhineland-Palatinate, Saarland",Germany,0.86232,1132,1267,0.84334,0.88130
2001,"Rhineland-Palatinate, Saarland",Southern Europe,0.02439,50,1267,0.01589,0.03288
2001,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04362,85,1267,0.03237,0.05487
2001,Baden-Wuerttemberg,Germany,0.79689,1944,2496,0.78110,0.81267
2001,Baden-Wuerttemberg,Southern Europe,0.06725,270,2496,0.05742,0.07707
2001,Baden-Wuerttemberg,Western Asia,0.03184,151,2496,0.02495,0.03873
2001,Baden-Wuerttemberg,Eastern Europe,0.05043,131,2496,0.04184,0.05902
2001,Bavaria,Germany,0.86939,2624,2979,0.85729,0.88149
2001,Bavaria,Southern Europe,0.02473,105,2979,0.01915,0.03030
2001,Bavaria,Western Asia,0.01791,77,2979,0.01315,0.02268
2001,Bavaria,Eastern Europe,0.04886,140,2979,0.04111,0.05660
2001,Bavaria,Western Europe,0.01643,33,2979,0.01186,0.02099
2001,Berlin,Germany,0.90293,723,723,0.88133,0.92452
2001,Brandenburg,Germany,0.97786,939,939,0.96845,0.98728
2001,Mecklenburg-Western Pomerania,Germany,0.96304,496,496,0.94642,0.97966
2001,Saxony,Germany,0.97699,1610,1610,0.96967,0.98432
2001,Saxony-Anhalt,Germany,0.95752,970,970,0.94482,0.97022
2001,Thuringa,Germany,0.97124,949,949,0.96060,0.98188
2002,Schleswig-Holstein,Germany,0.90393,652,652,0.88130,0.92657
2002,Hamburg,Germany,0.94240,302,302,0.91607,0.96872
2002,Lower Saxony,Germany,0.89961,1766,1920,0.88617,0.91306
2002,Lower Saxony,Southern Europe,0.01091,32,1920,0.00626,0.01556
2002,Lower Saxony,Western Asia,0.02777,59,1920,0.02042,0.03512
2002,Lower Saxony,Eastern Europe,0.03097,63,1920,0.02322,0.03872
2002,Bremen,Germany,0.85121,151,151,0.79425,0.90816
2002,North Rhine-Westphalia,Germany,0.84255,4104,4803,0.83225,0.85286
2002,North Rhine-Westphalia,Southern Europe,0.02316,138,4803,0.01890,0.02741
2002,North Rhine-Westphalia,Central Asia,0.02003,78,4803,0.01606,0.02399
2002,North Rhine-Westphalia,Western Asia,0.03642,206,4803,0.03113,0.04172
2002,North Rhine-Westphalia,Eastern Europe,0.05122,241,4803,0.04499,0.05746
2002,North Rhine-Westphalia,Western Europe,0.00978,36,4803,0.00699,0.01256
2002,Hesse,Germany,0.80804,1347,1566,0.78853,0.82755
2002,Hesse,Southern Europe,0.04436,89,1566,0.03416,0.05456
2002,Hesse,Western Asia,0.04431,70,1566,0.03411,0.05450
2002,Hesse,Eastern Europe,0.05053,60,1566,0.03968,0.06138
2002,"Rhineland-Palatinate, Saarland",Germany,0.85870,1162,1294,0.83972,0.87769
2002,"Rhineland-Palatinate, Saarland",Southern Europe,0.02773,49,1294,0.01878,0.03668
2002,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04256,83,1294,0.03156,0.05357
2002,Baden-Wuerttemberg,Germany,0.78771,2175,2692,0.77226,0.80316
2002,Baden-Wuerttemberg,Southern Europe,0.07042,249,2692,0.06076,0.08009
2002,Baden-Wuerttemberg,Western Asia,0.03423,147,2692,0.02736,0.04110
2002,Baden-Wuerttemberg,Eastern Europe,0.05198,121,2692,0.04360,0.06037
2002,Bavaria,Germany,0.86635,2859,3196,0.85455,0.87815
2002,Bavaria,Southern Europe,0.02824,96,3196,0.02249,0.03398
2002,Bavaria,Western Asia,0.01875,69,3196,0.01405,0.02345
2002,Bavaria,Eastern Europe,0.04869,129,3196,0.04123,0.05615
2002,Bavaria,Western Europe,0.01759,43,3196,0.01303,0.02215
2002,Berlin,Germany,0.89422,757,757,0.87229,0.91614
2002,Brandenburg,Germany,0.98556,949,949,0.97796,0.99315
2002,Mecklenburg-Western Pomerania,Germany,0.95578,500,500,0.93774,0.97381
2002,Saxony,Germany,0.97892,1618,1618,0.97192,0.98592
2002,Saxony-Anhalt,Germany,0.95356,940,940,0.94010,0.96702
2002,Thuringa,Germany,0.96534,948,948,0.95368,0.97699
2003,Schleswig-Holstein,Germany,0.88952,604,604,0.86449,0.91454
2003,Hamburg,Germany,0.94550,271,271,0.91842,0.97258
2003,Lower Saxony,Germany,0.89684,1700,1848,0.88297,0.91072
2003,Lower Saxony,Southern Europe,0.01132,31,1848,0.00650,0.01615
2003,Lower Saxony,Western Asia,0.02794,54,1848,0.02042,0.03545
2003,Lower Saxony,Eastern Europe,0.03182,63,1848,0.02382,0.03983
2003,Bremen,Germany,0.83100,150,150,0.77082,0.89117
2003,North Rhine-Westphalia,Germany,0.84634,3957,4599,0.83592,0.85677
2003,North Rhine-Westphalia,Southern Europe,0.02204,130,4599,0.01780,0.02629
2003,North Rhine-Westphalia,Central Asia,0.01838,71,4599,0.01450,0.02226
2003,North Rhine-Westphalia,Western Asia,0.03681,189,4599,0.03137,0.04225
2003,North Rhine-Westphalia,Eastern Europe,0.04891,220,4599,0.04267,0.05514
2003,North Rhine-Westphalia,Western Europe,0.00785,32,4599,0.00530,0.01040
2003,Hesse,Germany,0.81490,1248,1430,0.79476,0.83504
2003,Hesse,Southern Europe,0.03964,69,1430,0.02952,0.04975
2003,Hesse,Western Asia,0.04028,59,1430,0.03008,0.05047
2003,Hesse,Eastern Europe,0.05026,54,1430,0.03893,0.06158
2003,"Rhineland-Palatinate, Saarland",Germany,0.86459,1158,1301,0.84599,0.88319
2003,"Rhineland-Palatinate, Saarland",Southern Europe,0.02107,36,1301,0.01326,0.02887
2003,"Rhineland-Palatinate, Saarland",Western Asia,0.02857,31,1301,0.01951,0.03763
2003,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04177,76,1301,0.03089,0.05264
2003,Baden-Wuerttemberg,Germany,0.78877,2100,2577,0.77301,0.80454
2003,Baden-Wuerttemberg,Southern Europe,0.06819,233,2577,0.05845,0.07792
2003,Baden-Wuerttemberg,Western Asia,0.02868,123,2577,0.02224,0.03513
2003,Baden-Wuerttemberg,Eastern Europe,0.05495,121,2577,0.04615,0.06375
2003,Bavaria,Germany,0.85665,2733,3068,0.84424,0.86905
2003,Bavaria,Southern Europe,0.02977,93,3068,0.02375,0.03578
2003,Bavaria,Western Asia,0.02127,71,3068,0.01616,0.02638
2003,Bavaria,Eastern Europe,0.05148,131,3068,0.04366,0.05930
2003,Bavaria,Western Europe,0.01764,40,3068,0.01298,0.02230
2003,Berlin,Germany,0.89101,756,756,0.86878,0.91324
2003,Brandenburg,Germany,0.98392,928,928,0.97583,0.99202
2003,Mecklenburg-Western Pomerania,Germany,0.96044,510,510,0.94350,0.97737
2003,Saxony,Germany,0.97922,1583,1583,0.97219,0.98625
2003,Saxony-Anhalt,Germany,0.96194,909,909,0.94950,0.97439
2003,Thuringa,Germany,0.97558,940,940,0.96571,0.98546
2004,Schleswig-Holstein,Germany,0.88706,607,607,0.86186,0.91226
2004,Hamburg,Germany,0.94634,271,271,0.91946,0.97322
2004,Lower Saxony,Germany,0.88851,1677,1857,0.87420,0.90283
2004,Lower Saxony,Southern Europe,0.01146,31,1857,0.00662,0.01630
2004,Lower Saxony,Central Asia,0.01004,31,1857,0.00550,0.01457
2004,Lower Saxony,Western Asia,0.03085,53,1857,0.02298,0.03872
2004,Lower Saxony,Eastern Europe,0.03423,65,1857,0.02596,0.04251
2004,Bremen,Germany,0.84564,144,144,0.78642,0.90485
2004,North Rhine-Westphalia,Germany,0.84540,3855,4483,0.83482,0.85599
2004,North Rhine-Westphalia,Southern Europe,0.02232,121,4483,0.01800,0.02665
2004,North Rhine-Westphalia,Central Asia,0.01973,73,4483,0.01565,0.02380
2004,North Rhine-Westphalia,Western Asia,0.03671,180,4483,0.03120,0.04221
2004,North Rhine-Westphalia,Eastern Europe,0.05053,221,4483,0.04412,0.05694
2004,North Rhine-Westphalia,Western Europe,0.00944,33,4483,0.00661,0.01228
2004,Hesse,Germany,0.80357,1202,1377,0.78258,0.82457
2004,Hesse,Southern Europe,0.04636,70,1377,0.03525,0.05747
2004,Hesse,Western Asia,0.04203,51,1377,0.03143,0.05264
2004,Hesse,Eastern Europe,0.05236,54,1377,0.04059,0.06413
2004,"Rhineland-Palatinate, Saarland",Germany,0.85403,1112,1224,0.83425,0.87382
2004,"Rhineland-Palatinate, Saarland",Southern Europe,0.02581,37,1224,0.01692,0.03469
2004,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03823,75,1224,0.02749,0.04898
2004,Baden-Wuerttemberg,Germany,0.78969,2042,2501,0.77371,0.80566
2004,Baden-Wuerttemberg,Southern Europe,0.07214,222,2501,0.06199,0.08228
2004,Baden-Wuerttemberg,Western Asia,0.02952,127,2501,0.02288,0.03615
2004,Baden-Wuerttemberg,Eastern Europe,0.04989,110,2501,0.04136,0.05842
2004,Bavaria,Germany,0.85903,2667,2990,0.84656,0.87151
2004,Bavaria,Southern Europe,0.03244,92,2990,0.02609,0.03879
2004,Bavaria,Western Asia,0.02078,70,2990,0.01566,0.02589
2004,Bavaria,Eastern Europe,0.04850,125,2990,0.04080,0.05621
2004,Bavaria,Western Europe,0.01719,36,2990,0.01253,0.02185
2004,Berlin,Germany,0.89928,744,744,0.87764,0.92092
2004,Brandenburg,Germany,0.98588,890,890,0.97813,0.99364
2004,Mecklenburg-Western Pomerania,Germany,0.95611,494,494,0.93803,0.97419
2004,Saxony,Germany,0.97806,1542,1542,0.97075,0.98538
2004,Saxony-Anhalt,Germany,0.96439,900,900,0.95227,0.97650
2004,Thuringa,Germany,0.97551,929,929,0.96556,0.98545
2005,Schleswig-Holstein,Germany,0.88571,584,584,0.85988,0.91154
2005,Hamburg,Germany,0.94543,265,265,0.91803,0.97283
2005,Lower Saxony,Germany,0.88355,1584,1754,0.86853,0.89856
2005,Lower Saxony,Southern Europe,0.01420,32,1754,0.00866,0.01974
2005,Lower Saxony,Central Asia,0.01140,31,1754,0.00643,0.01636
2005,Lower Saxony,Western Asia,0.03130,45,1754,0.02315,0.03945
2005,Lower Saxony,Eastern Europe,0.03275,62,1754,0.02441,0.04108
2005,Bremen,Germany,0.90770,130,130,0.85775,0.95765
2005,North Rhine-Westphalia,Germany,0.84502,3710,4275,0.83417,0.85587
2005,North Rhine-Westphalia,Southern Europe,0.02354,118,4275,0.01899,0.02808
2005,North Rhine-Westphalia,Central Asia,0.02091,71,4275,0.01662,0.02520
2005,North Rhine-Westphalia,Western Asia,0.03765,175,4275,0.03194,0.04336
2005,North Rhine-Westphalia,Eastern Europe,0.04819,201,4275,0.04177,0.05461
2005,Hesse,Germany,0.81177,1150,1314,0.79062,0.83291
2005,Hesse,Southern Europe,0.04160,64,1314,0.03080,0.05240
2005,Hesse,Western Asia,0.04305,48,1314,0.03207,0.05403
2005,Hesse,Eastern Europe,0.05304,52,1314,0.04092,0.06517
2005,"Rhineland-Palatinate, Saarland",Germany,0.85185,1060,1170,0.83149,0.87221
2005,"Rhineland-Palatinate, Saarland",Southern Europe,0.03377,36,1170,0.02341,0.04412
2005,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04027,74,1170,0.02900,0.05154
2005,Baden-Wuerttemberg,Germany,0.78429,1984,2415,0.76788,0.80070
2005,Baden-Wuerttemberg,Southern Europe,0.07593,205,2415,0.06537,0.08650
2005,Baden-Wuerttemberg,Western Asia,0.02709,119,2415,0.02061,0.03357
2005,Baden-Wuerttemberg,Eastern Europe,0.05248,107,2415,0.04358,0.06137
2005,Bavaria,Germany,0.86178,2560,2848,0.84911,0.87446
2005,Bavaria,Southern Europe,0.03111,75,2848,0.02474,0.03749
2005,Bavaria,Western Asia,0.02131,68,2848,0.01601,0.02662
2005,Bavaria,Eastern Europe,0.04535,110,2848,0.03770,0.05299
2005,Bavaria,Western Europe,0.01725,35,2848,0.01247,0.02203
2005,Berlin,Germany,0.89866,703,703,0.87634,0.92099
2005,Brandenburg,Germany,0.98559,869,869,0.97766,0.99352
2005,Mecklenburg-Western Pomerania,Germany,0.96298,487,487,0.94620,0.97977
2005,Saxony,Germany,0.97415,1495,1495,0.96610,0.98220
2005,Saxony-Anhalt,Germany,0.96628,874,874,0.95430,0.97825
2005,Thuringa,Germany,0.97232,876,876,0.96145,0.98319
2006,Schleswig-Holstein,Germany,0.89546,623,623,0.87142,0.91951
2006,Hamburg,Germany,0.90585,279,279,0.87153,0.94018
2006,Lower Saxony,Germany,0.88864,1789,1902,0.87450,0.90278
2006,Lower Saxony,Western Asia,0.02809,39,1902,0.02067,0.03552
2006,Lower Saxony,Eastern Europe,0.03534,74,1902,0.02704,0.04364
2006,Bremen,Germany,0.93440,134,134,0.89232,0.97648
2006,North Rhine-Westphalia,Germany,0.84266,3951,4522,0.83205,0.85328
2006,North Rhine-Westphalia,Southern Europe,0.02571,120,4522,0.02109,0.03032
2006,North Rhine-Westphalia,Central Asia,0.02073,76,4522,0.01658,0.02488
2006,North Rhine-Westphalia,Western Asia,0.03916,164,4522,0.03351,0.04482
2006,North Rhine-Westphalia,Eastern Europe,0.04840,211,4522,0.04214,0.05465
2006,Hesse,Germany,0.80677,1285,1444,0.78640,0.82714
2006,Hesse,Southern Europe,0.04685,59,1444,0.03595,0.05776
2006,Hesse,Western Asia,0.03932,42,1444,0.02929,0.04935
2006,Hesse,Eastern Europe,0.05567,58,1444,0.04384,0.06750
2006,"Rhineland-Palatinate, Saarland",Germany,0.85009,1131,1200,0.82989,0.87030
2006,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03935,69,1200,0.02834,0.05035
2006,Baden-Wuerttemberg,Germany,0.79444,2230,2634,0.77901,0.80988
2006,Baden-Wuerttemberg,Southern Europe,0.06992,178,2634,0.06017,0.07966
2006,Baden-Wuerttemberg,Western Asia,0.02963,115,2634,0.02315,0.03610
2006,Baden-Wuerttemberg,Eastern Europe,0.04366,111,2634,0.03585,0.05146
2006,Bavaria,Germany,0.85882,2825,3117,0.84660,0.87105
2006,Bavaria,Southern Europe,0.03094,71,3117,0.02486,0.03702
2006,Bavaria,Western Asia,0.02327,63,3117,0.01798,0.02857
2006,Bavaria,Eastern Europe,0.04630,120,3117,0.03892,0.05368
2006,Bavaria,Western Europe,0.01909,38,3117,0.01429,0.02390
2006,Berlin,Germany,0.90082,731,731,0.87914,0.92251
2006,Brandenburg,Germany,0.98094,933,933,0.97216,0.98972
2006,Mecklenburg-Western Pomerania,Germany,0.97161,549,549,0.95770,0.98551
2006,Saxony,Germany,0.97327,1578,1578,0.96531,0.98123
2006,Saxony-Anhalt,Germany,0.96457,899,899,0.95248,0.97667
2006,Thuringa,Germany,0.97507,949,949,0.96514,0.98499
2007,Schleswig-Holstein,Germany,0.89939,578,578,0.87485,0.92394
2007,Hamburg,Germany,0.91373,271,271,0.88024,0.94722
2007,Lower Saxony,Germany,0.88792,1679,1748,0.87313,0.90271
2007,Lower Saxony,Eastern Europe,0.03810,69,1748,0.02912,0.04708
2007,Bremen,Germany,0.93102,136,136,0.88827,0.97377
2007,North Rhine-Westphalia,Germany,0.84802,3701,4204,0.83716,0.85887
2007,North Rhine-Westphalia,Southern Europe,0.02698,106,4204,0.02208,0.03188
2007,North Rhine-Westphalia,Central Asia,0.02139,74,4204,0.01702,0.02577
2007,North Rhine-Westphalia,Western Asia,0.03687,142,4204,0.03118,0.04257
2007,North Rhine-Westphalia,Eastern Europe,0.04598,181,4204,0.03965,0.05231
2007,Hesse,Germany,0.82085,1216,1367,0.80052,0.84119
2007,Hesse,Southern Europe,0.05159,58,1367,0.03986,0.06332
2007,Hesse,Western Asia,0.03705,37,1367,0.02703,0.04707
2007,Hesse,Eastern Europe,0.05367,56,1367,0.04172,0.06562
2007,"Rhineland-Palatinate, Saarland",Germany,0.86554,1040,1101,0.84538,0.88570
2007,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03714,61,1101,0.02596,0.04831
2007,Baden-Wuerttemberg,Germany,0.78782,2061,2428,0.77155,0.80408
2007,Baden-Wuerttemberg,Southern Europe,0.07645,156,2428,0.06588,0.08702
2007,Baden-Wuerttemberg,Western Asia,0.02851,103,2428,0.02189,0.03513
2007,Baden-Wuerttemberg,Eastern Europe,0.04679,108,2428,0.03839,0.05519
2007,Bavaria,Germany,0.85448,2673,2953,0.84176,0.86720
2007,Bavaria,Southern Europe,0.03509,72,2953,0.02845,0.04173
2007,Bavaria,Western Asia,0.02331,60,2953,0.01786,0.02875
2007,Bavaria,Eastern Europe,0.04485,111,2953,0.03739,0.05232
2007,Bavaria,Western Europe,0.02010,37,2953,0.01504,0.02517
2007,Berlin,Germany,0.89930,704,704,0.87706,0.92155
2007,Brandenburg,Germany,0.98284,862,862,0.97416,0.99151
2007,Mecklenburg-Western Pomerania,Germany,0.98354,509,509,0.97248,0.99461
2007,Saxony,Germany,0.97473,1508,1508,0.96681,0.98266
2007,Saxony-Anhalt,Germany,0.97695,869,869,0.96697,0.98693
2007,Thuringa,Germany,0.97498,910,910,0.96483,0.98514
2008,Schleswig-Holstein,Germany,0.89522,518,518,0.86882,0.92162
2008,Hamburg,Germany,0.90496,262,262,0.86939,0.94054
2008,Lower Saxony,Germany,0.90529,1619,1674,0.89125,0.91932
2008,Lower Saxony,Eastern Europe,0.03194,55,1674,0.02351,0.04037
2008,Bremen,Germany,0.93713,131,131,0.89541,0.97886
2008,North Rhine-Westphalia,Germany,0.84682,3467,3912,0.83553,0.85810
2008,North Rhine-Westphalia,Southern Europe,0.02762,95,3912,0.02248,0.03275
2008,North Rhine-Westphalia,Central Asia,0.01709,62,3912,0.01303,0.02115
2008,North Rhine-Westphalia,Western Asia,0.03764,125,3912,0.03168,0.04361
2008,North Rhine-Westphalia,Eastern Europe,0.04849,163,3912,0.04176,0.05522
2008,Hesse,Germany,0.81710,1153,1288,0.79598,0.83822
2008,Hesse,Southern Europe,0.05406,54,1288,0.04171,0.06642
