year,bula_h,quintil_oecd,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.12206,54,331,0.08674,0.15738
2015,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.05051,31,331,0.02688,0.07413
2015,Baden-Wuerttemberg,2nd Quintile,Germany,0.74357,378,482,0.70455,0.78259
2015,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.07556,53,482,0.05194,0.09918
2015,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.08414,51,482,0.05933,0.10895
2015,Baden-Wuerttemberg,3rd Quintile,Germany,0.80080,496,604,0.76893,0.83268
2015,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.06035,38,604,0.04134,0.07935
2015,Baden-Wuerttemberg,3rd Quintile,Eastern Europe,0.04940,70,604,0.03210,0.06669
2015,Baden-Wuerttemberg,4th Quintile,Germany,0.85302,557,636,0.82548,0.88056
2015,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.06218,36,636,0.04340,0.08097
2015,Baden-Wuerttemberg,4th Quintile,Eastern Europe,0.03704,43,636,0.02235,0.05173
2015,Baden-Wuerttemberg,5th Quintile,Germany,0.90719,709,754,0.88646,0.92791
2015,Baden-Wuerttemberg,5th Quintile,Eastern Europe,0.03929,45,754,0.02542,0.05317
2015,Bavaria,1st Quintile,Germany,0.72961,418,580,0.69343,0.76579
2015,Bavaria,1st Quintile,Southern Europe,0.04609,40,580,0.02901,0.06317
2015,Bavaria,1st Quintile,Central Asia,0.02311,35,580,0.01087,0.03535
2015,Bavaria,1st Quintile,Eastern Europe,0.09771,87,580,0.07352,0.12190
2015,Bavaria,2nd Quintile,Germany,0.79310,634,761,0.76430,0.82190
2015,Bavaria,2nd Quintile,Southern Europe,0.04515,47,761,0.03039,0.05991
2015,Bavaria,2nd Quintile,Eastern Europe,0.08006,80,761,0.06076,0.09935
2015,Bavaria,3rd Quintile,Germany,0.88330,634,694,0.85940,0.90720
2015,Bavaria,3rd Quintile,Eastern Europe,0.04135,60,694,0.02653,0.05618
2015,Bavaria,4th Quintile,Germany,0.89106,785,823,0.86976,0.91236
2015,Bavaria,4th Quintile,Eastern Europe,0.02685,38,823,0.01580,0.03790
2015,Bavaria,5th Quintile,Germany,0.90415,905,940,0.88532,0.92298
2015,Bavaria,5th Quintile,Eastern Europe,0.02148,35,940,0.01221,0.03075
2015,Berlin,1st Quintile,Germany,0.87496,177,177,0.82609,0.92382
2015,Berlin,2nd Quintile,Germany,0.86827,171,171,0.81743,0.91911
2015,Berlin,3rd Quintile,Germany,0.90975,124,124,0.85911,0.96039
2015,Berlin,4th Quintile,Germany,0.95394,155,155,0.92084,0.98705
2015,Berlin,5th Quintile,Germany,0.94625,174,174,0.91264,0.97985
2015,Brandenburg,1st Quintile,Germany,0.90470,213,255,0.86859,0.94081
2015,Brandenburg,1st Quintile,Eastern Europe,0.06537,42,255,0.03497,0.09577
2015,Brandenburg,2nd Quintile,Germany,0.96438,214,214,0.93949,0.98927
2015,Brandenburg,3rd Quintile,Germany,0.96849,213,213,0.94498,0.99201
2015,Brandenburg,4th Quintile,Germany,0.97427,145,145,0.94840,1.00013
2015,Brandenburg,5th Quintile,Germany,0.99152,123,123,0.97524,1.00779
2015,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.96317,129,129,0.93054,0.99580
2015,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.98867,178,178,0.97308,1.00426
2015,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99132,110,110,0.97391,1.00873
2015,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.98886,66,66,0.96335,1.01438
2015,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.96356,61,61,0.91615,1.01098
2015,Saxony,1st Quintile,Germany,0.90313,297,297,0.86944,0.93683
2015,Saxony,2nd Quintile,Germany,0.98743,471,471,0.97736,0.99750
2015,Saxony,3rd Quintile,Germany,0.99031,295,295,0.97912,1.00151
2015,Saxony,4th Quintile,Germany,0.99343,257,257,0.98353,1.00333
2015,Saxony,5th Quintile,Germany,0.93832,147,147,0.89930,0.97735
2015,Saxony-Anhalt,1st Quintile,Germany,0.96610,235,235,0.94291,0.98929
2015,Saxony-Anhalt,2nd Quintile,Germany,0.95687,231,231,0.93061,0.98312
2015,Saxony-Anhalt,3rd Quintile,Germany,0.98810,163,163,0.97141,1.00480
2015,Saxony-Anhalt,4th Quintile,Germany,0.98271,132,132,0.96039,1.00503
2015,Saxony-Anhalt,5th Quintile,Germany,0.99825,88,88,0.98947,1.00703
2015,Thuringa,1st Quintile,Germany,0.91490,209,209,0.87698,0.95282
2015,Thuringa,2nd Quintile,Germany,0.97793,250,250,0.95968,0.99618
2015,Thuringa,3rd Quintile,Germany,0.98405,181,181,0.96574,1.00235
2015,Thuringa,4th Quintile,Germany,0.99341,141,141,0.98001,1.00681
2015,Thuringa,5th Quintile,Germany,0.99761,111,111,0.98848,1.00674
2016,Schleswig-Holstein,1st Quintile,Germany,0.83449,139,139,0.77248,0.89650
2016,Schleswig-Holstein,2nd Quintile,Germany,0.76459,132,132,0.69194,0.83724
2016,Schleswig-Holstein,3rd Quintile,Germany,0.91655,150,150,0.87214,0.96095
2016,Schleswig-Holstein,4th Quintile,Germany,0.94445,127,127,0.90446,0.98445
2016,Schleswig-Holstein,5th Quintile,Germany,0.94624,136,136,0.90819,0.98429
2016,Hamburg,1st Quintile,Germany,0.64675,40,40,0.49674,0.79677
2016,Hamburg,2nd Quintile,Germany,0.81963,48,48,0.70971,0.92956
2016,Hamburg,3rd Quintile,Germany,0.89188,44,44,0.79906,0.98470
2016,Hamburg,4th Quintile,Germany,0.88923,86,86,0.82250,0.95595
2016,Hamburg,5th Quintile,Germany,0.90154,103,103,0.84372,0.95936
2016,Lower Saxony,1st Quintile,Germany,0.70245,359,543,0.66396,0.74094
2016,Lower Saxony,1st Quintile,Central Asia,0.03984,40,543,0.02337,0.05630
2016,Lower Saxony,1st Quintile,Western Asia,0.12141,70,543,0.09391,0.14890
2016,Lower Saxony,1st Quintile,Eastern Europe,0.09527,74,543,0.07055,0.11998
2016,Lower Saxony,2nd Quintile,Germany,0.78961,322,378,0.74847,0.83075
2016,Lower Saxony,2nd Quintile,Eastern Europe,0.08396,56,378,0.05596,0.11195
2016,Lower Saxony,3rd Quintile,Germany,0.91505,377,408,0.88796,0.94214
2016,Lower Saxony,3rd Quintile,Eastern Europe,0.03392,31,408,0.01633,0.05150
2016,Lower Saxony,4th Quintile,Germany,0.93152,429,429,0.90760,0.95545
2016,Lower Saxony,5th Quintile,Germany,0.92898,445,445,0.90509,0.95287
2016,Bremen,1st Quintile,Germany,0.66552,36,36,0.50921,0.82183
2016,North Rhine-Westphalia,1st Quintile,Germany,0.67195,663,1153,0.64484,0.69907
2016,North Rhine-Westphalia,1st Quintile,Southern Europe,0.06736,123,1153,0.05289,0.08183
2016,North Rhine-Westphalia,1st Quintile,Central Asia,0.03014,57,1153,0.02027,0.04001
2016,North Rhine-Westphalia,1st Quintile,Western Asia,0.09181,135,1153,0.07513,0.10848
2016,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.08331,175,1153,0.06736,0.09927
2016,North Rhine-Westphalia,2nd Quintile,Germany,0.78343,696,993,0.75780,0.80907
2016,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.04579,64,993,0.03278,0.05880
2016,North Rhine-Westphalia,2nd Quintile,Central Asia,0.03287,52,993,0.02178,0.04397
2016,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04980,58,993,0.03626,0.06333
2016,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05937,123,993,0.04466,0.07407
2016,North Rhine-Westphalia,3rd Quintile,Germany,0.84648,719,805,0.82156,0.87140
2016,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.05364,86,805,0.03807,0.06921
2016,North Rhine-Westphalia,4th Quintile,Germany,0.88120,804,867,0.85965,0.90275
2016,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.02699,63,867,0.01620,0.03778
2016,North Rhine-Westphalia,5th Quintile,Germany,0.92563,975,975,0.90915,0.94211
2016,Hesse,1st Quintile,Germany,0.70224,186,257,0.64622,0.75825
2016,Hesse,1st Quintile,Western Asia,0.09454,34,257,0.05870,0.13038
2016,Hesse,1st Quintile,Eastern Europe,0.03438,37,257,0.01206,0.05671
2016,Hesse,2nd Quintile,Germany,0.76085,199,246,0.70744,0.81427
2016,Hesse,2nd Quintile,Eastern Europe,0.07394,47,246,0.04117,0.10670
2016,Hesse,3rd Quintile,Germany,0.73408,209,209,0.67404,0.79413
2016,Hesse,4th Quintile,Germany,0.88616,257,257,0.84725,0.92507
2016,Hesse,5th Quintile,Germany,0.89727,395,395,0.86729,0.92725
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.70754,205,318,0.65746,0.75762
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Southern Europe,0.06666,34,318,0.03920,0.09412
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Western Asia,0.06669,31,318,0.03922,0.09415
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Eastern Europe,0.07567,48,318,0.04656,0.10479
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.79245,218,269,0.74390,0.84101
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Eastern Europe,0.07376,51,269,0.04246,0.10505
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.85874,225,225,0.81312,0.90435
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.89689,228,228,0.85733,0.93645
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.88192,241,241,0.84109,0.92275
2016,Baden-Wuerttemberg,1st Quintile,Germany,0.64154,201,312,0.58824,0.69483
2016,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.18820,65,312,0.14476,0.23164
2016,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.06886,46,312,0.04072,0.09701
2016,Baden-Wuerttemberg,2nd Quintile,Germany,0.72541,381,491,0.68589,0.76493
2016,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.07738,56,491,0.05372,0.10104
2016,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.07505,54,491,0.05172,0.09838
2016,Baden-Wuerttemberg,3rd Quintile,Germany,0.74318,428,554,0.70677,0.77960
2016,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.08366,40,554,0.06058,0.10673
2016,Baden-Wuerttemberg,3rd Quintile,Eastern Europe,0.08498,86,554,0.06174,0.10822
2016,Baden-Wuerttemberg,4th Quintile,Germany,0.86410,537,589,0.83640,0.89180
2016,Baden-Wuerttemberg,4th Quintile,Eastern Europe,0.03416,52,589,0.01947,0.04884
2016,Baden-Wuerttemberg,5th Quintile,Germany,0.90991,652,688,0.88850,0.93132
2016,Baden-Wuerttemberg,5th Quintile,Eastern Europe,0.03443,36,688,0.02080,0.04807
2016,Bavaria,1st Quintile,Germany,0.68109,330,518,0.64092,0.72126
2016,Bavaria,1st Quintile,Southern Europe,0.04712,42,518,0.02885,0.06538
2016,Bavaria,1st Quintile,Central Asia,0.02183,32,518,0.00923,0.03443
2016,Bavaria,1st Quintile,Eastern Europe,0.13109,114,518,0.10200,0.16018
2016,Bavaria,2nd Quintile,Germany,0.76403,600,779,0.73420,0.79387
2016,Bavaria,2nd Quintile,Southern Europe,0.05470,49,779,0.03872,0.07068
2016,Bavaria,2nd Quintile,Eastern Europe,0.08727,130,779,0.06744,0.10710
2016,Bavaria,3rd Quintile,Germany,0.89106,624,688,0.86776,0.91436
2016,Bavaria,3rd Quintile,Eastern Europe,0.04172,64,688,0.02677,0.05668
2016,Bavaria,4th Quintile,Germany,0.88563,729,770,0.86313,0.90812
2016,Bavaria,4th Quintile,Eastern Europe,0.03189,41,770,0.01947,0.04430
2016,Bavaria,5th Quintile,Germany,0.87609,817,884,0.85436,0.89782
2016,Bavaria,5th Quintile,Eastern Europe,0.02319,33,884,0.01326,0.03311
2016,Bavaria,5th Quintile,Western Europe,0.03812,34,884,0.02549,0.05075
2016,Berlin,1st Quintile,Germany,0.77480,164,164,0.71067,0.83893
2016,Berlin,2nd Quintile,Germany,0.86340,136,136,0.80547,0.92134
2016,Berlin,3rd Quintile,Germany,0.92826,143,143,0.88581,0.97070
2016,Berlin,4th Quintile,Germany,0.90178,162,162,0.85581,0.94775
2016,Berlin,5th Quintile,Germany,0.90237,152,152,0.85503,0.94971
2016,Brandenburg,1st Quintile,Germany,0.89347,177,177,0.84789,0.93905
2016,Brandenburg,2nd Quintile,Germany,0.93926,232,232,0.90846,0.97006
2016,Brandenburg,3rd Quintile,Germany,0.98836,202,202,0.97353,1.00319
2016,Brandenburg,4th Quintile,Germany,0.96937,128,128,0.93940,0.99934
2016,Brandenburg,5th Quintile,Germany,0.99385,117,117,0.97963,1.00808
2016,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.97917,143,143,0.95568,1.00266
2016,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.98213,127,127,0.95900,1.00526
2016,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.97025,108,108,0.93806,1.00244
2016,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.98434,80,80,0.95696,1.01172
2016,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.93360,53,53,0.86592,1.00127
2016,Saxony,1st Quintile,Germany,0.89358,310,310,0.85920,0.92797
2016,Saxony,2nd Quintile,Germany,0.98449,403,403,0.97242,0.99657
2016,Saxony,3rd Quintile,Germany,0.99091,327,327,0.98060,1.00121
2016,Saxony,4th Quintile,Germany,0.98942,225,225,0.97602,1.00282
2016,Saxony,5th Quintile,Germany,0.92813,142,142,0.88550,0.97076
2016,Saxony-Anhalt,1st Quintile,Germany,0.95876,233,233,0.93317,0.98435
2016,Saxony-Anhalt,2nd Quintile,Germany,0.96638,203,203,0.94152,0.99123
2016,Saxony-Anhalt,3rd Quintile,Germany,0.99655,155,155,0.98728,1.00581
2016,Saxony-Anhalt,4th Quintile,Germany,0.98108,127,127,0.95728,1.00487
2016,Saxony-Anhalt,5th Quintile,Germany,0.97037,77,77,0.93225,1.00849
2016,Thuringa,1st Quintile,Germany,0.91975,183,183,0.88028,0.95922
2016,Thuringa,2nd Quintile,Germany,0.91463,233,233,0.87867,0.95058
2016,Thuringa,3rd Quintile,Germany,0.96478,175,175,0.93739,0.99217
2016,Thuringa,4th Quintile,Germany,0.95059,148,148,0.91556,0.98563
2016,Thuringa,5th Quintile,Germany,0.99403,101,101,0.97893,1.00913
2017,Schleswig-Holstein,1st Quintile,Germany,0.67768,129,218,0.61549,0.73986
2017,Schleswig-Holstein,1st Quintile,Western Asia,0.12509,89,218,0.08107,0.16911
2017,Schleswig-Holstein,2nd Quintile,Germany,0.84132,133,133,0.77899,0.90365
2017,Schleswig-Holstein,3rd Quintile,Germany,0.84614,154,154,0.78897,0.90331
2017,Schleswig-Holstein,4th Quintile,Germany,0.92710,135,135,0.88308,0.97112
2017,Schleswig-Holstein,5th Quintile,Germany,0.93959,114,114,0.89567,0.98352
2017,Hamburg,1st Quintile,Germany,0.64984,42,42,0.50382,0.79586
2017,Hamburg,2nd Quintile,Germany,0.81190,39,39,0.68765,0.93616
2017,Hamburg,3rd Quintile,Germany,0.90405,63,63,0.83074,0.97736
2017,Hamburg,4th Quintile,Germany,0.86599,62,62,0.78050,0.95148
2017,Hamburg,5th Quintile,Germany,0.93416,101,101,0.88555,0.98277
2017,Lower Saxony,1st Quintile,Germany,0.69458,335,624,0.65841,0.73075
2017,Lower Saxony,1st Quintile,Western Asia,0.14659,219,624,0.11882,0.17437
2017,Lower Saxony,1st Quintile,Eastern Europe,0.07350,70,624,0.05301,0.09399
2017,Lower Saxony,2nd Quintile,Germany,0.82147,344,407,0.78422,0.85873
2017,Lower Saxony,2nd Quintile,Eastern Europe,0.08607,63,407,0.05879,0.11335
2017,Lower Saxony,3rd Quintile,Germany,0.93420,368,368,0.90883,0.95956
2017,Lower Saxony,4th Quintile,Germany,0.89461,398,398,0.86440,0.92481
2017,Lower Saxony,5th Quintile,Germany,0.94752,402,402,0.92569,0.96935
2017,Bremen,1st Quintile,Germany,0.71029,33,33,0.55311,0.86746
2017,Bremen,5th Quintile,Germany,0.99505,36,36,0.97181,1.01830
2017,North Rhine-Westphalia,1st Quintile,Germany,0.65874,633,1389,0.63380,0.68369
2017,North Rhine-Westphalia,1st Quintile,Southern Asia,0.02186,54,1389,0.01417,0.02956
2017,North Rhine-Westphalia,1st Quintile,Southern Europe,0.06453,122,1389,0.05160,0.07745
2017,North Rhine-Westphalia,1st Quintile,Central Asia,0.02887,62,1389,0.02006,0.03768
2017,North Rhine-Westphalia,1st Quintile,Western Asia,0.10604,374,1389,0.08984,0.12224
2017,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.07176,144,1389,0.05818,0.08534
2017,North Rhine-Westphalia,2nd Quintile,Germany,0.76046,660,942,0.73319,0.78773
2017,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.05662,54,942,0.04185,0.07138
2017,North Rhine-Westphalia,2nd Quintile,Central Asia,0.02049,33,942,0.01144,0.02954
2017,North Rhine-Westphalia,2nd Quintile,Western Asia,0.05364,69,942,0.03924,0.06803
2017,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05629,126,942,0.04156,0.07102
2017,North Rhine-Westphalia,3rd Quintile,Germany,0.86208,711,807,0.83827,0.88588
2017,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.04536,33,807,0.03099,0.05972
2017,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.04112,63,807,0.02741,0.05483
2017,North Rhine-Westphalia,4th Quintile,Germany,0.90128,787,829,0.88096,0.92160
2017,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.02851,42,829,0.01717,0.03984
2017,North Rhine-Westphalia,5th Quintile,Germany,0.90748,897,933,0.88888,0.92609
2017,North Rhine-Westphalia,5th Quintile,Eastern Europe,0.03204,36,933,0.02073,0.04334
2017,Hesse,1st Quintile,Germany,0.63958,186,450,0.59517,0.68399
2017,Hesse,1st Quintile,Southern Asia,0.03481,52,450,0.01785,0.05176
2017,Hesse,1st Quintile,Western Asia,0.12647,126,450,0.09572,0.15721
2017,Hesse,1st Quintile,Eastern Europe,0.03690,35,450,0.01947,0.05434
2017,Hesse,1st Quintile,Sub-Saharan Africa,0.02569,51,450,0.01106,0.04032
2017,Hesse,2nd Quintile,Germany,0.75625,193,225,0.70002,0.81247
2017,Hesse,2nd Quintile,Eastern Europe,0.04269,32,225,0.01621,0.06916
2017,Hesse,3rd Quintile,Germany,0.77024,208,251,0.71809,0.82239
2017,Hesse,3rd Quintile,Eastern Europe,0.07840,43,251,0.04508,0.11172
2017,Hesse,4th Quintile,Germany,0.89138,271,271,0.85426,0.92849
2017,Hesse,5th Quintile,Germany,0.92232,363,363,0.89474,0.94989
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.71291,168,326,0.66372,0.76209
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Western Asia,0.08663,117,326,0.05605,0.11722
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Eastern Europe,0.07995,41,326,0.05046,0.10943
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.75365,231,277,0.70281,0.80448
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Eastern Europe,0.06148,46,277,0.03314,0.08982
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.83273,197,197,0.78048,0.88498
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.87830,221,221,0.83510,0.92151
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.92797,230,230,0.89448,0.96145
2017,Baden-Wuerttemberg,1st Quintile,Germany,0.60178,206,553,0.56094,0.64261
2017,Baden-Wuerttemberg,1st Quintile,Southern Asia,0.01388,32,553,0.00412,0.02364
2017,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.22530,60,553,0.19045,0.26015
2017,Baden-Wuerttemberg,1st Quintile,Western Asia,0.04245,217,553,0.02563,0.05927
2017,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.06058,38,553,0.04068,0.08048
2017,Baden-Wuerttemberg,2nd Quintile,Germany,0.69962,298,414,0.65541,0.74384
2017,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.09238,49,414,0.06445,0.12030
2017,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.08045,67,414,0.05422,0.10668
2017,Baden-Wuerttemberg,3rd Quintile,Germany,0.76267,409,459,0.72371,0.80164
2017,Baden-Wuerttemberg,3rd Quintile,Eastern Europe,0.08125,50,459,0.05622,0.10627
2017,Baden-Wuerttemberg,4th Quintile,Germany,0.84735,538,575,0.81793,0.87677
2017,Baden-Wuerttemberg,4th Quintile,Eastern Europe,0.03078,37,575,0.01665,0.04491
2017,Baden-Wuerttemberg,5th Quintile,Germany,0.93138,645,676,0.91231,0.95046
2017,Baden-Wuerttemberg,5th Quintile,Eastern Europe,0.02620,31,676,0.01415,0.03825
2017,Bavaria,1st Quintile,Germany,0.65406,330,620,0.61659,0.69154
2017,Bavaria,1st Quintile,Southern Europe,0.06232,37,620,0.04327,0.08136
2017,Bavaria,1st Quintile,Western Asia,0.08757,157,620,0.06530,0.10983
2017,Bavaria,1st Quintile,Eastern Europe,0.11618,96,620,0.09093,0.14142
2017,Bavaria,2nd Quintile,Germany,0.75996,544,746,0.72929,0.79063
2017,Bavaria,2nd Quintile,Southern Europe,0.05312,47,746,0.03701,0.06922
2017,Bavaria,2nd Quintile,Central Asia,0.02902,38,746,0.01697,0.04108
2017,Bavaria,2nd Quintile,Eastern Europe,0.09306,117,746,0.07220,0.11392
2017,Bavaria,3rd Quintile,Germany,0.83107,608,685,0.80299,0.85915
2017,Bavaria,3rd Quintile,Eastern Europe,0.06052,77,685,0.04265,0.07839
2017,Bavaria,4th Quintile,Germany,0.92093,714,748,0.90158,0.94028
2017,Bavaria,4th Quintile,Eastern Europe,0.02443,34,748,0.01336,0.03550
2017,Bavaria,5th Quintile,Germany,0.84504,719,783,0.81967,0.87040
2017,Bavaria,5th Quintile,Eastern Europe,0.03021,31,783,0.01821,0.04221
2017,Bavaria,5th Quintile,Western Europe,0.05604,33,783,0.03992,0.07216
2017,Berlin,1st Quintile,Germany,0.81797,166,211,0.76578,0.87016
2017,Berlin,1st Quintile,Western Asia,0.03619,45,211,0.01093,0.06145
2017,Berlin,2nd Quintile,Germany,0.81935,144,144,0.75629,0.88241
2017,Berlin,3rd Quintile,Germany,0.94362,127,127,0.90335,0.98389
2017,Berlin,4th Quintile,Germany,0.95509,142,142,0.92091,0.98928
2017,Berlin,5th Quintile,Germany,0.89839,154,154,0.85052,0.94627
2017,Brandenburg,1st Quintile,Germany,0.84162,180,246,0.79590,0.88733
2017,Brandenburg,1st Quintile,Western Asia,0.04598,33,246,0.01976,0.07221
2017,Brandenburg,1st Quintile,Eastern Europe,0.05730,33,246,0.02820,0.08641
2017,Brandenburg,2nd Quintile,Germany,0.96314,199,199,0.93690,0.98939
2017,Brandenburg,3rd Quintile,Germany,0.98542,204,204,0.96893,1.00191
2017,Brandenburg,4th Quintile,Germany,0.94465,112,112,0.90211,0.98719
2017,Brandenburg,5th Quintile,Germany,0.98202,100,100,0.95584,1.00819
2017,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.95307,131,131,0.91672,0.98943
2017,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.97872,130,130,0.95381,1.00362
2017,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99791,105,105,0.98914,1.00668
2017,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.97333,54,54,0.92995,1.01671
2017,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.96668,62,62,0.92165,1.01172
2017,Saxony,1st Quintile,Germany,0.91813,302,343,0.88908,0.94719
2017,Saxony,1st Quintile,Western Asia,0.00748,41,343,-0.00165,0.01662
2017,Saxony,2nd Quintile,Germany,0.99487,376,376,0.98764,1.00210
2017,Saxony,3rd Quintile,Germany,0.98516,312,312,0.97172,0.99860
2017,Saxony,4th Quintile,Germany,0.99446,223,223,0.98470,1.00422
2017,Saxony,5th Quintile,Germany,0.92506,137,137,0.88081,0.96931
2017,Saxony-Anhalt,1st Quintile,Germany,0.94676,223,261,0.91947,0.97405
2017,Saxony-Anhalt,1st Quintile,Western Asia,0.01745,38,261,0.00153,0.03337
2017,Saxony-Anhalt,2nd Quintile,Germany,0.95375,175,175,0.92254,0.98496
2017,Saxony-Anhalt,3rd Quintile,Germany,0.99663,139,139,0.98696,1.00630
2017,Saxony-Anhalt,4th Quintile,Germany,0.97169,114,114,0.94110,1.00227
2017,Saxony-Anhalt,5th Quintile,Germany,0.97884,94,94,0.94959,1.00809
2017,Thuringa,1st Quintile,Germany,0.89616,153,153,0.84767,0.94466
2017,Thuringa,2nd Quintile,Germany,0.90428,242,242,0.86713,0.94142
2017,Thuringa,3rd Quintile,Germany,0.96025,154,154,0.92930,0.99121
2017,Thuringa,4th Quintile,Germany,0.98929,127,127,0.97131,1.00726
2017,Thuringa,5th Quintile,Germany,0.99211,100,100,0.97468,1.00954
2018,Schleswig-Holstein,1st Quintile,Germany,0.78174,137,243,0.72970,0.83378
2018,Schleswig-Holstein,1st Quintile,Western Asia,0.09362,106,243,0.05692,0.13032
2018,Schleswig-Holstein,2nd Quintile,Germany,0.78665,176,176,0.72595,0.84734
2018,Schleswig-Holstein,3rd Quintile,Germany,0.88965,163,163,0.84140,0.93790
2018,Schleswig-Holstein,4th Quintile,Germany,0.97984,145,145,0.95688,1.00280
2018,Schleswig-Holstein,5th Quintile,Germany,0.94774,148,148,0.91177,0.98372
2018,Hamburg,1st Quintile,Germany,0.67861,41,72,0.56998,0.78724
2018,Hamburg,1st Quintile,Western Asia,0.07016,31,72,0.01075,0.12957
2018,Hamburg,2nd Quintile,Germany,0.84801,52,52,0.74948,0.94654
2018,Hamburg,3rd Quintile,Germany,0.94880,73,73,0.89788,0.99971
2018,Hamburg,4th Quintile,Germany,0.90269,70,70,0.83276,0.97262
2018,Hamburg,5th Quintile,Germany,0.88152,96,96,0.81653,0.94651
2018,Lower Saxony,1st Quintile,Germany,0.64538,353,832,0.61285,0.67791
2018,Lower Saxony,1st Quintile,Southern Asia,0.03175,37,832,0.01983,0.04368
2018,Lower Saxony,1st Quintile,Southern Europe,0.03716,36,832,0.02430,0.05002
2018,Lower Saxony,1st Quintile,Central Asia,0.04387,33,832,0.02994,0.05779
2018,Lower Saxony,1st Quintile,Western Asia,0.14531,315,832,0.12135,0.16927
2018,Lower Saxony,1st Quintile,Eastern Europe,0.07832,58,832,0.06005,0.09659
2018,Lower Saxony,2nd Quintile,Germany,0.86170,391,453,0.82987,0.89352
2018,Lower Saxony,2nd Quintile,Eastern Europe,0.05780,62,453,0.03628,0.07931
2018,Lower Saxony,3rd Quintile,Germany,0.89671,423,464,0.86899,0.92443
2018,Lower Saxony,3rd Quintile,Eastern Europe,0.05936,41,464,0.03783,0.08088
2018,Lower Saxony,4th Quintile,Germany,0.93011,434,434,0.90610,0.95413
2018,Lower Saxony,5th Quintile,Germany,0.93812,505,505,0.91708,0.95915
2018,Bremen,1st Quintile,Germany,0.63043,38,87,0.52841,0.73245
2018,Bremen,1st Quintile,Western Asia,0.21507,49,87,0.12824,0.30191
2018,Bremen,5th Quintile,Germany,0.98689,48,48,0.95438,1.01941
2018,North Rhine-Westphalia,1st Quintile,Germany,0.66659,679,1600,0.64348,0.68970
