"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","1995","Baden-Wuerttemberg","60","0.026623843064046","0.0192096380607471","0.0340380480673449"
"Ausbildung/Lehre","1995","Bayern","60","0.0283019712611424","0.0204188604027474","0.0361850821195374"
"Ausbildung/Lehre","1995","Saarland","","","",""
"Ausbildung/Lehre","1995","Berlin","","","",""
"Ausbildung/Lehre","1995","Brandenburg","33","0.0431959153220021","0.0268056040475496","0.0595862265964545"
"Ausbildung/Lehre","1995","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1995","Sachsen","45","0.0287975545379819","0.0189281029025314","0.0386670061734324"
"Ausbildung/Lehre","1995","Sachsen-Anhalt","34","0.0343737650586518","0.0208093973558387","0.0479381327614649"
"Ausbildung/Lehre","1995","Thueringen","33","0.0510200512158882","0.0341432372327504","0.0678968651990259"
"Geringfuegig erwerbstaetig","1995","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1995","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1995","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1995","Bremen","","","",""
"Geringfuegig erwerbstaetig","1995","Nordrhein-Westfalen","65","0.0286803615437469","0.0222623290243336","0.0350983940631601"
"Geringfuegig erwerbstaetig","1995","Hessen","","","",""
"Geringfuegig erwerbstaetig","1995","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1995","Baden-Wuerttemberg","58","0.0352509456738844","0.0267575485110449","0.0437443428367238"
"Geringfuegig erwerbstaetig","1995","Bayern","45","0.0252011518512132","0.0177505504524101","0.0326517532500163"
"Geringfuegig erwerbstaetig","1995","Saarland","","","",""
"Geringfuegig erwerbstaetig","1995","Berlin","","","",""
"Geringfuegig erwerbstaetig","1995","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1995","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1995","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1995","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1995","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","Thueringen","","","",""
"Freiwilliger Wehrdienst","1995","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1995","Hamburg","","","",""
"Freiwilliger Wehrdienst","1995","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1995","Bremen","","","",""
"Freiwilliger Wehrdienst","1995","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1995","Hessen","","","",""
"Freiwilliger Wehrdienst","1995","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1995","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1995","Bayern","","","",""
"Freiwilliger Wehrdienst","1995","Saarland","","","",""
"Freiwilliger Wehrdienst","1995","Berlin","","","",""
"Freiwilliger Wehrdienst","1995","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1995","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1995","Sachsen","","","",""
"Freiwilliger Wehrdienst","1995","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1995","Thueringen","","","",""
"FSJ/FOeJ/BFD","1995","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1995","Hamburg","","","",""
"FSJ/FOeJ/BFD","1995","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1995","Bremen","","","",""
"FSJ/FOeJ/BFD","1995","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1995","Hessen","","","",""
"FSJ/FOeJ/BFD","1995","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1995","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1995","Bayern","","","",""
"FSJ/FOeJ/BFD","1995","Saarland","","","",""
"FSJ/FOeJ/BFD","1995","Berlin","","","",""
"FSJ/FOeJ/BFD","1995","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1995","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1995","Sachsen","","","",""
"FSJ/FOeJ/BFD","1995","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1995","Thueringen","","","",""
"Werkstatt fuer Behinderte","1995","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","1995","Hamburg","","","",""
"Werkstatt fuer Behinderte","1995","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","1995","Bremen","","","",""
"Werkstatt fuer Behinderte","1995","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","1995","Hessen","","","",""
"Werkstatt fuer Behinderte","1995","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","1995","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","1995","Bayern","","","",""
"Werkstatt fuer Behinderte","1995","Saarland","","","",""
"Werkstatt fuer Behinderte","1995","Berlin","","","",""
"Werkstatt fuer Behinderte","1995","Brandenburg","","","",""
"Werkstatt fuer Behinderte","1995","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","1995","Sachsen","","","",""
"Werkstatt fuer Behinderte","1995","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","1995","Thueringen","","","",""
"Nicht erwerbstaetig","1995","Schleswig-Holstein","121","0.487700821877445","0.429669263356867","0.545732380398023"
"Nicht erwerbstaetig","1995","Hamburg","56","0.440231948337123","0.35586601745068","0.524597879223566"
"Nicht erwerbstaetig","1995","Niedersachsen","445","0.469029186309821","0.438815570071547","0.499242802548095"
"Nicht erwerbstaetig","1995","Bremen","55","0.666192118030393","0.571859798562087","0.760524437498698"
"Nicht erwerbstaetig","1995","Nordrhein-Westfalen","1063","0.437535119222533","0.418459322661112","0.456610915783954"
"Nicht erwerbstaetig","1995","Hessen","385","0.488765064805592","0.457078184382207","0.520451945228977"
"Nicht erwerbstaetig","1995","Rheinland-Pfalz,Saarland","324","0.502218962416853","0.46554441926066","0.538893505573046"
"Nicht erwerbstaetig","1995","Baden-Wuerttemberg","710","0.443642142337187","0.420760753792561","0.466523530881813"
"Nicht erwerbstaetig","1995","Bayern","648","0.433057823237527","0.409503753419192","0.456611893055862"
"Nicht erwerbstaetig","1995","Saarland","","","",""
"Nicht erwerbstaetig","1995","Berlin","232","0.45577614184938","0.414961625083173","0.496590658615587"
"Nicht erwerbstaetig","1995","Brandenburg","233","0.446515566126449","0.406435783446777","0.486595348806121"
"Nicht erwerbstaetig","1995","Mecklenburg-Vorpommern","165","0.466343588538377","0.418462508902894","0.514224668173861"
"Nicht erwerbstaetig","1995","Sachsen","455","0.496102676594432","0.466596214085535","0.525609139103328"
"Nicht erwerbstaetig","1995","Sachsen-Anhalt","278","0.483162981413516","0.445957656101673","0.520368306725358"
"Nicht erwerbstaetig","1995","Thueringen","262","0.486930662376427","0.448594106607587","0.525267218145267"
"Betriebliches Praktikum","1995","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","1995","Hamburg","","","",""
"Betriebliches Praktikum","1995","Niedersachsen","","","",""
"Betriebliches Praktikum","1995","Bremen","","","",""
"Betriebliches Praktikum","1995","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","1995","Hessen","","","",""
"Betriebliches Praktikum","1995","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","1995","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","1995","Bayern","","","",""
"Betriebliches Praktikum","1995","Saarland","","","",""
"Betriebliches Praktikum","1995","Berlin","","","",""
"Betriebliches Praktikum","1995","Brandenburg","","","",""
"Betriebliches Praktikum","1995","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","1995","Sachsen","","","",""
"Betriebliches Praktikum","1995","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","1995","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1995","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1995","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1995","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1995","Bremen","","","",""
"Wehrpflicht/Zivildienst","1995","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1995","Hessen","","","",""
"Wehrpflicht/Zivildienst","1995","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1995","Bayern","","","",""
"Wehrpflicht/Zivildienst","1995","Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","Berlin","","","",""
"Wehrpflicht/Zivildienst","1995","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1995","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1995","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1995","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1995","Thueringen","","","",""
"Voll erwerbstaetig","1996","Schleswig-Holstein","121","0.392907603299096","0.336501712723687","0.449313493874506"
"Voll erwerbstaetig","1996","Hamburg","55","0.379161023816072","0.295109723445284","0.46321232418686"
"Voll erwerbstaetig","1996","Niedersachsen","456","0.401417503124405","0.371768260714723","0.431066745534086"
"Voll erwerbstaetig","1996","Bremen","33","0.291145288784621","0.199792925529546","0.382497652039695"
"Voll erwerbstaetig","1996","Nordrhein-Westfalen","1121","0.409271050677073","0.390246281099267","0.42829582025488"
"Voll erwerbstaetig","1996","Hessen","402","0.385067161286584","0.353520233054487","0.41661408951868"
"Voll erwerbstaetig","1996","Rheinland-Pfalz,Saarland","299","0.397395670942076","0.361040083978919","0.433751257905232"
"Voll erwerbstaetig","1996","Baden-Wuerttemberg","789","0.413631848688977","0.39035758020787","0.436906117170083"
"Voll erwerbstaetig","1996","Bayern","771","0.403589568639865","0.380037835441622","0.427141301838108"
"Voll erwerbstaetig","1996","Saarland","","","",""
"Voll erwerbstaetig","1996","Berlin","259","0.444863149247656","0.403217688383769","0.486508610111542"
"Voll erwerbstaetig","1996","Brandenburg","281","0.434708423432019","0.395043396755531","0.474373450108508"
"Voll erwerbstaetig","1996","Mecklenburg-Vorpommern","180","0.41050306334263","0.362295289953939","0.45871083673132"
"Voll erwerbstaetig","1996","Sachsen","530","0.409983758108562","0.381076226649667","0.438891289567457"
"Voll erwerbstaetig","1996","Sachsen-Anhalt","314","0.398237666094492","0.361416556548655","0.435058775640329"
"Voll erwerbstaetig","1996","Thueringen","305","0.401133568242777","0.363769268294449","0.438497868191105"
"Teilzeitbeschaeftigung","1996","Schleswig-Holstein","32","0.123297544547779","0.08532627021613","0.161268818879428"
"Teilzeitbeschaeftigung","1996","Hamburg","","","",""
"Teilzeitbeschaeftigung","1996","Niedersachsen","99","0.0910763055564011","0.0736734763997635","0.108479134713039"
"Teilzeitbeschaeftigung","1996","Bremen","","","",""
"Teilzeitbeschaeftigung","1996","Nordrhein-Westfalen","229","0.0859182642975427","0.0750751252214802","0.0967614033736052"
"Teilzeitbeschaeftigung","1996","Hessen","94","0.092286658938761","0.0735229445319474","0.111050373345575"
"Teilzeitbeschaeftigung","1996","Rheinland-Pfalz,Saarland","57","0.0786847718019191","0.0586818728603612","0.098687670743477"
"Teilzeitbeschaeftigung","1996","Baden-Wuerttemberg","135","0.0749979801800142","0.0625505416073932","0.0874454187526352"
"Teilzeitbeschaeftigung","1996","Bayern","154","0.093166870115201","0.0792136407563848","0.107120099474017"
"Teilzeitbeschaeftigung","1996","Saarland","","","",""
"Teilzeitbeschaeftigung","1996","Berlin","37","0.0598696613065844","0.0399880370202842","0.0797512855928845"
"Teilzeitbeschaeftigung","1996","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1996","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1996","Sachsen","63","0.0495851758586779","0.0368258353642143","0.0623445163531416"
"Teilzeitbeschaeftigung","1996","Sachsen-Anhalt","38","0.0444442399503733","0.0289436237524883","0.0599448561482583"
"Teilzeitbeschaeftigung","1996","Thueringen","43","0.0622166331024231","0.0438024746169399","0.0806307915879064"
"Ausbildung/Lehre","1996","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1996","Hamburg","","","",""
"Ausbildung/Lehre","1996","Niedersachsen","","","",""
"Ausbildung/Lehre","1996","Bremen","","","",""
"Ausbildung/Lehre","1996","Nordrhein-Westfalen","86","0.0283342870666829","0.0219142971072228","0.0347542770261431"
"Ausbildung/Lehre","1996","Hessen","","","",""
"Ausbildung/Lehre","1996","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","1996","Baden-Wuerttemberg","46","0.0217180094569158","0.0148294897404006","0.0286065291734311"
"Ausbildung/Lehre","1996","Bayern","50","0.0237742924007872","0.016461062756261","0.0310875220453134"
"Ausbildung/Lehre","1996","Saarland","","","",""
"Ausbildung/Lehre","1996","Berlin","","","",""
"Ausbildung/Lehre","1996","Brandenburg","31","0.0440345443911969","0.0276176759103464","0.0604514128720473"
"Ausbildung/Lehre","1996","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1996","Sachsen","48","0.0333775540537226","0.0228202898758171","0.043934818231628"
"Ausbildung/Lehre","1996","Sachsen-Anhalt","30","0.0289258722270447","0.0163197176739987","0.0415320267800906"
"Ausbildung/Lehre","1996","Thueringen","36","0.0388373743957832","0.0241084602841845","0.0535662885073819"
"Geringfuegig erwerbstaetig","1996","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1996","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1996","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1996","Bremen","","","",""
"Geringfuegig erwerbstaetig","1996","Nordrhein-Westfalen","58","0.0239583034484145","0.0180415703181239","0.0298750365787051"
"Geringfuegig erwerbstaetig","1996","Hessen","","","",""
"Geringfuegig erwerbstaetig","1996","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1996","Baden-Wuerttemberg","55","0.0359274598240147","0.0271321330347495","0.04472278661328"
"Geringfuegig erwerbstaetig","1996","Bayern","45","0.0305135610038522","0.0222570301661031","0.0387700918416013"
"Geringfuegig erwerbstaetig","1996","Saarland","","","",""
"Geringfuegig erwerbstaetig","1996","Berlin","","","",""
"Geringfuegig erwerbstaetig","1996","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1996","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1996","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1996","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1996","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1996","Thueringen","","","",""
"Freiwilliger Wehrdienst","1996","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1996","Hamburg","","","",""
"Freiwilliger Wehrdienst","1996","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1996","Bremen","","","",""
"Freiwilliger Wehrdienst","1996","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1996","Hessen","","","",""
"Freiwilliger Wehrdienst","1996","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1996","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1996","Bayern","","","",""
"Freiwilliger Wehrdienst","1996","Saarland","","","",""
"Freiwilliger Wehrdienst","1996","Berlin","","","",""
"Freiwilliger Wehrdienst","1996","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1996","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1996","Sachsen","","","",""
"Freiwilliger Wehrdienst","1996","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1996","Thueringen","","","",""
"FSJ/FOeJ/BFD","1996","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1996","Hamburg","","","",""
"FSJ/FOeJ/BFD","1996","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1996","Bremen","","","",""
"FSJ/FOeJ/BFD","1996","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1996","Hessen","","","",""
"FSJ/FOeJ/BFD","1996","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1996","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1996","Bayern","","","",""
"FSJ/FOeJ/BFD","1996","Saarland","","","",""
"FSJ/FOeJ/BFD","1996","Berlin","","","",""
"FSJ/FOeJ/BFD","1996","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1996","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1996","Sachsen","","","",""
"FSJ/FOeJ/BFD","1996","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1996","Thueringen","","","",""
"Werkstatt fuer Behinderte","1996","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","1996","Hamburg","","","",""
"Werkstatt fuer Behinderte","1996","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","1996","Bremen","","","",""
"Werkstatt fuer Behinderte","1996","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","1996","Hessen","","","",""
"Werkstatt fuer Behinderte","1996","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","1996","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","1996","Bayern","","","",""
"Werkstatt fuer Behinderte","1996","Saarland","","","",""
"Werkstatt fuer Behinderte","1996","Berlin","","","",""
"Werkstatt fuer Behinderte","1996","Brandenburg","","","",""
"Werkstatt fuer Behinderte","1996","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","1996","Sachsen","","","",""
"Werkstatt fuer Behinderte","1996","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","1996","Thueringen","","","",""
"Nicht erwerbstaetig","1996","Schleswig-Holstein","114","0.42510307113311","0.368008612058458","0.482197530207762"
"Nicht erwerbstaetig","1996","Hamburg","51","0.455770381348585","0.369490956288903","0.542049806408267"
"Nicht erwerbstaetig","1996","Niedersachsen","438","0.463808651599098","0.433645079911733","0.493972223286463"
"Nicht erwerbstaetig","1996","Bremen","53","0.621016966496232","0.523462332256391","0.718571600736072"
"Nicht erwerbstaetig","1996","Nordrhein-Westfalen","1065","0.45023309051073","0.43098322194855","0.46948295907291"
"Nicht erwerbstaetig","1996","Hessen","374","0.478152703980858","0.445768739093416","0.5105366688683"
"Nicht erwerbstaetig","1996","Rheinland-Pfalz,Saarland","298","0.47199436450941","0.43490655729472","0.5090821717241"
"Nicht erwerbstaetig","1996","Baden-Wuerttemberg","691","0.451760921548379","0.428241686507078","0.475280156589679"
"Nicht erwerbstaetig","1996","Bayern","643","0.446640145701935","0.422775060262463","0.470505231141407"
"Nicht erwerbstaetig","1996","Saarland","","","",""
"Nicht erwerbstaetig","1996","Berlin","225","0.45679159210027","0.41504733656068","0.498535847639859"
"Nicht erwerbstaetig","1996","Brandenburg","255","0.471609356834029","0.431666306136319","0.511552407531739"
"Nicht erwerbstaetig","1996","Mecklenburg-Vorpommern","169","0.487993254943572","0.439008284976549","0.536978224910594"
"Nicht erwerbstaetig","1996","Sachsen","457","0.496990881708344","0.467603706877002","0.526378056539687"
"Nicht erwerbstaetig","1996","Sachsen-Anhalt","288","0.514170007869051","0.476576856367715","0.551763159370387"
"Nicht erwerbstaetig","1996","Thueringen","271","0.487282334001934","0.449177784153565","0.525386883850304"
"Betriebliches Praktikum","1996","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","1996","Hamburg","","","",""
"Betriebliches Praktikum","1996","Niedersachsen","","","",""
"Betriebliches Praktikum","1996","Bremen","","","",""
"Betriebliches Praktikum","1996","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","1996","Hessen","","","",""
"Betriebliches Praktikum","1996","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","1996","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","1996","Bayern","","","",""
"Betriebliches Praktikum","1996","Saarland","","","",""
"Betriebliches Praktikum","1996","Berlin","","","",""
"Betriebliches Praktikum","1996","Brandenburg","","","",""
"Betriebliches Praktikum","1996","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","1996","Sachsen","","","",""
"Betriebliches Praktikum","1996","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","1996","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1996","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1996","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1996","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1996","Bremen","","","",""
"Wehrpflicht/Zivildienst","1996","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1996","Hessen","","","",""
"Wehrpflicht/Zivildienst","1996","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1996","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1996","Bayern","","","",""
"Wehrpflicht/Zivildienst","1996","Saarland","","","",""
"Wehrpflicht/Zivildienst","1996","Berlin","","","",""
"Wehrpflicht/Zivildienst","1996","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1996","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1996","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1996","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1996","Thueringen","","","",""
"Voll erwerbstaetig","1997","Schleswig-Holstein","119","0.396632682922468","0.338496196791008","0.454769169053928"
"Voll erwerbstaetig","1997","Hamburg","51","0.3938255730417","0.308172322990321","0.479478823093078"
"Voll erwerbstaetig","1997","Niedersachsen","449","0.38081206595306","0.351370796068054","0.410253335838067"
"Voll erwerbstaetig","1997","Bremen","34","0.315116696448312","0.221203167296728","0.409030225599897"
"Voll erwerbstaetig","1997","Nordrhein-Westfalen","1092","0.411970819854153","0.392761666808202","0.431179972900104"
"Voll erwerbstaetig","1997","Hessen","367","0.367180412529194","0.334888711864397","0.399472113193992"
"Voll erwerbstaetig","1997","Rheinland-Pfalz,Saarland","294","0.373235435837386","0.337783600593203","0.40868727108157"
"Voll erwerbstaetig","1997","Baden-Wuerttemberg","766","0.406893981486327","0.383711477673555","0.430076485299098"
"Voll erwerbstaetig","1997","Bayern","755","0.409841643501732","0.385981099746726","0.433702187256738"
"Voll erwerbstaetig","1997","Saarland","","","",""
"Voll erwerbstaetig","1997","Berlin","243","0.441475656647225","0.398505806178087","0.484445507116363"
"Voll erwerbstaetig","1997","Brandenburg","278","0.424784887434258","0.385232551438344","0.464337223430173"
"Voll erwerbstaetig","1997","Mecklenburg-Vorpommern","177","0.392117817787649","0.3437253568945","0.440510278680799"
"Voll erwerbstaetig","1997","Sachsen","515","0.409454053969281","0.38030211513996","0.438605992798603"
"Voll erwerbstaetig","1997","Sachsen-Anhalt","305","0.383406200250308","0.346562420735448","0.420249979765169"
"Voll erwerbstaetig","1997","Thueringen","300","0.389240989013422","0.352099156987161","0.426382821039683"
"Teilzeitbeschaeftigung","1997","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1997","Hamburg","","","",""
"Teilzeitbeschaeftigung","1997","Niedersachsen","102","0.0872993002722755","0.0701849853626111","0.10441361518194"
"Teilzeitbeschaeftigung","1997","Bremen","","","",""
"Teilzeitbeschaeftigung","1997","Nordrhein-Westfalen","232","0.0925910582631142","0.0812784798871391","0.103903636639089"
"Teilzeitbeschaeftigung","1997","Hessen","84","0.0891127296531066","0.0700267964926827","0.10819866281353"
"Teilzeitbeschaeftigung","1997","Rheinland-Pfalz,Saarland","52","0.0654201110314475","0.0472959077660504","0.0835443142968446"
"Teilzeitbeschaeftigung","1997","Baden-Wuerttemberg","132","0.0757747762290731","0.0632864343014644","0.0882631181566818"
"Teilzeitbeschaeftigung","1997","Bayern","131","0.084587895645243","0.0710873771049026","0.0980884141855833"
"Teilzeitbeschaeftigung","1997","Saarland","","","",""
"Teilzeitbeschaeftigung","1997","Berlin","33","0.0633297784602595","0.0422538483582143","0.0844057085623046"
"Teilzeitbeschaeftigung","1997","Brandenburg","33","0.0524659025908266","0.0346253433576844","0.0703064618239688"
"Teilzeitbeschaeftigung","1997","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1997","Sachsen","56","0.0504041133218676","0.0374341003014687","0.0633741263422664"
"Teilzeitbeschaeftigung","1997","Sachsen-Anhalt","31","0.0340271743115163","0.0202889554849157","0.0477653931381169"
"Teilzeitbeschaeftigung","1997","Thueringen","36","0.0579379945397361","0.0401412498638437","0.0757347392156286"
"Ausbildung/Lehre","1997","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1997","Hamburg","","","",""
"Ausbildung/Lehre","1997","Niedersachsen","","","",""
"Ausbildung/Lehre","1997","Bremen","","","",""
"Ausbildung/Lehre","1997","Nordrhein-Westfalen","86","0.0273225489382128","0.0209601546410325","0.033684943235393"
"Ausbildung/Lehre","1997","Hessen","","","",""
"Ausbildung/Lehre","1997","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","1997","Baden-Wuerttemberg","56","0.0277366482966934","0.0199871695939292","0.0354861269994576"
"Ausbildung/Lehre","1997","Bayern","40","0.0173478625890054","0.0110133835684737","0.0236823416095372"
"Ausbildung/Lehre","1997","Saarland","","","",""
"Ausbildung/Lehre","1997","Berlin","","","",""
