"plb0022_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Bremen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Hessen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Bayern","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Saarland","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Berlin","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Thueringen","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Schleswig-Holstein","57","0.51472660950787","0.423382463489081","0.606070755526658"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Hamburg","36","0.469992835769333","0.36389045786329","0.576095213675375"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Niedersachsen","174","0.429175580925621","0.381497727521312","0.476853434329931"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Bremen","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Nordrhein-Westfalen","503","0.461540112820184","0.432550639230985","0.490529586409383"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Hessen","205","0.505898346400555","0.458476993811734","0.553319698989376"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","173","0.582300434922066","0.526305914709764","0.638294955134368"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Baden-Wuerttemberg","427","0.533628109568038","0.499123600641563","0.568132618494513"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Bayern","358","0.55692134820166","0.519307476804502","0.594535219598818"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Saarland","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Berlin","71","0.611910825867104","0.527157634008344","0.696664017725864"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Brandenburg","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Sachsen","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","Thueringen","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Schleswig-Holstein","93","0.540654104037128","0.467238034490198","0.614070173584058"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Hamburg","81","0.623482350246822","0.540194593252147","0.706770107241498"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Niedersachsen","289","0.477853550665007","0.437025584903353","0.518681516426662"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Bremen","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Nordrhein-Westfalen","787","0.481508223300112","0.456180259000805","0.506836187599419"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Hessen","294","0.490816205521333","0.448455036815808","0.533177374226858"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","182","0.452230428027781","0.401989661365117","0.502471194690445"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Baden-Wuerttemberg","631","0.56144501186376","0.531301880399948","0.591588143327571"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Bayern","514","0.504834604953438","0.472631903988137","0.537037305918739"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Saarland","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Berlin","114","0.612164694504264","0.543243104692946","0.681086284315583"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Brandenburg","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Sachsen","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","1986","35-65 Jahre alt","Thueringen","","","",""
"Voll erwerbstaetig","1986","66 und älter","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","1986","66 und älter","Hamburg","","","",""
"Voll erwerbstaetig","1986","66 und älter","Niedersachsen","","","",""
"Voll erwerbstaetig","1986","66 und älter","Bremen","","","",""
"Voll erwerbstaetig","1986","66 und älter","Nordrhein-Westfalen","","","",""
"Voll erwerbstaetig","1986","66 und älter","Hessen","","","",""
"Voll erwerbstaetig","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Voll erwerbstaetig","1986","66 und älter","Baden-Wuerttemberg","","","",""
"Voll erwerbstaetig","1986","66 und älter","Bayern","","","",""
"Voll erwerbstaetig","1986","66 und älter","Saarland","","","",""
"Voll erwerbstaetig","1986","66 und älter","Berlin","","","",""
"Voll erwerbstaetig","1986","66 und älter","Brandenburg","","","",""
"Voll erwerbstaetig","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1986","66 und älter","Sachsen","","","",""
"Voll erwerbstaetig","1986","66 und älter","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","1986","66 und älter","Thueringen","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Hamburg","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Bremen","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Nordrhein-Westfalen","49","0.0443315612068381","0.0323622527249891","0.0563008696886872"
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Hessen","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Baden-Wuerttemberg","38","0.0575861792391008","0.0414734067854697","0.0736989516927319"
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Bayern","38","0.0602432909622982","0.0422266944983555","0.078259887426241"
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Saarland","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Berlin","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Sachsen","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Thueringen","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Hamburg","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Niedersachsen","54","0.0951859862254354","0.0711987432189503","0.11917322923192"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Bremen","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Nordrhein-Westfalen","97","0.0673324520288832","0.0546295443207685","0.080035359736998"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Hessen","40","0.0983462068635967","0.0731131472269385","0.123579266500255"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Baden-Wuerttemberg","87","0.0991589508669195","0.0810032603263155","0.117314641407524"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Bayern","79","0.0868939854686075","0.0687514467796368","0.105036524157578"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Saarland","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Berlin","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Sachsen","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Thueringen","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Hamburg","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Bremen","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Nordrhein-Westfalen","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Hessen","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Baden-Wuerttemberg","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Bayern","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Saarland","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Berlin","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Sachsen","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Thueringen","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Hamburg","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Niedersachsen","44","0.1179569172025","0.0868859675969829","0.149027866808017"
"Ausbildung/Lehre","1986","16-34 Jahre alt","Bremen","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Nordrhein-Westfalen","87","0.0830496877543314","0.0670024299896803","0.0990969455189825"
"Ausbildung/Lehre","1986","16-34 Jahre alt","Hessen","37","0.103053793778097","0.0742168424563847","0.131890745099808"
"Ausbildung/Lehre","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Baden-Wuerttemberg","76","0.0966480212942731","0.0762111080200319","0.117084934568514"
"Ausbildung/Lehre","1986","16-34 Jahre alt","Bayern","58","0.0822953417716332","0.061486410090394","0.103104273452872"
"Ausbildung/Lehre","1986","16-34 Jahre alt","Saarland","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Berlin","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Brandenburg","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Sachsen","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Thueringen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Hamburg","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Niedersachsen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Bremen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Hessen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Bayern","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Saarland","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Berlin","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Brandenburg","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Sachsen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Thueringen","","","",""
"Ausbildung/Lehre","1986","66 und älter","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1986","66 und älter","Hamburg","","","",""
"Ausbildung/Lehre","1986","66 und älter","Niedersachsen","","","",""
"Ausbildung/Lehre","1986","66 und älter","Bremen","","","",""
"Ausbildung/Lehre","1986","66 und älter","Nordrhein-Westfalen","","","",""
"Ausbildung/Lehre","1986","66 und älter","Hessen","","","",""
"Ausbildung/Lehre","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","1986","66 und älter","Baden-Wuerttemberg","","","",""
"Ausbildung/Lehre","1986","66 und älter","Bayern","","","",""
"Ausbildung/Lehre","1986","66 und älter","Saarland","","","",""
"Ausbildung/Lehre","1986","66 und älter","Berlin","","","",""
"Ausbildung/Lehre","1986","66 und älter","Brandenburg","","","",""
"Ausbildung/Lehre","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1986","66 und älter","Sachsen","","","",""
"Ausbildung/Lehre","1986","66 und älter","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","1986","66 und älter","Thueringen","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Bremen","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Nordrhein-Westfalen","30","0.0256353664963802","0.0164448599932861","0.0348258729994744"
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Hessen","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Bayern","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Berlin","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Thueringen","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Bremen","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Nordrhein-Westfalen","39","0.030287636965016","0.0216004002316485","0.0389748736983835"
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Hessen","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Baden-Wuerttemberg","31","0.0367753566919291","0.0253422313241354","0.0482084820597227"
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Bayern","37","0.0433505327107273","0.0302340849471307","0.0564669804743238"
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Berlin","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Thueringen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Bremen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Nordrhein-Westfalen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Hessen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Baden-Wuerttemberg","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Bayern","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Berlin","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Thueringen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Hamburg","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Bremen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Hessen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Bayern","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Saarland","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Berlin","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Sachsen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Thueringen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Hamburg","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Bremen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Hessen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Bayern","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Saarland","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Berlin","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Sachsen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Thueringen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Hamburg","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Bremen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Hessen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Bayern","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Saarland","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Berlin","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Sachsen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Thueringen","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","Hamburg","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","Niedersachsen","","","",""
