"plb0022_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Hamburg","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Bremen","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Hessen","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Bayern","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Saarland","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Berlin","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Sachsen","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","Thueringen","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Hamburg","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Bremen","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Hessen","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Bayern","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Saarland","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Berlin","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Sachsen","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","Thueringen","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Hamburg","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Bremen","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Hessen","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Bayern","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Saarland","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Berlin","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Sachsen","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","Thueringen","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Hamburg","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Bremen","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Hessen","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Bayern","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Saarland","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Berlin","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Sachsen","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","Thueringen","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Hamburg","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Bremen","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Hessen","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Bayern","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Saarland","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Berlin","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Sachsen","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","Thueringen","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Hamburg","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Bremen","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Hessen","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Bayern","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Saarland","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Berlin","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Sachsen","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","Thueringen","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Hamburg","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Bremen","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Hessen","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Bayern","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Saarland","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Berlin","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Sachsen","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","Thueringen","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Hamburg","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Bremen","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Hessen","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Bayern","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Saarland","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Berlin","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Sachsen","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","Thueringen","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Hamburg","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Bremen","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Hessen","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Bayern","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Saarland","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Berlin","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Sachsen","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","Thueringen","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Hamburg","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Bremen","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Hessen","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Bayern","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Saarland","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Berlin","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Sachsen","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","Thueringen","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Hamburg","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Bremen","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Hessen","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Bayern","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Saarland","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Berlin","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Sachsen","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","Thueringen","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Hamburg","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Bremen","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Hessen","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Bayern","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Saarland","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Berlin","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Sachsen","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","Thueringen","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Hamburg","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Bremen","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Hessen","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Bayern","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Saarland","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Berlin","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Sachsen","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","Thueringen","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Hamburg","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Bremen","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Hessen","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Bayern","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Saarland","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Berlin","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Sachsen","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","Thueringen","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Hamburg","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Niedersachsen","72","0.843169234294469","0.76540472154328","0.920933747045658"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Bremen","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Nordrhein-Westfalen","191","0.771522044052345","0.718293392709039","0.824750695395651"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Hessen","48","0.935621407463206","0.870162006738943","1.00108080818747"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","34","0.767121951869132","0.639295737482328","0.894948166255937"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Baden-Wuerttemberg","95","0.676677966113353","0.595006286496166","0.758349645730541"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Bayern","78","0.795861508042917","0.71646311823778","0.875259897848055"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Saarland","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Berlin","35","0.791618103845541","0.670222847968483","0.913013359722599"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Brandenburg","30","0.947534227405215","0.87028243024236","1.02478602456807"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Sachsen","44","0.905078488218578","0.822159705673047","0.98799727076411"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Sachsen-Anhalt","36","1","1","1"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","Thueringen","","","",""
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Schleswig-Holstein","150","0.502982105300072","0.445237139692654","0.56072707090749"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Hamburg","49","0.605519480813927","0.503405878938281","0.707633082689572"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Niedersachsen","398","0.557220947181085","0.522045392320819","0.592396502041352"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Bremen","34","0.55072877884451","0.424866482368064","0.676591075320956"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Nordrhein-Westfalen","1066","0.57743913299122","0.555355570061557","0.599522695920882"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Hessen","273","0.526278914979544","0.484813135242852","0.567744694716237"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Rheinland-Pfalz,Saarland","284","0.54579421228485","0.50360397237326","0.58798445219644"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Baden-Wuerttemberg","539","0.486793605114969","0.458067503294619","0.515519706935318"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Bayern","644","0.486898205828744","0.460955863731513","0.512840547925974"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Saarland","86","0.546932022736188","0.469066245224298","0.624797800248078"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Berlin","105","0.68051498856802","0.608265930186544","0.752764046949495"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Brandenburg","190","0.821277742398917","0.773595508032607","0.868959976765227"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Mecklenburg-Vorpommern","93","0.735175142426959","0.659325909033611","0.811024375820307"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Sachsen","347","0.846755431538643","0.812427356714675","0.881083506362611"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Sachsen-Anhalt","232","0.844105827627101","0.802498477742725","0.885713177511476"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","Thueringen","233","0.805550366342547","0.760913414090895","0.850187318594199"
"Nicht erwerbstaetig","2003","Realschulabschluss","Schleswig-Holstein","51","0.333593987737258","0.261868649038343","0.405319326436173"
"Nicht erwerbstaetig","2003","Realschulabschluss","Hamburg","36","0.499468509223728","0.390581682711011","0.608355335736445"
"Nicht erwerbstaetig","2003","Realschulabschluss","Niedersachsen","178","0.370549447404971","0.330187636739954","0.410911258069988"
"Nicht erwerbstaetig","2003","Realschulabschluss","Bremen","","","",""
"Nicht erwerbstaetig","2003","Realschulabschluss","Nordrhein-Westfalen","298","0.345749830294676","0.315377679361996","0.376121981227355"
"Nicht erwerbstaetig","2003","Realschulabschluss","Hessen","104","0.339154263452779","0.289627126921345","0.388681399984213"
"Nicht erwerbstaetig","2003","Realschulabschluss","Rheinland-Pfalz,Saarland","54","0.281045798090911","0.219662016172966","0.342429580008856"
"Nicht erwerbstaetig","2003","Realschulabschluss","Baden-Wuerttemberg","163","0.311498767261227","0.273744617080394","0.34925291744206"
"Nicht erwerbstaetig","2003","Realschulabschluss","Bayern","203","0.300434516168972","0.266472913955173","0.334396118382772"
"Nicht erwerbstaetig","2003","Realschulabschluss","Saarland","","","",""
"Nicht erwerbstaetig","2003","Realschulabschluss","Berlin","87","0.40699553055644","0.345353493647387","0.468637567465494"
"Nicht erwerbstaetig","2003","Realschulabschluss","Brandenburg","91","0.261673780255051","0.214033043988715","0.309314516521386"
"Nicht erwerbstaetig","2003","Realschulabschluss","Mecklenburg-Vorpommern","71","0.37781803793533","0.312553057404256","0.443083018466405"
"Nicht erwerbstaetig","2003","Realschulabschluss","Sachsen","194","0.302952259180935","0.267733214090408","0.338171304271463"
"Nicht erwerbstaetig","2003","Realschulabschluss","Sachsen-Anhalt","97","0.3429672964081","0.289953051356936","0.395981541459264"
"Nicht erwerbstaetig","2003","Realschulabschluss","Thueringen","104","0.310625901372508","0.263976238963185","0.35727556378183"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Hamburg","","","",""
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Niedersachsen","71","0.426400955911997","0.356628705503294","0.4961732063207"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Bremen","","","",""
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Nordrhein-Westfalen","229","0.337744683168198","0.302430800688396","0.373058565647999"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Hessen","71","0.333490099790291","0.269264570282336","0.397715629298246"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","45","0.457796183075582","0.363395840327539","0.552196525823624"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Baden-Wuerttemberg","120","0.357327551971452","0.304740255719641","0.409914848223263"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Bayern","123","0.422748922374429","0.367217994529383","0.478279850219474"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Saarland","","","",""
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Berlin","43","0.470643744548105","0.380584716099731","0.560702772996479"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Brandenburg","","","",""
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Sachsen","41","0.472711708100767","0.376295128155347","0.569128288046188"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Sachsen-Anhalt","33","0.490156118950063","0.373048570080692","0.607263667819434"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","Thueringen","","","",""
"Nicht erwerbstaetig","2003","AkademikerInnen","Schleswig-Holstein","","","",""
"Nicht erwerbstaetig","2003","AkademikerInnen","Hamburg","","","",""
"Nicht erwerbstaetig","2003","AkademikerInnen","Niedersachsen","71","0.24512325255175","0.196446931939683","0.293799573163817"
"Nicht erwerbstaetig","2003","AkademikerInnen","Bremen","","","",""
"Nicht erwerbstaetig","2003","AkademikerInnen","Nordrhein-Westfalen","203","0.268269193266741","0.23850155479914","0.298036831734342"
"Nicht erwerbstaetig","2003","AkademikerInnen","Hessen","70","0.280903242882384","0.231965083897805","0.329841401866963"
"Nicht erwerbstaetig","2003","AkademikerInnen","Rheinland-Pfalz,Saarland","43","0.312364898776155","0.238197577637962","0.386532219914349"
"Nicht erwerbstaetig","2003","AkademikerInnen","Baden-Wuerttemberg","119","0.285767313135611","0.245010217511488","0.326524408759734"
"Nicht erwerbstaetig","2003","AkademikerInnen","Bayern","140","0.300289158884703","0.263207584185629","0.337370733583778"
"Nicht erwerbstaetig","2003","AkademikerInnen","Saarland","","","",""
"Nicht erwerbstaetig","2003","AkademikerInnen","Berlin","82","0.382556599588948","0.322190259899869","0.442922939278027"
