"plb0022_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Geringfuegig erwerbstaetig","2004","16-34 Jahre alt","335","0.0567332383924594","0.0506996559691633","0.0627668208157556"
"Geringfuegig erwerbstaetig","2004","35-65 Jahre alt","523","0.0443078565322801","0.0406668187297652","0.0479488943347949"
"Geringfuegig erwerbstaetig","2004","66 und älter","69","0.0175290090029788","0.0133658254315365","0.0216921925744212"
"Altersteilzeit mit Arbeitszeit Null","2004","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","35-65 Jahre alt","85","0.00876764920270812","0.00711813854444256","0.0104171598609737"
"Altersteilzeit mit Arbeitszeit Null","2004","66 und älter","51","0.0199431799723527","0.0155080143444493","0.0243783456002561"
"Freiwilliger Wehrdienst","2004","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2004","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2004","66 und älter","","","",""
"FSJ/FOeJ/BFD","2004","16-34 Jahre alt","40","0.00577156430629812","0.00379582765374156","0.00774730095885468"
"FSJ/FOeJ/BFD","2004","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2004","66 und älter","","","",""
"Werkstatt fuer Behinderte","2004","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2004","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2004","66 und älter","","","",""
"Nicht erwerbstaetig","2004","16-34 Jahre alt","2128","0.354874092707575","0.342394552455386","0.367353632959764"
"Nicht erwerbstaetig","2004","35-65 Jahre alt","3522","0.311283277552794","0.303090634772164","0.319475920333425"
"Nicht erwerbstaetig","2004","66 und älter","3614","0.945400921285431","0.938193371034666","0.952608471536196"
"Betriebliches Praktikum","2004","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2004","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2004","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2004","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2004","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","","","",""
"Voll erwerbstaetig","2005","16-34 Jahre alt","1979","0.391518616576199","0.378433605557158","0.404603627595239"
"Voll erwerbstaetig","2005","35-65 Jahre alt","5990","0.503405724571575","0.494326187676174","0.512485261466976"
"Voll erwerbstaetig","2005","66 und älter","32","0.00794967249552726","0.00513314021627647","0.010766204774778"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","352","0.0697055997770514","0.0628787825796388","0.076532416974464"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","1697","0.137090340030605","0.130844514327266","0.143336165733945"
"Teilzeitbeschaeftigung","2005","66 und älter","47","0.0106860692835237","0.00742508041077248","0.013947058156275"
"Ausbildung/Lehre","2005","16-34 Jahre alt","514","0.0979837590353374","0.0900137564338227","0.105953761636852"
"Ausbildung/Lehre","2005","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2005","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","337","0.0586522308749232","0.0523529415939542","0.0649515201558923"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","559","0.0506443823580809","0.0466625417607809","0.0546262229553809"
"Geringfuegig erwerbstaetig","2005","66 und älter","59","0.0148493092987112","0.0110133170442391","0.0186853015531833"
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","119","0.0108051271761513","0.00892771496557122","0.0126825393867313"
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","","","",""
"FSJ/FOeJ/BFD","2005","16-34 Jahre alt","31","0.00448068795363747","0.00269019988756408","0.00627117601971086"
"FSJ/FOeJ/BFD","2005","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2005","66 und älter","","","",""
"Werkstatt fuer Behinderte","2005","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2005","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2005","66 und älter","","","",""
"Nicht erwerbstaetig","2005","16-34 Jahre alt","2093","0.371105196912132","0.358153944806813","0.384056449017451"
"Nicht erwerbstaetig","2005","35-65 Jahre alt","3262","0.295104285539524","0.286821928244995","0.303386642834053"
"Nicht erwerbstaetig","2005","66 und älter","3656","0.958799777604901","0.952496201445671","0.965103353764131"
"Betriebliches Praktikum","2005","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2005","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2005","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2005","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2005","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2005","66 und älter","","","",""
"Voll erwerbstaetig","2006","16-34 Jahre alt","1946","0.399094260041189","0.385716920852399","0.412471599229979"
"Voll erwerbstaetig","2006","35-65 Jahre alt","6329","0.506491655744203","0.497705705193346","0.51527760629506"
"Voll erwerbstaetig","2006","66 und älter","55","0.0118847286280324","0.00871569638618264","0.0150537608698821"
"Teilzeitbeschaeftigung","2006","16-34 Jahre alt","366","0.0728284438931752","0.065730061568316","0.0799268262180345"
"Teilzeitbeschaeftigung","2006","35-65 Jahre alt","1894","0.136002049776223","0.12997805703106","0.142026042521386"
"Teilzeitbeschaeftigung","2006","66 und älter","52","0.0125063126925219","0.00925648733710329","0.0157561380479405"
"Ausbildung/Lehre","2006","16-34 Jahre alt","487","0.0962203707704596","0.0881648502354006","0.104275891305519"
"Ausbildung/Lehre","2006","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2006","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2006","16-34 Jahre alt","360","0.0652551529820281","0.0585085870672845","0.0720017188967717"
"Geringfuegig erwerbstaetig","2006","35-65 Jahre alt","626","0.0542466685662925","0.0502662308466357","0.0582271062859493"
"Geringfuegig erwerbstaetig","2006","66 und älter","81","0.0145741732035725","0.011069624089897","0.0180787223172479"
"Altersteilzeit mit Arbeitszeit Null","2006","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","35-65 Jahre alt","128","0.00964474799536047","0.0079272497425579","0.011362246248163"
"Altersteilzeit mit Arbeitszeit Null","2006","66 und älter","","","",""
"Freiwilliger Wehrdienst","2006","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2006","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2006","66 und älter","","","",""
"FSJ/FOeJ/BFD","2006","16-34 Jahre alt","41","0.00600402889711269","0.00389373705110836","0.00811432074311703"
"FSJ/FOeJ/BFD","2006","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2006","66 und älter","","","",""
"Werkstatt fuer Behinderte","2006","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2006","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2006","66 und älter","","","",""
"Nicht erwerbstaetig","2006","16-34 Jahre alt","1904","0.351394923986199","0.338353748609028","0.364436099363371"
"Nicht erwerbstaetig","2006","35-65 Jahre alt","3439","0.290803158876228","0.282822507985303","0.298783809767154"
"Nicht erwerbstaetig","2006","66 und älter","4282","0.953646506698193","0.947498091847095","0.959794921549291"
"Betriebliches Praktikum","2006","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2006","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2006","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2006","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2006","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2006","66 und älter","","","",""
"Voll erwerbstaetig","2007","16-34 Jahre alt","1848","0.418899905272568","0.404838004202649","0.432961806342487"
"Voll erwerbstaetig","2007","35-65 Jahre alt","5986","0.515853560399286","0.506715404484566","0.524991716314007"
"Voll erwerbstaetig","2007","66 und älter","52","0.0098447525000555","0.00692914416891702","0.012760360831194"
"Teilzeitbeschaeftigung","2007","16-34 Jahre alt","395","0.0825752315170827","0.0747305816472358","0.0904198813869297"
"Teilzeitbeschaeftigung","2007","35-65 Jahre alt","1848","0.148624421920595","0.142119940768174","0.155128903073016"
"Teilzeitbeschaeftigung","2007","66 und älter","51","0.0123721029555915","0.00910777659813275","0.0156364293130503"
"Ausbildung/Lehre","2007","16-34 Jahre alt","440","0.0935492201513025","0.0852496493674315","0.101848790935174"
"Ausbildung/Lehre","2007","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2007","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2007","16-34 Jahre alt","333","0.0677079282137025","0.0605471669953653","0.0748686894320398"
"Geringfuegig erwerbstaetig","2007","35-65 Jahre alt","574","0.0524589178037617","0.0483821529319788","0.0565356826755446"
"Geringfuegig erwerbstaetig","2007","66 und älter","79","0.0180248185537436","0.014096010230308","0.0219536268771792"
"Altersteilzeit mit Arbeitszeit Null","2007","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","35-65 Jahre alt","136","0.0113123814489674","0.00937857259419484","0.0132461903037399"
"Altersteilzeit mit Arbeitszeit Null","2007","66 und älter","34","0.0124542683637603","0.00917925668841223","0.0157292800391085"
"Freiwilliger Wehrdienst","2007","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2007","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2007","66 und älter","","","",""
"FSJ/FOeJ/BFD","2007","16-34 Jahre alt","34","0.00623192991018663","0.00398899209286193","0.00847486772751132"
"FSJ/FOeJ/BFD","2007","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2007","66 und älter","","","",""
"Werkstatt fuer Behinderte","2007","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2007","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2007","66 und älter","","","",""
"Nicht erwerbstaetig","2007","16-34 Jahre alt","1642","0.323610749911382","0.310276356865325","0.33694514295744"
"Nicht erwerbstaetig","2007","35-65 Jahre alt","2923","0.268890558343977","0.260783077167666","0.276998039520288"
"Nicht erwerbstaetig","2007","66 und älter","4189","0.947304057626849","0.940706116725882","0.953901998527816"
"Betriebliches Praktikum","2007","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2007","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2007","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2007","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2007","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2007","66 und älter","","","",""
"Voll erwerbstaetig","2008","16-34 Jahre alt","1776","0.431432110778889","0.416759506157178","0.4461047154006"
"Voll erwerbstaetig","2008","35-65 Jahre alt","5700","0.533273862640016","0.523818368897631","0.5427293563824"
"Voll erwerbstaetig","2008","66 und älter","52","0.0102103273912547","0.0072263458014242","0.0131943089810852"
"Teilzeitbeschaeftigung","2008","16-34 Jahre alt","336","0.0764414009333064","0.0685699215060756","0.0843128803605372"
"Teilzeitbeschaeftigung","2008","35-65 Jahre alt","1743","0.150188674390147","0.143417595862694","0.156959752917601"
"Teilzeitbeschaeftigung","2008","66 und älter","52","0.0106175998808101","0.00757531335319157","0.0136598864084286"
"Ausbildung/Lehre","2008","16-34 Jahre alt","412","0.0935572872609035","0.084930108261523","0.102184466260284"
"Ausbildung/Lehre","2008","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2008","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2008","16-34 Jahre alt","331","0.0768036526089211","0.0689150915068427","0.0846922137109996"
"Geringfuegig erwerbstaetig","2008","35-65 Jahre alt","554","0.0568527434570727","0.0524639669314221","0.0612415199827233"
"Geringfuegig erwerbstaetig","2008","66 und älter","95","0.023427974661829","0.0189382019201591","0.0279177474034989"
"Altersteilzeit mit Arbeitszeit Null","2008","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","35-65 Jahre alt","99","0.00971390479399332","0.00785500806592095","0.0115728015220657"
"Altersteilzeit mit Arbeitszeit Null","2008","66 und älter","","","",""
"Freiwilliger Wehrdienst","2008","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2008","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2008","66 und älter","","","",""
"FSJ/FOeJ/BFD","2008","16-34 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2008","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2008","66 und älter","","","",""
"Werkstatt fuer Behinderte","2008","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2008","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2008","66 und älter","","","",""
"Nicht erwerbstaetig","2008","16-34 Jahre alt","1477","0.310845186182816","0.297133518224075","0.324556854141557"
"Nicht erwerbstaetig","2008","35-65 Jahre alt","2572","0.246264498901823","0.238098893458515","0.25443010434513"
"Nicht erwerbstaetig","2008","66 und älter","4160","0.955339175572077","0.949207954045216","0.961470397098938"
"Betriebliches Praktikum","2008","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2008","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2008","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2008","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2008","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2008","66 und älter","","","",""
"Voll erwerbstaetig","2009","16-34 Jahre alt","1597","0.423442727261953","0.408142031315783","0.438743423208123"
"Voll erwerbstaetig","2009","35-65 Jahre alt","5331","0.539087348393775","0.529268796377959","0.548905900409591"
"Voll erwerbstaetig","2009","66 und älter","60","0.0111212551116935","0.0079568523779888","0.0142856578453982"
"Teilzeitbeschaeftigung","2009","16-34 Jahre alt","315","0.0798954817334388","0.0714994840503478","0.0882914794165298"
"Teilzeitbeschaeftigung","2009","35-65 Jahre alt","1619","0.147521977474744","0.140536782721696","0.154507172227791"
"Teilzeitbeschaeftigung","2009","66 und älter","60","0.0135975214813678","0.0101028988705991","0.0170921440921365"
"Ausbildung/Lehre","2009","16-34 Jahre alt","398","0.0975096783732601","0.0883234390184433","0.106695917728077"
"Ausbildung/Lehre","2009","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2009","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2009","16-34 Jahre alt","304","0.079897756050603","0.0715016492442573","0.0882938628569487"
"Geringfuegig erwerbstaetig","2009","35-65 Jahre alt","513","0.0559462440845873","0.0514194327894488","0.0604730553797258"
"Geringfuegig erwerbstaetig","2009","66 und älter","109","0.0278300562093822","0.0228667454808962","0.0327933669378681"
"Altersteilzeit mit Arbeitszeit Null","2009","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2009","35-65 Jahre alt","89","0.00809301163308447","0.00632819691051328","0.00985782635565566"
"Altersteilzeit mit Arbeitszeit Null","2009","66 und älter","","","",""
"Freiwilliger Wehrdienst","2009","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2009","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2009","66 und älter","","","",""
"FSJ/FOeJ/BFD","2009","16-34 Jahre alt","43","0.0102917882288689","0.00716648884718777","0.01341708761055"
"FSJ/FOeJ/BFD","2009","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2009","66 und älter","","","",""
"Werkstatt fuer Behinderte","2009","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2009","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2009","66 und älter","","","",""
"Nicht erwerbstaetig","2009","16-34 Jahre alt","1315","0.300886175302309","0.286683581033203","0.315088769571415"
"Nicht erwerbstaetig","2009","35-65 Jahre alt","2330","0.246667844115508","0.238176858940388","0.255158829290628"
"Nicht erwerbstaetig","2009","66 und älter","3987","0.946383318618731","0.939586168972128","0.953180468265335"
"Betriebliches Praktikum","2009","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2009","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2009","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2009","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2009","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2009","66 und älter","","","",""
"Voll erwerbstaetig","2010","16-34 Jahre alt","2242","0.411149559814926","0.399268894709282","0.42303022492057"
"Voll erwerbstaetig","2010","35-65 Jahre alt","6722","0.538694559961386","0.530255768304338","0.547133351618435"
"Voll erwerbstaetig","2010","66 und älter","57","0.0117711794815791","0.00846009888764067","0.0150822600755176"
"Teilzeitbeschaeftigung","2010","16-34 Jahre alt","569","0.0736867165488237","0.0673784231278478","0.0799950099697996"
"Teilzeitbeschaeftigung","2010","35-65 Jahre alt","2431","0.157120049162971","0.150959586257888","0.163280512068054"
"Teilzeitbeschaeftigung","2010","66 und älter","54","0.0123088230639465","0.00892389179391414","0.0156937543339789"
"Ausbildung/Lehre","2010","16-34 Jahre alt","462","0.099126403415571","0.0919109281709108","0.106341878660231"
"Ausbildung/Lehre","2010","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2010","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2010","16-34 Jahre alt","489","0.0762284725008236","0.0698211109318446","0.0826358340698027"
"Geringfuegig erwerbstaetig","2010","35-65 Jahre alt","860","0.0617942353069382","0.0577182021182376","0.0658702684956389"
"Geringfuegig erwerbstaetig","2010","66 und älter","100","0.0232761799779515","0.0186473338276937","0.0279050261282093"
"Altersteilzeit mit Arbeitszeit Null","2010","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2010","35-65 Jahre alt","87","0.00773984418674653","0.00625632363512653","0.00922336473836653"
"Altersteilzeit mit Arbeitszeit Null","2010","66 und älter","","","",""
"Freiwilliger Wehrdienst","2010","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2010","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2010","66 und älter","","","",""
"FSJ/FOeJ/BFD","2010","16-34 Jahre alt","33","0.00714544875630122","0.00511170652383514","0.0091791909887673"
"FSJ/FOeJ/BFD","2010","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2010","66 und älter","","","",""
"Werkstatt fuer Behinderte","2010","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2010","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2010","66 und älter","","","",""
"Nicht erwerbstaetig","2010","16-34 Jahre alt","2759","0.327292768856445","0.315963038070848","0.338622499642043"
"Nicht erwerbstaetig","2010","35-65 Jahre alt","3278","0.23197545908626","0.224830113276087","0.239120804896433"
"Nicht erwerbstaetig","2010","66 und älter","3865","0.952643817476523","0.946123261569479","0.959164373383567"
"Betriebliches Praktikum","2010","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2010","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2010","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2010","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2010","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2010","66 und älter","","","",""
"Voll erwerbstaetig","2011","16-34 Jahre alt","2405","0.439551253165607","0.427775158331263","0.451327347999951"
"Voll erwerbstaetig","2011","35-65 Jahre alt","8367","0.552423094750042","0.54482516471705","0.560021024783033"
"Voll erwerbstaetig","2011","66 und älter","56","0.00947487612318538","0.00684481764116294","0.0121049346052078"
"Teilzeitbeschaeftigung","2011","16-34 Jahre alt","747","0.0795273491298139","0.0731079810293318","0.085946717230296"
"Teilzeitbeschaeftigung","2011","35-65 Jahre alt","3125","0.156065462529954","0.150520056832194","0.161610868227714"
"Teilzeitbeschaeftigung","2011","66 und älter","69","0.0117335848745948","0.00881011740656192","0.0146570523426277"
"Ausbildung/Lehre","2011","16-34 Jahre alt","534","0.0910156625689066","0.0841912566739952","0.097840068463818"
"Ausbildung/Lehre","2011","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2011","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2011","16-34 Jahre alt","488","0.0672214042062272","0.0612802386024371","0.0731625698100174"
"Geringfuegig erwerbstaetig","2011","35-65 Jahre alt","980","0.0558126676591954","0.0523049791722337","0.0593203561461571"
"Geringfuegig erwerbstaetig","2011","66 und älter","100","0.0214337209793052","0.01750193565814","0.0253655063004704"
"Altersteilzeit mit Arbeitszeit Null","2011","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2011","35-65 Jahre alt","111","0.00780895992861987","0.00646396765436097","0.00915395220287876"
"Altersteilzeit mit Arbeitszeit Null","2011","66 und älter","","","",""
"Freiwilliger Wehrdienst","2011","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2011","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2011","66 und älter","","","",""
"FSJ/FOeJ/BFD","2011","16-34 Jahre alt","30","0.00546466192977732","0.00371553896695826","0.00721378489259638"
"FSJ/FOeJ/BFD","2011","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2011","66 und älter","","","",""
"Werkstatt fuer Behinderte","2011","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2011","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2011","66 und älter","","","",""
"Nicht erwerbstaetig","2011","16-34 Jahre alt","2592","0.311283773934886","0.300298093008238","0.322269454861534"
"Nicht erwerbstaetig","2011","35-65 Jahre alt","3839","0.225214146630571","0.218831302826897","0.231596990434244"
"Nicht erwerbstaetig","2011","66 und älter","4985","0.95682633812857","0.951308462705982","0.962344213551158"
"Betriebliches Praktikum","2011","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2011","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2011","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2011","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2011","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2011","66 und älter","","","",""
"Voll erwerbstaetig","2012","16-34 Jahre alt","2239","0.438830731325751","0.426635758134948","0.451025704516555"
"Voll erwerbstaetig","2012","35-65 Jahre alt","8202","0.549072485658142","0.541391440638777","0.556753530677507"
"Voll erwerbstaetig","2012","66 und älter","56","0.0105002563521596","0.00774615154560523","0.013254361158714"
"Teilzeitbeschaeftigung","2012","16-34 Jahre alt","670","0.0829230044066054","0.0761461866390846","0.0896998221741263"
"Teilzeitbeschaeftigung","2012","35-65 Jahre alt","3201","0.161275661001889","0.155598304835849","0.166953017167929"
"Teilzeitbeschaeftigung","2012","66 und älter","82","0.0128880229448076","0.00984048564248437","0.0159355602471309"
"Ausbildung/Lehre","2012","16-34 Jahre alt","550","0.0873017067765489","0.0803648875071746","0.0942385260459233"
"Ausbildung/Lehre","2012","35-65 Jahre alt","","","",""
"Ausbildung/Lehre","2012","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2012","16-34 Jahre alt","515","0.0826935902897735","0.0759253069485386","0.0894618736310083"
"Geringfuegig erwerbstaetig","2012","35-65 Jahre alt","952","0.0511210132813904","0.0477211829560207","0.0545208436067601"
"Geringfuegig erwerbstaetig","2012","66 und älter","147","0.028256446145895","0.0237792381274533","0.0327336541643366"
"Altersteilzeit mit Arbeitszeit Null","2012","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","35-65 Jahre alt","102","0.00704298981470023","0.00575208014092594","0.00833389948847452"
"Altersteilzeit mit Arbeitszeit Null","2012","66 und älter","","","",""
"Freiwilliger Wehrdienst","2012","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2012","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2012","66 und älter","","","",""
"FSJ/FOeJ/BFD","2012","16-34 Jahre alt","47","0.00737871476707879","0.00527557785201904","0.00948185168213854"
"FSJ/FOeJ/BFD","2012","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2012","66 und älter","","","",""
"Werkstatt fuer Behinderte","2012","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2012","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2012","66 und älter","","","",""
"Nicht erwerbstaetig","2012","16-34 Jahre alt","2320","0.295056589756773","0.283848923755865","0.306264255757681"
"Nicht erwerbstaetig","2012","35-65 Jahre alt","3620","0.22876973159988","0.222285725476319","0.23525373772344"
"Nicht erwerbstaetig","2012","66 und älter","4975","0.947872635012399","0.941866701115615","0.953878568909184"
"Betriebliches Praktikum","2012","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2012","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2012","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2012","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2012","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2012","66 und älter","","","",""
"Voll erwerbstaetig","2013","16-34 Jahre alt","2676","0.418858307891747","0.407968459690865","0.42974815609263"
"Voll erwerbstaetig","2013","35-65 Jahre alt","8943","0.542727451449798","0.535402045080908","0.550052857818688"
"Voll erwerbstaetig","2013","66 und älter","62","0.00971478659516498","0.00702551651195326","0.0124040566783767"
"Teilzeitbeschaeftigung","2013","16-34 Jahre alt","809","0.0886692895527227","0.0823948945029648","0.0949436846024805"
"Teilzeitbeschaeftigung","2013","35-65 Jahre alt","3579","0.166857728518813","0.161375135475361","0.172340321562266"
"Teilzeitbeschaeftigung","2013","66 und älter","74","0.0120067486966944","0.00902049059898774","0.014993006794401"
"Ausbildung/Lehre","2013","16-34 Jahre alt","806","0.0961331812319642","0.0896268507191098","0.102639511744819"
"Ausbildung/Lehre","2013","35-65 Jahre alt","38","0.001693063226959","0.00108852760705667","0.00229759884686132"
"Ausbildung/Lehre","2013","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2013","16-34 Jahre alt","703","0.0860503260503411","0.0798604116474458","0.0922402404532365"
"Geringfuegig erwerbstaetig","2013","35-65 Jahre alt","1124","0.0553614733226407","0.0519987595015294","0.058724187143752"
"Geringfuegig erwerbstaetig","2013","66 und älter","162","0.0314170709873647","0.0266341975063108","0.0361999444684185"
"Altersteilzeit mit Arbeitszeit Null","2013","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","35-65 Jahre alt","124","0.0107877745304368","0.00926875299795532","0.0123067960629183"
"Altersteilzeit mit Arbeitszeit Null","2013","66 und älter","","","",""
"Freiwilliger Wehrdienst","2013","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2013","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2013","66 und älter","","","",""
"FSJ/FOeJ/BFD","2013","16-34 Jahre alt","32","0.0026626096209079","0.00152518652851272","0.00380003271330309"
"FSJ/FOeJ/BFD","2013","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2013","66 und älter","","","",""
"Werkstatt fuer Behinderte","2013","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2013","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2013","66 und älter","","","",""
"Nicht erwerbstaetig","2013","16-34 Jahre alt","2843","0.302203776555662","0.292067895787122","0.312339657324203"
"Nicht erwerbstaetig","2013","35-65 Jahre alt","3940","0.220909135986046","0.214808794362715","0.227009477609376"
"Nicht erwerbstaetig","2013","66 und älter","4812","0.946861393720776","0.940711240644083","0.953011546797469"
"Betriebliches Praktikum","2013","16-34 Jahre alt","","","",""
