year,quintil_oecd_hh,rentown,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,1st Quintile,Owner,No,0.93605,464,464,0.91376,0.95833
2015,1st Quintile,Tenant,No,0.97791,3026,3026,0.97267,0.98315
2015,2nd Quintile,Owner,"Yes, Regularly",0.04506,32,1080,0.03268,0.05744
2015,2nd Quintile,Owner,No,0.93549,1048,1080,0.92084,0.95015
2015,2nd Quintile,Tenant,"Yes, Regularly",0.03812,53,2273,0.03024,0.04599
2015,2nd Quintile,Tenant,No,0.94231,2220,2273,0.93273,0.95190
2015,3rd Quintile,Owner,"Yes, Regularly",0.06431,70,1419,0.05154,0.07708
2015,3rd Quintile,Owner,No,0.91678,1349,1419,0.90240,0.93116
2015,3rd Quintile,Tenant,"Yes, Regularly",0.03988,49,1561,0.03017,0.04960
2015,3rd Quintile,Tenant,No,0.94760,1512,1561,0.93654,0.95866
2015,4th Quintile,Owner,"Yes, Regularly",0.07529,115,1645,0.06253,0.08804
2015,4th Quintile,Owner,"Yes, Occasionally",0.03808,44,1645,0.02883,0.04734
2015,4th Quintile,Owner,No,0.88663,1486,1645,0.87130,0.90195
2015,4th Quintile,Tenant,"Yes, Regularly",0.04255,58,1162,0.03094,0.05416
2015,4th Quintile,Tenant,No,0.93612,1104,1162,0.92206,0.95019
2015,5th Quintile,Owner,"Yes, Regularly",0.20168,419,2069,0.18438,0.21897
2015,5th Quintile,Owner,"Yes, Occasionally",0.05129,106,2069,0.04178,0.06080
2015,5th Quintile,Owner,No,0.74703,1544,2069,0.72829,0.76577
2015,5th Quintile,Tenant,"Yes, Regularly",0.14907,131,879,0.12551,0.17263
2015,5th Quintile,Tenant,No,0.83331,748,879,0.80865,0.85796
2016,1st Quintile,Owner,No,0.96678,385,385,0.94886,0.98471
2016,1st Quintile,Tenant,No,0.98485,2668,2668,0.98022,0.98949
2016,2nd Quintile,Owner,No,0.95109,989,989,0.93765,0.96454
2016,2nd Quintile,Tenant,"Yes, Regularly",0.02851,38,2002,0.02122,0.03580
2016,2nd Quintile,Tenant,No,0.96339,1964,2002,0.95516,0.97162
2016,3rd Quintile,Owner,"Yes, Regularly",0.05306,48,1340,0.04105,0.06507
2016,3rd Quintile,Owner,"Yes, Occasionally",0.02962,31,1340,0.02054,0.03871
2016,3rd Quintile,Owner,No,0.91732,1261,1340,0.90256,0.93207
2016,3rd Quintile,Tenant,"Yes, Regularly",0.05488,54,1387,0.04289,0.06687
2016,3rd Quintile,Tenant,No,0.93878,1333,1387,0.92616,0.95140
2016,4th Quintile,Owner,"Yes, Regularly",0.07883,116,1533,0.06534,0.09233
2016,4th Quintile,Owner,No,0.89655,1417,1533,0.88130,0.91180
2016,4th Quintile,Tenant,"Yes, Regularly",0.04612,55,1078,0.03360,0.05865
2016,4th Quintile,Tenant,No,0.93128,1023,1078,0.91618,0.94639
2016,5th Quintile,Owner,"Yes, Regularly",0.18811,400,1974,0.17087,0.20536
2016,5th Quintile,Owner,"Yes, Occasionally",0.03604,86,1974,0.02782,0.04427
2016,5th Quintile,Owner,No,0.77585,1488,1974,0.75744,0.79425
2016,5th Quintile,Tenant,"Yes, Regularly",0.13377,109,751,0.10941,0.15813
2016,5th Quintile,Tenant,No,0.82273,642,751,0.79540,0.85006
2017,1st Quintile,Owner,No,0.92956,377,377,0.90369,0.95542
2017,1st Quintile,Tenant,No,0.98039,2778,2778,0.97523,0.98554
2017,2nd Quintile,Owner,No,0.95215,1069,1069,0.93935,0.96495
2017,2nd Quintile,Tenant,"Yes, Regularly",0.04146,48,2123,0.03298,0.04995
2017,2nd Quintile,Tenant,No,0.95006,2075,2123,0.94079,0.95933
2017,3rd Quintile,Owner,"Yes, Regularly",0.04637,61,1514,0.03578,0.05697
2017,3rd Quintile,Owner,No,0.94168,1453,1514,0.92988,0.95349
2017,3rd Quintile,Tenant,"Yes, Regularly",0.03547,46,1540,0.02623,0.04471
2017,3rd Quintile,Tenant,No,0.95367,1494,1540,0.94317,0.96417
2017,4th Quintile,Owner,"Yes, Regularly",0.07411,132,1796,0.06199,0.08623
2017,4th Quintile,Owner,"Yes, Occasionally",0.03940,50,1796,0.03040,0.04840
2017,4th Quintile,Owner,No,0.88649,1614,1796,0.87181,0.90116
2017,4th Quintile,Tenant,"Yes, Regularly",0.07017,69,1225,0.05586,0.08448
2017,4th Quintile,Tenant,No,0.90526,1156,1225,0.88886,0.92167
2017,5th Quintile,Owner,"Yes, Regularly",0.17256,405,2242,0.15692,0.18821
2017,5th Quintile,Owner,"Yes, Occasionally",0.04414,97,2242,0.03564,0.05265
2017,5th Quintile,Owner,No,0.78329,1740,2242,0.76624,0.80035
2017,5th Quintile,Tenant,"Yes, Regularly",0.13178,111,828,0.10872,0.15483
2017,5th Quintile,Tenant,No,0.83355,717,828,0.80816,0.85893
2018,1st Quintile,Owner,No,0.94868,370,370,0.92617,0.97120
2018,1st Quintile,Tenant,"Yes, Regularly",0.02031,38,2914,0.01519,0.02544
2018,1st Quintile,Tenant,No,0.97569,2876,2914,0.97009,0.98128
2018,2nd Quintile,Owner,"Yes, Regularly",0.04977,34,1077,0.03678,0.06277
2018,2nd Quintile,Owner,No,0.94030,1043,1077,0.92614,0.95446
2018,2nd Quintile,Tenant,"Yes, Regularly",0.02842,51,2185,0.02145,0.03539
2018,2nd Quintile,Tenant,No,0.96130,2134,2185,0.95321,0.96939
2018,3rd Quintile,Owner,"Yes, Regularly",0.05882,62,1382,0.04641,0.07122
2018,3rd Quintile,Owner,No,0.92209,1320,1382,0.90795,0.93622
2018,3rd Quintile,Tenant,"Yes, Regularly",0.07358,67,1516,0.06043,0.08672
2018,3rd Quintile,Tenant,No,0.90299,1449,1516,0.88809,0.91790
2018,4th Quintile,Owner,"Yes, Regularly",0.08830,128,1708,0.07484,0.10176
2018,4th Quintile,Owner,"Yes, Occasionally",0.02750,34,1708,0.01975,0.03526
2018,4th Quintile,Owner,No,0.88420,1546,1708,0.86902,0.89938
2018,4th Quintile,Tenant,"Yes, Regularly",0.07157,73,1154,0.05669,0.08645
2018,4th Quintile,Tenant,No,0.91734,1081,1154,0.90145,0.93324
2018,5th Quintile,Owner,"Yes, Regularly",0.17754,389,2172,0.16146,0.19361
2018,5th Quintile,Owner,"Yes, Occasionally",0.04458,94,2172,0.03590,0.05327
2018,5th Quintile,Owner,No,0.77788,1689,2172,0.76039,0.79536
2018,5th Quintile,Tenant,"Yes, Regularly",0.14919,116,808,0.12461,0.17377
2018,5th Quintile,Tenant,No,0.81906,692,808,0.79250,0.84562
2019,1st Quintile,Owner,No,0.89879,366,366,0.86784,0.92973
2019,1st Quintile,Tenant,"Yes, Regularly",0.01921,38,2540,0.01387,0.02455
2019,1st Quintile,Tenant,No,0.97205,2502,2540,0.96564,0.97846
2019,2nd Quintile,Owner,No,0.91995,986,986,0.90300,0.93690
2019,2nd Quintile,Tenant,"Yes, Regularly",0.03740,53,1977,0.02903,0.04576
2019,2nd Quintile,Tenant,No,0.95243,1924,1977,0.94305,0.96182
2019,3rd Quintile,Owner,"Yes, Regularly",0.06072,72,1381,0.04812,0.07331
2019,3rd Quintile,Owner,No,0.92124,1309,1381,0.90703,0.93546
2019,3rd Quintile,Tenant,"Yes, Regularly",0.06783,70,1435,0.05482,0.08085
2019,3rd Quintile,Tenant,No,0.91419,1365,1435,0.89970,0.92869
2019,4th Quintile,Owner,"Yes, Regularly",0.08231,143,1778,0.06954,0.09509
2019,4th Quintile,Owner,"Yes, Occasionally",0.02679,46,1778,0.01928,0.03430
2019,4th Quintile,Owner,No,0.89090,1589,1778,0.87640,0.90539
2019,4th Quintile,Tenant,"Yes, Regularly",0.09486,81,1124,0.07772,0.11199
2019,4th Quintile,Tenant,No,0.89268,1043,1124,0.87458,0.91078
2019,5th Quintile,Owner,"Yes, Regularly",0.17539,719,3251,0.16232,0.18847
2019,5th Quintile,Owner,"Yes, Occasionally",0.04541,153,3251,0.03825,0.05257
2019,5th Quintile,Owner,No,0.77919,2379,3251,0.76493,0.79346
2019,5th Quintile,Tenant,"Yes, Regularly",0.13555,155,1082,0.11515,0.15596
2019,5th Quintile,Tenant,"Yes, Occasionally",0.04343,45,1082,0.03128,0.05558
2019,5th Quintile,Tenant,No,0.82102,882,1082,0.79817,0.84387
2020,1st Quintile,Owner,No,0.87317,290,290,0.83480,0.91154
2020,1st Quintile,Tenant,"Yes, Regularly",0.02587,48,3101,0.02028,0.03146
2020,1st Quintile,Tenant,No,0.96325,3053,3101,0.95663,0.96988
2020,2nd Quintile,Owner,No,0.95177,941,941,0.93807,0.96546
2020,2nd Quintile,Tenant,"Yes, Regularly",0.02965,37,2317,0.02274,0.03656
2020,2nd Quintile,Tenant,No,0.95315,2280,2317,0.94455,0.96176
2020,3rd Quintile,Owner,"Yes, Regularly",0.05642,63,1264,0.04370,0.06915
2020,3rd Quintile,Owner,No,0.91711,1201,1264,0.90190,0.93232
2020,3rd Quintile,Tenant,"Yes, Regularly",0.04747,57,1560,0.03691,0.05802
2020,3rd Quintile,Tenant,No,0.93941,1503,1560,0.92756,0.95125
2020,4th Quintile,Owner,"Yes, Regularly",0.07845,117,1610,0.06531,0.09159
2020,4th Quintile,Owner,"Yes, Occasionally",0.01576,36,1610,0.00967,0.02184
2020,4th Quintile,Owner,No,0.90580,1457,1610,0.89152,0.92007
2020,4th Quintile,Tenant,"Yes, Regularly",0.06946,61,1233,0.05526,0.08366
2020,4th Quintile,Tenant,No,0.91585,1172,1233,0.90035,0.93136
2020,5th Quintile,Owner,"Yes, Regularly",0.18058,558,2727,0.16614,0.19502
2020,5th Quintile,Owner,"Yes, Occasionally",0.04347,124,2727,0.03582,0.05113
2020,5th Quintile,Owner,No,0.77595,2045,2727,0.76030,0.79161
2020,5th Quintile,Tenant,"Yes, Regularly",0.14880,151,998,0.12671,0.17089
2020,5th Quintile,Tenant,"Yes, Occasionally",0.03369,37,998,0.02249,0.04489
2020,5th Quintile,Tenant,No,0.81751,810,998,0.79353,0.84148
2021,1st Quintile,Owner,No,0.91402,251,251,0.87927,0.94877
2021,1st Quintile,Tenant,No,0.95666,1726,1726,0.94705,0.96627
2021,2nd Quintile,Owner,"Yes, Regularly",0.04954,32,667,0.03306,0.06602
2021,2nd Quintile,Owner,No,0.93522,635,667,0.91652,0.95391
2021,2nd Quintile,Tenant,"Yes, Regularly",0.03785,32,1492,0.02816,0.04753
2021,2nd Quintile,Tenant,No,0.95456,1460,1492,0.94399,0.96513
2021,3rd Quintile,Owner,"Yes, Regularly",0.07006,59,905,0.05342,0.08670
2021,3rd Quintile,Owner,No,0.89494,846,905,0.87495,0.91493
2021,3rd Quintile,Tenant,"Yes, Regularly",0.06409,46,1095,0.04958,0.07860
2021,3rd Quintile,Tenant,No,0.91381,1049,1095,0.89718,0.93044
2021,4th Quintile,Owner,"Yes, Regularly",0.09564,102,1209,0.07906,0.11223
2021,4th Quintile,Owner,"Yes, Occasionally",0.02641,33,1209,0.01737,0.03546
2021,4th Quintile,Owner,No,0.87794,1074,1209,0.85948,0.89640
2021,4th Quintile,Tenant,"Yes, Regularly",0.10080,59,852,0.08057,0.12102
2021,4th Quintile,Tenant,No,0.86456,793,852,0.84157,0.88755
2021,5th Quintile,Owner,"Yes, Regularly",0.16504,371,1989,0.14872,0.18136
2021,5th Quintile,Owner,"Yes, Occasionally",0.03788,84,1989,0.02949,0.04627
2021,5th Quintile,Owner,No,0.79708,1534,1989,0.77940,0.81476
2021,5th Quintile,Tenant,"Yes, Regularly",0.13608,104,723,0.11107,0.16109
2021,5th Quintile,Tenant,"Yes, Occasionally",0.05449,39,723,0.03793,0.07104
2021,5th Quintile,Tenant,No,0.80943,580,723,0.78078,0.83808
2022,Not included in this version of the questionnaire,Tenant,No,0.96370,176,176,0.93599,0.99141
2022,1st Quintile,Owner,"Yes, Regularly",0.04861,45,974,0.03509,0.06212
2022,1st Quintile,Owner,No,0.94038,929,974,0.92551,0.95526
2022,1st Quintile,Tenant,"Yes, Regularly",0.01406,74,3523,0.01017,0.01794
2022,1st Quintile,Tenant,"Yes, Occasionally",0.00811,46,3523,0.00515,0.01107
2022,1st Quintile,Tenant,No,0.97784,3403,3523,0.97298,0.98270
2022,2nd Quintile,Owner,"Yes, Regularly",0.03798,35,1090,0.02663,0.04934
2022,2nd Quintile,Owner,No,0.94314,1055,1090,0.92939,0.95690
2022,2nd Quintile,Tenant,"Yes, Regularly",0.03795,59,2760,0.03082,0.04508
2022,2nd Quintile,Tenant,"Yes, Occasionally",0.02284,49,2760,0.01726,0.02841
2022,2nd Quintile,Tenant,No,0.93921,2652,2760,0.93029,0.94813
2022,3rd Quintile,Owner,"Yes, Regularly",0.05141,65,1381,0.03976,0.06306
2022,3rd Quintile,Owner,No,0.92995,1316,1381,0.91649,0.94342
2022,3rd Quintile,Tenant,"Yes, Regularly",0.05379,67,1985,0.04386,0.06372
2022,3rd Quintile,Tenant,"Yes, Occasionally",0.01545,36,1985,0.01002,0.02088
2022,3rd Quintile,Tenant,No,0.93076,1882,1985,0.91959,0.94193
2022,4th Quintile,Owner,"Yes, Regularly",0.10409,134,1747,0.08976,0.11841
2022,4th Quintile,Owner,"Yes, Occasionally",0.03365,38,1747,0.02519,0.04211
2022,4th Quintile,Owner,No,0.86226,1575,1747,0.84610,0.87843
2022,4th Quintile,Tenant,"Yes, Regularly",0.06518,81,1671,0.05334,0.07702
2022,4th Quintile,Tenant,"Yes, Occasionally",0.02600,37,1671,0.01836,0.03363
2022,4th Quintile,Tenant,No,0.90882,1553,1671,0.89502,0.92263
2022,5th Quintile,Owner,"Yes, Regularly",0.14449,418,2571,0.13090,0.15809
2022,5th Quintile,Owner,"Yes, Occasionally",0.05538,127,2571,0.04653,0.06422
2022,5th Quintile,Owner,No,0.80013,2026,2571,0.78467,0.81559
2022,5th Quintile,Tenant,"Yes, Regularly",0.13866,148,1255,0.11953,0.15779
2022,5th Quintile,Tenant,"Yes, Occasionally",0.06278,54,1255,0.04936,0.07621
2022,5th Quintile,Tenant,No,0.79855,1053,1255,0.77635,0.82075
