year,bula_h,quintil_oecd_hh,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Brandenburg,1st Quintile,No,0.98181,104,104,0.95601,1.00762
2002,Brandenburg,2nd Quintile,No,0.96225,116,116,0.92742,0.99709
2002,Brandenburg,3rd Quintile,No,0.93207,107,107,0.88417,0.97998
2002,Brandenburg,4th Quintile,No,0.99189,104,104,0.97457,1.00921
2002,Brandenburg,5th Quintile,No,0.95755,56,56,0.90427,1.01084
2002,Mecklenburg-Western Pomerania,2nd Quintile,No,0.90702,68,68,0.83749,0.97656
2002,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98109,58,58,0.94573,1.01645
2002,Mecklenburg-Western Pomerania,4th Quintile,No,0.99568,41,41,0.97536,1.01600
2002,Mecklenburg-Western Pomerania,5th Quintile,No,0.89897,37,37,0.80052,0.99741
2002,Saxony,1st Quintile,No,0.96517,194,194,0.93931,0.99104
2002,Saxony,2nd Quintile,No,0.98920,222,222,0.97557,1.00283
2002,Saxony,3rd Quintile,No,0.94947,182,182,0.91756,0.98138
2002,Saxony,4th Quintile,No,0.96260,126,126,0.92934,0.99587
2002,Saxony,5th Quintile,No,0.79458,90,90,0.71064,0.87852
2002,Saxony-Anhalt,1st Quintile,No,0.96939,130,130,0.93966,0.99912
2002,Saxony-Anhalt,2nd Quintile,No,0.98734,118,118,0.96708,1.00760
2002,Saxony-Anhalt,3rd Quintile,No,0.97560,96,96,0.94458,1.00663
2002,Saxony-Anhalt,4th Quintile,No,0.97083,86,86,0.93505,1.00660
2002,Saxony-Anhalt,5th Quintile,No,0.93239,60,60,0.86832,0.99646
2002,Thuringa,1st Quintile,No,0.96035,96,96,0.92111,0.99959
2002,Thuringa,2nd Quintile,No,0.93538,123,123,0.89175,0.97900
2002,Thuringa,3rd Quintile,No,0.96197,114,114,0.92671,0.99724
2002,Thuringa,4th Quintile,No,0.97195,98,98,0.93910,1.00481
2002,Thuringa,5th Quintile,No,0.84897,42,42,0.73936,0.95858
2003,Schleswig-Holstein,1st Quintile,No,0.85771,48,48,0.75784,0.95759
2003,Schleswig-Holstein,2nd Quintile,No,0.98914,59,59,0.96246,1.01581
2003,Schleswig-Holstein,3rd Quintile,No,0.95277,77,77,0.90507,1.00046
2003,Schleswig-Holstein,4th Quintile,No,0.83808,52,52,0.73698,0.93919
2003,Schleswig-Holstein,5th Quintile,No,0.71277,76,76,0.61037,0.81517
2003,Hamburg,4th Quintile,No,0.99498,36,36,0.97157,1.01839
2003,Hamburg,5th Quintile,No,0.88309,47,47,0.79023,0.97594
2003,Lower Saxony,1st Quintile,No,0.94831,154,154,0.91322,0.98339
2003,Lower Saxony,2nd Quintile,No,0.93024,159,159,0.89052,0.96996
2003,Lower Saxony,3rd Quintile,No,0.92012,176,176,0.87995,0.96029
2003,Lower Saxony,4th Quintile,No,0.89842,183,183,0.85453,0.94231
2003,Lower Saxony,5th Quintile,"Yes, Regularly",0.18501,60,260,0.13772,0.23230
2003,Lower Saxony,5th Quintile,No,0.75177,200,260,0.69916,0.80438
2003,North Rhine-Westphalia,1st Quintile,No,0.93931,403,403,0.91597,0.96265
2003,North Rhine-Westphalia,2nd Quintile,No,0.92857,428,428,0.90414,0.95300
2003,North Rhine-Westphalia,3rd Quintile,No,0.86746,369,369,0.83282,0.90211
2003,North Rhine-Westphalia,4th Quintile,"Yes, Regularly",0.08538,37,472,0.06015,0.11062
2003,North Rhine-Westphalia,4th Quintile,No,0.85364,435,472,0.82172,0.88556
2003,North Rhine-Westphalia,5th Quintile,"Yes, Regularly",0.21134,170,716,0.18141,0.24126
2003,North Rhine-Westphalia,5th Quintile,"Yes, Occasionally",0.06901,47,716,0.05043,0.08758
2003,North Rhine-Westphalia,5th Quintile,No,0.71694,499,716,0.68392,0.74996
2003,Hesse,1st Quintile,No,0.97348,117,117,0.94425,1.00272
2003,Hesse,2nd Quintile,No,0.93563,112,112,0.88998,0.98129
2003,Hesse,3rd Quintile,No,0.91810,125,125,0.86983,0.96636
2003,Hesse,4th Quintile,No,0.89265,134,134,0.84004,0.94526
2003,Hesse,5th Quintile,"Yes, Regularly",0.20922,64,267,0.16034,0.25810
2003,Hesse,5th Quintile,No,0.71856,203,267,0.66452,0.77261
2003,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.94177,138,138,0.90256,0.98098
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.94346,123,123,0.90248,0.98445
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.88882,123,123,0.83303,0.94460
2003,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.84409,134,134,0.78244,0.90575
2003,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.76229,117,117,0.68483,0.83976
2003,Baden-Wuerttemberg,1st Quintile,No,0.96291,189,189,0.93590,0.98993
2003,Baden-Wuerttemberg,2nd Quintile,No,0.93294,205,205,0.89862,0.96727
2003,Baden-Wuerttemberg,3rd Quintile,No,0.92725,249,249,0.89493,0.95958
2003,Baden-Wuerttemberg,4th Quintile,No,0.94575,284,284,0.91936,0.97214
2003,Baden-Wuerttemberg,5th Quintile,"Yes, Regularly",0.12759,62,427,0.09591,0.15927
2003,Baden-Wuerttemberg,5th Quintile,"Yes, Occasionally",0.06776,34,427,0.04389,0.09163
2003,Baden-Wuerttemberg,5th Quintile,No,0.80220,331,427,0.76437,0.84003
2003,Bavaria,1st Quintile,No,0.91704,219,219,0.88042,0.95365
2003,Bavaria,2nd Quintile,No,0.94926,251,251,0.92206,0.97647
2003,Bavaria,3rd Quintile,No,0.96159,290,290,0.93944,0.98375
2003,Bavaria,4th Quintile,No,0.94935,323,323,0.92540,0.97331
2003,Bavaria,5th Quintile,"Yes, Regularly",0.16856,105,518,0.13629,0.20083
2003,Bavaria,5th Quintile,"Yes, Occasionally",0.06791,36,518,0.04622,0.08960
2003,Bavaria,5th Quintile,No,0.75547,377,518,0.71842,0.79252
2003,Berlin,1st Quintile,No,0.96034,110,110,0.92370,0.99698
2003,Berlin,2nd Quintile,No,0.92528,71,71,0.86368,0.98688
2003,Berlin,3rd Quintile,No,0.85925,90,90,0.78700,0.93150
2003,Berlin,4th Quintile,No,0.85200,76,76,0.77163,0.93236
2003,Berlin,5th Quintile,No,0.82232,92,92,0.74378,0.90086
2003,Brandenburg,1st Quintile,No,0.97826,101,101,0.94968,1.00684
2003,Brandenburg,2nd Quintile,No,0.98304,116,116,0.95944,1.00664
2003,Brandenburg,3rd Quintile,No,0.93159,108,108,0.88376,0.97943
2003,Brandenburg,4th Quintile,No,0.94439,93,93,0.89756,0.99122
2003,Brandenburg,5th Quintile,No,0.96263,61,61,0.91463,1.01062
2003,Mecklenburg-Western Pomerania,1st Quintile,No,0.98267,69,69,0.95165,1.01369
2003,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94870,80,80,0.90005,0.99735
2003,Mecklenburg-Western Pomerania,4th Quintile,No,0.89971,31,31,0.79222,1.00720
2003,Mecklenburg-Western Pomerania,5th Quintile,No,0.96812,45,45,0.91621,1.02003
2003,Saxony,1st Quintile,No,0.98099,177,177,0.96081,1.00116
2003,Saxony,2nd Quintile,No,0.94310,223,223,0.91263,0.97358
2003,Saxony,3rd Quintile,No,0.92329,191,191,0.88545,0.96113
2003,Saxony,4th Quintile,No,0.94922,125,125,0.91058,0.98787
2003,Saxony,5th Quintile,No,0.88363,80,80,0.81292,0.95434
2003,Saxony-Anhalt,1st Quintile,No,0.96211,106,106,0.92558,0.99863
2003,Saxony-Anhalt,2nd Quintile,No,0.95445,122,122,0.91730,0.99160
2003,Saxony-Anhalt,3rd Quintile,No,0.98178,116,116,0.95734,1.00623
2003,Saxony-Anhalt,4th Quintile,No,0.90262,75,75,0.83507,0.97017
2003,Saxony-Anhalt,5th Quintile,No,0.95623,51,51,0.89951,1.01294
2003,Thuringa,1st Quintile,No,0.96205,104,104,0.92515,0.99895
2003,Thuringa,2nd Quintile,No,0.98866,131,131,0.97045,1.00686
2003,Thuringa,4th Quintile,No,0.89962,88,88,0.83647,0.96277
2003,Thuringa,5th Quintile,No,0.97143,50,50,0.92478,1.01808
2004,Schleswig-Holstein,1st Quintile,No,0.89457,47,47,0.80583,0.98332
2004,Schleswig-Holstein,2nd Quintile,No,0.98977,60,60,0.96409,1.01545
2004,Schleswig-Holstein,3rd Quintile,No,0.95989,70,70,0.91359,1.00619
2004,Schleswig-Holstein,4th Quintile,No,0.88717,55,55,0.80279,0.97156
2004,Schleswig-Holstein,5th Quintile,No,0.69504,77,77,0.59154,0.79855
2004,Hamburg,3rd Quintile,No,0.83457,33,33,0.70583,0.96331
2004,Hamburg,5th Quintile,No,0.82676,49,49,0.71970,0.93383
2004,Lower Saxony,1st Quintile,No,0.95697,156,156,0.92503,0.98892
2004,Lower Saxony,2nd Quintile,No,0.94788,149,149,0.91207,0.98369
2004,Lower Saxony,3rd Quintile,No,0.95319,170,170,0.92135,0.98504
2004,Lower Saxony,4th Quintile,No,0.88193,181,181,0.83479,0.92907
2004,Lower Saxony,5th Quintile,"Yes, Regularly",0.13439,42,269,0.09356,0.17523
2004,Lower Saxony,5th Quintile,No,0.77137,227,269,0.72109,0.82164
2004,North Rhine-Westphalia,1st Quintile,No,0.93212,365,365,0.90628,0.95796
2004,North Rhine-Westphalia,2nd Quintile,No,0.90152,398,398,0.87221,0.93083
2004,North Rhine-Westphalia,3rd Quintile,No,0.94508,396,396,0.92261,0.96754
2004,North Rhine-Westphalia,4th Quintile,No,0.88837,442,442,0.85898,0.91776
2004,North Rhine-Westphalia,5th Quintile,"Yes, Regularly",0.17872,138,715,0.15062,0.20682
2004,North Rhine-Westphalia,5th Quintile,"Yes, Occasionally",0.08684,61,715,0.06618,0.10749
2004,North Rhine-Westphalia,5th Quintile,No,0.72432,516,715,0.69154,0.75710
2004,Hesse,1st Quintile,No,0.91150,109,109,0.85793,0.96506
2004,Hesse,2nd Quintile,No,0.96123,117,117,0.92610,0.99636
2004,Hesse,3rd Quintile,No,0.90811,124,124,0.85706,0.95916
2004,Hesse,4th Quintile,No,0.94937,143,143,0.91331,0.98543
2004,Hesse,5th Quintile,"Yes, Regularly",0.14770,48,240,0.10272,0.19269
2004,Hesse,5th Quintile,No,0.74531,192,240,0.69008,0.80055
2004,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.96167,122,122,0.92746,0.99588
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.90107,127,127,0.84894,0.95320
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.90379,130,130,0.85290,0.95468
2004,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.90986,127,127,0.85986,0.95987
2004,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.78769,126,126,0.71600,0.85938
2004,Baden-Wuerttemberg,1st Quintile,No,0.95486,187,187,0.92502,0.98469
2004,Baden-Wuerttemberg,2nd Quintile,No,0.90612,205,205,0.86610,0.94614
2004,Baden-Wuerttemberg,3rd Quintile,No,0.95079,252,252,0.92403,0.97755
2004,Baden-Wuerttemberg,4th Quintile,No,0.95456,270,270,0.92967,0.97945
2004,Baden-Wuerttemberg,5th Quintile,"Yes, Regularly",0.08358,41,378,0.05564,0.11152
2004,Baden-Wuerttemberg,5th Quintile,No,0.83962,337,378,0.80258,0.87666
2004,Bavaria,1st Quintile,No,0.92587,210,210,0.89035,0.96139
2004,Bavaria,2nd Quintile,No,0.97837,251,251,0.96034,0.99640
2004,Bavaria,3rd Quintile,No,0.92650,269,269,0.89526,0.95775
2004,Bavaria,4th Quintile,No,0.94135,331,331,0.91600,0.96670
2004,Bavaria,5th Quintile,"Yes, Regularly",0.10574,69,496,0.07865,0.13283
2004,Bavaria,5th Quintile,"Yes, Occasionally",0.08600,44,496,0.06130,0.11070
2004,Bavaria,5th Quintile,No,0.80618,383,496,0.77135,0.84100
2004,Berlin,1st Quintile,No,0.99953,113,113,0.99553,1.00353
2004,Berlin,2nd Quintile,No,0.93745,72,72,0.88112,0.99378
2004,Berlin,3rd Quintile,No,0.96485,85,85,0.92547,1.00423
2004,Berlin,4th Quintile,No,0.89675,92,92,0.83423,0.95927
2004,Berlin,5th Quintile,No,0.86510,87,87,0.79290,0.93730
2004,Brandenburg,2nd Quintile,No,0.96923,117,117,0.93781,1.00066
2004,Brandenburg,4th Quintile,No,0.91147,86,86,0.85107,0.97186
2004,Brandenburg,5th Quintile,No,0.98214,73,73,0.95155,1.01273
2004,Mecklenburg-Western Pomerania,1st Quintile,No,0.97160,70,70,0.93241,1.01080
2004,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94662,74,74,0.89506,0.99819
2004,Mecklenburg-Western Pomerania,4th Quintile,No,0.91680,45,45,0.83520,0.99841
2004,Mecklenburg-Western Pomerania,5th Quintile,No,0.95797,33,33,0.88844,1.02749
2004,Saxony,1st Quintile,No,0.97170,168,168,0.94655,0.99685
2004,Saxony,2nd Quintile,No,0.97906,223,223,0.96023,0.99790
2004,Saxony,3rd Quintile,No,0.95574,189,189,0.92633,0.98514
2004,Saxony,4th Quintile,No,0.98980,133,133,0.97265,1.00694
2004,Saxony,5th Quintile,No,0.91866,83,83,0.85949,0.97782
2004,Saxony-Anhalt,1st Quintile,No,0.96903,101,101,0.93507,1.00298
2004,Saxony-Anhalt,2nd Quintile,No,0.97279,127,127,0.94439,1.00120
2004,Saxony-Anhalt,3rd Quintile,No,0.98219,105,105,0.95677,1.00761
2004,Saxony-Anhalt,4th Quintile,No,0.94235,89,89,0.89365,0.99105
2004,Saxony-Anhalt,5th Quintile,No,0.93158,44,44,0.85611,1.00704
2004,Thuringa,1st Quintile,No,0.97049,107,107,0.93828,1.00271
2004,Thuringa,2nd Quintile,No,0.94602,115,115,0.90453,0.98750
2004,Thuringa,4th Quintile,No,0.90579,78,78,0.84054,0.97104
2004,Thuringa,5th Quintile,No,0.92245,44,44,0.84251,1.00240
2005,Schleswig-Holstein,1st Quintile,No,0.87753,48,48,0.78380,0.97125
2005,Schleswig-Holstein,2nd Quintile,No,0.94549,59,59,0.88706,1.00391
2005,Schleswig-Holstein,3rd Quintile,No,0.94735,58,58,0.88937,1.00533
2005,Schleswig-Holstein,4th Quintile,No,0.83861,55,55,0.74049,0.93674
2005,Schleswig-Holstein,5th Quintile,No,0.78397,80,80,0.69322,0.87472
2005,Hamburg,4th Quintile,No,0.94207,31,31,0.85847,1.02567
2005,Hamburg,5th Quintile,No,0.86125,39,39,0.75134,0.97116
2005,Lower Saxony,1st Quintile,No,0.96912,145,145,0.94086,0.99737
2005,Lower Saxony,2nd Quintile,No,0.94177,142,142,0.90312,0.98042
2005,Lower Saxony,3rd Quintile,No,0.93696,175,175,0.90085,0.97307
2005,Lower Saxony,4th Quintile,No,0.85675,184,184,0.80599,0.90751
2005,Lower Saxony,5th Quintile,"Yes, Regularly",0.16504,51,245,0.11846,0.21162
2005,Lower Saxony,5th Quintile,No,0.79017,194,245,0.73908,0.84126
2005,North Rhine-Westphalia,1st Quintile,No,0.94856,387,387,0.92653,0.97060
2005,North Rhine-Westphalia,2nd Quintile,No,0.92792,380,380,0.90188,0.95395
2005,North Rhine-Westphalia,3rd Quintile,No,0.89662,371,371,0.86560,0.92764
2005,North Rhine-Westphalia,4th Quintile,"Yes, Regularly",0.08453,32,437,0.05842,0.11064
2005,North Rhine-Westphalia,4th Quintile,No,0.84709,405,437,0.81331,0.88088
2005,North Rhine-Westphalia,5th Quintile,"Yes, Regularly",0.24353,172,689,0.21146,0.27561
2005,North Rhine-Westphalia,5th Quintile,"Yes, Occasionally",0.09486,48,689,0.07296,0.11675
2005,North Rhine-Westphalia,5th Quintile,No,0.66045,469,689,0.62506,0.69583
2005,Hesse,1st Quintile,No,0.95122,115,115,0.91167,0.99076
2005,Hesse,2nd Quintile,No,0.90921,91,91,0.84985,0.96857
2005,Hesse,3rd Quintile,No,0.91428,130,130,0.86597,0.96259
2005,Hesse,4th Quintile,No,0.90542,137,137,0.85623,0.95460
2005,Hesse,5th Quintile,"Yes, Regularly",0.18728,54,234,0.13719,0.23738
2005,Hesse,5th Quintile,No,0.72958,180,234,0.67255,0.78662
2005,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.93840,120,120,0.89520,0.98160
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.87556,107,107,0.81272,0.93840
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.91523,122,122,0.86561,0.96486
2005,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.90604,124,124,0.85447,0.95760
2005,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.77674,124,124,0.70315,0.85034
2005,Baden-Wuerttemberg,1st Quintile,No,0.92639,170,170,0.88701,0.96576
2005,Baden-Wuerttemberg,2nd Quintile,No,0.89957,206,206,0.85843,0.94072
2005,Baden-Wuerttemberg,3rd Quintile,No,0.97744,236,236,0.95846,0.99643
2005,Baden-Wuerttemberg,4th Quintile,No,0.91195,269,269,0.87802,0.94587
2005,Baden-Wuerttemberg,5th Quintile,"Yes, Regularly",0.13792,52,391,0.10369,0.17214
2005,Baden-Wuerttemberg,5th Quintile,"Yes, Occasionally",0.06721,34,391,0.04236,0.09206
2005,Baden-Wuerttemberg,5th Quintile,No,0.79403,305,391,0.75389,0.83416
2005,Bavaria,1st Quintile,No,0.92761,184,184,0.89006,0.96515
2005,Bavaria,2nd Quintile,No,0.95589,246,246,0.93018,0.98161
2005,Bavaria,3rd Quintile,No,0.96670,266,266,0.94510,0.98830
2005,Bavaria,4th Quintile,No,0.92621,312,312,0.89716,0.95527
2005,Bavaria,5th Quintile,"Yes, Regularly",0.14132,91,500,0.11075,0.17188
2005,Bavaria,5th Quintile,"Yes, Occasionally",0.10912,48,500,0.08176,0.13648
2005,Bavaria,5th Quintile,No,0.74380,361,500,0.70550,0.78210
2005,Berlin,1st Quintile,No,0.98107,116,116,0.95616,1.00598
2005,Berlin,2nd Quintile,No,0.98466,73,73,0.95628,1.01305
2005,Berlin,3rd Quintile,No,0.94469,75,75,0.89260,0.99677
2005,Berlin,4th Quintile,No,0.90198,79,79,0.83599,0.96797
2005,Berlin,5th Quintile,No,0.78744,74,74,0.69359,0.88129
2005,Brandenburg,1st Quintile,No,0.94799,99,99,0.90403,0.99195
2005,Brandenburg,2nd Quintile,No,0.93532,113,113,0.88976,0.98087
2005,Brandenburg,3rd Quintile,No,0.96084,90,90,0.92054,1.00114
2005,Brandenburg,4th Quintile,No,0.97634,95,95,0.94562,1.00707
2005,Brandenburg,5th Quintile,No,0.97089,54,54,0.92562,1.01615
2005,Mecklenburg-Western Pomerania,1st Quintile,No,0.98047,63,63,0.94602,1.01491
2005,Mecklenburg-Western Pomerania,2nd Quintile,No,0.95336,79,79,0.90657,1.00016
2005,Mecklenburg-Western Pomerania,4th Quintile,No,0.97405,37,37,0.92211,1.02599
2005,Mecklenburg-Western Pomerania,5th Quintile,No,0.97999,38,38,0.93486,1.02511
2005,Saxony,2nd Quintile,No,0.91802,190,190,0.87891,0.95713
2005,Saxony,3rd Quintile,No,0.96584,181,181,0.93930,0.99237
2005,Saxony,4th Quintile,No,0.96340,131,131,0.93113,0.99568
2005,Saxony,5th Quintile,No,0.89167,84,84,0.82481,0.95853
2005,Saxony-Anhalt,1st Quintile,No,0.96562,104,104,0.93043,1.00081
2005,Saxony-Anhalt,2nd Quintile,No,0.97636,120,120,0.94906,1.00365
2005,Saxony-Anhalt,3rd Quintile,No,0.99132,113,113,0.97414,1.00850
2005,Saxony-Anhalt,4th Quintile,No,0.96000,74,74,0.91505,1.00495
2005,Saxony-Anhalt,5th Quintile,No,0.80290,44,44,0.68400,0.92180
2005,Thuringa,1st Quintile,No,0.97158,114,114,0.94095,1.00222
2005,Thuringa,2nd Quintile,No,0.97182,121,121,0.94222,1.00143
2005,Thuringa,3rd Quintile,No,0.94355,99,99,0.89786,0.98925
2005,Thuringa,4th Quintile,No,0.91323,71,71,0.84729,0.97918
2005,Thuringa,5th Quintile,No,0.98979,43,43,0.95938,1.02019
2006,Schleswig-Holstein,1st Quintile,No,0.96728,61,61,0.92227,1.01230
2006,Schleswig-Holstein,2nd Quintile,No,0.94158,61,61,0.88223,1.00093
2006,Schleswig-Holstein,3rd Quintile,No,0.97812,68,68,0.94309,1.01315
2006,Schleswig-Holstein,4th Quintile,No,0.88455,76,76,0.81223,0.95688
2006,Schleswig-Holstein,5th Quintile,No,0.73115,73,73,0.62873,0.83356
2006,Hamburg,1st Quintile,No,0.89889,38,38,0.80175,0.99603
2006,Hamburg,4th Quintile,No,0.98491,34,34,0.94331,1.02651
2006,Hamburg,5th Quintile,No,0.88413,48,48,0.79262,0.97563
2006,Lower Saxony,1st Quintile,No,0.94544,151,151,0.90910,0.98179
2006,Lower Saxony,2nd Quintile,No,0.94824,184,184,0.91614,0.98034
2006,Lower Saxony,3rd Quintile,No,0.92440,189,189,0.88662,0.96219
2006,Lower Saxony,4th Quintile,No,0.86937,216,216,0.82432,0.91441
2006,Lower Saxony,5th Quintile,"Yes, Regularly",0.14691,51,267,0.10437,0.18946
2006,Lower Saxony,5th Quintile,No,0.79332,216,267,0.74466,0.84198
2006,North Rhine-Westphalia,1st Quintile,No,0.94103,420,420,0.91847,0.96358
2006,North Rhine-Westphalia,2nd Quintile,No,0.89654,381,381,0.86592,0.92716
2006,North Rhine-Westphalia,3rd Quintile,No,0.90673,412,412,0.87861,0.93484
2006,North Rhine-Westphalia,4th Quintile,"Yes, Regularly",0.08800,36,523,0.06370,0.11231
2006,North Rhine-Westphalia,4th Quintile,"Yes, Occasionally",0.07916,31,523,0.05600,0.10233
2006,North Rhine-Westphalia,4th Quintile,No,0.82942,456,523,0.79715,0.86169
2006,North Rhine-Westphalia,5th Quintile,"Yes, Regularly",0.20648,164,715,0.17679,0.23617
2006,North Rhine-Westphalia,5th Quintile,"Yes, Occasionally",0.09007,64,715,0.06907,0.11107
2006,North Rhine-Westphalia,5th Quintile,No,0.69969,487,715,0.66607,0.73332
2006,Hesse,1st Quintile,No,0.95099,116,116,0.91153,0.99045
2006,Hesse,2nd Quintile,No,0.94433,116,116,0.90243,0.98624
2006,Hesse,3rd Quintile,No,0.94976,147,147,0.91432,0.98519
2006,Hesse,4th Quintile,No,0.88521,145,145,0.83314,0.93728
2006,Hesse,5th Quintile,"Yes, Regularly",0.20449,69,256,0.15498,0.25399
2006,Hesse,5th Quintile,No,0.69097,187,256,0.63425,0.74768
2006,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.91341,125,125,0.86391,0.96291
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.88261,123,123,0.82549,0.93973
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.86884,119,119,0.80793,0.92975
2006,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.80342,126,126,0.73376,0.87309
2006,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.78115,135,135,0.71114,0.85116
2006,Baden-Wuerttemberg,1st Quintile,No,0.97461,175,175,0.95123,0.99798
2006,Baden-Wuerttemberg,2nd Quintile,No,0.91532,212,212,0.87775,0.95288
2006,Baden-Wuerttemberg,3rd Quintile,No,0.90377,264,264,0.86812,0.93941
2006,Baden-Wuerttemberg,4th Quintile,No,0.95670,311,311,0.93404,0.97936
2006,Baden-Wuerttemberg,5th Quintile,"Yes, Regularly",0.12655,62,460,0.09613,0.15696
2006,Baden-Wuerttemberg,5th Quintile,"Yes, Occasionally",0.05355,33,460,0.03295,0.07415
2006,Baden-Wuerttemberg,5th Quintile,No,0.81434,365,460,0.77877,0.84991
2006,Bavaria,1st Quintile,No,0.92063,217,217,0.88458,0.95668
2006,Bavaria,2nd Quintile,No,0.94877,247,247,0.92122,0.97632
2006,Bavaria,3rd Quintile,No,0.91587,321,321,0.88546,0.94628
2006,Bavaria,4th Quintile,No,0.94795,359,359,0.92494,0.97096
2006,Bavaria,5th Quintile,"Yes, Regularly",0.11940,71,520,0.09150,0.14730
2006,Bavaria,5th Quintile,"Yes, Occasionally",0.05954,39,520,0.03918,0.07989
2006,Bavaria,5th Quintile,No,0.82106,410,520,0.78809,0.85404
2006,Berlin,1st Quintile,No,0.97959,113,113,0.95340,1.00578
2006,Berlin,2nd Quintile,No,0.96248,80,80,0.92058,1.00439
2006,Berlin,3rd Quintile,No,0.93718,73,73,0.88113,0.99323
2006,Berlin,4th Quintile,No,0.91616,89,89,0.85825,0.97406
2006,Berlin,5th Quintile,No,0.82948,88,88,0.75045,0.90851
2006,Brandenburg,2nd Quintile,No,0.96599,140,140,0.93586,0.99613
2006,Brandenburg,3rd Quintile,No,0.93844,116,116,0.89451,0.98237
2006,Brandenburg,4th Quintile,No,0.98809,89,89,0.96543,1.01076
2006,Brandenburg,5th Quintile,No,0.96635,63,63,0.92146,1.01124
2006,Mecklenburg-Western Pomerania,2nd Quintile,No,0.93905,79,79,0.88596,0.99215
2006,Mecklenburg-Western Pomerania,4th Quintile,No,0.98865,49,49,0.95868,1.01862
2006,Mecklenburg-Western Pomerania,5th Quintile,No,0.95808,40,40,0.89518,1.02098
2006,Saxony,1st Quintile,No,0.95755,200,200,0.92954,0.98556
2006,Saxony,2nd Quintile,No,0.91663,194,194,0.87762,0.95563
2006,Saxony,3rd Quintile,No,0.98374,217,217,0.96688,1.00061
2006,Saxony,4th Quintile,No,0.95582,145,145,0.92226,0.98938
2006,Saxony,5th Quintile,No,0.88016,84,84,0.81028,0.95003
2006,Saxony-Anhalt,1st Quintile,No,0.98419,109,109,0.96067,1.00772
2006,Saxony-Anhalt,2nd Quintile,No,0.99053,114,114,0.97267,1.00839
2006,Saxony-Anhalt,3rd Quintile,No,0.97113,129,129,0.94213,1.00014
2006,Saxony-Anhalt,4th Quintile,No,0.96741,72,72,0.92611,1.00871
2006,Saxony-Anhalt,5th Quintile,No,0.81590,53,53,0.71055,0.92124
2006,Thuringa,1st Quintile,No,0.98527,110,110,0.96265,1.00789
2006,Thuringa,2nd Quintile,No,0.95391,136,136,0.91855,0.98928
2006,Thuringa,3rd Quintile,No,0.95954,106,106,0.92186,0.99723
2006,Thuringa,4th Quintile,No,0.91177,98,98,0.85532,0.96821
2006,Thuringa,5th Quintile,No,0.96371,46,46,0.90907,1.01835
2007,Schleswig-Holstein,2nd Quintile,No,0.96182,56,56,0.91117,1.01246
2007,Schleswig-Holstein,3rd Quintile,No,0.87389,69,69,0.79499,0.95280
2007,Schleswig-Holstein,4th Quintile,No,0.82687,47,47,0.71753,0.93621
2007,Schleswig-Holstein,5th Quintile,No,0.75626,65,65,0.65107,0.86145
2007,Hamburg,2nd Quintile,No,0.81684,36,36,0.68870,0.94499
2007,Hamburg,4th Quintile,No,0.99037,41,41,0.96010,1.02064
2007,Hamburg,5th Quintile,No,0.71604,32,32,0.55731,0.87478
2007,Lower Saxony,1st Quintile,No,0.95301,141,141,0.91796,0.98807
2007,Lower Saxony,2nd Quintile,No,0.95297,174,174,0.92143,0.98452
2007,Lower Saxony,3rd Quintile,No,0.91352,173,173,0.87151,0.95552
2007,Lower Saxony,4th Quintile,No,0.90351,222,222,0.86458,0.94244
2007,Lower Saxony,5th Quintile,"Yes, Regularly",0.17164,45,235,0.12332,0.21995
2007,Lower Saxony,5th Quintile,No,0.72935,190,235,0.67242,0.78627
2007,North Rhine-Westphalia,1st Quintile,No,0.93864,379,379,0.91445,0.96284
2007,North Rhine-Westphalia,2nd Quintile,No,0.88730,360,360,0.85459,0.92001
2007,North Rhine-Westphalia,3rd Quintile,No,0.91620,384,384,0.88845,0.94395
2007,North Rhine-Westphalia,4th Quintile,"Yes, Regularly",0.11180,38,441,0.08235,0.14124
2007,North Rhine-Westphalia,4th Quintile,No,0.82793,403,441,0.79267,0.86320
