,Unnamed: 0,year,bula_h,sampreg,hlf0261,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
322,322,2009,Bavaria,West,No,0.90722,1280,9757,0.87114,0.94767
323,323,2009,Berlin,West,No,1.0,203,9757,0.89898,1.11804
324,324,2009,Berlin,East,No,1.0,180,9757,0.90828,1.10978
325,325,2009,Brandenburg,East,No,1.0,428,9757,0.91056,1.08513
326,326,2009,Mecklenburg-Western Pomerania,East,No,1.0,261,9757,0.87211,1.09507
327,327,2009,Saxony,East,No,1.0,720,9757,0.93424,1.0734
328,328,2009,Saxony-Anhalt,East,No,1.0,411,9757,0.90675,1.08571
329,329,2009,Thuringa,East,No,1.0,426,9757,0.91231,1.08869
330,330,2010,Schleswig-Holstein,West,No,1.0,417,13462,0.89256,1.12131
331,331,2010,Hamburg,West,No,1.0,217,13462,0.87017,1.14573
332,332,2010,Lower Saxony,West,"Yes, Regularly",0.07093,75,13462,0.05617,0.08842
333,333,2010,Lower Saxony,West,No,0.92907,1149,13462,0.86804,0.9948
334,334,2010,Bremen,West,No,1.0,90,13462,0.82282,1.24483
335,335,2010,North Rhine-Westphalia,West,"Yes, Regularly",0.08769,215,13462,0.07411,0.09963
336,336,2010,North Rhine-Westphalia,West,"Yes, Occasionally",0.03236,70,13462,0.02532,0.04165
337,337,2010,North Rhine-Westphalia,West,No,0.87995,2523,13462,0.84109,0.92189
338,338,2010,Hesse,West,"Yes, Regularly",0.07271,74,13462,0.05793,0.08706
339,339,2010,Hesse,West,No,0.92729,855,13462,0.84418,0.99956
340,340,2010,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.0786,48,13462,0.06212,0.09646
341,341,2010,"Rhineland-Palatinate, Saarland",West,No,0.9214,704,13462,0.85256,1.01406
342,342,2010,Baden-Wuerttemberg,West,"Yes, Regularly",0.07226,107,13462,0.05775,0.08748
343,343,2010,Baden-Wuerttemberg,West,"Yes, Occasionally",0.02679,41,13462,0.01843,0.035
344,344,2010,Baden-Wuerttemberg,West,No,0.90095,1471,13462,0.84874,0.95904
345,345,2010,Bavaria,West,"Yes, Regularly",0.03936,91,13462,0.02961,0.04828
346,346,2010,Bavaria,West,"Yes, Occasionally",0.03378,49,13462,0.02526,0.04271
347,347,2010,Bavaria,West,No,0.92686,1895,13462,0.88353,0.98164
348,348,2010,Berlin,West,No,1.0,320,13462,0.89362,1.1069
349,349,2010,Berlin,East,No,1.0,223,13462,0.88107,1.16646
350,350,2010,Brandenburg,East,No,1.0,546,13462,0.89168,1.08617
351,351,2010,Mecklenburg-Western Pomerania,East,No,1.0,343,13462,0.88418,1.145
352,352,2010,Saxony,East,No,1.0,906,13462,0.92989,1.08467
353,353,2010,Saxony-Anhalt,East,No,1.0,515,13462,0.90145,1.09069
354,354,2010,Thuringa,East,No,1.0,518,13462,0.89314,1.09334
355,355,2011,Schleswig-Holstein,West,"Yes, Regularly",0.07462,31,16369,0.04913,0.1031
356,356,2011,Schleswig-Holstein,West,No,0.92538,560,16369,0.84179,1.00172
357,357,2011,Hamburg,West,"Yes, Regularly",0.10655,31,16369,0.06812,0.14864
358,358,2011,Hamburg,West,No,0.89345,225,16369,0.78473,1.00788
359,359,2011,Lower Saxony,West,"Yes, Regularly",0.07232,105,16369,0.05971,0.0875
360,360,2011,Lower Saxony,West,"Yes, Occasionally",0.03444,44,16369,0.02431,0.04545
361,361,2011,Lower Saxony,West,No,0.89324,1364,16369,0.8437,0.95237
362,362,2011,Bremen,West,No,1.0,110,16369,0.81886,1.16899
363,363,2011,North Rhine-Westphalia,West,"Yes, Regularly",0.08231,268,16369,0.07276,0.09048
364,364,2011,North Rhine-Westphalia,West,"Yes, Occasionally",0.02463,80,16369,0.02046,0.02972
365,365,2011,North Rhine-Westphalia,West,No,0.89306,2936,16369,0.86326,0.92954
366,366,2011,Hesse,West,"Yes, Regularly",0.09442,118,16369,0.07906,0.11413
367,367,2011,Hesse,West,"Yes, Occasionally",0.03856,34,16369,0.02614,0.05053
368,368,2011,Hesse,West,No,0.86702,1005,16369,0.81727,0.91636
369,369,2011,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.07036,54,16369,0.05483,0.09165
370,370,2011,"Rhineland-Palatinate, Saarland",West,No,0.92964,863,16369,0.86544,0.99663
371,371,2011,Baden-Wuerttemberg,West,"Yes, Regularly",0.07963,153,16369,0.0695,0.09827
372,372,2011,Baden-Wuerttemberg,West,"Yes, Occasionally",0.02687,45,16369,0.01819,0.03509
373,373,2011,Baden-Wuerttemberg,West,No,0.8935,1802,16369,0.85013,0.94214
374,374,2011,Bavaria,West,"Yes, Regularly",0.05015,126,16369,0.04049,0.05903
375,375,2011,Bavaria,West,"Yes, Occasionally",0.03031,62,16369,0.02449,0.03705
376,376,2011,Bavaria,West,No,0.91954,2382,16369,0.87942,0.95655
377,377,2011,Berlin,West,No,1.0,337,16369,0.90965,1.12129
378,378,2011,Berlin,East,No,1.0,284,16369,0.89627,1.10955
379,379,2011,Brandenburg,East,No,1.0,656,16369,0.92467,1.07645
380,380,2011,Mecklenburg-Western Pomerania,East,No,1.0,393,16369,0.89564,1.10804
381,381,2011,Saxony,East,"Yes, Regularly",0.03222,36,16369,0.02439,0.04047
382,382,2011,Saxony,East,No,0.96778,1005,16369,0.90585,1.02721
383,383,2011,Saxony-Anhalt,East,No,1.0,632,16369,0.91855,1.08303
384,384,2011,Thuringa,East,No,1.0,628,16369,0.92555,1.07882
385,385,2012,Schleswig-Holstein,West,No,1.0,561,16023,0.91057,1.09877
386,386,2012,Hamburg,West,No,1.0,242,16023,0.87909,1.11362
387,387,2012,Lower Saxony,West,"Yes, Regularly",0.06517,91,16023,0.05242,0.07689
388,388,2012,Lower Saxony,West,"Yes, Occasionally",0.02778,35,16023,0.01976,0.03543
389,389,2012,Lower Saxony,West,No,0.90705,1347,16023,0.86366,0.95379
390,390,2012,Bremen,West,No,1.0,108,16023,0.82726,1.18924
391,391,2012,North Rhine-Westphalia,West,"Yes, Regularly",0.08299,255,16023,0.07224,0.0912
392,392,2012,North Rhine-Westphalia,West,"Yes, Occasionally",0.02383,71,16023,0.01869,0.02883
393,393,2012,North Rhine-Westphalia,West,No,0.89318,2876,16023,0.86372,0.92603
394,394,2012,Hesse,West,"Yes, Regularly",0.0893,103,16023,0.07147,0.10904
395,395,2012,Hesse,West,"Yes, Occasionally",0.04219,42,16023,0.0284,0.05771
396,396,2012,Hesse,West,No,0.86851,990,16023,0.80956,0.93018
397,397,2012,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06183,46,16023,0.04894,0.07783
398,398,2012,"Rhineland-Palatinate, Saarland",West,No,0.93817,860,16023,0.88353,1.00021
399,399,2012,Baden-Wuerttemberg,West,"Yes, Regularly",0.06925,138,16023,0.05821,0.08189
400,400,2012,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03103,53,16023,0.02326,0.04067
401,401,2012,Baden-Wuerttemberg,West,No,0.89972,1714,16023,0.8577,0.94399
402,402,2012,Bavaria,West,"Yes, Regularly",0.05084,136,16023,0.04207,0.05882
403,403,2012,Bavaria,West,"Yes, Occasionally",0.02325,53,16023,0.0184,0.02833
404,404,2012,Bavaria,West,No,0.9259,2336,16023,0.88921,0.96674
405,405,2012,Berlin,West,No,1.0,361,16023,0.90179,1.10922
406,406,2012,Berlin,East,No,1.0,288,16023,0.89414,1.13661
407,407,2012,Brandenburg,East,No,1.0,646,16023,0.92137,1.07275
408,408,2012,Mecklenburg-Western Pomerania,East,No,1.0,388,16023,0.89971,1.1131
409,409,2012,Saxony,East,"Yes, Regularly",0.02685,31,16023,0.0172,0.0359
410,410,2012,Saxony,East,No,0.97315,1028,16023,0.90845,1.03301
411,411,2012,Saxony-Anhalt,East,No,1.0,600,16023,0.92183,1.08337
412,412,2012,Thuringa,East,No,1.0,624,16023,0.92875,1.07275
413,413,2013,Schleswig-Holstein,West,"Yes, Regularly",0.0744,34,17619,0.05095,0.10103
414,414,2013,Schleswig-Holstein,West,No,0.9256,599,17619,0.84333,1.00974
415,415,2013,Hamburg,West,"Yes, Regularly",0.11472,34,17619,0.07859,0.16035
416,416,2013,Hamburg,West,No,0.88528,299,17619,0.7549,0.98971
417,417,2013,Lower Saxony,West,"Yes, Regularly",0.07407,105,17619,0.06159,0.08926
418,418,2013,Lower Saxony,West,"Yes, Occasionally",0.02691,33,17619,0.02086,0.03447
419,419,2013,Lower Saxony,West,No,0.89902,1482,17619,0.84691,0.95623
420,420,2013,Bremen,West,No,1.0,131,17619,0.7775,1.16113
421,421,2013,North Rhine-Westphalia,West,"Yes, Regularly",0.09746,290,17619,0.08747,0.10678
422,422,2013,North Rhine-Westphalia,West,"Yes, Occasionally",0.02347,75,17619,0.0189,0.02924
423,423,2013,North Rhine-Westphalia,West,No,0.87907,3292,17619,0.84855,0.91518
424,424,2013,Hesse,West,"Yes, Regularly",0.09543,114,17619,0.07655,0.11704
425,425,2013,Hesse,West,"Yes, Occasionally",0.04504,46,17619,0.0327,0.05747
426,426,2013,Hesse,West,No,0.85953,1146,17619,0.80264,0.92304
427,427,2013,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.07395,55,17619,0.05867,0.08809
428,428,2013,"Rhineland-Palatinate, Saarland",West,No,0.92605,950,17619,0.86873,0.99167
429,429,2013,Baden-Wuerttemberg,West,"Yes, Regularly",0.07581,132,17619,0.06317,0.08894
430,430,2013,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03295,50,17619,0.02439,0.04073
431,431,2013,Baden-Wuerttemberg,West,No,0.89124,1945,17619,0.85603,0.93487
432,432,2013,Bavaria,West,"Yes, Regularly",0.05355,143,17619,0.04345,0.06211
433,433,2013,Bavaria,West,"Yes, Occasionally",0.02396,51,17619,0.01852,0.03012
434,434,2013,Bavaria,West,No,0.92248,2647,17619,0.88251,0.96578
435,435,2013,Berlin,West,No,1.0,424,17619,0.91081,1.09029
436,436,2013,Berlin,East,No,1.0,287,17619,0.90219,1.11296
437,437,2013,Brandenburg,East,No,1.0,651,17619,0.92201,1.09176
438,438,2013,Mecklenburg-Western Pomerania,East,No,1.0,367,17619,0.88529,1.12197
439,439,2013,Saxony,East,"Yes, Regularly",0.03945,43,17619,0.02931,0.05279
440,440,2013,Saxony,East,No,0.96055,995,17619,0.89604,1.02552
441,441,2013,Saxony-Anhalt,East,No,1.0,611,17619,0.9209,1.07786
442,442,2013,Thuringa,East,No,1.0,588,17619,0.91796,1.07988
443,443,2014,Schleswig-Holstein,West,"Yes, Regularly",0.07194,32,15549,0.04863,0.10538
444,444,2014,Schleswig-Holstein,West,No,0.92806,522,15549,0.85274,1.00948
445,445,2014,Hamburg,West,No,1.0,243,15549,0.86961,1.11737
446,446,2014,Lower Saxony,West,"Yes, Regularly",0.07844,100,15549,0.0637,0.09263
447,447,2014,Lower Saxony,West,No,0.92156,1335,15549,0.86598,0.97617
448,448,2014,Bremen,West,No,1.0,115,15549,0.78212,1.23765
449,449,2014,North Rhine-Westphalia,West,"Yes, Regularly",0.09199,264,15549,0.08171,0.10378
450,450,2014,North Rhine-Westphalia,West,"Yes, Occasionally",0.02936,78,15549,0.02369,0.03681
451,451,2014,North Rhine-Westphalia,West,No,0.87865,2881,15549,0.83696,0.91242
452,452,2014,Hesse,West,"Yes, Regularly",0.10939,113,15549,0.08865,0.12789
453,453,2014,Hesse,West,No,0.89061,975,15549,0.83607,0.95667
454,454,2014,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.0643,45,15549,0.04717,0.08095
455,455,2014,"Rhineland-Palatinate, Saarland",West,No,0.9357,857,15549,0.87687,0.99547
456,456,2014,Baden-Wuerttemberg,West,"Yes, Regularly",0.07338,141,15549,0.06268,0.08656
457,457,2014,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03346,43,15549,0.02479,0.04317
458,458,2014,Baden-Wuerttemberg,West,No,0.89317,1641,15549,0.84608,0.93792
459,459,2014,Bavaria,West,"Yes, Regularly",0.05442,138,15549,0.04591,0.06371
460,460,2014,Bavaria,West,"Yes, Occasionally",0.03094,61,15549,0.02356,0.03828
461,461,2014,Bavaria,West,No,0.91465,2347,15549,0.87653,0.95748
462,462,2014,Berlin,West,No,1.0,344,15549,0.90967,1.08587
463,463,2014,Berlin,East,No,1.0,261,15549,0.88469,1.11697
464,464,2014,Brandenburg,East,No,1.0,602,15549,0.90757,1.09297
465,465,2014,Mecklenburg-Western Pomerania,East,No,1.0,340,15549,0.90863,1.09533
466,466,2014,Saxony,East,"Yes, Regularly",0.03972,41,15549,0.0282,0.05005
467,467,2014,Saxony,East,No,0.96028,899,15549,0.89144,1.02908
468,468,2014,Saxony-Anhalt,East,No,1.0,566,15549,0.91824,1.0867
469,469,2014,Thuringa,East,No,1.0,565,15549,0.922,1.09846
470,470,2015,Schleswig-Holstein,West,"Yes, Regularly",0.07022,32,15480,0.05188,0.10139
471,471,2015,Schleswig-Holstein,West,No,0.92978,506,15480,0.83968,1.01518
472,472,2015,Hamburg,West,No,1.0,254,15480,0.88407,1.10794
473,473,2015,Lower Saxony,West,"Yes, Regularly",0.08954,103,15480,0.07143,0.105
474,474,2015,Lower Saxony,West,No,0.91046,1366,15480,0.85717,0.96411
475,475,2015,Bremen,West,No,1.0,108,15480,0.77287,1.2319
476,476,2015,North Rhine-Westphalia,West,"Yes, Regularly",0.09136,245,15480,0.08041,0.10448
477,477,2015,North Rhine-Westphalia,West,"Yes, Occasionally",0.02721,61,15480,0.02196,0.03407
478,478,2015,North Rhine-Westphalia,West,No,0.88143,2897,15480,0.84282,0.91743
479,479,2015,Hesse,West,"Yes, Regularly",0.1033,108,15480,0.08338,0.12206
480,480,2015,Hesse,West,No,0.8967,996,15480,0.83791,0.95395
481,481,2015,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06333,44,15480,0.04851,0.08109
482,482,2015,"Rhineland-Palatinate, Saarland",West,No,0.93667,864,15480,0.87387,1.00996
483,483,2015,Baden-Wuerttemberg,West,"Yes, Regularly",0.0815,133,15480,0.06746,0.09605
484,484,2015,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03711,49,15480,0.0248,0.04945
485,485,2015,Baden-Wuerttemberg,West,No,0.88138,1639,15480,0.8389,0.92535
486,486,2015,Bavaria,West,"Yes, Regularly",0.06473,157,15480,0.05426,0.07551
487,487,2015,Bavaria,West,"Yes, Occasionally",0.01835,41,15480,0.01242,0.02483
488,488,2015,Bavaria,West,No,0.91692,2385,15480,0.87427,0.96175
489,489,2015,Berlin,West,No,1.0,338,15480,0.88955,1.09187
490,490,2015,Berlin,East,No,1.0,263,15480,0.86977,1.13815
491,491,2015,Brandenburg,East,No,1.0,588,15480,0.9145,1.0943
492,492,2015,Mecklenburg-Western Pomerania,East,No,1.0,338,15480,0.9002,1.12167
493,493,2015,Saxony,East,No,1.0,874,15480,0.93721,1.08142
494,494,2015,Saxony-Anhalt,East,No,1.0,529,15480,0.91528,1.0834
495,495,2015,Thuringa,East,No,1.0,562,15480,0.91504,1.10672
496,496,2016,Schleswig-Holstein,West,"Yes, Regularly",0.05883,31,14038,0.04292,0.07478
497,497,2016,Schleswig-Holstein,West,No,0.94117,466,14038,0.8659,1.02382
498,498,2016,Hamburg,West,No,1.0,235,14038,0.88729,1.13321
499,499,2016,Lower Saxony,West,"Yes, Regularly",0.09355,102,14038,0.07665,0.10974
500,500,2016,Lower Saxony,West,No,0.90645,1221,14038,0.84267,0.96465
501,501,2016,Bremen,West,No,1.0,93,14038,0.77374,1.26526
502,502,2016,North Rhine-Westphalia,West,"Yes, Regularly",0.08218,214,14038,0.07019,0.09331
503,503,2016,North Rhine-Westphalia,West,"Yes, Occasionally",0.01479,46,14038,0.01055,0.02038
504,504,2016,North Rhine-Westphalia,West,No,0.90303,2640,14038,0.8704,0.94223
505,505,2016,Hesse,West,"Yes, Regularly",0.09492,93,14038,0.07646,0.11896
506,506,2016,Hesse,West,No,0.90508,858,14038,0.84581,0.97019
507,507,2016,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06345,40,14038,0.04833,0.0787
508,508,2016,"Rhineland-Palatinate, Saarland",West,No,0.93655,790,14038,0.86792,1.0045
509,509,2016,Baden-Wuerttemberg,West,"Yes, Regularly",0.06765,111,14038,0.05561,0.08408
510,510,2016,Baden-Wuerttemberg,West,"Yes, Occasionally",0.02953,34,14038,0.0209,0.03946
511,511,2016,Baden-Wuerttemberg,West,No,0.90282,1480,14038,0.85336,0.95005
512,512,2016,Bavaria,West,"Yes, Regularly",0.05602,123,14038,0.04534,0.06569
513,513,2016,Bavaria,West,"Yes, Occasionally",0.01588,37,14038,0.0105,0.02141
514,514,2016,Bavaria,West,No,0.92809,2136,14038,0.88867,0.97676
515,515,2016,Berlin,West,No,1.0,315,14038,0.91674,1.10159
516,516,2016,Berlin,East,No,1.0,245,14038,0.86144,1.14025
517,517,2016,Brandenburg,East,No,1.0,538,14038,0.9147,1.08887
518,518,2016,Mecklenburg-Western Pomerania,East,No,1.0,318,14038,0.88243,1.14904
519,519,2016,Saxony,East,"Yes, Regularly",0.03644,32,14038,0.02526,0.05143
520,520,2016,Saxony,East,No,0.96356,824,14038,0.90447,1.02688
521,521,2016,Saxony-Anhalt,East,No,1.0,493,14038,0.91692,1.10018
522,522,2016,Thuringa,East,No,1.0,523,14038,0.91733,1.11862
523,523,2017,Schleswig-Holstein,West,"Yes, Regularly",0.05912,31,15380,0.03811,0.08446
524,524,2017,Schleswig-Holstein,West,No,0.94088,529,15380,0.84985,1.01667
525,525,2017,Hamburg,West,No,1.0,263,15380,0.87657,1.12055
526,526,2017,Lower Saxony,West,"Yes, Regularly",0.09782,105,15380,0.08143,0.11257
527,527,2017,Lower Saxony,West,No,0.90218,1407,15380,0.85382,0.9572
528,528,2017,Bremen,West,No,1.0,119,15380,0.8417,1.18528
529,529,2017,North Rhine-Westphalia,West,"Yes, Regularly",0.07751,233,15380,0.068,0.08902
530,530,2017,North Rhine-Westphalia,West,"Yes, Occasionally",0.02708,69,15380,0.02107,0.03301
531,531,2017,North Rhine-Westphalia,West,No,0.89542,2880,15380,0.8533,0.9274
532,532,2017,Hesse,West,"Yes, Regularly",0.0871,89,15380,0.0714,0.10766
533,533,2017,Hesse,West,No,0.9129,945,15380,0.85056,0.97109
534,534,2017,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06661,45,15380,0.05088,0.0826
535,535,2017,"Rhineland-Palatinate, Saarland",West,No,0.93339,820,15380,0.87495,0.99886
536,536,2017,Baden-Wuerttemberg,West,"Yes, Regularly",0.07965,128,15380,0.06703,0.09374
537,537,2017,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03187,41,15380,0.02255,0.04154
538,538,2017,Baden-Wuerttemberg,West,No,0.88847,1556,15380,0.83838,0.93978
539,539,2017,Bavaria,West,"Yes, Regularly",0.04678,120,15380,0.03926,0.05481
540,540,2017,Bavaria,West,"Yes, Occasionally",0.01741,43,15380,0.01313,0.02209
541,541,2017,Bavaria,West,No,0.93581,2338,15380,0.8982,0.97589
542,542,2017,Berlin,West,No,1.0,343,15380,0.91164,1.08427
543,543,2017,Berlin,East,No,1.0,262,15380,0.86994,1.11828
544,544,2017,Brandenburg,East,No,1.0,592,15380,0.9075,1.09012
545,545,2017,Mecklenburg-Western Pomerania,East,No,1.0,350,15380,0.89049,1.12309
546,546,2017,Saxony,East,No,1.0,950,15380,0.93192,1.06906
547,547,2017,Saxony-Anhalt,East,No,1.0,547,15380,0.89902,1.0924
548,548,2017,Thuringa,East,No,1.0,575,15380,0.91581,1.09823
549,549,2018,Schleswig-Holstein,West,"Yes, Regularly",0.07091,33,15155,0.05266,0.08979
550,550,2018,Schleswig-Holstein,West,No,0.92909,510,15155,0.83837,1.01749
551,551,2018,Hamburg,West,"Yes, Regularly",0.15759,45,15155,0.11012,0.19633
552,552,2018,Hamburg,West,No,0.84241,266,15155,0.72116,0.96459
553,553,2018,Lower Saxony,West,"Yes, Regularly",0.09576,97,15155,0.07805,0.11418
554,554,2018,Lower Saxony,West,"Yes, Occasionally",0.02463,32,15155,0.01641,0.03522
555,555,2018,Lower Saxony,West,No,0.87961,1350,15155,0.82973,0.93019
556,556,2018,Bremen,West,No,1.0,124,15155,0.79264,1.18723
557,557,2018,North Rhine-Westphalia,West,"Yes, Regularly",0.09416,261,15155,0.08521,0.10437
558,558,2018,North Rhine-Westphalia,West,"Yes, Occasionally",0.02267,56,15155,0.01808,0.02944
559,559,2018,North Rhine-Westphalia,West,No,0.88317,2859,15155,0.84548,0.92196
560,560,2018,Hesse,West,"Yes, Regularly",0.10421,92,15155,0.0854,0.1266
561,561,2018,Hesse,West,No,0.89579,893,15155,0.83896,0.96162
562,562,2018,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06957,45,15155,0.05274,0.08957
563,563,2018,"Rhineland-Palatinate, Saarland",West,No,0.93043,822,15155,0.86433,0.99878
564,564,2018,Baden-Wuerttemberg,West,"Yes, Regularly",0.08483,123,15155,0.07043,0.09862
565,565,2018,Baden-Wuerttemberg,West,No,0.91517,1475,15155,0.87085,0.95873
566,566,2018,Bavaria,West,"Yes, Regularly",0.0544,131,15155,0.04537,0.06487
567,567,2018,Bavaria,West,"Yes, Occasionally",0.01752,35,15155,0.01139,0.02382
568,568,2018,Bavaria,West,No,0.92808,2240,15155,0.8863,0.97563
569,569,2018,Berlin,West,No,1.0,388,15155,0.90422,1.1078
570,570,2018,Berlin,East,No,1.0,245,15155,0.86458,1.13279
571,571,2018,Brandenburg,East,No,1.0,609,15155,0.90039,1.09612
572,572,2018,Mecklenburg-Western Pomerania,East,No,1.0,369,15155,0.88623,1.11403
573,573,2018,Saxony,East,No,1.0,945,15155,0.9379,1.0747
574,574,2018,Saxony-Anhalt,East,No,1.0,554,15155,0.9091,1.09272
575,575,2018,Thuringa,East,No,1.0,556,15155,0.91807,1.09241
576,576,2019,Schleswig-Holstein,West,"Yes, Regularly",0.08785,58,15808,0.05412,0.1291
577,577,2019,Schleswig-Holstein,West,No,0.91215,513,15808,0.81992,0.99409
578,578,2019,Hamburg,West,"Yes, Regularly",0.16962,56,15808,0.11069,0.2238
579,579,2019,Hamburg,West,No,0.83038,293,15808,0.72636,0.94568
580,580,2019,Lower Saxony,West,"Yes, Regularly",0.08944,118,15808,0.06991,0.10878
581,581,2019,Lower Saxony,West,"Yes, Occasionally",0.02853,32,15808,0.01946,0.03889
582,582,2019,Lower Saxony,West,No,0.88203,1337,15808,0.83521,0.93753
583,583,2019,Bremen,West,No,1.0,119,15808,0.77533,1.22209
584,584,2019,North Rhine-Westphalia,West,"Yes, Regularly",0.10527,371,15808,0.09161,0.11824
585,585,2019,North Rhine-Westphalia,West,"Yes, Occasionally",0.02014,79,15808,0.01513,0.02716
586,586,2019,North Rhine-Westphalia,West,No,0.87458,2827,15808,0.83897,0.91458
587,587,2019,Hesse,West,"Yes, Regularly",0.10731,117,15808,0.08644,0.13298
588,588,2019,Hesse,West,No,0.89269,942,15808,0.82056,0.95576
589,589,2019,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.07511,66,15808,0.05418,0.10166
590,590,2019,"Rhineland-Palatinate, Saarland",West,No,0.92489,810,15808,0.86719,1.00199
591,591,2019,Baden-Wuerttemberg,West,"Yes, Regularly",0.08047,147,15808,0.06001,0.09846
592,592,2019,Baden-Wuerttemberg,West,"Yes, Occasionally",0.02607,50,15808,0.01868,0.03485
593,593,2019,Baden-Wuerttemberg,West,No,0.89346,1492,15808,0.83891,0.94732
594,594,2019,Bavaria,West,"Yes, Regularly",0.0563,194,15808,0.04433,0.06686
595,595,2019,Bavaria,West,"Yes, Occasionally",0.02256,61,15808,0.01498,0.03057
596,596,2019,Bavaria,West,No,0.92115,2272,15808,0.87894,0.97796
597,597,2019,Berlin,West,"Yes, Regularly",0.05649,40,15808,0.03343,0.08513
598,598,2019,Berlin,West,No,0.94351,349,15808,0.85229,1.02826
599,599,2019,Berlin,East,"Yes, Regularly",0.09176,34,15808,0.05721,0.12541
600,600,2019,Berlin,East,No,0.90824,231,15808,0.76802,1.05654
601,601,2019,Brandenburg,East,"Yes, Regularly",0.04032,47,15808,0.02624,0.05776
602,602,2019,Brandenburg,East,No,0.95968,657,15808,0.87756,1.04913
603,603,2019,Mecklenburg-Western Pomerania,East,No,1.0,380,15808,0.88278,1.15529
604,604,2019,Saxony,East,"Yes, Regularly",0.03415,48,15808,0.02027,0.04904
605,605,2019,Saxony,East,No,0.96585,975,15808,0.89702,1.03969
606,606,2019,Saxony-Anhalt,East,No,1.0,538,15808,0.8854,1.10609
607,607,2019,Thuringa,East,No,1.0,555,15808,0.90158,1.11186
608,608,2020,Schleswig-Holstein,West,"Yes, Regularly",0.05967,40,16011,0.03741,0.08147
609,609,2020,Schleswig-Holstein,West,No,0.94033,495,16011,0.85213,1.02469
610,610,2020,Hamburg,West,"Yes, Regularly",0.12914,33,16011,0.0819,0.19128
611,611,2020,Hamburg,West,No,0.87086,320,16011,0.75685,0.99614
612,612,2020,Lower Saxony,West,"Yes, Regularly",0.08114,106,16011,0.06202,0.09961
613,613,2020,Lower Saxony,West,No,0.91886,1354,16011,0.86555,0.96957
614,614,2020,Bremen,West,No,1.0,128,16011,0.76352,1.24352
615,615,2020,North Rhine-Westphalia,West,"Yes, Regularly",0.09404,298,16011,0.07936,0.10598
616,616,2020,North Rhine-Westphalia,West,"Yes, Occasionally",0.02077,76,16011,0.0162,0.02712
617,617,2020,North Rhine-Westphalia,West,No,0.88519,3013,16011,0.83984,0.92409
618,618,2020,Hesse,West,"Yes, Regularly",0.11315,113,16011,0.09162,0.13815
619,619,2020,Hesse,West,No,0.88685,979,16011,0.81756,0.94733
620,620,2020,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.04748,45,16011,0.03262,0.07156
621,621,2020,"Rhineland-Palatinate, Saarland",West,No,0.95252,795,16011,0.88188,1.03382
622,622,2020,Baden-Wuerttemberg,West,"Yes, Regularly",0.08188,129,16011,0.06454,0.09844
623,623,2020,Baden-Wuerttemberg,West,"Yes, Occasionally",0.02218,37,16011,0.01435,0.03247
624,624,2020,Baden-Wuerttemberg,West,No,0.89594,1566,16011,0.84784,0.9456
625,625,2020,Bavaria,West,"Yes, Regularly",0.05456,155,16011,0.04577,0.06653
626,626,2020,Bavaria,West,"Yes, Occasionally",0.02216,56,16011,0.01466,0.02996
627,627,2020,Bavaria,West,No,0.92328,2413,16011,0.87966,0.9792
628,628,2020,Berlin,West,"Yes, Regularly",0.0692,40,16011,0.0378,0.09742
629,629,2020,Berlin,West,No,0.9308,504,16011,0.84073,1.05046
630,630,2020,Berlin,East,"Yes, Regularly",0.10804,32,16011,0.06812,0.14778
631,631,2020,Berlin,East,No,0.89196,263,16011,0.75317,1.05454
632,632,2020,Brandenburg,East,"Yes, Regularly",0.05766,32,16011,0.03705,0.08364
633,633,2020,Brandenburg,East,No,0.94234,640,16011,0.86211,1.02242
634,634,2020,Mecklenburg-Western Pomerania,East,No,1.0,312,16011,0.89376,1.14282
635,635,2020,Saxony,East,"Yes, Regularly",0.03705,39,16011,0.02659,0.04893
636,636,2020,Saxony,East,No,0.96295,931,16011,0.9004,1.03834
637,637,2020,Saxony-Anhalt,East,No,1.0,523,16011,0.90615,1.10744
638,638,2020,Thuringa,East,No,1.0,544,16011,0.89936,1.10386
639,639,2021,Schleswig-Holstein,West,"Yes, Regularly",0.08274,33,10703,0.04775,0.12478
640,640,2021,Schleswig-Holstein,West,No,0.91726,383,10703,0.80789,1.03639
641,641,2021,Hamburg,West,No,1.0,234,10703,0.82877,1.16221
642,642,2021,Lower Saxony,West,"Yes, Regularly",0.10829,93,10703,0.08208,0.13121
