year,age_gr,migback,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,30-45 y.,Direct migration background,Very good,0.09629,103,953,0.07755,0.11502
2002,30-45 y.,Direct migration background,Good,0.45410,477,953,0.42247,0.48572
2002,30-45 y.,Direct migration background,Satisfactory,0.32708,271,953,0.29728,0.35688
2002,30-45 y.,Direct migration background,Poor,0.10327,102,953,0.08394,0.12260
2002,30-45 y.,Indirect migration background,Good,0.45213,95,142,0.36998,0.53429
2002,30-45 y.,Indirect migration background,Satisfactory,0.32312,47,142,0.24592,0.40031
2002,46-65 y.,No migration background,Very good,0.04661,361,6766,0.04158,0.05163
2002,46-65 y.,No migration background,Good,0.34397,2489,6766,0.33265,0.35529
2002,46-65 y.,No migration background,Satisfactory,0.40182,2669,6766,0.39014,0.41350
2002,46-65 y.,No migration background,Poor,0.15976,997,6766,0.15103,0.16849
2002,46-65 y.,No migration background,Bad,0.04629,250,6766,0.04129,0.05130
2002,46-65 y.,Direct migration background,Very good,0.03327,36,1037,0.02235,0.04419
2002,46-65 y.,Direct migration background,Good,0.29825,317,1037,0.27039,0.32610
2002,46-65 y.,Direct migration background,Satisfactory,0.36689,385,1037,0.33754,0.39624
2002,46-65 y.,Direct migration background,Poor,0.23471,242,1037,0.20890,0.26052
2002,46-65 y.,Direct migration background,Bad,0.06608,57,1037,0.05095,0.08121
2002,66 and older,No migration background,Very good,0.02123,75,3220,0.01625,0.02621
2002,66 and older,No migration background,Good,0.17776,622,3220,0.16455,0.19097
2002,66 and older,No migration background,Satisfactory,0.45790,1474,3220,0.44069,0.47511
2002,66 and older,No migration background,Poor,0.24731,770,3220,0.23241,0.26222
2002,66 and older,No migration background,Bad,0.09184,279,3220,0.08186,0.10182
2002,66 and older,Direct migration background,Good,0.16798,50,346,0.12853,0.20743
2002,66 and older,Direct migration background,Satisfactory,0.42306,150,346,0.37093,0.47520
2002,66 and older,Direct migration background,Poor,0.28451,107,346,0.23690,0.33212
2002,66 and older,Direct migration background,Bad,0.11673,39,346,0.08284,0.15061
2003,17-29 y.,No migration background,Very good,0.21502,697,3096,0.20055,0.22950
2003,17-29 y.,No migration background,Good,0.53746,1676,3096,0.51989,0.55503
2003,17-29 y.,No migration background,Satisfactory,0.18479,563,3096,0.17111,0.19846
2003,17-29 y.,No migration background,Poor,0.05375,160,3096,0.04580,0.06169
2003,17-29 y.,Direct migration background,Very good,0.28105,104,367,0.23500,0.32710
2003,17-29 y.,Direct migration background,Good,0.49285,205,367,0.44163,0.54407
2003,17-29 y.,Direct migration background,Satisfactory,0.18132,58,367,0.14184,0.22079
2003,17-29 y.,Indirect migration background,Very good,0.24775,137,474,0.20885,0.28666
2003,17-29 y.,Indirect migration background,Good,0.48655,253,474,0.44150,0.53159
2003,17-29 y.,Indirect migration background,Satisfactory,0.18758,84,474,0.15239,0.22276
2003,30-45 y.,No migration background,Very good,0.10621,648,5821,0.09829,0.11412
2003,30-45 y.,No migration background,Good,0.52241,3056,5821,0.50958,0.53525
2003,30-45 y.,No migration background,Satisfactory,0.28194,1609,5821,0.27038,0.29350
2003,30-45 y.,No migration background,Poor,0.07338,423,5821,0.06668,0.08008
2003,30-45 y.,No migration background,Bad,0.01527,85,5821,0.01212,0.01842
2003,30-45 y.,Direct migration background,Very good,0.12516,113,872,0.10318,0.14713
2003,30-45 y.,Direct migration background,Good,0.46286,442,872,0.42974,0.49597
2003,30-45 y.,Direct migration background,Satisfactory,0.28717,234,872,0.25713,0.31722
2003,30-45 y.,Direct migration background,Poor,0.09333,83,872,0.07401,0.11265
2003,30-45 y.,Indirect migration background,Very good,0.12483,31,189,0.07758,0.17207
2003,30-45 y.,Indirect migration background,Good,0.51747,109,189,0.44604,0.58890
2003,30-45 y.,Indirect migration background,Satisfactory,0.24500,49,189,0.18352,0.30648
2003,46-65 y.,No migration background,Very good,0.05094,372,6531,0.04561,0.05627
2003,46-65 y.,No migration background,Good,0.35167,2456,6531,0.34009,0.36326
2003,46-65 y.,No migration background,Satisfactory,0.38408,2469,6531,0.37228,0.39587
2003,46-65 y.,No migration background,Poor,0.16576,1000,6531,0.15674,0.17478
2003,46-65 y.,No migration background,Bad,0.04535,234,6531,0.04031,0.05040
2003,46-65 y.,Direct migration background,Very good,0.05874,54,987,0.04407,0.07342
2003,46-65 y.,Direct migration background,Good,0.29244,295,987,0.26404,0.32083
2003,46-65 y.,Direct migration background,Satisfactory,0.35815,367,987,0.32822,0.38808
2003,46-65 y.,Direct migration background,Poor,0.21700,211,987,0.19127,0.24273
2003,46-65 y.,Direct migration background,Bad,0.07367,60,987,0.05736,0.08997
2003,66 and older,No migration background,Very good,0.02259,77,3274,0.01750,0.02768
2003,66 and older,No migration background,Good,0.20406,705,3274,0.19025,0.21786
2003,66 and older,No migration background,Satisfactory,0.42616,1409,3274,0.40921,0.44310
2003,66 and older,No migration background,Poor,0.24556,785,3274,0.23081,0.26030
2003,66 and older,No migration background,Bad,0.09879,298,3274,0.08857,0.10902
2003,66 and older,Direct migration background,Good,0.14049,56,350,0.10403,0.17695
2003,66 and older,Direct migration background,Satisfactory,0.45278,157,350,0.40055,0.50500
2003,66 and older,Direct migration background,Poor,0.27329,102,350,0.22653,0.32005
2003,66 and older,Direct migration background,Bad,0.10294,35,350,0.07106,0.13482
2004,17-29 y.,No migration background,Very good,0.22862,717,3044,0.21370,0.24354
2004,17-29 y.,No migration background,Good,0.51795,1659,3044,0.50019,0.53570
2004,17-29 y.,No migration background,Satisfactory,0.19251,530,3044,0.17851,0.20652
2004,17-29 y.,No migration background,Poor,0.04781,138,3044,0.04023,0.05539
2004,17-29 y.,Direct migration background,Very good,0.32128,111,357,0.27278,0.36979
2004,17-29 y.,Direct migration background,Good,0.51645,191,357,0.46454,0.56836
2004,17-29 y.,Direct migration background,Satisfactory,0.11634,55,357,0.08303,0.14965
2004,17-29 y.,Indirect migration background,Very good,0.28106,151,494,0.24138,0.32074
2004,17-29 y.,Indirect migration background,Good,0.46942,267,494,0.42537,0.51348
2004,17-29 y.,Indirect migration background,Satisfactory,0.18003,76,494,0.14611,0.21394
2004,30-45 y.,No migration background,Very good,0.11820,608,5453,0.10963,0.12677
2004,30-45 y.,No migration background,Good,0.49040,2829,5453,0.47713,0.50367
2004,30-45 y.,No migration background,Satisfactory,0.27640,1476,5453,0.26453,0.28827
2004,30-45 y.,No migration background,Poor,0.09848,474,5453,0.09057,0.10639
2004,30-45 y.,No migration background,Bad,0.01471,66,5453,0.01151,0.01790
2004,30-45 y.,Direct migration background,Very good,0.13209,112,828,0.10901,0.15517
2004,30-45 y.,Direct migration background,Good,0.45906,420,828,0.42509,0.49302
2004,30-45 y.,Direct migration background,Satisfactory,0.26739,222,828,0.23722,0.29756
2004,30-45 y.,Direct migration background,Poor,0.10844,74,828,0.08725,0.12963
2004,30-45 y.,Indirect migration background,Very good,0.13352,32,197,0.08590,0.18114
2004,30-45 y.,Indirect migration background,Good,0.53374,116,197,0.46390,0.60358
2004,30-45 y.,Indirect migration background,Satisfactory,0.21600,49,197,0.15838,0.27361
2004,46-65 y.,No migration background,Very good,0.05090,337,6353,0.04549,0.05630
2004,46-65 y.,No migration background,Good,0.35651,2416,6353,0.34473,0.36828
2004,46-65 y.,No migration background,Satisfactory,0.37835,2407,6353,0.36643,0.39028
2004,46-65 y.,No migration background,Poor,0.16633,955,6353,0.15717,0.17548
2004,46-65 y.,No migration background,Bad,0.04506,238,6353,0.03996,0.05016
2004,46-65 y.,Direct migration background,Very good,0.04816,45,953,0.03456,0.06176
2004,46-65 y.,Direct migration background,Good,0.29082,292,953,0.26197,0.31967
2004,46-65 y.,Direct migration background,Satisfactory,0.34973,354,953,0.31943,0.38002
2004,46-65 y.,Direct migration background,Poor,0.24243,201,953,0.21521,0.26965
2004,46-65 y.,Direct migration background,Bad,0.06886,61,953,0.05278,0.08495
2004,66 and older,No migration background,Very good,0.02205,78,3371,0.01709,0.02701
2004,66 and older,No migration background,Good,0.18611,676,3371,0.17297,0.19925
2004,66 and older,No migration background,Satisfactory,0.41309,1439,3371,0.39647,0.42972
2004,66 and older,No migration background,Poor,0.25762,827,3371,0.24285,0.27238
2004,66 and older,No migration background,Bad,0.11422,351,3371,0.10349,0.12496
2004,66 and older,Direct migration background,Good,0.17384,67,357,0.13447,0.21321
2004,66 and older,Direct migration background,Satisfactory,0.39920,146,357,0.34833,0.45007
2004,66 and older,Direct migration background,Poor,0.31813,110,357,0.26975,0.36652
2004,66 and older,Direct migration background,Bad,0.09326,34,357,0.06305,0.12347
2005,17-29 y.,No migration background,Very good,0.21979,701,2963,0.20488,0.23471
2005,17-29 y.,No migration background,Good,0.51064,1552,2963,0.49264,0.52864
2005,17-29 y.,No migration background,Satisfactory,0.20683,570,2963,0.19224,0.22141
2005,17-29 y.,No migration background,Poor,0.04978,140,2963,0.04195,0.05762
2005,17-29 y.,Direct migration background,Very good,0.27223,87,305,0.22219,0.32227
2005,17-29 y.,Direct migration background,Good,0.50990,162,305,0.45370,0.56609
2005,17-29 y.,Direct migration background,Satisfactory,0.18686,56,305,0.14304,0.23067
2005,17-29 y.,Indirect migration background,Very good,0.22251,138,495,0.18583,0.25919
2005,17-29 y.,Indirect migration background,Good,0.49039,264,495,0.44631,0.53448
2005,17-29 y.,Indirect migration background,Satisfactory,0.19462,93,495,0.15970,0.22953
2005,30-45 y.,No migration background,Very good,0.10549,530,5029,0.09700,0.11399
2005,30-45 y.,No migration background,Good,0.48874,2559,5029,0.47492,0.50255
2005,30-45 y.,No migration background,Satisfactory,0.28541,1413,5029,0.27292,0.29789
2005,30-45 y.,No migration background,Poor,0.09939,455,5029,0.09112,0.10766
2005,30-45 y.,No migration background,Bad,0.01580,72,5029,0.01235,0.01924
2005,30-45 y.,Direct migration background,Very good,0.09270,78,771,0.07221,0.11318
2005,30-45 y.,Direct migration background,Good,0.46307,406,771,0.42785,0.49829
2005,30-45 y.,Direct migration background,Satisfactory,0.29636,216,771,0.26410,0.32861
2005,30-45 y.,Direct migration background,Poor,0.09722,71,771,0.07629,0.11815
2005,30-45 y.,Indirect migration background,Good,0.51801,131,196,0.44787,0.58814
2005,30-45 y.,Indirect migration background,Satisfactory,0.29311,65,196,0.22922,0.35700
2005,46-65 y.,No migration background,Very good,0.04436,282,6056,0.03917,0.04955
2005,46-65 y.,No migration background,Good,0.34107,2221,6056,0.32913,0.35301
2005,46-65 y.,No migration background,Satisfactory,0.39337,2381,6056,0.38106,0.40567
2005,46-65 y.,No migration background,Poor,0.17119,943,6056,0.16170,0.18067
2005,46-65 y.,No migration background,Bad,0.04279,229,6056,0.03769,0.04789
2005,46-65 y.,Direct migration background,Very good,0.03466,37,886,0.02261,0.04671
2005,46-65 y.,Direct migration background,Good,0.26913,258,886,0.23991,0.29835
2005,46-65 y.,Direct migration background,Satisfactory,0.38415,337,886,0.35210,0.41619
2005,46-65 y.,Direct migration background,Poor,0.23497,197,886,0.20704,0.26291
2005,46-65 y.,Direct migration background,Bad,0.06729,57,886,0.05078,0.08380
2005,66 and older,No migration background,Very good,0.01880,63,3379,0.01422,0.02338
2005,66 and older,No migration background,Good,0.18438,681,3379,0.17130,0.19746
2005,66 and older,No migration background,Satisfactory,0.41586,1444,3379,0.39924,0.43248
2005,66 and older,No migration background,Poor,0.26657,871,3379,0.25166,0.28148
2005,66 and older,No migration background,Bad,0.10875,320,3379,0.09825,0.11925
2005,66 and older,Direct migration background,Good,0.13326,50,361,0.09815,0.16836
2005,66 and older,Direct migration background,Satisfactory,0.44862,162,361,0.39724,0.50000
2005,66 and older,Direct migration background,Poor,0.29372,101,361,0.24667,0.34077
2005,66 and older,Direct migration background,Bad,0.10295,48,361,0.07156,0.13435
2006,17-29 y.,No migration background,Very good,0.20122,624,2864,0.18654,0.21591
2006,17-29 y.,No migration background,Good,0.48872,1565,2864,0.47041,0.50703
2006,17-29 y.,No migration background,Satisfactory,0.18448,537,2864,0.17027,0.19869
2006,17-29 y.,No migration background,Poor,0.05329,138,2864,0.04507,0.06152
2006,17-29 y.,Direct migration background,Very good,0.28411,89,311,0.23390,0.33431
2006,17-29 y.,Direct migration background,Good,0.49386,168,311,0.43821,0.54952
2006,17-29 y.,Direct migration background,Satisfactory,0.15991,54,311,0.11911,0.20071
2006,17-29 y.,Indirect migration background,Very good,0.17819,111,449,0.14276,0.21363
2006,17-29 y.,Indirect migration background,Good,0.49277,248,449,0.44648,0.53907
2006,17-29 y.,Indirect migration background,Satisfactory,0.20636,90,449,0.16888,0.24383
2006,30-45 y.,No migration background,Very good,0.10614,537,5212,0.09778,0.11450
2006,30-45 y.,No migration background,Good,0.47812,2675,5212,0.46456,0.49169
2006,30-45 y.,No migration background,Satisfactory,0.31224,1526,5212,0.29966,0.32482
2006,30-45 y.,No migration background,Poor,0.08192,409,5212,0.07448,0.08937
2006,30-45 y.,No migration background,Bad,0.01897,65,5212,0.01527,0.02268
2006,30-45 y.,Direct migration background,Very good,0.11673,92,763,0.09393,0.13953
2006,30-45 y.,Direct migration background,Good,0.42520,360,763,0.39010,0.46030
2006,30-45 y.,Direct migration background,Satisfactory,0.33022,243,763,0.29683,0.36362
2006,30-45 y.,Direct migration background,Poor,0.09596,68,763,0.07505,0.11688
2006,30-45 y.,Indirect migration background,Good,0.52687,153,215,0.45998,0.59377
2006,30-45 y.,Indirect migration background,Satisfactory,0.23346,62,215,0.17678,0.29014
2006,46-65 y.,No migration background,Very good,0.05465,362,6636,0.04918,0.06012
2006,46-65 y.,No migration background,Good,0.34878,2453,6636,0.33732,0.36025
2006,46-65 y.,No migration background,Satisfactory,0.38882,2567,6636,0.37709,0.40055
2006,46-65 y.,No migration background,Poor,0.15688,979,6636,0.14813,0.16563
2006,46-65 y.,No migration background,Bad,0.04926,275,6636,0.04406,0.05447
2006,46-65 y.,Direct migration background,Very good,0.03765,37,881,0.02507,0.05022
2006,46-65 y.,Direct migration background,Good,0.30639,276,881,0.27594,0.33685
2006,46-65 y.,Direct migration background,Satisfactory,0.35536,326,881,0.32374,0.38698
2006,46-65 y.,Direct migration background,Poor,0.23483,187,881,0.20682,0.26284
2006,46-65 y.,Direct migration background,Bad,0.06577,55,881,0.04939,0.08215
2006,66 and older,No migration background,Very good,0.02320,98,4019,0.01855,0.02785
2006,66 and older,No migration background,Good,0.20050,862,4019,0.18812,0.21288
2006,66 and older,No migration background,Satisfactory,0.41297,1682,4019,0.39774,0.42819
2006,66 and older,No migration background,Poor,0.24875,982,4019,0.23539,0.26212
2006,66 and older,No migration background,Bad,0.11049,395,4019,0.10080,0.12019
2006,66 and older,Direct migration background,Good,0.16743,61,382,0.12994,0.20492
2006,66 and older,Direct migration background,Satisfactory,0.38215,155,382,0.33336,0.43095
2006,66 and older,Direct migration background,Poor,0.30913,113,382,0.26272,0.35553
2006,66 and older,Direct migration background,Bad,0.12613,53,382,0.09279,0.15946
2007,17-29 y.,No migration background,Very good,0.19084,583,2657,0.17590,0.20579
2007,17-29 y.,No migration background,Good,0.48192,1417,2657,0.46292,0.50092
2007,17-29 y.,No migration background,Satisfactory,0.19260,533,2657,0.17760,0.20759
2007,17-29 y.,No migration background,Poor,0.03874,124,2657,0.03140,0.04608
2007,17-29 y.,Direct migration background,Very good,0.23456,59,255,0.18245,0.28667
2007,17-29 y.,Direct migration background,Good,0.51196,152,255,0.45049,0.57344
2007,17-29 y.,Direct migration background,Satisfactory,0.15235,44,255,0.10816,0.19655
2007,17-29 y.,Indirect migration background,Very good,0.19336,97,426,0.15581,0.23091
2007,17-29 y.,Indirect migration background,Good,0.46735,236,426,0.41991,0.51478
2007,17-29 y.,Indirect migration background,Satisfactory,0.20432,93,426,0.16599,0.24265
2007,30-45 y.,No migration background,Very good,0.09976,474,4742,0.09123,0.10829
2007,30-45 y.,No migration background,Good,0.49821,2468,4742,0.48398,0.51245
2007,30-45 y.,No migration background,Satisfactory,0.29323,1333,4742,0.28027,0.30619
2007,30-45 y.,No migration background,Poor,0.09010,402,4742,0.08195,0.09826
2007,30-45 y.,No migration background,Bad,0.01549,65,4742,0.01198,0.01901
2007,30-45 y.,Direct migration background,Very good,0.11105,72,674,0.08731,0.13479
2007,30-45 y.,Direct migration background,Good,0.47671,359,674,0.43898,0.51445
2007,30-45 y.,Direct migration background,Satisfactory,0.29884,193,674,0.26426,0.33342
2007,30-45 y.,Direct migration background,Poor,0.09047,50,674,0.06880,0.11215
2007,30-45 y.,Indirect migration background,Very good,0.14895,36,239,0.10371,0.19418
2007,30-45 y.,Indirect migration background,Good,0.47828,133,239,0.41482,0.54175
2007,30-45 y.,Indirect migration background,Satisfactory,0.23906,70,239,0.18488,0.29325
2007,46-65 y.,No migration background,Very good,0.03951,284,6207,0.03466,0.04436
2007,46-65 y.,No migration background,Good,0.34982,2350,6207,0.33795,0.36168
2007,46-65 y.,No migration background,Satisfactory,0.39546,2407,6207,0.38330,0.40763
2007,46-65 y.,No migration background,Poor,0.16875,926,6207,0.15944,0.17807
2007,46-65 y.,No migration background,Bad,0.04316,240,6207,0.03811,0.04822
2007,46-65 y.,Direct migration background,Good,0.27043,238,764,0.23891,0.30195
2007,46-65 y.,Direct migration background,Satisfactory,0.38590,304,764,0.35136,0.42045
2007,46-65 y.,Direct migration background,Poor,0.24108,166,764,0.21073,0.27143
2007,46-65 y.,Direct migration background,Bad,0.08026,56,764,0.06098,0.09953
2007,66 and older,No migration background,Very good,0.02059,81,3942,0.01616,0.02502
2007,66 and older,No migration background,Good,0.19959,854,3942,0.18711,0.21207
2007,66 and older,No migration background,Satisfactory,0.42482,1677,3942,0.40938,0.44025
2007,66 and older,No migration background,Poor,0.25940,999,3942,0.24572,0.27308
2007,66 and older,No migration background,Bad,0.09129,331,3942,0.08230,0.10028
2007,66 and older,Direct migration background,Good,0.15229,67,370,0.11563,0.18895
2007,66 and older,Direct migration background,Satisfactory,0.45392,156,370,0.40312,0.50472
2007,66 and older,Direct migration background,Poor,0.27416,108,370,0.22864,0.31968
2007,66 and older,Direct migration background,Bad,0.10410,39,370,0.07294,0.13526
2008,17-29 y.,No migration background,Very good,0.20540,563,2481,0.18950,0.22130
2008,17-29 y.,No migration background,Good,0.48768,1289,2481,0.46800,0.50735
2008,17-29 y.,No migration background,Satisfactory,0.16887,460,2481,0.15413,0.18362
2008,17-29 y.,No migration background,Poor,0.06113,169,2481,0.05170,0.07056
2008,17-29 y.,Direct migration background,Very good,0.24267,50,183,0.18039,0.30495
2008,17-29 y.,Direct migration background,Good,0.55819,133,183,0.48604,0.63034
2008,17-29 y.,Indirect migration background,Very good,0.25333,127,410,0.21118,0.29548
2008,17-29 y.,Indirect migration background,Good,0.41827,206,410,0.37046,0.46607
2008,17-29 y.,Indirect migration background,Satisfactory,0.17149,77,410,0.13495,0.20802
2008,30-45 y.,No migration background,Very good,0.10313,442,4295,0.09403,0.11223
2008,30-45 y.,No migration background,Good,0.49439,2186,4295,0.47944,0.50935
2008,30-45 y.,No migration background,Satisfactory,0.29154,1231,4295,0.27794,0.30513
2008,30-45 y.,No migration background,Poor,0.09368,369,4295,0.08496,0.10239
2008,30-45 y.,No migration background,Bad,0.01663,67,4295,0.01280,0.02045
2008,30-45 y.,Direct migration background,Very good,0.12019,68,594,0.09402,0.14636
2008,30-45 y.,Direct migration background,Good,0.47709,302,594,0.43689,0.51730
2008,30-45 y.,Direct migration background,Satisfactory,0.27433,157,594,0.23842,0.31024
2008,30-45 y.,Direct migration background,Poor,0.11230,67,594,0.08689,0.13771
2008,30-45 y.,Indirect migration background,Good,0.50602,145,215,0.43903,0.57301
2008,30-45 y.,Indirect migration background,Satisfactory,0.26956,70,215,0.21011,0.32901
2008,46-65 y.,No migration background,Very good,0.04597,302,5925,0.04063,0.05130
2008,46-65 y.,No migration background,Good,0.35922,2281,5925,0.34700,0.37143
2008,46-65 y.,No migration background,Satisfactory,0.37883,2194,5925,0.36647,0.39118
2008,46-65 y.,No migration background,Poor,0.17063,933,5925,0.16105,0.18021
2008,46-65 y.,No migration background,Bad,0.04279,215,5925,0.03764,0.04795
2008,46-65 y.,Direct migration background,Very good,0.04138,32,708,0.02670,0.05606
2008,46-65 y.,Direct migration background,Good,0.25935,205,708,0.22705,0.29166
2008,46-65 y.,Direct migration background,Satisfactory,0.40428,277,708,0.36811,0.44046
2008,46-65 y.,Direct migration background,Poor,0.21177,138,708,0.18165,0.24188
2008,46-65 y.,Direct migration background,Bad,0.08322,56,708,0.06286,0.10358
2008,66 and older,No migration background,Very good,0.01867,69,3907,0.01442,0.02291
2008,66 and older,No migration background,Good,0.20467,885,3907,0.19201,0.21732
2008,66 and older,No migration background,Satisfactory,0.45324,1721,3907,0.43763,0.46885
2008,66 and older,No migration background,Poor,0.23235,917,3907,0.21911,0.24560
2008,66 and older,No migration background,Bad,0.08683,315,3907,0.07800,0.09566
2008,66 and older,Direct migration background,Good,0.13885,60,360,0.10308,0.17462
2008,66 and older,Direct migration background,Satisfactory,0.35956,144,360,0.30992,0.40921
2008,66 and older,Direct migration background,Poor,0.36192,116,360,0.31221,0.41163
2008,66 and older,Direct migration background,Bad,0.11275,40,360,0.08003,0.14546
2009,17-29 y.,No migration background,Very good,0.18216,482,2275,0.16630,0.19803
2009,17-29 y.,No migration background,Good,0.50026,1231,2275,0.47971,0.52081
2009,17-29 y.,No migration background,Satisfactory,0.18705,435,2275,0.17103,0.20308
2009,17-29 y.,No migration background,Poor,0.05400,127,2275,0.04471,0.06329
2009,17-29 y.,Direct migration background,Very good,0.20458,46,139,0.13727,0.27188
2009,17-29 y.,Direct migration background,Good,0.54870,93,139,0.46568,0.63173
2009,17-29 y.,Indirect migration background,Very good,0.22137,89,365,0.17872,0.26402
2009,17-29 y.,Indirect migration background,Good,0.46097,207,365,0.40977,0.51218
2009,17-29 y.,Indirect migration background,Satisfactory,0.18459,69,365,0.14473,0.22444
2009,30-45 y.,No migration background,Very good,0.09750,362,3871,0.08815,0.10684
2009,30-45 y.,No migration background,Good,0.48321,1989,3871,0.46746,0.49895
2009,30-45 y.,No migration background,Satisfactory,0.31878,1166,3871,0.30410,0.33347
2009,30-45 y.,No migration background,Poor,0.08592,306,3871,0.07709,0.09475
2009,30-45 y.,No migration background,Bad,0.01343,48,3871,0.00980,0.01705
2009,30-45 y.,Direct migration background,Very good,0.11539,50,522,0.08796,0.14282
2009,30-45 y.,Direct migration background,Good,0.47176,268,522,0.42889,0.51462
2009,30-45 y.,Direct migration background,Satisfactory,0.29537,154,522,0.25620,0.33455
2009,30-45 y.,Direct migration background,Poor,0.10470,50,522,0.07841,0.13099
2009,30-45 y.,Indirect migration background,Very good,0.15125,34,241,0.10592,0.19657
2009,30-45 y.,Indirect migration background,Good,0.46317,138,241,0.40009,0.52626
2009,30-45 y.,Indirect migration background,Satisfactory,0.27415,69,241,0.21771,0.33059
2009,46-65 y.,No migration background,Very good,0.04523,267,5645,0.03981,0.05065
2009,46-65 y.,No migration background,Good,0.33513,2059,5645,0.32282,0.34745
2009,46-65 y.,No migration background,Satisfactory,0.40910,2237,5645,0.39627,0.42193
2009,46-65 y.,No migration background,Poor,0.16268,873,5645,0.15305,0.17231
2009,46-65 y.,No migration background,Bad,0.04466,209,5645,0.03927,0.05005
2009,46-65 y.,Direct migration background,Very good,0.05034,31,619,0.03310,0.06758
2009,46-65 y.,Direct migration background,Good,0.25738,179,619,0.22291,0.29185
2009,46-65 y.,Direct migration background,Satisfactory,0.37298,225,619,0.33485,0.41111
2009,46-65 y.,Direct migration background,Poor,0.24705,139,619,0.21305,0.28106
2009,46-65 y.,Direct migration background,Bad,0.07225,45,619,0.05184,0.09266
2009,66 and older,No migration background,Very good,0.01897,85,3808,0.01464,0.02331
2009,66 and older,No migration background,Good,0.19756,812,3808,0.18491,0.21021
2009,66 and older,No migration background,Satisfactory,0.45137,1696,3808,0.43557,0.46718
2009,66 and older,No migration background,Poor,0.23670,895,3808,0.22320,0.25021
2009,66 and older,No migration background,Bad,0.08883,320,3808,0.07979,0.09787
2009,66 and older,Direct migration background,Good,0.15739,53,330,0.11804,0.19675
2009,66 and older,Direct migration background,Satisfactory,0.40090,144,330,0.34794,0.45386
2009,66 and older,Direct migration background,Poor,0.32304,94,330,0.27251,0.37357
2009,66 and older,Direct migration background,Bad,0.10699,39,330,0.07359,0.14039
2010,17-29 y.,No migration background,Very good,0.20963,673,2957,0.19496,0.22430
2010,17-29 y.,No migration background,Good,0.48612,1468,2957,0.46811,0.50414
2010,17-29 y.,No migration background,Satisfactory,0.19063,599,2957,0.17647,0.20479
2010,17-29 y.,No migration background,Poor,0.04860,186,2957,0.04085,0.05635
2010,17-29 y.,No migration background,Bad,0.00700,31,2957,0.00399,0.01000
2010,17-29 y.,Direct migration background,Very good,0.27166,130,455,0.23074,0.31258
2010,17-29 y.,Direct migration background,Good,0.50444,237,455,0.45845,0.55043
2010,17-29 y.,Direct migration background,Satisfactory,0.15540,88,455,0.12208,0.18873
2010,17-29 y.,Indirect migration background,Very good,0.23308,116,471,0.19485,0.27130
2010,17-29 y.,Indirect migration background,Good,0.41832,227,471,0.37373,0.46292
2010,17-29 y.,Indirect migration background,Satisfactory,0.20285,94,471,0.16649,0.23920
2010,17-29 y.,Indirect migration background,Poor,0.06520,34,471,0.04288,0.08752
2010,30-45 y.,No migration background,Very good,0.12268,1050,7071,0.11503,0.13032
2010,30-45 y.,No migration background,Good,0.46022,3425,7071,0.44860,0.47184
2010,30-45 y.,No migration background,Satisfactory,0.29450,1828,7071,0.28387,0.30512
2010,30-45 y.,No migration background,Poor,0.10173,652,7071,0.09469,0.10878
2010,30-45 y.,No migration background,Bad,0.01848,116,7071,0.01534,0.02162
2010,30-45 y.,Direct migration background,Very good,0.13389,235,1424,0.11620,0.15158
2010,30-45 y.,Direct migration background,Good,0.50423,702,1424,0.47825,0.53021
2010,30-45 y.,Direct migration background,Satisfactory,0.26241,362,1424,0.23955,0.28526
2010,30-45 y.,Direct migration background,Poor,0.08741,125,1424,0.07274,0.10209
2010,30-45 y.,Indirect migration background,Very good,0.18169,97,534,0.14895,0.21442
2010,30-45 y.,Indirect migration background,Good,0.40836,261,534,0.36663,0.45009
2010,30-45 y.,Indirect migration background,Satisfactory,0.30612,141,534,0.26699,0.34525
2010,30-45 y.,Indirect migration background,Poor,0.06381,35,534,0.04306,0.08455
2010,46-65 y.,No migration background,Very good,0.04679,361,6171,0.04152,0.05206
2010,46-65 y.,No migration background,Good,0.36369,2376,6171,0.35168,0.37569
2010,46-65 y.,No migration background,Satisfactory,0.37204,2244,6171,0.35998,0.38410
2010,46-65 y.,No migration background,Poor,0.16581,940,6171,0.15653,0.17509
2010,46-65 y.,No migration background,Bad,0.04828,250,6171,0.04293,0.05363
2010,46-65 y.,Direct migration background,Very good,0.04776,41,694,0.03188,0.06364
2010,46-65 y.,Direct migration background,Good,0.28676,209,694,0.25309,0.32043
2010,46-65 y.,Direct migration background,Satisfactory,0.35343,252,694,0.31784,0.38903
2010,46-65 y.,Direct migration background,Poor,0.21709,140,694,0.18639,0.24778
2010,46-65 y.,Direct migration background,Bad,0.09455,52,694,0.07277,0.11634
2010,46-65 y.,Indirect migration background,Satisfactory,0.44538,32,32,0.27042,0.62034
2010,66 and older,No migration background,Very good,0.02422,87,3698,0.01926,0.02917
2010,66 and older,No migration background,Good,0.19771,812,3698,0.18487,0.21055
2010,66 and older,No migration background,Satisfactory,0.44459,1637,3698,0.42858,0.46061
2010,66 and older,No migration background,Poor,0.24733,869,3698,0.23342,0.26124
2010,66 and older,No migration background,Bad,0.08302,293,3698,0.07413,0.09192
2010,66 and older,Direct migration background,Good,0.19544,62,308,0.15109,0.23980
2010,66 and older,Direct migration background,Satisfactory,0.35646,123,308,0.30288,0.41003
