year,bula_h,quintil_oecd_hh,hlf0178_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Schleswig-Holstein,3rd Quintile,Yes,0.76921,72,72,0.67121,0.86722
2013,Schleswig-Holstein,4th Quintile,Yes,0.77351,73,73,0.67683,0.87019
2013,Schleswig-Holstein,5th Quintile,Yes,0.83541,63,63,0.74310,0.92771
2013,Hamburg,1st Quintile,Yes,0.55695,46,46,0.41181,0.70209
2013,Hamburg,2nd Quintile,Yes,0.67955,52,52,0.55147,0.80762
2013,Hamburg,3rd Quintile,Yes,0.66579,40,40,0.51774,0.81384
2013,Hamburg,4th Quintile,Yes,0.84844,49,49,0.74700,0.94989
2013,Hamburg,5th Quintile,Yes,0.97604,48,48,0.93232,1.01976
2013,Lower Saxony,1st Quintile,Yes,0.56442,179,247,0.50246,0.62638
2013,Lower Saxony,1st Quintile,No,0.43558,68,247,0.37362,0.49754
2013,Lower Saxony,2nd Quintile,Yes,0.69040,185,235,0.63116,0.74964
2013,Lower Saxony,2nd Quintile,No,0.30960,50,235,0.25036,0.36884
2013,Lower Saxony,3rd Quintile,Yes,0.66688,167,215,0.60373,0.73003
2013,Lower Saxony,3rd Quintile,No,0.33312,48,215,0.26997,0.39627
2013,Lower Saxony,4th Quintile,Yes,0.79183,219,255,0.74190,0.84176
2013,Lower Saxony,4th Quintile,No,0.20817,36,255,0.15824,0.25810
2013,Lower Saxony,5th Quintile,Yes,0.91290,256,256,0.87829,0.94751
2013,North Rhine-Westphalia,1st Quintile,Yes,0.58417,500,662,0.54660,0.62175
2013,North Rhine-Westphalia,1st Quintile,No,0.41583,162,662,0.37825,0.45340
2013,North Rhine-Westphalia,2nd Quintile,Yes,0.67611,416,526,0.63608,0.71614
2013,North Rhine-Westphalia,2nd Quintile,No,0.32389,110,526,0.28386,0.36392
2013,North Rhine-Westphalia,3rd Quintile,Yes,0.75134,400,482,0.71272,0.78997
2013,North Rhine-Westphalia,3rd Quintile,No,0.24866,82,482,0.21003,0.28728
2013,North Rhine-Westphalia,4th Quintile,Yes,0.83922,453,505,0.80715,0.87129
2013,North Rhine-Westphalia,4th Quintile,No,0.16078,52,505,0.12871,0.19285
2013,North Rhine-Westphalia,5th Quintile,Yes,0.89579,614,655,0.87237,0.91920
2013,North Rhine-Westphalia,5th Quintile,No,0.10421,41,655,0.08080,0.12763
2013,Hesse,1st Quintile,Yes,0.55071,149,206,0.48262,0.61880
2013,Hesse,1st Quintile,No,0.44929,57,206,0.38120,0.51738
2013,Hesse,2nd Quintile,Yes,0.56493,132,180,0.49230,0.63756
2013,Hesse,2nd Quintile,No,0.43507,48,180,0.36244,0.50770
2013,Hesse,3rd Quintile,Yes,0.72779,147,187,0.66382,0.79175
2013,Hesse,3rd Quintile,No,0.27221,40,187,0.20825,0.33618
2013,Hesse,4th Quintile,Yes,0.82737,146,146,0.76585,0.88888
2013,Hesse,5th Quintile,Yes,0.93804,276,276,0.90954,0.96653
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.58030,124,183,0.50860,0.65200
2013,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.41970,59,183,0.34800,0.49140
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.52468,101,156,0.44606,0.60330
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.47532,55,156,0.39670,0.55394
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66202,130,174,0.59153,0.73250
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.33798,44,174,0.26750,0.40847
2013,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.75682,117,117,0.67875,0.83489
2013,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.90206,165,165,0.85656,0.94755
2013,Baden-Wuerttemberg,1st Quintile,Yes,0.53479,190,277,0.47595,0.59364
2013,Baden-Wuerttemberg,1st Quintile,No,0.46521,87,277,0.40636,0.52405
2013,Baden-Wuerttemberg,2nd Quintile,Yes,0.62022,209,270,0.56222,0.67821
2013,Baden-Wuerttemberg,2nd Quintile,No,0.37978,61,270,0.32179,0.43778
2013,Baden-Wuerttemberg,3rd Quintile,Yes,0.76283,263,312,0.71556,0.81010
2013,Baden-Wuerttemberg,3rd Quintile,No,0.23717,49,312,0.18990,0.28444
2013,Baden-Wuerttemberg,4th Quintile,Yes,0.83680,323,368,0.79899,0.87461
2013,Baden-Wuerttemberg,4th Quintile,No,0.16320,45,368,0.12539,0.20101
2013,Baden-Wuerttemberg,5th Quintile,Yes,0.88822,379,379,0.85645,0.91998
2013,Bavaria,1st Quintile,Yes,0.50292,250,378,0.45245,0.55339
2013,Bavaria,1st Quintile,No,0.49708,128,378,0.44661,0.54755
2013,Bavaria,2nd Quintile,Yes,0.62368,302,426,0.57762,0.66974
2013,Bavaria,2nd Quintile,No,0.37632,124,426,0.33026,0.42238
2013,Bavaria,3rd Quintile,Yes,0.73330,349,427,0.69130,0.77530
2013,Bavaria,3rd Quintile,No,0.26670,78,427,0.22470,0.30870
2013,Bavaria,4th Quintile,Yes,0.82809,401,458,0.79350,0.86268
2013,Bavaria,4th Quintile,No,0.17191,57,458,0.13732,0.20650
2013,Bavaria,5th Quintile,Yes,0.92028,475,510,0.89675,0.94381
2013,Bavaria,5th Quintile,No,0.07972,35,510,0.05619,0.10325
2013,Berlin,1st Quintile,Yes,0.64998,119,155,0.57464,0.72531
2013,Berlin,1st Quintile,No,0.35002,36,155,0.27469,0.42536
2013,Berlin,2nd Quintile,Yes,0.71738,104,135,0.64115,0.79362
2013,Berlin,2nd Quintile,No,0.28262,31,135,0.20638,0.35885
2013,Berlin,3rd Quintile,Yes,0.88301,99,99,0.81938,0.94665
2013,Berlin,4th Quintile,Yes,0.88117,110,110,0.82043,0.94192
2013,Berlin,5th Quintile,Yes,0.94668,101,101,0.90264,0.99072
2013,Brandenburg,1st Quintile,Yes,0.36736,71,130,0.28417,0.45056
2013,Brandenburg,1st Quintile,No,0.63264,59,130,0.54944,0.71583
2013,Brandenburg,2nd Quintile,Yes,0.50045,73,131,0.41450,0.58640
2013,Brandenburg,2nd Quintile,No,0.49955,58,131,0.41360,0.58550
2013,Brandenburg,3rd Quintile,Yes,0.45921,67,112,0.36650,0.55191
2013,Brandenburg,3rd Quintile,No,0.54079,45,112,0.44809,0.63350
2013,Brandenburg,4th Quintile,Yes,0.82826,65,65,0.73586,0.92067
2013,Brandenburg,5th Quintile,Yes,0.97480,67,67,0.93699,1.01261
2013,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.54576,59,97,0.44616,0.64536
2013,Mecklenburg-Western Pomerania,1st Quintile,No,0.45424,38,97,0.35464,0.55384
2013,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.57463,40,71,0.45881,0.69045
2013,Mecklenburg-Western Pomerania,2nd Quintile,No,0.42537,31,71,0.30955,0.54119
2013,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.63243,39,39,0.47913,0.78573
2013,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.75640,32,32,0.60529,0.90751
2013,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.91576,33,33,0.81953,1.01199
2013,Saxony,1st Quintile,Yes,0.55276,126,188,0.48150,0.62403
2013,Saxony,1st Quintile,No,0.44724,62,188,0.37597,0.51850
2013,Saxony,2nd Quintile,Yes,0.62731,154,235,0.56535,0.68926
2013,Saxony,2nd Quintile,No,0.37269,81,235,0.31074,0.43465
2013,Saxony,3rd Quintile,Yes,0.69583,138,184,0.62917,0.76248
2013,Saxony,3rd Quintile,No,0.30417,46,184,0.23752,0.37083
2013,Saxony,4th Quintile,Yes,0.76525,109,109,0.68531,0.84518
2013,Saxony,5th Quintile,Yes,0.95660,84,84,0.91276,1.00043
2013,Saxony-Anhalt,1st Quintile,Yes,0.44533,83,153,0.36632,0.52435
2013,Saxony-Anhalt,1st Quintile,No,0.55467,70,153,0.47565,0.63368
2013,Saxony-Anhalt,2nd Quintile,Yes,0.46643,69,118,0.37604,0.55683
2013,Saxony-Anhalt,2nd Quintile,No,0.53357,49,118,0.44317,0.62396
2013,Saxony-Anhalt,3rd Quintile,Yes,0.65728,74,74,0.54840,0.76616
2013,Saxony-Anhalt,4th Quintile,Yes,0.85241,69,69,0.76810,0.93671
2013,Saxony-Anhalt,5th Quintile,Yes,0.98119,54,54,0.94461,1.01777
2013,Thuringa,1st Quintile,Yes,0.44575,68,128,0.35930,0.53220
2013,Thuringa,1st Quintile,No,0.55425,60,128,0.46780,0.64070
2013,Thuringa,2nd Quintile,Yes,0.41188,66,128,0.32628,0.49748
2013,Thuringa,2nd Quintile,No,0.58812,62,128,0.50252,0.67372
2013,Thuringa,3rd Quintile,Yes,0.67967,73,105,0.58999,0.76935
2013,Thuringa,3rd Quintile,No,0.32033,32,105,0.23065,0.41001
2013,Thuringa,4th Quintile,Yes,0.76373,72,72,0.66492,0.86254
2013,Thuringa,5th Quintile,Yes,0.88693,43,43,0.79115,0.98270
2014,Schleswig-Holstein,1st Quintile,Yes,0.64841,119,150,0.57174,0.72508
2014,Schleswig-Holstein,1st Quintile,No,0.35159,31,150,0.27492,0.42826
2014,Schleswig-Holstein,2nd Quintile,Yes,0.57546,89,89,0.47219,0.67874
2014,Schleswig-Holstein,3rd Quintile,Yes,0.70406,76,76,0.60075,0.80736
2014,Schleswig-Holstein,4th Quintile,Yes,0.83730,99,99,0.76422,0.91037
2014,Schleswig-Holstein,5th Quintile,Yes,0.85867,83,83,0.78327,0.93407
2014,Hamburg,1st Quintile,Yes,0.72553,44,44,0.59215,0.85891
2014,Hamburg,2nd Quintile,Yes,0.76629,55,55,0.65342,0.87917
2014,Hamburg,4th Quintile,Yes,0.86245,53,53,0.76884,0.95607
2014,Hamburg,5th Quintile,Yes,0.93088,54,54,0.86259,0.99917
2014,Lower Saxony,1st Quintile,Yes,0.65968,246,316,0.60736,0.71201
2014,Lower Saxony,1st Quintile,No,0.34032,70,316,0.28799,0.39264
2014,Lower Saxony,2nd Quintile,Yes,0.62360,225,293,0.56803,0.67917
2014,Lower Saxony,2nd Quintile,No,0.37640,68,293,0.32083,0.43197
2014,Lower Saxony,3rd Quintile,Yes,0.74225,234,277,0.69065,0.79386
2014,Lower Saxony,3rd Quintile,No,0.25775,43,277,0.20614,0.30935
2014,Lower Saxony,4th Quintile,Yes,0.78253,262,298,0.73561,0.82944
2014,Lower Saxony,4th Quintile,No,0.21747,36,298,0.17056,0.26439
2014,Lower Saxony,5th Quintile,Yes,0.93063,259,259,0.89962,0.96163
2014,North Rhine-Westphalia,1st Quintile,Yes,0.61634,598,761,0.58177,0.65092
2014,North Rhine-Westphalia,1st Quintile,No,0.38366,163,761,0.34908,0.41823
2014,North Rhine-Westphalia,2nd Quintile,Yes,0.73624,526,619,0.70150,0.77098
2014,North Rhine-Westphalia,2nd Quintile,No,0.26376,93,619,0.22902,0.29850
2014,North Rhine-Westphalia,3rd Quintile,Yes,0.74225,518,603,0.70731,0.77719
2014,North Rhine-Westphalia,3rd Quintile,No,0.25775,85,603,0.22281,0.29269
2014,North Rhine-Westphalia,4th Quintile,Yes,0.84524,532,588,0.81598,0.87450
2014,North Rhine-Westphalia,4th Quintile,No,0.15476,56,588,0.12550,0.18402
2014,North Rhine-Westphalia,5th Quintile,Yes,0.92304,613,648,0.90250,0.94358
2014,North Rhine-Westphalia,5th Quintile,No,0.07696,35,648,0.05642,0.09750
2014,Hesse,1st Quintile,Yes,0.60499,157,201,0.53724,0.67274
2014,Hesse,1st Quintile,No,0.39501,44,201,0.32726,0.46276
2014,Hesse,2nd Quintile,Yes,0.66832,166,205,0.60371,0.73293
2014,Hesse,2nd Quintile,No,0.33168,39,205,0.26707,0.39629
2014,Hesse,3rd Quintile,Yes,0.73674,174,210,0.67703,0.79645
2014,Hesse,3rd Quintile,No,0.26326,36,210,0.20355,0.32297
2014,Hesse,4th Quintile,Yes,0.89520,194,194,0.85198,0.93841
2014,Hesse,5th Quintile,Yes,0.88677,265,265,0.84854,0.92499
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.54616,142,204,0.47767,0.61465
2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.45384,62,204,0.38535,0.52233
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.54604,140,190,0.47506,0.61702
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.45396,50,190,0.38298,0.52494
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.71994,153,192,0.65625,0.78362
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.28006,39,192,0.21638,0.34375
2014,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.78490,149,149,0.71870,0.85110
2014,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.88885,148,148,0.83804,0.93966
2014,Baden-Wuerttemberg,1st Quintile,Yes,0.51977,194,277,0.46083,0.57872
2014,Baden-Wuerttemberg,1st Quintile,No,0.48023,83,277,0.42128,0.53917
2014,Baden-Wuerttemberg,2nd Quintile,Yes,0.63024,288,355,0.57995,0.68053
2014,Baden-Wuerttemberg,2nd Quintile,No,0.36976,67,355,0.31947,0.42005
2014,Baden-Wuerttemberg,3rd Quintile,Yes,0.74761,308,362,0.70280,0.79242
2014,Baden-Wuerttemberg,3rd Quintile,No,0.25239,54,362,0.20758,0.29720
2014,Baden-Wuerttemberg,4th Quintile,Yes,0.83978,338,378,0.80275,0.87681
2014,Baden-Wuerttemberg,4th Quintile,No,0.16022,40,378,0.12319,0.19725
2014,Baden-Wuerttemberg,5th Quintile,Yes,0.91017,428,428,0.88305,0.93729
2014,Bavaria,1st Quintile,Yes,0.57791,337,460,0.53272,0.62309
2014,Bavaria,1st Quintile,No,0.42209,123,460,0.37691,0.46728
2014,Bavaria,2nd Quintile,Yes,0.64847,393,498,0.60649,0.69044
2014,Bavaria,2nd Quintile,No,0.35153,105,498,0.30956,0.39351
2014,Bavaria,3rd Quintile,Yes,0.71570,426,510,0.67651,0.75489
2014,Bavaria,3rd Quintile,No,0.28430,84,510,0.24511,0.32349
2014,Bavaria,4th Quintile,Yes,0.82008,436,494,0.78617,0.85398
2014,Bavaria,4th Quintile,No,0.17992,58,494,0.14602,0.21383
2014,Bavaria,5th Quintile,Yes,0.90032,539,582,0.87597,0.92468
2014,Bavaria,5th Quintile,No,0.09968,43,582,0.07532,0.12403
2014,Berlin,1st Quintile,Yes,0.71458,126,126,0.63541,0.79375
2014,Berlin,2nd Quintile,Yes,0.77675,111,111,0.69893,0.85457
2014,Berlin,3rd Quintile,Yes,0.82152,102,102,0.74685,0.89620
2014,Berlin,4th Quintile,Yes,0.93251,114,114,0.88625,0.97876
2014,Berlin,5th Quintile,Yes,0.97274,117,117,0.94311,1.00237
2014,Brandenburg,1st Quintile,Yes,0.39857,107,168,0.32431,0.47283
2014,Brandenburg,1st Quintile,No,0.60143,61,168,0.52717,0.67569
2014,Brandenburg,2nd Quintile,Yes,0.47386,93,145,0.39231,0.55542
2014,Brandenburg,2nd Quintile,No,0.52614,52,145,0.44458,0.60769
2014,Brandenburg,3rd Quintile,Yes,0.52576,88,133,0.44058,0.61095
2014,Brandenburg,3rd Quintile,No,0.47424,45,133,0.38905,0.55942
2014,Brandenburg,4th Quintile,Yes,0.79632,89,89,0.71218,0.88047
2014,Brandenburg,5th Quintile,Yes,0.98514,70,70,0.95658,1.01369
2014,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.68850,79,110,0.60155,0.77544
2014,Mecklenburg-Western Pomerania,1st Quintile,No,0.31150,31,110,0.22456,0.39845
2014,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.51062,58,98,0.41114,0.61010
2014,Mecklenburg-Western Pomerania,2nd Quintile,No,0.48938,40,98,0.38990,0.58886
2014,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.62001,47,47,0.47974,0.76028
2014,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.84428,39,39,0.72899,0.95956
2014,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.96315,38,38,0.90244,1.02385
2014,Saxony,1st Quintile,Yes,0.59267,153,216,0.52699,0.65835
2014,Saxony,1st Quintile,No,0.40733,63,216,0.34165,0.47301
2014,Saxony,2nd Quintile,Yes,0.57590,173,258,0.51548,0.63632
2014,Saxony,2nd Quintile,No,0.42410,85,258,0.36368,0.48452
2014,Saxony,3rd Quintile,Yes,0.71665,182,230,0.65828,0.77501
2014,Saxony,3rd Quintile,No,0.28335,48,230,0.22499,0.34172
2014,Saxony,4th Quintile,Yes,0.78574,128,128,0.71438,0.85710
2014,Saxony,5th Quintile,Yes,0.94901,92,92,0.90381,0.99421
2014,Saxony-Anhalt,1st Quintile,Yes,0.53895,109,170,0.46379,0.61410
2014,Saxony-Anhalt,1st Quintile,No,0.46105,61,170,0.38590,0.53621
2014,Saxony-Anhalt,2nd Quintile,Yes,0.46342,96,145,0.38198,0.54487
2014,Saxony-Anhalt,2nd Quintile,No,0.53658,49,145,0.45513,0.61802
2014,Saxony-Anhalt,3rd Quintile,Yes,0.65467,88,119,0.56888,0.74046
2014,Saxony-Anhalt,3rd Quintile,No,0.34533,31,119,0.25954,0.43112
2014,Saxony-Anhalt,4th Quintile,Yes,0.67976,74,74,0.57273,0.78680
2014,Saxony-Anhalt,5th Quintile,Yes,0.95286,58,58,0.89783,1.00788
2014,Thuringa,1st Quintile,Yes,0.50430,106,162,0.42707,0.58153
2014,Thuringa,1st Quintile,No,0.49570,56,162,0.41847,0.57293
2014,Thuringa,2nd Quintile,Yes,0.52160,86,142,0.43915,0.60405
2014,Thuringa,2nd Quintile,No,0.47840,56,142,0.39595,0.56085
2014,Thuringa,3rd Quintile,Yes,0.63051,91,132,0.54785,0.71316
2014,Thuringa,3rd Quintile,No,0.36949,41,132,0.28684,0.45215
2014,Thuringa,4th Quintile,Yes,0.79399,78,78,0.70366,0.88433
2014,Thuringa,5th Quintile,Yes,0.89033,60,60,0.81060,0.97007
2015,Schleswig-Holstein,1st Quintile,Yes,0.65023,108,139,0.57066,0.72980
2015,Schleswig-Holstein,1st Quintile,No,0.34977,31,139,0.27020,0.42934
2015,Schleswig-Holstein,2nd Quintile,Yes,0.68997,83,83,0.58986,0.79007
2015,Schleswig-Holstein,3rd Quintile,Yes,0.80039,100,100,0.72165,0.87913
2015,Schleswig-Holstein,4th Quintile,Yes,0.82641,94,94,0.74943,0.90339
2015,Schleswig-Holstein,5th Quintile,Yes,0.93832,81,81,0.88561,0.99104
2015,Hamburg,1st Quintile,Yes,0.76502,45,45,0.63974,0.89030
2015,Hamburg,2nd Quintile,Yes,0.56374,42,42,0.41194,0.71554
2015,Hamburg,3rd Quintile,Yes,0.82308,53,53,0.71936,0.92680
2015,Hamburg,4th Quintile,Yes,0.97919,46,46,0.93749,1.02090
2015,Hamburg,5th Quintile,Yes,0.93764,69,69,0.88017,0.99512
2015,Lower Saxony,1st Quintile,Yes,0.70864,286,348,0.66083,0.75645
2015,Lower Saxony,1st Quintile,No,0.29136,62,348,0.24355,0.33917
2015,Lower Saxony,2nd Quintile,Yes,0.70662,249,296,0.65466,0.75858
2015,Lower Saxony,2nd Quintile,No,0.29338,47,296,0.24142,0.34534
2015,Lower Saxony,3rd Quintile,Yes,0.75857,237,280,0.70835,0.80879
2015,Lower Saxony,3rd Quintile,No,0.24143,43,280,0.19121,0.29165
2015,Lower Saxony,4th Quintile,Yes,0.80248,255,286,0.75626,0.84871
2015,Lower Saxony,4th Quintile,No,0.19752,31,286,0.15129,0.24374
2015,Lower Saxony,5th Quintile,Yes,0.90464,260,260,0.86887,0.94041
2015,North Rhine-Westphalia,1st Quintile,Yes,0.67192,671,823,0.63982,0.70401
2015,North Rhine-Westphalia,1st Quintile,No,0.32808,152,823,0.29599,0.36018
2015,North Rhine-Westphalia,2nd Quintile,Yes,0.71508,534,632,0.67986,0.75030
2015,North Rhine-Westphalia,2nd Quintile,No,0.28492,98,632,0.24970,0.32014
2015,North Rhine-Westphalia,3rd Quintile,Yes,0.75288,492,573,0.71754,0.78823
2015,North Rhine-Westphalia,3rd Quintile,No,0.24712,81,573,0.21177,0.28246
2015,North Rhine-Westphalia,4th Quintile,Yes,0.84283,509,563,0.81274,0.87292
2015,North Rhine-Westphalia,4th Quintile,No,0.15717,54,563,0.12708,0.18726
2015,North Rhine-Westphalia,5th Quintile,Yes,0.92822,577,613,0.90776,0.94867
2015,North Rhine-Westphalia,5th Quintile,No,0.07178,36,613,0.05133,0.09224
2015,Hesse,1st Quintile,Yes,0.65190,194,236,0.59099,0.71280
2015,Hesse,1st Quintile,No,0.34810,42,236,0.28720,0.40901
2015,Hesse,2nd Quintile,Yes,0.69659,172,206,0.63366,0.75952
2015,Hesse,2nd Quintile,No,0.30341,34,206,0.24048,0.36634
2015,Hesse,3rd Quintile,Yes,0.79709,184,184,0.73883,0.85536
2015,Hesse,4th Quintile,Yes,0.87450,183,183,0.82637,0.92263
2015,Hesse,5th Quintile,Yes,0.93799,265,265,0.90890,0.96709
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.59368,148,203,0.52595,0.66141
2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.40632,55,203,0.33859,0.47405
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.58341,151,207,0.51609,0.65074
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.41659,56,207,0.34926,0.48391
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.76117,153,184,0.69940,0.82295
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.23883,31,184,0.17705,0.30060
2015,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.82826,136,136,0.76463,0.89188
2015,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.89814,159,159,0.85098,0.94530
2015,Baden-Wuerttemberg,1st Quintile,Yes,0.61372,227,286,0.55719,0.67025
2015,Baden-Wuerttemberg,1st Quintile,No,0.38628,59,286,0.32975,0.44281
2015,Baden-Wuerttemberg,2nd Quintile,Yes,0.65070,257,323,0.59862,0.70277
2015,Baden-Wuerttemberg,2nd Quintile,No,0.34930,66,323,0.29723,0.40138
2015,Baden-Wuerttemberg,3rd Quintile,Yes,0.79702,331,376,0.75631,0.83773
2015,Baden-Wuerttemberg,3rd Quintile,No,0.20298,45,376,0.16227,0.24369
2015,Baden-Wuerttemberg,4th Quintile,Yes,0.84789,361,393,0.81234,0.88344
2015,Baden-Wuerttemberg,4th Quintile,No,0.15211,32,393,0.11656,0.18766
2015,Baden-Wuerttemberg,5th Quintile,Yes,0.91602,427,427,0.88968,0.94236
2015,Bavaria,1st Quintile,Yes,0.58882,339,452,0.54340,0.63423
2015,Bavaria,1st Quintile,No,0.41118,113,452,0.36577,0.45660
2015,Bavaria,2nd Quintile,Yes,0.69979,434,527,0.66062,0.73896
2015,Bavaria,2nd Quintile,No,0.30021,93,527,0.26104,0.33938
2015,Bavaria,3rd Quintile,Yes,0.68922,414,498,0.64853,0.72991
2015,Bavaria,3rd Quintile,No,0.31078,84,498,0.27009,0.35147
2015,Bavaria,4th Quintile,Yes,0.88919,466,503,0.86173,0.91665
2015,Bavaria,4th Quintile,No,0.11081,37,503,0.08335,0.13827
2015,Bavaria,5th Quintile,Yes,0.91695,569,600,0.89485,0.93905
2015,Bavaria,5th Quintile,No,0.08305,31,600,0.06095,0.10515
2015,Berlin,1st Quintile,Yes,0.70406,136,167,0.63462,0.77350
2015,Berlin,1st Quintile,No,0.29594,31,167,0.22650,0.36538
2015,Berlin,2nd Quintile,Yes,0.76279,118,118,0.68571,0.83987
2015,Berlin,3rd Quintile,Yes,0.87580,95,95,0.80913,0.94247
2015,Berlin,4th Quintile,Yes,0.90288,109,109,0.84704,0.95873
2015,Berlin,5th Quintile,Yes,0.90862,106,106,0.85350,0.96373
2015,Brandenburg,1st Quintile,Yes,0.48339,116,170,0.40805,0.55874
2015,Brandenburg,1st Quintile,No,0.51661,54,170,0.44126,0.59195
2015,Brandenburg,2nd Quintile,Yes,0.49053,94,142,0.40801,0.57304
2015,Brandenburg,2nd Quintile,No,0.50947,48,142,0.42696,0.59199
2015,Brandenburg,3rd Quintile,Yes,0.64455,100,100,0.55027,0.73884
2015,Brandenburg,4th Quintile,Yes,0.82779,78,78,0.74346,0.91213
2015,Brandenburg,5th Quintile,Yes,0.96123,71,71,0.91600,1.00645
2015,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.67019,63,95,0.57514,0.76523
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.32981,32,95,0.23477,0.42486
2015,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.59885,77,113,0.50808,0.68963
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.40115,36,113,0.31037,0.49192
2015,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.76224,55,55,0.64869,0.87579
2015,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.87240,36,36,0.76187,0.98294
2015,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.96385,34,34,0.90015,1.02754
2015,Saxony,1st Quintile,Yes,0.61659,157,212,0.55098,0.68220
2015,Saxony,1st Quintile,No,0.38341,55,212,0.31780,0.44902
2015,Saxony,2nd Quintile,Yes,0.63542,202,275,0.57843,0.69241
2015,Saxony,2nd Quintile,No,0.36458,73,275,0.30759,0.42157
2015,Saxony,3rd Quintile,Yes,0.82586,159,159,0.76672,0.88499
2015,Saxony,4th Quintile,Yes,0.81585,128,128,0.74844,0.88326
2015,Saxony,5th Quintile,Yes,0.90641,81,81,0.84258,0.97023
2015,Saxony-Anhalt,1st Quintile,Yes,0.50808,98,162,0.43085,0.58530
2015,Saxony-Anhalt,1st Quintile,No,0.49192,64,162,0.41470,0.56915
2015,Saxony-Anhalt,2nd Quintile,Yes,0.47551,93,150,0.39532,0.55570
2015,Saxony-Anhalt,2nd Quintile,No,0.52449,57,150,0.44430,0.60468
2015,Saxony-Anhalt,3rd Quintile,Yes,0.67130,80,80,0.56772,0.77489
2015,Saxony-Anhalt,4th Quintile,Yes,0.90586,73,73,0.83840,0.97331
2015,Saxony-Anhalt,5th Quintile,Yes,0.98641,50,50,0.95399,1.01883
2015,Thuringa,1st Quintile,Yes,0.62102,109,161,0.54585,0.69619
2015,Thuringa,1st Quintile,No,0.37898,52,161,0.30381,0.45415
2015,Thuringa,2nd Quintile,Yes,0.59087,114,167,0.51607,0.66566
2015,Thuringa,2nd Quintile,No,0.40913,53,167,0.33434,0.48393
2015,Thuringa,3rd Quintile,Yes,0.60368,74,110,0.51186,0.69551
2015,Thuringa,3rd Quintile,No,0.39632,36,110,0.30449,0.48814
2015,Thuringa,4th Quintile,Yes,0.77698,65,65,0.67499,0.87896
2015,Thuringa,5th Quintile,Yes,0.91981,58,58,0.84930,0.99031
2016,Schleswig-Holstein,1st Quintile,Yes,0.74568,204,253,0.69192,0.79945
2016,Schleswig-Holstein,1st Quintile,No,0.25432,49,253,0.20055,0.30808
2016,Schleswig-Holstein,2nd Quintile,Yes,0.67059,86,86,0.57068,0.77051
2016,Schleswig-Holstein,3rd Quintile,Yes,0.81396,83,83,0.72974,0.89819
2016,Schleswig-Holstein,4th Quintile,Yes,0.91906,85,85,0.86074,0.97739
2016,Schleswig-Holstein,5th Quintile,Yes,0.91786,78,78,0.85653,0.97919
2016,Hamburg,1st Quintile,Yes,0.69797,55,55,0.57551,0.82044
2016,Hamburg,2nd Quintile,Yes,0.70126,46,46,0.56752,0.83499
2016,Hamburg,3rd Quintile,Yes,0.85365,32,32,0.72922,0.97807
2016,Hamburg,4th Quintile,Yes,0.92512,56,56,0.85557,0.99468
