"year","bula_h","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2009","Baden-Württemberg","Ländlicher Raum","327.34","355","115","105","250","400","450","500","304.74","349.94","0","600","350","400"
"2009","Baden-Württemberg","Städtischer Raum","347.31","367.5","1103","200","300","400","450","600","341","353.62","0","800","370","380"
"2009","Bayern","Ländlicher Raum","342.19","372.5","833","200","300","400","420","600","334.26","350.12","0","850","350","380"
"2009","Bayern","Städtischer Raum","346.2","377.5","676","200","300","400","450","700","337.82","354.58","0","999","350","380"
"2009","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Bremen","Städtischer Raum","338.56","325","58","200","300","400","400","500","314.39","362.73","80","500","350","385"
"2009","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Hamburg","Städtischer Raum","352.92","395","146","200","300","400","425","500","337.08","368.76","50","500","375","400"
"2009","Hessen","Ländlicher Raum","356.99","377.5","118","200","320","400","420","600","338.7","375.28","80","650","380","400"
"2009","Hessen","Städtischer Raum","344.8","377.5","595","200","300","400","450","600","335.98","353.62","0","650","350","380"
"2009","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Niedersachsen","Ländlicher Raum","352.93","382.5","476","200","300","400","450","800","342.75","363.11","0","800","380","400"
"2009","Niedersachsen","Städtischer Raum","350.86","387.5","418","200","300","400","470","550","340.19","361.53","0","600","355","390"
"2009","Nordrhein-Westfalen","Ländlicher Raum","352.35","395","52","200","350","400","400","600","322.58","382.12","50","600","350","400"
"2009","Nordrhein-Westfalen","Städtischer Raum","345.82","377.5","1959","200","300","400","450","600","341.08","350.56","0","800","370","380"
"2009","Rheinland-Pfalz,Saarland","Ländlicher Raum","338.82","377.5","134","190","300","400","450","600","320.76","356.88","0","600","350","385"
"2009","Rheinland-Pfalz,Saarland","Städtischer Raum","344.01","378.5","426","200","300","400","400","500","334.82","353.2","60","650","375","385"
"2009","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Schleswig-Holstein","Ländlicher Raum","365.78","397.5","168","200","300","400","500","600","349.78","381.78","40","600","380","400"
"2009","Schleswig-Holstein","Städtischer Raum","357.33","382.5","95","160","300","400","500","800","333.12","381.54","70","800","350","400"
"2009","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Baden-Württemberg","Ländlicher Raum","309.59","337.5","130","100","200","400","400","600","287.97","331.21","0","600","325","380"
"2010","Baden-Württemberg","Städtischer Raum","345","367.5","1194","200","300","400","425","600","338.87","351.13","0","900","350","375"
"2010","Bayern","Ländlicher Raum","342.61","377.5","923","200","300","400","400","600","335.59","349.63","0","650","350","375"
"2010","Bayern","Städtischer Raum","350.94","377.5","725","200","300","400","450","700","342.89","358.99","30","999","350","380"
"2010","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Bremen","Städtischer Raum","341.74","345","62","200","300","390","400","500","313.83","369.65","50","800","340","385"
"2010","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Hamburg","Städtischer Raum","371.12","395","167","250","350","400","500","500","355.38","386.86","0","500","380","400"
"2010","Hessen","Ländlicher Raum","350.41","382.5","136","200","300","400","400","600","331.82","369","0","700","350","400"
"2010","Hessen","Städtischer Raum","340.33","372.5","647","200","300","400","450","600","331.65","349.01","0","650","350","375"
"2010","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Niedersachsen","Ländlicher Raum","340.71","382.5","524","180","300","400","450","600","330.92","350.5","0","780","350","385"
"2010","Niedersachsen","Städtischer Raum","347.52","382.5","451","200","300","400","450","600","337.02","358.02","0","900","350","385"
"2010","Nordrhein-Westfalen","Ländlicher Raum","327.24","387.5","54","150","200","400","400","450","295.22","359.26","0","600","250","385"
"2010","Nordrhein-Westfalen","Städtischer Raum","337.49","373.5","2085","200","300","400","430","550","332.71","342.27","0","700","360","380"
"2010","Rheinland-Pfalz,Saarland","Ländlicher Raum","346.16","387.5","152","150","300","400","450","800","325.51","366.81","0","800","360","400"
"2010","Rheinland-Pfalz,Saarland","Städtischer Raum","337.12","372.5","443","200","300","400","425","550","327.06","347.18","0","750","360","380"
"2010","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Schleswig-Holstein","Ländlicher Raum","353.41","382.5","184","200","300","400","500","600","335.76","371.06","0","650","300","385"
"2010","Schleswig-Holstein","Städtischer Raum","352.87","372.5","103","150","300","400","500","650","329.1","376.64","0","650","300","375"
"2010","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Baden-Württemberg","Ländlicher Raum","333.29","382.5","176","160","250","400","405","500","315.1","351.48","0","700","320","385"
"2011","Baden-Württemberg","Städtischer Raum","353.24","377.5","1474","200","300","400","450","600","347.69","358.79","20","800","350","380"
"2011","Bayern","Ländlicher Raum","340.23","367.5","1207","200","300","400","450","600","334.09","346.37","0","800","350","370"
"2011","Bayern","Städtischer Raum","357.34","382.5","910","200","300","400","480","600","349.86","364.82","0","999","350","380"
"2011","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Bremen","Städtischer Raum","345.93","367.5","71","200","300","400","400","500","324.03","367.83","100","500","320","380"
"2011","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Hamburg","Städtischer Raum","361.35","395","198","240","300","400","450","500","347.2","375.5","0","600","375","400"
"2011","Hessen","Ländlicher Raum","345.55","372.5","180","170","300","400","450","750","327.91","363.19","20","750","350","400"
"2011","Hessen","Städtischer Raum","344.48","372.5","774","200","300","400","450","600","336.6","352.36","20","700","350","375"
"2011","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Niedersachsen","Ländlicher Raum","348.15","382.5","689","200","300","400","425","600","340.18","356.12","20","700","350","380"
"2011","Niedersachsen","Städtischer Raum","342.08","382.5","521","200","300","400","415","620","332.6","351.56","10","800","350","385"
"2011","Nordrhein-Westfalen","Ländlicher Raum","353.4","395","79","200","300","400","450","500","328.16","378.64","20","500","350","400"
"2011","Nordrhein-Westfalen","Städtischer Raum","347.78","377.5","2469","200","300","400","450","600","343.34","352.22","0","999","360","380"
"2011","Rheinland-Pfalz,Saarland","Ländlicher Raum","353.14","395","201","160","300","400","450","700","336.83","369.45","30","700","380","400"
"2011","Rheinland-Pfalz,Saarland","Städtischer Raum","344.68","382.5","518","200","300","400","450","550","335.49","353.87","0","700","375","390"
"2011","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Schleswig-Holstein","Ländlicher Raum","345.75","389.5","286","160","300","400","450","600","331.97","359.53","0","750","350","385"
"2011","Schleswig-Holstein","Städtischer Raum","349.96","377.5","129","180","300","400","450","600","330.96","368.96","20","600","300","380"
"2011","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Baden-Württemberg","Ländlicher Raum","329.78","372.5","161","180","280","400","420","500","312.08","347.48","40","550","310","370"
"2012","Baden-Württemberg","Städtischer Raum","348.28","377.5","1451","200","300","400","450","600","342.53","354.03","0","990","350","375"
"2012","Bayern","Ländlicher Raum","334.87","357.5","1173","200","300","400","400","600","328.73","341.01","0","800","350","360"
"2012","Bayern","Städtischer Raum","344.6","372.5","914","200","300","400","420","600","337.47","351.73","0","999","350","370"
"2012","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Bremen","Städtischer Raum","349.54","382.5","81","200","300","400","400","500","328.1","370.98","20","500","330","385"
"2012","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Hamburg","Städtischer Raum","362.74","382.5","194","200","300","400","480","600","347.03","378.45","20","800","350","390"
"2012","Hessen","Ländlicher Raum","350.56","377.5","169","200","300","400","450","550","334.3","366.82","60","650","350","390"
"2012","Hessen","Städtischer Raum","344.48","372.5","737","200","300","400","450","600","336.67","352.29","0","600","350","375"
"2012","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Niedersachsen","Ländlicher Raum","350.84","377.5","694","200","300","400","450","600","342.52","359.16","10","900","350","380"
"2012","Niedersachsen","Städtischer Raum","322.98","345","493","150","250","400","400","600","312.48","333.48","10","800","350","370"
"2012","Nordrhein-Westfalen","Ländlicher Raum","344.44","382.5","68","200","250","400","450","600","314.32","374.56","40","600","350","400"
"2012","Nordrhein-Westfalen","Städtischer Raum","335.3","372.5","2495","160","300","400","420","600","330.9","339.7","0","800","350","370"
"2012","Rheinland-Pfalz,Saarland","Ländlicher Raum","361.1","387.5","176","200","300","400","480","600","344.65","377.55","8","700","380","400"
"2012","Rheinland-Pfalz,Saarland","Städtischer Raum","341.77","377.5","531","200","300","400","400","600","332.76","350.78","0","700","350","380"
"2012","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Schleswig-Holstein","Ländlicher Raum","334.23","377.5","295","150","300","400","450","600","320.51","347.95","20","800","300","360"
"2012","Schleswig-Holstein","Städtischer Raum","341.54","377.5","128","200","300","400","420","800","322.92","360.16","50","800","300","375"
"2012","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Baden-Württemberg","Ländlicher Raum","324.39","335","148","150","250","400","420","500","304.92","343.86","0","650","300","375"
"2013","Baden-Württemberg","Städtischer Raum","336.05","372.5","1292","150","300","400","450","500","329.92","342.18","0","800","350","360"
"2013","Bayern","Ländlicher Raum","331.54","345","1075","200","300","400","400","600","324.94","338.14","0","900","350","350"
"2013","Bayern","Städtischer Raum","337.16","357.5","856","200","300","400","450","600","329.7","344.62","0","999","350","360"
"2013","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Bremen","Städtischer Raum","330.86","335","85","160","300","400","400","500","309.3","352.42","50","500","300","380"
"2013","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Hamburg","Städtischer Raum","360.36","377.5","185","260","300","400","460","500","345.09","375.63","60","600","350","380"
"2013","Hessen","Ländlicher Raum","349.29","372.5","164","200","300","400","400","550","334.56","364.02","0","550","350","390"
"2013","Hessen","Städtischer Raum","341.88","377.5","712","200","300","400","420","600","333.86","349.9","10","600","350","380"
"2013","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Niedersachsen","Ländlicher Raum","345.48","382.5","664","200","300","400","425","600","336.65","354.31","20","990","350","380"
"2013","Niedersachsen","Städtischer Raum","327.95","375","448","150","300","400","400","500","316.98","338.92","30","990","350","370"
"2013","Nordrhein-Westfalen","Ländlicher Raum","320.29","325","60","180","220","400","400","400","296.33","344.25","150","500","300","380"
"2013","Nordrhein-Westfalen","Städtischer Raum","338.25","377.5","2287","200","300","400","410","600","333.75","342.75","0","900","350","370"
"2013","Rheinland-Pfalz,Saarland","Ländlicher Raum","348.4","382.5","162","200","300","400","430","600","332.55","364.25","0","700","350","400"
"2013","Rheinland-Pfalz,Saarland","Städtischer Raum","333.53","345","499","180","300","400","400","520","324.37","342.69","20","600","350","375"
"2013","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Schleswig-Holstein","Ländlicher Raum","330.03","365","281","150","280","400","400","600","317.27","342.79","20","600","330","370"
"2013","Schleswig-Holstein","Städtischer Raum","328.01","377.5","114","140","300","400","420","500","306.36","349.66","20","600","320","380"
"2013","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Baden-Württemberg","Ländlicher Raum","332.3","377.5","194","150","300","400","400","500","315.59","349.01","20","550","300","370"
"2014","Baden-Württemberg","Städtischer Raum","336.97","355","1510","200","300","400","410","600","331.57","342.37","0","840","350","350"
"2014","Bayern","Ländlicher Raum","327.24","347.5","1353","200","290","400","400","500","321.58","332.9","0","700","350","350"
"2014","Bayern","Städtischer Raum","332.04","345","1013","200","300","400","400","550","325.63","338.45","0","999","350","350"
"2014","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Bremen","Städtischer Raum","320.45","337.5","90","130","300","400","400","500","297.72","343.18","30","600","300","350"
"2014","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Hamburg","Städtischer Raum","360.36","378.5","209","300","340","400","440","500","347.48","373.24","40","600","350","385"
"2014","Hessen","Ländlicher Raum","323.03","377.5","200","180","200","400","400","600","307.59","338.47","20","700","350","380"
"2014","Hessen","Städtischer Raum","334.11","345","794","200","300","400","400","600","326.72","341.5","0","700","350","350"
"2014","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Niedersachsen","Ländlicher Raum","340.44","372.5","797","200","300","400","420","600","332.85","348.03","30","840","350","365"
"2014","Niedersachsen","Städtischer Raum","335.91","355","534","200","300","400","400","500","326.72","345.1","0","999","350","360"
"2014","Nordrhein-Westfalen","Ländlicher Raum","309.13","325","64","90","200","400","400","500","279.72","338.54","40","500","300","380"
"2014","Nordrhein-Westfalen","Städtischer Raum","331.95","357.5","2686","180","300","400","420","550","327.73","336.17","0","999","350","360"
"2014","Rheinland-Pfalz,Saarland","Ländlicher Raum","361.1","397.5","191","200","300","400","450","500","346.22","375.98","30","700","350","400"
"2014","Rheinland-Pfalz,Saarland","Städtischer Raum","338.22","372.5","561","200","300","400","400","500","329.87","346.57","0","600","350","380"
"2014","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Schleswig-Holstein","Ländlicher Raum","329.34","372.5","341","180","300","400","410","600","317.4","341.28","20","800","300","370"
"2014","Schleswig-Holstein","Städtischer Raum","328.59","335","138","200","250","400","420","500","309.9","347.28","0","800","300","350"
"2014","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Baden-Württemberg","Ländlicher Raum","332.23","372.5","222","200","300","400","400","500","316.23","348.23","0","600","320","370"
"2015","Baden-Württemberg","Städtischer Raum","336.61","372.5","1846","180","300","400","410","550","331.66","341.56","0","990","350","375"
"2015","Bayern","Ländlicher Raum","329.41","345","1552","180","300","400","400","500","323.94","334.88","0","900","350","370"
"2015","Bayern","Städtischer Raum","338.67","365","1265","200","300","400","420","600","332.53","344.81","0","999","350","370"
"2015","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Bremen","Städtischer Raum","330.6","335","98","150","300","400","400","500","310.84","350.36","30","500","300","387"
"2015","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Hamburg","Städtischer Raum","351.25","377.5","275","250","320","400","400","500","338.6","363.9","10","720","350","380"
"2015","Hessen","Ländlicher Raum","323.14","355","236","160","250","400","400","500","310.22","336.06","40","650","350","385"
"2015","Hessen","Städtischer Raum","340.5","377.5","946","200","300","400","450","600","333.66","347.34","0","600","350","380"
"2015","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Niedersachsen","Ländlicher Raum","342.2","387.5","926","200","300","400","400","600","335.37","349.03","0","800","360","385"
"2015","Niedersachsen","Städtischer Raum","333.91","377.5","615","195","300","400","410","500","325.05","342.77","0","950","350","380"
"2015","Nordrhein-Westfalen","Ländlicher Raum","329.71","325","58","200","300","400","400","500","300.45","358.97","30","600","300","385"
"2015","Nordrhein-Westfalen","Städtischer Raum","335.38","372.5","3156","160","300","400","410","600","331.45","339.31","0","999","365","380"
"2015","Rheinland-Pfalz,Saarland","Ländlicher Raum","349.99","387.5","250","200","300","400","400","600","334.78","365.2","20","900","380","400"
"2015","Rheinland-Pfalz,Saarland","Städtischer Raum","344.67","377.5","679","200","300","400","400","600","336.33","353.01","0","900","360","380"
"2015","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Schleswig-Holstein","Ländlicher Raum","332.9","372.5","390","200","300","400","400","500","322.11","343.69","0","600","330","375"
"2015","Schleswig-Holstein","Städtischer Raum","333.21","367.5","142","200","270","400","420","500","316.87","349.55","80","700","300","375"
"2015","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Baden-Württemberg","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Baden-Württemberg","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Bayern","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Bayern","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Bremen","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Hamburg","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Hessen","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Hessen","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Niedersachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Niedersachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Nordrhein-Westfalen","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Nordrhein-Westfalen","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Rheinland-Pfalz,Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Rheinland-Pfalz,Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Schleswig-Holstein","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Schleswig-Holstein","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Baden-Württemberg","Ländlicher Raum","313.24","345","240","150","250","400","400","550","299.06","327.42","20","600","320","370"
"2017","Baden-Württemberg","Städtischer Raum","333.07","345","1839","180","300","400","410","600","328.09","338.05","0","970","350","350"
"2017","Bayern","Ländlicher Raum","322.77","345","1594","150","250","400","400","600","317.29","328.25","0","800","350","360"
"2017","Bayern","Städtischer Raum","331.53","345","1249","195","280","400","400","600","325.44","337.62","0","990","350","350"
"2017","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Bremen","Städtischer Raum","322.03","335","128","150","300","400","400","600","303.09","340.97","20","600","300","350"
"2017","Hamburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Hamburg","Städtischer Raum","335.64","345","295","200","300","400","420","500","323.79","347.49","20","700","350","375"
"2017","Hessen","Ländlicher Raum","328.37","345","249","180","280","400","400","500","315.71","341.03","50","600","350","375"
"2017","Hessen","Städtischer Raum","337.56","352.5","890","200","300","400","400","600","330.81","344.31","30","700","350","365"
"2017","Mecklenburg-Vorpommern","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Mecklenburg-Vorpommern","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Niedersachsen","Ländlicher Raum","330.74","347.5","1002","180","250","400","420","600","324.07","337.41","0","800","350","375"
"2017","Niedersachsen","Städtischer Raum","336.53","345","716","200","300","400","400","600","329.04","344.02","0","840","350","375"
"2017","Nordrhein-Westfalen","Ländlicher Raum","327.36","387.5","70","100","270","400","400","480","301.68","353.04","80","480","300","385"
"2017","Nordrhein-Westfalen","Städtischer Raum","333.98","357.5","3288","180","300","400","410","600","330.2","337.76","0","800","350","360"
"2017","Rheinland-Pfalz,Saarland","Ländlicher Raum","339.59","372.5","250","200","300","400","420","600","325.27","353.91","30","800","380","400"
"2017","Rheinland-Pfalz,Saarland","Städtischer Raum","334.79","372.5","718","150","300","400","420","500","326.6","342.98","0","750","350","385"
"2017","Saarland","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Saarland","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Sachsen","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Sachsen","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Sachsen-Anhalt","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Sachsen-Anhalt","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Schleswig-Holstein","Ländlicher Raum","332.73","365","409","200","300","400","400","500","323.61","341.85","30","600","350","370"
"2017","Schleswig-Holstein","Städtischer Raum","330.67","345","199","200","300","400","400","480","315.87","345.47","0","800","350","375"
"2017","Thüringen","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Thüringen","Städtischer Raum","","","","","","","","","","","","","",""
"2018","Baden-Württemberg","Ländlicher Raum","312.08","335","221","130","260","400","400","500","297.37","326.79","3","700","350","350"
"2018","Baden-Württemberg","Städtischer Raum","332.65","345","1688","200","300","400","400","500","327.45","337.85","0","800","350","350"
"2018","Bayern","Ländlicher Raum","320.42","345","1512","195","250","400","400","500","315.23","325.61","20","700","350","350"
"2018","Bayern","Städtischer Raum","325.43","345","1158","200","250","400","400","600","319.22","331.64","0","990","350","350"
"2018","Berlin","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Berlin","Städtischer Raum","","","","","","","","","","","","","",""
"2018","Brandenburg","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Brandenburg","Städtischer Raum","","","","","","","","","","","","","",""
"2018","Bremen","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Bremen","Städtischer Raum","350.89","387.5","141","200","300","400","400","500","332.42","369.36","20","600","350","400"
