"year","age_gr","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2014","17-29","3","345.46","397.5","355","150","300","400","400","500","334.65","356.27","10","840","375","400"
"2014","17-29","4","361.74","387.5","456","200","350","400","440","600","352.4","371.08","0","800","380","400"
"2014","17-29","5 Einkommensstärkstes Quintil","350.46","377.5","404","250","350","400","400","500","340.39","360.53","0","700","360","380"
"2014","30-45","1 Einkommensschwächstes Quintil","328.86","340","394","200","240","400","400","999","317.61","340.11","20","999","350","380"
"2014","30-45","2","343.43","377.5","949","200","300","400","400","500","336.99","349.87","0","840","350","370"
"2014","30-45","3","338.2","367.5","1112","200","300","400","400","600","332.27","344.13","0","700","350","360"
"2014","30-45","4","349.92","372.5","1399","200","300","400","420","500","344.96","354.88","0","700","350","350"
"2014","30-45","5 Einkommensstärkstes Quintil","354.32","365","1595","250","300","400","450","500","349.74","358.9","0","999","350","360"
"2014","46-65","1 Einkommensschwächstes Quintil","319.42","345","463","110","250","400","400","600","309.29","329.55","0","600","300","360"
"2014","46-65","2","333.68","345","843","200","300","400","400","500","326.46","340.9","0","999","350","375"
"2014","46-65","3","327.26","345","933","195","250","400","400","600","320.53","333.99","0","900","350","350"
"2014","46-65","4","340.98","357.5","1632","200","300","400","400","500","336.48","345.48","0","800","350","350"
"2014","46-65","5 Einkommensstärkstes Quintil","344.66","367.5","2377","200","300","400","410","500","340.78","348.54","0","999","350","360"
"2014","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","66","2","134.87","95","54","40","60","200","250","400","106.43","163.31","0","400","100","130"
"2014","66","3","138.21","95","48","30","80","200","300","400","104.76","171.66","20","400","90","150"
"2014","66","4","208.43","175","56","50","100","250","400","600","174.58","242.28","0","600","135","200"
"2014","66","5 Einkommensstärkstes Quintil","237.13","180","115","80","100","350","450","700","209.18","265.08","10","700","160","250"
"2015","17-29","1 Einkommensschwächstes Quintil","327.75","395","499","100","300","400","400","600","317.13","338.37","0","800","400","400"
"2015","17-29","2","339.58","387.5","465","150","300","400","400","650","328.57","350.59","20","680","370","395"
"2015","17-29","3","353.55","397.5","496","200","300","400","450","500","344.61","362.49","0","750","380","400"
"2015","17-29","4","363.38","397.5","590","250","350","400","410","550","355.4","371.36","0","900","380","400"
"2015","17-29","5 Einkommensstärkstes Quintil","347.03","377.5","531","200","320","400","400","500","339.07","354.99","40","800","375","385"
"2015","30-45","1 Einkommensschwächstes Quintil","322.79","345","550","160","250","400","400","500","313.28","332.3","20","800","350","380"
"2015","30-45","2","337.14","397.5","1087","200","300","400","400","500","330.8","343.48","0","840","380","400"
"2015","30-45","3","336.53","377.5","1255","200","300","400","400","600","330.67","342.39","0","990","350","375"
"2015","30-45","4","349.8","377.5","1640","200","300","400","430","580","345.02","354.58","0","990","350","360"
"2015","30-45","5 Einkommensstärkstes Quintil","358.42","377.5","1844","240","300","400","450","600","354.01","362.83","0","999","360","380"
"2015","46-65","1 Einkommensschwächstes Quintil","314.52","345","533","150","250","400","400","600","304.12","324.92","0","900","300","350"
"2015","46-65","2","322.55","345","869","190","250","400","400","600","315.16","329.94","0","900","350","375"
"2015","46-65","3","332.3","356","1091","180","300","400","400","600","326.17","338.43","0","690","350","380"
"2015","46-65","4","340.85","372.5","1670","200","300","400","400","600","335.95","345.75","0","950","350","375"
"2015","46-65","5 Einkommensstärkstes Quintil","350.33","377.5","2565","200","300","400","410","550","346.51","354.15","0","999","360","380"
"2015","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","66","2","143.13","90","43","40","80","200","300","400","110.77","175.49","20","400","100","200"
"2015","66","3","146.85","135","53","40","100","200","250","400","113.54","180.16","20","750","100","200"
"2015","66","4","150.79","95","64","50","80","200","300","550","119.4","182.18","0","550","100","200"
"2015","66","5 Einkommensstärkstes Quintil","230.86","180","111","60","100","400","400","600","203.13","258.59","10","600","160","300"
"2016","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","17-29","2","","","","","","","","","","","","","",""
"2016","17-29","3","","","","","","","","","","","","","",""
"2016","17-29","4","","","","","","","","","","","","","",""
"2016","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","30-45","2","","","","","","","","","","","","","",""
"2016","30-45","3","","","","","","","","","","","","","",""
"2016","30-45","4","","","","","","","","","","","","","",""
"2016","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","46-65","2","","","","","","","","","","","","","",""
"2016","46-65","3","","","","","","","","","","","","","",""
"2016","46-65","4","","","","","","","","","","","","","",""
"2016","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","66","2","","","","","","","","","","","","","",""
"2016","66","3","","","","","","","","","","","","","",""
"2016","66","4","","","","","","","","","","","","","",""
"2016","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","17-29","1 Einkommensschwächstes Quintil","305.02","345","453","120","200","400","400","500","293.7","316.34","20","840","350","400"
"2017","17-29","2","337.07","377.5","461","120","300","400","400","600","326.09","348.05","0","750","350","390"
"2017","17-29","3","342.54","382.5","455","180","300","400","425","500","332.63","352.45","15","600","375","390"
"2017","17-29","4","340.28","377.5","667","120","300","400","400","500","332.28","348.28","20","720","380","390"
"2017","17-29","5 Einkommensstärkstes Quintil","354.84","377.5","716","250","350","400","410","500","347.73","361.95","15","720","375","380"
"2017","30-45","1 Einkommensschwächstes Quintil","328.47","340","464","200","300","400","400","500","318.06","338.88","20","600","350","380"
"2017","30-45","2","324.38","372.5","872","150","250","400","400","500","317.46","331.3","0","730","350","380"
"2017","30-45","3","343.46","372.5","1087","200","300","400","420","600","337.37","349.55","40","850","350","360"
"2017","30-45","4","343.67","365","1553","200","300","400","420","600","338.94","348.4","15","600","350","350"
"2017","30-45","5 Einkommensstärkstes Quintil","354.61","357.5","2022","250","300","400","420","600","350.68","358.54","0","800","350","360"
"2017","46-65","1 Einkommensschwächstes Quintil","305.04","312.5","457","100","200","400","400","700","293.25","316.83","0","800","300","350"
"2017","46-65","2","320.68","355","808","150","250","400","400","560","312.99","328.37","0","800","350","375"
"2017","46-65","3","328.93","345","1173","195","300","400","400","550","323.18","334.68","0","700","350","360"
"2017","46-65","4","329.88","345","1993","200","300","400","400","500","325.69","334.07","0","750","350","350"
"2017","46-65","5 Einkommensstärkstes Quintil","346.21","357.5","3244","200","300","400","410","600","342.92","349.5","0","990","350","360"
"2017","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","66","2","180.22","97.5","50","60","100","300","400","600","134.48","225.96","0","800","100","150"
"2017","66","3","167.25","135","53","40","50","200","350","500","133.23","201.27","0","500","100","200"
"2017","66","4","153.49","105","101","40","80","200","300","500","132.26","174.72","0","500","100","150"
"2017","66","5 Einkommensstärkstes Quintil","216.37","155","143","50","100","300","450","700","190.93","241.81","10","700","150","200"
"2018","17-29","1 Einkommensschwächstes Quintil","302.21","345","499","100","200","400","400","540","291.1","313.32","0","800","380","400"
"2018","17-29","2","310.42","335","437","100","210","400","400","500","299.11","321.73","0","840","360","380"
"2018","17-29","3","335.63","372.5","459","150","300","400","400","600","325.95","345.31","0","600","350","380"
"2018","17-29","4","334.15","372.5","748","150","300","400","400","500","326.58","341.72","0","720","370","380"
"2018","17-29","5 Einkommensstärkstes Quintil","349.47","374.5","724","200","310","400","410","500","342.49","356.45","0","700","360","380"
"2018","30-45","1 Einkommensschwächstes Quintil","315.34","340","507","180","250","400","400","500","305.36","325.32","0","800","350","400"
"2018","30-45","2","320.56","345","682","170","250","400","400","500","312.4","328.72","0","750","350","380"
"2018","30-45","3","340.72","377.5","980","200","300","400","400","500","334.56","346.88","0","700","350","360"
"2018","30-45","4","338.72","345","1563","200","300","400","400","500","334.15","343.29","0","620","350","350"
"2018","30-45","5 Einkommensstärkstes Quintil","349.12","345","2047","240","300","400","400","500","345.24","353","3","700","350","350"
"2018","46-65","1 Einkommensschwächstes Quintil","296.04","285","426","100","200","400","400","700","283.84","308.24","0","800","300","350"
"2018","46-65","2","311.03","340","701","150","200","400","400","500","303.24","318.82","0","700","350","350"
"2018","46-65","3","314.62","345","1082","150","250","400","400","500","308.63","320.61","0","650","350","350"
"2018","46-65","4","333.38","345","1958","200","300","400","400","600","329.15","337.61","0","800","350","350"
"2018","46-65","5 Einkommensstärkstes Quintil","343.65","347.5","3352","200","300","400","400","600","340.49","346.81","0","990","350","350"
"2018","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","66","2","135.73","90","40","40","70","160","300","600","100.8","170.66","0","600","100","150"
"2018","66","3","144.3","90","55","50","100","200","210","450","119.31","169.29","20","450","100","120"
"2018","66","4","150.07","90","108","50","80","200","350","500","127.88","172.26","20","600","100","150"
"2018","66","5 Einkommensstärkstes Quintil","186.51","155","172","50","100","250","400","450","166.16","206.86","0","600","150","200"
"2019","17-29","1 Einkommensschwächstes Quintil","347.08","395","175","140","350","400","400","600","328.49","365.67","10","800","400","400"
"2019","17-29","2","345.17","385","82","120","350","400","400","500","322.76","367.58","60","520","400","400"
"2019","17-29","3","398.47","390","58","350","400","400","500","500","376.56","420.38","80","500","400","400"
"2019","17-29","4","384.35","380","30","300","400","400","480","500","346.63","422.07","100","700","400","400"
"2019","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","30-45","1 Einkommensschwächstes Quintil","339.32","395","238","100","300","400","400","500","322.96","355.68","30","750","400","400"
"2019","30-45","2","376.79","395","147","250","380","400","420","500","362.78","390.8","40","600","400","400"
"2019","30-45","3","415.71","395","73","300","400","400","500","700","389.87","441.55","180","1000","400","400"
"2019","30-45","4","426.48","395","31","380","400","500","500","500","405.99","446.97","300","500","400","400"
"2019","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","46-65","1 Einkommensschwächstes Quintil","344.72","395","69","150","200","400","500","600","313.6","375.84","30","600","300","400"
"2019","46-65","2","","","","","","","","","","","","","",""
"2019","46-65","3","","","","","","","","","","","","","",""
"2019","46-65","4","","","","","","","","","","","","","",""
"2019","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","66","2","","","","","","","","","","","","","",""
"2019","66","3","","","","","","","","","","","","","",""
"2019","66","4","","","","","","","","","","","","","",""
"2019","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
