"erwst","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","1995","46-65","weiblich","539","0.260711173740225","0.241165164568771","0.280257182911679"
"voll erwerbstätig","1995","66","männlich","","","",""
"voll erwerbstätig","1995","66","weiblich","","","",""
"Teilzeit","1995","17-29","männlich","19","","",""
"Teilzeit","1995","17-29","weiblich","116","0.0654735071118831","0.0537733537431071","0.0771736604806592"
"Teilzeit","1995","30-45","männlich","27","","",""
"Teilzeit","1995","30-45","weiblich","507","0.242637548888856","0.22505706068479","0.260218037092922"
"Teilzeit","1995","46-65","männlich","21","","",""
"Teilzeit","1995","46-65","weiblich","277","0.14382679112709","0.128203521885463","0.159450060368716"
"Teilzeit","1995","66","männlich","","","",""
"Teilzeit","1995","66","weiblich","","","",""
"nicht erwerbstätig","1995","17-29","männlich","521","0.333663385925587","0.310828846439042","0.356497925412132"
"nicht erwerbstätig","1995","17-29","weiblich","757","0.428453611890502","0.405046890278552","0.451860333502452"
"nicht erwerbstätig","1995","30-45","männlich","186","0.0830430106841449","0.0713950542312942","0.0946909671369957"
"nicht erwerbstätig","1995","30-45","weiblich","773","0.345725238732754","0.326220251622096","0.365230225843412"
"nicht erwerbstätig","1995","46-65","männlich","656","0.334682041874498","0.314144666377264","0.355219417371733"
"nicht erwerbstätig","1995","46-65","weiblich","1047","0.550542577341381","0.528395779619808","0.572689375062954"
"nicht erwerbstätig","1995","66","männlich","","","",""
"nicht erwerbstätig","1995","66","weiblich","","","",""
"Andere","1995","17-29","männlich","272","0.171389343289655","0.153139534990329","0.189639151588981"
"Andere","1995","17-29","weiblich","245","0.136257088706348","0.120030219177309","0.152483958235386"
"Andere","1995","30-45","männlich","19","","",""
"Andere","1995","30-45","weiblich","102","0.0495329667688111","0.04063448857263","0.0584314449649921"
"Andere","1995","46-65","männlich","21","","",""
"Andere","1995","46-65","weiblich","75","0.0449194577913041","0.0356978115900955","0.0541411039925127"
"Andere","1995","66","männlich","","","",""
"Andere","1995","66","weiblich","","","",""
"voll erwerbstätig","1996","17-29","männlich","744","0.475197685256516","0.450215585954766","0.500179784558267"
"voll erwerbstätig","1996","17-29","weiblich","554","0.335632849274729","0.312694762250538","0.35857093629892"
"voll erwerbstätig","1996","30-45","männlich","1924","0.876262056336123","0.862452166173499","0.890071946498748"
"voll erwerbstätig","1996","30-45","weiblich","878","0.368502937738002","0.348574810473594","0.388431065002409"
"voll erwerbstätig","1996","46-65","männlich","1263","0.629197165237473","0.607878523209967","0.650515807264978"
"voll erwerbstätig","1996","46-65","weiblich","519","0.252030767404","0.232660389916713","0.271401144891287"
"voll erwerbstätig","1996","66","männlich","","","",""
"voll erwerbstätig","1996","66","weiblich","","","",""
"Teilzeit","1996","17-29","männlich","31","0.0244024167345817","0.0166836897709457","0.0321211436982177"
"Teilzeit","1996","17-29","weiblich","121","0.080133757853376","0.0669453920075871","0.0933221236991648"
"Teilzeit","1996","30-45","männlich","38","0.0259940291242399","0.0193207485606088","0.0326673096878709"
"Teilzeit","1996","30-45","weiblich","518","0.251847741653576","0.233915921703349","0.269779561603803"
"Teilzeit","1996","46-65","männlich","25","","",""
"Teilzeit","1996","46-65","weiblich","310","0.163369677676326","0.146875830623768","0.179863524728884"
"Teilzeit","1996","66","männlich","","","",""
"Teilzeit","1996","66","weiblich","","","",""
"nicht erwerbstätig","1996","17-29","männlich","505","0.331186578067203","0.307642442211182","0.354730713923224"
"nicht erwerbstätig","1996","17-29","weiblich","727","0.450415356218449","0.426247129864559","0.474583582572339"
"nicht erwerbstätig","1996","30-45","männlich","195","0.0823096952317809","0.0707832512870308","0.0938361391765311"
"nicht erwerbstätig","1996","30-45","weiblich","750","0.329169327853691","0.309757050861805","0.348581604845576"
"nicht erwerbstätig","1996","46-65","männlich","674","0.350450181451596","0.329392332158406","0.371508030744786"
"nicht erwerbstätig","1996","46-65","weiblich","1033","0.545181865140326","0.522966215198226","0.567397515082426"
"nicht erwerbstätig","1996","66","männlich","","","",""
"nicht erwerbstätig","1996","66","weiblich","","","",""
"Andere","1996","17-29","männlich","255","0.169213319941699","0.150456641341664","0.187969998541734"
"Andere","1996","17-29","weiblich","226","0.133818036653446","0.117280044343261","0.150356028963632"
"Andere","1996","30-45","männlich","27","","",""
"Andere","1996","30-45","weiblich","105","0.0504799927547311","0.0414357534381731","0.0595242320712891"
"Andere","1996","46-65","männlich","10","","",""
"Andere","1996","46-65","weiblich","68","0.0394176897793479","0.030736438793291","0.0480989407654048"
"Andere","1996","66","männlich","","","",""
"Andere","1996","66","weiblich","","","",""
"voll erwerbstätig","1997","17-29","männlich","715","0.47922082204718","0.453829386652374","0.504612257441986"
"voll erwerbstätig","1997","17-29","weiblich","517","0.319237765973365","0.29596212602021","0.342513405926519"
"voll erwerbstätig","1997","30-45","männlich","1879","0.863757420553275","0.849273812016097","0.878241029090454"
"voll erwerbstätig","1997","30-45","weiblich","871","0.378051148341299","0.357834713512396","0.398267583170201"
"voll erwerbstätig","1997","46-65","männlich","1207","0.610131971697791","0.588367271982359","0.631896671413222"
"voll erwerbstätig","1997","46-65","weiblich","520","0.251927801673502","0.232529872778492","0.271325730568511"
"voll erwerbstätig","1997","66","männlich","","","",""
"voll erwerbstätig","1997","66","weiblich","","","",""
"Teilzeit","1997","17-29","männlich","25","","",""
"Teilzeit","1997","17-29","weiblich","96","0.0758965607902389","0.0626739226407849","0.0891191989396929"
"Teilzeit","1997","30-45","männlich","34","0.02411352790635","0.017636817487395","0.0305902383253049"
"Teilzeit","1997","30-45","weiblich","485","0.235564300869374","0.217872291045342","0.253256310693407"
"Teilzeit","1997","46-65","männlich","28","","",""
"Teilzeit","1997","46-65","weiblich","314","0.168011693622252","0.151305637994954","0.18471774924955"
"Teilzeit","1997","66","männlich","","","",""
"Teilzeit","1997","66","weiblich","","","",""
"nicht erwerbstätig","1997","17-29","männlich","501","0.330345772932736","0.306440027468807","0.354251518396665"
"nicht erwerbstätig","1997","17-29","weiblich","706","0.467158655229142","0.442248414225382","0.492068896232901"
"nicht erwerbstätig","1997","30-45","männlich","216","0.100968368379595","0.0882478558808726","0.113688880878317"
"nicht erwerbstätig","1997","30-45","weiblich","749","0.335132478473795","0.315452357099379","0.354812599848212"
"nicht erwerbstätig","1997","46-65","männlich","681","0.364961259840489","0.343477738344329","0.386444781336648"
"nicht erwerbstätig","1997","46-65","weiblich","1033","0.551576941193859","0.529354458502417","0.573799423885301"
"nicht erwerbstätig","1997","66","männlich","","","",""
"nicht erwerbstätig","1997","66","weiblich","","","",""
"Andere","1997","17-29","männlich","246","0.163167540279419","0.1443861062598","0.181948974299037"
"Andere","1997","17-29","weiblich","222","0.137707018007255","0.120502114772779","0.154911921241731"
"Andere","1997","30-45","männlich","26","","",""
"Andere","1997","30-45","weiblich","105","0.0512520723155315","0.0420585255525956","0.0604456190784675"
"Andere","1997","46-65","männlich","13","","",""
"Andere","1997","46-65","weiblich","57","0.0284835635103872","0.0210505008414352","0.0359166261793393"
"Andere","1997","66","männlich","","","",""
"Andere","1997","66","weiblich","","","",""
"voll erwerbstätig","1998","17-29","männlich","701","0.443925056208557","0.419317204292883","0.468532908124232"
"voll erwerbstätig","1998","17-29","weiblich","538","0.32468077595049","0.301715139957157","0.347646411943823"
"voll erwerbstätig","1998","30-45","männlich","2079","0.864570273498121","0.850808530778512","0.87833201621773"
"voll erwerbstätig","1998","30-45","weiblich","953","0.369602065835019","0.350496388288327","0.388707743381711"
"voll erwerbstätig","1998","46-65","männlich","1358","0.616586353601864","0.596217998980362","0.636954708223366"
"voll erwerbstätig","1998","46-65","weiblich","583","0.255984662206917","0.237765004547427","0.274204319866406"
"voll erwerbstätig","1998","66","männlich","","","",""
"voll erwerbstätig","1998","66","weiblich","","","",""
"Teilzeit","1998","17-29","männlich","31","0.0291231443832584","0.0207949008181094","0.0374513879484074"
"Teilzeit","1998","17-29","weiblich","84","0.0570047224353292","0.0456335352269933","0.0683759096436651"
"Teilzeit","1998","30-45","männlich","40","0.0258220288502064","0.0194433517579074","0.0322007059425053"
"Teilzeit","1998","30-45","weiblich","533","0.245509695176192","0.228474425486789","0.262544964865596"
"Teilzeit","1998","46-65","männlich","26","","",""
"Teilzeit","1998","46-65","weiblich","382","0.174494095406849","0.158649076717174","0.190339114096525"
"Teilzeit","1998","66","männlich","","","",""
"Teilzeit","1998","66","weiblich","","","",""
"nicht erwerbstätig","1998","17-29","männlich","534","0.333752972151817","0.310397834816169","0.357108109487466"
"nicht erwerbstätig","1998","17-29","weiblich","749","0.486397891839787","0.461884417229271","0.510911366450303"
"nicht erwerbstätig","1998","30-45","männlich","230","0.0990374915037624","0.0870239940832793","0.111050988924245"
"nicht erwerbstätig","1998","30-45","weiblich","829","0.331280352445553","0.31265057187895","0.349910133012155"
"nicht erwerbstätig","1998","46-65","männlich","779","0.354719723579794","0.334677676671591","0.374761770487998"
"nicht erwerbstätig","1998","46-65","weiblich","1174","0.544754596614006","0.523964067968154","0.565545125259859"
"nicht erwerbstätig","1998","66","männlich","","","",""
"nicht erwerbstätig","1998","66","weiblich","","","",""
"Andere","1998","17-29","männlich","300","0.193198827256367","0.173644732494797","0.212752922017937"
"Andere","1998","17-29","weiblich","226","0.131916609774393","0.115319743415069","0.148513476133717"
"Andere","1998","30-45","männlich","26","","",""
"Andere","1998","30-45","weiblich","137","0.0536078865432362","0.0446925496850594","0.0625232234014129"
"Andere","1998","46-65","männlich","26","","",""
"Andere","1998","46-65","weiblich","65","0.0247666457722279","0.0182783570783097","0.031254934466146"
"Andere","1998","66","männlich","","","",""
"Andere","1998","66","weiblich","","","",""
"voll erwerbstätig","1999","17-29","männlich","647","0.437304813860892","0.411763535678088","0.462846092043695"
"voll erwerbstätig","1999","17-29","weiblich","522","0.332169163633127","0.30852257489703","0.355815752369225"
"voll erwerbstätig","1999","30-45","männlich","2086","0.886585153610923","0.873709617767087","0.899460689454758"
"voll erwerbstätig","1999","30-45","weiblich","916","0.371686006098253","0.352283289457379","0.391088722739128"
"voll erwerbstätig","1999","46-65","männlich","1283","0.620609791391698","0.599756779336605","0.641462803446791"
"voll erwerbstätig","1999","46-65","weiblich","574","0.266766199447769","0.247890787428776","0.285641611466761"
"voll erwerbstätig","1999","66","männlich","","","",""
"voll erwerbstätig","1999","66","weiblich","","","",""
"Teilzeit","1999","17-29","männlich","38","0.0299385674319156","0.0211639331374643","0.038713201726367"
"Teilzeit","1999","17-29","weiblich","95","0.0615807481441103","0.0495116021054892","0.0736498941827313"
"Teilzeit","1999","30-45","männlich","37","0.0221572485169682","0.0161805334023598","0.0281339636315766"
"Teilzeit","1999","30-45","weiblich","542","0.237187750496483","0.220109592494271","0.254265908498696"
"Teilzeit","1999","46-65","männlich","32","0.0191510896717649","0.0132611041749545","0.0250410751685752"
"Teilzeit","1999","46-65","weiblich","360","0.172310661508588","0.156193091825025","0.188428231192151"
"Teilzeit","1999","66","männlich","","","",""
"Teilzeit","1999","66","weiblich","","","",""
"nicht erwerbstätig","1999","17-29","männlich","462","0.323476069537952","0.299389410846807","0.347562728229097"
"nicht erwerbstätig","1999","17-29","weiblich","662","0.439961589951292","0.415040220934996","0.464882958967589"
"nicht erwerbstätig","1999","30-45","männlich","180","0.078592675311809","0.0676660261961452","0.0895193244274727"
"nicht erwerbstätig","1999","30-45","weiblich","733","0.300493753928853","0.282086051172576","0.31890145668513"
"nicht erwerbstätig","1999","46-65","männlich","736","0.345196524810309","0.324764795847984","0.365628253772634"
"nicht erwerbstätig","1999","46-65","weiblich","1089","0.516388805003149","0.495060989106695","0.537716620899603"
"nicht erwerbstätig","1999","66","männlich","","","",""
"nicht erwerbstätig","1999","66","weiblich","","","",""
"Andere","1999","17-29","männlich","302","0.209280549169241","0.188335106542308","0.230225991796174"
"Andere","1999","17-29","weiblich","245","0.16628849827147","0.147594826642584","0.184982169900356"
"Andere","1999","30-45","männlich","27","","",""
"Andere","1999","30-45","weiblich","192","0.0906324894764102","0.0791059818643178","0.102158997088503"
"Andere","1999","46-65","männlich","29","","",""
"Andere","1999","46-65","weiblich","86","0.0445343340404937","0.0357306423467963","0.0533380257341911"
"Andere","1999","66","männlich","","","",""
"Andere","1999","66","weiblich","","","",""
"voll erwerbstätig","2000","17-29","männlich","934","0.447675051249461","0.427008906067475","0.468341196431448"
"voll erwerbstätig","2000","17-29","weiblich","726","0.33318337618207","0.314142377050176","0.352224375313963"
"voll erwerbstätig","2000","30-45","männlich","3554","0.889074410507319","0.879333863112404","0.898814957902234"
"voll erwerbstätig","2000","30-45","weiblich","1470","0.359324444342952","0.34476521458716","0.373883674098745"
"voll erwerbstätig","2000","46-65","männlich","2348","0.620889397690326","0.605526182911189","0.636252612469463"
"voll erwerbstätig","2000","46-65","weiblich","996","0.255512688331877","0.241887094712912","0.269138281950842"
"voll erwerbstätig","2000","66","männlich","","","",""
"voll erwerbstätig","2000","66","weiblich","","","",""
"Teilzeit","2000","17-29","männlich","58","0.0291666523712632","0.0221731240953285","0.0361601806471979"
"Teilzeit","2000","17-29","weiblich","173","0.074545358674014","0.0639349347701328","0.0851557825778953"
"Teilzeit","2000","30-45","männlich","62","0.0206099186760421","0.0162032091365583","0.0250166282155259"
"Teilzeit","2000","30-45","weiblich","1104","0.272194728685334","0.25868883288611","0.285700624484557"
"Teilzeit","2000","46-65","männlich","71","0.0228833235424926","0.0181482712642736","0.0276183758207116"
"Teilzeit","2000","46-65","weiblich","737","0.191536686463426","0.179243154074906","0.203830218851946"
"Teilzeit","2000","66","männlich","","","",""
"Teilzeit","2000","66","weiblich","","","",""
"nicht erwerbstätig","2000","17-29","männlich","762","0.325468326091965","0.305995174776945","0.344941477406984"
"nicht erwerbstätig","2000","17-29","weiblich","1042","0.421099008036814","0.401153774865685","0.441044241207943"
"nicht erwerbstätig","2000","30-45","männlich","323","0.0746991084393146","0.06654460283706","0.0828536140415692"
"nicht erwerbstätig","2000","30-45","weiblich","1306","0.297903411783058","0.284025883823754","0.311780939742363"
"nicht erwerbstätig","2000","46-65","männlich","1354","0.338720058248529","0.323733388141113","0.353706728355944"
"nicht erwerbstätig","2000","46-65","weiblich","2031","0.502622357626678","0.487002230025513","0.518242485227843"
"nicht erwerbstätig","2000","66","männlich","","","",""
"nicht erwerbstätig","2000","66","weiblich","","","",""
"Andere","2000","17-29","männlich","470","0.19768997028731","0.181138212274038","0.214241728300583"
"Andere","2000","17-29","weiblich","413","0.171172257107103","0.155956495678932","0.186388018535273"
"Andere","2000","30-45","männlich","54","0.0156165623773241","0.0117708809480657","0.0194622438065826"
"Andere","2000","30-45","weiblich","292","0.070577415188656","0.062805725951899","0.0783491044254129"
"Andere","2000","46-65","männlich","58","0.0175072205186528","0.0133541883054367","0.0216602527318688"
"Andere","2000","46-65","weiblich","172","0.0503282675780184","0.0434983841332342","0.0571581510228025"
"Andere","2000","66","männlich","","","",""
"Andere","2000","66","weiblich","","","",""
"voll erwerbstätig","2001","17-29","männlich","805","0.4374442535951","0.415599356972109","0.45928915021809"
"voll erwerbstätig","2001","17-29","weiblich","613","0.304190738718101","0.284597636267203","0.323783841168999"
"voll erwerbstätig","2001","30-45","männlich","3139","0.878906391762433","0.868162645719668","0.889650137805199"
"voll erwerbstätig","2001","30-45","weiblich","1360","0.373049650990169","0.357644793697686","0.388454508282653"
"voll erwerbstätig","2001","46-65","männlich","2167","0.612693000820565","0.596611830096238","0.628774171544891"
"voll erwerbstätig","2001","46-65","weiblich","946","0.265084669677218","0.250606123932694","0.279563215421742"
"voll erwerbstätig","2001","66","männlich","","","",""
"voll erwerbstätig","2001","66","weiblich","","","",""
"Teilzeit","2001","17-29","männlich","44","0.0254981224263565","0.0185566549306912","0.0324395899220218"
"Teilzeit","2001","17-29","weiblich","134","0.0657279092950051","0.0551744045439525","0.0762814140460577"
"Teilzeit","2001","30-45","männlich","62","0.0233965863693443","0.0184185372199157","0.0283746355187729"
"Teilzeit","2001","30-45","weiblich","1026","0.27104726667409","0.256888351281191","0.285206182066989"
"Teilzeit","2001","46-65","männlich","71","0.0229981214582297","0.0180497486543409","0.0279464942621184"
"Teilzeit","2001","46-65","weiblich","700","0.203144653576983","0.189946705153434","0.216342602000533"
"Teilzeit","2001","66","männlich","","","",""
"Teilzeit","2001","66","weiblich","","","",""
"nicht erwerbstätig","2001","17-29","männlich","693","0.332427972414209","0.311683437670908","0.35317250715751"
"nicht erwerbstätig","2001","17-29","weiblich","938","0.414444160264684","0.3934643148583","0.435424005671068"
"nicht erwerbstätig","2001","30-45","männlich","295","0.0827017597425106","0.0736311502922644","0.0917723691927567"
"nicht erwerbstätig","2001","30-45","weiblich","1120","0.280113140445263","0.265809168468389","0.294417112422138"
"nicht erwerbstätig","2001","46-65","männlich","1224","0.343057137881115","0.32738545772746","0.35872881803477"
"nicht erwerbstätig","2001","46-65","weiblich","1769","0.488942425510633","0.472544921001942","0.505339930019325"
"nicht erwerbstätig","2001","66","männlich","","","",""
"nicht erwerbstätig","2001","66","weiblich","","","",""
"Andere","2001","17-29","männlich","439","0.204629651564335","0.186864257968607","0.222395045160063"
"Andere","2001","17-29","weiblich","433","0.21563719172221","0.198122381209901","0.23315200223452"
"Andere","2001","30-45","männlich","46","0.014995262125712","0.0109928666102803","0.0189976576411437"
"Andere","2001","30-45","weiblich","280","0.0757899418904773","0.067359527577795","0.0842203562031595"
"Andere","2001","46-65","männlich","63","0.0212517398400908","0.0164907059022705","0.026012773777911"
"Andere","2001","46-65","weiblich","155","0.0428282512351654","0.0361866302282912","0.0494698722420395"
"Andere","2001","66","männlich","","","",""
"Andere","2001","66","weiblich","","","",""
"voll erwerbstätig","2002","17-29","männlich","714","0.388979330523568","0.367698232102746","0.410260428944389"
"voll erwerbstätig","2002","17-29","weiblich","589","0.283289017248588","0.264130781084463","0.302447253412714"
"voll erwerbstätig","2002","30-45","männlich","3139","0.867152159169034","0.856010670345717","0.878293647992352"
"voll erwerbstätig","2002","30-45","weiblich","1376","0.345941227391463","0.330964332355437","0.36091812242749"
"voll erwerbstätig","2002","46-65","männlich","2577","0.604172823500511","0.5888816620442","0.619463984956822"
"voll erwerbstätig","2002","46-65","weiblich","1119","0.266666894657649","0.252832394972488","0.28050139434281"
"voll erwerbstätig","2002","66","männlich","","","",""
"voll erwerbstätig","2002","66","weiblich","","","",""
"Teilzeit","2002","17-29","männlich","44","0.0254365334980408","0.0185636836934456","0.032309383302636"
"Teilzeit","2002","17-29","weiblich","148","0.0776416177952757","0.0662636221997703","0.0890196133907812"
"Teilzeit","2002","30-45","männlich","54","0.0193991416420578","0.0148716702429307","0.0239266130411849"
"Teilzeit","2002","30-45","weiblich","1094","0.27116068136477","0.257163470906606","0.285157891822934"
"Teilzeit","2002","46-65","männlich","77","0.0224092265038205","0.0177811656927441","0.0270372873148968"
"Teilzeit","2002","46-65","weiblich","828","0.204674127264431","0.192052007709144","0.217296246819717"
"Teilzeit","2002","66","männlich","","","",""
"Teilzeit","2002","66","weiblich","","","",""
"nicht erwerbstätig","2002","17-29","männlich","796","0.364321395122428","0.343314398646079","0.385328391598776"
"nicht erwerbstätig","2002","17-29","weiblich","965","0.433683739426816","0.412612760675544","0.454754718178088"
"nicht erwerbstätig","2002","30-45","männlich","326","0.0980145591288633","0.0882542542649076","0.107774863992819"
"nicht erwerbstätig","2002","30-45","weiblich","1106","0.298751159414541","0.284339860860324","0.313162457968758"
"nicht erwerbstätig","2002","46-65","männlich","1216","0.353929266969008","0.338977058313855","0.368881475624162"
"nicht erwerbstätig","2002","46-65","weiblich","1774","0.474522438847582","0.458900543460858","0.490144334234307"
"nicht erwerbstätig","2002","66","männlich","","","",""
"nicht erwerbstätig","2002","66","weiblich","","","",""
"Andere","2002","17-29","männlich","462","0.221262740855964","0.20314298055847","0.239382501153458"
"Andere","2002","17-29","weiblich","423","0.20538562552932","0.188209237014037","0.222562014044603"
"Andere","2002","30-45","männlich","46","0.0154341400600445","0.0113876178479924","0.0194806622720967"
"Andere","2002","30-45","weiblich","299","0.0841469318292255","0.0754062707120464","0.0928875929464047"
"Andere","2002","46-65","männlich","59","0.0194886830266604","0.0151662862768299","0.0238110797764909"
"Andere","2002","46-65","weiblich","204","0.0541365392303382","0.0470572814055295","0.0612157970551469"
"Andere","2002","66","männlich","","","",""
"Andere","2002","66","weiblich","","","",""
"voll erwerbstätig","2003","17-29","männlich","653","0.375591036836463","0.354002443872893","0.397179629800032"
"voll erwerbstätig","2003","17-29","weiblich","558","0.279852172164173","0.260531648933926","0.299172695394421"
"voll erwerbstätig","2003","30-45","männlich","2859","0.844288375823635","0.83197159776465","0.85660515388262"
"voll erwerbstätig","2003","30-45","weiblich","1239","0.340124271347283","0.324665865111192","0.355582677583374"
"voll erwerbstätig","2003","46-65","männlich","2436","0.606661094157079","0.591036827403715","0.622285360910444"
"voll erwerbstätig","2003","46-65","weiblich","1072","0.265290990444841","0.251285254171057","0.279296726718625"
"voll erwerbstätig","2003","66","männlich","","","",""
"voll erwerbstätig","2003","66","weiblich","","","",""
"Teilzeit","2003","17-29","männlich","44","0.03125761230916","0.0235002475019324","0.0390149771163875"
"Teilzeit","2003","17-29","weiblich","150","0.0863517039253613","0.0742633074620328","0.0984401003886899"
"Teilzeit","2003","30-45","männlich","66","0.0249357563638357","0.0196388891985552","0.0302326235291163"
"Teilzeit","2003","30-45","weiblich","1079","0.285420080281096","0.270683982569449","0.300156177992743"
"Teilzeit","2003","46-65","männlich","81","0.0228909347096733","0.0181074278074499","0.0276744416118966"
"Teilzeit","2003","46-65","weiblich","814","0.198095140651459","0.185451115683061","0.210739165619858"
"Teilzeit","2003","66","männlich","","","",""
"Teilzeit","2003","66","weiblich","","","",""
"nicht erwerbstätig","2003","17-29","männlich","805","0.393060707240949","0.37128688832398","0.414834526157918"
"nicht erwerbstätig","2003","17-29","weiblich","954","0.440317078655269","0.41895234378397","0.461681813526568"
"nicht erwerbstätig","2003","30-45","männlich","357","0.113389159895578","0.10261847102662","0.124159848764536"
"nicht erwerbstätig","2003","30-45","weiblich","1013","0.293146571159129","0.278293306466078","0.307999835852181"
"nicht erwerbstätig","2003","46-65","männlich","1163","0.349158544140399","0.333911275180074","0.364405813100724"
"nicht erwerbstätig","2003","46-65","weiblich","1732","0.477744140454273","0.461897895820277","0.493590385088269"
"nicht erwerbstätig","2003","66","männlich","","","",""
"nicht erwerbstätig","2003","66","weiblich","","","",""
"Andere","2003","17-29","männlich","431","0.200090643613428","0.182255938088941","0.217925349137915"
"Andere","2003","17-29","weiblich","412","0.193479045255196","0.176478278438629","0.210479812071763"
"Andere","2003","30-45","männlich","47","0.017386707916951","0.012946623880742","0.0218267919531601"
"Andere","2003","30-45","weiblich","277","0.0813090772124916","0.072391044617285","0.0902271098076981"
"Andere","2003","46-65","männlich","75","0.0212894269928486","0.0166725080849399","0.0259063459007574"
"Andere","2003","46-65","weiblich","199","0.0588697284494266","0.0514025264694869","0.0663369304293663"
"Andere","2003","66","männlich","","","",""
"Andere","2003","66","weiblich","","","",""
"voll erwerbstätig","2004","17-29","männlich","618","0.342576083531415","0.321298661041075","0.363853506021755"
"voll erwerbstätig","2004","17-29","weiblich","547","0.292089193762981","0.272390556383441","0.31178783114252"
"voll erwerbstätig","2004","30-45","männlich","2717","0.856005737721011","0.843698388167231","0.868313087274791"
"voll erwerbstätig","2004","30-45","weiblich","1147","0.329281619507589","0.313492025437423","0.345071213577756"
"voll erwerbstätig","2004","46-65","männlich","2380","0.610195829935153","0.594321622569117","0.626070037301189"
"voll erwerbstätig","2004","46-65","weiblich","1066","0.267670551154874","0.253479194842641","0.281861907467106"
"voll erwerbstätig","2004","66","männlich","","","",""
"voll erwerbstätig","2004","66","weiblich","","","",""
"Teilzeit","2004","17-29","männlich","57","0.0321481868648176","0.0242395720581717","0.0400568016714634"
"Teilzeit","2004","17-29","weiblich","143","0.0757150944556191","0.0642551283209283","0.0871750605903098"
"Teilzeit","2004","30-45","männlich","51","0.0187237251282065","0.0139720648617324","0.0234753853946806"
"Teilzeit","2004","30-45","weiblich","997","0.283636226637016","0.26849138370114","0.298781069572893"
"Teilzeit","2004","46-65","männlich","78","0.0264296551635814","0.0212085359699268","0.031650774357236"
"Teilzeit","2004","46-65","weiblich","820","0.201733748154131","0.188871007246008","0.214596489062255"
"Teilzeit","2004","66","männlich","","","",""
"Teilzeit","2004","66","weiblich","","","",""
"nicht erwerbstätig","2004","17-29","männlich","826","0.423844155890544","0.401688182603012","0.446000129178077"
"nicht erwerbstätig","2004","17-29","weiblich","955","0.427915966998529","0.406482208704285","0.449349725292773"
"nicht erwerbstätig","2004","30-45","männlich","308","0.108330666916323","0.0974355667406211","0.119225767092025"
"nicht erwerbstätig","2004","30-45","weiblich","969","0.299725419752726","0.284332780686638","0.315118058818815"
"nicht erwerbstätig","2004","46-65","männlich","1099","0.343581206757227","0.328123701791182","0.359038711723272"
"nicht erwerbstätig","2004","46-65","weiblich","1616","0.459836718576948","0.443861944989923","0.475811492163973"
"nicht erwerbstätig","2004","66","männlich","","","",""
"nicht erwerbstätig","2004","66","weiblich","","","",""
"Andere","2004","17-29","männlich","410","0.201431573713223","0.183449590499458","0.219413556926989"
"Andere","2004","17-29","weiblich","402","0.204279744782872","0.186814204304067","0.221745285261676"
"Andere","2004","30-45","männlich","50","0.0169398702344595","0.0124161193077197","0.0214636211611993"
"Andere","2004","30-45","weiblich","290","0.0873567341026683","0.0778700194476357","0.0968434487577009"
"Andere","2004","46-65","männlich","69","0.0197933081440387","0.0152596140251825","0.024327002262895"
"Andere","2004","46-65","weiblich","237","0.0707589821140469","0.0625398618952638","0.07897810233283"
"Andere","2004","66","männlich","","","",""
"Andere","2004","66","weiblich","","","",""
"voll erwerbstätig","2005","17-29","männlich","573","0.34235449352741","0.320614646145352","0.364094340909468"
"voll erwerbstätig","2005","17-29","weiblich","527","0.270632867939868","0.251151757281908","0.290113978597829"
"voll erwerbstätig","2005","30-45","männlich","2498","0.839131437821033","0.82576624713891","0.852496628503156"
"voll erwerbstätig","2005","30-45","weiblich","1069","0.331782791796151","0.315430481141804","0.348135102450498"
"voll erwerbstätig","2005","46-65","männlich","2280","0.628096535484308","0.611924449453509","0.644268621515107"
"voll erwerbstätig","2005","46-65","weiblich","1005","0.268254096656791","0.253751130203732","0.282757063109849"
"voll erwerbstätig","2005","66","männlich","","","",""
"voll erwerbstätig","2005","66","weiblich","","","",""
"Teilzeit","2005","17-29","männlich","53","0.0288292273067257","0.0211629089643079","0.0364955456491436"
"Teilzeit","2005","17-29","weiblich","127","0.0800558277950531","0.0681563593515395","0.0919552962385667"
"Teilzeit","2005","30-45","männlich","59","0.0282952946532039","0.0222634682166329","0.034327121089775"
"Teilzeit","2005","30-45","weiblich","913","0.280575962392156","0.264972855793382","0.29617906899093"
"Teilzeit","2005","46-65","männlich","77","0.0262696781502133","0.0209180681695996","0.031621288130827"
"Teilzeit","2005","46-65","weiblich","816","0.208288579349966","0.194995680660221","0.22158147803971"
"Teilzeit","2005","66","männlich","","","",""
"Teilzeit","2005","66","weiblich","","","",""
"nicht erwerbstätig","2005","17-29","männlich","818","0.420525235944252","0.397908192023837","0.443142279864666"
"nicht erwerbstätig","2005","17-29","weiblich","963","0.462535749117169","0.440673351291999","0.484398146942339"
"nicht erwerbstätig","2005","30-45","männlich","305","0.117903016189967","0.106171741626428","0.129634290753507"
"nicht erwerbstätig","2005","30-45","weiblich","891","0.284162407215445","0.268499083081213","0.299825731349676"
"nicht erwerbstätig","2005","46-65","männlich","999","0.316278701071841","0.300718605513683","0.331838796629998"
"nicht erwerbstätig","2005","46-65","weiblich","1521","0.45021240799538","0.433926585080245","0.466498230910514"
"nicht erwerbstätig","2005","66","männlich","","","",""
"nicht erwerbstätig","2005","66","weiblich","","","",""
