"erwst","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","1991","Brandenburg","Laendlicher Raum","24","","",""
"Andere","1991","Mecklenburg-Vorpommern","Staedtischer Raum","2","","",""
"Andere","1991","Mecklenburg-Vorpommern","Laendlicher Raum","16","","",""
"Andere","1991","Sachsen","Staedtischer Raum","17","","",""
"Andere","1991","Sachsen","Laendlicher Raum","23","","",""
"Andere","1991","Sachsen-Anhalt","Staedtischer Raum","6","0.0229312239446479","0.000496216340177956","0.0453662315491179"
"Andere","1991","Sachsen-Anhalt","Laendlicher Raum","26","","",""
"Andere","1991","Thueringen","Staedtischer Raum","5","0.019044732887612","-0.000441560343499448","0.0385310261187235"
"Andere","1991","Thueringen","Laendlicher Raum","11","","",""
"voll erwerbstätig","1992","Schleswig-Holstein","Staedtischer Raum","57","0.387673479278242","0.306966953192168","0.468380005364316"
"voll erwerbstätig","1992","Schleswig-Holstein","Laendlicher Raum","59","0.433473038865809","0.348287131928741","0.518658945802877"
"voll erwerbstätig","1992","Hamburg","Staedtischer Raum","70","0.445820978194678","0.366801967490318","0.524839988899038"
"voll erwerbstätig","1992","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","1992","Niedersachsen","Staedtischer Raum","218","","",""
"voll erwerbstätig","1992","Niedersachsen","Laendlicher Raum","213","","",""
"voll erwerbstätig","1992","Bremen","Staedtischer Raum","35","0.316469020297731","0.221943011812688","0.410995028782775"
"voll erwerbstätig","1992","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","1992","Nordrhein-Westfalen","Staedtischer Raum","1120","","",""
"voll erwerbstätig","1992","Nordrhein-Westfalen","Laendlicher Raum","29","","",""
"voll erwerbstätig","1992","Hessen","Staedtischer Raum","383","0.40821965564143","0.374413382153818","0.442025929129042"
"voll erwerbstätig","1992","Hessen","Laendlicher Raum","59","0.354508995797031","0.274112454801688","0.434905536792375"
"voll erwerbstätig","1992","Rheinland-Pfalz,Saarland","Staedtischer Raum","248","","",""
"voll erwerbstätig","1992","Rheinland-Pfalz,Saarland","Laendlicher Raum","42","0.362279364308508","0.272456110711728","0.452102617905288"
"voll erwerbstätig","1992","Baden-Wuerttemberg","Staedtischer Raum","778","0.465895019521134","0.440817553835523","0.490972485206746"
"voll erwerbstätig","1992","Baden-Wuerttemberg","Laendlicher Raum","116","","",""
"voll erwerbstätig","1992","Bayern","Staedtischer Raum","416","0.456219068289551","0.421939419180213","0.490498717398888"
"voll erwerbstätig","1992","Bayern","Laendlicher Raum","400","0.42400582492157","0.390324412639044","0.457687237204096"
"voll erwerbstätig","1992","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","1992","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","1992","Berlin","Staedtischer Raum","308","0.507482779275862","0.466935377321478","0.548030181230246"
"voll erwerbstätig","1992","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","1992","Brandenburg","Staedtischer Raum","45","0.672538283396107","0.558452852963861","0.786623713828353"
"voll erwerbstätig","1992","Brandenburg","Laendlicher Raum","305","0.46833330207855","0.427758419264551","0.508908184892549"
"voll erwerbstätig","1992","Mecklenburg-Vorpommern","Staedtischer Raum","27","","",""
"voll erwerbstätig","1992","Mecklenburg-Vorpommern","Laendlicher Raum","184","","",""
"voll erwerbstätig","1992","Sachsen","Staedtischer Raum","294","","",""
"voll erwerbstätig","1992","Sachsen","Laendlicher Raum","287","","",""
"voll erwerbstätig","1992","Sachsen-Anhalt","Staedtischer Raum","99","0.522026985702025","0.447592669113797","0.596461302290253"
"voll erwerbstätig","1992","Sachsen-Anhalt","Laendlicher Raum","304","0.46897475636471","0.428535563889427","0.509413948839994"
"voll erwerbstätig","1992","Thueringen","Staedtischer Raum","100","","",""
"voll erwerbstätig","1992","Thueringen","Laendlicher Raum","239","","",""
"Teilzeit","1992","Schleswig-Holstein","Staedtischer Raum","21","","",""
"Teilzeit","1992","Schleswig-Holstein","Laendlicher Raum","14","","",""
"Teilzeit","1992","Hamburg","Staedtischer Raum","10","","",""
"Teilzeit","1992","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","1992","Niedersachsen","Staedtischer Raum","30","0.0640026657908268","0.0418750052869601","0.0861303262946935"
"Teilzeit","1992","Niedersachsen","Laendlicher Raum","40","0.0807158082641012","0.0567675411997909","0.104664075328412"
"Teilzeit","1992","Bremen","Staedtischer Raum","4","0.0231317388172062","-0.00741949517352309","0.0536829728079355"
"Teilzeit","1992","Bremen","Laendlicher Raum","","","",""
"Teilzeit","1992","Nordrhein-Westfalen","Staedtischer Raum","202","","",""
"Teilzeit","1992","Nordrhein-Westfalen","Laendlicher Raum","10","","",""
"Teilzeit","1992","Hessen","Staedtischer Raum","77","0.0882491294941362","0.0687388547682446","0.107759404220028"
"Teilzeit","1992","Hessen","Laendlicher Raum","7","0.0500330956674001","0.0133925813008222","0.086673610033978"
"Teilzeit","1992","Rheinland-Pfalz,Saarland","Staedtischer Raum","36","0.0703716930568785","0.048995989603084","0.0917473965106731"
"Teilzeit","1992","Rheinland-Pfalz,Saarland","Laendlicher Raum","8","0.0582344060928915","0.0144708117488571","0.101998000436926"
"Teilzeit","1992","Baden-Wuerttemberg","Staedtischer Raum","135","","",""
"Teilzeit","1992","Baden-Wuerttemberg","Laendlicher Raum","22","","",""
"Teilzeit","1992","Bayern","Staedtischer Raum","65","0.0833759122453348","0.0643496448441118","0.102402179646558"
"Teilzeit","1992","Bayern","Laendlicher Raum","80","0.0993140561007634","0.078930151011555","0.119697961189972"
"Teilzeit","1992","Saarland","Staedtischer Raum","","","",""
"Teilzeit","1992","Saarland","Laendlicher Raum","","","",""
"Teilzeit","1992","Berlin","Staedtischer Raum","30","0.0471322380197914","0.0299445676719045","0.0643199083676783"
"Teilzeit","1992","Berlin","Laendlicher Raum","","","",""
"Teilzeit","1992","Brandenburg","Staedtischer Raum","5","0.0886349143931357","0.0195409644748006","0.157728864311471"
"Teilzeit","1992","Brandenburg","Laendlicher Raum","12","","",""
"Teilzeit","1992","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.0775700703576324","0.00342592313434655","0.151714217580918"
"Teilzeit","1992","Mecklenburg-Vorpommern","Laendlicher Raum","14","","",""
"Teilzeit","1992","Sachsen","Staedtischer Raum","24","","",""
"Teilzeit","1992","Sachsen","Laendlicher Raum","17","","",""
"Teilzeit","1992","Sachsen-Anhalt","Staedtischer Raum","8","0.0307092331365993","0.00500015151331493","0.0564183147598836"
"Teilzeit","1992","Sachsen-Anhalt","Laendlicher Raum","30","0.0419478456894529","0.0257028513356586","0.0581928400432472"
"Teilzeit","1992","Thueringen","Staedtischer Raum","6","0.0264965855365003","0.00290257409607586","0.0500905969769247"
"Teilzeit","1992","Thueringen","Laendlicher Raum","29","","",""
"nicht erwerbstätig","1992","Schleswig-Holstein","Staedtischer Raum","58","0.442686871799583","0.360409192925069","0.524964550674098"
"nicht erwerbstätig","1992","Schleswig-Holstein","Laendlicher Raum","47","0.398244091237737","0.314092706465536","0.482395476009938"
"nicht erwerbstätig","1992","Hamburg","Staedtischer Raum","65","0.470577544638309","0.391228249060439","0.549926840216178"
"nicht erwerbstätig","1992","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Niedersachsen","Staedtischer Raum","200","","",""
"nicht erwerbstätig","1992","Niedersachsen","Laendlicher Raum","218","","",""
"nicht erwerbstätig","1992","Bremen","Staedtischer Raum","50","0.620121647194105","0.521478405532924","0.718764888855286"
"nicht erwerbstätig","1992","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Nordrhein-Westfalen","Staedtischer Raum","998","0.441998294867486","0.422361365736362","0.461635223998609"
"nicht erwerbstätig","1992","Nordrhein-Westfalen","Laendlicher Raum","23","","",""
"nicht erwerbstätig","1992","Hessen","Staedtischer Raum","305","0.443348821496614","0.409179652087228","0.477517990906"
"nicht erwerbstätig","1992","Hessen","Laendlicher Raum","66","0.564158537625366","0.480820457596466","0.647496617654266"
"nicht erwerbstätig","1992","Rheinland-Pfalz,Saarland","Staedtischer Raum","241","","",""
"nicht erwerbstätig","1992","Rheinland-Pfalz,Saarland","Laendlicher Raum","56","0.533876157003923","0.440653243802756","0.62709907020509"
"nicht erwerbstätig","1992","Baden-Wuerttemberg","Staedtischer Raum","525","0.394252949302413","0.369685536310802","0.418820362294023"
"nicht erwerbstätig","1992","Baden-Wuerttemberg","Laendlicher Raum","86","0.400142397138002","0.33802968269491","0.462255111581095"
"nicht erwerbstätig","1992","Bayern","Staedtischer Raum","298","","",""
"nicht erwerbstätig","1992","Bayern","Laendlicher Raum","289","","",""
"nicht erwerbstätig","1992","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1992","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Berlin","Staedtischer Raum","215","","",""
"nicht erwerbstätig","1992","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Brandenburg","Staedtischer Raum","13","","",""
"nicht erwerbstätig","1992","Brandenburg","Laendlicher Raum","239","","",""
"nicht erwerbstätig","1992","Mecklenburg-Vorpommern","Staedtischer Raum","17","","",""
"nicht erwerbstätig","1992","Mecklenburg-Vorpommern","Laendlicher Raum","142","","",""
"nicht erwerbstätig","1992","Sachsen","Staedtischer Raum","241","","",""
"nicht erwerbstätig","1992","Sachsen","Laendlicher Raum","225","","",""
"nicht erwerbstätig","1992","Sachsen-Anhalt","Staedtischer Raum","62","0.431457826648059","0.357654564575783","0.505261088720334"
"nicht erwerbstätig","1992","Sachsen-Anhalt","Laendlicher Raum","225","","",""
"nicht erwerbstätig","1992","Thueringen","Staedtischer Raum","65","0.417392061708545","0.34494873571432","0.48983538770277"
"nicht erwerbstätig","1992","Thueringen","Laendlicher Raum","192","","",""
"Andere","1992","Schleswig-Holstein","Staedtischer Raum","4","0.0186804632210259","-0.00374715302607274","0.0411080794681246"
"Andere","1992","Schleswig-Holstein","Laendlicher Raum","10","","",""
"Andere","1992","Hamburg","Staedtischer Raum","7","0.0256280837545399","0.000506515734754204","0.0507496517743255"
"Andere","1992","Hamburg","Laendlicher Raum","","","",""
"Andere","1992","Niedersachsen","Staedtischer Raum","22","","",""
"Andere","1992","Niedersachsen","Laendlicher Raum","26","","",""
"Andere","1992","Bremen","Staedtischer Raum","4","0.0402775936909573","0.000318908272757164","0.0802362791091575"
"Andere","1992","Bremen","Laendlicher Raum","","","",""
"Andere","1992","Nordrhein-Westfalen","Staedtischer Raum","137","","",""
"Andere","1992","Nordrhein-Westfalen","Laendlicher Raum","3","","",""
"Andere","1992","Hessen","Staedtischer Raum","47","0.06018239336782","0.0438245293971602","0.0765402573384798"
"Andere","1992","Hessen","Laendlicher Raum","4","0.0312993709102031","0.00203486257369059","0.0605638792467156"
"Andere","1992","Rheinland-Pfalz,Saarland","Staedtischer Raum","25","","",""
"Andere","1992","Rheinland-Pfalz,Saarland","Laendlicher Raum","4","0.045610072594678","0.00662080709822217","0.0845993380911338"
"Andere","1992","Baden-Wuerttemberg","Staedtischer Raum","82","0.0494258072532824","0.0385290771953633","0.0603225373112014"
"Andere","1992","Baden-Wuerttemberg","Laendlicher Raum","15","","",""
"Andere","1992","Bayern","Staedtischer Raum","32","0.0329596601508311","0.0206725055738786","0.0452468147277836"
"Andere","1992","Bayern","Laendlicher Raum","58","0.0610391686090137","0.0447228048444084","0.0773555323736191"
"Andere","1992","Saarland","Staedtischer Raum","","","",""
"Andere","1992","Saarland","Laendlicher Raum","","","",""
"Andere","1992","Berlin","Staedtischer Raum","31","0.0402063571015394","0.0242740758337021","0.0561386383693767"
"Andere","1992","Berlin","Laendlicher Raum","","","",""
"Andere","1992","Brandenburg","Staedtischer Raum","2","","",""
"Andere","1992","Brandenburg","Laendlicher Raum","25","","",""
"Andere","1992","Mecklenburg-Vorpommern","Staedtischer Raum","2","","",""
"Andere","1992","Mecklenburg-Vorpommern","Laendlicher Raum","20","","",""
"Andere","1992","Sachsen","Staedtischer Raum","27","","",""
"Andere","1992","Sachsen","Laendlicher Raum","20","","",""
"Andere","1992","Sachsen-Anhalt","Staedtischer Raum","4","0.0158059545133166","-0.00277961056251345","0.0343915195891466"
"Andere","1992","Sachsen-Anhalt","Laendlicher Raum","26","","",""
"Andere","1992","Thueringen","Staedtischer Raum","7","0.0290584719717171","0.00438268485329278","0.0537342590901415"
"Andere","1992","Thueringen","Laendlicher Raum","17","","",""
"voll erwerbstätig","1993","Schleswig-Holstein","Staedtischer Raum","66","0.422740193833579","0.343153646553111","0.502326741114046"
"voll erwerbstätig","1993","Schleswig-Holstein","Laendlicher Raum","57","0.361041301592317","0.281194867157937","0.440887736026697"
"voll erwerbstätig","1993","Hamburg","Staedtischer Raum","67","0.458172861600172","0.376509899275053","0.53983582392529"
"voll erwerbstätig","1993","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","1993","Niedersachsen","Staedtischer Raum","220","","",""
"voll erwerbstätig","1993","Niedersachsen","Laendlicher Raum","210","","",""
"voll erwerbstätig","1993","Bremen","Staedtischer Raum","34","0.299805630837366","0.206182453269675","0.393428808405056"
"voll erwerbstätig","1993","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","1993","Nordrhein-Westfalen","Staedtischer Raum","1115","","",""
"voll erwerbstätig","1993","Nordrhein-Westfalen","Laendlicher Raum","33","0.456707878838985","0.333705426078388","0.579710331599581"
"voll erwerbstätig","1993","Hessen","Staedtischer Raum","383","0.427698386678411","0.393372012166615","0.462024761190206"
"voll erwerbstätig","1993","Hessen","Laendlicher Raum","58","0.3440152799259","0.263582807277705","0.424447752574094"
"voll erwerbstätig","1993","Rheinland-Pfalz,Saarland","Staedtischer Raum","224","","",""
"voll erwerbstätig","1993","Rheinland-Pfalz,Saarland","Laendlicher Raum","42","0.368497268689259","0.277518309003238","0.459476228375279"
"voll erwerbstätig","1993","Baden-Wuerttemberg","Staedtischer Raum","776","0.461599635342979","0.436701138334257","0.486498132351702"
"voll erwerbstätig","1993","Baden-Wuerttemberg","Laendlicher Raum","106","","",""
"voll erwerbstätig","1993","Bayern","Staedtischer Raum","401","0.448018656627503","0.413601803684621","0.482435509570386"
"voll erwerbstätig","1993","Bayern","Laendlicher Raum","405","0.446404597854278","0.412316903312311","0.480492292396246"
"voll erwerbstätig","1993","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","1993","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","1993","Berlin","Staedtischer Raum","299","","",""
"voll erwerbstätig","1993","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","1993","Brandenburg","Staedtischer Raum","44","0.679182384489457","0.56482073414422","0.793544034834694"
"voll erwerbstätig","1993","Brandenburg","Laendlicher Raum","279","","",""
"voll erwerbstätig","1993","Mecklenburg-Vorpommern","Staedtischer Raum","25","","",""
"voll erwerbstätig","1993","Mecklenburg-Vorpommern","Laendlicher Raum","163","","",""
"voll erwerbstätig","1993","Sachsen","Staedtischer Raum","295","","",""
"voll erwerbstätig","1993","Sachsen","Laendlicher Raum","265","","",""
"voll erwerbstätig","1993","Sachsen-Anhalt","Staedtischer Raum","84","0.463077138970673","0.387899729337895","0.538254548603451"
"voll erwerbstätig","1993","Sachsen-Anhalt","Laendlicher Raum","290","","",""
"voll erwerbstätig","1993","Thueringen","Staedtischer Raum","93","0.479287291484648","0.406508330863483","0.552066252105813"
"voll erwerbstätig","1993","Thueringen","Laendlicher Raum","227","","",""
"Teilzeit","1993","Schleswig-Holstein","Staedtischer Raum","20","","",""
"Teilzeit","1993","Schleswig-Holstein","Laendlicher Raum","15","","",""
"Teilzeit","1993","Hamburg","Staedtischer Raum","9","0.0595406842491234","0.0207562921020354","0.0983250763962113"
"Teilzeit","1993","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","1993","Niedersachsen","Staedtischer Raum","33","0.0737306197739373","0.050129629080947","0.0973316104669277"
"Teilzeit","1993","Niedersachsen","Laendlicher Raum","50","0.102098387591378","0.0757690427662508","0.128427732416506"
"Teilzeit","1993","Bremen","Staedtischer Raum","4","0.02544350959793","-0.00673353812257688","0.057620557318437"
"Teilzeit","1993","Bremen","Laendlicher Raum","","","",""
"Teilzeit","1993","Nordrhein-Westfalen","Staedtischer Raum","196","","",""
"Teilzeit","1993","Nordrhein-Westfalen","Laendlicher Raum","5","0.085933137233126","0.0167265979857401","0.155139676480512"
"Teilzeit","1993","Hessen","Staedtischer Raum","77","0.0885390846242085","0.0688292407431874","0.10824892850523"
"Teilzeit","1993","Hessen","Laendlicher Raum","7","0.0601015754195968","0.0198596195246854","0.100343531314508"
"Teilzeit","1993","Rheinland-Pfalz,Saarland","Staedtischer Raum","37","0.0712591929753891","0.0493986981288985","0.0931196878218798"
"Teilzeit","1993","Rheinland-Pfalz,Saarland","Laendlicher Raum","8","0.068430699161773","0.0208129036110262","0.11604849471252"
"Teilzeit","1993","Baden-Wuerttemberg","Staedtischer Raum","118","","",""
"Teilzeit","1993","Baden-Wuerttemberg","Laendlicher Raum","21","","",""
"Teilzeit","1993","Bayern","Staedtischer Raum","62","0.0821505542773855","0.0631462541310625","0.101154854423708"
"Teilzeit","1993","Bayern","Laendlicher Raum","75","0.0862211457462385","0.0669740809007999","0.105468210591677"
"Teilzeit","1993","Saarland","Staedtischer Raum","","","",""
"Teilzeit","1993","Saarland","Laendlicher Raum","","","",""
"Teilzeit","1993","Berlin","Staedtischer Raum","39","0.0662635019844761","0.0459322778414606","0.0865947261274916"
"Teilzeit","1993","Berlin","Laendlicher Raum","","","",""
"Teilzeit","1993","Brandenburg","Staedtischer Raum","6","0.100791980161525","0.0270353309150629","0.174548629407988"
"Teilzeit","1993","Brandenburg","Laendlicher Raum","17","","",""
"Teilzeit","1993","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Teilzeit","1993","Mecklenburg-Vorpommern","Laendlicher Raum","17","","",""
"Teilzeit","1993","Sachsen","Staedtischer Raum","19","","",""
"Teilzeit","1993","Sachsen","Laendlicher Raum","20","","",""
"Teilzeit","1993","Sachsen-Anhalt","Staedtischer Raum","6","0.019831306578594","-0.00118860169242361","0.0408512148496116"
"Teilzeit","1993","Sachsen-Anhalt","Laendlicher Raum","25","","",""
"Teilzeit","1993","Thueringen","Staedtischer Raum","9","0.0366611111049688","0.00928314626059978","0.0640390759493379"
"Teilzeit","1993","Thueringen","Laendlicher Raum","20","","",""
"nicht erwerbstätig","1993","Schleswig-Holstein","Staedtischer Raum","57","0.403885635887107","0.324833932825243","0.48293733894897"
"nicht erwerbstätig","1993","Schleswig-Holstein","Laendlicher Raum","59","0.488562948533769","0.405463709138188","0.57166218792935"
"nicht erwerbstätig","1993","Hamburg","Staedtischer Raum","62","0.452245436253143","0.370669856100811","0.533821016405475"
"nicht erwerbstätig","1993","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1993","Niedersachsen","Staedtischer Raum","187","","",""
"nicht erwerbstätig","1993","Niedersachsen","Laendlicher Raum","214","","",""
"nicht erwerbstätig","1993","Bremen","Staedtischer Raum","51","0.641676976185075","0.543694194902696","0.739659757467454"
"nicht erwerbstätig","1993","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1993","Nordrhein-Westfalen","Staedtischer Raum","1004","","",""
"nicht erwerbstätig","1993","Nordrhein-Westfalen","Laendlicher Raum","21","","",""
"nicht erwerbstätig","1993","Hessen","Staedtischer Raum","289","","",""
"nicht erwerbstätig","1993","Hessen","Laendlicher Raum","65","0.570925586359551","0.4871240937611","0.654727078958003"
"nicht erwerbstätig","1993","Rheinland-Pfalz,Saarland","Staedtischer Raum","239","","",""
"nicht erwerbstätig","1993","Rheinland-Pfalz,Saarland","Laendlicher Raum","52","0.536932584083848","0.442891374895112","0.630973793272584"
"nicht erwerbstätig","1993","Baden-Wuerttemberg","Staedtischer Raum","547","0.395928805165792","0.37150348058226","0.420354129749323"
"nicht erwerbstätig","1993","Baden-Wuerttemberg","Laendlicher Raum","96","0.42522608919247","0.36254917373425","0.487903004650689"
"nicht erwerbstätig","1993","Bayern","Staedtischer Raum","307","0.431423638516585","0.397146285638356","0.465700991394815"
"nicht erwerbstätig","1993","Bayern","Laendlicher Raum","284","","",""
"nicht erwerbstätig","1993","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1993","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1993","Berlin","Staedtischer Raum","215","","",""
"nicht erwerbstätig","1993","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1993","Brandenburg","Staedtischer Raum","11","","",""
"nicht erwerbstätig","1993","Brandenburg","Laendlicher Raum","237","","",""
"nicht erwerbstätig","1993","Mecklenburg-Vorpommern","Staedtischer Raum","20","","",""
"nicht erwerbstätig","1993","Mecklenburg-Vorpommern","Laendlicher Raum","159","","",""
"nicht erwerbstätig","1993","Sachsen","Staedtischer Raum","239","","",""
"nicht erwerbstätig","1993","Sachsen","Laendlicher Raum","223","","",""
"nicht erwerbstätig","1993","Sachsen-Anhalt","Staedtischer Raum","70","0.480397783326993","0.405072506974302","0.555723059679685"
"nicht erwerbstätig","1993","Sachsen-Anhalt","Laendlicher Raum","234","","",""
"nicht erwerbstätig","1993","Thueringen","Staedtischer Raum","66","0.405755462130344","0.334219637103389","0.477291287157299"
"nicht erwerbstätig","1993","Thueringen","Laendlicher Raum","207","","",""
"Andere","1993","Schleswig-Holstein","Staedtischer Raum","5","0.0194020200787372","-0.00282013660002461","0.0416241767574991"
"Andere","1993","Schleswig-Holstein","Laendlicher Raum","8","0.0536017226669958","0.0161590332808656","0.0910444120531261"
"Andere","1993","Hamburg","Staedtischer Raum","5","0.0300410178975616","0.00206318455527686","0.0580188512398464"
"Andere","1993","Hamburg","Laendlicher Raum","","","",""
"Andere","1993","Niedersachsen","Staedtischer Raum","31","0.055766950192742","0.0350433271828046","0.0764905732026794"
"Andere","1993","Niedersachsen","Laendlicher Raum","34","0.0675637263898114","0.0457373011521819","0.089390151627441"
"Andere","1993","Bremen","Staedtischer Raum","3","","",""
"Andere","1993","Bremen","Laendlicher Raum","","","",""
"Andere","1993","Nordrhein-Westfalen","Staedtischer Raum","122","","",""
"Andere","1993","Nordrhein-Westfalen","Laendlicher Raum","4","0.0800553297433643","0.0130431421685155","0.147067517318213"
"Andere","1993","Hessen","Staedtischer Raum","49","0.0594345989834779","0.0430301815019574","0.0758390164649984"
"Andere","1993","Hessen","Laendlicher Raum","4","0.0249575582949519","-0.00145488021472707","0.0513699968046309"
"Andere","1993","Rheinland-Pfalz,Saarland","Staedtischer Raum","32","0.0514782125397675","0.0327011496992465","0.0702552753802886"
"Andere","1993","Rheinland-Pfalz,Saarland","Laendlicher Raum","6","0.0261394480651203","-0.00395128769803645","0.056230183828277"
"Andere","1993","Baden-Wuerttemberg","Staedtischer Raum","99","0.065442368122429","0.0530908517593489","0.077793884485509"
"Andere","1993","Baden-Wuerttemberg","Laendlicher Raum","16","","",""
"Andere","1993","Bayern","Staedtischer Raum","32","0.0384071505785259","0.0251068160778292","0.0517074850792226"
"Andere","1993","Bayern","Laendlicher Raum","53","0.0536211664403183","0.0381743957110838","0.0690679371695527"
"Andere","1993","Saarland","Staedtischer Raum","","","",""
"Andere","1993","Saarland","Laendlicher Raum","","","",""
"Andere","1993","Berlin","Staedtischer Raum","22","","",""
"Andere","1993","Berlin","Laendlicher Raum","","","",""
"Andere","1993","Brandenburg","Staedtischer Raum","3","","",""
"Andere","1993","Brandenburg","Laendlicher Raum","32","0.0567943100069352","0.0377098671017452","0.0758787529121252"
"Andere","1993","Mecklenburg-Vorpommern","Staedtischer Raum","2","","",""
"Andere","1993","Mecklenburg-Vorpommern","Laendlicher Raum","17","","",""
"Andere","1993","Sachsen","Staedtischer Raum","21","","",""
"Andere","1993","Sachsen","Laendlicher Raum","36","0.0503945189257689","0.0320117088876136","0.0687773289639242"
"Andere","1993","Sachsen-Anhalt","Staedtischer Raum","9","0.0366937711237397","0.0083483380423186","0.0650392042051608"
"Andere","1993","Sachsen-Anhalt","Laendlicher Raum","21","","",""
"Andere","1993","Thueringen","Staedtischer Raum","13","","",""
"Andere","1993","Thueringen","Laendlicher Raum","28","","",""
"voll erwerbstätig","1994","Schleswig-Holstein","Staedtischer Raum","59","0.408605072866997","0.327752360577578","0.489457785156415"
"voll erwerbstätig","1994","Schleswig-Holstein","Laendlicher Raum","61","0.371257687787677","0.29261865530659","0.449896720268765"
"voll erwerbstätig","1994","Hamburg","Staedtischer Raum","62","0.448269089128405","0.366758669929722","0.529779508327088"
"voll erwerbstätig","1994","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","1994","Niedersachsen","Staedtischer Raum","219","","",""
"voll erwerbstätig","1994","Niedersachsen","Laendlicher Raum","205","","",""
"voll erwerbstätig","1994","Bremen","Staedtischer Raum","31","0.285669987017765","0.191288131477194","0.380051842558335"
"voll erwerbstätig","1994","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","1994","Nordrhein-Westfalen","Staedtischer Raum","1068","","",""
"voll erwerbstätig","1994","Nordrhein-Westfalen","Laendlicher Raum","31","0.457753183212012","0.333740404582633","0.581765961841391"
"voll erwerbstätig","1994","Hessen","Staedtischer Raum","378","0.408565634046419","0.374459629920909","0.44267163817193"
"voll erwerbstätig","1994","Hessen","Laendlicher Raum","57","0.38690345832109","0.300479547546846","0.473327369095334"
"voll erwerbstätig","1994","Rheinland-Pfalz,Saarland","Staedtischer Raum","221","","",""
"voll erwerbstätig","1994","Rheinland-Pfalz,Saarland","Laendlicher Raum","48","0.423875262079738","0.332355185019864","0.515395339139611"
"voll erwerbstätig","1994","Baden-Wuerttemberg","Staedtischer Raum","720","0.435637190987613","0.410669209001456","0.460605172973771"
"voll erwerbstätig","1994","Baden-Wuerttemberg","Laendlicher Raum","97","0.383369279250851","0.318678935768504","0.448059622733199"
"voll erwerbstätig","1994","Bayern","Staedtischer Raum","374","0.431474610019502","0.396694422674971","0.466254797364033"
"voll erwerbstätig","1994","Bayern","Laendlicher Raum","380","0.411527455616504","0.377595810135628","0.44545910109738"
"voll erwerbstätig","1994","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","1994","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","1994","Berlin","Staedtischer Raum","278","","",""
"voll erwerbstätig","1994","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","1994","Brandenburg","Staedtischer Raum","40","0.684281722598258","0.564662375805526","0.80390106939099"
"voll erwerbstätig","1994","Brandenburg","Laendlicher Raum","258","","",""
"voll erwerbstätig","1994","Mecklenburg-Vorpommern","Staedtischer Raum","24","","",""
"voll erwerbstätig","1994","Mecklenburg-Vorpommern","Laendlicher Raum","173","","",""
"voll erwerbstätig","1994","Sachsen","Staedtischer Raum","283","","",""
"voll erwerbstätig","1994","Sachsen","Laendlicher Raum","256","","",""
"voll erwerbstätig","1994","Sachsen-Anhalt","Staedtischer Raum","83","0.468523575376636","0.390467629368047","0.546579521385226"
"voll erwerbstätig","1994","Sachsen-Anhalt","Laendlicher Raum","277","","",""
"voll erwerbstätig","1994","Thueringen","Staedtischer Raum","97","0.476296343678616","0.405280914281923","0.547311773075308"
"voll erwerbstätig","1994","Thueringen","Laendlicher Raum","203","","",""
"Teilzeit","1994","Schleswig-Holstein","Staedtischer Raum","20","","",""
"Teilzeit","1994","Schleswig-Holstein","Laendlicher Raum","14","","",""
"Teilzeit","1994","Hamburg","Staedtischer Raum","11","","",""
"Teilzeit","1994","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","1994","Niedersachsen","Staedtischer Raum","38","0.0744381178757772","0.0508827807848926","0.0979934549666618"
