"erwst","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2012","46-65","3","777","0.508651981657652","0.483859925266101","0.533444038049203"
"voll erwerbstätig","2012","46-65","4","1272","0.614119449868877","0.593561580024029","0.634677319713724"
"voll erwerbstätig","2012","46-65","5 Einkommensstärkstes Quintil","1750","0.695657267037078","0.678068640432658","0.713245893641498"
"voll erwerbstätig","2012","66","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2012","66","2","","","",""
"voll erwerbstätig","2012","66","3","","","",""
"voll erwerbstätig","2012","66","4","","","",""
"voll erwerbstätig","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2012","17-29","1 Einkommensschwächstes Quintil","51","0.0369026891752096","0.026262765077044","0.0475426132733751"
"Teilzeit","2012","17-29","2","86","0.0976027066590345","0.0795048246283286","0.11570058868974"
"Teilzeit","2012","17-29","3","56","0.0748592371118382","0.0568798542602224","0.092838619963454"
"Teilzeit","2012","17-29","4","56","0.0591302553660294","0.0434118072384638","0.0748487034935951"
"Teilzeit","2012","17-29","5 Einkommensstärkstes Quintil","20","","",""
"Teilzeit","2012","30-45","1 Einkommensschwächstes Quintil","225","0.139959115886168","0.122126049288666","0.15779218248367"
"Teilzeit","2012","30-45","2","485","0.200218015922785","0.182640809776474","0.217795222069097"
"Teilzeit","2012","30-45","3","432","0.172773500338083","0.155342600798566","0.1902043998776"
"Teilzeit","2012","30-45","4","477","0.186243221789113","0.168593779449092","0.203892664129134"
"Teilzeit","2012","30-45","5 Einkommensstärkstes Quintil","408","0.133743158088464","0.118647359411596","0.148838956765332"
"Teilzeit","2012","46-65","1 Einkommensschwächstes Quintil","198","0.128524297672518","0.111147853074417","0.14590074227062"
"Teilzeit","2012","46-65","2","305","0.163882213272622","0.145772556718886","0.181991869826358"
"Teilzeit","2012","46-65","3","288","0.148112810802226","0.130497312543716","0.165728309060736"
"Teilzeit","2012","46-65","4","390","0.160699983522192","0.145190698636815","0.176209268407569"
"Teilzeit","2012","46-65","5 Einkommensstärkstes Quintil","388","0.137176765562533","0.124025910451356","0.15032762067371"
"Teilzeit","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2012","66","2","","","",""
"Teilzeit","2012","66","3","","","",""
"Teilzeit","2012","66","4","","","",""
"Teilzeit","2012","66","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2012","17-29","1 Einkommensschwächstes Quintil","766","0.570623424559742","0.542687155232548","0.598559693886936"
"nicht erwerbstätig","2012","17-29","2","473","0.422747698669124","0.392623091467558","0.45287230587069"
"nicht erwerbstätig","2012","17-29","3","307","0.30008167727495","0.268771062560901","0.331392291988999"
"nicht erwerbstätig","2012","17-29","4","291","0.256725483396482","0.227615017978319","0.285835948814644"
"nicht erwerbstätig","2012","17-29","5 Einkommensstärkstes Quintil","221","0.284907813510254","0.248268526832298","0.32154710018821"
"nicht erwerbstätig","2012","30-45","1 Einkommensschwächstes Quintil","719","0.513184623500617","0.487493396348141","0.538875850653093"
"nicht erwerbstätig","2012","30-45","2","461","0.204426576919166","0.186712387977724","0.222140765860607"
"nicht erwerbstätig","2012","30-45","3","267","0.136036370890151","0.120229559780511","0.151843181999791"
"nicht erwerbstätig","2012","30-45","4","210","0.102519977524475","0.0887681604567569","0.116271794592194"
"nicht erwerbstätig","2012","30-45","5 Einkommensstärkstes Quintil","176","0.0552133219225291","0.0450838737081072","0.065342770136951"
"nicht erwerbstätig","2012","46-65","1 Einkommensschwächstes Quintil","798","0.588710022248419","0.563161520486751","0.614258524010087"
"nicht erwerbstätig","2012","46-65","2","527","0.354553794344925","0.331150248200871","0.377957340488979"
"nicht erwerbstätig","2012","46-65","3","397","0.283617523545409","0.261263969446484","0.305971077644334"
"nicht erwerbstätig","2012","46-65","4","402","0.183280335560369","0.166941553367045","0.199619117753694"
"nicht erwerbstätig","2012","46-65","5 Einkommensstärkstes Quintil","404","0.137196468609491","0.124044819252053","0.15034811796693"
"nicht erwerbstätig","2012","66","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2012","66","2","","","",""
"nicht erwerbstätig","2012","66","3","","","",""
"nicht erwerbstätig","2012","66","4","","","",""
"nicht erwerbstätig","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Andere","2012","17-29","1 Einkommensschwächstes Quintil","278","0.268046866043032","0.243047934839757","0.293045797246307"
"Andere","2012","17-29","2","272","0.246875372647899","0.220580550408513","0.273170194887284"
"Andere","2012","17-29","3","208","0.210487298006619","0.182636305223228","0.238338290790009"
"Andere","2012","17-29","4","202","0.223028455128897","0.19528741552966","0.250769494728133"
"Andere","2012","17-29","5 Einkommensstärkstes Quintil","111","0.181040517459702","0.149784552401291","0.212296482518112"
"Andere","2012","30-45","1 Einkommensschwächstes Quintil","172","0.111977310010569","0.0957688059452189","0.12818581407592"
"Andere","2012","30-45","2","189","0.0895499166794917","0.0770077339428742","0.102092099416109"
"Andere","2012","30-45","3","147","0.0830196123070648","0.0702980810667679","0.0957411435473617"
"Andere","2012","30-45","4","77","0.0257820592327631","0.0185970008266477","0.0329671176388785"
"Andere","2012","30-45","5 Einkommensstärkstes Quintil","44","0.0128529353339537","0.00785731919633566","0.0178485514715717"
"Andere","2012","46-65","1 Einkommensschwächstes Quintil","145","0.0956436621057476","0.0803736792180176","0.110913644993477"
"Andere","2012","46-65","2","122","0.078644037566538","0.0654749041062716","0.0918131710268043"
"Andere","2012","46-65","3","100","0.059617683994713","0.0478755413103053","0.0713598266791207"
"Andere","2012","46-65","4","90","0.0419002310485621","0.0334388974468426","0.0503615646502816"
"Andere","2012","46-65","5 Einkommensstärkstes Quintil","87","0.0299694987908983","0.0234519358630226","0.036487061718774"
"Andere","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Andere","2012","66","2","","","",""
"Andere","2012","66","3","","","",""
"Andere","2012","66","4","","","",""
"Andere","2012","66","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2013","17-29","1 Einkommensschwächstes Quintil","122","0.0909132942427929","0.076800263640486","0.1050263248451"
"voll erwerbstätig","2013","17-29","2","251","0.253403871670645","0.229841024984286","0.276966718357003"
"voll erwerbstätig","2013","17-29","3","284","0.34994405119902","0.320218862427523","0.379669239970517"
"voll erwerbstätig","2013","17-29","4","375","0.47061878380323","0.439142864727002","0.502094702879457"
"voll erwerbstätig","2013","17-29","5 Einkommensstärkstes Quintil","321","0.516811613414308","0.480285116614269","0.553338110214347"
"voll erwerbstätig","2013","30-45","1 Einkommensschwächstes Quintil","374","0.202154504687017","0.183554998736365","0.22075401063767"
"voll erwerbstätig","2013","30-45","2","952","0.470917647506487","0.450352116152634","0.49148317886034"
"voll erwerbstätig","2013","30-45","3","1040","0.599095404069392","0.577191226051782","0.620999582087002"
"voll erwerbstätig","2013","30-45","4","1314","0.684650863025488","0.665208001514457","0.704093724536518"
"voll erwerbstätig","2013","30-45","5 Einkommensstärkstes Quintil","1491","0.796948231482299","0.780108069680312","0.813788393284286"
"voll erwerbstätig","2013","46-65","1 Einkommensschwächstes Quintil","349","0.191144494637179","0.172674572043818","0.20961441723054"
"voll erwerbstätig","2013","46-65","2","689","0.369079960517833","0.346419360280479","0.391740560755187"
"voll erwerbstätig","2013","46-65","3","845","0.510250251337118","0.486026847701631","0.534473654972606"
"voll erwerbstätig","2013","46-65","4","1338","0.596741837039587","0.576654592180137","0.616829081899037"
"voll erwerbstätig","2013","46-65","5 Einkommensstärkstes Quintil","1856","0.698008308462943","0.680938383538464","0.715078233387421"
"voll erwerbstätig","2013","66","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2013","66","2","","","",""
"voll erwerbstätig","2013","66","3","","","",""
"voll erwerbstätig","2013","66","4","","","",""
"voll erwerbstätig","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2013","17-29","1 Einkommensschwächstes Quintil","79","0.0549824375031989","0.0437922885645962","0.0661725864418016"
"Teilzeit","2013","17-29","2","74","0.0692951840320981","0.055537802725087","0.0830525653391092"
"Teilzeit","2013","17-29","3","74","0.0733759070963673","0.0571249673227667","0.0896268468699678"
"Teilzeit","2013","17-29","4","65","0.065033006515574","0.0494832145315538","0.0805827984995943"
"Teilzeit","2013","17-29","5 Einkommensstärkstes Quintil","31","0.0521834340400199","0.0359274927904011","0.0684393752896387"
"Teilzeit","2013","30-45","1 Einkommensschwächstes Quintil","283","0.147259716550749","0.13084812620199","0.163671306899508"
"Teilzeit","2013","30-45","2","518","0.200466096100136","0.183971384643595","0.216960807556678"
"Teilzeit","2013","30-45","3","426","0.185599872116533","0.168223216188522","0.202976528044544"
"Teilzeit","2013","30-45","4","542","0.199420522052102","0.182701266713647","0.216139777390557"
"Teilzeit","2013","30-45","5 Einkommensstärkstes Quintil","478","0.136157764552194","0.121800680617497","0.15051484848689"
"Teilzeit","2013","46-65","1 Einkommensschwächstes Quintil","262","0.123048652593262","0.107618334234099","0.138478970952424"
"Teilzeit","2013","46-65","2","358","0.183415264155376","0.16524160484903","0.201588923461721"
"Teilzeit","2013","46-65","3","294","0.163614282982995","0.145688821221249","0.181539744744742"
"Teilzeit","2013","46-65","4","430","0.160956303299742","0.145908197690311","0.176004408909172"
"Teilzeit","2013","46-65","5 Einkommensstärkstes Quintil","469","0.151034330481141","0.137720999800023","0.16434766116226"
"Teilzeit","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2013","66","2","","","",""
"Teilzeit","2013","66","3","","","",""
"Teilzeit","2013","66","4","","","",""
"Teilzeit","2013","66","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2013","17-29","1 Einkommensschwächstes Quintil","960","0.560476923838697","0.5361115184509","0.584842329226493"
"nicht erwerbstätig","2013","17-29","2","610","0.382355172363154","0.356029397861902","0.408680946864406"
"nicht erwerbstätig","2013","17-29","3","369","0.336913823136615","0.307456427523128","0.366371218750101"
"nicht erwerbstätig","2013","17-29","4","296","0.264655325191515","0.236836081289553","0.292474569093477"
"nicht erwerbstätig","2013","17-29","5 Einkommensstärkstes Quintil","237","0.254911587287376","0.223056240361307","0.286766934213446"
"nicht erwerbstätig","2013","30-45","1 Einkommensschwächstes Quintil","904","0.515901815986733","0.492757169424312","0.539046462549154"
"nicht erwerbstätig","2013","30-45","2","569","0.231645318754152","0.214263370652553","0.249027266855752"
"nicht erwerbstätig","2013","30-45","3","286","0.140087422424205","0.124574801792814","0.155600043055596"
"nicht erwerbstätig","2013","30-45","4","231","0.0828821169247307","0.0713456512591888","0.0944185825902727"
"nicht erwerbstätig","2013","30-45","5 Einkommensstärkstes Quintil","173","0.0521571910657969","0.0428492618259774","0.0614651203056164"
"nicht erwerbstätig","2013","46-65","1 Einkommensschwächstes Quintil","934","0.587735924110076","0.564613808399368","0.610858039820783"
"nicht erwerbstätig","2013","46-65","2","537","0.350717849782773","0.328308993958843","0.373126705606703"
"nicht erwerbstätig","2013","46-65","3","390","0.25904372509604","0.237814249336518","0.280273200855563"
"nicht erwerbstätig","2013","46-65","4","416","0.200393095115167","0.184001727486102","0.216784462744232"
"nicht erwerbstätig","2013","46-65","5 Einkommensstärkstes Quintil","366","0.117963609051401","0.105970795138128","0.129956422964675"
"nicht erwerbstätig","2013","66","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2013","66","2","","","",""
"nicht erwerbstätig","2013","66","3","","","",""
"nicht erwerbstätig","2013","66","4","","","",""
"nicht erwerbstätig","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Andere","2013","17-29","1 Einkommensschwächstes Quintil","433","0.293627344415312","0.27127005645071","0.315984632379914"
"Andere","2013","17-29","2","374","0.294945771934103","0.270242150931692","0.319649392936515"
"Andere","2013","17-29","3","262","0.239766218567998","0.213157894326402","0.266374542809595"
"Andere","2013","17-29","4","230","0.199692884489681","0.174483098316947","0.224902670662416"
"Andere","2013","17-29","5 Einkommensstärkstes Quintil","130","0.176093365258296","0.148251768282742","0.20393496223385"
"Andere","2013","30-45","1 Einkommensschwächstes Quintil","230","0.1346839627755","0.118873462303381","0.150494463247619"
"Andere","2013","30-45","2","224","0.0969709376392244","0.0847788668587895","0.109163008419659"
"Andere","2013","30-45","3","171","0.0752173013898696","0.0634293816305233","0.087005221149216"
"Andere","2013","30-45","4","107","0.03304649799768","0.0255666065305004","0.0405263894648595"
"Andere","2013","30-45","5 Einkommensstärkstes Quintil","50","0.0147368128997101","0.00969245689648805","0.0197811689029322"
"Andere","2013","46-65","1 Einkommensschwächstes Quintil","196","0.0980709286594838","0.0841006508620288","0.112041206456939"
"Andere","2013","46-65","2","158","0.0967869255440178","0.0829025142302057","0.11067133685783"
"Andere","2013","46-65","3","107","0.0670917405838462","0.0549687312391283","0.0792147499285641"
"Andere","2013","46-65","4","107","0.0419087645455046","0.0337035222660589","0.0501140068249503"
"Andere","2013","46-65","5 Einkommensstärkstes Quintil","88","0.032993752004515","0.0263527393075404","0.0396347647014895"
"Andere","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Andere","2013","66","2","","","",""
"Andere","2013","66","3","","","",""
"Andere","2013","66","4","","","",""
"Andere","2013","66","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2014","17-29","1 Einkommensschwächstes Quintil","113","0.113282359218329","0.0958924797979027","0.130672238638755"
"voll erwerbstätig","2014","17-29","2","203","0.232490022217913","0.207320287676498","0.257659756759329"
"voll erwerbstätig","2014","17-29","3","223","0.335929653534708","0.304140323169055","0.367718983900361"
"voll erwerbstätig","2014","17-29","4","337","0.437239923517939","0.405410496991299","0.469069350044578"
"voll erwerbstätig","2014","17-29","5 Einkommensstärkstes Quintil","311","0.514018269551509","0.47763695921371","0.550399579889308"
