"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","1993","17-29","AkademikerIn","104","0.623699678893917","0.549327698950163","0.69807165883767"
"voll erwerbstätig","1993","30-45","(noch) kein Abschluss","110","0.535094760049806","0.466483145095558","0.603706375004054"
"voll erwerbstätig","1993","30-45","Hauptschule","1073","0.636386712873813","0.613273950505855","0.659499475241771"
"voll erwerbstätig","1993","30-45","Realschule","788","0.627197532677487","0.599996818481001","0.654398246873973"
"voll erwerbstätig","1993","30-45","(Fach-)Abitur","162","0.660713579481282","0.603051796880546","0.718375362082018"
"voll erwerbstätig","1993","30-45","AkademikerIn","620","0.736311563537511","0.705891723698763","0.76673140337626"
"voll erwerbstätig","1993","46-65","(noch) kein Abschluss","130","0.404512901016611","0.349522138113108","0.459503663920113"
"voll erwerbstätig","1993","46-65","Hauptschule","1078","0.404282124353902","0.385071852551659","0.423492396156146"
"voll erwerbstätig","1993","46-65","Realschule","242","0.558333003014137","0.511985865088647","0.604680140939627"
"voll erwerbstätig","1993","46-65","(Fach-)Abitur","62","0.606548893986643","0.51266097476302","0.700436813210265"
"voll erwerbstätig","1993","46-65","AkademikerIn","366","0.662015148382372","0.622554780151393","0.701475516613352"
"voll erwerbstätig","1993","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1993","66","Hauptschule","","","",""
"voll erwerbstätig","1993","66","Realschule","","","",""
"voll erwerbstätig","1993","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1993","66","AkademikerIn","","","",""
"Teilzeit","1993","17-29","(noch) kein Abschluss","6","","",""
"Teilzeit","1993","17-29","Hauptschule","38","0.036158669748063","0.025081094451507","0.0472362450446191"
"Teilzeit","1993","17-29","Realschule","51","0.0401630985868293","0.0292655907196075","0.0510606064540511"
"Teilzeit","1993","17-29","(Fach-)Abitur","29","","",""
"Teilzeit","1993","17-29","AkademikerIn","13","","",""
"Teilzeit","1993","30-45","(noch) kein Abschluss","25","","",""
"Teilzeit","1993","30-45","Hauptschule","190","0.123705218528357","0.10788579865328","0.139524638403434"
"Teilzeit","1993","30-45","Realschule","145","0.139186696501487","0.11971552435654","0.158657868646434"
"Teilzeit","1993","30-45","(Fach-)Abitur","31","0.131500035177228","0.0903428138701553","0.172657256484301"
"Teilzeit","1993","30-45","AkademikerIn","80","0.124438090486239","0.101650381264507","0.147225799707971"
"Teilzeit","1993","46-65","(noch) kein Abschluss","12","","",""
"Teilzeit","1993","46-65","Hauptschule","206","0.0899381796579427","0.0787392009719398","0.101137158343946"
"Teilzeit","1993","46-65","Realschule","44","0.0960927436747032","0.0685861995666382","0.123599287782768"
"Teilzeit","1993","46-65","(Fach-)Abitur","3","","",""
"Teilzeit","1993","46-65","AkademikerIn","22","","",""
"Teilzeit","1993","66","(noch) kein Abschluss","","","",""
"Teilzeit","1993","66","Hauptschule","","","",""
"Teilzeit","1993","66","Realschule","","","",""
"Teilzeit","1993","66","(Fach-)Abitur","","","",""
"Teilzeit","1993","66","AkademikerIn","","","",""
"nicht erwerbstätig","1993","17-29","(noch) kein Abschluss","252","0.832712878208803","0.791496321317039","0.873929435100566"
"nicht erwerbstätig","1993","17-29","Hauptschule","299","0.255709735163079","0.229822807138113","0.281596663188045"
"nicht erwerbstätig","1993","17-29","Realschule","342","0.272495228627752","0.24778298149782","0.297207475757683"
"nicht erwerbstätig","1993","17-29","(Fach-)Abitur","242","0.444632173190254","0.401205666103412","0.488058680277096"
"nicht erwerbstätig","1993","17-29","AkademikerIn","40","0.280499053342825","0.211532952379426","0.349465154306224"
"nicht erwerbstätig","1993","30-45","(noch) kein Abschluss","64","0.329274696420102","0.264627217021605","0.393922175818599"
"nicht erwerbstätig","1993","30-45","Hauptschule","363","0.213396951793231","0.193711592386898","0.233082311199565"
"nicht erwerbstätig","1993","30-45","Realschule","251","0.210292047668943","0.187368415653854","0.233215679684032"
"nicht erwerbstätig","1993","30-45","(Fach-)Abitur","59","0.187713375945551","0.140157906844266","0.235268845046836"
"nicht erwerbstätig","1993","30-45","AkademikerIn","91","0.11472249652263","0.0927213872100524","0.136723605835207"
"nicht erwerbstätig","1993","46-65","(noch) kein Abschluss","162","0.565444465208096","0.509904577243836","0.620984353172357"
"nicht erwerbstätig","1993","46-65","Hauptschule","1179","0.482816354287809","0.463255658366132","0.502377050209485"
"nicht erwerbstätig","1993","46-65","Realschule","146","0.326458448105407","0.282693648039174","0.37022324817164"
"nicht erwerbstätig","1993","46-65","(Fach-)Abitur","37","0.342698812246288","0.251483042053331","0.433914582439245"
"nicht erwerbstätig","1993","46-65","AkademikerIn","160","0.28025984446233","0.242793022451636","0.317726666473024"
"nicht erwerbstätig","1993","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1993","66","Hauptschule","","","",""
"nicht erwerbstätig","1993","66","Realschule","","","",""
"nicht erwerbstätig","1993","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1993","66","AkademikerIn","","","",""
"Andere","1993","17-29","(noch) kein Abschluss","20","","",""
"Andere","1993","17-29","Hauptschule","163","0.167706297005663","0.145537164202878","0.189875429808449"
"Andere","1993","17-29","Realschule","215","0.155939221345268","0.135802933765584","0.176075508924953"
"Andere","1993","17-29","(Fach-)Abitur","96","0.194053778340744","0.159493424374199","0.228614132307289"
"Andere","1993","17-29","AkademikerIn","6","","",""
"Andere","1993","30-45","(noch) kein Abschluss","4","","",""
"Andere","1993","30-45","Hauptschule","38","0.0265111168045986","0.0187922963357398","0.0342299372734575"
"Andere","1993","30-45","Realschule","30","0.023323723152083","0.0148336192333656","0.0318138270708003"
"Andere","1993","30-45","(Fach-)Abitur","7","","",""
"Andere","1993","30-45","AkademikerIn","15","","",""
"Andere","1993","46-65","(noch) kein Abschluss","2","","",""
"Andere","1993","46-65","Hauptschule","44","0.0229633417003461","0.0171000176448919","0.0288266657558002"
"Andere","1993","46-65","Realschule","9","","",""
"Andere","1993","46-65","(Fach-)Abitur","2","","",""
"Andere","1993","46-65","AkademikerIn","4","","",""
"Andere","1993","66","(noch) kein Abschluss","","","",""
"Andere","1993","66","Hauptschule","","","",""
"Andere","1993","66","Realschule","","","",""
"Andere","1993","66","(Fach-)Abitur","","","",""
"Andere","1993","66","AkademikerIn","","","",""
"voll erwerbstätig","1994","17-29","(noch) kein Abschluss","28","","",""
"voll erwerbstätig","1994","17-29","Hauptschule","498","0.505394934848014","0.474076397776042","0.536713471919985"
"voll erwerbstätig","1994","17-29","Realschule","606","0.526044455890007","0.497359668934928","0.554729242845087"
"voll erwerbstätig","1994","17-29","(Fach-)Abitur","144","0.303180930623577","0.26317217298173","0.343189688265425"
"voll erwerbstätig","1994","17-29","AkademikerIn","106","0.639358070318705","0.565866698901925","0.712849441735485"
"voll erwerbstätig","1994","30-45","(noch) kein Abschluss","96","0.500137655800167","0.426890365447353","0.573384946152981"
"voll erwerbstätig","1994","30-45","Hauptschule","970","0.604452728409451","0.580433617527388","0.628471839291514"
"voll erwerbstätig","1994","30-45","Realschule","784","0.615403001211618","0.588181720127902","0.642624282295333"
"voll erwerbstätig","1994","30-45","(Fach-)Abitur","166","0.633845745894478","0.577010547272029","0.690680944516926"
"voll erwerbstätig","1994","30-45","AkademikerIn","623","0.738441528976837","0.708213312215321","0.768669745738352"
"voll erwerbstätig","1994","46-65","(noch) kein Abschluss","121","0.42429604392753","0.367992421950863","0.480599665904197"
"voll erwerbstätig","1994","46-65","Hauptschule","1030","0.398323547811794","0.378898921349909","0.417748174273679"
"voll erwerbstätig","1994","46-65","Realschule","253","0.549471373961578","0.504489981729374","0.594452766193782"
"voll erwerbstätig","1994","46-65","(Fach-)Abitur","50","0.527423882348361","0.427031197469185","0.627816567227537"
"voll erwerbstätig","1994","46-65","AkademikerIn","362","0.645530070698347","0.60544318053977","0.685616960856923"
"voll erwerbstätig","1994","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1994","66","Hauptschule","","","",""
"voll erwerbstätig","1994","66","Realschule","","","",""
"voll erwerbstätig","1994","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1994","66","AkademikerIn","","","",""
"Teilzeit","1994","17-29","(noch) kein Abschluss","4","","",""
"Teilzeit","1994","17-29","Hauptschule","39","0.0444849234011958","0.0315702942232706","0.057399552579121"
"Teilzeit","1994","17-29","Realschule","44","0.0427624245247074","0.0311395745984208","0.0543852744509941"
"Teilzeit","1994","17-29","(Fach-)Abitur","22","","",""
"Teilzeit","1994","17-29","AkademikerIn","13","","",""
"Teilzeit","1994","30-45","(noch) kein Abschluss","17","","",""
"Teilzeit","1994","30-45","Hauptschule","169","0.116522112647155","0.100761301092467","0.132282924201844"
"Teilzeit","1994","30-45","Realschule","150","0.142030809788996","0.122498529962008","0.161563089615983"
"Teilzeit","1994","30-45","(Fach-)Abitur","29","","",""
"Teilzeit","1994","30-45","AkademikerIn","85","0.115017863057529","0.0930736517792442","0.136962074335813"
"Teilzeit","1994","46-65","(noch) kein Abschluss","18","","",""
"Teilzeit","1994","46-65","Hauptschule","193","0.0833376261244042","0.0723708635018295","0.0943043887469789"
"Teilzeit","1994","46-65","Realschule","47","0.1039539237128","0.0763618223736592","0.13154602505194"
"Teilzeit","1994","46-65","(Fach-)Abitur","6","","",""
"Teilzeit","1994","46-65","AkademikerIn","22","","",""
"Teilzeit","1994","66","(noch) kein Abschluss","","","",""
"Teilzeit","1994","66","Hauptschule","","","",""
"Teilzeit","1994","66","Realschule","","","",""
"Teilzeit","1994","66","(Fach-)Abitur","","","",""
"Teilzeit","1994","66","AkademikerIn","","","",""
"nicht erwerbstätig","1994","17-29","(noch) kein Abschluss","288","0.871210263483146","0.835709543835356","0.906710983130936"
"nicht erwerbstätig","1994","17-29","Hauptschule","311","0.310930048619031","0.281935273255063","0.339924823982999"
"nicht erwerbstätig","1994","17-29","Realschule","328","0.283135102031333","0.257253740704828","0.309016463357838"
"nicht erwerbstätig","1994","17-29","(Fach-)Abitur","240","0.460553386876737","0.417166515238384","0.503940258515089"
"nicht erwerbstätig","1994","17-29","AkademikerIn","33","0.235792717817228","0.170825099348259","0.300760336286198"
"nicht erwerbstätig","1994","30-45","(noch) kein Abschluss","62","0.395134497944815","0.323516288729318","0.466752707160312"
"nicht erwerbstätig","1994","30-45","Hauptschule","403","0.244442900940283","0.223332381523323","0.265553420357243"
"nicht erwerbstätig","1994","30-45","Realschule","252","0.203197515145443","0.180683116791313","0.225711913499573"
"nicht erwerbstätig","1994","30-45","(Fach-)Abitur","66","0.192942408100194","0.14638812310552","0.239496693094867"
"nicht erwerbstätig","1994","30-45","AkademikerIn","88","0.114063087941002","0.0921983620518238","0.13592781383018"
"nicht erwerbstätig","1994","46-65","(noch) kein Abschluss","155","0.526238588204489","0.469356776140011","0.583120400268966"
"nicht erwerbstätig","1994","46-65","Hauptschule","1179","0.500938066014276","0.481098945396398","0.520777186632153"
"nicht erwerbstätig","1994","46-65","Realschule","160","0.32768771276548","0.285253635303365","0.370121790227594"
"nicht erwerbstätig","1994","46-65","(Fach-)Abitur","37","0.389657905750093","0.291592755930468","0.487723055569718"
"nicht erwerbstätig","1994","46-65","AkademikerIn","154","0.281607089055663","0.243914389865643","0.319299788245682"
"nicht erwerbstätig","1994","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1994","66","Hauptschule","","","",""
"nicht erwerbstätig","1994","66","Realschule","","","",""
"nicht erwerbstätig","1994","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1994","66","AkademikerIn","","","",""
"Andere","1994","17-29","(noch) kein Abschluss","22","","",""
"Andere","1994","17-29","Hauptschule","131","0.13919009313176","0.117507334462533","0.160872851800986"
"Andere","1994","17-29","Realschule","186","0.148058017553953","0.127655085843688","0.168460949264217"
"Andere","1994","17-29","(Fach-)Abitur","101","0.184820351099348","0.151033659217902","0.218607042980793"
"Andere","1994","17-29","AkademikerIn","12","","",""
"Andere","1994","30-45","(noch) kein Abschluss","4","","",""
"Andere","1994","30-45","Hauptschule","50","0.0345822580031113","0.0256067121381099","0.0435578038681127"
"Andere","1994","30-45","Realschule","41","0.039368673853944","0.0284874041489149","0.0502499435589732"
"Andere","1994","30-45","(Fach-)Abitur","15","","",""
"Andere","1994","30-45","AkademikerIn","16","","",""
"Andere","1994","46-65","(noch) kein Abschluss","2","","",""
"Andere","1994","46-65","Hauptschule","38","0.017400760049526","0.0122124550458704","0.0225890650531816"
"Andere","1994","46-65","Realschule","10","","",""
"Andere","1994","46-65","(Fach-)Abitur","2","","",""
"Andere","1994","46-65","AkademikerIn","9","","",""
"Andere","1994","66","(noch) kein Abschluss","","","",""
"Andere","1994","66","Hauptschule","","","",""
"Andere","1994","66","Realschule","","","",""
"Andere","1994","66","(Fach-)Abitur","","","",""
"Andere","1994","66","AkademikerIn","","","",""
"voll erwerbstätig","1995","17-29","(noch) kein Abschluss","26","","",""
"voll erwerbstätig","1995","17-29","Hauptschule","486","0.513682421102992","0.481999407708996","0.545365434496989"
"voll erwerbstätig","1995","17-29","Realschule","571","0.53199297346843","0.502625847047888","0.561360099888972"
"voll erwerbstätig","1995","17-29","(Fach-)Abitur","143","0.267396248260225","0.229891744456923","0.304900752063528"
"voll erwerbstätig","1995","17-29","AkademikerIn","114","0.665842449650775","0.595349570880767","0.736335328420784"
"voll erwerbstätig","1995","30-45","(noch) kein Abschluss","80","0.446128290789976","0.372268522566338","0.519988059013613"
"voll erwerbstätig","1995","30-45","Hauptschule","999","0.608018511073119","0.584412615086548","0.63162440705969"
"voll erwerbstätig","1995","30-45","Realschule","854","0.616358544052459","0.590283542827087","0.64243354527783"
"voll erwerbstätig","1995","30-45","(Fach-)Abitur","214","0.617649113957694","0.567998326184255","0.667299901731133"
"voll erwerbstätig","1995","30-45","AkademikerIn","633","0.713135955722554","0.682675905771622","0.743596005673485"
"voll erwerbstätig","1995","46-65","(noch) kein Abschluss","119","0.400684914932536","0.345599021195205","0.455770808669868"
"voll erwerbstätig","1995","46-65","Hauptschule","1002","0.378917061786614","0.359640751141236","0.398193372431993"
"voll erwerbstätig","1995","46-65","Realschule","271","0.566298134100734","0.521963239231221","0.610633028970248"
"voll erwerbstätig","1995","46-65","(Fach-)Abitur","60","0.471495642977761","0.381427705994475","0.561563579961047"
"voll erwerbstätig","1995","46-65","AkademikerIn","396","0.665653959477825","0.627326595524781","0.703981323430869"
"voll erwerbstätig","1995","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1995","66","Hauptschule","","","",""
"voll erwerbstätig","1995","66","Realschule","","","",""
"voll erwerbstätig","1995","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1995","66","AkademikerIn","","","",""
"Teilzeit","1995","17-29","(noch) kein Abschluss","4","","",""
"Teilzeit","1995","17-29","Hauptschule","37","0.0373297232242856","0.0253130206724735","0.0493464257760977"
"Teilzeit","1995","17-29","Realschule","48","0.043704362225935","0.031672279788918","0.0557364446629521"
"Teilzeit","1995","17-29","(Fach-)Abitur","20","","",""
"Teilzeit","1995","17-29","AkademikerIn","18","","",""
"Teilzeit","1995","30-45","(noch) kein Abschluss","18","","",""
"Teilzeit","1995","30-45","Hauptschule","176","0.116054756994469","0.100567537122613","0.131541976866324"
"Teilzeit","1995","30-45","Realschule","181","0.141727403631623","0.123025560897364","0.160429246365883"
"Teilzeit","1995","30-45","(Fach-)Abitur","47","0.136037742953753","0.1010108773694","0.171064608538105"
"Teilzeit","1995","30-45","AkademikerIn","105","0.146298051453895","0.122497950836148","0.170098152071642"
"Teilzeit","1995","46-65","(noch) kein Abschluss","14","","",""
"Teilzeit","1995","46-65","Hauptschule","197","0.085089206697117","0.0740024721450299","0.0961759412492041"
"Teilzeit","1995","46-65","Realschule","42","0.0828795595004616","0.0582155104226935","0.10754360857823"
"Teilzeit","1995","46-65","(Fach-)Abitur","7","","",""
"Teilzeit","1995","46-65","AkademikerIn","34","0.0575530136350234","0.0386317952437564","0.0764742320262905"
"Teilzeit","1995","66","(noch) kein Abschluss","","","",""
"Teilzeit","1995","66","Hauptschule","","","",""
"Teilzeit","1995","66","Realschule","","","",""
"Teilzeit","1995","66","(Fach-)Abitur","","","",""
"Teilzeit","1995","66","AkademikerIn","","","",""
"nicht erwerbstätig","1995","17-29","(noch) kein Abschluss","318","0.898316092974819","0.867352720957877","0.929279464991761"
"nicht erwerbstätig","1995","17-29","Hauptschule","297","0.30223323252626","0.273123018822299","0.331343446230222"
"nicht erwerbstätig","1995","17-29","Realschule","282","0.252422969045185","0.226856265953662","0.277989672136709"
"nicht erwerbstätig","1995","17-29","(Fach-)Abitur","264","0.481424590032138","0.439085521979043","0.523763658085234"
"nicht erwerbstätig","1995","17-29","AkademikerIn","31","0.174983354264945","0.118200974268083","0.231765734261807"
"nicht erwerbstätig","1995","30-45","(noch) kein Abschluss","72","0.399327315624209","0.326556554442961","0.472098076805456"
"nicht erwerbstätig","1995","30-45","Hauptschule","420","0.24570833102379","0.224891773746582","0.266524888300998"
"nicht erwerbstätig","1995","30-45","Realschule","265","0.212356613791027","0.190426414769288","0.234286812812765"
"nicht erwerbstätig","1995","30-45","(Fach-)Abitur","91","0.208480124555918","0.166976366478263","0.249983882633573"
"nicht erwerbstätig","1995","30-45","AkademikerIn","94","0.119124181118889","0.0973087553190776","0.140939606918701"
"nicht erwerbstätig","1995","46-65","(noch) kein Abschluss","169","0.561225457598621","0.505442608557433","0.617008306639808"
"nicht erwerbstätig","1995","46-65","Hauptschule","1171","0.507477031576499","0.487611578428896","0.527342484724102"
"nicht erwerbstätig","1995","46-65","Realschule","153","0.321601670326587","0.279815843011316","0.363387497641858"
"nicht erwerbstätig","1995","46-65","(Fach-)Abitur","48","0.437489378913814","0.347982542409286","0.526996215418342"
"nicht erwerbstätig","1995","46-65","AkademikerIn","139","0.245214964607403","0.21026298934587","0.280166939868936"
"nicht erwerbstätig","1995","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1995","66","Hauptschule","","","",""
"nicht erwerbstätig","1995","66","Realschule","","","",""
"nicht erwerbstätig","1995","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1995","66","AkademikerIn","","","",""
"Andere","1995","17-29","(noch) kein Abschluss","18","","",""
"Andere","1995","17-29","Hauptschule","136","0.146754623146462","0.12432344871657","0.169185797576353"
"Andere","1995","17-29","Realschule","208","0.171879695260449","0.149675178700491","0.194084211820407"
"Andere","1995","17-29","(Fach-)Abitur","108","0.20707220727838","0.172736268440892","0.241408146115868"
"Andere","1995","17-29","AkademikerIn","9","","",""
"Andere","1995","30-45","(noch) kein Abschluss","4","","",""
"Andere","1995","30-45","Hauptschule","48","0.0302184009086224","0.0219408469897461","0.0384959548274986"
"Andere","1995","30-45","Realschule","36","0.0295574385248913","0.0204758216340528","0.0386390554157297"
"Andere","1995","30-45","(Fach-)Abitur","16","","",""
"Andere","1995","30-45","AkademikerIn","15","","",""
"Andere","1995","46-65","(noch) kein Abschluss","2","","",""
"Andere","1995","46-65","Hauptschule","63","0.02851669993977","0.0219030022552992","0.0351303976242407"
"Andere","1995","46-65","Realschule","14","","",""
"Andere","1995","46-65","(Fach-)Abitur","3","","",""
"Andere","1995","46-65","AkademikerIn","13","","",""
"Andere","1995","66","(noch) kein Abschluss","","","",""
"Andere","1995","66","Hauptschule","","","",""
"Andere","1995","66","Realschule","","","",""
"Andere","1995","66","(Fach-)Abitur","","","",""
"Andere","1995","66","AkademikerIn","","","",""
"voll erwerbstätig","1996","17-29","(noch) kein Abschluss","21","","",""
"voll erwerbstätig","1996","17-29","Hauptschule","451","0.507921184051015","0.47516810969768","0.54067425840435"
"voll erwerbstätig","1996","17-29","Realschule","497","0.485297844113632","0.454835031688531","0.515760656538734"
"voll erwerbstätig","1996","17-29","(Fach-)Abitur","139","0.296219350485958","0.255996683339848","0.336442017632068"
"voll erwerbstätig","1996","17-29","AkademikerIn","110","0.682465549145529","0.609648335467518","0.755282762823539"
"voll erwerbstätig","1996","30-45","(noch) kein Abschluss","70","0.444118126226472","0.36614834823292","0.522087904220024"
"voll erwerbstätig","1996","30-45","Hauptschule","967","0.615198256059867","0.591282969311516","0.639113542808219"
"voll erwerbstätig","1996","30-45","Realschule","870","0.616431210924348","0.590766882841592","0.642095539007104"
"voll erwerbstätig","1996","30-45","(Fach-)Abitur","219","0.588795302927904","0.539452068787112","0.638138537068695"
"voll erwerbstätig","1996","30-45","AkademikerIn","630","0.713064680658043","0.682656173789803","0.743473187526284"
"voll erwerbstätig","1996","46-65","(noch) kein Abschluss","108","0.396292294673782","0.338482301556406","0.454102287791158"
"voll erwerbstätig","1996","46-65","Hauptschule","933","0.373186773251102","0.353653058891217","0.392720487610988"
"voll erwerbstätig","1996","46-65","Realschule","268","0.518911485590678","0.47588435871198","0.561938612469376"
"voll erwerbstätig","1996","46-65","(Fach-)Abitur","58","0.478621140428745","0.385268975105128","0.571973305752363"
"voll erwerbstätig","1996","46-65","AkademikerIn","396","0.645242663781409","0.606960216232226","0.683525111330592"
"voll erwerbstätig","1996","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1996","66","Hauptschule","","","",""
"voll erwerbstätig","1996","66","Realschule","","","",""
"voll erwerbstätig","1996","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1996","66","AkademikerIn","","","",""
"Teilzeit","1996","17-29","(noch) kein Abschluss","5","","",""
"Teilzeit","1996","17-29","Hauptschule","41","0.0392396614360406","0.0265190867428399","0.0519602361292412"
"Teilzeit","1996","17-29","Realschule","48","0.0577212818760248","0.0435063266353486","0.0719362371167009"
"Teilzeit","1996","17-29","(Fach-)Abitur","32","0.081240810715051","0.0571731730953563","0.105308448334746"
"Teilzeit","1996","17-29","AkademikerIn","13","","",""
"Teilzeit","1996","30-45","(noch) kein Abschluss","20","","",""
"Teilzeit","1996","30-45","Hauptschule","182","0.125162150291842","0.108897309410132","0.141426991173553"
"Teilzeit","1996","30-45","Realschule","189","0.143307436225931","0.124814204149053","0.16180066830281"
"Teilzeit","1996","30-45","(Fach-)Abitur","62","0.174103798772192","0.13607756906084","0.212130028483545"
"Teilzeit","1996","30-45","AkademikerIn","96","0.136877825727316","0.113770945448919","0.159984706005713"
"Teilzeit","1996","46-65","(noch) kein Abschluss","16","","",""
"Teilzeit","1996","46-65","Hauptschule","203","0.0888208555102244","0.0773310680089829","0.100310643011466"
"Teilzeit","1996","46-65","Realschule","60","0.10309715776136","0.0769105491295566","0.129283766393164"
"Teilzeit","1996","46-65","(Fach-)Abitur","7","","",""
"Teilzeit","1996","46-65","AkademikerIn","44","0.083113874251832","0.061025338380702","0.105202410122962"
"Teilzeit","1996","66","(noch) kein Abschluss","","","",""
"Teilzeit","1996","66","Hauptschule","","","",""
"Teilzeit","1996","66","Realschule","","","",""
"Teilzeit","1996","66","(Fach-)Abitur","","","",""
"Teilzeit","1996","66","AkademikerIn","","","",""
"nicht erwerbstätig","1996","17-29","(noch) kein Abschluss","323","0.908389253586066","0.878754139470278","0.938024367701853"
"nicht erwerbstätig","1996","17-29","Hauptschule","271","0.310232806478639","0.279926591362715","0.340539021594563"
"nicht erwerbstätig","1996","17-29","Realschule","286","0.262608640022811","0.235786628220384","0.289430651825239"
"nicht erwerbstätig","1996","17-29","(Fach-)Abitur","237","0.450629617449935","0.406797951385353","0.494461283514517"
"nicht erwerbstätig","1996","17-29","AkademikerIn","28","","",""
"nicht erwerbstätig","1996","30-45","(noch) kein Abschluss","62","0.39793177286051","0.321122623640657","0.474740922080363"
"nicht erwerbstätig","1996","30-45","Hauptschule","389","0.226787970054852","0.206204962336949","0.247370977772755"
"nicht erwerbstätig","1996","30-45","Realschule","278","0.203767928508307","0.182508396186611","0.225027460830002"
"nicht erwerbstätig","1996","30-45","(Fach-)Abitur","88","0.197298495514832","0.1573909208517","0.237206070177963"
"nicht erwerbstätig","1996","30-45","AkademikerIn","108","0.127259937436232","0.104855866603047","0.149664008269418"
"nicht erwerbstätig","1996","46-65","(noch) kein Abschluss","148","0.548164217055193","0.489343895258175","0.606984538852211"
"nicht erwerbstätig","1996","46-65","Hauptschule","1165","0.514157494594663","0.493971578000406","0.534343411188921"
"nicht erwerbstätig","1996","46-65","Realschule","179","0.355983157129889","0.314750003789043","0.397216310470734"
"nicht erwerbstätig","1996","46-65","(Fach-)Abitur","43","0.409337137295368","0.317448427133271","0.501225847457465"
"nicht erwerbstätig","1996","46-65","AkademikerIn","153","0.254384467309593","0.219536677860311","0.289232256758875"
"nicht erwerbstätig","1996","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1996","66","Hauptschule","","","",""
"nicht erwerbstätig","1996","66","Realschule","","","",""
"nicht erwerbstätig","1996","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1996","66","AkademikerIn","","","",""
"Andere","1996","17-29","(noch) kein Abschluss","15","","",""
"Andere","1996","17-29","Hauptschule","132","0.142606348034306","0.119697875414295","0.165514820654316"
"Andere","1996","17-29","Realschule","203","0.194372233987532","0.170252520332481","0.218491947642582"
"Andere","1996","17-29","(Fach-)Abitur","87","0.171910221349056","0.138672208350209","0.205148234347903"
"Andere","1996","17-29","AkademikerIn","6","","",""
"Andere","1996","30-45","(noch) kein Abschluss","4","","",""
"Andere","1996","30-45","Hauptschule","52","0.0328516235934387","0.024090203559702","0.0416130436271753"
"Andere","1996","30-45","Realschule","42","0.0364934243414135","0.0265964918487301","0.046390356834097"
"Andere","1996","30-45","(Fach-)Abitur","13","","",""
"Andere","1996","30-45","AkademikerIn","16","","",""
"Andere","1996","46-65","(noch) kein Abschluss","3","","",""
"Andere","1996","46-65","Hauptschule","54","0.02383487664401","0.0176743089638887","0.0299954443241313"
"Andere","1996","46-65","Realschule","11","","",""
"Andere","1996","46-65","(Fach-)Abitur","2","","",""
"Andere","1996","46-65","AkademikerIn","7","","",""
"Andere","1996","66","(noch) kein Abschluss","","","",""
"Andere","1996","66","Hauptschule","","","",""
"Andere","1996","66","Realschule","","","",""
"Andere","1996","66","(Fach-)Abitur","","","",""
"Andere","1996","66","AkademikerIn","","","",""
"voll erwerbstätig","1997","17-29","(noch) kein Abschluss","26","","",""
"voll erwerbstätig","1997","17-29","Hauptschule","407","0.482704313448496","0.448790620476529","0.516618006420463"
"voll erwerbstätig","1997","17-29","Realschule","464","0.478357811671042","0.446921975758861","0.509793647583223"
"voll erwerbstätig","1997","17-29","(Fach-)Abitur","150","0.324955229407549","0.282968485470543","0.366941973344556"
"voll erwerbstätig","1997","17-29","AkademikerIn","107","0.688724895554527","0.613876153058981","0.763573638050072"
"voll erwerbstätig","1997","30-45","(noch) kein Abschluss","62","0.48073117134437","0.397969101937914","0.563493240750826"
"voll erwerbstätig","1997","30-45","Hauptschule","930","0.611450256414517","0.587034826563766","0.635865686265268"
"voll erwerbstätig","1997","30-45","Realschule","860","0.60091615645971","0.575116194866507","0.626716118052913"
"voll erwerbstätig","1997","30-45","(Fach-)Abitur","216","0.577017007885362","0.52785971162064","0.626174304150084"
"voll erwerbstätig","1997","30-45","AkademikerIn","632","0.741001140269907","0.711286996697148","0.770715283842667"
"voll erwerbstätig","1997","46-65","(noch) kein Abschluss","96","0.373545780843566","0.315412630380621","0.431678931306512"
"voll erwerbstätig","1997","46-65","Hauptschule","861","0.358840910978273","0.33912636691195","0.378555455044596"
"voll erwerbstätig","1997","46-65","Realschule","278","0.498268473352715","0.456367720331006","0.540169226374425"
"voll erwerbstätig","1997","46-65","(Fach-)Abitur","58","0.468040782412043","0.37436747389326","0.561714090930827"
"voll erwerbstätig","1997","46-65","AkademikerIn","420","0.669756955935685","0.632737698584015","0.706776213287355"
"voll erwerbstätig","1997","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1997","66","Hauptschule","","","",""
"voll erwerbstätig","1997","66","Realschule","","","",""
