"erwst","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2001","(noch) kein Abschluss","Baden-Wuerttemberg","16","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Bayern","8","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Saarland","","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Berlin","3","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Brandenburg","","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Sachsen","2","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","Thueringen","1","","",""
"voll erwerbstätig","2001","Hauptschule","Schleswig-Holstein","100","0.333919623376982","0.281505034098987","0.386334212654977"
"voll erwerbstätig","2001","Hauptschule","Hamburg","27","","",""
"voll erwerbstätig","2001","Hauptschule","Niedersachsen","278","0.319603531523544","0.287993002621595","0.351214060425492"
"voll erwerbstätig","2001","Hauptschule","Bremen","19","","",""
"voll erwerbstätig","2001","Hauptschule","Nordrhein-Westfalen","737","0.320861878964564","0.301180350477286","0.340543407451841"
"voll erwerbstätig","2001","Hauptschule","Hessen","219","0.308124307172937","0.272380888113829","0.343867726232044"
"voll erwerbstätig","2001","Hauptschule","Rheinland-Pfalz,Saarland","263","0.344995592480636","0.310906403055749","0.379084781905524"
"voll erwerbstätig","2001","Hauptschule","Baden-Wuerttemberg","523","0.370773753709358","0.344198636621243","0.397348870797472"
"voll erwerbstätig","2001","Hauptschule","Bayern","625","0.389510300264239","0.365327520537761","0.413693079990718"
"voll erwerbstätig","2001","Hauptschule","Saarland","","","",""
"voll erwerbstätig","2001","Hauptschule","Berlin","58","0.340243048709947","0.270246218255977","0.410239879163917"
"voll erwerbstätig","2001","Hauptschule","Brandenburg","43","0.141136497683159","0.0995307153250099","0.182742280041309"
"voll erwerbstätig","2001","Hauptschule","Mecklenburg-Vorpommern","21","","",""
"voll erwerbstätig","2001","Hauptschule","Sachsen","71","0.137157756822544","0.106089740551709","0.168225773093378"
"voll erwerbstätig","2001","Hauptschule","Sachsen-Anhalt","64","0.164581507454858","0.124695404189583","0.204467610720133"
"voll erwerbstätig","2001","Hauptschule","Thueringen","56","0.15620557166569","0.11679562220217","0.195615521129209"
"voll erwerbstätig","2001","Realschule","Schleswig-Holstein","90","0.502629408526713","0.42679717381627","0.578461643237157"
"voll erwerbstätig","2001","Realschule","Hamburg","32","0.427162728132917","0.315211266272338","0.539114189993497"
"voll erwerbstätig","2001","Realschule","Niedersachsen","223","0.433147049581615","0.390393111278965","0.475900987884266"
"voll erwerbstätig","2001","Realschule","Bremen","18","","",""
"voll erwerbstätig","2001","Realschule","Nordrhein-Westfalen","433","0.465890229042288","0.434186168025277","0.497594290059299"
"voll erwerbstätig","2001","Realschule","Hessen","158","0.447292312949102","0.395350126245282","0.499234499652921"
"voll erwerbstätig","2001","Realschule","Rheinland-Pfalz,Saarland","107","0.417463430534909","0.357977132401515","0.476949728668302"
"voll erwerbstätig","2001","Realschule","Baden-Wuerttemberg","246","0.460653411121018","0.418728776135928","0.502578046106108"
"voll erwerbstätig","2001","Realschule","Bayern","317","0.467803055235579","0.430328002685975","0.505278107785183"
"voll erwerbstätig","2001","Realschule","Saarland","","","",""
"voll erwerbstätig","2001","Realschule","Berlin","130","0.497318026295316","0.435585851513629","0.559050201077002"
"voll erwerbstätig","2001","Realschule","Brandenburg","197","0.555299178927867","0.502555747286912","0.608042610568822"
"voll erwerbstätig","2001","Realschule","Mecklenburg-Vorpommern","126","0.632055062412019","0.567593959168026","0.696516165656012"
"voll erwerbstätig","2001","Realschule","Sachsen","379","0.575132640027962","0.537533774328707","0.612731505727217"
"voll erwerbstätig","2001","Realschule","Sachsen-Anhalt","171","0.487203238457125","0.433598574509023","0.540807902405226"
"voll erwerbstätig","2001","Realschule","Thueringen","241","0.601138245569295","0.552226168733123","0.650050322405468"
"voll erwerbstätig","2001","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Hamburg","18","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Niedersachsen","75","0.376985606814741","0.306961012054119","0.447010201575363"
"voll erwerbstätig","2001","(Fach-)Abitur","Bremen","9","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Nordrhein-Westfalen","268","0.436619805005599","0.398044112434561","0.475195497576636"
"voll erwerbstätig","2001","(Fach-)Abitur","Hessen","78","0.41745903659125","0.345814584594314","0.489103488588186"
"voll erwerbstätig","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","55","0.400179134404685","0.317225828838434","0.483132439970937"
"voll erwerbstätig","2001","(Fach-)Abitur","Baden-Wuerttemberg","121","0.428871393110937","0.371107822223327","0.486634963998547"
"voll erwerbstätig","2001","(Fach-)Abitur","Bayern","95","0.324266578350092","0.268223821842501","0.380309334857684"
"voll erwerbstätig","2001","(Fach-)Abitur","Saarland","","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Berlin","28","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Brandenburg","14","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Sachsen","36","0.371224643689919","0.276532435001618","0.465916852378219"
"voll erwerbstätig","2001","(Fach-)Abitur","Sachsen-Anhalt","23","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","Thueringen","14","","",""
"voll erwerbstätig","2001","AkademikerIn","Schleswig-Holstein","49","0.65017775939143","0.545671365824499","0.754684152958361"
"voll erwerbstätig","2001","AkademikerIn","Hamburg","42","0.60510112207515","0.489760981961853","0.720441262188446"
"voll erwerbstätig","2001","AkademikerIn","Niedersachsen","139","0.571445254926708","0.507766499305921","0.635124010547496"
"voll erwerbstätig","2001","AkademikerIn","Bremen","16","","",""
"voll erwerbstätig","2001","AkademikerIn","Nordrhein-Westfalen","390","0.586336984060023","0.548121906701852","0.624552061418194"
"voll erwerbstätig","2001","AkademikerIn","Hessen","155","0.65663855017761","0.595799963395732","0.717477136959488"
"voll erwerbstätig","2001","AkademikerIn","Rheinland-Pfalz,Saarland","82","0.557746631736221","0.475477270387936","0.640015993084505"
"voll erwerbstätig","2001","AkademikerIn","Baden-Wuerttemberg","209","0.579119241485615","0.528401380109479","0.629837102861752"
"voll erwerbstätig","2001","AkademikerIn","Bayern","274","0.585158261828274","0.538751417634688","0.631565106021861"
"voll erwerbstätig","2001","AkademikerIn","Saarland","","","",""
"voll erwerbstätig","2001","AkademikerIn","Berlin","131","0.576889394443303","0.51219043216065","0.641588356725956"
"voll erwerbstätig","2001","AkademikerIn","Brandenburg","124","0.429815964790661","0.368694096807444","0.490937832773878"
"voll erwerbstätig","2001","AkademikerIn","Mecklenburg-Vorpommern","73","0.560392513670676","0.469280768006703","0.65150425933465"
"voll erwerbstätig","2001","AkademikerIn","Sachsen","205","0.491085899073893","0.439516097031172","0.542655701116613"
"voll erwerbstätig","2001","AkademikerIn","Sachsen-Anhalt","139","0.565542950730188","0.499893325009616","0.631192576450761"
"voll erwerbstätig","2001","AkademikerIn","Thueringen","96","0.525506067135257","0.448847890001695","0.602164244268819"
"Teilzeit","2001","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Teilzeit","2001","(noch) kein Abschluss","Hamburg","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Niedersachsen","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Bremen","1","","",""
"Teilzeit","2001","(noch) kein Abschluss","Nordrhein-Westfalen","9","","",""
"Teilzeit","2001","(noch) kein Abschluss","Hessen","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Baden-Wuerttemberg","9","","",""
"Teilzeit","2001","(noch) kein Abschluss","Bayern","4","","",""
"Teilzeit","2001","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Berlin","2","","",""
"Teilzeit","2001","(noch) kein Abschluss","Brandenburg","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Sachsen","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teilzeit","2001","(noch) kein Abschluss","Thueringen","","","",""
"Teilzeit","2001","Hauptschule","Schleswig-Holstein","29","","",""
"Teilzeit","2001","Hauptschule","Hamburg","5","","",""
"Teilzeit","2001","Hauptschule","Niedersachsen","78","0.0877197109897728","0.0685437254246851","0.10689569655486"
"Teilzeit","2001","Hauptschule","Bremen","7","","",""
"Teilzeit","2001","Hauptschule","Nordrhein-Westfalen","185","0.0819938070625928","0.0704264527365521","0.0935611613886334"
"Teilzeit","2001","Hauptschule","Hessen","54","0.0828921574318976","0.0615476566614192","0.104236658202376"
"Teilzeit","2001","Hauptschule","Rheinland-Pfalz,Saarland","57","0.0698335514745327","0.0515567501949608","0.0881103527541046"
"Teilzeit","2001","Hauptschule","Baden-Wuerttemberg","109","0.0828568959600355","0.0676898793571354","0.0980239125629356"
"Teilzeit","2001","Hauptschule","Bayern","149","0.0856421896152477","0.0717647435884161","0.0995196356420794"
"Teilzeit","2001","Hauptschule","Saarland","","","",""
"Teilzeit","2001","Hauptschule","Berlin","10","","",""
"Teilzeit","2001","Hauptschule","Brandenburg","5","","",""
"Teilzeit","2001","Hauptschule","Mecklenburg-Vorpommern","7","","",""
"Teilzeit","2001","Hauptschule","Sachsen","13","","",""
"Teilzeit","2001","Hauptschule","Sachsen-Anhalt","10","","",""
"Teilzeit","2001","Hauptschule","Thueringen","9","","",""
"Teilzeit","2001","Realschule","Schleswig-Holstein","17","","",""
"Teilzeit","2001","Realschule","Hamburg","5","","",""
"Teilzeit","2001","Realschule","Niedersachsen","65","0.124814618140661","0.0962974764198871","0.153331759861435"
"Teilzeit","2001","Realschule","Bremen","2","","",""
"Teilzeit","2001","Realschule","Nordrhein-Westfalen","129","0.123887452069861","0.102948668720213","0.144826235419508"
"Teilzeit","2001","Realschule","Hessen","64","0.146362708331809","0.109437014239241","0.183288402424377"
"Teilzeit","2001","Realschule","Rheinland-Pfalz,Saarland","44","0.1382633372111","0.0966256181698583","0.179901056252342"
"Teilzeit","2001","Realschule","Baden-Wuerttemberg","86","0.14120012539284","0.111910642544671","0.170489608241009"
"Teilzeit","2001","Realschule","Bayern","96","0.125561893435466","0.100675154002155","0.150448632868777"
"Teilzeit","2001","Realschule","Saarland","","","",""
"Teilzeit","2001","Realschule","Berlin","20","","",""
"Teilzeit","2001","Realschule","Brandenburg","25","","",""
"Teilzeit","2001","Realschule","Mecklenburg-Vorpommern","25","","",""
"Teilzeit","2001","Realschule","Sachsen","59","0.0838479694726763","0.06276682907984","0.104929109865513"
"Teilzeit","2001","Realschule","Sachsen-Anhalt","32","0.0992162780736275","0.0671553132264261","0.131277242920829"
"Teilzeit","2001","Realschule","Thueringen","34","0.0823263122930484","0.0548706959780131","0.109781928608084"
"Teilzeit","2001","(Fach-)Abitur","Schleswig-Holstein","8","","",""
"Teilzeit","2001","(Fach-)Abitur","Hamburg","5","","",""
"Teilzeit","2001","(Fach-)Abitur","Niedersachsen","16","","",""
"Teilzeit","2001","(Fach-)Abitur","Bremen","2","","",""
"Teilzeit","2001","(Fach-)Abitur","Nordrhein-Westfalen","84","0.123492429823807","0.0979030811474774","0.149081778500136"
"Teilzeit","2001","(Fach-)Abitur","Hessen","17","","",""
"Teilzeit","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","15","","",""
"Teilzeit","2001","(Fach-)Abitur","Baden-Wuerttemberg","22","","",""
"Teilzeit","2001","(Fach-)Abitur","Bayern","27","","",""
"Teilzeit","2001","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","2001","(Fach-)Abitur","Berlin","9","","",""
"Teilzeit","2001","(Fach-)Abitur","Brandenburg","4","","",""
"Teilzeit","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Teilzeit","2001","(Fach-)Abitur","Sachsen","4","","",""
"Teilzeit","2001","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Teilzeit","2001","(Fach-)Abitur","Thueringen","2","","",""
"Teilzeit","2001","AkademikerIn","Schleswig-Holstein","11","","",""
"Teilzeit","2001","AkademikerIn","Hamburg","7","","",""
"Teilzeit","2001","AkademikerIn","Niedersachsen","34","0.1542633876042","0.10778478133701","0.200741993871389"
"Teilzeit","2001","AkademikerIn","Bremen","5","","",""
"Teilzeit","2001","AkademikerIn","Nordrhein-Westfalen","75","0.107361103613342","0.0833396580521697","0.131382549174514"
"Teilzeit","2001","AkademikerIn","Hessen","17","","",""
"Teilzeit","2001","AkademikerIn","Rheinland-Pfalz,Saarland","18","","",""
"Teilzeit","2001","AkademikerIn","Baden-Wuerttemberg","44","0.130186713425631","0.0956171615743402","0.164756265276921"
"Teilzeit","2001","AkademikerIn","Bayern","41","0.087173964967944","0.0606039651288059","0.113743964807082"
"Teilzeit","2001","AkademikerIn","Saarland","","","",""
"Teilzeit","2001","AkademikerIn","Berlin","20","","",""
"Teilzeit","2001","AkademikerIn","Brandenburg","29","","",""
"Teilzeit","2001","AkademikerIn","Mecklenburg-Vorpommern","8","","",""
"Teilzeit","2001","AkademikerIn","Sachsen","36","0.0943008918697165","0.0641538738732821","0.124447909866151"
"Teilzeit","2001","AkademikerIn","Sachsen-Anhalt","14","","",""
"Teilzeit","2001","AkademikerIn","Thueringen","18","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Schleswig-Holstein","15","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Hamburg","2","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Niedersachsen","62","0.772593231289408","0.679572889106772","0.865613573472045"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Bremen","1","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Nordrhein-Westfalen","174","0.725445828109786","0.668264178537352","0.78262747768222"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Hessen","52","0.799511202619091","0.704351962201583","0.894670443036598"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","45","0.765922035637591","0.656000392584847","0.875843678690336"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Baden-Wuerttemberg","90","0.69576229749389","0.615107529459944","0.776417065527836"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Bayern","65","0.808919924282084","0.725340553596068","0.892499294968101"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Berlin","27","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Brandenburg","26","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","11","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Sachsen","40","0.925143332356938","0.847385971959751","1.00290069275412"
"nicht erwerbstätig","2001","(noch) kein Abschluss","Sachsen-Anhalt","29","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","Thueringen","35","0.910032831310572","0.820230761953807","0.999834900667337"
"nicht erwerbstätig","2001","Hauptschule","Schleswig-Holstein","167","0.53701859113942","0.481601422515316","0.592435759763523"
"nicht erwerbstätig","2001","Hauptschule","Hamburg","53","0.604831279382076","0.50326220617194","0.706400352592212"
"nicht erwerbstätig","2001","Hauptschule","Niedersachsen","436","0.55457542413543","0.520884544519359","0.588266303751502"
"nicht erwerbstätig","2001","Hauptschule","Bremen","36","0.566421476900676","0.446863141401099","0.685979812400252"
"nicht erwerbstätig","2001","Hauptschule","Nordrhein-Westfalen","1143","0.558811491864705","0.537876853274443","0.579746130454967"
"nicht erwerbstätig","2001","Hauptschule","Hessen","329","0.552165022888428","0.513669295724515","0.590660750052341"
"nicht erwerbstätig","2001","Hauptschule","Rheinland-Pfalz,Saarland","392","0.539038498010145","0.503292287394578","0.574784708625712"
"nicht erwerbstätig","2001","Hauptschule","Baden-Wuerttemberg","566","0.49277456588415","0.465267647855769","0.520281483912531"
"nicht erwerbstätig","2001","Hauptschule","Bayern","684","0.462022071808161","0.437297933356392","0.48674621025993"
"nicht erwerbstätig","2001","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","2001","Hauptschule","Berlin","99","0.550849435457022","0.477363506871231","0.624335364042813"
"nicht erwerbstätig","2001","Hauptschule","Brandenburg","204","0.796126783936073","0.747982674732837","0.844270893139309"
"nicht erwerbstätig","2001","Hauptschule","Mecklenburg-Vorpommern","107","0.819282325892852","0.754849835941276","0.883714815844428"
"nicht erwerbstätig","2001","Hauptschule","Sachsen","368","0.804796254944353","0.769001063987694","0.840591445901013"
"nicht erwerbstätig","2001","Hauptschule","Sachsen-Anhalt","243","0.771047219440556","0.725852000148885","0.816242438732227"
"nicht erwerbstätig","2001","Hauptschule","Thueringen","250","0.786427445256233","0.741939602911729","0.830915287600738"
"nicht erwerbstätig","2001","Realschule","Schleswig-Holstein","48","0.339496011963097","0.267676092126736","0.411315931799458"
"nicht erwerbstätig","2001","Realschule","Hamburg","35","0.481657786095897","0.368575379741435","0.59474019245036"
"nicht erwerbstätig","2001","Realschule","Niedersachsen","175","0.352977482259524","0.311743389994867","0.39421157452418"
"nicht erwerbstätig","2001","Realschule","Bremen","14","","",""
"nicht erwerbstätig","2001","Realschule","Nordrhein-Westfalen","293","0.314454673092383","0.284945642236751","0.343963703948015"
"nicht erwerbstätig","2001","Realschule","Hessen","113","0.370961318458153","0.320497541900375","0.42142509501593"
"nicht erwerbstätig","2001","Realschule","Rheinland-Pfalz,Saarland","93","0.369752407649504","0.311521007787131","0.427983807511877"
"nicht erwerbstätig","2001","Realschule","Baden-Wuerttemberg","146","0.294669114641671","0.256323832642055","0.333014396641288"
"nicht erwerbstätig","2001","Realschule","Bayern","201","0.322131877880601","0.287035363000841","0.35722839276036"
"nicht erwerbstätig","2001","Realschule","Saarland","","","",""
"nicht erwerbstätig","2001","Realschule","Berlin","91","0.363130709003426","0.303755594033818","0.422505823973034"
"nicht erwerbstätig","2001","Realschule","Brandenburg","88","0.282932461585652","0.235125370194505","0.3307395529768"
"nicht erwerbstätig","2001","Realschule","Mecklenburg-Vorpommern","51","0.218480342653595","0.16324653308433","0.273714152222859"
"nicht erwerbstätig","2001","Realschule","Sachsen","178","0.275613859190649","0.241627891221425","0.309599827159873"
"nicht erwerbstätig","2001","Realschule","Sachsen-Anhalt","101","0.331809161148352","0.281311728058549","0.382306594238154"
"nicht erwerbstätig","2001","Realschule","Thueringen","88","0.254930292138199","0.211396459686516","0.298464124589882"
"nicht erwerbstätig","2001","(Fach-)Abitur","Schleswig-Holstein","21","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","Hamburg","5","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","Niedersachsen","74","0.396038098465807","0.325371785133355","0.466704411798259"
"nicht erwerbstätig","2001","(Fach-)Abitur","Bremen","12","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","Nordrhein-Westfalen","215","0.338829570976324","0.302015945302902","0.375643196649747"
"nicht erwerbstätig","2001","(Fach-)Abitur","Hessen","60","0.362126722626836","0.292301892412361","0.431951552841312"
"nicht erwerbstätig","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","52","0.409223658524175","0.325973013671244","0.492474303377106"
"nicht erwerbstätig","2001","(Fach-)Abitur","Baden-Wuerttemberg","115","0.3821531241182","0.325440117542094","0.438866130694307"
"nicht erwerbstätig","2001","(Fach-)Abitur","Bayern","118","0.488417102967626","0.42857123995773","0.548262965977521"
"nicht erwerbstätig","2001","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","Berlin","42","0.468416406249203","0.367540837220147","0.569291975278259"
"nicht erwerbstätig","2001","(Fach-)Abitur","Brandenburg","27","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","Sachsen","46","0.46660555260035","0.368826170719363","0.564384934481338"
"nicht erwerbstätig","2001","(Fach-)Abitur","Sachsen-Anhalt","38","0.476984636606551","0.368878441203555","0.585090832009546"
"nicht erwerbstätig","2001","(Fach-)Abitur","Thueringen","25","","",""
"nicht erwerbstätig","2001","AkademikerIn","Schleswig-Holstein","18","","",""
"nicht erwerbstätig","2001","AkademikerIn","Hamburg","18","","",""
"nicht erwerbstätig","2001","AkademikerIn","Niedersachsen","54","0.248339771105037","0.192744478186485","0.303935064023589"
"nicht erwerbstätig","2001","AkademikerIn","Bremen","6","","",""
"nicht erwerbstätig","2001","AkademikerIn","Nordrhein-Westfalen","152","0.262729959048538","0.228578768831662","0.296881149265414"
"nicht erwerbstätig","2001","AkademikerIn","Hessen","59","0.272176312179219","0.215149588896838","0.329203035461601"
"nicht erwerbstätig","2001","AkademikerIn","Rheinland-Pfalz,Saarland","35","0.287398079833622","0.212434641435977","0.362361518231267"
"nicht erwerbstätig","2001","AkademikerIn","Baden-Wuerttemberg","99","0.257666771877354","0.212737843737638","0.302595700017071"
"nicht erwerbstätig","2001","AkademikerIn","Bayern","114","0.317424095569289","0.273581166099448","0.361267025039131"
"nicht erwerbstätig","2001","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","2001","AkademikerIn","Berlin","70","0.316453286725716","0.255546878799769","0.377359694651663"
"nicht erwerbstätig","2001","AkademikerIn","Brandenburg","93","0.405618371213457","0.344995106864441","0.466241635562473"
"nicht erwerbstätig","2001","AkademikerIn","Mecklenburg-Vorpommern","30","0.339627727844724","0.252693330054664","0.426562125634785"
"nicht erwerbstätig","2001","AkademikerIn","Sachsen","114","0.387611233547015","0.337353109336696","0.437869357757333"
"nicht erwerbstätig","2001","AkademikerIn","Sachsen-Anhalt","61","0.358484953121985","0.294971617324765","0.421998288919206"
"nicht erwerbstätig","2001","AkademikerIn","Thueringen","48","0.343770489712889","0.270855559668211","0.416685419757568"
"Andere","2001","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Andere","2001","(noch) kein Abschluss","Hamburg","1","","",""
"Andere","2001","(noch) kein Abschluss","Niedersachsen","10","","",""
"Andere","2001","(noch) kein Abschluss","Bremen","","","",""
"Andere","2001","(noch) kein Abschluss","Nordrhein-Westfalen","26","","",""
"Andere","2001","(noch) kein Abschluss","Hessen","8","","",""
"Andere","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","","",""
"Andere","2001","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Andere","2001","(noch) kein Abschluss","Bayern","8","","",""
"Andere","2001","(noch) kein Abschluss","Saarland","","","",""
"Andere","2001","(noch) kein Abschluss","Berlin","5","","",""
"Andere","2001","(noch) kein Abschluss","Brandenburg","2","","",""
"Andere","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Andere","2001","(noch) kein Abschluss","Sachsen","2","","",""
"Andere","2001","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Andere","2001","(noch) kein Abschluss","Thueringen","3","","",""
"Andere","2001","Hauptschule","Schleswig-Holstein","15","","",""
"Andere","2001","Hauptschule","Hamburg","4","","",""
"Andere","2001","Hauptschule","Niedersachsen","44","0.0381013333512532","0.0251241721130206","0.0510784945894858"
"Andere","2001","Hauptschule","Bremen","4","","",""
"Andere","2001","Hauptschule","Nordrhein-Westfalen","96","0.0383328221081382","0.0302377913872075","0.0464278528290688"
"Andere","2001","Hauptschule","Hessen","39","0.0568185125067375","0.0388975372523483","0.0747394877611267"
"Andere","2001","Hauptschule","Rheinland-Pfalz,Saarland","35","0.0461323580346858","0.0310893504207918","0.0611753656485798"
"Andere","2001","Hauptschule","Baden-Wuerttemberg","71","0.0535947844464568","0.0412034777373914","0.0659860911555223"
"Andere","2001","Hauptschule","Bayern","104","0.0628254383123519","0.0507921149941141","0.0748587616305898"
"Andere","2001","Hauptschule","Saarland","","","",""
"Andere","2001","Hauptschule","Berlin","9","","",""
"Andere","2001","Hauptschule","Brandenburg","17","","",""
"Andere","2001","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Andere","2001","Hauptschule","Sachsen","19","","",""
"Andere","2001","Hauptschule","Sachsen-Anhalt","15","","",""
"Andere","2001","Hauptschule","Thueringen","11","","",""
"Andere","2001","Realschule","Schleswig-Holstein","12","","",""
"Andere","2001","Realschule","Hamburg","3","","",""
"Andere","2001","Realschule","Niedersachsen","53","0.0890608500182003","0.0644848418992255","0.113636858137175"
"Andere","2001","Realschule","Bremen","3","","",""
"Andere","2001","Realschule","Nordrhein-Westfalen","96","0.0957676457954684","0.0770648186734425","0.114470472917494"
"Andere","2001","Realschule","Hessen","17","","",""
"Andere","2001","Realschule","Rheinland-Pfalz,Saarland","20","","",""
"Andere","2001","Realschule","Baden-Wuerttemberg","65","0.103477348844471","0.0778589810586819","0.129095716630259"
"Andere","2001","Realschule","Bayern","67","0.0845031734483536","0.0636131240914471","0.10539322280526"
"Andere","2001","Realschule","Saarland","","","",""
"Andere","2001","Realschule","Berlin","11","","",""
"Andere","2001","Realschule","Brandenburg","31","0.0832146009335882","0.053898614440249","0.112530587426927"
"Andere","2001","Realschule","Mecklenburg-Vorpommern","13","","",""
"Andere","2001","Realschule","Sachsen","48","0.0654055313087126","0.0466001175404901","0.084210945076935"
"Andere","2001","Realschule","Sachsen-Anhalt","30","0.0817713223208961","0.052384624029472","0.11115802061232"
"Andere","2001","Realschule","Thueringen","22","","",""
"Andere","2001","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"Andere","2001","(Fach-)Abitur","Hamburg","8","","",""
"Andere","2001","(Fach-)Abitur","Niedersachsen","19","","",""
"Andere","2001","(Fach-)Abitur","Bremen","1","","",""
"Andere","2001","(Fach-)Abitur","Nordrhein-Westfalen","68","0.101058194194271","0.0776152159688119","0.124501172419729"
"Andere","2001","(Fach-)Abitur","Hessen","27","","",""
"Andere","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","12","","",""
"Andere","2001","(Fach-)Abitur","Baden-Wuerttemberg","24","","",""
"Andere","2001","(Fach-)Abitur","Bayern","28","","",""
"Andere","2001","(Fach-)Abitur","Saarland","","","",""
"Andere","2001","(Fach-)Abitur","Berlin","15","","",""
"Andere","2001","(Fach-)Abitur","Brandenburg","18","","",""
"Andere","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","10","","",""
"Andere","2001","(Fach-)Abitur","Sachsen","14","","",""
"Andere","2001","(Fach-)Abitur","Sachsen-Anhalt","19","","",""
"Andere","2001","(Fach-)Abitur","Thueringen","9","","",""
"Andere","2001","AkademikerIn","Schleswig-Holstein","2","","",""
"Andere","2001","AkademikerIn","Hamburg","2","","",""
"Andere","2001","AkademikerIn","Niedersachsen","5","","",""
"Andere","2001","AkademikerIn","Bremen","","","",""
"Andere","2001","AkademikerIn","Nordrhein-Westfalen","21","","",""
"Andere","2001","AkademikerIn","Hessen","3","","",""
"Andere","2001","AkademikerIn","Rheinland-Pfalz,Saarland","5","","",""
"Andere","2001","AkademikerIn","Baden-Wuerttemberg","12","","",""
"Andere","2001","AkademikerIn","Bayern","4","","",""
"Andere","2001","AkademikerIn","Saarland","","","",""
"Andere","2001","AkademikerIn","Berlin","3","","",""
"Andere","2001","AkademikerIn","Brandenburg","6","","",""
"Andere","2001","AkademikerIn","Mecklenburg-Vorpommern","3","","",""
"Andere","2001","AkademikerIn","Sachsen","6","","",""
"Andere","2001","AkademikerIn","Sachsen-Anhalt","5","","",""
