year,sampreg,sex,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2016,West,female,Almost impossible,0.19956539015006286,409,3233,0.19914514853993975,0.19998563176018597
2016,East,male,Easy,0.182350628796131,48,3233,0.18140612724162572,0.1832951303506363
2016,East,male,Difficult,0.6061408897061092,128,3233,0.6049457388423376,0.6073360405698809
2016,East,male,Almost impossible,0.21150848149775991,54,3233,0.21050956796307854,0.2125073950324413
2016,East,female,Easy,0.2694217457014803,80,3233,0.26840116817675697,0.27044232322620365
2016,East,female,Difficult,0.4731285499761334,192,3233,0.47198003088897944,0.47427706906328737
2016,East,female,Almost impossible,0.2574497043223864,108,3233,0.25644391865431426,0.25845548999045853
2017,West,male,Easy,0.2798600953961506,425,4867,0.27932643188068995,0.2803937589116112
2017,West,male,Difficult,0.5263386853171119,974,4867,0.5257451382147625,0.5269322324194613
2017,West,male,Almost impossible,0.19380121928673744,255,4867,0.19333133826282367,0.1942711003106512
2017,West,female,Easy,0.27976766039969403,518,4867,0.27928954002685624,0.2802457807725318
2017,West,female,Difficult,0.5060186896179272,1239,4867,0.505486163732997,0.5065512155028573
2017,West,female,Almost impossible,0.2142136499823789,489,4867,0.21377665344499674,0.21465064651976107
2017,East,male,Easy,0.20964673733656528,82,4867,0.20865298011379954,0.210640494559331
2017,East,male,Difficult,0.6049412249234307,249,4867,0.6037477506382309,0.6061346992086305
2017,East,male,Almost impossible,0.18541203774000403,87,4867,0.18446326198893576,0.1863608134910723
2017,East,female,Easy,0.25447609171790403,93,4867,0.2534651169777108,0.25548706645809727
2017,East,female,Difficult,0.4759406415258633,300,4867,0.4747814567730422,0.4770998262786844
2017,East,female,Almost impossible,0.2695832667562327,156,4867,0.2685533127134485,0.27061322079901684
2018,West,male,Easy,0.2700809232279921,442,5304,0.2695319458269109,0.2706299006290733
2018,West,male,Difficult,0.49663925520245994,1111,5304,0.4960210532836432,0.49725745712127667
2018,West,male,Almost impossible,0.23327982156954793,271,5304,0.23275691127875897,0.2338027318603369
2018,West,female,Easy,0.3021410261997892,600,5304,0.30164667875231976,0.3026353736472587
2018,West,female,Difficult,0.5027172022992352,1384,5304,0.5021789235883815,0.503255481010089
2018,West,female,Almost impossible,0.1951417715009756,520,5304,0.19471511494027843,0.1955684280616728
2018,East,male,Easy,0.2512121919684023,90,5304,0.25009294068059384,0.2523314432562107
2018,East,male,Difficult,0.621374291466845,259,5304,0.6201225646574888,0.6226260182762011
2018,East,male,Almost impossible,0.12741351656475275,69,5304,0.12655303839692358,0.12827399473258191
2018,East,female,Easy,0.3342073354955805,110,5304,0.33310793245960646,0.33530673853155457
2018,East,female,Difficult,0.43615605164309107,305,5304,0.4350002591933194,0.4373118440928627
2018,East,female,Almost impossible,0.22963661286132833,143,5304,0.2286563380955386,0.23061688762711807
2019,West,male,Easy,0.3120201482387729,414,4534,0.3114260754955809,0.3126142209819649
2019,West,male,Difficult,0.5209590557752833,907,4534,0.5203185123750863,0.5215995991754804
2019,West,male,Almost impossible,0.16702079598594388,201,4534,0.1665425373711045,0.16749905460078326
2019,West,female,Easy,0.34309878954761386,575,4534,0.34258280153975385,0.34361477755547387
2019,West,female,Difficult,0.46125091791628114,1249,4534,0.4607091143272345,0.4617927215053278
2019,West,female,Almost impossible,0.19565029253610502,355,4534,0.19521912834068397,0.19608145673152608
2019,East,male,Easy,0.2822671391920048,74,4534,0.2810859257916095,0.2834483525924001
2019,East,male,Difficult,0.5907944758773516,205,4534,0.5895041311663695,0.5920848205883337
2019,East,male,Almost impossible,0.12693838493064372,63,4534,0.12606473847249708,0.12781203138879035
2019,East,female,Easy,0.23767633701073235,107,4534,0.23664920463499856,0.23870346938646614
2019,East,female,Difficult,0.4904879968257451,270,4534,0.48928169732753934,0.4916942963239509
2019,East,female,Almost impossible,0.27183566616352256,114,4534,0.27076209295302867,0.27290923937401645
2020,West,male,Easy,0.29875822228693866,363,4452,0.2981813024227377,0.2993351421511396
2020,West,male,Difficult,0.5297703769616396,887,4452,0.5291412757872782,0.5303994781360011
2020,West,male,Almost impossible,0.1714714007514217,221,4452,0.1709963158065467,0.1719464856962967
2020,West,female,Easy,0.32799509886587774,536,4452,0.3274877229014829,0.32850247483027256
2020,West,female,Difficult,0.4717295198600033,1231,4452,0.4711900282549625,0.4722690114650441
2020,West,female,Almost impossible,0.20027538127411898,408,4452,0.19984287340966117,0.2007078891385768
2020,East,male,Easy,0.2599030115655309,79,4452,0.2587612580911068,0.26104476503995505
2020,East,male,Difficult,0.5403854003243156,229,4452,0.5390880087330796,0.5416827919155516
2020,East,male,Almost impossible,0.19971158811015344,43,4452,0.19867083608591535,0.20075234013439153
2020,East,female,Easy,0.2764195382849617,95,4452,0.2752967659870781,0.2775423105828453
2020,East,female,Difficult,0.5708399979911893,285,4452,0.5695973997866992,0.5720825961956795
2020,East,female,Almost impossible,0.15274046372384883,75,4452,0.15183733596793794,0.15364359147975973
2021,West,male,Easy,0.2837800685038042,86,948,0.2810793039829659,0.28648083302464256
2021,West,male,Difficult,0.5588450294104871,227,948,0.5558705301964123,0.5618195286245619
2021,West,male,Almost impossible,0.1573749020857087,37,948,0.15519339059154066,0.15955641357987674
2021,West,female,Easy,0.2510420184058718,121,948,0.24851355459921504,0.2535704822125286
2021,West,female,Difficult,0.5975385963475917,318,948,0.5946790317894877,0.6003981609056956
2021,West,female,Almost impossible,0.15141938524653648,73,948,0.1493291647688254,0.15350960572424754
2021,East,male,Difficult,1.0,44,948,1.0,1.0
2021,East,female,Difficult,1.0,42,948,1.0,1.0
