year,age_gr,bula_h,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04393,69,346,0.02231,0.06556
2014,17-29 y.,Hesse,Easy,0.10540,36,82,0.03853,0.17228
2014,17-29 y.,Hesse,Difficult,0.14631,46,82,0.06934,0.22327
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.15576,45,45,0.04861,0.26291
2014,17-29 y.,Baden-Wuerttemberg,Easy,0.08623,65,184,0.04556,0.12689
2014,17-29 y.,Baden-Wuerttemberg,Difficult,0.12548,85,184,0.07748,0.17347
2014,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.05010,34,184,0.01849,0.08170
2014,17-29 y.,Bavaria,Easy,0.07700,84,204,0.04032,0.11367
2014,17-29 y.,Bavaria,Difficult,0.08558,82,204,0.04710,0.12406
2014,17-29 y.,Bavaria,Almost impossible,0.04930,38,204,0.01952,0.07908
2014,17-29 y.,Saxony,Difficult,0.14364,40,40,0.03357,0.25372
2014,17-29 y.,Saxony-Anhalt,Difficult,0.21336,40,40,0.08478,0.34194
2014,30-45 y.,Lower Saxony,Difficult,0.08509,87,120,0.03496,0.13522
2014,30-45 y.,Lower Saxony,Almost impossible,0.03484,33,120,0.00189,0.06779
2014,30-45 y.,North Rhine-Westphalia,Easy,0.02654,65,362,0.00996,0.04312
2014,30-45 y.,North Rhine-Westphalia,Difficult,0.10245,216,362,0.07117,0.13374
2014,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02919,81,362,0.01182,0.04655
2014,30-45 y.,Hesse,Difficult,0.09193,65,65,0.02114,0.16272
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.09238,52,52,0.01291,0.17185
2014,30-45 y.,Baden-Wuerttemberg,Easy,0.03278,52,179,0.00662,0.05893
2014,30-45 y.,Baden-Wuerttemberg,Difficult,0.07663,91,179,0.03755,0.11571
2014,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02417,36,179,0.00161,0.04673
2014,30-45 y.,Bavaria,Easy,0.03242,56,172,0.00587,0.05896
2014,30-45 y.,Bavaria,Difficult,0.08751,116,172,0.04515,0.12986
2014,30-45 y.,Berlin,Difficult,0.09891,32,32,-0.00619,0.20400
2014,30-45 y.,Brandenburg,Difficult,0.16054,37,37,0.04062,0.28046
2014,30-45 y.,Saxony,Difficult,0.12494,55,55,0.03675,0.21313
2014,30-45 y.,Saxony-Anhalt,Difficult,0.13652,43,43,0.03268,0.24036
2014,46-65 y.,Lower Saxony,Difficult,0.03592,37,37,-0.02487,0.09671
2014,46-65 y.,North Rhine-Westphalia,Difficult,0.04389,93,144,0.01032,0.07747
2014,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02466,51,144,-0.00076,0.05007
2014,46-65 y.,Baden-Wuerttemberg,Difficult,0.04696,53,53,-0.01054,0.10447
2014,46-65 y.,Bavaria,Difficult,0.02609,54,86,-0.00780,0.05997
2014,46-65 y.,Bavaria,Almost impossible,0.01804,32,86,-0.01026,0.04633
2014,46-65 y.,Brandenburg,Difficult,0.10846,31,31,-0.00282,0.21973
2014,46-65 y.,Saxony,Difficult,0.06060,36,36,-0.01845,0.13964
2015,17-29 y.,Lower Saxony,Easy,0.10267,62,150,0.05394,0.15141
2015,17-29 y.,Lower Saxony,Difficult,0.14512,88,150,0.08857,0.20168
2015,17-29 y.,North Rhine-Westphalia,Easy,0.10410,104,393,0.07387,0.13433
2015,17-29 y.,North Rhine-Westphalia,Difficult,0.15587,215,393,0.11996,0.19178
2015,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04330,74,393,0.02315,0.06345
2015,17-29 y.,Hesse,Difficult,0.18410,68,68,0.09130,0.27690
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.15835,59,59,0.06440,0.25230
2015,17-29 y.,Baden-Wuerttemberg,Easy,0.08955,63,184,0.04818,0.13092
2015,17-29 y.,Baden-Wuerttemberg,Difficult,0.12797,79,184,0.07957,0.17637
2015,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.06245,42,184,0.02739,0.09751
2015,17-29 y.,Bavaria,Easy,0.06674,77,175,0.02966,0.10383
2015,17-29 y.,Bavaria,Difficult,0.09325,98,175,0.05004,0.13645
2015,17-29 y.,Saxony,Difficult,0.08046,32,32,-0.01529,0.17622
2015,30-45 y.,Lower Saxony,Difficult,0.11789,105,105,0.05591,0.17987
2015,30-45 y.,North Rhine-Westphalia,Easy,0.02380,53,376,0.00837,0.03922
2015,30-45 y.,North Rhine-Westphalia,Difficult,0.08860,224,376,0.05984,0.11737
2015,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03930,99,376,0.01963,0.05897
2015,30-45 y.,Hesse,Difficult,0.06653,60,60,0.00294,0.13012
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.12440,53,53,0.03470,0.21411
2015,30-45 y.,Baden-Wuerttemberg,Easy,0.04247,51,171,0.01216,0.07278
2015,30-45 y.,Baden-Wuerttemberg,Difficult,0.06065,84,171,0.02477,0.09653
2015,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02813,36,171,0.00328,0.05299
2015,30-45 y.,Bavaria,Easy,0.03877,66,223,0.01338,0.06417
2015,30-45 y.,Bavaria,Difficult,0.07655,118,223,0.04157,0.11152
2015,30-45 y.,Bavaria,Almost impossible,0.02271,39,223,0.00311,0.04230
2015,30-45 y.,Berlin,Difficult,0.11918,33,33,0.00692,0.23144
2015,30-45 y.,Saxony,Difficult,0.08314,48,48,0.00421,0.16207
2015,30-45 y.,Saxony-Anhalt,Difficult,0.18933,43,43,0.07084,0.30781
2015,46-65 y.,Lower Saxony,Difficult,0.03021,45,45,-0.02037,0.08078
2015,46-65 y.,North Rhine-Westphalia,Difficult,0.04958,103,150,0.01473,0.08444
2015,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01987,47,150,-0.00254,0.04227
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.05459,41,41,-0.01581,0.12500
2015,46-65 y.,Baden-Wuerttemberg,Difficult,0.04496,46,46,-0.01558,0.10551
2015,46-65 y.,Bavaria,Difficult,0.03103,56,56,-0.01480,0.07686
2016,17-29 y.,Lower Saxony,Easy,0.07965,53,127,0.03238,0.12693
2016,17-29 y.,Lower Saxony,Difficult,0.15083,74,127,0.08834,0.21332
2016,17-29 y.,North Rhine-Westphalia,Easy,0.10276,88,327,0.06980,0.13572
2016,17-29 y.,North Rhine-Westphalia,Difficult,0.13279,162,327,0.09595,0.16963
2016,17-29 y.,North Rhine-Westphalia,Almost impossible,0.05862,77,327,0.03312,0.08413
2016,17-29 y.,Hesse,Easy,0.14306,31,80,0.06585,0.22027
2016,17-29 y.,Hesse,Difficult,0.18914,49,80,0.10279,0.27550
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.17216,43,43,0.05798,0.28633
2016,17-29 y.,Baden-Wuerttemberg,Easy,0.09734,65,123,0.04474,0.14994
2016,17-29 y.,Baden-Wuerttemberg,Difficult,0.12743,58,123,0.06826,0.18661
2016,17-29 y.,Bavaria,Easy,0.11450,63,165,0.06577,0.16324
2016,17-29 y.,Bavaria,Difficult,0.08145,70,165,0.03959,0.12332
2016,17-29 y.,Bavaria,Almost impossible,0.02504,32,165,0.00113,0.04896
2016,17-29 y.,Saxony,Difficult,0.10363,31,31,-0.00544,0.21269
2016,30-45 y.,Lower Saxony,Difficult,0.09567,65,65,0.02360,0.16773
2016,30-45 y.,North Rhine-Westphalia,Easy,0.01977,43,305,0.00412,0.03541
2016,30-45 y.,North Rhine-Westphalia,Difficult,0.09682,191,305,0.06358,0.13006
2016,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02481,71,305,0.00732,0.04230
2016,30-45 y.,Hesse,Difficult,0.05758,33,33,-0.02313,0.13829
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.08309,48,48,0.00418,0.16200
2016,30-45 y.,Baden-Wuerttemberg,Easy,0.02355,32,107,-0.00532,0.05243
2016,30-45 y.,Baden-Wuerttemberg,Difficult,0.07064,75,107,0.02186,0.11942
2016,30-45 y.,Bavaria,Easy,0.03995,51,182,0.01142,0.06848
2016,30-45 y.,Bavaria,Difficult,0.07322,89,182,0.03527,0.11117
2016,30-45 y.,Bavaria,Almost impossible,0.02507,42,182,0.00229,0.04785
2016,30-45 y.,Saxony,Difficult,0.07892,31,31,-0.01756,0.17539
2016,46-65 y.,Lower Saxony,Difficult,0.02666,35,35,-0.02749,0.08080
2016,46-65 y.,North Rhine-Westphalia,Difficult,0.02836,68,112,-0.00252,0.05924
2016,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01623,44,112,-0.00728,0.03973
2016,46-65 y.,Hesse,Difficult,0.05670,35,35,-0.02104,0.13444
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.06100,36,36,-0.01829,0.14029
2016,46-65 y.,Baden-Wuerttemberg,Difficult,0.04891,41,41,-0.01793,0.11576
2016,46-65 y.,Bavaria,Difficult,0.02741,46,46,-0.02029,0.07512
2017,17-29 y.,Schleswig-Holstein,Difficult,0.11443,53,53,0.02791,0.20095
2017,17-29 y.,Lower Saxony,Easy,0.08093,71,233,0.04583,0.11602
2017,17-29 y.,Lower Saxony,Difficult,0.15517,124,233,0.10858,0.20176
2017,17-29 y.,Lower Saxony,Almost impossible,0.03598,38,233,0.01202,0.05995
2017,17-29 y.,North Rhine-Westphalia,Easy,0.12246,151,432,0.09151,0.15341
2017,17-29 y.,North Rhine-Westphalia,Difficult,0.12978,225,432,0.09805,0.16151
2017,17-29 y.,North Rhine-Westphalia,Almost impossible,0.02357,56,432,0.00925,0.03789
2017,17-29 y.,Hesse,Easy,0.09433,52,118,0.04137,0.14730
2017,17-29 y.,Hesse,Difficult,0.14417,66,118,0.08052,0.20781
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.13164,57,89,0.06100,0.20228
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Almost impossible,0.06080,32,89,0.01087,0.11072
2017,17-29 y.,Baden-Wuerttemberg,Easy,0.12268,71,203,0.07743,0.16792
2017,17-29 y.,Baden-Wuerttemberg,Difficult,0.10058,93,203,0.05910,0.14205
2017,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.04783,39,203,0.01840,0.07726
2017,17-29 y.,Bavaria,Easy,0.09436,97,223,0.05590,0.13281
2017,17-29 y.,Bavaria,Difficult,0.09367,94,223,0.05534,0.13199
2017,17-29 y.,Bavaria,Almost impossible,0.03441,32,223,0.01043,0.05838
2017,17-29 y.,Berlin,Easy,0.16473,31,31,0.03199,0.29747
2017,17-29 y.,Brandenburg,Difficult,0.23153,42,42,0.10242,0.36065
2017,17-29 y.,Saxony,Easy,0.11466,38,88,0.04771,0.18161
2017,17-29 y.,Saxony,Difficult,0.12865,50,88,0.05830,0.19901
2017,30-45 y.,Schleswig-Holstein,Difficult,0.05057,61,61,-0.00487,0.10602
2017,30-45 y.,Lower Saxony,Difficult,0.08155,133,133,0.03486,0.12823
2017,30-45 y.,North Rhine-Westphalia,Easy,0.02874,77,475,0.01370,0.04378
2017,30-45 y.,North Rhine-Westphalia,Difficult,0.09783,305,475,0.07108,0.12458
2017,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03577,93,475,0.01905,0.05249
2017,30-45 y.,Hesse,Easy,0.02850,39,172,0.00356,0.05345
2017,30-45 y.,Hesse,Difficult,0.07317,93,172,0.03414,0.11220
2017,30-45 y.,Hesse,Almost impossible,0.01205,40,172,-0.00430,0.02840
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.08798,61,61,0.01630,0.15966
2017,30-45 y.,Baden-Wuerttemberg,Easy,0.03325,41,226,0.00983,0.05668
2017,30-45 y.,Baden-Wuerttemberg,Difficult,0.06211,148,226,0.03057,0.09364
2017,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02047,37,226,0.00197,0.03897
2017,30-45 y.,Bavaria,Easy,0.03757,64,233,0.01310,0.06204
2017,30-45 y.,Bavaria,Difficult,0.05154,126,233,0.02309,0.08000
2017,30-45 y.,Bavaria,Almost impossible,0.02897,43,233,0.00738,0.05055
2017,30-45 y.,Berlin,Difficult,0.14368,59,59,0.05340,0.23395
2017,30-45 y.,Brandenburg,Difficult,0.10207,51,51,0.01815,0.18598
2017,30-45 y.,Saxony,Difficult,0.10499,71,71,0.03318,0.17680
2017,30-45 y.,Saxony-Anhalt,Difficult,0.16464,63,63,0.07233,0.25695
2017,30-45 y.,Thuringa,Difficult,0.13384,40,40,0.02698,0.24070
2017,46-65 y.,Schleswig-Holstein,Difficult,0.04917,34,34,-0.02460,0.12294
2017,46-65 y.,Lower Saxony,Difficult,0.03793,54,54,-0.01350,0.08936
2017,46-65 y.,North Rhine-Westphalia,Difficult,0.04275,127,180,0.01312,0.07239
2017,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02137,53,180,0.00018,0.04255
2017,46-65 y.,Hesse,Difficult,0.06671,50,50,-0.00315,0.13658
2017,46-65 y.,Baden-Wuerttemberg,Difficult,0.03588,63,63,-0.01042,0.08218
2017,46-65 y.,Bavaria,Difficult,0.01995,61,61,-0.01543,0.05533
2017,46-65 y.,Saxony,Difficult,0.05549,42,42,-0.01459,0.12557
2018,17-29 y.,Schleswig-Holstein,Difficult,0.06261,35,35,-0.01882,0.14405
2018,17-29 y.,Lower Saxony,Easy,0.06386,61,234,0.03247,0.09526
2018,17-29 y.,Lower Saxony,Difficult,0.12813,127,234,0.08521,0.17104
2018,17-29 y.,Lower Saxony,Almost impossible,0.05256,46,234,0.02390,0.08121
2018,17-29 y.,North Rhine-Westphalia,Easy,0.09799,164,540,0.07289,0.12309
2018,17-29 y.,North Rhine-Westphalia,Difficult,0.13504,290,540,0.10618,0.16389
2018,17-29 y.,North Rhine-Westphalia,Almost impossible,0.05294,86,540,0.03404,0.07184
2018,17-29 y.,Hesse,Easy,0.17923,75,148,0.11722,0.24123
2018,17-29 y.,Hesse,Difficult,0.08231,73,148,0.03788,0.12674
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Easy,0.09146,38,88,0.03089,0.15204
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.12256,50,88,0.05365,0.19147
2018,17-29 y.,Baden-Wuerttemberg,Easy,0.13081,88,177,0.08100,0.18063
2018,17-29 y.,Baden-Wuerttemberg,Difficult,0.09778,89,177,0.05390,0.14166
2018,17-29 y.,Bavaria,Easy,0.08844,88,239,0.05236,0.12451
2018,17-29 y.,Bavaria,Difficult,0.10940,112,239,0.06974,0.14906
2018,17-29 y.,Bavaria,Almost impossible,0.04752,39,239,0.02049,0.07455
2018,17-29 y.,Berlin,Difficult,0.15690,37,37,0.03809,0.27570
2018,17-29 y.,Brandenburg,Difficult,0.22218,39,39,0.09000,0.35436
2018,17-29 y.,Saxony,Easy,0.05734,31,83,0.00702,0.10766
2018,17-29 y.,Saxony,Difficult,0.07627,52,83,0.01882,0.13372
2018,30-45 y.,Schleswig-Holstein,Difficult,0.02740,47,47,-0.01978,0.07458
2018,30-45 y.,Lower Saxony,Easy,0.01959,31,223,0.00136,0.03782
2018,30-45 y.,Lower Saxony,Difficult,0.07732,159,223,0.04218,0.11245
2018,30-45 y.,Lower Saxony,Almost impossible,0.03575,33,223,0.01133,0.06018
2018,30-45 y.,North Rhine-Westphalia,Easy,0.03327,110,542,0.01816,0.04838
2018,30-45 y.,North Rhine-Westphalia,Difficult,0.07504,346,542,0.05284,0.09725
2018,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02904,86,542,0.01489,0.04319
2018,30-45 y.,Hesse,Easy,0.02958,42,189,0.00536,0.05380
2018,30-45 y.,Hesse,Difficult,0.08392,110,189,0.04428,0.12355
2018,30-45 y.,Hesse,Almost impossible,0.02340,37,189,0.00179,0.04501
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.06298,61,61,0.00151,0.12444
2018,30-45 y.,Baden-Wuerttemberg,Easy,0.04116,50,222,0.01497,0.06735
2018,30-45 y.,Baden-Wuerttemberg,Difficult,0.08423,140,222,0.04762,0.12085
2018,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01198,32,222,-0.00236,0.02632
2018,30-45 y.,Bavaria,Easy,0.03428,59,196,0.00874,0.05982
2018,30-45 y.,Bavaria,Difficult,0.06061,137,196,0.02712,0.09410
2018,30-45 y.,Berlin,Difficult,0.10211,71,71,0.03117,0.17304
2018,30-45 y.,Brandenburg,Difficult,0.03601,41,41,-0.02173,0.09376
2018,30-45 y.,Saxony,Easy,0.07428,35,112,0.02550,0.12307
2018,30-45 y.,Saxony,Difficult,0.07299,77,112,0.02460,0.12138
2018,30-45 y.,Saxony-Anhalt,Difficult,0.15026,63,63,0.06131,0.23920
2018,30-45 y.,Thuringa,Difficult,0.07320,40,40,-0.00855,0.15494
2018,46-65 y.,Lower Saxony,Difficult,0.03868,92,124,0.00460,0.07276
2018,46-65 y.,Lower Saxony,Almost impossible,0.01359,32,124,-0.00687,0.03405
2018,46-65 y.,North Rhine-Westphalia,Difficult,0.03511,140,194,0.00914,0.06107
2018,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02267,54,194,0.00167,0.04367
2018,46-65 y.,Hesse,Difficult,0.04756,71,71,-0.00230,0.09741
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.02710,44,44,-0.02143,0.07563
2018,46-65 y.,Baden-Wuerttemberg,Difficult,0.02608,53,53,-0.01724,0.06939
2018,46-65 y.,Bavaria,Difficult,0.02950,72,72,-0.00986,0.06886
2018,46-65 y.,Saxony-Anhalt,Difficult,0.07824,36,36,-0.01073,0.16721
2019,17-29 y.,Schleswig-Holstein,Difficult,0.06095,44,44,-0.01056,0.13246
2019,17-29 y.,Lower Saxony,Easy,0.12785,80,177,0.07851,0.17718
2019,17-29 y.,Lower Saxony,Difficult,0.13937,97,177,0.08820,0.19054
2019,17-29 y.,North Rhine-Westphalia,Easy,0.07422,147,421,0.04915,0.09929
2019,17-29 y.,North Rhine-Westphalia,Difficult,0.13578,221,421,0.10302,0.16854
2019,17-29 y.,North Rhine-Westphalia,Almost impossible,0.06107,53,421,0.03817,0.08398
2019,17-29 y.,Hesse,Easy,0.11149,51,104,0.05070,0.17227
2019,17-29 y.,Hesse,Difficult,0.06099,53,104,0.01477,0.10721
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.09561,47,47,0.01063,0.18058
2019,17-29 y.,Baden-Wuerttemberg,Easy,0.13595,82,165,0.08349,0.18840
2019,17-29 y.,Baden-Wuerttemberg,Difficult,0.11051,83,165,0.06253,0.15850
2019,17-29 y.,Bavaria,Easy,0.08876,91,169,0.04576,0.13177
2019,17-29 y.,Bavaria,Difficult,0.07954,78,169,0.03862,0.12046
2019,17-29 y.,Saxony,Difficult,0.11298,38,38,0.01098,0.21499
2019,17-29 y.,Saxony-Anhalt,Difficult,0.15754,36,36,0.03684,0.27823
2019,30-45 y.,Schleswig-Holstein,Difficult,0.05336,53,53,-0.00773,0.11445
2019,30-45 y.,Lower Saxony,Difficult,0.10645,152,152,0.05726,0.15564
2019,30-45 y.,Bremen,Difficult,0.11157,32,32,0.00074,0.22240
2019,30-45 y.,North Rhine-Westphalia,Easy,0.03658,92,433,0.01888,0.05428
2019,30-45 y.,North Rhine-Westphalia,Difficult,0.06156,283,433,0.03889,0.08422
2019,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02170,58,433,0.00796,0.03544
2019,30-45 y.,Hesse,Difficult,0.05436,95,95,0.00853,0.10020
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.07383,57,57,0.00534,0.14231
2019,30-45 y.,Baden-Wuerttemberg,Easy,0.03521,50,204,0.00986,0.06057
2019,30-45 y.,Baden-Wuerttemberg,Difficult,0.06445,117,204,0.03067,0.09823
2019,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02916,37,204,0.00602,0.05231
2019,30-45 y.,Bavaria,Easy,0.03719,55,177,0.00923,0.06514
2019,30-45 y.,Bavaria,Difficult,0.05410,122,177,0.02068,0.08753
2019,30-45 y.,Berlin,Difficult,0.06120,49,49,-0.00661,0.12901
2019,30-45 y.,Brandenburg,Difficult,0.07956,51,51,0.00455,0.15457
2019,30-45 y.,Saxony,Difficult,0.07767,55,55,0.00628,0.14906
2019,30-45 y.,Saxony-Anhalt,Difficult,0.14214,53,53,0.04723,0.23705
2019,46-65 y.,Lower Saxony,Difficult,0.02952,69,69,-0.01071,0.06975
2019,46-65 y.,North Rhine-Westphalia,Easy,0.00786,37,241,-0.00331,0.01903
2019,46-65 y.,North Rhine-Westphalia,Difficult,0.03875,152,241,0.01433,0.06317
2019,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01442,52,241,-0.00066,0.02950
2019,46-65 y.,Hesse,Difficult,0.04444,54,54,-0.01104,0.09991
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.03423,43,43,-0.02076,0.08922
2019,46-65 y.,Baden-Wuerttemberg,Difficult,0.03082,53,53,-0.01615,0.07780
2019,46-65 y.,Bavaria,Difficult,0.02718,73,73,-0.01038,0.06474
2020,17-29 y.,Lower Saxony,Easy,0.09284,70,169,0.04896,0.13673
2020,17-29 y.,Lower Saxony,Difficult,0.10465,99,169,0.05836,0.15094
2020,17-29 y.,North Rhine-Westphalia,Easy,0.08780,148,469,0.06216,0.11344
2020,17-29 y.,North Rhine-Westphalia,Difficult,0.12410,240,469,0.09423,0.15398
2020,17-29 y.,North Rhine-Westphalia,Almost impossible,0.06198,81,469,0.04014,0.08383
2020,17-29 y.,Hesse,Easy,0.17501,49,106,0.10233,0.24769
2020,17-29 y.,Hesse,Difficult,0.10202,57,106,0.04413,0.15992
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.12066,57,57,0.03535,0.20598
2020,17-29 y.,Baden-Wuerttemberg,Easy,0.10581,64,198,0.06286,0.14876
2020,17-29 y.,Baden-Wuerttemberg,Difficult,0.10861,103,198,0.06516,0.15206
2020,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.04687,31,198,0.01735,0.07638
2020,17-29 y.,Bavaria,Easy,0.06391,65,158,0.02565,0.10217
2020,17-29 y.,Bavaria,Difficult,0.12821,93,158,0.07591,0.18050
2020,17-29 y.,Saxony,Difficult,0.11756,46,46,0.02345,0.21166
2020,17-29 y.,Saxony-Anhalt,Difficult,0.14118,37,37,0.02743,0.25493
2020,30-45 y.,Schleswig-Holstein,Difficult,0.03884,40,40,-0.02180,0.09948
2020,30-45 y.,Lower Saxony,Easy,0.05555,51,180,0.02200,0.08911
2020,30-45 y.,Lower Saxony,Difficult,0.08360,129,180,0.04305,0.12415
2020,30-45 y.,North Rhine-Westphalia,Easy,0.04623,95,423,0.02619,0.06626
2020,30-45 y.,North Rhine-Westphalia,Difficult,0.05863,272,423,0.03621,0.08104
2020,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02518,56,423,0.01023,0.04013
2020,30-45 y.,Hesse,Difficult,0.06073,77,109,0.01569,0.10577
2020,30-45 y.,Hesse,Almost impossible,0.03113,32,109,-0.00162,0.06388
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.05799,54,54,-0.00493,0.12092
2020,30-45 y.,Baden-Wuerttemberg,Easy,0.03816,42,190,0.01085,0.06548
2020,30-45 y.,Baden-Wuerttemberg,Difficult,0.07207,114,190,0.03520,0.10894
2020,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01746,34,190,-0.00121,0.03613
2020,30-45 y.,Bavaria,Easy,0.03741,50,164,0.00828,0.06655
2020,30-45 y.,Bavaria,Difficult,0.04756,114,164,0.01489,0.08024
2020,30-45 y.,Berlin,Difficult,0.07579,44,44,-0.00332,0.15490
2020,30-45 y.,Brandenburg,Difficult,0.04360,42,42,-0.01891,0.10611
2020,30-45 y.,Saxony,Difficult,0.04386,62,62,-0.00753,0.09525
2020,30-45 y.,Saxony-Anhalt,Difficult,0.14478,45,45,0.04081,0.24876
2020,30-45 y.,Thuringa,Difficult,0.08891,36,36,-0.00538,0.18320
2020,46-65 y.,Lower Saxony,Difficult,0.03360,66,66,-0.01021,0.07741
2020,46-65 y.,North Rhine-Westphalia,Difficult,0.04256,165,215,0.01551,0.06961
2020,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01609,50,215,-0.00077,0.03294
2020,46-65 y.,Hesse,Difficult,0.04847,49,49,-0.01228,0.10923
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.03443,44,44,-0.02007,0.08893
2020,46-65 y.,Baden-Wuerttemberg,Difficult,0.03160,58,58,-0.01381,0.07701
2020,46-65 y.,Bavaria,Difficult,0.03154,67,101,-0.00271,0.06580
2020,46-65 y.,Bavaria,Almost impossible,0.01761,34,101,-0.00817,0.04340
2020,46-65 y.,Saxony,Difficult,0.04704,37,37,-0.02212,0.11620
2020,46-65 y.,Saxony-Anhalt,Difficult,0.05385,33,33,-0.02436,0.13206
2021,17-29 y.,North Rhine-Westphalia,Difficult,0.00488,40,40,-0.01699,0.02676
2021,30-45 y.,Lower Saxony,Difficult,0.00510,34,34,-0.01920,0.02939
2021,30-45 y.,North Rhine-Westphalia,Difficult,0.00561,83,83,-0.01056,0.02177
2021,30-45 y.,Hesse,Difficult,0.00688,52,52,-0.01581,0.02957
2021,46-65 y.,North Rhine-Westphalia,Difficult,0.00127,47,47,-0.00902,0.01156
2022,17-29 y.,North Rhine-Westphalia,Difficult,0.00841,32,32,-0.02374,0.04057
2022,30-45 y.,Lower Saxony,Difficult,0.00809,31,31,-0.02397,0.04016
2022,30-45 y.,North Rhine-Westphalia,Difficult,0.00615,83,83,-0.01077,0.02308
2022,30-45 y.,Hesse,Difficult,0.00764,32,32,-0.02301,0.03828
2022,46-65 y.,North Rhine-Westphalia,Difficult,0.00137,55,55,-0.00849,0.01123
