year,age_gr,bula_h,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,66 and older,Baden-Wuerttemberg,Sometimes,0.43896,162,333,0.38558,0.49234
2021,66 and older,Baden-Wuerttemberg,Seldom,0.31106,111,333,0.26126,0.36086
2021,66 and older,Bavaria,Often,0.19987,101,542,0.16617,0.23357
2021,66 and older,Bavaria,Sometimes,0.32479,187,542,0.28533,0.36426
2021,66 and older,Bavaria,Seldom,0.31182,185,542,0.27279,0.35086
2021,66 and older,Bavaria,Never,0.12733,69,542,0.09924,0.15542
2021,66 and older,Berlin,Sometimes,0.37927,50,98,0.28271,0.47583
2021,66 and older,Berlin,Seldom,0.31136,48,98,0.21921,0.40351
2021,66 and older,Brandenburg,Often,0.13231,32,162,0.07997,0.18465
2021,66 and older,Brandenburg,Sometimes,0.48036,82,162,0.40319,0.55754
2021,66 and older,Brandenburg,Seldom,0.24568,48,162,0.17918,0.31218
2021,66 and older,Mecklenburg-Western Pomerania,Seldom,0.29956,36,36,0.14780,0.45132
2021,66 and older,Saxony,Often,0.15005,41,226,0.10339,0.19672
2021,66 and older,Saxony,Sometimes,0.34593,94,226,0.28378,0.40808
2021,66 and older,Saxony,Seldom,0.30103,91,226,0.24109,0.36097
2021,66 and older,Saxony-Anhalt,Sometimes,0.42854,45,88,0.32456,0.53253
2021,66 and older,Saxony-Anhalt,Seldom,0.34004,43,88,0.24049,0.43958
2021,66 and older,Thuringa,Sometimes,0.37153,50,85,0.26819,0.47487
2021,66 and older,Thuringa,Seldom,0.20507,35,85,0.11872,0.29141
