"pli0097_h","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Nie, sehr selten (1984)","1991","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1991","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1991","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1991","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1991","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1991","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1991","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1991","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1991","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1991","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","weiblich","","","",""
"Taeglich","1992","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1992","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1992","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1992","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1992","66 und älter","maennlich","","","",""
"Taeglich","1992","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","maennlich","70","0.0189354467003338","0.0143425818944382","0.0235283115062294"
"Min 1x pro Woche","1992","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1992","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1992","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","maennlich","33","0.0137292302265143","0.00914483908859853","0.0183136213644301"
"Min 1x pro Monat","1992","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","maennlich","91","0.0293650533309241","0.0236759941592773","0.035054112502571"
"Min 1x pro Monat","1992","35-65 Jahre alt","weiblich","63","0.0207877908526532","0.01598927615387","0.0255863055514364"
"Min 1x pro Monat","1992","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1992","66 und älter","weiblich","","","",""
"Seltener","1992","16-34 Jahre alt","maennlich","164","0.0731366810154629","0.062879312446955","0.0833940495839709"
"Seltener","1992","16-34 Jahre alt","weiblich","98","0.0425754932191898","0.0346437662456546","0.050507220192725"
"Seltener","1992","35-65 Jahre alt","maennlich","253","0.079301272577719","0.0701959373036114","0.0884066078518266"
"Seltener","1992","35-65 Jahre alt","weiblich","181","0.0605399796355987","0.0525190531297722","0.0685609061414251"
"Seltener","1992","66 und älter","maennlich","","","",""
"Seltener","1992","66 und älter","weiblich","","","",""
"Nie","1992","16-34 Jahre alt","maennlich","2264","0.906506579889096","0.895037290962327","0.917975868815865"
"Nie","1992","16-34 Jahre alt","weiblich","2365","0.946200636319612","0.937336920368177","0.955064352271048"
"Nie","1992","35-65 Jahre alt","maennlich","2969","0.872398227391023","0.861155211276729","0.883641243505317"
"Nie","1992","35-65 Jahre alt","weiblich","3138","0.914802327131946","0.905412842687347","0.924191811576546"
"Nie","1992","66 und älter","maennlich","503","0.912566489962868","0.888894997357407","0.936237982568329"
"Nie","1992","66 und älter","weiblich","863","0.971328532748093","0.960364732358379","0.982292333137807"
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1992","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1992","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","weiblich","","","",""
"Taeglich","1993","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1993","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1993","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1993","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1993","66 und älter","maennlich","","","",""
"Taeglich","1993","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1993","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1993","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","maennlich","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1993","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1993","66 und älter","weiblich","","","",""
"Seltener","1993","16-34 Jahre alt","maennlich","","","",""
"Seltener","1993","16-34 Jahre alt","weiblich","","","",""
"Seltener","1993","35-65 Jahre alt","maennlich","","","",""
"Seltener","1993","35-65 Jahre alt","weiblich","","","",""
"Seltener","1993","66 und älter","maennlich","","","",""
"Seltener","1993","66 und älter","weiblich","","","",""
"Nie","1993","16-34 Jahre alt","maennlich","","","",""
"Nie","1993","16-34 Jahre alt","weiblich","","","",""
"Nie","1993","35-65 Jahre alt","maennlich","","","",""
"Nie","1993","35-65 Jahre alt","weiblich","","","",""
"Nie","1993","66 und älter","maennlich","","","",""
"Nie","1993","66 und älter","weiblich","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1993","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1993","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","weiblich","","","",""
"Taeglich","1994","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1994","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1994","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1994","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1994","66 und älter","maennlich","","","",""
"Taeglich","1994","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","maennlich","72","0.019869969398113","0.0150713789804077","0.0246685598158183"
"Min 1x pro Woche","1994","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1994","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1994","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","maennlich","34","0.0127938905879954","0.00825780308168327","0.0173299780943076"
"Min 1x pro Monat","1994","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","maennlich","80","0.0238447497173215","0.0185987402895767","0.0290907591450664"
"Min 1x pro Monat","1994","35-65 Jahre alt","weiblich","64","0.019591704774091","0.0148429357542735","0.0243404737939086"
"Min 1x pro Monat","1994","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1994","66 und älter","weiblich","","","",""
"Seltener","1994","16-34 Jahre alt","maennlich","148","0.0695741015017956","0.059304800368848","0.0798434026347432"
"Seltener","1994","16-34 Jahre alt","weiblich","109","0.0479986876766984","0.0394889683018109","0.0565084070515859"
"Seltener","1994","35-65 Jahre alt","maennlich","278","0.0927998263570057","0.0828228629467762","0.102776789767235"
"Seltener","1994","35-65 Jahre alt","weiblich","177","0.0568225610702909","0.0488902717267828","0.0647548504137989"
"Seltener","1994","66 und älter","maennlich","47","0.102931867184205","0.0776965868550943","0.128167147513315"
"Seltener","1994","66 und älter","weiblich","","","",""
"Nie","1994","16-34 Jahre alt","maennlich","2167","0.914290899157447","0.902992111195219","0.925589687119675"
"Nie","1994","16-34 Jahre alt","weiblich","2295","0.942947559507001","0.93371413788512","0.952180981128881"
"Nie","1994","35-65 Jahre alt","maennlich","2819","0.86348545452756","0.851679796139755","0.875291112915364"
"Nie","1994","35-65 Jahre alt","weiblich","3019","0.919545723954649","0.910226008052067","0.928865439857231"
"Nie","1994","66 und älter","maennlich","496","0.872636674781419","0.844950725517192","0.900322624045647"
"Nie","1994","66 und älter","weiblich","892","0.965366137761056","0.953595372008123","0.977136903513989"
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1994","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1994","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","weiblich","","","",""
"Taeglich","1995","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1995","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1995","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1995","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1995","66 und älter","maennlich","","","",""
"Taeglich","1995","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","maennlich","67","0.0188418563763386","0.01425403075091","0.0234296820017672"
"Min 1x pro Woche","1995","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1995","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1995","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","maennlich","99","0.0331477767209491","0.0271071388034032","0.0391884146384949"
"Min 1x pro Monat","1995","35-65 Jahre alt","weiblich","58","0.0167011745494019","0.0124081743450556","0.0209941747537481"
"Min 1x pro Monat","1995","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1995","66 und älter","weiblich","","","",""
"Seltener","1995","16-34 Jahre alt","maennlich","204","0.0929120369938365","0.0813859731938374","0.104438100793836"
"Seltener","1995","16-34 Jahre alt","weiblich","140","0.0614556429982242","0.0520470225056397","0.0708642634908087"
"Seltener","1995","35-65 Jahre alt","maennlich","350","0.114277709246105","0.103542633768815","0.125012784723394"
"Seltener","1995","35-65 Jahre alt","weiblich","249","0.0883906623023705","0.0788812819606811","0.0979000426440599"
"Seltener","1995","66 und älter","maennlich","43","0.0899440624183624","0.0667599512137518","0.113128173622973"
"Seltener","1995","66 und älter","weiblich","34","0.0349296842556416","0.023223671433944","0.0466356970773392"
"Nie","1995","16-34 Jahre alt","maennlich","2183","0.886642455119919","0.874055525510418","0.899229384729421"
"Nie","1995","16-34 Jahre alt","weiblich","2336","0.925128652145628","0.914818227374636","0.935439076916619"
"Nie","1995","35-65 Jahre alt","maennlich","2844","0.829418107214018","0.816726144938308","0.842110069489728"
"Nie","1995","35-65 Jahre alt","weiblich","3088","0.887456532191782","0.876869400063613","0.898043664319952"
"Nie","1995","66 und älter","maennlich","507","0.850950416081601","0.822090991375156","0.879809840788046"
"Nie","1995","66 und älter","weiblich","898","0.951262695951968","0.937534509441266","0.964990882462671"
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1995","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1995","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","weiblich","","","",""
"Taeglich","1996","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1996","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1996","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1996","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1996","66 und älter","maennlich","","","",""
"Taeglich","1996","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","maennlich","65","0.0181211706830276","0.0135913308309625","0.0226510105350926"
"Min 1x pro Woche","1996","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1996","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1996","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","maennlich","72","0.0241096714571584","0.0189006406275158","0.0293187022868009"
"Min 1x pro Monat","1996","35-65 Jahre alt","weiblich","46","0.011215800569514","0.00767395070143545","0.0147576504375925"
"Min 1x pro Monat","1996","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1996","66 und älter","weiblich","","","",""
"Seltener","1996","16-34 Jahre alt","maennlich","193","0.100439845050829","0.0882868790701459","0.112592811031512"
"Seltener","1996","16-34 Jahre alt","weiblich","125","0.0561817336674749","0.0469939409744825","0.0653695263604674"
"Seltener","1996","35-65 Jahre alt","maennlich","340","0.112829875129098","0.10208562073264","0.123574129525556"
"Seltener","1996","35-65 Jahre alt","weiblich","240","0.0859506066956614","0.0765236056363704","0.0953776077549524"
"Seltener","1996","66 und älter","maennlich","61","0.129793000934698","0.102991041556443","0.156594960312952"
"Seltener","1996","66 und älter","weiblich","34","0.0362790860149865","0.0244075899947111","0.0481505820352619"
"Nie","1996","16-34 Jahre alt","maennlich","2124","0.884238215133544","0.871302769135996","0.897173661131092"
"Nie","1996","16-34 Jahre alt","weiblich","2269","0.935010111971938","0.925174520577876","0.944845703365999"
"Nie","1996","35-65 Jahre alt","maennlich","2854","0.844939282730716","0.832647229853492","0.85723133560794"
"Nie","1996","35-65 Jahre alt","weiblich","3091","0.896373599172602","0.886123124288778","0.906624074056426"
"Nie","1996","66 und älter","maennlich","520","0.838191269587261","0.808821390175664","0.867561148998858"
"Nie","1996","66 und älter","weiblich","906","0.953365374234938","0.939978302950876","0.966752445518999"
"Nie, sehr selten (1984)","1996","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1996","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1996","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1996","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1996","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1996","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1996","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1996","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1996","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1996","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1996","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1996","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1996","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1996","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1996","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1996","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1996","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1996","66 und älter","weiblich","","","",""
"Taeglich","1997","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1997","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1997","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1997","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1997","66 und älter","maennlich","","","",""
"Taeglich","1997","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1997","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1997","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1997","35-65 Jahre alt","maennlich","54","0.0180864369419303","0.013515348365208","0.0226575255186527"
"Min 1x pro Woche","1997","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1997","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1997","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1997","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Monat","1997","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1997","35-65 Jahre alt","maennlich","87","0.0263353403523138","0.0208427062440473","0.0318279744605803"
"Min 1x pro Monat","1997","35-65 Jahre alt","weiblich","48","0.0117707728122117","0.00811473028748748","0.0154268153369359"
"Min 1x pro Monat","1997","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1997","66 und älter","weiblich","","","",""
"Seltener","1997","16-34 Jahre alt","maennlich","127","0.060982125228944","0.0511918488176644","0.0707724016402237"
"Seltener","1997","16-34 Jahre alt","weiblich","94","0.0465882755874925","0.038012317287456","0.0551642338875291"
"Seltener","1997","35-65 Jahre alt","maennlich","276","0.0929675081250383","0.0830069536323592","0.102928062617717"
"Seltener","1997","35-65 Jahre alt","weiblich","228","0.0837670442634847","0.0743758796564247","0.0931582088705446"
"Seltener","1997","66 und älter","maennlich","40","0.0802295464764038","0.0589667091608689","0.101492383791939"
"Seltener","1997","66 und älter","weiblich","","","",""
"Nie","1997","16-34 Jahre alt","maennlich","2129","0.918477450355591","0.907282301507811","0.929672599203371"
"Nie","1997","16-34 Jahre alt","weiblich","2203","0.942445771147682","0.932968770653488","0.951922771641877"
"Nie","1997","35-65 Jahre alt","maennlich","2848","0.862610714580718","0.850802333651678","0.874419095509757"
"Nie","1997","35-65 Jahre alt","weiblich","3049","0.898486484025503","0.888248896872701","0.908724071178304"
"Nie","1997","66 und älter","maennlich","560","0.878252560056614","0.852657629727361","0.903847490385866"
"Nie","1997","66 und älter","weiblich","902","0.960766244125675","0.948334928123362","0.973197560127988"
"Nie, sehr selten (1984)","1997","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1997","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1997","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1997","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1997","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1997","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1997","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1997","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1997","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1997","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1997","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1997","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1997","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1997","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1997","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1997","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1997","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1997","66 und älter","weiblich","","","",""
"Taeglich","1998","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1998","16-34 Jahre alt","weiblich","","","",""
"Taeglich","1998","35-65 Jahre alt","maennlich","","","",""
"Taeglich","1998","35-65 Jahre alt","weiblich","","","",""
"Taeglich","1998","66 und älter","maennlich","","","",""
"Taeglich","1998","66 und älter","weiblich","","","",""
"Min 1x pro Woche","1998","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Woche","1998","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1998","35-65 Jahre alt","maennlich","59","0.0155493054811769","0.0115707889704278","0.019527821991926"
"Min 1x pro Woche","1998","35-65 Jahre alt","weiblich","","","",""
"Min 1x pro Woche","1998","66 und älter","maennlich","","","",""
"Min 1x pro Woche","1998","66 und älter","weiblich","","","",""
"Min 1x pro Monat","1998","16-34 Jahre alt","maennlich","","","",""
"Min 1x pro Monat","1998","16-34 Jahre alt","weiblich","","","",""
"Min 1x pro Monat","1998","35-65 Jahre alt","maennlich","92","0.0230244428994854","0.0182015779991126","0.0278473077998582"
"Min 1x pro Monat","1998","35-65 Jahre alt","weiblich","73","0.0166708968604733","0.0125914483502086","0.0207503453707381"
"Min 1x pro Monat","1998","66 und älter","maennlich","","","",""
"Min 1x pro Monat","1998","66 und älter","weiblich","","","",""
"Seltener","1998","16-34 Jahre alt","maennlich","199","0.0943974394371619","0.0827242778411545","0.106070601033169"
"Seltener","1998","16-34 Jahre alt","weiblich","167","0.0668298229975031","0.0569694505357426","0.0766901954592637"
"Seltener","1998","35-65 Jahre alt","maennlich","447","0.129652941565539","0.118850893581509","0.140454989549568"
"Seltener","1998","35-65 Jahre alt","weiblich","362","0.109528352325255","0.0995778305941944","0.119478874056316"
"Seltener","1998","66 und älter","maennlich","92","0.142812127680674","0.117854967356316","0.167769288005032"
"Seltener","1998","66 und älter","weiblich","62","0.0567249039273553","0.0431046790021782","0.0703451288525324"
"Nie","1998","16-34 Jahre alt","maennlich","2167","0.887336248164041","0.874712864380707","0.899959631947374"
"Nie","1998","16-34 Jahre alt","weiblich","2278","0.924789572173353","0.914376275756481","0.935202868590225"
"Nie","1998","35-65 Jahre alt","maennlich","3108","0.829834430745986","0.817750721899149","0.841918139592823"
"Nie","1998","35-65 Jahre alt","weiblich","3335","0.869949252684385","0.859232186496023","0.880666318872747"
"Nie","1998","66 und älter","maennlich","623","0.803793631715828","0.77546644498969","0.832120818441965"
"Nie","1998","66 und älter","weiblich","1033","0.934812050918688","0.920276750214194","0.949347351623182"
"Nie, sehr selten (1984)","1998","16-34 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1998","16-34 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1998","35-65 Jahre alt","maennlich","","","",""
"Nie, sehr selten (1984)","1998","35-65 Jahre alt","weiblich","","","",""
"Nie, sehr selten (1984)","1998","66 und älter","maennlich","","","",""
"Nie, sehr selten (1984)","1998","66 und älter","weiblich","","","",""
"Gelegentlich (1984)","1998","16-34 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1998","16-34 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1998","35-65 Jahre alt","maennlich","","","",""
"Gelegentlich (1984)","1998","35-65 Jahre alt","weiblich","","","",""
"Gelegentlich (1984)","1998","66 und älter","maennlich","","","",""
"Gelegentlich (1984)","1998","66 und älter","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","weiblich","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","maennlich","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","weiblich","","","",""
"Taeglich","1999","16-34 Jahre alt","maennlich","","","",""
"Taeglich","1999","16-34 Jahre alt","weiblich","","","",""
