"pli0097_h","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Taeglich","2018","Hauptschule","Staedtischer Raum","","","",""
"Taeglich","2018","Hauptschule","Laendlicher Raum","","","",""
"Taeglich","2018","Realschule","Staedtischer Raum","","","",""
"Taeglich","2018","Realschule","Laendlicher Raum","","","",""
"Taeglich","2018","(Fach-)Abitur","Staedtischer Raum","","","",""
"Taeglich","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Taeglich","2018","AkademikerIn","Staedtischer Raum","","","",""
"Taeglich","2018","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Woche","2018","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2018","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2018","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2018","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Monat","2018","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2018","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2018","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2018","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Monat","2018","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Monat","2018","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2018","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2018","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2018","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2018","Realschule","Staedtischer Raum","","","",""
"Seltener","2018","Realschule","Laendlicher Raum","","","",""
"Seltener","2018","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2018","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2018","AkademikerIn","Laendlicher Raum","","","",""
"Nie","2018","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nie","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nie","2018","Hauptschule","Staedtischer Raum","","","",""
"Nie","2018","Hauptschule","Laendlicher Raum","","","",""
"Nie","2018","Realschule","Staedtischer Raum","","","",""
"Nie","2018","Realschule","Laendlicher Raum","","","",""
"Nie","2018","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nie","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nie","2018","AkademikerIn","Staedtischer Raum","","","",""
"Nie","2018","AkademikerIn","Laendlicher Raum","","","",""
"Taeglich","2019","(noch) kein Abschluss","Staedtischer Raum","2","","",""
"Taeglich","2019","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Taeglich","2019","Hauptschule","Staedtischer Raum","7","","",""
"Taeglich","2019","Hauptschule","Laendlicher Raum","3","","",""
"Taeglich","2019","Realschule","Staedtischer Raum","10","","",""
"Taeglich","2019","Realschule","Laendlicher Raum","14","","",""
"Taeglich","2019","(Fach-)Abitur","Staedtischer Raum","6","","",""
"Taeglich","2019","(Fach-)Abitur","Laendlicher Raum","5","","",""
"Taeglich","2019","AkademikerIn","Staedtischer Raum","34","0.00570522335655116","0.00360238133927019","0.00780806537383213"
"Taeglich","2019","AkademikerIn","Laendlicher Raum","19","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Woche","2019","Hauptschule","Staedtischer Raum","24","","",""
"Min 1x pro Woche","2019","Hauptschule","Laendlicher Raum","23","","",""
"Min 1x pro Woche","2019","Realschule","Staedtischer Raum","31","0.00670512544756087","0.00405503280462577","0.00935521809049598"
"Min 1x pro Woche","2019","Realschule","Laendlicher Raum","31","0.00693034342332631","0.00392647078561914","0.00993421606103348"
"Min 1x pro Woche","2019","(Fach-)Abitur","Staedtischer Raum","32","0.00911593901667507","0.00565745037672206","0.0125744276566281"
"Min 1x pro Woche","2019","(Fach-)Abitur","Laendlicher Raum","24","","",""
"Min 1x pro Woche","2019","AkademikerIn","Staedtischer Raum","91","0.0206455691253763","0.0166755178369284","0.0246156204138243"
"Min 1x pro Woche","2019","AkademikerIn","Laendlicher Raum","53","0.0220104241119876","0.0154150664665221","0.028605781757453"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Staedtischer Raum","10","","",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Min 1x pro Monat","2019","Hauptschule","Staedtischer Raum","39","0.0102412448731069","0.00700809375756674","0.0134743959886471"
"Min 1x pro Monat","2019","Hauptschule","Laendlicher Raum","36","0.0116439317299301","0.00733494719816492","0.0159529162616952"
"Min 1x pro Monat","2019","Realschule","Staedtischer Raum","51","0.0138202810833195","0.0100292706745207","0.0176112914921182"
"Min 1x pro Monat","2019","Realschule","Laendlicher Raum","94","0.0235009417629256","0.0180157372029832","0.028986146322868"
"Min 1x pro Monat","2019","(Fach-)Abitur","Staedtischer Raum","52","0.0173509491417234","0.0125994017580209","0.0221024965254259"
"Min 1x pro Monat","2019","(Fach-)Abitur","Laendlicher Raum","21","","",""
"Min 1x pro Monat","2019","AkademikerIn","Staedtischer Raum","183","0.0278986150851813","0.02330071166207","0.0324965185082926"
"Min 1x pro Monat","2019","AkademikerIn","Laendlicher Raum","101","0.0439297117731011","0.0347171349927019","0.0531422885535003"
"Seltener","2019","(noch) kein Abschluss","Staedtischer Raum","42","0.0547495088030448","0.0358061590355122","0.0736928585705774"
"Seltener","2019","(noch) kein Abschluss","Laendlicher Raum","21","","",""
"Seltener","2019","Hauptschule","Staedtischer Raum","253","0.0754166404220423","0.0669367238430491","0.0838965570010356"
"Seltener","2019","Hauptschule","Laendlicher Raum","175","0.0798267119376478","0.0689404864722775","0.0907129374030181"
"Seltener","2019","Realschule","Staedtischer Raum","329","0.0933635838262637","0.0839159328249575","0.10281123482757"
"Seltener","2019","Realschule","Laendlicher Raum","267","0.0898756285845527","0.0795197816350106","0.100231475534095"
"Seltener","2019","(Fach-)Abitur","Staedtischer Raum","310","0.108946188304811","0.0976082989905407","0.120284077619081"
"Seltener","2019","(Fach-)Abitur","Laendlicher Raum","120","0.108445495851928","0.0900452135609384","0.126845778142918"
"Seltener","2019","AkademikerIn","Staedtischer Raum","653","0.108876782204644","0.100180186922958","0.117573377486329"
"Seltener","2019","AkademikerIn","Laendlicher Raum","233","0.115710109499633","0.101330734332073","0.130089484667194"
"Nie","2019","(noch) kein Abschluss","Staedtischer Raum","494","0.930735369218278","0.909592589771323","0.951878148665233"
"Nie","2019","(noch) kein Abschluss","Laendlicher Raum","185","0.879797304067874","0.835814100229604","0.923780507906144"
"Nie","2019","Hauptschule","Staedtischer Raum","3402","0.906026865890475","0.89665648281202","0.91539724896893"
"Nie","2019","Hauptschule","Laendlicher Raum","2144","0.901061570090457","0.889068561792465","0.913054578388449"
"Nie","2019","Realschule","Staedtischer Raum","3222","0.8838782754441","0.87347496702839","0.89428158385981"
"Nie","2019","Realschule","Laendlicher Raum","2524","0.877765861547943","0.865905446646894","0.889626276448992"
"Nie","2019","(Fach-)Abitur","Staedtischer Raum","2501","0.862336426743971","0.849798604403879","0.874874249084064"
"Nie","2019","(Fach-)Abitur","Laendlicher Raum","927","0.858844858579597","0.838240908545055","0.879448808614139"
"Nie","2019","AkademikerIn","Staedtischer Raum","3967","0.836873810228248","0.826557970739538","0.847189649716957"
"Nie","2019","AkademikerIn","Laendlicher Raum","1495","0.813007025072752","0.795479652143663","0.830534398001842"
