year,bula_h,regtyp,pli0097_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,Bavaria,Rural regions,Never,0.06472263743728227,740,12518,0.06466204898280728,0.06478322589175725
1996,Berlin,Urban regions,Never,0.042617630550809874,499,12518,0.04256788790030344,0.042667373201316305
1996,Brandenburg,Urban regions,Never,0.002470140805624334,31,12518,0.0024579167486048475,0.002482364862643821
1996,Brandenburg,Rural regions,Seldom,0.0023246360942971453,39,12518,0.002312776668224004,0.002336495520370287
1996,Brandenburg,Rural regions,Never,0.027666287770021007,509,12518,0.02762589769344257,0.027706677846599442
1996,Mecklenburg-Western Pomerania,Urban regions,Never,0.0030074771776076943,49,12518,0.0029939925585962856,0.003020961796619103
1996,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.0018512893709374857,32,12518,0.001840703506242521,0.0018618752356324504
1996,Mecklenburg-Western Pomerania,Rural regions,Never,0.01692427543851681,300,12518,0.016892511080069943,0.016956039796963675
1996,Saxony,Urban regions,Seldom,0.0015362262507629212,32,12518,0.0015265816266327858,0.0015458708748930566
1996,Saxony,Urban regions,Never,0.028419392315732834,521,12518,0.028378472056871766,0.028460312574593902
1996,Saxony,Rural regions,Seldom,0.002313713946964108,44,12518,0.002301882349290253,0.0023255455446379632
1996,Saxony,Rural regions,Never,0.026658212515143116,474,12518,0.026618544565144904,0.02669788046514133
1996,Saxony-Anhalt,Urban regions,Never,0.007370191584051035,136,12518,0.007349128371764738,0.007391254796337332
1996,Saxony-Anhalt,Rural regions,Seldom,0.0023181412770903183,52,12518,0.0023062983911241145,0.002329984163056522
1996,Saxony-Anhalt,Rural regions,Never,0.02424479950117657,456,12518,0.024206922874311854,0.024282676128041285
1996,Thuringa,Urban regions,Never,0.008931368490537706,174,12518,0.008908199749843271,0.008954537231232141
1996,Thuringa,Rural regions,Seldom,0.0014254072383582711,35,12518,0.001416116477198901,0.0014346979995176411
1996,Thuringa,Rural regions,Never,0.01947698312530826,423,12518,0.01944295160898162,0.0195110146416349
1997,Schleswig-Holstein,Urban regions,Never,0.016040698192143637,119,12192,0.016009679296014805,0.01607171708827247
1997,Schleswig-Holstein,Rural regions,Never,0.017860824881106505,122,12192,0.017828123702156112,0.017893526060056897
1997,Hamburg,Urban regions,Never,0.01668443194118945,119,12192,0.016652807103388918,0.01671605677898998
1997,Lower Saxony,Urban regions,Never,0.043652961657359164,475,12192,0.043602514029179355,0.04370340928553897
1997,Lower Saxony,Rural regions,Seldom,0.0029980190581349307,34,12192,0.002984520376890165,0.0030115177393796964
1997,Lower Saxony,Rural regions,Never,0.043349549315054,468,12192,0.043299269338045246,0.04339982929206275
1997,Bremen,Urban regions,Never,0.009387744076045609,80,12192,0.009363934119321505,0.009411554032769713
1997,North Rhine-Westphalia,Urban regions,At least once per month,0.0039255552998069595,40,12192,0.003910116178280249,0.00394099442133367
1997,North Rhine-Westphalia,Urban regions,Seldom,0.016025229109422043,143,12192,0.015994224929955208,0.016056233288888878
1997,North Rhine-Westphalia,Urban regions,Never,0.19727407043078124,2225,12192,0.1971758176647527,0.19737232319680978
1997,North Rhine-Westphalia,Rural regions,Never,0.006244429704223174,63,12192,0.006224980030718757,0.0062638793777275905
1997,Hesse,Urban regions,Seldom,0.005392222446109027,46,12192,0.005374140883383193,0.00541030400883486
1997,Hesse,Urban regions,Never,0.059007501884814226,644,12192,0.058949322003375854,0.0590656817662526
1997,Hesse,Rural regions,Never,0.01082465939758714,111,12192,0.01079911063342218,0.010850208161752101
1997,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.003062819664850629,31,12192,0.0030491763234464157,0.0030764630062548423
1997,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.048981253733818265,516,12192,0.04892796497261859,0.049034542495017944
1997,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.011013312003858819,117,12192,0.01098754402643899,0.011039079981278647
1997,Baden-Wuerttemberg,Urban regions,Seldom,0.00837551602671751,92,12192,0.0083530148337304,0.00839801721970462
1997,Baden-Wuerttemberg,Urban regions,Never,0.1062486407534556,1373,12192,0.1061725562543352,0.10632472525257598
1997,Baden-Wuerttemberg,Rural regions,Never,0.016135624171769548,177,12192,0.01610451512959887,0.016166733213940226
1997,Bavaria,Urban regions,Seldom,0.0046091239759831065,48,12192,0.00459240028401937,0.0046258476679468434
1997,Bavaria,Urban regions,Never,0.06767279209658301,721,12192,0.06761077415270522,0.06773481004046081
1997,Bavaria,Rural regions,Seldom,0.006448886856593005,68,12192,0.006429123367302768,0.006468650345883242
1997,Bavaria,Rural regions,Never,0.06574179063581789,733,12192,0.0656806006485688,0.06580298062306698
1997,Berlin,Urban regions,Never,0.040775178766945676,465,12192,0.04072634904201159,0.04082400849187976
1997,Brandenburg,Rural regions,Never,0.02844322164154106,519,12192,0.02840217764685821,0.028484265636223912
1997,Mecklenburg-Western Pomerania,Urban regions,Never,0.0031561257721265446,52,12192,0.003142276821726041,0.003169974722527048
1997,Mecklenburg-Western Pomerania,Rural regions,Never,0.017319541869422136,294,12192,0.01728733114467056,0.017351752594173712
1997,Saxony,Urban regions,Never,0.02815227666708949,509,12192,0.028111437017358926,0.028193116316820057
1997,Saxony,Rural regions,Seldom,0.0018240795710395081,34,12192,0.0018135441578953696,0.0018346149841836467
1997,Saxony,Rural regions,Never,0.02786990251214179,477,12192,0.027829262291580163,0.027910542732703415
1997,Saxony-Anhalt,Urban regions,Never,0.0072766349626042694,133,12192,0.007255650127878674,0.007297619797329865
1997,Saxony-Anhalt,Rural regions,Seldom,0.0018472977942849298,38,12192,0.0018366956652366739,0.0018578999233331858
1997,Saxony-Anhalt,Rural regions,Never,0.0253353410252554,470,12192,0.025296542329781267,0.025374139720729532
1997,Thuringa,Urban regions,Never,0.009759157732874018,183,12192,0.009734885891625552,0.009783429574122484
1997,Thuringa,Rural regions,Seldom,0.001595120262510483,34,12192,0.0015852670874196629,0.001604973437601303
1997,Thuringa,Rural regions,Never,0.019688464108940203,419,12192,0.019654162529915416,0.01972276568796499
1998,Schleswig-Holstein,Urban regions,Never,0.015460971881911189,153,13635,0.01543069406391538,0.015491249699906997
1998,Schleswig-Holstein,Rural regions,Never,0.016051467794434695,136,13635,0.016020626451706217,0.016082309137163173
1998,Hamburg,Urban regions,Never,0.016996716425017953,140,13635,0.0169649952176415,0.017028437632394408
1998,Lower Saxony,Urban regions,Seldom,0.005807067514552185,56,13635,0.005788420750137559,0.005825714278966811
1998,Lower Saxony,Urban regions,Never,0.04185537464384806,508,13635,0.04180622947163575,0.041904519816060366
1998,Lower Saxony,Rural regions,Seldom,0.006639130057886058,74,13635,0.006619200446838788,0.006659059668933328
1998,Lower Saxony,Rural regions,Never,0.0419457499988856,526,13635,0.0418965541177562,0.04199494588001499
1998,Bremen,Urban regions,Never,0.008989205183554165,91,13635,0.008966042463948373,0.009012367903159957
1998,North Rhine-Westphalia,Urban regions,At least once per month,0.00325187420501201,43,13635,0.003237902503692185,0.003265845906331835
1998,North Rhine-Westphalia,Urban regions,Seldom,0.02254243289473117,252,13635,0.022506004581699626,0.022578861207762712
1998,North Rhine-Westphalia,Urban regions,Never,0.1924166485414967,2433,13635,0.19231990884686756,0.19251338823612585
1998,North Rhine-Westphalia,Rural regions,Never,0.004866623148407679,63,13635,0.004849544865021692,0.004883701431793666
1998,Hesse,Urban regions,Seldom,0.006385417393737233,82,13635,0.0063658697986511276,0.006404964988823338
1998,Hesse,Urban regions,Never,0.0582173575144739,695,13635,0.05815989411749534,0.05827482091145246
1998,Hesse,Rural regions,Never,0.0099592147845486,128,13635,0.009934846284225172,0.00998358328487203
1998,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.0035869989670594734,39,13635,0.003572327449792208,0.003601670484326739
1998,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.04560351627495836,556,13635,0.045552318240180405,0.04565471430973631
1998,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.012267413091261557,152,13635,0.012240399277804867,0.012294426904718247
1998,Baden-Wuerttemberg,Urban regions,Seldom,0.011152305768237803,134,13635,0.011126534443273389,0.011178077093202217
1998,Baden-Wuerttemberg,Urban regions,Never,0.10059341189488323,1434,13635,0.1005195955541866,0.10066722823557986
1998,Baden-Wuerttemberg,Rural regions,Never,0.014323971724156044,178,13635,0.014294811655957876,0.014353131792354212
1998,Bavaria,Urban regions,Seldom,0.006471247470952189,72,13635,0.006451569789098185,0.006490925152806193
1998,Bavaria,Urban regions,Never,0.06632025970347609,794,13635,0.06625919197200095,0.06638132743495123
1998,Bavaria,Rural regions,Seldom,0.008728056217255298,106,13635,0.008705229425062336,0.00875088300944826
1998,Bavaria,Rural regions,Never,0.0636979026359877,837,13635,0.06363797042841847,0.06375783484355692
1998,Berlin,Urban regions,Seldom,0.00439146720758858,53,13635,0.004375240185116297,0.004407694230060862
1998,Berlin,Urban regions,Never,0.03583503745141964,451,13635,0.03578942122931592,0.035880653673523354
1998,Brandenburg,Rural regions,Seldom,0.0024418959144835903,47,13635,0.002429783732560603,0.0024540080964065777
1998,Brandenburg,Rural regions,Never,0.028312909456997534,519,13635,0.02827220469900313,0.02835361421499194
1998,Mecklenburg-Western Pomerania,Urban regions,Never,0.00260274964855038,49,13635,0.0025902459068916778,0.0026152533902090826
1998,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.0013966339269321105,34,13635,0.0013874690314367305,0.0014057988224274905
1998,Mecklenburg-Western Pomerania,Rural regions,Never,0.017489953927187125,307,13635,0.017457783817394244,0.017522124036980006
1998,Saxony,Urban regions,Seldom,0.002116175878286379,42,13635,0.002104898566653702,0.0021274531899190562
1998,Saxony,Urban regions,Never,0.026680845565177413,523,13635,0.026641298237700426,0.0267203928926544
1998,Saxony,Rural regions,Seldom,0.002586883739649749,47,13635,0.0025744180674172846,0.002599349411882213
1998,Saxony,Rural regions,Never,0.028967502675766785,535,13635,0.028926343931071144,0.029008661420462427
1998,Saxony-Anhalt,Urban regions,Never,0.005976796713684588,121,13635,0.0059578810225539265,0.00599571240481525
1998,Saxony-Anhalt,Rural regions,Seldom,0.0023005768573512307,55,13635,0.0022888195480217544,0.002312334166680707
1998,Saxony-Anhalt,Rural regions,Never,0.02471470665367178,480,13635,0.02467660592529168,0.024752807382051878
1998,Thuringa,Urban regions,Never,0.008835052493023682,194,13635,0.008812087450969307,0.008858017535078058
1998,Thuringa,Rural regions,Seldom,0.002310681097899663,57,13635,0.002298898057200397,0.002322464138598929
1998,Thuringa,Rural regions,Never,0.01890979506160489,439,13635,0.0188763688166471,0.01894322130656268
1999,Schleswig-Holstein,Urban regions,Seldom,0.003043277595539913,31,13123,0.003029806786097796,0.00305674840498203
1999,Schleswig-Holstein,Urban regions,Never,0.013700030766737769,122,13123,0.013671602522613787,0.013728459010861751
1999,Schleswig-Holstein,Rural regions,Never,0.01846776685037489,142,13123,0.018434840451887514,0.018500693248862263
1999,Hamburg,Urban regions,Never,0.017574201732583637,132,13123,0.017542067166639325,0.01760633629852795
1999,Lower Saxony,Urban regions,Never,0.045532906436422056,529,13123,0.045481923138878666,0.045583889733965446
1999,Lower Saxony,Rural regions,Seldom,0.004272181595362529,48,13123,0.004256230888717837,0.004288132302007221
1999,Lower Saxony,Rural regions,Never,0.04323727603326166,525,13123,0.04318753485813131,0.043287017208392016
1999,Bremen,Urban regions,Never,0.008911251317997733,83,13123,0.00888826812446456,0.008934234511530905
1999,North Rhine-Westphalia,Urban regions,At least once per month,0.003638476807222509,43,13123,0.0036237518841481654,0.003653201730296853
1999,North Rhine-Westphalia,Urban regions,Seldom,0.014297666196742914,161,13123,0.014268633309702515,0.014326699083783314
1999,North Rhine-Westphalia,Urban regions,Never,0.1987849875512085,2388,13123,0.19868738726623192,0.19888258783618507
1999,North Rhine-Westphalia,Rural regions,Never,0.004748432385171221,60,13123,0.004731620116584769,0.004765244653757672
1999,Hesse,Urban regions,Seldom,0.005313072532372439,63,13123,0.005295293798349019,0.005330851266395859
1999,Hesse,Urban regions,Never,0.05813167886857465,664,13123,0.05807445380509426,0.05818890393205504
1999,Hesse,Rural regions,Never,0.010373757641743952,126,13123,0.010348978377581919,0.010398536905905986
1999,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.002517741959604837,35,13123,0.002505486123235758,0.002529997795973916
1999,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.04540218218087852,534,13123,0.04535126863584764,0.0454530957259094
1999,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.00240866763272407,31,13123,0.0023966795556321437,0.002420655709815996
1999,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.012257125507063022,137,13123,0.012230216292322389,0.012284034721803656
1999,Baden-Wuerttemberg,Urban regions,Seldom,0.007997922441340335,101,13123,0.0079761388420165,0.00801970604066417
1999,Baden-Wuerttemberg,Urban regions,Never,0.1047872942865823,1389,13123,0.10471239077349413,0.10486219779967047
1999,Baden-Wuerttemberg,Rural regions,Seldom,0.0027797275970475486,32,13123,0.0027668515835307657,0.0027926036105643316
1999,Baden-Wuerttemberg,Rural regions,Never,0.01401809177295233,157,13123,0.013989340063059186,0.014046843482845475
1999,Bavaria,Urban regions,Seldom,0.007149122990914695,69,13123,0.007128518914523907,0.007169727067305483
1999,Bavaria,Urban regions,Never,0.06770489124617174,783,13123,0.06764344837800167,0.06776633411434181
1999,Bavaria,Rural regions,Seldom,0.006294318934899585,78,13123,0.0062749775301179705,0.006313660339681199
1999,Bavaria,Rural regions,Never,0.06458213000390434,812,13123,0.06452202041350055,0.06464223959430812
1999,Berlin,Urban regions,Never,0.03984006299574833,472,13123,0.0397922312145358,0.03988789477696085
1999,Brandenburg,Urban regions,Never,0.0020389313345674045,32,13123,0.0020278996241005717,0.0020499630450342373
1999,Brandenburg,Rural regions,Seldom,0.0017990002609753726,39,13123,0.0017886366913697793,0.001809363830580966
1999,Brandenburg,Rural regions,Never,0.027384005503351176,495,13123,0.02734409346157498,0.027423917545127373
1999,Mecklenburg-Western Pomerania,Urban regions,Never,0.002576438504992126,50,13123,0.0025640409952771863,0.002588836014707066
1999,Mecklenburg-Western Pomerania,Rural regions,Never,0.01776298670046045,308,13123,0.01773068310237247,0.017795290298548434
1999,Saxony,Urban regions,Seldom,0.0014367681629175566,34,13123,0.0014275048595190644,0.0014460314663160487
1999,Saxony,Urban regions,Never,0.02593838456396016,506,13123,0.02589951144096833,0.025977257686951992
1999,Saxony,Rural regions,Seldom,0.0022351607180443557,49,13123,0.0022236114827032197,0.0022467099533854916
1999,Saxony,Rural regions,Never,0.02894574241830078,523,13123,0.028904741002807672,0.028986743833793887
1999,Saxony-Anhalt,Urban regions,Never,0.0063229463684551035,127,13123,0.006303561309114153,0.006342331427796054
1999,Saxony-Anhalt,Rural regions,Seldom,0.0018239274388514445,39,13123,0.0018134924470740077,0.0018343624306288813
1999,Saxony-Anhalt,Rural regions,Never,0.0249023101713166,497,13123,0.024864201076085994,0.024940419266547206
1999,Thuringa,Urban regions,Never,0.008829524195680515,196,13123,0.008806645693720859,0.008852402697640172
1999,Thuringa,Rural regions,Seldom,0.0013096283305872032,32,13123,0.0013007838116254932,0.0013184728495489132
1999,Thuringa,Rural regions,Never,0.018928001466391692,449,13123,0.018894675129834792,0.018961327802948593
2001,Schleswig-Holstein,Urban regions,Seldom,0.0037677767406503393,71,21050,0.0037528432330068084,0.00378271024829387
2001,Schleswig-Holstein,Urban regions,Never,0.01094173342199995,182,21050,0.010916376708765439,0.01096709013523446
2001,Schleswig-Holstein,Rural regions,Seldom,0.0029816379850609916,55,21050,0.0029683481989804896,0.0029949277711414936
2001,Schleswig-Holstein,Rural regions,Never,0.01716867947667628,293,21050,0.01713701685322395,0.01720034210012861
2001,Hamburg,Urban regions,Never,0.016373882634269577,242,21050,0.016342949080375424,0.01640481618816373
2001,Lower Saxony,Urban regions,Seldom,0.0025629911931921417,44,21050,0.0025506670921094524,0.002575315294274831
2001,Lower Saxony,Urban regions,Never,0.04378296096151241,805,21050,0.04373308747159597,0.04383283445142885
2001,Lower Saxony,Rural regions,Seldom,0.0032581642838402495,67,21050,0.003244273818711182,0.003272054748969317
2001,Lower Saxony,Rural regions,Never,0.04525132318151706,854,21050,0.045200659221801574,0.04530198714123255
2001,Bremen,Urban regions,Never,0.009363151373566917,145,21050,0.00933967628620157,0.009386626460932265
2001,North Rhine-Westphalia,Urban regions,At least once per week,0.0011449683021345091,31,21050,0.0011367252714144646,0.0011532113328545537
2001,North Rhine-Westphalia,Urban regions,At least once per month,0.001882041627301644,43,21050,0.0018714772354151647,0.0018926060191881235
2001,North Rhine-Westphalia,Urban regions,Seldom,0.01176987819656759,247,21050,0.011743590412206099,0.01179616598092908
2001,North Rhine-Westphalia,Urban regions,Never,0.2018754231700248,4129,21050,0.20177758326489764,0.20197326307515195
2001,North Rhine-Westphalia,Rural regions,Never,0.006197348676494418,114,21050,0.0061782196884011655,0.00621647766458767
2001,Hesse,Urban regions,Seldom,0.0032882064516491344,66,21050,0.0032742523046794298,0.003302160598618839
2001,Hesse,Urban regions,Never,0.05696135041783096,1063,21050,0.05690485752161196,0.05701784331404996
2001,Hesse,Rural regions,Never,0.012683771173331169,265,21050,0.012656494506897494,0.012711047839764844
2001,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.0037009392117602073,75,21050,0.0036861382549246693,0.0037157401685957454
2001,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.04419642354159902,912,21050,0.04414632595037616,0.04424652113282188
2001,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.013541129780088064,282,21050,0.013512958544397593,0.013569301015778535
2001,Baden-Wuerttemberg,Urban regions,At least once per month,0.00186741599787431,33,21050,0.0018568926576903039,0.001877939338058316
2001,Baden-Wuerttemberg,Urban regions,Seldom,0.007267272957396668,134,21050,0.007246569596074905,0.007287976318718431
2001,Baden-Wuerttemberg,Urban regions,Never,0.10597560049371457,2130,21050,0.10590057366589911,0.10605062732153003
2001,Baden-Wuerttemberg,Rural regions,Never,0.011583627643909711,218,21050,0.01155754622496071,0.011609709062858712
2001,Bavaria,Urban regions,Seldom,0.004908886075200642,86,21050,0.004891850301737419,0.0049259218486638655
2001,Bavaria,Urban regions,Never,0.06663605001500926,1302,21050,0.0665752618421388,0.06669683818787972
2001,Bavaria,Rural regions,At least once per month,0.0015121350250394577,31,21050,0.0015026638112967516,0.0015216062387821637
2001,Bavaria,Rural regions,Seldom,0.004511010154701994,98,21050,0.004494676096880973,0.004527344212523014
2001,Bavaria,Rural regions,Never,0.06897781729258305,1427,21050,0.06891604784834433,0.06903958673682177
2001,Berlin,Urban regions,Seldom,0.002209465097929347,37,21050,0.0021980204557610675,0.002220909740097626
2001,Berlin,Urban regions,Never,0.03940968031690662,718,21050,0.039362255079395066,0.03945710555441818
2001,Brandenburg,Urban regions,Never,0.0019883990857216833,56,21050,0.001977540868442636,0.001999257303000731
2001,Brandenburg,Rural regions,At least once per month,0.0011900720736260939,31,21050,0.0011816684418802044,0.0011984757053719833
2001,Brandenburg,Rural regions,Seldom,0.001836701541988776,54,21050,0.0018262649417270383,0.0018471381422505136
2001,Brandenburg,Rural regions,Never,0.028155196996955383,791,21050,0.02811487735199755,0.028195516641913217
2001,Mecklenburg-Western Pomerania,Urban regions,Never,0.002209734817369346,59,21050,0.002198289478219592,0.0022211801565191
2001,Mecklenburg-Western Pomerania,Rural regions,Never,0.0168370266382013,394,21050,0.01680566603464538,0.016868387241757217
2001,Saxony,Urban regions,Seldom,0.0010641429436854812,36,21050,0.0010561958608151611,0.0010720900265558013
2001,Saxony,Urban regions,Never,0.0252508419828588,728,21050,0.025212601503988158,0.025289082461729444
2001,Saxony,Rural regions,Seldom,0.0015455168267860375,43,21050,0.0015359418008221205,0.0015550918527499544
2001,Saxony,Rural regions,Never,0.029717769093307738,785,21050,0.029676379029424594,0.029759159157190882
2001,Saxony-Anhalt,Urban regions,Never,0.006399113973866644,171,21050,0.006379678064577369,0.006418549883155919
2001,Saxony-Anhalt,Rural regions,Seldom,0.0011669244543465421,44,21050,0.0011586028553534106,0.0011752460533396736
2001,Saxony-Anhalt,Rural regions,Never,0.026388951461917328,747,21050,0.02634988151963182,0.026428021404202837
2001,Thuringa,Urban regions,Never,0.007763232104801943,250,21050,0.007741839291592215,0.007784624918011671
2001,Thuringa,Rural regions,Seldom,0.00138379574157078,49,21050,0.0013747347806969089,0.001392856702444651
2001,Thuringa,Rural regions,Never,0.019549837391663098,613,21050,0.019516091314760363,0.019583583468565834
2003,Schleswig-Holstein,Urban regions,Seldom,0.0035035778260201944,70,21419,0.0034893060841240655,0.0035178495679163233
2003,Schleswig-Holstein,Urban regions,Never,0.012093868510887248,202,21419,0.012067467309603112,0.012120269712171384
2003,Schleswig-Holstein,Rural regions,Seldom,0.0057877180587219525,99,21419,0.005769395907137172,0.005806040210306733
2003,Schleswig-Holstein,Rural regions,Never,0.015583886112993979,260,21419,0.01555396963480748,0.015613802591180477
2003,Hamburg,Urban regions,Never,0.01520106066646361,260,21419,0.01517150818465155,0.015230613148275672
2003,Lower Saxony,Urban regions,Seldom,0.003964818154261332,69,21419,0.003949639537263902,0.003979996771258762
2003,Lower Saxony,Urban regions,Never,0.042615926722809706,818,21419,0.042567138803796235,0.04266471464182318
2003,Lower Saxony,Rural regions,Seldom,0.005055733703303478,91,21419,0.005038603019514897,0.005072864387092059
2003,Lower Saxony,Rural regions,Never,0.04514232801269918,863,21419,0.04509218106273767,0.045192474962660684
2003,Bremen,Urban regions,Never,0.010277298138439455,158,21419,0.010252938015810682,0.010301658261068228
2003,North Rhine-Westphalia,Urban regions,At least once per week,0.0021777836236437833,55,21419,0.002166524173688132,0.0021890430735994346
2003,North Rhine-Westphalia,Urban regions,At least once per month,0.002270740225114824,60,21419,0.0022592435222375776,0.0022822369279920708
2003,North Rhine-Westphalia,Urban regions,Seldom,0.01635865415028538,347,21419,0.016328015092932916,0.016389293207637847
2003,North Rhine-Westphalia,Urban regions,Never,0.1918959735200943,4055,21419,0.19180085834911023,0.19199108869107837
2003,North Rhine-Westphalia,Rural regions,Never,0.0060777814413303655,97,21419,0.006059008515452695,0.006096554367208036
2003,Hesse,Urban regions,Seldom,0.004374822212460395,98,21419,0.004358881366463914,0.004390763058456876
2003,Hesse,Urban regions,Never,0.05589773536026589,1090,21419,0.055842248538080355,0.055953222182451426
2003,Hesse,Rural regions,Never,0.011987630355606236,230,21419,0.011961343957024207,0.012013916754188265
2003,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.005341214139653988,110,21419,0.005323608967221781,0.005358819312086196
2003,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.04303309860128933,878,21419,0.04298408315126568,0.04308211405131298
2003,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.0018766235519550834,47,21419,0.0018661699990559471,0.0018870771048542197
2003,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.011993860872410628,246,21419,0.011967567726501588,0.012020154018319669
2003,Baden-Wuerttemberg,Urban regions,At least once per month,0.0015852495846092561,39,21419,0.0015756403777012896,0.0015948587915172226
2003,Baden-Wuerttemberg,Urban regions,Seldom,0.009850657702857509,180,21419,0.009826803429470989,0.009874511976244029
2003,Baden-Wuerttemberg,Urban regions,Never,0.10562539753751952,2204,21419,0.10555115938872045,0.1056996356863186
2003,Baden-Wuerttemberg,Rural regions,Never,0.011529539379194124,210,21419,0.011503754146634333,0.011555324611753915
2003,Bavaria,Urban regions,At least once per month,0.0018278219626210305,33,21419,0.0018175049751644543,0.0018381389500776067
2003,Bavaria,Urban regions,Seldom,0.0063651045932317215,128,21419,0.006345895829431651,0.006384313357031792
2003,Bavaria,Urban regions,Never,0.06762994110305996,1376,21419,0.06756928885668874,0.06769059334943119
2003,Bavaria,Rural regions,At least once per month,0.0016332995999148662,43,21419,0.001623546083978773,0.0016430531158509595
2003,Bavaria,Rural regions,Seldom,0.006860196429243757,193,21419,0.0068402595721387726,0.006880133286348741
2003,Bavaria,Rural regions,Never,0.0636018453967369,1285,21419,0.0635429002084237,0.0636607905850501
2003,Berlin,Urban regions,Seldom,0.00361726566082541,72,21419,0.0036027650423516326,0.0036317662792991878
2003,Berlin,Urban regions,Never,0.03716873578550311,710,21419,0.037123043044274266,0.03721442852673195
2003,Brandenburg,Urban regions,Never,0.0017266774716132062,58,21419,0.0017166494890407343,0.001736705454185678
2003,Brandenburg,Rural regions,Seldom,0.0030887873240489612,81,21419,0.0030753842175007973,0.003102190430597125
2003,Brandenburg,Rural regions,Never,0.027971140331205794,759,21419,0.027931313303860974,0.028010967358550614
2003,Mecklenburg-Western Pomerania,Urban regions,Never,0.002367587729431439,67,21419,0.0023558489878517264,0.0023793264710111513
2003,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.001872277057659656,48,21419,0.0018618355949102641,0.001882718520409048
2003,Mecklenburg-Western Pomerania,Rural regions,Never,0.016384907151991788,382,21419,0.0163542439283253,0.016415570375658276
2003,Saxony,Urban regions,Seldom,0.001814380344348343,59,21419,0.0018041012927250098,0.0018246593959716762
2003,Saxony,Urban regions,Never,0.02381885798884326,697,21419,0.023782027379772013,0.023855688597914506
2003,Saxony,Rural regions,Seldom,0.0024633582155605973,65,21419,0.0024513849823843015,0.002475331448736893
2003,Saxony,Rural regions,Never,0.02879184489506693,734,21419,0.028751454868971144,0.028832234921162717
2003,Saxony-Anhalt,Urban regions,Never,0.0056096196159192225,163,21419,0.0055915799541648385,0.0056276592776736065
2003,Saxony-Anhalt,Rural regions,Seldom,0.0015350667938630613,52,21419,0.001525610667360299,0.0015445229203658237
2003,Saxony-Anhalt,Rural regions,Never,0.024699978079278137,681,21419,0.024662489357973324,0.02473746680058295
2003,Thuringa,Urban regions,Never,0.007512770435633529,249,21419,0.007491913728185639,0.0075336271430814184
2003,Thuringa,Rural regions,Seldom,0.001447477363398938,51,21419,0.0014382945750732088,0.0014566601517246674
2003,Thuringa,Rural regions,Never,0.01908808050610964,597,21419,0.019055029905091208,0.019121131107128073
2005,Schleswig-Holstein,Urban regions,Seldom,0.0046231791109150044,77,19945,0.004606835035054692,0.004639523186775317
2005,Schleswig-Holstein,Urban regions,Never,0.010514394563766103,171,19945,0.010489819586558632,0.010538969540973574
2005,Schleswig-Holstein,Rural regions,Seldom,0.005488772321611611,77,19945,0.005470971555185582,0.0055065730880376395
2005,Schleswig-Holstein,Rural regions,Never,0.015974553391427615,258,19945,0.015944345961588176,0.016004760821267054
2005,Hamburg,Urban regions,Never,0.01632431554458672,266,19945,0.016293784637556437,0.016354846451617
2005,Lower Saxony,Urban regions,Seldom,0.0023804205413002688,54,19945,0.0023686795281392813,0.0023921615544612563
2005,Lower Saxony,Urban regions,Never,0.04291747992493094,767,19945,0.04286864977623823,0.04296631007362365
2005,Lower Saxony,Rural regions,Seldom,0.0028522056972793346,54,19945,0.0028393567828690677,0.0028650546116896014
2005,Lower Saxony,Rural regions,Never,0.047787611707428825,839,19945,0.047736216712802766,0.04783900670205488
2005,Bremen,Urban regions,Never,0.009217538922150327,125,19945,0.009194514279777653,0.009240563564523002
2005,North Rhine-Westphalia,Urban regions,At least once per week,0.0016723299114755092,47,19945,0.0016624854088027972,0.0016821744141482212
2005,North Rhine-Westphalia,Urban regions,At least once per month,0.0019309319126594644,51,19945,0.001920354973007689,0.0019415088523112398
2005,North Rhine-Westphalia,Urban regions,Seldom,0.010780280758048735,230,19945,0.010755400340383746,0.010805161175713724
2005,North Rhine-Westphalia,Urban regions,Never,0.19754599677819198,3889,19945,0.19745006987181293,0.19764192368457104
2005,North Rhine-Westphalia,Rural regions,Never,0.006158155910404888,101,19945,0.006139307261397112,0.006177004559412664
2005,Hesse,Urban regions,Seldom,0.0038781561744889977,65,19945,0.003863181233239342,0.0038931311157386532
