year,pli0097_h,bula_h,pgisced97,proportion,n,lower_confidence,upper_confidence
1995,Seldom,Brandenburg,middle vocational,0.02217741935483871,17246,0.019979572559704388,0.024375266149973034
1995,Seldom,North Rhine-Westphalia,general elementary,0.020161290322580645,17246,0.018063566363000737,0.022259014282160552
1995,Seldom,Bavaria,higher education,0.019153225806451613,17246,0.017107565920911328,0.0211988856919919
1995,Seldom,Brandenburg,higher education,0.019153225806451613,17246,0.017107565920911328,0.0211988856919919
1995,Seldom,North Rhine-Westphalia,higher vocational,0.018145161290322582,17246,0.01615303925508996,0.020137283325555203
1995,Seldom,Baden-Wuerttemberg,higher vocational,0.017137096774193547,17246,0.015200108566060199,0.019074084982326895
1995,Seldom,Bavaria,higher vocational,0.016129032258064516,17246,0.014248914253025071,0.01800915026310396
1995,Seldom,Baden-Wuerttemberg,general elementary,0.016129032258064516,17246,0.014248914253025071,0.01800915026310396
1995,Seldom,Hesse,higher education,0.016129032258064516,17246,0.014248914253025071,0.01800915026310396
1995,Seldom,Schleswig-Holstein,middle vocational,0.016129032258064516,17246,0.014248914253025071,0.01800915026310396
1995,Seldom,Lower Saxony,higher education,0.015120967741935484,17246,0.013299618959703767,0.0169423165241672
1995,Seldom,Mecklenburg-Western Pomerania,middle vocational,0.015120967741935484,17246,0.013299618959703767,0.0169423165241672
1995,Seldom,Berlin,higher education,0.015120967741935484,17246,0.013299618959703767,0.0169423165241672
1995,Seldom,Baden-Wuerttemberg,higher education,0.015120967741935484,17246,0.013299618959703767,0.0169423165241672
1995,Seldom,Thuringa,higher education,0.014112903225806451,17246,0.012352412856779113,0.01587339359483379
1995,Seldom,"Rhineland-Palatinate, Saarland",higher education,0.01310483870967742,17246,0.01140752065710841,0.01480215676224643
1995,Seldom,Saxony-Anhalt,higher education,0.01310483870967742,17246,0.01140752065710841,0.01480215676224643
1995,Seldom,"Rhineland-Palatinate, Saarland",general elementary,0.012096774193548387,17246,0.010465211113875127,0.013728337273221647
1995,Seldom,North Rhine-Westphalia,vocational + Abi,0.012096774193548387,17246,0.010465211113875127,0.013728337273221647
1995,Seldom,Lower Saxony,higher vocational,0.011088709677419355,17246,0.009525810168952249,0.012651609185886462
1995,Seldom,Mecklenburg-Western Pomerania,higher education,0.010080645161290322,17246,0.008589719628804495,0.01157157069377615
1995,Seldom,Saxony,higher vocational,0.008064516129032258,17246,0.0067296345159916955,0.00939939774207282
1995,Seldom,Hesse,higher vocational,0.008064516129032258,17246,0.0067296345159916955,0.00939939774207282
1995,Seldom,Berlin,middle vocational,0.008064516129032258,17246,0.0067296345159916955,0.00939939774207282
1995,Seldom,Saxony,general elementary,0.007056451612903226,17246,0.005807149876572896,0.008305753349233556
1995,Seldom,Saxony-Anhalt,general elementary,0.007056451612903226,17246,0.005807149876572896,0.008305753349233556
1995,Seldom,Lower Saxony,general elementary,0.007056451612903226,17246,0.005807149876572896,0.008305753349233556
1995,Seldom,Saxony-Anhalt,higher vocational,0.006048387096774193,17246,0.004891171466392469,0.007205602727155918
1995,Seldom,Baden-Wuerttemberg,vocational + Abi,0.006048387096774193,17246,0.004891171466392469,0.007205602727155918
1995,Seldom,Bavaria,vocational + Abi,0.006048387096774193,17246,0.004891171466392469,0.007205602727155918
1995,Seldom,Thuringa,higher vocational,0.005040322580645161,17246,0.003983398514669199,0.006097246646621124
1995,Seldom,Hesse,general elementary,0.005040322580645161,17246,0.003983398514669199,0.006097246646621124
1995,Seldom,Bavaria,in school,0.004032258064516129,17246,0.0030864376658588876,0.00497807846317337
1995,Seldom,"Rhineland-Palatinate, Saarland",higher vocational,0.004032258064516129,17246,0.0030864376658588876,0.00497807846317337
1995,Seldom,Hamburg,middle vocational,0.004032258064516129,17246,0.0030864376658588876,0.00497807846317337
1995,Seldom,Schleswig-Holstein,higher vocational,0.004032258064516129,17246,0.0030864376658588876,0.00497807846317337
1995,Seldom,Berlin,general elementary,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,Baden-Wuerttemberg,inadequately,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,North Rhine-Westphalia,inadequately,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,Lower Saxony,vocational + Abi,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,Hamburg,higher education,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,Schleswig-Holstein,general elementary,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,Brandenburg,general elementary,0.0030241935483870967,17246,0.0022046746340045687,0.0038437124627696247
1995,Seldom,Bremen,middle vocational,0.0020161290322580645,17246,0.0013466564377608101,0.002685601626755319
1995,Seldom,North Rhine-Westphalia,in school,0.0020161290322580645,17246,0.0013466564377608101,0.002685601626755319
1995,Seldom,Bavaria,inadequately,0.0020161290322580645,17246,0.0013466564377608101,0.002685601626755319
1995,Seldom,Saxony,vocational + Abi,0.0020161290322580645,17246,0.0013466564377608101,0.002685601626755319
1995,Seldom,Hesse,in school,0.0020161290322580645,17246,0.0013466564377608101,0.002685601626755319
1995,Seldom,Berlin,higher vocational,0.0020161290322580645,17246,0.0013466564377608101,0.002685601626755319
1995,Seldom,Mecklenburg-Western Pomerania,higher vocational,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Mecklenburg-Western Pomerania,general elementary,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Saxony,in school,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Berlin,vocational + Abi,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Brandenburg,higher vocational,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Brandenburg,vocational + Abi,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Hamburg,vocational + Abi,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Bremen,general elementary,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Schleswig-Holstein,higher education,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Baden-Wuerttemberg,in school,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Hamburg,general elementary,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,"Rhineland-Palatinate, Saarland",vocational + Abi,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Hesse,vocational + Abi,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Lower Saxony,inadequately,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Seldom,Hesse,inadequately,0.0010080645161290322,17246,0.0005344368799287719,0.0014816921523292926
1995,Never,North Rhine-Westphalia,middle vocational,0.09945287680903636,17246,0.09498631058821591,0.10391944302985681
1995,Never,Bavaria,middle vocational,0.06609601129544652,17246,0.06238791826382296,0.06980410432707009
1995,Never,Baden-Wuerttemberg,middle vocational,0.0653900458877515,17246,0.061700415158807295,0.06907967661669571
1995,Never,Saxony,middle vocational,0.051094246381927284,17246,0.047807929639359474,0.054380563124495095
1995,Never,North Rhine-Westphalia,general elementary,0.04235792446170138,17246,0.03935198087469101,0.045363868048711745
1995,Never,Lower Saxony,middle vocational,0.04103423932227321,17246,0.038073592353918266,0.04399488629062815
1995,Never,Baden-Wuerttemberg,general elementary,0.03485704200494176,17246,0.032119549312705845,0.037594534697177676
1995,Never,Hesse,middle vocational,0.03300388280974232,17246,0.030337596616563246,0.035670169002921394
1995,Never,Thuringa,middle vocational,0.03256265442993293,17246,0.02991364682706521,0.035211662032800656
1995,Never,Saxony-Anhalt,middle vocational,0.02929756441934345,17246,0.02678063695895966,0.031814491879727236
1995,Never,Bavaria,general elementary,0.027267913872220263,17246,0.024837196538264397,0.029698631206176128
1995,Never,"Rhineland-Palatinate, Saarland",middle vocational,0.026650194140487117,17246,0.024246404039813492,0.029053984241160742
1995,Never,Brandenburg,middle vocational,0.02400282386163078,17246,0.021718449221995076,0.026287198501266484
1995,Never,Berlin,middle vocational,0.020737733851041298,17246,0.01861085849677334,0.022864609205309257
1995,Never,North Rhine-Westphalia,higher education,0.019767031415460642,17246,0.017689501628236126,0.02184456120268516
1995,Never,Hesse,general elementary,0.018708083303918106,17246,0.01668587616739761,0.020730290440438604
1995,Never,Lower Saxony,general elementary,0.018708083303918106,17246,0.01668587616739761,0.020730290440438604
1995,Never,Mecklenburg-Western Pomerania,middle vocational,0.018090363572184964,17246,0.01610119637321059,0.02007953077115934
1995,Never,Saxony,higher education,0.015884221673138015,17246,0.014018194569220028,0.017750248777056
1995,Never,"Rhineland-Palatinate, Saarland",general elementary,0.015442993293328627,17246,0.013602653336361332,0.017283333250295924
1995,Never,Baden-Wuerttemberg,inadequately,0.014384045181786093,17246,0.012606968115144694,0.016161122248427494
1995,Never,Bavaria,higher education,0.012707377338510413,17246,0.01103566022064858,0.014379094456372246
1995,Never,Schleswig-Holstein,middle vocational,0.011736674902929756,17246,0.010129286770924905,0.013344063034934607
1995,Never,North Rhine-Westphalia,inadequately,0.011471937875044122,17246,0.00988256873992805,0.013061307010160193
1995,Never,Saxony-Anhalt,higher education,0.010942463819272856,17246,0.009389790042098686,0.012495137596447025
1995,Never,Berlin,higher education,0.01032474408753971,17246,0.008816061477424534,0.011833426697654886
1995,Never,North Rhine-Westphalia,higher vocational,0.010060007059654076,17246,0.008570592969185746,0.011549421150122407
1995,Never,Baden-Wuerttemberg,higher education,0.009618778679844687,17246,0.008162068869420842,0.011075488490268532
1995,Never,Brandenburg,higher education,0.009354041651959053,17246,0.007917326188256243,0.010790757115661864
1995,Never,Saxony,general elementary,0.009265795975997176,17246,0.007835809844707194,0.010695782107287157
1995,Never,North Rhine-Westphalia,vocational + Abi,0.009001058948111542,17246,0.007591460935890533,0.01041065696033255
1995,Never,Thuringa,higher education,0.008295093540416519,17246,0.006941420575864598,0.009648766504968438
1995,Never,Hesse,higher education,0.008206847864454641,17246,0.006860334635586943,0.00955336109332234
1995,Never,Bavaria,higher vocational,0.007324391104835863,17246,0.006051763559115614,0.00859701865055611
1995,Never,Lower Saxony,higher education,0.006441934345217084,17246,0.005247900453018165,0.007635968237416003
1995,Never,Thuringa,general elementary,0.006177197317331451,17246,0.0050077999921080635,0.007346594642554838
1995,Never,Mecklenburg-Western Pomerania,higher education,0.006177197317331451,17246,0.0050077999921080635,0.007346594642554838
1995,Never,Baden-Wuerttemberg,higher vocational,0.005912460289445817,17246,0.00476824350528818,0.007056677073603453
1995,Never,Baden-Wuerttemberg,vocational + Abi,0.005735968937522061,17246,0.004608859360194798,0.006863078514849324
1995,Never,Hamburg,middle vocational,0.005735968937522061,17246,0.004608859360194798,0.006863078514849324
1995,Never,Saxony-Anhalt,general elementary,0.005559477585598305,17246,0.00444974515284842,0.00666921001834819
1995,Never,Berlin,general elementary,0.005471231909636428,17246,0.004370293262454488,0.006572170556818368
1995,Never,Bavaria,inadequately,0.004941757853865161,17246,0.003895167176887636,0.005988348530842685
1995,Never,Bavaria,vocational + Abi,0.004765266501941405,17246,0.003737443720082857,0.005793089283799953
1995,Never,Brandenburg,general elementary,0.004765266501941405,17246,0.003737443720082857,0.005793089283799953
1995,Never,Hesse,inadequately,0.004588775150017649,17246,0.003580076275467886,0.005597474024567412
1995,Never,Lower Saxony,higher vocational,0.004500529474055771,17246,0.00350153243207418,0.0054995265160373615
1995,Never,Lower Saxony,vocational + Abi,0.004324038122132015,17246,0.0033447383606914783,0.005303337883572552
1995,Never,Saxony,higher vocational,0.004059301094246382,17246,0.003110327226120634,0.00500827496237213
1995,Never,Schleswig-Holstein,general elementary,0.004059301094246382,17246,0.003110327226120634,0.00500827496237213
1995,Never,Bremen,middle vocational,0.003882809742322626,17246,0.0029546127576510414,0.004811006726994211
1995,Never,Saxony-Anhalt,higher vocational,0.0037945640663607483,17246,0.0028769347520937543,0.004712193380627743
1995,Never,Hesse,vocational + Abi,0.003441581362513237,17246,0.002567519276792072,0.004315643448234402
1995,Never,Brandenburg,higher vocational,0.003441581362513237,17246,0.002567519276792072,0.004315643448234402
1995,Never,Lower Saxony,inadequately,0.003441581362513237,17246,0.002567519276792072,0.004315643448234402
1995,Never,"Rhineland-Palatinate, Saarland",inadequately,0.0030003529827038475,17246,0.002184060948697068,0.003816645016710627
1995,Never,Berlin,higher vocational,0.0029121073067419696,17246,0.002107873567130177,0.003716341046353762
1995,Never,Mecklenburg-Western Pomerania,general elementary,0.0028238616307800918,17246,0.0020318719453757627,0.003615851316184421
1995,Never,"Rhineland-Palatinate, Saarland",higher education,0.002735615954818214,17246,0.00195606483631888,0.003515167073317548
1995,Never,North Rhine-Westphalia,in school,0.0024708789269325803,17246,0.0017299093025128485,0.003211848551352312
1995,Never,Mecklenburg-Western Pomerania,higher vocational,0.0024708789269325803,17246,0.0017299093025128485,0.003211848551352312
1995,Never,"Rhineland-Palatinate, Saarland",higher vocational,0.0024708789269325803,17246,0.0017299093025128485,0.003211848551352312
1995,Never,Hesse,higher vocational,0.0022943875750088246,17246,0.0015803082167896805,0.0030084669332279684
1995,Never,Thuringa,higher vocational,0.0022061418990469467,17246,0.0015058985137441003,0.002906385284349793
1995,Never,Hamburg,general elementary,0.0022061418990469467,17246,0.0015058985137441003,0.002906385284349793
1995,Never,Baden-Wuerttemberg,in school,0.002117896223085069,17246,0.0014317702884375349,0.002804022157732603
1995,Never,Saxony,vocational + Abi,0.002117896223085069,17246,0.0014317702884375349,0.002804022157732603
1995,Never,Schleswig-Holstein,higher education,0.0018531591951994352,17246,0.001211262021921933,0.002495056368476937
1995,Never,Berlin,vocational + Abi,0.0018531591951994352,17246,0.001211262021921933,0.002495056368476937
1995,Never,Bremen,general elementary,0.0018531591951994352,17246,0.001211262021921933,0.002495056368476937
1995,Never,Schleswig-Holstein,higher vocational,0.0017649135192375574,17246,0.001138458330547616,0.002391368707927499
1995,Never,"Rhineland-Palatinate, Saarland",vocational + Abi,0.0015884221673138016,17246,0.0009940620573502708,0.0021827822772773325
1995,Never,Hamburg,higher education,0.0011471937875044123,17246,0.0006419732218736635,0.001652414353135161
1995,Never,Berlin,inadequately,0.0009707024355806565,17246,0.0005059260519796201,0.001435478819181693
1995,Never,Schleswig-Holstein,vocational + Abi,0.0009707024355806565,17246,0.0005059260519796201,0.001435478819181693
1995,Never,Brandenburg,vocational + Abi,0.0008824567596187787,17246,0.00043929029402541654,0.0013256232252121408
1995,Never,Brandenburg,in school,0.0008824567596187787,17246,0.00043929029402541654,0.0013256232252121408
1995,Never,Mecklenburg-Western Pomerania,in school,0.0008824567596187787,17246,0.00043929029402541654,0.0013256232252121408
1995,Never,Saxony,in school,0.0008824567596187787,17246,0.00043929029402541654,0.0013256232252121408
1995,Never,Bavaria,in school,0.0008824567596187787,17246,0.00043929029402541654,0.0013256232252121408
1995,Never,Saxony-Anhalt,vocational + Abi,0.0008824567596187787,17246,0.00043929029402541654,0.0013256232252121408
1995,Never,Thuringa,vocational + Abi,0.0007942110836569008,17246,0.0003737678931904566,0.001214654274123345
1995,Never,Berlin,in school,0.0007059654076950229,17246,0.0003095502625472523,0.0011023805528427937
1995,Never,Hesse,in school,0.0006177197317331451,17246,0.00024689094522205356,0.0009885485182442367
1995,Never,Saxony-Anhalt,in school,0.0005294740557712672,17246,0.00018613815433087818,0.0008728099572116563
1995,Never,Mecklenburg-Western Pomerania,vocational + Abi,0.0005294740557712672,17246,0.00018613815433087818,0.0008728099572116563
1995,Never,Thuringa,in school,0.0005294740557712672,17246,0.00018613815433087818,0.0008728099572116563
1995,Never,Hamburg,inadequately,0.0005294740557712672,17246,0.00018613815433087818,0.0008728099572116563
1995,Never,Lower Saxony,in school,0.0005294740557712672,17246,0.00018613815433087818,0.0008728099572116563
1995,Never,Bremen,higher education,0.00044122837980938934,17246,0.00012779318038163575,0.0007546635792371429
1995,Never,Bremen,higher vocational,0.00044122837980938934,17246,0.00012779318038163575,0.0007546635792371429
1995,Never,Schleswig-Holstein,inadequately,0.00044122837980938934,17246,0.00012779318038163575,0.0007546635792371429
1995,Never,Hamburg,vocational + Abi,0.00044122837980938934,17246,0.00012779318038163575,0.0007546635792371429
1995,Never,Saxony,inadequately,0.00035298270384751147,17246,7.262536406026418e-05,0.0006333400436347588
1995,Never,Bremen,vocational + Abi,0.00035298270384751147,17246,7.262536406026418e-05,0.0006333400436347588
1995,Never,"Rhineland-Palatinate, Saarland",in school,0.0002647370278856336,17246,2.1929733072064138e-05,0.000507544322699203
1995,Never,Hamburg,higher vocational,0.0002647370278856336,17246,2.1929733072064138e-05,0.000507544322699203
1995,Never,Bremen,inadequately,0.00017649135192375574,17246,-2.1768723650275335e-05,0.00037475142749778683
1995,Never,Schleswig-Holstein,in school,0.00017649135192375574,17246,-2.1768723650275335e-05,0.00037475142749778683
1995,Never,Mecklenburg-Western Pomerania,inadequately,0.00017649135192375574,17246,-2.1768723650275335e-05,0.00037475142749778683
1995,Never,Hamburg,in school,8.824567596187787e-05,17246,-5.195155449718873e-05,0.00022844290642094447
1995,Never,Saxony-Anhalt,inadequately,8.824567596187787e-05,17246,-5.195155449718873e-05,0.00022844290642094447
1995,Never,Thuringa,inadequately,8.824567596187787e-05,17246,-5.195155449718873e-05,0.00022844290642094447
1996,At least once per week,North Rhine-Westphalia,middle vocational,0.10891089108910891,16862,0.10420872730342558,0.11361305487479224
1996,At least once per week,Bavaria,middle vocational,0.06930693069306931,16862,0.06547345157490025,0.07314040981123837
1996,At least once per week,Saxony,higher education,0.0594059405940594,16862,0.055838000261800615,0.06297388092631818
1996,At least once per week,Baden-Wuerttemberg,middle vocational,0.04950495049504951,16862,0.04623078389612341,0.052779117093975605
1996,At least once per week,Bavaria,higher education,0.04950495049504951,16862,0.04623078389612341,0.052779117093975605
1996,At least once per week,Saxony-Anhalt,higher education,0.039603960396039604,16862,0.03666024365383574,0.04254767713824347
1996,At least once per week,Saxony,middle vocational,0.039603960396039604,16862,0.03666024365383574,0.04254767713824347
1996,At least once per week,"Rhineland-Palatinate, Saarland",middle vocational,0.039603960396039604,16862,0.03666024365383574,0.04254767713824347
1996,At least once per week,Hesse,middle vocational,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Lower Saxony,middle vocational,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Brandenburg,higher education,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Lower Saxony,higher education,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Bremen,middle vocational,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Mecklenburg-Western Pomerania,higher education,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,North Rhine-Westphalia,higher education,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Lower Saxony,higher vocational,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Brandenburg,higher vocational,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Saxony-Anhalt,middle vocational,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Berlin,higher education,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Schleswig-Holstein,middle vocational,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Bavaria,higher vocational,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Lower Saxony,vocational + Abi,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,"Rhineland-Palatinate, Saarland",general elementary,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Berlin,middle vocational,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,North Rhine-Westphalia,in school,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Thuringa,higher vocational,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Lower Saxony,general elementary,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,North Rhine-Westphalia,general elementary,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,North Rhine-Westphalia,higher vocational,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Hesse,higher vocational,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,"Rhineland-Palatinate, Saarland",higher education,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Baden-Wuerttemberg,higher education,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Bavaria,inadequately,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Bavaria,general elementary,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Brandenburg,middle vocational,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Saxony,general elementary,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Thuringa,middle vocational,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Saxony-Anhalt,higher vocational,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Thuringa,higher education,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per month,North Rhine-Westphalia,middle vocational,0.09239130434782608,16862,0.08802044931956093,0.09676215937609123
1996,At least once per month,Baden-Wuerttemberg,middle vocational,0.06521739130434782,16862,0.06149057014694281,0.06894421246175284
1996,At least once per month,Bavaria,middle vocational,0.059782608695652176,16862,0.056204091569533474,0.06336112582177088
1996,At least once per month,Brandenburg,higher education,0.04891304347826087,16862,0.04565749636331684,0.0521685905932049
1996,At least once per month,Hesse,middle vocational,0.043478260869565216,16862,0.0404001445087574,0.04655637723037303
1996,At least once per month,"Rhineland-Palatinate, Saarland",higher education,0.03804347826086957,16862,0.035155995772519544,0.04093096074921959
1996,At least once per month,Mecklenburg-Western Pomerania,higher education,0.03804347826086957,16862,0.035155995772519544,0.04093096074921959
1996,At least once per month,Thuringa,higher education,0.03804347826086957,16862,0.035155995772519544,0.04093096074921959
1996,At least once per month,Saxony,higher education,0.03804347826086957,16862,0.035155995772519544,0.04093096074921959
1996,At least once per month,Berlin,middle vocational,0.03260869565217391,16862,0.02992786529812567,0.03528952600622215
1996,At least once per month,Bavaria,higher education,0.03260869565217391,16862,0.02992786529812567,0.03528952600622215
1996,At least once per month,Saxony-Anhalt,higher education,0.03260869565217391,16862,0.02992786529812567,0.03528952600622215
1996,At least once per month,North Rhine-Westphalia,higher education,0.03260869565217391,16862,0.02992786529812567,0.03528952600622215
1996,At least once per month,Berlin,higher education,0.02717391304347826,16862,0.024719796271470907,0.029628029815485613
1996,At least once per month,Saxony,higher vocational,0.02717391304347826,16862,0.024719796271470907,0.029628029815485613
1996,At least once per month,Mecklenburg-Western Pomerania,middle vocational,0.02717391304347826,16862,0.024719796271470907,0.029628029815485613
1996,At least once per month,Lower Saxony,middle vocational,0.021739130434782608,16862,0.019537978838251334,0.023940282031313882
1996,At least once per month,Thuringa,higher vocational,0.021739130434782608,16862,0.019537978838251334,0.023940282031313882
1996,At least once per month,Baden-Wuerttemberg,higher education,0.021739130434782608,16862,0.019537978838251334,0.023940282031313882
1996,At least once per month,Hesse,higher education,0.021739130434782608,16862,0.019537978838251334,0.023940282031313882
1996,At least once per month,"Rhineland-Palatinate, Saarland",middle vocational,0.021739130434782608,16862,0.019537978838251334,0.023940282031313882
1996,At least once per month,Bavaria,higher vocational,0.016304347826086956,16862,0.014392806812145689,0.018215888840028224
1996,At least once per month,Saxony,middle vocational,0.016304347826086956,16862,0.014392806812145689,0.018215888840028224
1996,At least once per month,Brandenburg,middle vocational,0.016304347826086956,16862,0.014392806812145689,0.018215888840028224
1996,At least once per month,Lower Saxony,general elementary,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Thuringa,middle vocational,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Saxony,general elementary,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Berlin,higher vocational,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Bavaria,general elementary,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Baden-Wuerttemberg,higher vocational,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,North Rhine-Westphalia,higher vocational,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Baden-Wuerttemberg,in school,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Schleswig-Holstein,middle vocational,0.010869565217391304,16862,0.009304492943708696,0.012434637491073913
1996,At least once per month,Hesse,higher vocational,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Lower Saxony,inadequately,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Baden-Wuerttemberg,general elementary,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,"Rhineland-Palatinate, Saarland",higher vocational,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,North Rhine-Westphalia,vocational + Abi,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,North Rhine-Westphalia,general elementary,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Lower Saxony,higher education,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Hamburg,higher education,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Saxony-Anhalt,middle vocational,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Saxony-Anhalt,vocational + Abi,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Brandenburg,higher vocational,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Saxony-Anhalt,higher vocational,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,At least once per month,Bavaria,vocational + Abi,0.005434782608695652,16862,0.004325073244707264,0.0065444919726840405
1996,Seldom,North Rhine-Westphalia,middle vocational,0.09184726522187822,16862,0.08748799198492477,0.09620653845883168
1996,Seldom,Bavaria,middle vocational,0.07430340557275542,16862,0.07034481832249316,0.07826199282301767
1996,Seldom,Baden-Wuerttemberg,middle vocational,0.06707946336429309,16862,0.06330357935008066,0.07085534737850552
1996,Seldom,North Rhine-Westphalia,higher education,0.04437564499484004,16862,0.041267384040068855,0.04748390594961123
1996,Seldom,Hesse,middle vocational,0.0412796697626419,16862,0.03827694445384161,0.04428239507144219
1996,Seldom,Lower Saxony,middle vocational,0.03715170278637771,16862,0.03429694133268495,0.04000646424007046
1996,Seldom,Saxony,higher education,0.033023735810113516,16862,0.030326477521013907,0.03572099409921313
1996,Seldom,Baden-Wuerttemberg,general elementary,0.02786377708978328,16862,0.025379585510573847,0.030347968668992715
1996,Seldom,Thuringa,middle vocational,0.02786377708978328,16862,0.025379585510573847,0.030347968668992715
1996,Seldom,Saxony,middle vocational,0.02786377708978328,16862,0.025379585510573847,0.030347968668992715
1996,Seldom,North Rhine-Westphalia,general elementary,0.02476780185758514,16862,0.022421957052592922,0.02711364666257736
1996,Seldom,Saxony-Anhalt,middle vocational,0.02476780185758514,16862,0.022421957052592922,0.02711364666257736
