"plj0047","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1994","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","Berlin","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","Brandenburg","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","Sachsen","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","Thueringen","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Hamburg","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Niedersachsen","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Bremen","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Nordrhein-Westfalen","98","0.317187622140593","0.263717594973165","0.370657649308021"
"Einige Sorgen","1994","35-65 Jahre alt","Hessen","66","0.407077263750288","0.328716782819522","0.485437744681054"
"Einige Sorgen","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Baden-Wuerttemberg","150","0.44370057568757","0.388484288870863","0.498916862504278"
"Einige Sorgen","1994","35-65 Jahre alt","Bayern","84","0.474214855437705","0.397322650133887","0.551107060741522"
"Einige Sorgen","1994","35-65 Jahre alt","Saarland","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Berlin","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Brandenburg","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Sachsen","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Einige Sorgen","1994","35-65 Jahre alt","Thueringen","","","",""
"Einige Sorgen","1994","66 und älter","Schleswig-Holstein","","","",""
"Einige Sorgen","1994","66 und älter","Hamburg","","","",""
"Einige Sorgen","1994","66 und älter","Niedersachsen","","","",""
"Einige Sorgen","1994","66 und älter","Bremen","","","",""
"Einige Sorgen","1994","66 und älter","Nordrhein-Westfalen","","","",""
"Einige Sorgen","1994","66 und älter","Hessen","","","",""
"Einige Sorgen","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1994","66 und älter","Baden-Wuerttemberg","","","",""
"Einige Sorgen","1994","66 und älter","Bayern","","","",""
"Einige Sorgen","1994","66 und älter","Saarland","","","",""
"Einige Sorgen","1994","66 und älter","Berlin","","","",""
"Einige Sorgen","1994","66 und älter","Brandenburg","","","",""
"Einige Sorgen","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1994","66 und älter","Sachsen","","","",""
"Einige Sorgen","1994","66 und älter","Sachsen-Anhalt","","","",""
"Einige Sorgen","1994","66 und älter","Thueringen","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Hamburg","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Niedersachsen","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Hessen","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Bayern","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Berlin","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Brandenburg","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Sachsen","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","Thueringen","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Hamburg","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Niedersachsen","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Nordrhein-Westfalen","38","0.10983793121428","0.0739116462038552","0.145764216224706"
"Keine Sorgen","1994","35-65 Jahre alt","Hessen","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Baden-Wuerttemberg","40","0.101565836946569","0.0679932466048957","0.135138427288241"
"Keine Sorgen","1994","35-65 Jahre alt","Bayern","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Saarland","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Berlin","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Brandenburg","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Sachsen","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Sorgen","1994","35-65 Jahre alt","Thueringen","","","",""
"Keine Sorgen","1994","66 und älter","Schleswig-Holstein","","","",""
"Keine Sorgen","1994","66 und älter","Hamburg","","","",""
"Keine Sorgen","1994","66 und älter","Niedersachsen","","","",""
"Keine Sorgen","1994","66 und älter","Bremen","","","",""
"Keine Sorgen","1994","66 und älter","Nordrhein-Westfalen","","","",""
"Keine Sorgen","1994","66 und älter","Hessen","","","",""
"Keine Sorgen","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1994","66 und älter","Baden-Wuerttemberg","","","",""
"Keine Sorgen","1994","66 und älter","Bayern","","","",""
"Keine Sorgen","1994","66 und älter","Saarland","","","",""
"Keine Sorgen","1994","66 und älter","Berlin","","","",""
"Keine Sorgen","1994","66 und älter","Brandenburg","","","",""
"Keine Sorgen","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1994","66 und älter","Sachsen","","","",""
"Keine Sorgen","1994","66 und älter","Sachsen-Anhalt","","","",""
"Keine Sorgen","1994","66 und älter","Thueringen","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Niedersachsen","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Nordrhein-Westfalen","134","0.572466535098492","0.510894662812692","0.634038407384292"
"Grosse Sorgen","1995","16-34 Jahre alt","Hessen","38","0.422280596583504","0.325953949350221","0.518607243816788"
"Grosse Sorgen","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Baden-Wuerttemberg","126","0.525091113124987","0.466495045476016","0.583687180773958"
"Grosse Sorgen","1995","16-34 Jahre alt","Bayern","41","0.401006304318227","0.316101975703629","0.485910632932825"
"Grosse Sorgen","1995","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Berlin","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Brandenburg","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Sachsen","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","Thueringen","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Niedersachsen","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Bremen","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Nordrhein-Westfalen","131","0.566439107797341","0.506202142710714","0.626676072883968"
"Grosse Sorgen","1995","35-65 Jahre alt","Hessen","45","0.358231354084234","0.277349285144264","0.439113423024203"
"Grosse Sorgen","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Baden-Wuerttemberg","106","0.400618667257437","0.345260457021151","0.455976877493723"
"Grosse Sorgen","1995","35-65 Jahre alt","Bayern","49","0.348089015354518","0.272359425322198","0.423818605386839"
"Grosse Sorgen","1995","35-65 Jahre alt","Saarland","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Berlin","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Brandenburg","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Sachsen","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1995","35-65 Jahre alt","Thueringen","","","",""
"Grosse Sorgen","1995","66 und älter","Schleswig-Holstein","","","",""
"Grosse Sorgen","1995","66 und älter","Hamburg","","","",""
"Grosse Sorgen","1995","66 und älter","Niedersachsen","","","",""
"Grosse Sorgen","1995","66 und älter","Bremen","","","",""
"Grosse Sorgen","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1995","66 und älter","Hessen","","","",""
"Grosse Sorgen","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1995","66 und älter","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1995","66 und älter","Bayern","","","",""
"Grosse Sorgen","1995","66 und älter","Saarland","","","",""
"Grosse Sorgen","1995","66 und älter","Berlin","","","",""
"Grosse Sorgen","1995","66 und älter","Brandenburg","","","",""
"Grosse Sorgen","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1995","66 und älter","Sachsen","","","",""
"Grosse Sorgen","1995","66 und älter","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1995","66 und älter","Thueringen","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Hamburg","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Niedersachsen","37","0.612373564166502","0.491099716320501","0.733647412012503"
"Einige Sorgen","1995","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Nordrhein-Westfalen","92","0.339802113126775","0.280853668143065","0.398750558110485"
"Einige Sorgen","1995","16-34 Jahre alt","Hessen","53","0.469150074048539","0.37182400578478","0.566476142312298"
"Einige Sorgen","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Baden-Wuerttemberg","119","0.388379547307183","0.331190196725117","0.44556889788925"
"Einige Sorgen","1995","16-34 Jahre alt","Bayern","70","0.45059881858385","0.36440364967511","0.536793987492589"
"Einige Sorgen","1995","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Berlin","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Brandenburg","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Sachsen","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","Thueringen","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Hamburg","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Niedersachsen","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Bremen","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Nordrhein-Westfalen","96","0.315097754314876","0.258630279591625","0.371565229038127"
"Einige Sorgen","1995","35-65 Jahre alt","Hessen","71","0.474167790209414","0.389937009878874","0.558398570539954"
"Einige Sorgen","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Baden-Wuerttemberg","146","0.460704223263323","0.404393714706937","0.517014731819709"
"Einige Sorgen","1995","35-65 Jahre alt","Bayern","68","0.432752197926703","0.353987366275616","0.511517029577789"
"Einige Sorgen","1995","35-65 Jahre alt","Saarland","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Berlin","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Brandenburg","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Sachsen","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Einige Sorgen","1995","35-65 Jahre alt","Thueringen","","","",""
"Einige Sorgen","1995","66 und älter","Schleswig-Holstein","","","",""
"Einige Sorgen","1995","66 und älter","Hamburg","","","",""
"Einige Sorgen","1995","66 und älter","Niedersachsen","","","",""
"Einige Sorgen","1995","66 und älter","Bremen","","","",""
"Einige Sorgen","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Einige Sorgen","1995","66 und älter","Hessen","","","",""
"Einige Sorgen","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1995","66 und älter","Baden-Wuerttemberg","","","",""
"Einige Sorgen","1995","66 und älter","Bayern","","","",""
"Einige Sorgen","1995","66 und älter","Saarland","","","",""
"Einige Sorgen","1995","66 und älter","Berlin","","","",""
"Einige Sorgen","1995","66 und älter","Brandenburg","","","",""
"Einige Sorgen","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1995","66 und älter","Sachsen","","","",""
"Einige Sorgen","1995","66 und älter","Sachsen-Anhalt","","","",""
"Einige Sorgen","1995","66 und älter","Thueringen","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Hamburg","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Niedersachsen","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Hessen","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Baden-Wuerttemberg","34","0.0865293395678295","0.0535398963830823","0.119518782752577"
"Keine Sorgen","1995","16-34 Jahre alt","Bayern","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Berlin","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Brandenburg","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Sachsen","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","Thueringen","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Hamburg","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Niedersachsen","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Nordrhein-Westfalen","33","0.118463137887783","0.0791829757466278","0.157743300028938"
"Keine Sorgen","1995","35-65 Jahre alt","Hessen","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Baden-Wuerttemberg","49","0.13867710947924","0.0996334759062773","0.177720743052202"
"Keine Sorgen","1995","35-65 Jahre alt","Bayern","35","0.219158786718779","0.153394955723953","0.284922617713606"
"Keine Sorgen","1995","35-65 Jahre alt","Saarland","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Berlin","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Brandenburg","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Sachsen","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Sorgen","1995","35-65 Jahre alt","Thueringen","","","",""
"Keine Sorgen","1995","66 und älter","Schleswig-Holstein","","","",""
"Keine Sorgen","1995","66 und älter","Hamburg","","","",""
"Keine Sorgen","1995","66 und älter","Niedersachsen","","","",""
"Keine Sorgen","1995","66 und älter","Bremen","","","",""
"Keine Sorgen","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Keine Sorgen","1995","66 und älter","Hessen","","","",""
"Keine Sorgen","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1995","66 und älter","Baden-Wuerttemberg","","","",""
"Keine Sorgen","1995","66 und älter","Bayern","","","",""
"Keine Sorgen","1995","66 und älter","Saarland","","","",""
"Keine Sorgen","1995","66 und älter","Berlin","","","",""
"Keine Sorgen","1995","66 und älter","Brandenburg","","","",""
"Keine Sorgen","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1995","66 und älter","Sachsen","","","",""
"Keine Sorgen","1995","66 und älter","Sachsen-Anhalt","","","",""
"Keine Sorgen","1995","66 und älter","Thueringen","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","Schleswig-Holstein","30","0.288753243337133","0.204446912850715","0.37305957382355"
"Grosse Sorgen","1996","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","Niedersachsen","118","0.271046063265039","0.228072756375371","0.314019370154707"
"Grosse Sorgen","1996","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","Nordrhein-Westfalen","293","0.294881028821279","0.265637534248693","0.324124523393864"
"Grosse Sorgen","1996","16-34 Jahre alt","Hessen","96","0.313328321014671","0.261610139632162","0.36504650239718"
"Grosse Sorgen","1996","16-34 Jahre alt","Rheinland-Pfalz,Saarland","75","0.308254822099662","0.251241567897541","0.365268076301783"
"Grosse Sorgen","1996","16-34 Jahre alt","Baden-Wuerttemberg","234","0.343671876055437","0.308157660486443","0.379186091624431"
"Grosse Sorgen","1996","16-34 Jahre alt","Bayern","212","0.290696467036022","0.256313240550473","0.325079693521571"
"Grosse Sorgen","1996","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","Berlin","60","0.291696052671135","0.226196650825779","0.357195454516492"
"Grosse Sorgen","1996","16-34 Jahre alt","Brandenburg","56","0.299041127254758","0.233244543025487","0.364837711484029"
"Grosse Sorgen","1996","16-34 Jahre alt","Mecklenburg-Vorpommern","40","0.281615806480352","0.204592999674616","0.358638613286088"
"Grosse Sorgen","1996","16-34 Jahre alt","Sachsen","74","0.232026288090353","0.188053071667962","0.275999504512744"
"Grosse Sorgen","1996","16-34 Jahre alt","Sachsen-Anhalt","67","0.298475271218976","0.236139320386522","0.36081122205143"
