"plj0047","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","1995","Hauptschule","Staedtischer Raum","106","0.110341198076785","0.089051621919494","0.131630774234076"
"Keine Sorgen","1995","Hauptschule","Laendlicher Raum","30","0.247341446244032","0.17455866361302","0.320124228875043"
"Keine Sorgen","1995","Realschule","Staedtischer Raum","10","","",""
"Keine Sorgen","1995","Realschule","Laendlicher Raum","2","","",""
"Keine Sorgen","1995","(Fach-)Abitur","Staedtischer Raum","25","","",""
"Keine Sorgen","1995","(Fach-)Abitur","Laendlicher Raum","3","","",""
"Keine Sorgen","1995","AkademikerIn","Staedtischer Raum","4","","",""
"Keine Sorgen","1995","AkademikerIn","Laendlicher Raum","1","","",""
"Grosse Sorgen","1996","(noch) kein Abschluss","Staedtischer Raum","218","0.341159961176528","0.304285112346033","0.378034810007022"
"Grosse Sorgen","1996","(noch) kein Abschluss","Laendlicher Raum","77","0.421401095676553","0.351004149047871","0.491798042305235"
"Grosse Sorgen","1996","Hauptschule","Staedtischer Raum","1256","0.309042268542107","0.294530209323152","0.323554327761063"
"Grosse Sorgen","1996","Hauptschule","Laendlicher Raum","667","0.369597099845808","0.348271123529337","0.390923076162279"
"Grosse Sorgen","1996","Realschule","Staedtischer Raum","455","0.257163178975566","0.236525704147729","0.277800653803402"
"Grosse Sorgen","1996","Realschule","Laendlicher Raum","382","0.301261008715734","0.276768566214273","0.325753451217196"
"Grosse Sorgen","1996","(Fach-)Abitur","Staedtischer Raum","227","0.283648178771586","0.252034447415163","0.315261910128009"
"Grosse Sorgen","1996","(Fach-)Abitur","Laendlicher Raum","59","0.272646256502336","0.215831035772493","0.329461477232179"
"Grosse Sorgen","1996","AkademikerIn","Staedtischer Raum","231","0.202898828802271","0.179100784375913","0.226696873228629"
"Grosse Sorgen","1996","AkademikerIn","Laendlicher Raum","148","0.230201794199066","0.19771468762997","0.262688900768161"
"Einige Sorgen","1996","(noch) kein Abschluss","Staedtischer Raum","330","0.504525123329508","0.46563731691691","0.543412929742106"
"Einige Sorgen","1996","(noch) kein Abschluss","Laendlicher Raum","77","0.412876933808631","0.342684213990063","0.483069653627199"
"Einige Sorgen","1996","Hauptschule","Staedtischer Raum","1979","0.511462438442266","0.495764225617714","0.527160651266818"
"Einige Sorgen","1996","Hauptschule","Laendlicher Raum","962","0.467755833431512","0.445711315544343","0.489800351318681"
"Einige Sorgen","1996","Realschule","Staedtischer Raum","970","0.56424353832551","0.540830344127623","0.587656732523396"
"Einige Sorgen","1996","Realschule","Laendlicher Raum","734","0.527866546344363","0.501216522518949","0.554516570169777"
"Einige Sorgen","1996","(Fach-)Abitur","Staedtischer Raum","449","0.585423411526297","0.550872460664546","0.619974362388048"
"Einige Sorgen","1996","(Fach-)Abitur","Laendlicher Raum","143","0.596758152215096","0.534172602974212","0.65934370145598"
"Einige Sorgen","1996","AkademikerIn","Staedtischer Raum","674","0.612340469603044","0.583509019154864","0.641171920051223"
"Einige Sorgen","1996","AkademikerIn","Laendlicher Raum","367","0.567151692271006","0.528914524920573","0.605388859621438"
"Keine Sorgen","1996","(noch) kein Abschluss","Staedtischer Raum","87","0.154314915493964","0.126217296669663","0.182412534318265"
"Keine Sorgen","1996","(noch) kein Abschluss","Laendlicher Raum","35","0.165721970514816","0.112711380672551","0.21873256035708"
"Keine Sorgen","1996","Hauptschule","Staedtischer Raum","660","0.179495293015626","0.16744322897771","0.191547357053543"
"Keine Sorgen","1996","Hauptschule","Laendlicher Raum","339","0.16264706672268","0.146342362131777","0.178951771313583"
"Keine Sorgen","1996","Realschule","Staedtischer Raum","298","0.178593282698925","0.160508339986996","0.196678225410853"
"Keine Sorgen","1996","Realschule","Laendlicher Raum","232","0.170872444939903","0.150779211212687","0.190965678667118"
"Keine Sorgen","1996","(Fach-)Abitur","Staedtischer Raum","105","0.130928409702117","0.107270994226688","0.154585825177545"
"Keine Sorgen","1996","(Fach-)Abitur","Laendlicher Raum","34","0.130595591282568","0.0876056089507842","0.173585573614352"
"Keine Sorgen","1996","AkademikerIn","Staedtischer Raum","192","0.184760701594685","0.161794343512927","0.207727059676443"
"Keine Sorgen","1996","AkademikerIn","Laendlicher Raum","130","0.202646513529928","0.171624980891958","0.233668046167898"
"Grosse Sorgen","1997","(noch) kein Abschluss","Staedtischer Raum","208","0.303874499285431","0.267931553480362","0.339817445090501"
"Grosse Sorgen","1997","(noch) kein Abschluss","Laendlicher Raum","60","0.332682284978803","0.266719160270463","0.398645409687143"
"Grosse Sorgen","1997","Hauptschule","Staedtischer Raum","1305","0.327092896106394","0.312140856409324","0.342044935803465"
"Grosse Sorgen","1997","Hauptschule","Laendlicher Raum","660","0.368085255663","0.346507113068714","0.389663398257287"
"Grosse Sorgen","1997","Realschule","Staedtischer Raum","519","0.30426209332214","0.282493207234707","0.326030979409573"
"Grosse Sorgen","1997","Realschule","Laendlicher Raum","370","0.278606920769547","0.254603251858595","0.302610589680499"
"Grosse Sorgen","1997","(Fach-)Abitur","Staedtischer Raum","222","0.294974419260735","0.262971071957761","0.32697776656371"
"Grosse Sorgen","1997","(Fach-)Abitur","Laendlicher Raum","49","0.226945889938295","0.172457839392844","0.281433940483747"
"Grosse Sorgen","1997","AkademikerIn","Staedtischer Raum","224","0.204322700427114","0.18047350596047","0.228171894893759"
"Grosse Sorgen","1997","AkademikerIn","Laendlicher Raum","125","0.189798327286006","0.159813043440802","0.21978361113121"
"Einige Sorgen","1997","(noch) kein Abschluss","Staedtischer Raum","310","0.501824501211076","0.462750320450903","0.540898681971248"
"Einige Sorgen","1997","(noch) kein Abschluss","Laendlicher Raum","106","0.543528066799627","0.473795109640475","0.61326102395878"
"Einige Sorgen","1997","Hauptschule","Staedtischer Raum","1790","0.471903834053715","0.455993819060346","0.487813849047084"
"Einige Sorgen","1997","Hauptschule","Laendlicher Raum","948","0.483050367695554","0.460692471907219","0.50540826348389"
"Einige Sorgen","1997","Realschule","Staedtischer Raum","885","0.512995196694832","0.489346199979906","0.536644193409759"
"Einige Sorgen","1997","Realschule","Laendlicher Raum","672","0.499442070134402","0.472671018864306","0.526213121404498"
"Einige Sorgen","1997","(Fach-)Abitur","Staedtischer Raum","437","0.564861279553114","0.530068785828165","0.599653773278063"
"Einige Sorgen","1997","(Fach-)Abitur","Laendlicher Raum","129","0.555300427499004","0.490655787341834","0.619945067656174"
"Einige Sorgen","1997","AkademikerIn","Staedtischer Raum","688","0.616382801410003","0.587620660349771","0.645144942470235"
"Einige Sorgen","1997","AkademikerIn","Laendlicher Raum","403","0.608000026250047","0.57066983419964","0.645330218300455"
"Keine Sorgen","1997","(noch) kein Abschluss","Staedtischer Raum","111","0.194300999503493","0.163380485975601","0.225221513031385"
"Keine Sorgen","1997","(noch) kein Abschluss","Laendlicher Raum","30","0.12378964822157","0.0776826966021647","0.169896599840974"
"Keine Sorgen","1997","Hauptschule","Staedtischer Raum","687","0.201003269839891","0.188231196873988","0.213775342805793"
"Keine Sorgen","1997","Hauptschule","Laendlicher Raum","311","0.148864376641445","0.132938425495719","0.164790327787172"
"Keine Sorgen","1997","Realschule","Staedtischer Raum","312","0.182742709983028","0.164457966105152","0.201027453860904"
"Keine Sorgen","1997","Realschule","Laendlicher Raum","298","0.221951009096051","0.199701126400087","0.244200891792015"
"Keine Sorgen","1997","(Fach-)Abitur","Staedtischer Raum","121","0.140164301186151","0.115801499286185","0.164527103086116"
"Keine Sorgen","1997","(Fach-)Abitur","Laendlicher Raum","49","0.217753682562701","0.16406414290726","0.271443222218141"
"Keine Sorgen","1997","AkademikerIn","Staedtischer Raum","186","0.179294498162883","0.156605042608342","0.201983953717423"
"Keine Sorgen","1997","AkademikerIn","Laendlicher Raum","129","0.202201646463947","0.171489913859684","0.232913379068209"
"Grosse Sorgen","1998","(noch) kein Abschluss","Staedtischer Raum","201","0.304722573042698","0.26834431398091","0.341100832104486"
"Grosse Sorgen","1998","(noch) kein Abschluss","Laendlicher Raum","63","0.392767260314752","0.324222223417609","0.461312297211894"
"Grosse Sorgen","1998","Hauptschule","Staedtischer Raum","1395","0.347356010094602","0.332633945967192","0.362078074222011"
"Grosse Sorgen","1998","Hauptschule","Laendlicher Raum","704","0.364316214669841","0.343580086764084","0.385052342575598"
"Grosse Sorgen","1998","Realschule","Staedtischer Raum","535","0.27780669708805","0.257591623307806","0.298021770868295"
"Grosse Sorgen","1998","Realschule","Laendlicher Raum","422","0.299944448887025","0.276447598623117","0.323441299150934"
"Grosse Sorgen","1998","(Fach-)Abitur","Staedtischer Raum","244","0.284409866814118","0.25453537411159","0.314284359516646"
"Grosse Sorgen","1998","(Fach-)Abitur","Laendlicher Raum","56","0.213101610022215","0.161929511038535","0.264273709005895"
"Grosse Sorgen","1998","AkademikerIn","Staedtischer Raum","253","0.206751064045885","0.183951559636809","0.229550568454962"
"Grosse Sorgen","1998","AkademikerIn","Laendlicher Raum","148","0.208255041876397","0.178553685389396","0.237956398363397"
"Einige Sorgen","1998","(noch) kein Abschluss","Staedtischer Raum","295","0.4673176790464","0.427885499706636","0.506749858386163"
"Einige Sorgen","1998","(noch) kein Abschluss","Laendlicher Raum","99","0.444976181628459","0.37522445247576","0.514727910781157"
"Einige Sorgen","1998","Hauptschule","Staedtischer Raum","1881","0.460546409803666","0.445134485430237","0.475958334177094"
"Einige Sorgen","1998","Hauptschule","Laendlicher Raum","1026","0.48613169826202","0.464595416218236","0.507667980305803"
"Einige Sorgen","1998","Realschule","Staedtischer Raum","980","0.528546083884816","0.506017271398249","0.551074896371382"
"Einige Sorgen","1998","Realschule","Laendlicher Raum","744","0.508601756790986","0.482967028961263","0.534236484620708"
"Einige Sorgen","1998","(Fach-)Abitur","Staedtischer Raum","474","0.556600507800658","0.523702815612682","0.589498199988633"
"Einige Sorgen","1998","(Fach-)Abitur","Laendlicher Raum","147","0.627779246743534","0.567372658628413","0.688185834858655"
"Einige Sorgen","1998","AkademikerIn","Staedtischer Raum","716","0.578859449226745","0.551062516563784","0.606656381889705"
"Einige Sorgen","1998","AkademikerIn","Laendlicher Raum","421","0.610606971490732","0.574940443525436","0.646273499456029"
"Keine Sorgen","1998","(noch) kein Abschluss","Staedtischer Raum","119","0.227959747910902","0.194803941968948","0.261115553852856"
"Keine Sorgen","1998","(noch) kein Abschluss","Laendlicher Raum","33","0.16225655805679","0.110509289208574","0.214003826905005"
"Keine Sorgen","1998","Hauptschule","Staedtischer Raum","742","0.192097580101733","0.179916563747132","0.204278596456333"
"Keine Sorgen","1998","Hauptschule","Laendlicher Raum","339","0.149552087068139","0.134185127640799","0.164919046495479"
"Keine Sorgen","1998","Realschule","Staedtischer Raum","371","0.193647219027134","0.175813356149042","0.211481081905226"
"Keine Sorgen","1998","Realschule","Laendlicher Raum","295","0.191453794321989","0.171279080003285","0.211628508640693"
"Keine Sorgen","1998","(Fach-)Abitur","Staedtischer Raum","158","0.158989625385224","0.134774813051765","0.183204437718684"
"Keine Sorgen","1998","(Fach-)Abitur","Laendlicher Raum","43","0.159119143234251","0.113409378489402","0.204828907979101"
"Keine Sorgen","1998","AkademikerIn","Staedtischer Raum","243","0.21438948672737","0.191284689218263","0.237494284236477"
"Keine Sorgen","1998","AkademikerIn","Laendlicher Raum","149","0.181137986632871","0.15296739296399","0.209308580301752"
"Grosse Sorgen","1999","(noch) kein Abschluss","Staedtischer Raum","200","0.310813418369501","0.273903090056425","0.347723746682577"
"Grosse Sorgen","1999","(noch) kein Abschluss","Laendlicher Raum","60","0.334935450716973","0.265987034215613","0.403883867218333"
"Grosse Sorgen","1999","Hauptschule","Staedtischer Raum","1167","0.290360382369614","0.276188338761285","0.304532425977943"
"Grosse Sorgen","1999","Hauptschule","Laendlicher Raum","567","0.278731532608297","0.259336293379978","0.298126771836617"
"Grosse Sorgen","1999","Realschule","Staedtischer Raum","584","0.307033715726163","0.286238363745261","0.327829067707064"
"Grosse Sorgen","1999","Realschule","Laendlicher Raum","411","0.300924046732786","0.27754888456448","0.324299208901092"
"Grosse Sorgen","1999","(Fach-)Abitur","Staedtischer Raum","292","0.33282883423665","0.301570194490475","0.364087473982824"
"Grosse Sorgen","1999","(Fach-)Abitur","Laendlicher Raum","87","0.325514340135504","0.268559211092961","0.382469469178047"
"Grosse Sorgen","1999","AkademikerIn","Staedtischer Raum","362","0.298032307136245","0.272532958288604","0.323531655983886"
"Grosse Sorgen","1999","AkademikerIn","Laendlicher Raum","215","0.316740824796348","0.282665787669704","0.350815861922992"
"Einige Sorgen","1999","(noch) kein Abschluss","Staedtischer Raum","292","0.50043975333929","0.460564867005903","0.540314639672676"
"Einige Sorgen","1999","(noch) kein Abschluss","Laendlicher Raum","80","0.44713388968247","0.374499780093422","0.519767999271517"
"Einige Sorgen","1999","Hauptschule","Staedtischer Raum","2086","0.524592114064319","0.509000576579337","0.5401836515493"
"Einige Sorgen","1999","Hauptschule","Laendlicher Raum","1147","0.553324186978641","0.531819176331971","0.574829197625311"
"Einige Sorgen","1999","Realschule","Staedtischer Raum","1059","0.552475191066391","0.530057951282642","0.574892430850141"
"Einige Sorgen","1999","Realschule","Laendlicher Raum","865","0.561317513465323","0.536027826796702","0.586607200133943"
"Einige Sorgen","1999","(Fach-)Abitur","Staedtischer Raum","473","0.545539718685168","0.512510209257459","0.578569228112878"
"Einige Sorgen","1999","(Fach-)Abitur","Laendlicher Raum","137","0.542220638492638","0.481661799062359","0.602779477922918"
"Einige Sorgen","1999","AkademikerIn","Staedtischer Raum","745","0.581443459035794","0.553941117761435","0.608945800310153"
"Einige Sorgen","1999","AkademikerIn","Laendlicher Raum","434","0.584465062962938","0.548367770366239","0.620562355559636"
"Keine Sorgen","1999","(noch) kein Abschluss","Staedtischer Raum","112","0.188746828291209","0.157540141882648","0.21995351469977"
"Keine Sorgen","1999","(noch) kein Abschluss","Laendlicher Raum","40","0.217930659600557","0.157620061502437","0.278241257698677"
"Keine Sorgen","1999","Hauptschule","Staedtischer Raum","688","0.185047503566067","0.172923316290045","0.197171690842089"
"Keine Sorgen","1999","Hauptschule","Laendlicher Raum","339","0.167944280413062","0.151774190662039","0.184114370164084"
"Keine Sorgen","1999","Realschule","Staedtischer Raum","247","0.140491093207446","0.124824781055474","0.156157405359418"
"Keine Sorgen","1999","Realschule","Laendlicher Raum","203","0.137758439801891","0.120193867150321","0.155323012453461"
"Keine Sorgen","1999","(Fach-)Abitur","Staedtischer Raum","108","0.121631447078182","0.0999492995316151","0.143313594624749"
"Keine Sorgen","1999","(Fach-)Abitur","Laendlicher Raum","36","0.132265021371858","0.0910858624074932","0.173444180336222"
"Keine Sorgen","1999","AkademikerIn","Staedtischer Raum","129","0.120524233827961","0.102373759296759","0.138674708359163"
"Keine Sorgen","1999","AkademikerIn","Laendlicher Raum","67","0.0987941122407142","0.0769381907692493","0.120650033712179"
"Grosse Sorgen","2000","(noch) kein Abschluss","Staedtischer Raum","218","0.339938076615046","0.303550775605444","0.376325377624649"
"Grosse Sorgen","2000","(noch) kein Abschluss","Laendlicher Raum","73","0.292029572307965","0.235665928517672","0.348393216098258"
"Grosse Sorgen","2000","Hauptschule","Staedtischer Raum","2026","0.298698732812211","0.287857793106852","0.309539672517569"
"Grosse Sorgen","2000","Hauptschule","Laendlicher Raum","946","0.252784973706385","0.238769813348731","0.26680013406404"
"Grosse Sorgen","2000","Realschule","Staedtischer Raum","1218","0.344471656595875","0.328925113116984","0.360018200074766"
"Grosse Sorgen","2000","Realschule","Laendlicher Raum","796","0.300825336755331","0.283337675543605","0.318312997967057"
"Grosse Sorgen","2000","(Fach-)Abitur","Staedtischer Raum","660","0.390674281880062","0.367995779145143","0.41335278461498"
"Grosse Sorgen","2000","(Fach-)Abitur","Laendlicher Raum","181","0.328075292973155","0.288943243551662","0.367207342394648"
"Grosse Sorgen","2000","AkademikerIn","Staedtischer Raum","930","0.361679940447876","0.343164615679079","0.380195265216674"
"Grosse Sorgen","2000","AkademikerIn","Laendlicher Raum","429","0.356183889234043","0.329123543979519","0.383244234488567"
"Einige Sorgen","2000","(noch) kein Abschluss","Staedtischer Raum","282","0.415209654335934","0.377357429124764","0.453061879547105"
"Einige Sorgen","2000","(noch) kein Abschluss","Laendlicher Raum","127","0.511393987458088","0.449430579041302","0.573357395874875"
"Einige Sorgen","2000","Hauptschule","Staedtischer Raum","3320","0.474222525880656","0.462395106276953","0.486049945484359"
"Einige Sorgen","2000","Hauptschule","Laendlicher Raum","2018","0.542519315099822","0.526453837934432","0.558584792265212"
"Einige Sorgen","2000","Realschule","Staedtischer Raum","1825","0.501032771700091","0.484674762815482","0.517390780584699"
"Einige Sorgen","2000","Realschule","Laendlicher Raum","1438","0.537896010074359","0.518885196415431","0.556906823733287"
"Einige Sorgen","2000","(Fach-)Abitur","Staedtischer Raum","865","0.47534364859284","0.452131062486566","0.498556234699115"
"Einige Sorgen","2000","(Fach-)Abitur","Laendlicher Raum","304","0.556689000804502","0.515284638605275","0.598093363003729"
"Einige Sorgen","2000","AkademikerIn","Staedtischer Raum","1348","0.511932488391664","0.492670719296451","0.531194257486877"
"Einige Sorgen","2000","AkademikerIn","Laendlicher Raum","649","0.528349028094601","0.500140131383143","0.556557924806059"
