year,bula_h,sampreg,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Berlin,East,No,0.90717,398,430,0.87971,0.93463
2017,Brandenburg,East,Yes,0.03999,47,1033,0.02804,0.05194
2017,Brandenburg,East,No,0.96001,986,1033,0.94806,0.97196
2017,Mecklenburg-Western Pomerania,East,Yes,0.06894,36,573,0.04818,0.08970
2017,Mecklenburg-Western Pomerania,East,No,0.93106,537,573,0.91030,0.95182
2017,Saxony,East,Yes,0.06922,103,1653,0.05698,0.08146
2017,Saxony,East,No,0.93078,1550,1653,0.91854,0.94302
2017,Saxony-Anhalt,East,Yes,0.07179,61,923,0.05513,0.08846
2017,Saxony-Anhalt,East,No,0.92821,862,923,0.91154,0.94487
2017,Thuringa,East,Yes,0.05355,55,978,0.03943,0.06767
2017,Thuringa,East,No,0.94645,923,978,0.93233,0.96057
2019,Schleswig-Holstein,West,Yes,0.06700,79,956,0.05114,0.08286
2019,Schleswig-Holstein,West,No,0.93300,877,956,0.91714,0.94886
2019,Hamburg,West,Yes,0.06287,46,529,0.04216,0.08357
2019,Hamburg,West,No,0.93713,483,529,0.91643,0.95784
2019,Lower Saxony,West,Yes,0.07567,192,2494,0.06529,0.08606
2019,Lower Saxony,West,No,0.92433,2302,2494,0.91394,0.93471
2019,Bremen,West,No,0.93660,205,205,0.90316,0.97004
2019,North Rhine-Westphalia,West,Yes,0.07614,409,5406,0.06907,0.08321
2019,North Rhine-Westphalia,West,No,0.92386,4997,5406,0.91679,0.93093
2019,Hesse,West,Yes,0.07627,124,1711,0.06369,0.08885
2019,Hesse,West,No,0.92373,1587,1711,0.91115,0.93631
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.06573,98,1466,0.05304,0.07842
2019,"Rhineland-Palatinate, Saarland",West,No,0.93427,1368,1466,0.92158,0.94696
2019,Baden-Wuerttemberg,West,Yes,0.07972,222,2799,0.06969,0.08976
2019,Baden-Wuerttemberg,West,No,0.92028,2577,2799,0.91024,0.93031
2019,Bavaria,West,Yes,0.07373,251,3951,0.06558,0.08188
2019,Bavaria,West,No,0.92627,3700,3951,0.91812,0.93442
2019,Berlin,Does not apply,No,0.91988,70,70,0.85582,0.98394
2019,Berlin,West,Yes,0.07564,46,573,0.05397,0.09731
2019,Berlin,West,No,0.92436,527,573,0.90269,0.94603
2019,Berlin,East,Yes,0.08966,33,378,0.06082,0.11850
2019,Berlin,East,No,0.91034,345,378,0.88150,0.93918
2019,Brandenburg,East,Yes,0.04403,56,1111,0.03196,0.05610
2019,Brandenburg,East,No,0.95597,1055,1111,0.94390,0.96804
2019,Mecklenburg-Western Pomerania,East,Yes,0.07443,43,611,0.05360,0.09525
2019,Mecklenburg-Western Pomerania,East,No,0.92557,568,611,0.90475,0.94640
2019,Saxony,East,Yes,0.06420,91,1634,0.05231,0.07609
2019,Saxony,East,No,0.93580,1543,1634,0.92391,0.94769
2019,Saxony-Anhalt,East,Yes,0.08421,64,889,0.06595,0.10248
2019,Saxony-Anhalt,East,No,0.91579,825,889,0.89752,0.93405
2019,Thuringa,East,Yes,0.08060,64,923,0.06302,0.09817
2019,Thuringa,East,No,0.91940,859,923,0.90183,0.93698
2021,Schleswig-Holstein,West,Yes,0.08538,62,825,0.06630,0.10446
2021,Schleswig-Holstein,West,No,0.91462,763,825,0.89554,0.93370
2021,Hamburg,West,Yes,0.10563,40,450,0.07720,0.13406
2021,Hamburg,West,No,0.89437,410,450,0.86594,0.92280
2021,Lower Saxony,West,Yes,0.09519,156,1881,0.08192,0.10845
2021,Lower Saxony,West,No,0.90481,1725,1881,0.89155,0.91808
2021,Bremen,West,No,0.96215,141,141,0.93053,0.99376
2021,North Rhine-Westphalia,West,Yes,0.09558,352,4112,0.08659,0.10457
2021,North Rhine-Westphalia,West,No,0.90442,3760,4112,0.89543,0.91341
2021,Hesse,West,Yes,0.09046,96,1323,0.07500,0.10592
2021,Hesse,West,No,0.90954,1227,1323,0.89408,0.92500
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.07588,69,996,0.05943,0.09234
2021,"Rhineland-Palatinate, Saarland",West,No,0.92412,927,996,0.90766,0.94057
2021,Baden-Wuerttemberg,West,Yes,0.09352,169,2167,0.08126,0.10578
2021,Baden-Wuerttemberg,West,No,0.90648,1998,2167,0.89422,0.91874
2021,Bavaria,West,Yes,0.06783,204,2852,0.05860,0.07706
2021,Bavaria,West,No,0.93217,2648,2852,0.92294,0.94140
2021,Berlin,West,Yes,0.09412,44,559,0.06989,0.11835
2021,Berlin,West,No,0.90588,515,559,0.88165,0.93011
2021,Berlin,East,No,0.90915,319,319,0.87756,0.94074
2021,Brandenburg,East,Yes,0.05792,53,701,0.04061,0.07522
2021,Brandenburg,East,No,0.94208,648,701,0.92478,0.95939
2021,Mecklenburg-Western Pomerania,East,Yes,0.08838,34,407,0.06077,0.11599
2021,Mecklenburg-Western Pomerania,East,No,0.91162,373,407,0.88401,0.93923
2021,Saxony,East,Yes,0.07628,79,1160,0.06100,0.09157
2021,Saxony,East,No,0.92372,1081,1160,0.90843,0.93900
2021,Saxony-Anhalt,East,Yes,0.08312,44,599,0.06099,0.10525
2021,Saxony-Anhalt,East,No,0.91688,555,599,0.89475,0.93901
2021,Thuringa,East,Yes,0.06772,37,633,0.04813,0.08731
2021,Thuringa,East,No,0.93228,596,633,0.91269,0.95187
