year,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1994,West,3.095578901377643,3.030651636327092,3.1605061664281937,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,575.0
1994,East,2.909844202651044,2.805333706216157,3.014354699085931,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,177.0
1995,West,3.23678060941844,3.182279513998292,3.2912817048385885,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,785.0
1995,East,3.0173737546806487,2.919153941048945,3.1155935683123523,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,189.0
1996,West,3.295872916113184,3.2380068812177036,3.3537389510086646,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,658.0
1996,East,2.8996305845796475,2.8086863011202863,2.9905748680390087,2.0,3.0,3.0,1.0,4.5,3.0,3.0,4.0,248.0
1997,West,3.2926865155125253,3.22937605460065,3.3559969764244006,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,580.0
1997,East,2.848781817488331,2.775781114061818,2.921782520914844,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,252.0
1998,West,3.5879004121332243,3.5667335920448933,3.6090672322215553,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,5348.0
1998,East,3.204354037149644,3.174468080145616,3.2342399941536724,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1929.0
1999,West,3.336803039949254,3.269740106262779,3.4038659736357286,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,683.0
1999,East,3.1740117530224237,3.056781436904036,3.2912420691408113,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,236.0
2000,West,3.7454315636442863,3.722909547302413,3.7679535799861594,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,5347.0
2000,East,3.2263243314599945,3.190738731435564,3.261909931484425,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1420.0
2001,West,3.5625828999395988,3.5076529670852326,3.617512832793965,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,971.0
2001,East,3.0719620149488973,3.002142739246546,3.141781290651249,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,299.0
2002,West,3.734161519103158,3.7176336885212584,3.7506893496850577,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,9265.0
2002,East,3.1909183987535688,3.1673694308442615,3.214467366662876,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2811.0
2003,West,3.7172393941608624,3.700555025172268,3.733923763149457,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,8972.0
2003,East,3.2095832098294874,3.1850941020719117,3.234072317587063,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2794.0
2004,West,3.734619000696739,3.7175877665263477,3.7516502348671303,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,8757.0
2004,East,3.1971871915114263,3.1727002438394685,3.221674139183384,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2752.0
2005,West,3.7394279987126757,3.7221647350200784,3.756691262405273,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,8499.0
2005,East,3.2284056100665133,3.2032658960967204,3.253545324036306,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2686.0
2006,West,3.7322930871869713,3.7156990625938486,3.748887111780094,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,9321.0
2006,East,3.182484436032768,3.1582863837774986,3.206682488288038,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2917.0
2007,West,3.7773999951193593,3.7600634600689045,3.794736530169814,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,8683.0
2007,East,3.2410089477058692,3.215691616021664,3.2663262793900745,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2757.0
2008,West,3.80703398067194,3.788826744533136,3.8252412168107446,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,8155.0
2008,East,3.245780569564567,3.2207146480612376,3.2708464910678963,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2643.0
2009,West,3.8338423037175464,3.814930844795182,3.8527537626399107,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,7606.0
2009,East,3.2911705550782946,3.264566744454721,3.3177743657018683,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2550.0
2010,West,3.8358469061839977,3.8201497118361196,3.851544100531876,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,10624.0
2010,East,3.2990376051357866,3.2758923887872813,3.322182821484292,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3153.0
2011,West,3.825150934873895,3.810760938509263,3.839540931238527,3.0,3.0,5.0,1.0,8.0,3.0,2.9749999999999943,3.0,12852.0
2011,East,3.2716056452255975,3.250204666224629,3.293006624226566,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3742.0
2012,West,3.83799706492795,3.823312802189324,3.8526813276665757,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,12584.0
2012,East,3.2630433396122367,3.2416930012694114,3.284393677955062,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3709.0
2013,West,3.8137060002861403,3.800090922014152,3.8273210785581284,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,14206.0
2013,East,3.2722154270996207,3.2505360728452084,3.293894781354033,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3656.0
2014,West,3.8373002329362107,3.822619745048639,3.851980720823782,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,12432.0
2014,East,3.24547338866383,3.2231314153794033,3.267815361948257,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3370.0
2015,West,3.837128543519982,3.822517318382474,3.8517397686574895,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,12468.0
2015,East,3.223498767503749,3.200720648591995,3.2462768864155036,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3279.0
2016,West,3.856462657734776,3.841884655216914,3.871040660252638,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,12927.0
2016,East,3.2834333929041435,3.2606659599236534,3.3062008258846336,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3460.0
2017,West,3.849018750968427,3.835209487086562,3.862828014850292,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,14459.0
2017,East,3.2857781779680812,3.264292116382965,3.3072642395531977,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3795.0
2018,West,3.906581176205798,3.892600790003418,3.920561562408178,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,13927.0
2018,East,3.348534410060144,3.3267826149699364,3.3702862051503515,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3733.0
2019,West,3.8927912080416367,3.8789133103043936,3.90666910577888,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,14332.0
2019,East,3.377737162219805,3.3559857312546066,3.399488593185003,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3863.0
2020,West,3.9666345063135404,3.953013583182132,3.980255429444949,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,15335.0
2020,East,3.446899228131083,3.424367921125748,3.4694305351364183,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,3803.0
2021,West,3.413230369776313,3.3669683463859066,3.4594923931667196,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1610.0
2021,East,3.4697166168749076,3.366878847711079,3.5725543860387363,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0,293.0
