year,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2000,Rural regions,3.889509611294217,3.853696009343897,3.925323213244537,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,2253.0
2001,Urban regions,3.3569511233329705,3.303438149979475,3.410464096686466,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,883.0
2001,Rural regions,3.771090154867999,3.682938472762725,3.859241836973273,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0,387.0
2002,Urban regions,3.521439094261203,3.5047378075313387,3.538140380991067,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,8150.0
2002,Rural regions,3.887263140937104,3.8616652868380608,3.9128609950361475,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,3926.0
2003,Urban regions,3.521465608231565,3.5046097640977028,3.5383214523654276,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,7942.0
2003,Rural regions,3.853586042028486,3.827552999208459,3.879619084848513,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,3824.0
2004,Urban regions,3.5341803921782984,3.516969649955904,3.5513911344006925,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,7753.0
2004,Rural regions,3.8642475003090384,3.837865424522548,3.8906295760955287,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,3756.0
2005,Urban regions,3.529150201848499,3.511925256018482,3.5463751476785155,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,7533.0
2005,Rural regions,3.9049429436389023,3.8776131513564165,3.932272735921388,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,3652.0
2006,Urban regions,3.5203705572683575,3.5035973224737074,3.5371437920630076,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,8133.0
2006,Rural regions,3.869459573380214,3.8437062163068547,3.895212930453573,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,4105.0
2007,Urban regions,3.5610232776872106,3.5436740538814413,3.57837250149298,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,7580.0
2007,Rural regions,3.9279087392853227,3.900673928586023,3.9551435499846224,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,3860.0
2008,Urban regions,3.5889120615682804,3.570642659668379,3.607181463468182,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,7157.0
2008,Rural regions,3.9513943621617424,3.923519553684396,3.979269170639089,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,3641.0
2009,Urban regions,3.6204430490166373,3.601258331858273,3.6396277661750016,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0,6666.0
2009,Rural regions,3.9735075342870485,3.9451561943658877,4.001858874208209,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,3490.0
2010,Urban regions,3.635758756850971,3.619717429582456,3.6518000841194858,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,9052.0
2010,Rural regions,3.9611769657935527,3.9369793766736967,3.9853745549134088,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,4725.0
2011,Urban regions,3.6085207535076615,3.5936879662027374,3.6233535408125856,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,10728.0
2011,Rural regions,3.971838929454953,3.949947273483553,3.993730585426353,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5866.0
2012,Urban regions,3.6288537033541823,3.6135506605840666,3.644156746124298,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,10424.0
2012,Rural regions,3.9545892010647004,3.9328139720877804,3.9763644300416203,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5869.0
2013,Urban regions,3.6150008382304266,3.6007901910229334,3.62921148543792,2.174344244728984,3.0,5.0,1.0,9.238483632906524,3.0,3.0,3.0,11826.0
2013,Rural regions,3.9272819925675755,3.9061444986363605,3.9484194864987905,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,6036.0
2014,Urban regions,3.6357607059187727,3.620542577896032,3.6509788339415135,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,10368.0
2014,Rural regions,3.929573783971688,3.9068816306763545,3.9522659372670215,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,5434.0
2015,Urban regions,3.625807200193497,3.6106732504029786,3.640941149984015,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,10358.0
2015,Rural regions,3.937999488154301,3.9150842432907145,3.9609147330178875,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,5389.0
2016,Urban regions,3.637090303291828,3.621958219772557,3.652222386811099,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0,10804.0
2016,Rural regions,4.00354063792119,3.9809488641600628,4.026132411682316,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5583.0
2017,Urban regions,3.6421340900925587,3.6277446290543205,3.656523551130797,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,11991.0
2017,Rural regions,3.9878065977853105,3.966459170017397,4.009154025553224,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,6263.0
2018,Urban regions,3.704034875835411,3.6896461004824266,3.7184236511883952,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,11764.0
2018,Rural regions,4.036611758069832,4.014533491740076,4.0586900243995885,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5896.0
2019,Urban regions,3.699203857454913,3.6847974174583094,3.713610297451517,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,11832.0
2019,Rural regions,4.039808169710561,4.017741323723552,4.06187501569757,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5960.0
2020,Urban regions,3.759068614968605,3.7451826034144724,3.7729546265227376,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,13222.0
2020,Rural regions,4.127720745197416,4.105182535788006,4.150258954606826,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5916.0
2021,Urban regions,3.2734371239140936,3.226392823436613,3.3204814243915743,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1465.0
2021,Rural regions,3.800405246061769,3.7100386357392767,3.8907718563842617,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0,438.0
