year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1991,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1991,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1992,Pre-primary Level,Urban regions,,,,,,,,,,,,
1992,Pre-primary Level,Rural regions,,,,,,,,,,,,
1992,Primary Level,Urban regions,,,,,,,,,,,,
1992,Primary Level,Rural regions,,,,,,,,,,,,
1992,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1992,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1992,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1992,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1992,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1992,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1993,Pre-primary Level,Urban regions,48,6.49682,5.85650,7.13713,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,8.00000
1993,Pre-primary Level,Rural regions,,,,,,,,,,,,
1993,Primary Level,Urban regions,381,6.51869,6.30842,6.72897,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Primary Level,Rural regions,77,6.57464,6.01748,7.13180,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1993,Lower Secondary Level,Urban regions,1368,6.70299,6.58843,6.81755,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Lower Secondary Level,Rural regions,603,6.37486,6.19675,6.55296,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,Upper Secondary Level,Urban regions,2794,6.52695,6.45139,6.60250,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Upper Secondary Level,Rural regions,1631,6.46061,6.35855,6.56266,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1993,Post-secondary Non-tertiary Level,Urban regions,172,6.76912,6.42462,7.11361,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1993,Post-secondary Non-tertiary Level,Rural regions,50,6.69285,6.07359,7.31211,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1993,First Stage of Tertiary Education,Urban regions,303,6.14030,5.88681,6.39379,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,First Stage of Tertiary Education,Rural regions,141,6.49525,6.16856,6.82194,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1993,Second Stage of Tertiary Education,Urban regions,506,6.11330,5.92250,6.30410,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Second Stage of Tertiary Education,Rural regions,363,6.43549,6.20084,6.67014,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,Pre-primary Level,Urban regions,62,6.91982,6.29561,7.54404,5.00000,7.00000,9.00000,1.00000,10.00000,7.00000,6.00000,8.00000
1994,Pre-primary Level,Rural regions,,,,,,,,,,,,
1994,Primary Level,Urban regions,346,6.40048,6.18058,6.62039,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,Primary Level,Rural regions,70,6.93888,6.36897,7.50880,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1994,Lower Secondary Level,Urban regions,1284,6.63577,6.51663,6.75492,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Lower Secondary Level,Rural regions,574,6.68342,6.50254,6.86430,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Upper Secondary Level,Urban regions,2775,6.44662,6.36851,6.52474,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Upper Secondary Level,Rural regions,1635,6.54779,6.44762,6.64795,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Post-secondary Non-tertiary Level,Urban regions,191,6.27228,5.97888,6.56568,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,Post-secondary Non-tertiary Level,Rural regions,53,5.95530,5.41841,6.49220,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1994,First Stage of Tertiary Education,Urban regions,297,6.42507,6.20093,6.64921,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,First Stage of Tertiary Education,Rural regions,168,6.64979,6.32261,6.97698,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,8.00000
1994,Second Stage of Tertiary Education,Urban regions,580,6.09149,5.92133,6.26164,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,Second Stage of Tertiary Education,Rural regions,376,6.39614,6.17565,6.61664,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Pre-primary Level,Urban regions,69,5.80929,5.28368,6.33490,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1995,Pre-primary Level,Rural regions,,,,,,,,,,,,
1995,Primary Level,Urban regions,326,6.64682,6.42135,6.87229,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1995,Primary Level,Rural regions,69,5.89035,5.32677,6.45394,4.00000,6.00000,7.62497,0.00000,10.00000,6.00000,5.00000,7.00000
1995,Lower Secondary Level,Urban regions,1337,6.66972,6.54811,6.79133,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Lower Secondary Level,Rural regions,583,6.56078,6.38815,6.73341,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Upper Secondary Level,Urban regions,2954,6.43694,6.36032,6.51356,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Upper Secondary Level,Rural regions,1699,6.55303,6.45680,6.64925,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Post-secondary Non-tertiary Level,Urban regions,250,6.66928,6.39684,6.94172,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Post-secondary Non-tertiary Level,Rural regions,71,6.67747,6.20811,7.14682,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,6.00000,7.00000
1995,First Stage of Tertiary Education,Urban regions,297,6.52374,6.28743,6.76004,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1995,First Stage of Tertiary Education,Rural regions,170,6.48551,6.16314,6.80788,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Second Stage of Tertiary Education,Urban regions,651,6.25578,6.08907,6.42248,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,Second Stage of Tertiary Education,Rural regions,388,6.53736,6.34181,6.73292,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,Pre-primary Level,Urban regions,81,5.94937,5.40127,6.49747,4.66494,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
1996,Pre-primary Level,Rural regions,42,6.22787,5.56462,6.89113,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1996,Primary Level,Urban regions,299,6.40940,6.18583,6.63296,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1996,Primary Level,Rural regions,65,7.10850,6.67443,7.54256,6.00000,7.51386,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,Lower Secondary Level,Urban regions,1260,6.60308,6.47933,6.72683,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Lower Secondary Level,Rural regions,566,6.49178,6.31575,6.66781,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,Upper Secondary Level,Urban regions,2928,6.50626,6.43277,6.57976,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Upper Secondary Level,Rural regions,1704,6.54334,6.44801,6.63866,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Post-secondary Non-tertiary Level,Urban regions,259,6.51756,6.27609,6.75904,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1996,Post-secondary Non-tertiary Level,Rural regions,73,6.92902,6.41451,7.44353,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,First Stage of Tertiary Education,Urban regions,308,6.41404,6.19223,6.63584,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,First Stage of Tertiary Education,Rural regions,178,6.58412,6.27598,6.89226,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.02500
1996,Second Stage of Tertiary Education,Urban regions,637,6.15592,5.98767,6.32416,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1996,Second Stage of Tertiary Education,Rural regions,383,6.62294,6.42824,6.81765,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Pre-primary Level,Urban regions,81,6.37473,5.89133,6.85813,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,5.00000,7.00000
1997,Pre-primary Level,Rural regions,53,6.41431,5.84021,6.98841,5.00000,6.03353,8.00000,2.00000,10.00000,6.00000,5.00000,7.02500
1997,Primary Level,Urban regions,287,6.49781,6.26032,6.73530,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Primary Level,Rural regions,65,7.22217,6.73701,7.70733,5.77305,7.00000,9.00000,0.93263,10.00000,7.00000,6.97500,9.00000
1997,Lower Secondary Level,Urban regions,1242,6.55047,6.43161,6.66933,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Lower Secondary Level,Rural regions,540,6.58575,6.41455,6.75696,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Upper Secondary Level,Urban regions,2852,6.47593,6.39943,6.55242,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Upper Secondary Level,Rural regions,1692,6.47793,6.38368,6.57219,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Post-secondary Non-tertiary Level,Urban regions,236,6.41075,6.14727,6.67423,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Post-secondary Non-tertiary Level,Rural regions,75,6.89936,6.46443,7.33429,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,7.00000,8.00000
1997,First Stage of Tertiary Education,Urban regions,320,6.19806,5.94207,6.45406,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1997,First Stage of Tertiary Education,Rural regions,177,6.42661,6.13816,6.71507,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1997,Second Stage of Tertiary Education,Urban regions,660,6.31695,6.15826,6.47564,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Second Stage of Tertiary Education,Rural regions,415,6.40363,6.22621,6.58105,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Pre-primary Level,Urban regions,88,6.06730,5.52854,6.60606,5.00000,5.00000,8.00000,0.50000,10.00000,5.00000,5.00000,7.00000
1998,Pre-primary Level,Rural regions,45,6.16186,5.49170,6.83202,5.00000,7.00000,7.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1998,Primary Level,Urban regions,256,6.39498,6.12235,6.66761,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1998,Primary Level,Rural regions,60,6.55079,6.05739,7.04420,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1998,Lower Secondary Level,Urban regions,1341,6.58328,6.46493,6.70162,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Lower Secondary Level,Rural regions,584,6.58825,6.41880,6.75770,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Upper Secondary Level,Urban regions,3093,6.57519,6.50171,6.64867,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Upper Secondary Level,Rural regions,1912,6.60399,6.51215,6.69582,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Post-secondary Non-tertiary Level,Urban regions,280,6.49276,6.24370,6.74183,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1998,Post-secondary Non-tertiary Level,Rural regions,78,6.59478,6.17039,7.01918,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1998,First Stage of Tertiary Education,Urban regions,341,6.49415,6.28327,6.70502,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,First Stage of Tertiary Education,Rural regions,195,6.57400,6.29468,6.85332,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Second Stage of Tertiary Education,Urban regions,748,6.43567,6.28414,6.58720,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Second Stage of Tertiary Education,Rural regions,453,6.58005,6.40468,6.75542,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Pre-primary Level,Urban regions,85,5.99407,5.50133,6.48681,5.00000,5.43047,8.00000,0.50000,10.00000,5.00000,5.00000,7.00000
1999,Pre-primary Level,Rural regions,41,6.45063,5.64253,7.25873,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.97500,8.00000
1999,Primary Level,Urban regions,260,6.12485,5.85366,6.39604,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1999,Primary Level,Rural regions,56,6.86946,6.34058,7.39835,5.06313,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,8.00000
1999,Lower Secondary Level,Urban regions,1297,6.61262,6.49457,6.73067,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Lower Secondary Level,Rural regions,557,6.57222,6.38850,6.75593,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,Upper Secondary Level,Urban regions,3137,6.55772,6.48423,6.63120,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
