"e11102","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2001","Berlin","Westdeutschland","281","0.642034538206083","0.596931792097527","0.687137284314638"
"erwerbstätig","2001","Berlin","Ostdeutschland","233","0.649625621558454","0.600066815520531","0.699184427596378"
"erwerbstätig","2001","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2001","Brandenburg","Ostdeutschland","568","0.563332579310576","0.531892982014376","0.594772176606777"
"erwerbstätig","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2001","Mecklenburg-Vorpommern","Ostdeutschland","344","0.619036118457537","0.576971882333417","0.661100354581657"
"erwerbstätig","2001","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2001","Sachsen","Ostdeutschland","1006","0.567269225290584","0.543304910406199","0.591233540174969"
"erwerbstätig","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2001","Sachsen-Anhalt","Ostdeutschland","591","0.533758327167358","0.502870162337696","0.56464649199702"
"erwerbstätig","2001","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2001","Thueringen","Ostdeutschland","591","0.554433867181762","0.523107082939841","0.585760651423682"
"nicht erwerbstätig","2002","Schleswig-Holstein","Westdeutschland","249","0.366493992288082","0.331273741450794","0.401714243125371"
"nicht erwerbstätig","2002","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Hamburg","Westdeutschland","111","0.382418560429544","0.329583402558337","0.435253718300751"
"nicht erwerbstätig","2002","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Niedersachsen","Westdeutschland","742","0.417145097153186","0.395415146195356","0.438875048111015"
"nicht erwerbstätig","2002","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Bremen","Westdeutschland","61","0.452641342114062","0.378254354389207","0.527028329838917"
"nicht erwerbstätig","2002","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Nordrhein-Westfalen","Westdeutschland","1784","0.404503436741395","0.390717732993192","0.418289140489598"
"nicht erwerbstätig","2002","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Hessen","Westdeutschland","530","0.378699517871736","0.355216341730116","0.402182694013355"
"nicht erwerbstätig","2002","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Rheinland-Pfalz,Saarland","Westdeutschland","535","0.422660872931615","0.396560278850629","0.448761467012601"
"nicht erwerbstätig","2002","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Baden-Wuerttemberg","Westdeutschland","921","0.362775707589433","0.344966920731745","0.380584494447121"
"nicht erwerbstätig","2002","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Bayern","Westdeutschland","1051","0.379954672546919","0.363282833560899","0.396626511532939"
"nicht erwerbstätig","2002","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2002","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2002","Berlin","Westdeutschland","158","0.370600301608622","0.326608297730723","0.414592305486521"
"nicht erwerbstätig","2002","Berlin","Ostdeutschland","130","0.387718670468257","0.337734150635907","0.437703190300606"
"nicht erwerbstätig","2002","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2002","Brandenburg","Ostdeutschland","393","0.451943054649219","0.420477086522686","0.483409022775752"
"nicht erwerbstätig","2002","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2002","Mecklenburg-Vorpommern","Ostdeutschland","178","0.42104692103786","0.378488084054867","0.463605758020854"
"nicht erwerbstätig","2002","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2002","Sachsen","Ostdeutschland","619","0.429473861846684","0.405575087476436","0.453372636216933"
"nicht erwerbstätig","2002","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2002","Sachsen-Anhalt","Ostdeutschland","401","0.473334347222267","0.441929984552589","0.504738709891944"
"nicht erwerbstätig","2002","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2002","Thueringen","Ostdeutschland","377","0.464383392389","0.432949351689969","0.495817433088031"
"erwerbstätig","2002","Schleswig-Holstein","Westdeutschland","470","0.633506007711918","0.598285756874629","0.668726258549206"
"erwerbstätig","2002","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2002","Hamburg","Westdeutschland","214","0.617581439570456","0.564746281699249","0.670416597441663"
"erwerbstätig","2002","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2002","Niedersachsen","Westdeutschland","1236","0.582854902846814","0.561124951888985","0.604584853804644"
"erwerbstätig","2002","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2002","Bremen","Westdeutschland","111","0.547358657885938","0.472971670161083","0.621745645610793"
"erwerbstätig","2002","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2002","Nordrhein-Westfalen","Westdeutschland","3085","0.595496563258605","0.581710859510402","0.609282267006808"
"erwerbstätig","2002","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2002","Hessen","Westdeutschland","1109","0.621300482128265","0.597817305986645","0.644783658269884"
"erwerbstätig","2002","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2002","Rheinland-Pfalz,Saarland","Westdeutschland","841","0.577339127068385","0.551238532987399","0.603439721149371"
"erwerbstätig","2002","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2002","Baden-Wuerttemberg","Westdeutschland","1879","0.637224292410567","0.619415505552879","0.655033079268255"
"erwerbstätig","2002","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2002","Bayern","Westdeutschland","2205","0.620045327453081","0.603373488467061","0.636717166439101"
"erwerbstätig","2002","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2002","Saarland","Westdeutschland","","","",""
"erwerbstätig","2002","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2002","Berlin","Westdeutschland","305","0.629399698391378","0.585407694513479","0.673391702269277"
"erwerbstätig","2002","Berlin","Ostdeutschland","235","0.612281329531744","0.562296809699394","0.662265849364093"
"erwerbstätig","2002","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2002","Brandenburg","Ostdeutschland","568","0.548056945350781","0.516590977224248","0.579522913477314"
"erwerbstätig","2002","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2002","Mecklenburg-Vorpommern","Ostdeutschland","339","0.57895307896214","0.536394241979146","0.621511915945133"
"erwerbstätig","2002","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2002","Sachsen","Ostdeutschland","1029","0.570526138153316","0.546627363783067","0.594424912523564"
"erwerbstätig","2002","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2002","Sachsen-Anhalt","Ostdeutschland","570","0.526665652777734","0.495261290108056","0.558070015447411"
"erwerbstätig","2002","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2002","Thueringen","Ostdeutschland","590","0.535616607611","0.504182566911969","0.567050648310031"
"nicht erwerbstätig","2003","Schleswig-Holstein","Westdeutschland","242","0.373115317080219","0.336412403397308","0.409818230763129"
"nicht erwerbstätig","2003","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Hamburg","Westdeutschland","105","0.401386361806362","0.345355276409388","0.457417447203335"
"nicht erwerbstätig","2003","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Niedersachsen","Westdeutschland","709","0.414538281582924","0.392427488650161","0.436649074515686"
"nicht erwerbstätig","2003","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Bremen","Westdeutschland","70","0.50781600585029","0.433532840315081","0.582099171385499"
"nicht erwerbstätig","2003","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Nordrhein-Westfalen","Westdeutschland","1765","0.416100379841887","0.401960333922525","0.430240425761249"
"nicht erwerbstätig","2003","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Hessen","Westdeutschland","481","0.37769152949389","0.353140841726613","0.402242217261166"
"nicht erwerbstätig","2003","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Rheinland-Pfalz,Saarland","Westdeutschland","548","0.431086809643471","0.404698925931134","0.457474693355809"
"nicht erwerbstätig","2003","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Baden-Wuerttemberg","Westdeutschland","896","0.368466357459268","0.350226920667898","0.386705794250638"
"nicht erwerbstätig","2003","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Bayern","Westdeutschland","1041","0.386192643653424","0.369125075443845","0.403260211863003"
"nicht erwerbstätig","2003","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2003","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2003","Berlin","Westdeutschland","165","0.402776945814897","0.35736086350681","0.448193028122984"
"nicht erwerbstätig","2003","Berlin","Ostdeutschland","134","0.399614353286415","0.350038734104996","0.449189972467834"
"nicht erwerbstätig","2003","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2003","Brandenburg","Ostdeutschland","394","0.465300633740624","0.433448077123771","0.497153190357477"
"nicht erwerbstätig","2003","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2003","Mecklenburg-Vorpommern","Ostdeutschland","187","0.414365632040674","0.372267739004857","0.45646352507649"
"nicht erwerbstätig","2003","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2003","Sachsen","Ostdeutschland","619","0.443676244609251","0.419415886264999","0.467936602953503"
"nicht erwerbstätig","2003","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2003","Sachsen-Anhalt","Ostdeutschland","401","0.496897173454564","0.464831800564984","0.528962546344143"
"nicht erwerbstätig","2003","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2003","Thueringen","Ostdeutschland","382","0.4545116129786","0.422948168467477","0.486075057489722"
"erwerbstätig","2003","Schleswig-Holstein","Westdeutschland","425","0.626884682919781","0.590181769236871","0.663587596602692"
"erwerbstätig","2003","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2003","Hamburg","Westdeutschland","189","0.598613638193638","0.542582552796665","0.654644723590612"
"erwerbstätig","2003","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2003","Niedersachsen","Westdeutschland","1198","0.585461718417077","0.563350925484314","0.607572511349839"
"erwerbstätig","2003","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2003","Bremen","Westdeutschland","104","0.49218399414971","0.417900828614501","0.566467159684919"
"erwerbstätig","2003","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2003","Nordrhein-Westfalen","Westdeutschland","2903","0.583899620158113","0.569759574238751","0.598039666077476"
"erwerbstätig","2003","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2003","Hessen","Westdeutschland","1017","0.62230847050611","0.597757782738834","0.646859158273387"
"erwerbstätig","2003","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2003","Rheinland-Pfalz,Saarland","Westdeutschland","805","0.568913190356529","0.542525306644191","0.595301074068866"
"erwerbstätig","2003","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2003","Baden-Wuerttemberg","Westdeutschland","1791","0.631533642540732","0.613294205749362","0.649773079332102"
"erwerbstätig","2003","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2003","Bayern","Westdeutschland","2085","0.613807356346576","0.596739788136997","0.630874924556155"
"erwerbstätig","2003","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2003","Saarland","Westdeutschland","","","",""
"erwerbstätig","2003","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2003","Berlin","Westdeutschland","283","0.597223054185103","0.551806971877016","0.64263913649319"
"erwerbstätig","2003","Berlin","Ostdeutschland","241","0.600385646713585","0.550810027532166","0.649961265895004"
"erwerbstätig","2003","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2003","Brandenburg","Ostdeutschland","548","0.534699366259376","0.502846809642523","0.566551922876229"
"erwerbstätig","2003","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2003","Mecklenburg-Vorpommern","Ostdeutschland","339","0.585634367959326","0.54353647492351","0.627732260995143"
"erwerbstätig","2003","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2003","Sachsen","Ostdeutschland","992","0.556323755390749","0.532063397046496","0.580584113735001"
"erwerbstätig","2003","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2003","Sachsen-Anhalt","Ostdeutschland","533","0.503102826545436","0.471037453655857","0.535168199435016"
"erwerbstätig","2003","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2003","Thueringen","Ostdeutschland","574","0.5454883870214","0.513924942510278","0.577051831532523"
"nicht erwerbstätig","2004","Schleswig-Holstein","Westdeutschland","249","0.392663751040361","0.355658782523933","0.429668719556789"
"nicht erwerbstätig","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Hamburg","Westdeutschland","105","0.382845831274371","0.327283146762293","0.43840851578645"
"nicht erwerbstätig","2004","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Niedersachsen","Westdeutschland","704","0.421923758529843","0.399629041496287","0.444218475563399"
"nicht erwerbstätig","2004","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Bremen","Westdeutschland","63","0.488899748285666","0.413085154965689","0.564714341605644"
"nicht erwerbstätig","2004","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Nordrhein-Westfalen","Westdeutschland","1751","0.414938048124427","0.40061058562835","0.429265510620504"
"nicht erwerbstätig","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Hessen","Westdeutschland","466","0.374128830264345","0.349153081208067","0.399104579320622"
"nicht erwerbstätig","2004","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Rheinland-Pfalz,Saarland","Westdeutschland","532","0.434634575284635","0.407729385872449","0.461539764696821"
"nicht erwerbstätig","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Baden-Wuerttemberg","Westdeutschland","922","0.385282789938878","0.366594407268272","0.403971172609483"
"nicht erwerbstätig","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Bayern","Westdeutschland","1046","0.387331629183728","0.370029137308338","0.404634121059118"
"nicht erwerbstätig","2004","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Berlin","Westdeutschland","160","0.409356426694008","0.363148443834359","0.455564409553658"
"nicht erwerbstätig","2004","Berlin","Ostdeutschland","136","0.385676834123963","0.336079600671363","0.435274067576563"
"nicht erwerbstätig","2004","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Brandenburg","Ostdeutschland","388","0.479117377508741","0.446534074153737","0.511700680863745"
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","Ostdeutschland","196","0.434786363735781","0.391804829481265","0.477767897990297"
"nicht erwerbstätig","2004","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Sachsen","Ostdeutschland","634","0.46752214108802","0.442849714405592","0.492194567770447"
"nicht erwerbstätig","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Sachsen-Anhalt","Ostdeutschland","406","0.513594383139822","0.48134980763087","0.545838958648774"
"nicht erwerbstätig","2004","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Thueringen","Ostdeutschland","387","0.466649556314732","0.434841733335079","0.498457379294385"
"erwerbstätig","2004","Schleswig-Holstein","Westdeutschland","420","0.607336248959639","0.570331280443211","0.644341217476067"
"erwerbstätig","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2004","Hamburg","Westdeutschland","189","0.617154168725629","0.56159148421355","0.672716853237707"
"erwerbstätig","2004","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2004","Niedersachsen","Westdeutschland","1181","0.578076241470157","0.555781524436601","0.600370958503713"
"erwerbstätig","2004","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2004","Bremen","Westdeutschland","104","0.511100251714334","0.435285658394356","0.586914845034311"
"erwerbstätig","2004","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2004","Nordrhein-Westfalen","Westdeutschland","2792","0.585061951875573","0.570734489379496","0.59938941437165"
"erwerbstätig","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2004","Hessen","Westdeutschland","976","0.625871169735655","0.600895420679378","0.650846918791933"
"erwerbstätig","2004","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2004","Rheinland-Pfalz,Saarland","Westdeutschland","772","0.565365424715365","0.538460235303179","0.592270614127552"
"erwerbstätig","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2004","Baden-Wuerttemberg","Westdeutschland","1683","0.614717210061122","0.596028827390517","0.633405592731728"
"erwerbstätig","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2004","Bayern","Westdeutschland","1999","0.612668370816272","0.595365878940882","0.629970862691662"
"erwerbstätig","2004","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2004","Saarland","Westdeutschland","","","",""
"erwerbstätig","2004","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2004","Berlin","Westdeutschland","275","0.590643573305992","0.544435590446342","0.636851556165641"
"erwerbstätig","2004","Berlin","Ostdeutschland","234","0.614323165876037","0.564725932423437","0.663920399328637"
"erwerbstätig","2004","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2004","Brandenburg","Ostdeutschland","515","0.520882622491259","0.488299319136255","0.553465925846263"
"erwerbstätig","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2004","Mecklenburg-Vorpommern","Ostdeutschland","315","0.565213636264219","0.522232102009702","0.608195170518735"
"erwerbstätig","2004","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2004","Sachsen","Ostdeutschland","937","0.53247785891198","0.507805432229553","0.557150285594408"
"erwerbstätig","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2004","Sachsen-Anhalt","Ostdeutschland","517","0.486405616860178","0.454161041351226","0.51865019236913"
"erwerbstätig","2004","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2004","Thueringen","Ostdeutschland","558","0.533350443685268","0.501542620705615","0.565158266664921"
"nicht erwerbstätig","2005","Schleswig-Holstein","Westdeutschland","241","0.367941441398523","0.330753696517553","0.405129186279493"
"nicht erwerbstätig","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Hamburg","Westdeutschland","107","0.404163299213412","0.347389336944345","0.46093726148248"
"nicht erwerbstätig","2005","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Niedersachsen","Westdeutschland","684","0.419092064617875","0.396189675307535","0.441994453928215"
"nicht erwerbstätig","2005","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Bremen","Westdeutschland","62","0.533262477816964","0.452338255516853","0.614186700117074"
"nicht erwerbstätig","2005","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Nordrhein-Westfalen","Westdeutschland","1699","0.409650499694323","0.395053412883164","0.424247586505482"
"nicht erwerbstätig","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Hessen","Westdeutschland","453","0.353531857895985","0.328198492688344","0.378865223103626"
"nicht erwerbstätig","2005","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","Westdeutschland","491","0.412450767655146","0.385051090972598","0.439850444337694"
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Baden-Wuerttemberg","Westdeutschland","909","0.381082243951361","0.362116938780365","0.400047549122357"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Bayern","Westdeutschland","965","0.365165594149046","0.34763893514604","0.382692253152051"
"nicht erwerbstätig","2005","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Berlin","Westdeutschland","151","0.380316622996756","0.333496705677661","0.42713654031585"
"nicht erwerbstätig","2005","Berlin","Ostdeutschland","133","0.375759857725536","0.324430470954119","0.427089244496954"
"nicht erwerbstätig","2005","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Brandenburg","Ostdeutschland","381","0.456987060174521","0.424111675791996","0.489862444557045"
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","Ostdeutschland","206","0.448905614083192","0.405395848420254","0.492415379746131"
"nicht erwerbstätig","2005","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Sachsen","Ostdeutschland","612","0.461468880076272","0.436440530086648","0.486497230065897"
"nicht erwerbstätig","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Sachsen-Anhalt","Ostdeutschland","387","0.496831900372042","0.464093657031612","0.529570143712471"
"nicht erwerbstätig","2005","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Thueringen","Ostdeutschland","373","0.454459543625395","0.421765372281541","0.487153714969248"
"erwerbstätig","2005","Schleswig-Holstein","Westdeutschland","405","0.632058558601477","0.594870813720507","0.669246303482447"
"erwerbstätig","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2005","Hamburg","Westdeutschland","180","0.595836700786588","0.53906273851752","0.652610663055655"
"erwerbstätig","2005","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2005","Niedersachsen","Westdeutschland","1099","0.580907935382125","0.558005546071785","0.603810324692465"
"erwerbstätig","2005","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2005","Bremen","Westdeutschland","84","0.466737522183036","0.385813299882926","0.547661744483147"
"erwerbstätig","2005","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2005","Nordrhein-Westfalen","Westdeutschland","2661","0.590349500305677","0.575752413494518","0.604946587116836"
"erwerbstätig","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2005","Hessen","Westdeutschland","915","0.646468142104015","0.621134776896374","0.671801507311656"
"erwerbstätig","2005","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2005","Rheinland-Pfalz,Saarland","Westdeutschland","749","0.587549232344854","0.560149555662306","0.614948909027402"
"erwerbstätig","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2005","Baden-Wuerttemberg","Westdeutschland","1610","0.618917756048639","0.599952450877643","0.637883061219635"
"erwerbstätig","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2005","Bayern","Westdeutschland","1934","0.634834405850954","0.617307746847949","0.65236106485396"
"erwerbstätig","2005","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2005","Saarland","Westdeutschland","","","",""
"erwerbstätig","2005","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2005","Berlin","Westdeutschland","262","0.619683377003244","0.57286345968415","0.666503294322339"
"erwerbstätig","2005","Berlin","Ostdeutschland","209","0.624240142274464","0.572910755503046","0.675569529045882"
"erwerbstätig","2005","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2005","Brandenburg","Ostdeutschland","501","0.543012939825479","0.510137555442955","0.575888324208004"
"erwerbstätig","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2005","Mecklenburg-Vorpommern","Ostdeutschland","296","0.551094385916808","0.507584620253869","0.594604151579747"
"erwerbstätig","2005","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2005","Sachsen","Ostdeutschland","912","0.538531119923728","0.513502769934103","0.563559469913352"
"erwerbstätig","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2005","Sachsen-Anhalt","Ostdeutschland","509","0.503168099627958","0.470429856287529","0.535906342968388"
"erwerbstätig","2005","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2005","Thueringen","Ostdeutschland","518","0.545540456374605","0.512846285030752","0.578234627718459"
"nicht erwerbstätig","2006","Schleswig-Holstein","Westdeutschland","276","0.408182939838341","0.371214223687655","0.445151655989027"
"nicht erwerbstätig","2006","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Hamburg","Westdeutschland","133","0.446352622941288","0.390744969069039","0.501960276813537"
"nicht erwerbstätig","2006","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Niedersachsen","Westdeutschland","792","0.431770162125269","0.409996662822319","0.453543661428219"
"nicht erwerbstätig","2006","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Bremen","Westdeutschland","59","0.51089048303322","0.429526715019141","0.5922542510473"
"nicht erwerbstätig","2006","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Nordrhein-Westfalen","Westdeutschland","1874","0.426402050150274","0.412124352720878","0.440679747579669"
"nicht erwerbstätig","2006","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Hessen","Westdeutschland","531","0.361870996052435","0.337576956688406","0.386165035416465"
"nicht erwerbstätig","2006","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","Westdeutschland","512","0.384704248685513","0.358368104292283","0.411040393078743"
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Baden-Wuerttemberg","Westdeutschland","1052","0.388357999434189","0.370142271892304","0.406573726976073"
"nicht erwerbstätig","2006","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Bayern","Westdeutschland","1130","0.375325779288012","0.358480600717838","0.392170957858186"
"nicht erwerbstätig","2006","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2006","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2006","Berlin","Westdeutschland","158","0.393309008796684","0.347509787638115","0.439108229955253"
"nicht erwerbstätig","2006","Berlin","Ostdeutschland","149","0.421127394716766","0.369694057338872","0.472560732094659"
"nicht erwerbstätig","2006","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2006","Brandenburg","Ostdeutschland","415","0.451035767573758","0.419393776439433","0.482677758708082"
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","Ostdeutschland","237","0.455796192691488","0.414620011366046","0.49697237401693"
"nicht erwerbstätig","2006","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2006","Sachsen","Ostdeutschland","680","0.47091864889049","0.446521490796568","0.495315806984412"
"nicht erwerbstätig","2006","Sachsen-Anhalt","Westdeutschland","","","",""
