"e11102","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","1993","66 +","(Fach-)Abitur","40","0.930914402869614","0.855981874730698","1.00584693100853"
"nicht erwerbstätig","1993","66 +","AkademikerIn","106","0.930461509691223","0.883971353423893","0.976951665958552"
"erwerbstätig","1993","17-34","(noch) kein Abschluss","97","0.250142398179546","0.205153418275555","0.295131378083536"
"erwerbstätig","1993","17-34","Hauptschule","1299","0.841946807752117","0.823953915085407","0.859939700418827"
"erwerbstätig","1993","17-34","Realschule","1407","0.81334139628424","0.795007330034209","0.831675462534272"
"erwerbstätig","1993","17-34","(Fach-)Abitur","430","0.737784794453266","0.703218988705993","0.772350600200538"
"erwerbstätig","1993","17-34","AkademikerIn","353","0.846960180724522","0.812153637130489","0.881766724318555"
"erwerbstätig","1993","35-65","(noch) kein Abschluss","283","0.576352435988855","0.531584034484441","0.621120837493269"
"erwerbstätig","1993","35-65","Hauptschule","2512","0.663397012279993","0.648135661647156","0.678658362912829"
"erwerbstätig","1993","35-65","Realschule","949","0.788833171777029","0.765416881456117","0.812249462097941"
"erwerbstätig","1993","35-65","(Fach-)Abitur","197","0.79459636590439","0.743905404675842","0.845287327132937"
"erwerbstätig","1993","35-65","AkademikerIn","951","0.850481081530592","0.829502940351182","0.871459222710002"
"erwerbstätig","1993","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1993","66 +","Hauptschule","","","",""
"erwerbstätig","1993","66 +","Realschule","","","",""
"erwerbstätig","1993","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1993","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","1994","17-34","(noch) kein Abschluss","293","0.795318122452341","0.755120279988276","0.835515964916406"
"nicht erwerbstätig","1994","17-34","Hauptschule","280","0.179049775207522","0.159444068737796","0.198655481677248"
"nicht erwerbstätig","1994","17-34","Realschule","288","0.177108003521714","0.158737738959896","0.195478268083531"
"nicht erwerbstätig","1994","17-34","(Fach-)Abitur","241","0.34891508019814","0.312132099264771","0.38569806113151"
"nicht erwerbstätig","1994","17-34","AkademikerIn","60","0.135478661205239","0.102709570812677","0.168247751597801"
"nicht erwerbstätig","1994","35-65","(noch) kein Abschluss","171","0.434536329125125","0.387684207400468","0.481388450849781"
"nicht erwerbstätig","1994","35-65","Hauptschule","1225","0.355590980584233","0.339826488378228","0.371355472790237"
"nicht erwerbstätig","1994","35-65","Realschule","238","0.205191797881317","0.18236173931077","0.228021856451865"
"nicht erwerbstätig","1994","35-65","(Fach-)Abitur","56","0.249091396519164","0.193559432399029","0.3046233606393"
"nicht erwerbstätig","1994","35-65","AkademikerIn","164","0.154874569256574","0.133533597294568","0.17621554121858"
"nicht erwerbstätig","1994","66 +","(noch) kein Abschluss","30","0.994330526982347","0.967900112310022","1.02076094165467"
"nicht erwerbstätig","1994","66 +","Hauptschule","1073","0.984254797941379","0.976871257443866","0.991638338438892"
"nicht erwerbstätig","1994","66 +","Realschule","183","0.983844409033713","0.96577466821993","1.0019141498475"
"nicht erwerbstätig","1994","66 +","(Fach-)Abitur","38","0.898021250704275","0.807570534330848","0.988471967077701"
"nicht erwerbstätig","1994","66 +","AkademikerIn","119","0.914334610292299","0.866225016275253","0.962444204309344"
"erwerbstätig","1994","17-34","(noch) kein Abschluss","94","0.204681877547659","0.164484035083594","0.244879720011724"
"erwerbstätig","1994","17-34","Hauptschule","1189","0.820950224792478","0.801344518322752","0.840555931262204"
"erwerbstätig","1994","17-34","Realschule","1371","0.822891996478286","0.804521731916469","0.841262261040104"
"erwerbstätig","1994","17-34","(Fach-)Abitur","404","0.65108491980186","0.61430193886849","0.687867900735229"
"erwerbstätig","1994","17-34","AkademikerIn","359","0.864521338794761","0.831752248402199","0.897290429187323"
"erwerbstätig","1994","35-65","(noch) kein Abschluss","259","0.565463670874875","0.518611549150219","0.612315792599532"
"erwerbstätig","1994","35-65","Hauptschule","2317","0.644409019415767","0.628644527209763","0.660173511621772"
"erwerbstätig","1994","35-65","Realschule","964","0.794808202118683","0.771978143548135","0.81763826068923"
"erwerbstätig","1994","35-65","(Fach-)Abitur","177","0.750908603480836","0.6953766393607","0.806440567600971"
"erwerbstätig","1994","35-65","AkademikerIn","940","0.845125430743426","0.823784458781419","0.866466402705432"
"erwerbstätig","1994","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1994","66 +","Hauptschule","","","",""
"erwerbstätig","1994","66 +","Realschule","","","",""
"erwerbstätig","1994","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1994","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","1995","17-34","(noch) kein Abschluss","337","0.832742336967955","0.797050263316281","0.868434410619629"
"nicht erwerbstätig","1995","17-34","Hauptschule","329","0.205982357770587","0.185495880821311","0.226468834719863"
"nicht erwerbstätig","1995","17-34","Realschule","307","0.18380237531575","0.165068193201125","0.202536557430375"
"nicht erwerbstätig","1995","17-34","(Fach-)Abitur","258","0.344223495160916","0.308951511606376","0.379495478715456"
"nicht erwerbstätig","1995","17-34","AkademikerIn","58","0.130538445440917","0.0985842002419441","0.162492690639891"
"nicht erwerbstätig","1995","35-65","(noch) kein Abschluss","182","0.437351391452197","0.39013432040132","0.484568462503075"
"nicht erwerbstätig","1995","35-65","Hauptschule","1245","0.376532595971237","0.360562772023758","0.392502419918717"
"nicht erwerbstätig","1995","35-65","Realschule","244","0.211343483499086","0.189003999286579","0.233682967711593"
"nicht erwerbstätig","1995","35-65","(Fach-)Abitur","80","0.243867490563055","0.197109967588695","0.290625013537414"
"nicht erwerbstätig","1995","35-65","AkademikerIn","164","0.150252121194188","0.129812662356302","0.170691580032073"
"nicht erwerbstätig","1995","66 +","(noch) kein Abschluss","37","1","1","1"
"nicht erwerbstätig","1995","66 +","Hauptschule","1070","0.982702066562304","0.97496912341384","0.990435009710768"
"nicht erwerbstätig","1995","66 +","Realschule","184","0.954092745657098","0.924412508710465","0.983772982603731"
"nicht erwerbstätig","1995","66 +","(Fach-)Abitur","37","0.916881883107151","0.831331366035161","1.00243240017914"
"nicht erwerbstätig","1995","66 +","AkademikerIn","141","0.911535162197772","0.866391337284865","0.956678987110679"
"erwerbstätig","1995","17-34","(noch) kein Abschluss","83","0.167257663032045","0.131565589380371","0.202949736683719"
"erwerbstätig","1995","17-34","Hauptschule","1168","0.794017642229413","0.773531165280137","0.814504119178689"
"erwerbstätig","1995","17-34","Realschule","1335","0.81619762468425","0.797463442569625","0.834931806798875"
"erwerbstätig","1995","17-34","(Fach-)Abitur","439","0.655776504839084","0.620504521284544","0.691048488393624"
"erwerbstätig","1995","17-34","AkademikerIn","369","0.869461554559083","0.837507309360109","0.901415799758056"
"erwerbstätig","1995","35-65","(noch) kein Abschluss","242","0.562648608547803","0.515431537496925","0.60986567959868"
"erwerbstätig","1995","35-65","Hauptschule","2291","0.623467404028763","0.607497580081283","0.639437227976242"
"erwerbstätig","1995","35-65","Realschule","1039","0.788656516500914","0.766317032288407","0.810996000713421"
"erwerbstätig","1995","35-65","(Fach-)Abitur","244","0.756132509436945","0.709374986462586","0.802890032411305"
"erwerbstätig","1995","35-65","AkademikerIn","1010","0.849747878805812","0.829308419967927","0.870187337643698"
"erwerbstätig","1995","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1995","66 +","Hauptschule","","","",""
"erwerbstätig","1995","66 +","Realschule","","","",""
"erwerbstätig","1995","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1995","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","1996","17-34","(noch) kein Abschluss","325","0.836366740402475","0.800644914390943","0.872088566414006"
"nicht erwerbstätig","1996","17-34","Hauptschule","307","0.201620215725926","0.180847331569235","0.222393099882618"
"nicht erwerbstätig","1996","17-34","Realschule","280","0.179756081234846","0.160707617959161","0.198804544510532"
"nicht erwerbstätig","1996","17-34","(Fach-)Abitur","225","0.304628416331837","0.269726157427212","0.339530675236461"
"nicht erwerbstätig","1996","17-34","AkademikerIn","58","0.148758897744841","0.114887514617525","0.182630280872157"
"nicht erwerbstätig","1996","35-65","(noch) kein Abschluss","167","0.42725717814964","0.377715214604645","0.476799141694636"
"nicht erwerbstätig","1996","35-65","Hauptschule","1196","0.374839328321611","0.358584573459499","0.391094083183723"
"nicht erwerbstätig","1996","35-65","Realschule","245","0.202813022974109","0.181521054017284","0.224104991930934"
"nicht erwerbstätig","1996","35-65","(Fach-)Abitur","72","0.232980752035937","0.186591656808099","0.279369847263775"
"nicht erwerbstätig","1996","35-65","AkademikerIn","148","0.130671778860125","0.111465708764579","0.14987784895567"
"nicht erwerbstätig","1996","66 +","(noch) kein Abschluss","46","1","1","1"
"nicht erwerbstätig","1996","66 +","Hauptschule","1082","0.979962701652819","0.971704321263303","0.988221082042334"
"nicht erwerbstätig","1996","66 +","Realschule","178","0.968880695660399","0.943859254608594","0.993902136712205"
"nicht erwerbstätig","1996","66 +","(Fach-)Abitur","35","0.84948012862233","0.74133748620651","0.957622771038151"
"nicht erwerbstätig","1996","66 +","AkademikerIn","145","0.929430278181161","0.889369823352091","0.969490733010232"
"erwerbstätig","1996","17-34","(noch) kein Abschluss","87","0.163633259597525","0.127911433585994","0.199355085609057"
"erwerbstätig","1996","17-34","Hauptschule","1126","0.798379784274074","0.777606900117382","0.819152668430765"
"erwerbstätig","1996","17-34","Realschule","1281","0.820243918765154","0.801195455489468","0.839292382040839"
"erwerbstätig","1996","17-34","(Fach-)Abitur","443","0.695371583668164","0.660469324763539","0.730273842572788"
"erwerbstätig","1996","17-34","AkademikerIn","366","0.851241102255159","0.817369719127843","0.885112485382475"
"erwerbstätig","1996","35-65","(noch) kein Abschluss","216","0.57274282185036","0.523200858305364","0.622284785395355"
"erwerbstätig","1996","35-65","Hauptschule","2211","0.625160671678389","0.608905916816277","0.641415426540501"
"erwerbstätig","1996","35-65","Realschule","1125","0.797186977025891","0.775895008069066","0.818478945982716"
"erwerbstätig","1996","35-65","(Fach-)Abitur","247","0.767019247964063","0.720630152736225","0.813408343191901"
"erwerbstätig","1996","35-65","AkademikerIn","1035","0.869328221139875","0.85012215104433","0.888534291235421"
"erwerbstätig","1996","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1996","66 +","Hauptschule","","","",""
"erwerbstätig","1996","66 +","Realschule","","","",""
"erwerbstätig","1996","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1996","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","1997","17-34","(noch) kein Abschluss","347","0.856478930669034","0.822787643893087","0.890170217444982"
"nicht erwerbstätig","1997","17-34","Hauptschule","302","0.231740697173536","0.209241061542989","0.254240332804084"
"nicht erwerbstätig","1997","17-34","Realschule","298","0.201606253212503","0.181316643769937","0.221895862655069"
"nicht erwerbstätig","1997","17-34","(Fach-)Abitur","239","0.317247036759885","0.281794306997001","0.352699766522769"
"nicht erwerbstätig","1997","17-34","AkademikerIn","43","0.0874431435682478","0.0598976692093797","0.114988617927116"
"nicht erwerbstätig","1997","35-65","(noch) kein Abschluss","166","0.415231221055143","0.364817106042109","0.465645336068178"
"nicht erwerbstätig","1997","35-65","Hauptschule","1167","0.37372186723698","0.357185501630463","0.390258232843496"
"nicht erwerbstätig","1997","35-65","Realschule","272","0.224545014553216","0.202679019851169","0.246411009255262"
"nicht erwerbstätig","1997","35-65","(Fach-)Abitur","62","0.199405895971279","0.155141849456666","0.243669942485892"
"nicht erwerbstätig","1997","35-65","AkademikerIn","169","0.149083978006604","0.128915249552157","0.169252706461051"
"nicht erwerbstätig","1997","66 +","(noch) kein Abschluss","48","0.986483183901151","0.954151219140543","1.01881514866176"
"nicht erwerbstätig","1997","66 +","Hauptschule","1111","0.983342277353808","0.975889926293378","0.990794628414238"
"nicht erwerbstätig","1997","66 +","Realschule","174","0.972821103260904","0.94900043291774","0.996641773604068"
"nicht erwerbstätig","1997","66 +","(Fach-)Abitur","36","0.836788072149594","0.727592396307446","0.945983747991741"
"nicht erwerbstätig","1997","66 +","AkademikerIn","148","0.880520931320439","0.831030427457105","0.930011435183773"
"erwerbstätig","1997","17-34","(noch) kein Abschluss","69","0.143521069330966","0.109829782555018","0.177212356106913"
"erwerbstätig","1997","17-34","Hauptschule","1049","0.768259302826464","0.745759667195916","0.790758938457011"
"erwerbstätig","1997","17-34","Realschule","1204","0.798393746787497","0.778104137344931","0.818683356230063"
"erwerbstätig","1997","17-34","(Fach-)Abitur","423","0.682752963240115","0.647300233477231","0.718205693002999"
"erwerbstätig","1997","17-34","AkademikerIn","361","0.912556856431752","0.885011382072884","0.94010233079062"
"erwerbstätig","1997","35-65","(noch) kein Abschluss","201","0.584768778944857","0.534354663931822","0.635182893957892"
"erwerbstätig","1997","35-65","Hauptschule","2121","0.62627813276302","0.609741767156504","0.642814498369537"
"erwerbstätig","1997","35-65","Realschule","1127","0.775454985446784","0.753588990744738","0.797320980148831"
"erwerbstätig","1997","35-65","(Fach-)Abitur","251","0.800594104028721","0.756330057514108","0.844858150543334"
"erwerbstätig","1997","35-65","AkademikerIn","1029","0.850916021993396","0.830747293538949","0.871084750447843"
"erwerbstätig","1997","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1997","66 +","Hauptschule","","","",""
"erwerbstätig","1997","66 +","Realschule","","","",""
"erwerbstätig","1997","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1997","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","1998","17-34","(noch) kein Abschluss","347","0.836549725399518","0.801352869469454","0.871746581329581"
"nicht erwerbstätig","1998","17-34","Hauptschule","307","0.231639404902409","0.20894923144609","0.254329578358728"
"nicht erwerbstätig","1998","17-34","Realschule","313","0.199446479640437","0.179774782426946","0.219118176853927"
"nicht erwerbstätig","1998","17-34","(Fach-)Abitur","276","0.37193211270469","0.336943136368765","0.406921089040616"
"nicht erwerbstätig","1998","17-34","AkademikerIn","55","0.130214845088019","0.0988406060430336","0.161589084133003"
"nicht erwerbstätig","1998","35-65","(noch) kein Abschluss","162","0.414467836397117","0.362635098616516","0.466300574177718"
"nicht erwerbstätig","1998","35-65","Hauptschule","1365","0.390919469900822","0.374964334595118","0.406874605206526"
"nicht erwerbstätig","1998","35-65","Realschule","306","0.216475466770287","0.196320756885952","0.236630176654622"
"nicht erwerbstätig","1998","35-65","(Fach-)Abitur","69","0.204522200279224","0.163085834395171","0.245958566163278"
"nicht erwerbstätig","1998","35-65","AkademikerIn","201","0.159524400542024","0.139941085970839","0.179107715113208"
"nicht erwerbstätig","1998","66 +","(noch) kein Abschluss","53","1","1","1"
"nicht erwerbstätig","1998","66 +","Hauptschule","1246","0.98106066502119","0.973578568730919","0.98854276131146"
"nicht erwerbstätig","1998","66 +","Realschule","203","0.995861517458958","0.987094850267408","1.00462818465051"
"nicht erwerbstätig","1998","66 +","(Fach-)Abitur","42","0.876974031597376","0.785929293331536","0.968018769863216"
"nicht erwerbstätig","1998","66 +","AkademikerIn","170","0.924586975362596","0.886433311872495","0.962740638852698"
"erwerbstätig","1998","17-34","(noch) kein Abschluss","77","0.163450274600482","0.128253418670419","0.198647130530546"
"erwerbstätig","1998","17-34","Hauptschule","1021","0.768360595097591","0.745670421641272","0.79105076855391"
"erwerbstätig","1998","17-34","Realschule","1272","0.800553520359564","0.780881823146073","0.820225217573054"
"erwerbstätig","1998","17-34","(Fach-)Abitur","457","0.62806788729531","0.593078910959384","0.663056863631235"
"erwerbstätig","1998","17-34","AkademikerIn","387","0.869785154911981","0.838410915866997","0.901159393956966"
"erwerbstätig","1998","35-65","(noch) kein Abschluss","185","0.585532163602883","0.533699425822282","0.637364901383484"
"erwerbstätig","1998","35-65","Hauptschule","2228","0.609080530099179","0.593125394793475","0.625035665404882"
"erwerbstätig","1998","35-65","Realschule","1298","0.783524533229713","0.763369823345378","0.803679243114048"
"erwerbstätig","1998","35-65","(Fach-)Abitur","295","0.795477799720776","0.754041433836722","0.836914165604829"
"erwerbstätig","1998","35-65","AkademikerIn","1142","0.840475599457976","0.820892284886792","0.86005891402916"
"erwerbstätig","1998","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1998","66 +","Hauptschule","","","",""
"erwerbstätig","1998","66 +","Realschule","","","",""
"erwerbstätig","1998","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1998","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","1999","17-34","(noch) kein Abschluss","300","0.739204460739884","0.696390069105401","0.782018852374368"
"nicht erwerbstätig","1999","17-34","Hauptschule","272","0.206737337656114","0.18447384575588","0.229000829556348"
"nicht erwerbstätig","1999","17-34","Realschule","267","0.181156727401865","0.161794562124472","0.200518892679257"
"nicht erwerbstätig","1999","17-34","(Fach-)Abitur","221","0.291500720456806","0.258049305231148","0.324952135682464"
"nicht erwerbstätig","1999","17-34","AkademikerIn","53","0.115016133498191","0.084320888698443","0.145711378297939"
"nicht erwerbstätig","1999","35-65","(noch) kein Abschluss","152","0.378923425726252","0.326100325359585","0.431746526092919"
"nicht erwerbstätig","1999","35-65","Hauptschule","1256","0.36451449262252","0.348512247749551","0.380516737495489"
"nicht erwerbstätig","1999","35-65","Realschule","304","0.203718150589154","0.18438964227176","0.223046658906547"
"nicht erwerbstätig","1999","35-65","(Fach-)Abitur","63","0.172690681480295","0.134383455855218","0.210997907105372"
"nicht erwerbstätig","1999","35-65","AkademikerIn","186","0.144695292958611","0.125915500964281","0.16347508495294"
"nicht erwerbstätig","1999","66 +","(noch) kein Abschluss","62","0.984070405010524","0.953153695259028","1.01498711476202"
"nicht erwerbstätig","1999","66 +","Hauptschule","1245","0.976326522112047","0.967994673027534","0.98465837119656"
"nicht erwerbstätig","1999","66 +","Realschule","179","0.937476465071834","0.903320120555588","0.97163280958808"
"nicht erwerbstätig","1999","66 +","(Fach-)Abitur","45","0.907189606139878","0.829070458336032","0.985308753943725"
"nicht erwerbstätig","1999","66 +","AkademikerIn","181","0.917777877873922","0.879320188368934","0.956235567378911"
"erwerbstätig","1999","17-34","(noch) kein Abschluss","104","0.260795539260116","0.217981147625632","0.303609930894599"
"erwerbstätig","1999","17-34","Hauptschule","999","0.793262662343886","0.770999170443652","0.81552615424412"
"erwerbstätig","1999","17-34","Realschule","1253","0.818843272598135","0.799481107320743","0.838205437875528"
"erwerbstätig","1999","17-34","(Fach-)Abitur","488","0.708499279543194","0.675047864317536","0.741950694768852"
"erwerbstätig","1999","17-34","AkademikerIn","362","0.884983866501809","0.854288621702061","0.915679111301557"
"erwerbstätig","1999","35-65","(noch) kein Abschluss","172","0.621076574273748","0.568253473907081","0.673899674640415"
"erwerbstätig","1999","35-65","Hauptschule","2219","0.63548550737748","0.619483262504511","0.651487752250449"
"erwerbstätig","1999","35-65","Realschule","1364","0.796281849410846","0.776953341093453","0.81561035772824"
"erwerbstätig","1999","35-65","(Fach-)Abitur","311","0.827309318519705","0.789002092894628","0.865616544144782"
"erwerbstätig","1999","35-65","AkademikerIn","1162","0.855304707041389","0.83652491504706","0.874084499035719"
"erwerbstätig","1999","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","1999","66 +","Hauptschule","34","0.0236734778879535","0.0153416288034404","0.0320053269724665"
"erwerbstätig","1999","66 +","Realschule","","","",""
"erwerbstätig","1999","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","1999","66 +","AkademikerIn","","","",""
"nicht erwerbstätig","2000","17-34","(noch) kein Abschluss","435","0.775054198784413","0.74047148584306","0.809636911725766"
"nicht erwerbstätig","2000","17-34","Hauptschule","440","0.215692441690185","0.197174012408028","0.234210870972342"
"nicht erwerbstätig","2000","17-34","Realschule","443","0.164316582932813","0.1499141288089","0.178719037056727"
"nicht erwerbstätig","2000","17-34","(Fach-)Abitur","401","0.279788432092887","0.255489249260511","0.304087614925264"
"nicht erwerbstätig","2000","17-34","AkademikerIn","86","0.118305624382184","0.0952221646070225","0.141389084157346"
"nicht erwerbstätig","2000","35-65","(noch) kein Abschluss","150","0.465405211064256","0.406875824716596","0.523934597411915"
"nicht erwerbstätig","2000","35-65","Hauptschule","2317","0.356372988278519","0.344499519821174","0.368246456735864"
"nicht erwerbstätig","2000","35-65","Realschule","668","0.206245451759154","0.192531890209972","0.219959013308336"
"nicht erwerbstätig","2000","35-65","(Fach-)Abitur","183","0.200073755394154","0.173761283883829","0.22638622690448"
"nicht erwerbstätig","2000","35-65","AkademikerIn","394","0.150466284767284","0.136848733808241","0.164083835726326"
"nicht erwerbstätig","2000","66 +","(noch) kein Abschluss","75","0.93862361356603","0.885696167159528","0.991551059972532"
"nicht erwerbstätig","2000","66 +","Hauptschule","2469","0.973409051135123","0.967144940878683","0.979673161391564"
"nicht erwerbstätig","2000","66 +","Realschule","377","0.949797315292628","0.92845143819104","0.971143192394216"
"nicht erwerbstätig","2000","66 +","(Fach-)Abitur","146","0.945646891549565","0.909723356359568","0.981570426739562"
"nicht erwerbstätig","2000","66 +","AkademikerIn","375","0.891892444546726","0.862053346483193","0.921731542610258"
"erwerbstätig","2000","17-34","(noch) kein Abschluss","125","0.224945801215587","0.190363088274233","0.25952851415694"
"erwerbstätig","2000","17-34","Hauptschule","1455","0.784307558309815","0.765789129027658","0.802825987591972"
"erwerbstätig","2000","17-34","Realschule","2100","0.835683417067187","0.821280962943273","0.8500858711911"
"erwerbstätig","2000","17-34","(Fach-)Abitur","910","0.720211567907112","0.695912385074736","0.744510750739489"
"erwerbstätig","2000","17-34","AkademikerIn","666","0.881694375617815","0.858610915842654","0.904777835392977"
"erwerbstätig","2000","35-65","(noch) kein Abschluss","129","0.534594788935744","0.476065402588085","0.593124175283404"
"erwerbstätig","2000","35-65","Hauptschule","3933","0.643627011721481","0.631753543264136","0.655500480178826"
"erwerbstätig","2000","35-65","Realschule","2676","0.793754548240846","0.780040986691664","0.807468109790028"
"erwerbstätig","2000","35-65","(Fach-)Abitur","705","0.799926244605846","0.77361377309552","0.826238716116171"
"erwerbstätig","2000","35-65","AkademikerIn","2254","0.849533715232716","0.835916164273674","0.863151266191759"
"erwerbstätig","2000","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2000","66 +","Hauptschule","65","0.0265909488648765","0.0203268386084359","0.0328550591213171"
"erwerbstätig","2000","66 +","Realschule","","","",""
"erwerbstätig","2000","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2000","66 +","AkademikerIn","41","0.108107555453274","0.0782684573897421","0.137946653516807"
"nicht erwerbstätig","2001","17-34","(noch) kein Abschluss","442","0.709108501351341","0.672948066913527","0.745268935789155"
"nicht erwerbstätig","2001","17-34","Hauptschule","324","0.197337383509684","0.17758784313488","0.217086923884487"
"nicht erwerbstätig","2001","17-34","Realschule","391","0.16481064972434","0.149279166719225","0.180342132729454"
"nicht erwerbstätig","2001","17-34","(Fach-)Abitur","338","0.250558400729684","0.225917121346477","0.275199680112892"
"nicht erwerbstätig","2001","17-34","AkademikerIn","66","0.106085608481123","0.0820007294351678","0.130170487527079"
"nicht erwerbstätig","2001","35-65","(noch) kein Abschluss","106","0.470576350397992","0.401227659034963","0.539925041761021"
"nicht erwerbstätig","2001","35-65","Hauptschule","1966","0.342072341185343","0.329516453561449","0.354628228809236"
"nicht erwerbstätig","2001","35-65","Realschule","599","0.197207604829806","0.183400068213797","0.211015141445814"
"nicht erwerbstätig","2001","35-65","(Fach-)Abitur","186","0.212140966528271","0.185129803384131","0.239152129672411"
"nicht erwerbstätig","2001","35-65","AkademikerIn","364","0.145406543362627","0.13158839524799","0.159224691477265"
"nicht erwerbstätig","2001","66 +","(noch) kein Abschluss","64","0.957241345508489","0.908432463188185","1.00605022782879"
"nicht erwerbstätig","2001","66 +","Hauptschule","2269","0.96539796034047","0.958006834086699","0.972789086594242"
"nicht erwerbstätig","2001","66 +","Realschule","377","0.960093691825973","0.940790588857356","0.979396794794589"
"nicht erwerbstätig","2001","66 +","(Fach-)Abitur","146","0.930534641197411","0.890379778531842","0.97068950386298"
"nicht erwerbstätig","2001","66 +","AkademikerIn","378","0.883804280622465","0.853229385189625","0.914379176055305"
"erwerbstätig","2001","17-34","(noch) kein Abschluss","164","0.290891498648659","0.254731064210845","0.327051933086473"
"erwerbstätig","2001","17-34","Hauptschule","1236","0.802662616490316","0.782913076115513","0.82241215686512"
"erwerbstätig","2001","17-34","Realschule","1801","0.83518935027566","0.819657867270546","0.850720833280775"
"erwerbstätig","2001","17-34","(Fach-)Abitur","850","0.749441599270316","0.724800319887108","0.774082878653523"
"erwerbstätig","2001","17-34","AkademikerIn","562","0.893914391518877","0.869829512472921","0.917999270564832"
"erwerbstätig","2001","35-65","(noch) kein Abschluss","93","0.529423649602008","0.460074958238979","0.598772340965037"
"erwerbstätig","2001","35-65","Hauptschule","3518","0.657927658814657","0.645371771190764","0.670483546438551"
"erwerbstätig","2001","35-65","Realschule","2591","0.802792395170194","0.788984858554186","0.816599931786203"
"erwerbstätig","2001","35-65","(Fach-)Abitur","694","0.787859033471729","0.760847870327589","0.814870196615869"
"erwerbstätig","2001","35-65","AkademikerIn","2136","0.854593456637373","0.840775308522735","0.86841160475201"
"erwerbstätig","2001","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2001","66 +","Hauptschule","80","0.0346020396595296","0.0272109134057583","0.041993165913301"
"erwerbstätig","2001","66 +","Realschule","","","",""
"erwerbstätig","2001","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2001","66 +","AkademikerIn","44","0.116195719377535","0.085620823944695","0.146770614810375"
"nicht erwerbstätig","2002","17-34","(noch) kein Abschluss","500","0.752559950893689","0.71976229414879","0.785357607638588"
"nicht erwerbstätig","2002","17-34","Hauptschule","300","0.21000394378396","0.188260449835209","0.231747437732711"
"nicht erwerbstätig","2002","17-34","Realschule","345","0.159095176928473","0.143346098557243","0.174844255299704"
"nicht erwerbstätig","2002","17-34","(Fach-)Abitur","383","0.268691437301063","0.244340755161269","0.293042119440856"
"nicht erwerbstätig","2002","17-34","AkademikerIn","69","0.113319515306739","0.088448602478304","0.138190428135175"
"nicht erwerbstätig","2002","35-65","(noch) kein Abschluss","93","0.497259485520259","0.423391673063961","0.571127297976556"
"nicht erwerbstätig","2002","35-65","Hauptschule","1802","0.334296905964093","0.321449022113664","0.347144789814522"
"nicht erwerbstätig","2002","35-65","Realschule","675","0.201802626884193","0.188489142865485","0.215116110902901"
"nicht erwerbstätig","2002","35-65","(Fach-)Abitur","212","0.228455824069785","0.202878245240748","0.254033402898822"
"nicht erwerbstätig","2002","35-65","AkademikerIn","410","0.150003257643764","0.137986725700714","0.162019789586813"
"nicht erwerbstätig","2002","66 +","(noch) kein Abschluss","67","0.977273437845802","0.94185180684109","1.01269506885051"
"nicht erwerbstätig","2002","66 +","Hauptschule","2305","0.964481438395001","0.957064201920905","0.971898674869097"
"nicht erwerbstätig","2002","66 +","Realschule","402","0.956971627812903","0.9377247121723","0.976218543453507"
"nicht erwerbstätig","2002","66 +","(Fach-)Abitur","137","0.931338681677682","0.890598109629036","0.972079253726327"
"nicht erwerbstätig","2002","66 +","AkademikerIn","465","0.883343536185136","0.856343310283904","0.910343762086369"
"erwerbstätig","2002","17-34","(noch) kein Abschluss","165","0.247440049106311","0.214642392361412","0.28023770585121"
"erwerbstätig","2002","17-34","Hauptschule","1048","0.78999605621604","0.768252562267289","0.811739550164791"
"erwerbstätig","2002","17-34","Realschule","1727","0.840904823071527","0.825155744700296","0.856653901442757"
"erwerbstätig","2002","17-34","(Fach-)Abitur","890","0.731308562698937","0.706957880559144","0.755659244838731"
"erwerbstätig","2002","17-34","AkademikerIn","555","0.886680484693261","0.861809571864825","0.911551397521696"
"erwerbstätig","2002","35-65","(noch) kein Abschluss","83","0.502740514479741","0.428872702023444","0.576608326936039"
"erwerbstätig","2002","35-65","Hauptschule","3377","0.665703094035907","0.652855210185478","0.678550977886336"
