"e11102","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1996","Realschule","männlich","182","0.177493716251543","0.15734198534461","0.197645447158475"
"nicht erwerbstätig","1996","Realschule","weiblich","521","0.3745355368736","0.351761176594726","0.397309897152473"
"erwerbstätig","1997","(Fach-)Abitur","männlich","365","0.731208497667704","0.693104126275415","0.769312869059993"
"erwerbstätig","1997","(Fach-)Abitur","weiblich","317","0.642141640347764","0.600081683942685","0.684201596752844"
"erwerbstätig","1997","(noch) kein Abschluss","männlich","151","0.360400222557681","0.311871278032132","0.408929167083231"
"erwerbstätig","1997","(noch) kein Abschluss","weiblich","120","0.22924481315624","0.190663797463302","0.267825828849178"
"erwerbstätig","1997","AkademikerIn","männlich","798","0.811917691793262","0.78730039352068","0.836534990065844"
"erwerbstätig","1997","AkademikerIn","weiblich","609","0.701534525851926","0.669806264356354","0.733262787347497"
"erwerbstätig","1997","Hauptschule","männlich","1954","0.616666230405861","0.598708750507649","0.634623710304072"
"erwerbstätig","1997","Hauptschule","weiblich","1238","0.355854319923194","0.338594985391038","0.37311365445535"
"erwerbstätig","1997","Realschule","männlich","1173","0.817070812771097","0.796576413888774","0.837565211653421"
"erwerbstätig","1997","Realschule","weiblich","1163","0.6024850413859","0.579310065985556","0.625660016786243"
"nicht erwerbstätig","1997","(Fach-)Abitur","männlich","155","0.268791502332296","0.230687130940007","0.306895873724585"
"nicht erwerbstätig","1997","(Fach-)Abitur","weiblich","182","0.357858359652236","0.315798403247156","0.399918316057315"
"nicht erwerbstätig","1997","(noch) kein Abschluss","männlich","225","0.639599777442319","0.591070832916769","0.688128721967868"
"nicht erwerbstätig","1997","(noch) kein Abschluss","weiblich","336","0.77075518684376","0.732174171150822","0.809336202536698"
"nicht erwerbstätig","1997","AkademikerIn","männlich","170","0.188082308206738","0.163465009934156","0.212699606479319"
"nicht erwerbstätig","1997","AkademikerIn","weiblich","190","0.298465474148074","0.266737212652503","0.330193735643646"
"nicht erwerbstätig","1997","Hauptschule","männlich","862","0.38333376959414","0.365376289695928","0.401291249492351"
"nicht erwerbstätig","1997","Hauptschule","weiblich","1718","0.644145680076806","0.62688634554465","0.661405014608962"
"nicht erwerbstätig","1997","Realschule","männlich","194","0.182929187228903","0.162434788346579","0.203423586111226"
"nicht erwerbstätig","1997","Realschule","weiblich","550","0.3975149586141","0.374339983213757","0.420689934014444"
"erwerbstätig","1998","(Fach-)Abitur","männlich","396","0.699195323029307","0.66124563501205","0.737145011046565"
"erwerbstätig","1998","(Fach-)Abitur","weiblich","364","0.600663520931489","0.561009758170255","0.640317283692724"
"erwerbstätig","1998","(noch) kein Abschluss","männlich","142","0.362067035373657","0.313097132319735","0.411036938427579"
"erwerbstätig","1998","(noch) kein Abschluss","weiblich","120","0.25833830948555","0.218074255970555","0.298602363000545"
"erwerbstätig","1998","AkademikerIn","männlich","870","0.785286000412343","0.760785132036252","0.809786868788434"
"erwerbstätig","1998","AkademikerIn","weiblich","673","0.694544676588885","0.66428411174235","0.72480524143542"
"erwerbstätig","1998","Hauptschule","männlich","2008","0.599424235680466","0.581956423985373","0.616892047375559"
"erwerbstätig","1998","Hauptschule","weiblich","1270","0.345060625766623","0.328519643044047","0.361601608489198"
"erwerbstätig","1998","Realschule","männlich","1305","0.820629417875186","0.801335592049842","0.839923243700531"
"erwerbstätig","1998","Realschule","weiblich","1268","0.60695474756945","0.584852771323819","0.629056723815081"
"nicht erwerbstätig","1998","(Fach-)Abitur","männlich","165","0.300804676970693","0.262854988953435","0.33875436498795"
"nicht erwerbstätig","1998","(Fach-)Abitur","weiblich","222","0.399336479068511","0.359682716307276","0.438990241829745"
"nicht erwerbstätig","1998","(noch) kein Abschluss","männlich","228","0.637932964626343","0.588963061572422","0.686902867680265"
"nicht erwerbstätig","1998","(noch) kein Abschluss","weiblich","334","0.74166169051445","0.701397636999455","0.781925744029445"
"nicht erwerbstätig","1998","AkademikerIn","männlich","209","0.214713999587657","0.190213131211566","0.239214867963748"
"nicht erwerbstätig","1998","AkademikerIn","weiblich","217","0.305455323411115","0.27519475856458","0.33571588825765"
"nicht erwerbstätig","1998","Hauptschule","männlich","1015","0.400575764319534","0.38310795262444","0.418043576014627"
"nicht erwerbstätig","1998","Hauptschule","weiblich","1903","0.654939374233377","0.638398391510802","0.671480356955953"
"nicht erwerbstätig","1998","Realschule","männlich","214","0.179370582124814","0.160076756299469","0.198664407950158"
"nicht erwerbstätig","1998","Realschule","weiblich","608","0.39304525243055","0.370943276184919","0.415147228676181"
"erwerbstätig","1999","(Fach-)Abitur","männlich","399","0.726462399911739","0.688899030166698","0.76402576965678"
"erwerbstätig","1999","(Fach-)Abitur","weiblich","408","0.680592616349627","0.643129344784943","0.718055887914312"
"erwerbstätig","1999","(noch) kein Abschluss","männlich","146","0.421743507248346","0.370588159739441","0.472898854757251"
"erwerbstätig","1999","(noch) kein Abschluss","weiblich","131","0.318040344196485","0.274174691915346","0.361905996477624"
"erwerbstätig","1999","AkademikerIn","männlich","873","0.793218185781313","0.769041809159523","0.817394562403103"
"erwerbstätig","1999","AkademikerIn","weiblich","666","0.693755774367275","0.663319086077418","0.724192462657132"
"erwerbstätig","1999","Hauptschule","männlich","1990","0.614994459672092","0.597455997111238","0.632532922232946"
"erwerbstätig","1999","Hauptschule","weiblich","1262","0.359362877156442","0.342384621465643","0.37634113284724"
"erwerbstätig","1999","Realschule","männlich","1326","0.840831009769041","0.822342250683979","0.859319768854104"
"erwerbstätig","1999","Realschule","weiblich","1305","0.633850786773011","0.612056707602251","0.65564486594377"
"nicht erwerbstätig","1999","(Fach-)Abitur","männlich","142","0.273537600088261","0.23597423034322","0.311100969833302"
"nicht erwerbstätig","1999","(Fach-)Abitur","weiblich","187","0.319407383650373","0.281944112085688","0.356870655215057"
"nicht erwerbstätig","1999","(noch) kein Abschluss","männlich","212","0.578256492751654","0.527101145242749","0.629411840260559"
"nicht erwerbstätig","1999","(noch) kein Abschluss","weiblich","302","0.681959655803515","0.638094003522376","0.725825308084654"
"nicht erwerbstätig","1999","AkademikerIn","männlich","205","0.206781814218687","0.182605437596897","0.230958190840476"
"nicht erwerbstätig","1999","AkademikerIn","weiblich","215","0.306244225632725","0.275807537342867","0.336680913922582"
"nicht erwerbstätig","1999","Hauptschule","männlich","967","0.385005540327908","0.367467077767054","0.402544002888761"
"nicht erwerbstätig","1999","Hauptschule","weiblich","1806","0.640637122843558","0.62365886715276","0.657615378534357"
"nicht erwerbstätig","1999","Realschule","männlich","178","0.159168990230959","0.140680231145896","0.177657749316021"
"nicht erwerbstätig","1999","Realschule","weiblich","572","0.366149213226989","0.34435513405623","0.387943292397749"
"erwerbstätig","2000","(Fach-)Abitur","männlich","830","0.75114881438505","0.725794355012652","0.776503273757449"
"erwerbstätig","2000","(Fach-)Abitur","weiblich","792","0.630849320624484","0.603935257412697","0.65776338383627"
"erwerbstätig","2000","(noch) kein Abschluss","männlich","137","0.355999755426029","0.310207576210073","0.401791934641984"
"erwerbstätig","2000","(noch) kein Abschluss","weiblich","121","0.246770214904165","0.208904729209449","0.284635700598882"
"erwerbstätig","2000","AkademikerIn","männlich","1726","0.783974520612904","0.766615499444917","0.80133354178089"
"erwerbstätig","2000","AkademikerIn","weiblich","1235","0.705285870710129","0.683334082332908","0.727237659087351"
"erwerbstätig","2000","Hauptschule","männlich","3294","0.617649599772071","0.604377295385286","0.630921904158855"
"erwerbstätig","2000","Hauptschule","weiblich","2159","0.360970899911927","0.348311264168348","0.373630535655507"
"erwerbstätig","2000","Realschule","männlich","2315","0.830796434266359","0.81669331295902","0.844899555573698"
"erwerbstätig","2000","Realschule","weiblich","2486","0.659963964055472","0.644433179310048","0.675494748800896"
"nicht erwerbstätig","2000","(Fach-)Abitur","männlich","287","0.24885118561495","0.223496726242551","0.274205644987348"
"nicht erwerbstätig","2000","(Fach-)Abitur","weiblich","443","0.369150679375516","0.34223661616373","0.396064742587302"
"nicht erwerbstätig","2000","(noch) kein Abschluss","männlich","283","0.644000244573971","0.598208065358016","0.689792423789926"
"nicht erwerbstätig","2000","(noch) kein Abschluss","weiblich","377","0.753229785095835","0.715364299401118","0.791095270790551"
"nicht erwerbstätig","2000","AkademikerIn","männlich","433","0.216025479387096","0.19866645821911","0.233384500555083"
"nicht erwerbstätig","2000","AkademikerIn","weiblich","422","0.294714129289871","0.27276234091265","0.316665917667092"
"nicht erwerbstätig","2000","Hauptschule","männlich","1856","0.382350400227929","0.369078095841145","0.395622704614714"
"nicht erwerbstätig","2000","Hauptschule","weiblich","3370","0.639029100088073","0.626369464344493","0.651688735831652"
"nicht erwerbstätig","2000","Realschule","männlich","400","0.169203565733641","0.155100444426302","0.183306687040979"
"nicht erwerbstätig","2000","Realschule","weiblich","1088","0.340036035944528","0.324505251199104","0.355566820689952"
"erwerbstätig","2001","(Fach-)Abitur","männlich","778","0.748184802592002","0.721766547920492","0.774603057263513"
"erwerbstätig","2001","(Fach-)Abitur","weiblich","774","0.650177000324162","0.623023307744823","0.6773306929035"
"erwerbstätig","2001","(noch) kein Abschluss","männlich","134","0.356250222504448","0.309610420561176","0.402890024447719"
"erwerbstätig","2001","(noch) kein Abschluss","weiblich","125","0.278548936916856","0.237847539134704","0.319250334699009"
"erwerbstätig","2001","AkademikerIn","männlich","1573","0.778659918721044","0.760438195038825","0.796881642403263"
"erwerbstätig","2001","AkademikerIn","weiblich","1169","0.716117522435961","0.693714596745409","0.738520448126513"
"erwerbstätig","2001","Hauptschule","männlich","2855","0.609786536928291","0.595601947716709","0.623971126139873"
"erwerbstätig","2001","Hauptschule","weiblich","1979","0.379411799079904","0.365755456743233","0.393068141416575"
"erwerbstätig","2001","Realschule","männlich","2123","0.834446969572874","0.819868673767325","0.849025265378424"
"erwerbstätig","2001","Realschule","weiblich","2287","0.655740757523149","0.639480775444936","0.672000739601362"
"nicht erwerbstätig","2001","(Fach-)Abitur","männlich","259","0.251815197407998","0.225396942736487","0.278233452079508"
"nicht erwerbstätig","2001","(Fach-)Abitur","weiblich","411","0.349822999675838","0.3226693070965","0.376976692255177"
"nicht erwerbstätig","2001","(noch) kein Abschluss","männlich","271","0.643749777495552","0.597109975552281","0.690389579438824"
"nicht erwerbstätig","2001","(noch) kein Abschluss","weiblich","341","0.721451063083144","0.680749665300991","0.762152460865296"
"nicht erwerbstätig","2001","AkademikerIn","männlich","421","0.221340081278956","0.203118357596737","0.239561804961175"
"nicht erwerbstätig","2001","AkademikerIn","weiblich","387","0.283882477564039","0.261479551873487","0.306285403254591"
"nicht erwerbstätig","2001","Hauptschule","männlich","1688","0.390213463071709","0.376028873860127","0.404398052283291"
"nicht erwerbstätig","2001","Hauptschule","weiblich","2871","0.620588200920096","0.606931858583425","0.634244543256767"
"nicht erwerbstätig","2001","Realschule","männlich","374","0.165553030427126","0.150974734621576","0.180131326232676"
"nicht erwerbstätig","2001","Realschule","weiblich","993","0.344259242476851","0.327999260398637","0.360519224555064"
"erwerbstätig","2002","(Fach-)Abitur","männlich","849","0.737219308645008","0.711702870434802","0.762735746855214"
"erwerbstätig","2002","(Fach-)Abitur","weiblich","875","0.645398062009379","0.619521885265834","0.671274238752925"
"erwerbstätig","2002","(noch) kein Abschluss","männlich","127","0.315919689988723","0.271774317681246","0.3600650622962"
"erwerbstätig","2002","(noch) kein Abschluss","weiblich","122","0.243182258159092","0.204923037306832","0.281441479011351"
"erwerbstätig","2002","AkademikerIn","männlich","2109","0.765965552926199","0.749697373380049","0.782233732472348"
"erwerbstätig","2002","AkademikerIn","weiblich","1506","0.701671963349688","0.681401355355145","0.721942571344231"
"erwerbstätig","2002","Hauptschule","männlich","2640","0.594707294551782","0.580026418193819","0.609388170909745"
"erwerbstätig","2002","Hauptschule","weiblich","1872","0.381608647476268","0.367605458428139","0.395611836524397"
"erwerbstätig","2002","Realschule","männlich","2168","0.82549795331021","0.810795616374888","0.840200290245532"
"erwerbstätig","2002","Realschule","weiblich","2400","0.653737660348551","0.63781537463325","0.669659946063852"
"nicht erwerbstätig","2002","(Fach-)Abitur","männlich","294","0.262780691354992","0.237264253144786","0.288297129565198"
"nicht erwerbstätig","2002","(Fach-)Abitur","weiblich","438","0.354601937990621","0.328725761247075","0.380478114734166"
"nicht erwerbstätig","2002","(noch) kein Abschluss","männlich","299","0.684080310011277","0.6399349377038","0.728225682318754"
"nicht erwerbstätig","2002","(noch) kein Abschluss","weiblich","361","0.756817741840908","0.718558520988649","0.795076962693168"
"nicht erwerbstätig","2002","AkademikerIn","männlich","493","0.234034447073801","0.217766267527652","0.250302626619951"
"nicht erwerbstätig","2002","AkademikerIn","weiblich","451","0.298328036650312","0.278057428655769","0.318598644644855"
"nicht erwerbstätig","2002","Hauptschule","männlich","1656","0.405292705448218","0.390611829090255","0.419973581806181"
"nicht erwerbstätig","2002","Hauptschule","weiblich","2751","0.618391352523732","0.604388163475604","0.632394541571861"
"nicht erwerbstätig","2002","Realschule","männlich","392","0.17450204668979","0.159799709754468","0.189204383625112"
"nicht erwerbstätig","2002","Realschule","weiblich","1030","0.346262339651449","0.330340053936148","0.36218462536675"
"erwerbstätig","2003","(Fach-)Abitur","männlich","819","0.731669735218863","0.705579945061017","0.757759525376709"
"erwerbstätig","2003","(Fach-)Abitur","weiblich","866","0.636468325001044","0.610340568186544","0.662596081815543"
"erwerbstätig","2003","(noch) kein Abschluss","männlich","121","0.297438390177214","0.253823720870404","0.341053059484024"
"erwerbstätig","2003","(noch) kein Abschluss","weiblich","109","0.224862855134005","0.187357545996938","0.262368164271072"
"erwerbstätig","2003","AkademikerIn","männlich","1949","0.754369934386811","0.737352656161736","0.771387212611886"
"erwerbstätig","2003","AkademikerIn","weiblich","1439","0.696826657054624","0.676137785235029","0.717515528874218"
"erwerbstätig","2003","Hauptschule","männlich","2445","0.576856356057289","0.561703901986184","0.592008810128393"
"erwerbstätig","2003","Hauptschule","weiblich","1724","0.367836861031606","0.353546246333062","0.38212747573015"
"erwerbstätig","2003","Realschule","männlich","2082","0.824075458424466","0.809071876716539","0.839079040132393"
"erwerbstätig","2003","Realschule","weiblich","2313","0.655712611736846","0.639526168834549","0.671899054639142"
"nicht erwerbstätig","2003","(Fach-)Abitur","männlich","289","0.268330264781137","0.242240474623291","0.294420054938983"
"nicht erwerbstätig","2003","(Fach-)Abitur","weiblich","436","0.363531674998956","0.337403918184457","0.389659431813456"
"nicht erwerbstätig","2003","(noch) kein Abschluss","männlich","301","0.702561609822786","0.658946940515976","0.746176279129596"
"nicht erwerbstätig","2003","(noch) kein Abschluss","weiblich","367","0.775137144865995","0.737631835728927","0.812642454003062"
"nicht erwerbstätig","2003","AkademikerIn","männlich","509","0.245630065613189","0.228612787388114","0.262647343838264"
"nicht erwerbstätig","2003","AkademikerIn","weiblich","457","0.303173342945376","0.282484471125782","0.323862214764971"
"nicht erwerbstätig","2003","Hauptschule","männlich","1639","0.423143643942711","0.407991189871607","0.438296098013815"
"nicht erwerbstätig","2003","Hauptschule","weiblich","2650","0.632163138968394","0.61787252426985","0.646453753666938"
"nicht erwerbstätig","2003","Realschule","männlich","392","0.175924541575534","0.160920959867607","0.190928123283461"
"nicht erwerbstätig","2003","Realschule","weiblich","997","0.344287388263154","0.328100945360858","0.36047383116545"
"erwerbstätig","2004","(Fach-)Abitur","männlich","789","0.703405797695483","0.676277755541004","0.730533839849962"
"erwerbstätig","2004","(Fach-)Abitur","weiblich","872","0.649292339489468","0.623441715338969","0.675142963639967"
"erwerbstätig","2004","(noch) kein Abschluss","männlich","109","0.302429698286681","0.258658935326639","0.346200461246722"
"erwerbstätig","2004","(noch) kein Abschluss","weiblich","96","0.195001576966116","0.159776939426028","0.230226214506203"
"erwerbstätig","2004","AkademikerIn","männlich","1886","0.745437976114306","0.72807506638513","0.762800885843483"
"erwerbstätig","2004","AkademikerIn","weiblich","1419","0.69513067632578","0.674304667619626","0.715956685031933"
"erwerbstätig","2004","Hauptschule","männlich","2270","0.562392440694752","0.546816831811977","0.577968049577527"
"erwerbstätig","2004","Hauptschule","weiblich","1643","0.374994317195552","0.360311067905121","0.389677566485983"
"erwerbstätig","2004","Realschule","männlich","1984","0.811170695900516","0.795483362529938","0.826858029271094"
"erwerbstätig","2004","Realschule","weiblich","2209","0.651300579031292","0.634870912066751","0.667730245995833"
"nicht erwerbstätig","2004","(Fach-)Abitur","männlich","300","0.296594202304517","0.269466160150038","0.323722244458996"
"nicht erwerbstätig","2004","(Fach-)Abitur","weiblich","437","0.350707660510532","0.324857036360033","0.376558284661031"
"nicht erwerbstätig","2004","(noch) kein Abschluss","männlich","314","0.697570301713319","0.653799538753278","0.741341064673361"
"nicht erwerbstätig","2004","(noch) kein Abschluss","weiblich","390","0.804998423033884","0.769773785493797","0.840223060573972"
"nicht erwerbstätig","2004","AkademikerIn","männlich","532","0.254562023885694","0.237199114156517","0.27192493361487"
"nicht erwerbstätig","2004","AkademikerIn","weiblich","458","0.30486932367422","0.284043314968067","0.325695332380374"
"nicht erwerbstätig","2004","Hauptschule","männlich","1627","0.437607559305248","0.422031950422473","0.453183168188023"
"nicht erwerbstätig","2004","Hauptschule","weiblich","2533","0.625005682804448","0.610322433514017","0.639688932094879"
"nicht erwerbstätig","2004","Realschule","männlich","407","0.188829304099484","0.173141970728906","0.204516637470062"
"nicht erwerbstätig","2004","Realschule","weiblich","1023","0.348699420968708","0.332269754004167","0.365129087933249"
"erwerbstätig","2005","(Fach-)Abitur","männlich","753","0.741380505064528","0.714613317370947","0.768147692758109"
"erwerbstätig","2005","(Fach-)Abitur","weiblich","857","0.660165165076465","0.634094703912814","0.686235626240116"
"erwerbstätig","2005","(noch) kein Abschluss","männlich","100","0.291770206185478","0.248296064812207","0.335244347558749"
"erwerbstätig","2005","(noch) kein Abschluss","weiblich","96","0.212066866401119","0.175687233446677","0.248446499355561"
"erwerbstätig","2005","AkademikerIn","männlich","1767","0.738476131984331","0.720551096600027","0.756401167368634"
"erwerbstätig","2005","AkademikerIn","weiblich","1400","0.703589347608576","0.682818765381214","0.724359929835939"
"erwerbstätig","2005","Hauptschule","männlich","2093","0.572626848804184","0.556604418465881","0.588649279142487"
"erwerbstätig","2005","Hauptschule","weiblich","1511","0.382340320034154","0.367106285649179","0.397574354419128"
"erwerbstätig","2005","Realschule","männlich","1906","0.821903275499487","0.806236707498508","0.837569843500465"
"erwerbstätig","2005","Realschule","weiblich","2134","0.660738679655812","0.644058535336796","0.677418823974828"
"nicht erwerbstätig","2005","(Fach-)Abitur","männlich","275","0.258619494935472","0.231852307241891","0.285386682629053"
"nicht erwerbstätig","2005","(Fach-)Abitur","weiblich","411","0.339834834923535","0.313764373759884","0.365905296087186"
"nicht erwerbstätig","2005","(noch) kein Abschluss","männlich","320","0.708229793814522","0.664755652441251","0.751703935187793"
"nicht erwerbstätig","2005","(noch) kein Abschluss","weiblich","389","0.787933133598881","0.751553500644439","0.824312766553324"
"nicht erwerbstätig","2005","AkademikerIn","männlich","542","0.261523868015669","0.243598832631366","0.279448903399972"
"nicht erwerbstätig","2005","AkademikerIn","weiblich","457","0.296410652391424","0.275640070164061","0.317181234618786"
"nicht erwerbstätig","2005","Hauptschule","männlich","1569","0.427373151195816","0.411350720857513","0.443395581534119"
"nicht erwerbstätig","2005","Hauptschule","weiblich","2398","0.617659679965846","0.602425645580872","0.632893714350821"
"nicht erwerbstätig","2005","Realschule","männlich","385","0.178096724500513","0.162430156499535","0.193763292501492"
"nicht erwerbstätig","2005","Realschule","weiblich","961","0.339261320344188","0.322581176025172","0.355941464663204"
"erwerbstätig","2006","(Fach-)Abitur","männlich","769","0.715621968794038","0.68851586288513","0.742728074702946"
"erwerbstätig","2006","(Fach-)Abitur","weiblich","909","0.663136855209424","0.638307993737279","0.687965716681569"
"erwerbstätig","2006","(noch) kein Abschluss","männlich","87","0.259864334191001","0.21850864880938","0.301220019572622"
"erwerbstätig","2006","(noch) kein Abschluss","weiblich","69","0.181961516267151","0.146742739369488","0.217180293164814"
"erwerbstätig","2006","AkademikerIn","männlich","1904","0.737903462007933","0.720837794581978","0.754969129433888"
"erwerbstätig","2006","AkademikerIn","weiblich","1509","0.692677329044267","0.672586810008368","0.712767848080165"
"erwerbstätig","2006","Hauptschule","männlich","2158","0.564519431773286","0.549019834735301","0.580019028811271"
"erwerbstätig","2006","Hauptschule","weiblich","1569","0.361829642615456","0.347302212951388","0.376357072279525"
"erwerbstätig","2006","Realschule","männlich","1957","0.804128089793258","0.788355064430456","0.819901115156059"
"erwerbstätig","2006","Realschule","weiblich","2248","0.641338723546088","0.625097764772513","0.657579682319662"
"nicht erwerbstätig","2006","(Fach-)Abitur","männlich","295","0.284378031205962","0.257271925297054","0.31148413711487"
"nicht erwerbstätig","2006","(Fach-)Abitur","weiblich","483","0.336863144790576","0.312034283318431","0.361692006262721"
"nicht erwerbstätig","2006","(noch) kein Abschluss","männlich","345","0.740135665808999","0.698779980427378","0.78149135119062"
"nicht erwerbstätig","2006","(noch) kein Abschluss","weiblich","392","0.818038483732849","0.782819706835186","0.853257260630512"
"nicht erwerbstätig","2006","AkademikerIn","männlich","647","0.262096537992067","0.245030870566112","0.279162205418022"
"nicht erwerbstätig","2006","AkademikerIn","weiblich","517","0.307322670955733","0.287232151919835","0.327413189991632"
"nicht erwerbstätig","2006","Hauptschule","männlich","1773","0.435480568226714","0.419980971188729","0.450980165264699"
"nicht erwerbstätig","2006","Hauptschule","weiblich","2634","0.638170357384544","0.623642927720476","0.652697787048612"
"nicht erwerbstätig","2006","Realschule","männlich","475","0.195871910206742","0.180098884843941","0.211644935569544"
"nicht erwerbstätig","2006","Realschule","weiblich","1102","0.358661276453912","0.342420317680338","0.374902235227487"
"erwerbstätig","2007","(Fach-)Abitur","männlich","765","0.73039327574735","0.703552368920967","0.757234182573733"
"erwerbstätig","2007","(Fach-)Abitur","weiblich","858","0.655874230212827","0.630167309670586","0.681581150755067"
"erwerbstätig","2007","(noch) kein Abschluss","männlich","65","0.229415527090658","0.188003925320647","0.27082712886067"
"erwerbstätig","2007","(noch) kein Abschluss","weiblich","68","0.175417372026868","0.140160180068428","0.210674563985308"
"erwerbstätig","2007","AkademikerIn","männlich","1761","0.728845524855142","0.711093175947152","0.746597873763132"
"erwerbstätig","2007","AkademikerIn","weiblich","1479","0.709267959023526","0.689266249540821","0.729269668506231"
"erwerbstätig","2007","Hauptschule","männlich","1951","0.565970258997713","0.549723504503103","0.582217013492322"
"erwerbstätig","2007","Hauptschule","weiblich","1412","0.363679306654864","0.348355907842362","0.379002705467365"
"erwerbstätig","2007","Realschule","männlich","1829","0.795248725304234","0.778718072950329","0.81177937765814"
"erwerbstätig","2007","Realschule","weiblich","2102","0.637199706850494","0.620398505746341","0.654000907954646"
"nicht erwerbstätig","2007","(Fach-)Abitur","männlich","285","0.26960672425265","0.242765817426267","0.296447631079033"
"nicht erwerbstätig","2007","(Fach-)Abitur","weiblich","454","0.344125769787174","0.318418849244933","0.369832690329414"
"nicht erwerbstätig","2007","(noch) kein Abschluss","männlich","331","0.770584472909342","0.72917287113933","0.811996074679353"
"nicht erwerbstätig","2007","(noch) kein Abschluss","weiblich","379","0.824582627973132","0.789325436014692","0.859839819931572"
"nicht erwerbstätig","2007","AkademikerIn","männlich","648","0.271154475144858","0.253402126236868","0.288906824052848"
"nicht erwerbstätig","2007","AkademikerIn","weiblich","501","0.290732040976474","0.270730331493769","0.310733750459179"
"nicht erwerbstätig","2007","Hauptschule","männlich","1624","0.434029741002287","0.417782986507678","0.450276495496897"
"nicht erwerbstätig","2007","Hauptschule","weiblich","2374","0.636320693345137","0.620997294532635","0.651644092157638"
"nicht erwerbstätig","2007","Realschule","männlich","460","0.204751274695766","0.18822062234186","0.221281927049671"
"nicht erwerbstätig","2007","Realschule","weiblich","1044","0.362800293149506","0.345999092045354","0.379601494253659"
"erwerbstätig","2008","(Fach-)Abitur","männlich","702","0.729354080595621","0.701351064870494","0.757357096320748"
"erwerbstätig","2008","(Fach-)Abitur","weiblich","804","0.661252222697585","0.634551915659227","0.687952529735943"
"erwerbstätig","2008","(noch) kein Abschluss","männlich","77","0.249525441045216","0.204885882286811","0.294164999803622"
"erwerbstätig","2008","(noch) kein Abschluss","weiblich","64","0.203033514994585","0.162852433475132","0.243214596514039"
"erwerbstätig","2008","AkademikerIn","männlich","1635","0.724146424705056","0.705852850447197","0.742439998962915"
"erwerbstätig","2008","AkademikerIn","weiblich","1405","0.717182694246405","0.69692670304515","0.737438685447661"
"erwerbstätig","2008","Hauptschule","männlich","1818","0.577083488690806","0.560243441227858","0.593923536153754"
"erwerbstätig","2008","Hauptschule","weiblich","1310","0.37081460791192","0.354884985695671","0.386744230128169"
"erwerbstätig","2008","Realschule","männlich","1754","0.813067251090512","0.796667996432204","0.82946650574882"
"erwerbstätig","2008","Realschule","weiblich","2018","0.649826942758994","0.632685600486456","0.666968285031531"
"nicht erwerbstätig","2008","(Fach-)Abitur","männlich","265","0.270645919404379","0.242642903679252","0.298648935129506"
"nicht erwerbstätig","2008","(Fach-)Abitur","weiblich","403","0.338747777302415","0.312047470264057","0.365448084340773"
"nicht erwerbstätig","2008","(noch) kein Abschluss","männlich","284","0.750474558954784","0.705835000196378","0.795114117713189"
"nicht erwerbstätig","2008","(noch) kein Abschluss","weiblich","321","0.796966485005415","0.756785403485961","0.837147566524868"
"nicht erwerbstätig","2008","AkademikerIn","männlich","658","0.275853575294944","0.257560001037085","0.294147149552803"
"nicht erwerbstätig","2008","AkademikerIn","weiblich","494","0.282817305753595","0.262561314552339","0.30307329695485"
"nicht erwerbstätig","2008","Hauptschule","männlich","1488","0.422916511309194","0.406076463846246","0.439756558772142"
"nicht erwerbstätig","2008","Hauptschule","weiblich","2222","0.62918539208808","0.613255769871831","0.645115014304329"
"nicht erwerbstätig","2008","Realschule","männlich","417","0.186932748909488","0.17053349425118","0.203332003567796"
"nicht erwerbstätig","2008","Realschule","weiblich","957","0.350173057241006","0.333031714968469","0.367314399513544"
"erwerbstätig","2009","(Fach-)Abitur","männlich","649","0.734195406389307","0.705139884493023","0.76325092828559"
"erwerbstätig","2009","(Fach-)Abitur","weiblich","759","0.689235736858831","0.66209504380027","0.716376429917391"
"erwerbstätig","2009","(noch) kein Abschluss","männlich","82","0.268410381463928","0.222117929886333","0.314702833041523"
"erwerbstätig","2009","(noch) kein Abschluss","weiblich","49","0.194453713864563","0.151424859674187","0.237482568054939"
"erwerbstätig","2009","AkademikerIn","männlich","1551","0.733556346238286","0.715023486375238","0.752089206101333"
"erwerbstätig","2009","AkademikerIn","weiblich","1387","0.744919786428131","0.725050934352002","0.764788638504259"
"erwerbstätig","2009","Hauptschule","männlich","1650","0.575398084940325","0.557775239131243","0.593020930749408"
"erwerbstätig","2009","Hauptschule","weiblich","1206","0.380618241088493","0.363829554075748","0.397406928101239"
"erwerbstätig","2009","Realschule","männlich","1646","0.813025165734308","0.796060291662574","0.829990039806043"
"erwerbstätig","2009","Realschule","weiblich","1938","0.674480111436864","0.657130595441441","0.691829627432287"
"nicht erwerbstätig","2009","(Fach-)Abitur","männlich","239","0.265804593610693","0.23674907171441","0.294860115506977"
"nicht erwerbstätig","2009","(Fach-)Abitur","weiblich","358","0.310764263141169","0.283623570082609","0.33790495619973"
"nicht erwerbstätig","2009","(noch) kein Abschluss","männlich","270","0.731589618536072","0.685297166958477","0.777882070113667"
"nicht erwerbstätig","2009","(noch) kein Abschluss","weiblich","276","0.805546286135437","0.762517431945061","0.848575140325813"
"nicht erwerbstätig","2009","AkademikerIn","männlich","635","0.266443653761714","0.247910793898667","0.284976513624762"
"nicht erwerbstätig","2009","AkademikerIn","weiblich","462","0.255080213571869","0.235211361495741","0.274949065647998"
