"e11102","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2012","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Nordrhein-Westfalen","Staedtischer Raum","2051","","",""
"nicht erwerbstätig","2012","Nordrhein-Westfalen","Laendlicher Raum","60","0.410536586678869","0.332073754870385","0.488999418487353"
"nicht erwerbstätig","2012","Hessen","Staedtischer Raum","520","0.356312741304452","0.332276514034354","0.380348968574551"
"nicht erwerbstätig","2012","Hessen","Laendlicher Raum","150","","",""
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","450","0.384879115105013","0.357245696288998","0.412512533921028"
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","136","","",""
"nicht erwerbstätig","2012","Baden-Wuerttemberg","Staedtischer Raum","1005","","",""
"nicht erwerbstätig","2012","Baden-Wuerttemberg","Laendlicher Raum","133","","",""
"nicht erwerbstätig","2012","Bayern","Staedtischer Raum","640","0.379365959821588","0.357332198574361","0.401399721068816"
"nicht erwerbstätig","2012","Bayern","Laendlicher Raum","857","0.3497365144901","0.331374109695522","0.368098919284678"
"nicht erwerbstätig","2012","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2012","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Berlin","Staedtischer Raum","395","0.38643433191949","0.357079542148256","0.415789121690724"
"nicht erwerbstätig","2012","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Brandenburg","Staedtischer Raum","28","","",""
"nicht erwerbstätig","2012","Brandenburg","Laendlicher Raum","432","0.433470980211464","0.403089163627929","0.463852796795"
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","Staedtischer Raum","27","","",""
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","Laendlicher Raum","235","","",""
"nicht erwerbstätig","2012","Sachsen","Staedtischer Raum","367","0.419053295393674","0.38767791031265","0.450428680474698"
"nicht erwerbstätig","2012","Sachsen","Laendlicher Raum","343","0.39938376935755","0.367769993610108","0.430997545104992"
"nicht erwerbstätig","2012","Sachsen-Anhalt","Staedtischer Raum","101","","",""
"nicht erwerbstätig","2012","Sachsen-Anhalt","Laendlicher Raum","321","0.42739340862186","0.393879317700385","0.460907499543335"
"nicht erwerbstätig","2012","Thueringen","Staedtischer Raum","128","","",""
"nicht erwerbstätig","2012","Thueringen","Laendlicher Raum","297","","",""
"erwerbstätig","2012","Schleswig-Holstein","Staedtischer Raum","186","","",""
"erwerbstätig","2012","Schleswig-Holstein","Laendlicher Raum","454","0.588209280063223","0.552134866174605","0.62428369395184"
"erwerbstätig","2012","Hamburg","Staedtischer Raum","276","","",""
"erwerbstätig","2012","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2012","Niedersachsen","Staedtischer Raum","662","0.57640715118295","0.546910161211454","0.605904141154446"
"erwerbstätig","2012","Niedersachsen","Laendlicher Raum","963","0.6156207165557","0.591380330419793","0.639861102691606"
"erwerbstätig","2012","Bremen","Staedtischer Raum","122","","",""
"erwerbstätig","2012","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2012","Nordrhein-Westfalen","Staedtischer Raum","3459","0.62213429805305","0.609332142473053","0.634936453633047"
"erwerbstätig","2012","Nordrhein-Westfalen","Laendlicher Raum","91","0.589463413321131","0.511000581512647","0.667926245129615"
"erwerbstätig","2012","Hessen","Staedtischer Raum","1005","","",""
"erwerbstätig","2012","Hessen","Laendlicher Raum","267","","",""
"erwerbstätig","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","741","0.615120884894987","0.587487466078972","0.642754303711002"
"erwerbstätig","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","276","","",""
"erwerbstätig","2012","Baden-Wuerttemberg","Staedtischer Raum","2020","","",""
"erwerbstätig","2012","Baden-Wuerttemberg","Laendlicher Raum","251","","",""
"erwerbstätig","2012","Bayern","Staedtischer Raum","1223","","",""
"erwerbstätig","2012","Bayern","Laendlicher Raum","1734","","",""
"erwerbstätig","2012","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2012","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2012","Berlin","Staedtischer Raum","662","0.61356566808051","0.584210878309276","0.642920457851744"
"erwerbstätig","2012","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2012","Brandenburg","Staedtischer Raum","58","0.665417659554891","0.565694154626691","0.765141164483091"
"erwerbstätig","2012","Brandenburg","Laendlicher Raum","590","0.566529019788536","0.536147203205","0.596910836372071"
"erwerbstätig","2012","Mecklenburg-Vorpommern","Staedtischer Raum","32","0.391276289435686","0.26674629747523","0.515806281396142"
"erwerbstätig","2012","Mecklenburg-Vorpommern","Laendlicher Raum","351","0.582446906731061","0.542518378050474","0.622375435411649"
"erwerbstätig","2012","Sachsen","Staedtischer Raum","583","0.580946704606326","0.549571319525302","0.61232208968735"
"erwerbstätig","2012","Sachsen","Laendlicher Raum","579","0.60061623064245","0.569002454895008","0.632230006389892"
"erwerbstätig","2012","Sachsen-Anhalt","Staedtischer Raum","111","","",""
"erwerbstätig","2012","Sachsen-Anhalt","Laendlicher Raum","516","0.57260659137814","0.539092500456665","0.606120682299615"
"erwerbstätig","2012","Thueringen","Staedtischer Raum","210","","",""
"erwerbstätig","2012","Thueringen","Laendlicher Raum","459","0.570676503506322","0.535392771242361","0.605960235770283"
"nicht erwerbstätig","2013","Schleswig-Holstein","Staedtischer Raum","154","","",""
"nicht erwerbstätig","2013","Schleswig-Holstein","Laendlicher Raum","332","0.463350562673421","0.428197875398844","0.498503249947998"
"nicht erwerbstätig","2013","Hamburg","Staedtischer Raum","309","0.501173871557944","0.460198878934064","0.542148864181825"
"nicht erwerbstätig","2013","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Niedersachsen","Staedtischer Raum","614","0.474947096666401","0.447428455893133","0.50246573743967"
"nicht erwerbstätig","2013","Niedersachsen","Laendlicher Raum","757","0.41453177872887","0.391127304380085","0.437936253077655"
"nicht erwerbstätig","2013","Bremen","Staedtischer Raum","125","","",""
"nicht erwerbstätig","2013","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Nordrhein-Westfalen","Staedtischer Raum","3122","0.440804854036547","0.428631716117696","0.452977991955399"
"nicht erwerbstätig","2013","Nordrhein-Westfalen","Laendlicher Raum","54","0.422047444735594","0.337793962964495","0.506300926506694"
"nicht erwerbstätig","2013","Hessen","Staedtischer Raum","895","0.440713965017083","0.418059943971184","0.463367986062982"
"nicht erwerbstätig","2013","Hessen","Laendlicher Raum","149","","",""
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","672","0.447401612059255","0.420887688758249","0.473915535360262"
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","210","","",""
"nicht erwerbstätig","2013","Baden-Wuerttemberg","Staedtischer Raum","1571","","",""
"nicht erwerbstätig","2013","Baden-Wuerttemberg","Laendlicher Raum","177","","",""
"nicht erwerbstätig","2013","Bayern","Staedtischer Raum","1016","","",""
"nicht erwerbstätig","2013","Bayern","Laendlicher Raum","1184","","",""
"nicht erwerbstätig","2013","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2013","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Berlin","Staedtischer Raum","543","0.446506249852113","0.418201517823456","0.474810981880771"
"nicht erwerbstätig","2013","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Brandenburg","Staedtischer Raum","28","","",""
"nicht erwerbstätig","2013","Brandenburg","Laendlicher Raum","514","0.470338354298116","0.440177427574081","0.500499281022151"
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","Staedtischer Raum","40","0.578315786029437","0.467291627544933","0.689339944513941"
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","Laendlicher Raum","218","","",""
"nicht erwerbstätig","2013","Sachsen","Staedtischer Raum","388","0.427182787993007","0.395321927558862","0.459043648427152"
"nicht erwerbstätig","2013","Sachsen","Laendlicher Raum","326","0.364423405651104","0.332697864587642","0.396148946714565"
"nicht erwerbstätig","2013","Sachsen-Anhalt","Staedtischer Raum","131","","",""
"nicht erwerbstätig","2013","Sachsen-Anhalt","Laendlicher Raum","347","0.427464126772141","0.394147764593977","0.460780488950305"
"nicht erwerbstätig","2013","Thueringen","Staedtischer Raum","127","","",""
"nicht erwerbstätig","2013","Thueringen","Laendlicher Raum","300","0.433513945253862","0.397589873897058","0.469438016610666"
"erwerbstätig","2013","Schleswig-Holstein","Staedtischer Raum","169","","",""
"erwerbstätig","2013","Schleswig-Holstein","Laendlicher Raum","441","0.536649437326579","0.501496750052002","0.571802124601156"
"erwerbstätig","2013","Hamburg","Staedtischer Raum","263","","",""
"erwerbstätig","2013","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2013","Niedersachsen","Staedtischer Raum","651","0.525052903333599","0.49753426256033","0.552571544106867"
"erwerbstätig","2013","Niedersachsen","Laendlicher Raum","945","0.58546822127113","0.562063746922345","0.608872695619915"
"erwerbstätig","2013","Bremen","Staedtischer Raum","120","","",""
"erwerbstätig","2013","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2013","Nordrhein-Westfalen","Staedtischer Raum","3268","0.559195145963453","0.547022008044601","0.571368283882304"
"erwerbstätig","2013","Nordrhein-Westfalen","Laendlicher Raum","78","0.577952555264406","0.493699073493306","0.662206037035505"
"erwerbstätig","2013","Hessen","Staedtischer Raum","950","0.559286034982917","0.536632013937018","0.581940056028816"
"erwerbstätig","2013","Hessen","Laendlicher Raum","253","","",""
"erwerbstätig","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","679","0.552598387940745","0.526084464639738","0.579112311241751"
"erwerbstätig","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","242","","",""
"erwerbstätig","2013","Baden-Wuerttemberg","Staedtischer Raum","1854","","",""
"erwerbstätig","2013","Baden-Wuerttemberg","Laendlicher Raum","240","","",""
"erwerbstätig","2013","Bayern","Staedtischer Raum","1160","","",""
"erwerbstätig","2013","Bayern","Laendlicher Raum","1623","","",""
"erwerbstätig","2013","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2013","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2013","Berlin","Staedtischer Raum","642","0.553493750147887","0.525189018119229","0.581798482176545"
"erwerbstätig","2013","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2013","Brandenburg","Staedtischer Raum","64","0.677938875770581","0.582457515163144","0.773420236378018"
"erwerbstätig","2013","Brandenburg","Laendlicher Raum","538","0.529661645701884","0.499500718977849","0.559822572425919"
"erwerbstätig","2013","Mecklenburg-Vorpommern","Staedtischer Raum","36","0.421684213970563","0.310660055486059","0.532708372455067"
"erwerbstätig","2013","Mecklenburg-Vorpommern","Laendlicher Raum","320","0.571272262247024","0.529453679218468","0.613090845275581"
"erwerbstätig","2013","Sachsen","Staedtischer Raum","538","0.572817212006993","0.540956351572848","0.604678072441138"
"erwerbstätig","2013","Sachsen","Laendlicher Raum","558","0.635576594348896","0.603851053285435","0.667302135412358"
"erwerbstätig","2013","Sachsen-Anhalt","Staedtischer Raum","111","","",""
"erwerbstätig","2013","Sachsen-Anhalt","Laendlicher Raum","500","0.572535873227859","0.539219511049695","0.605852235406023"
"erwerbstätig","2013","Thueringen","Staedtischer Raum","200","","",""
"erwerbstätig","2013","Thueringen","Laendlicher Raum","431","0.566486054746138","0.530561983389334","0.602410126102942"
"nicht erwerbstätig","2014","Schleswig-Holstein","Staedtischer Raum","104","","",""
"nicht erwerbstätig","2014","Schleswig-Holstein","Laendlicher Raum","257","","",""
"nicht erwerbstätig","2014","Hamburg","Staedtischer Raum","159","","",""
"nicht erwerbstätig","2014","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2014","Niedersachsen","Staedtischer Raum","407","0.38879595802186","0.359962223173182","0.417629692870538"
"nicht erwerbstätig","2014","Niedersachsen","Laendlicher Raum","601","0.399946341173472","0.375690881978733","0.42420180036821"
"nicht erwerbstätig","2014","Bremen","Staedtischer Raum","92","0.454826471471517","0.388725157755569","0.520927785187465"
"nicht erwerbstätig","2014","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2014","Nordrhein-Westfalen","Staedtischer Raum","2018","","",""
"nicht erwerbstätig","2014","Nordrhein-Westfalen","Laendlicher Raum","50","0.432249305871718","0.343243036250822","0.521255575492613"
"nicht erwerbstätig","2014","Hessen","Staedtischer Raum","544","0.367878562928884","0.344160711623587","0.391596414234181"
"nicht erwerbstätig","2014","Hessen","Laendlicher Raum","106","","",""
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","465","0.399695093211957","0.372219908928683","0.42717027749523"
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","144","","",""
"nicht erwerbstätig","2014","Baden-Wuerttemberg","Staedtischer Raum","945","0.371632903344565","0.354141288530336","0.389124518158795"
"nicht erwerbstätig","2014","Baden-Wuerttemberg","Laendlicher Raum","114","","",""
"nicht erwerbstätig","2014","Bayern","Staedtischer Raum","649","0.353329226849847","0.332343411863262","0.374315041836432"
"nicht erwerbstätig","2014","Bayern","Laendlicher Raum","802","0.345407126009549","0.326756642167683","0.364057609851414"
"nicht erwerbstätig","2014","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2014","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2014","Berlin","Staedtischer Raum","368","0.36931641563595","0.339552334915751","0.399080496356149"
"nicht erwerbstätig","2014","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2014","Brandenburg","Staedtischer Raum","37","0.416757406736995","0.311946878983047","0.521567934490944"
"nicht erwerbstätig","2014","Brandenburg","Laendlicher Raum","418","0.434330834918489","0.402943320822365","0.465718349014613"
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","Staedtischer Raum","23","","",""
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","Laendlicher Raum","202","","",""
"nicht erwerbstätig","2014","Sachsen","Staedtischer Raum","321","0.388051474208637","0.355214356875759","0.420888591541514"
"nicht erwerbstätig","2014","Sachsen","Laendlicher Raum","281","","",""
"nicht erwerbstätig","2014","Sachsen-Anhalt","Staedtischer Raum","109","","",""
"nicht erwerbstätig","2014","Sachsen-Anhalt","Laendlicher Raum","276","","",""
"nicht erwerbstätig","2014","Thueringen","Staedtischer Raum","118","","",""
"nicht erwerbstätig","2014","Thueringen","Laendlicher Raum","277","","",""
"erwerbstätig","2014","Schleswig-Holstein","Staedtischer Raum","178","","",""
"erwerbstätig","2014","Schleswig-Holstein","Laendlicher Raum","413","0.548597292618125","0.510916537326197","0.586278047910053"
"erwerbstätig","2014","Hamburg","Staedtischer Raum","295","","",""
"erwerbstätig","2014","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2014","Niedersachsen","Staedtischer Raum","691","0.61120404197814","0.582370307129462","0.640037776826818"
"erwerbstätig","2014","Niedersachsen","Laendlicher Raum","966","0.600053658826528","0.57579819963179","0.624309118021267"
"erwerbstätig","2014","Bremen","Staedtischer Raum","126","","",""
"erwerbstätig","2014","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2014","Nordrhein-Westfalen","Staedtischer Raum","3633","0.620464780170002","0.607812463700317","0.633117096639686"
"erwerbstätig","2014","Nordrhein-Westfalen","Laendlicher Raum","69","0.567750694128282","0.478744424507387","0.656756963749178"
"erwerbstätig","2014","Hessen","Staedtischer Raum","1044","","",""
"erwerbstätig","2014","Hessen","Laendlicher Raum","242","","",""
"erwerbstätig","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","756","0.600304906788043","0.57282972250477","0.627780091071317"
"erwerbstätig","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","257","","",""
"erwerbstätig","2014","Baden-Wuerttemberg","Staedtischer Raum","1987","","",""
"erwerbstätig","2014","Baden-Wuerttemberg","Laendlicher Raum","251","","",""
"erwerbstätig","2014","Bayern","Staedtischer Raum","1344","","",""
"erwerbstätig","2014","Bayern","Laendlicher Raum","1695","","",""
"erwerbstätig","2014","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2014","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2014","Berlin","Staedtischer Raum","642","0.63068358436405","0.600919503643851","0.660447665084249"
"erwerbstätig","2014","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2014","Brandenburg","Staedtischer Raum","48","0.583242593263005","0.478432065509056","0.688053121016953"
"erwerbstätig","2014","Brandenburg","Laendlicher Raum","540","0.565669165081511","0.534281650985388","0.597056679177635"
"erwerbstätig","2014","Mecklenburg-Vorpommern","Staedtischer Raum","42","0.568452409918501","0.448045110304407","0.688859709532595"
"erwerbstätig","2014","Mecklenburg-Vorpommern","Laendlicher Raum","300","0.586583885379351","0.543505938447044","0.629661832311657"
"erwerbstätig","2014","Sachsen","Staedtischer Raum","525","0.611948525791363","0.579111408458486","0.644785643124241"
"erwerbstätig","2014","Sachsen","Laendlicher Raum","508","0.645234917094144","0.611850872302373","0.678618961885916"
"erwerbstätig","2014","Sachsen-Anhalt","Staedtischer Raum","117","","",""
"erwerbstätig","2014","Sachsen-Anhalt","Laendlicher Raum","477","0.572886650685203","0.537555602109683","0.608217699260722"
"erwerbstätig","2014","Thueringen","Staedtischer Raum","196","","",""
"erwerbstätig","2014","Thueringen","Laendlicher Raum","425","0.566616862535","0.529959578289921","0.603274146780078"
"nicht erwerbstätig","2015","Schleswig-Holstein","Staedtischer Raum","96","0.393943835637246","0.33300793907166","0.454879732202832"
"nicht erwerbstätig","2015","Schleswig-Holstein","Laendlicher Raum","255","","",""
"nicht erwerbstätig","2015","Hamburg","Staedtischer Raum","181","","",""
"nicht erwerbstätig","2015","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2015","Niedersachsen","Staedtischer Raum","444","0.394297554684512","0.365083922010096","0.423511187358928"
"nicht erwerbstätig","2015","Niedersachsen","Laendlicher Raum","656","0.4041449236392","0.380069688728126","0.428220158550273"
"nicht erwerbstätig","2015","Bremen","Staedtischer Raum","91","0.510199497523811","0.439673528354112","0.580725466693509"
"nicht erwerbstätig","2015","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2015","Nordrhein-Westfalen","Staedtischer Raum","2259","","",""
"nicht erwerbstätig","2015","Nordrhein-Westfalen","Laendlicher Raum","44","0.419370010217818","0.327982362992297","0.510757657443339"
"nicht erwerbstätig","2015","Hessen","Staedtischer Raum","594","0.357177371819774","0.333361283014165","0.380993460625384"
"nicht erwerbstätig","2015","Hessen","Laendlicher Raum","136","","",""
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","494","0.416177344542547","0.388299687133951","0.444055001951144"
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","190","","",""
"nicht erwerbstätig","2015","Baden-Wuerttemberg","Staedtischer Raum","1071","","",""
"nicht erwerbstätig","2015","Baden-Wuerttemberg","Laendlicher Raum","104","","",""
"nicht erwerbstätig","2015","Bayern","Staedtischer Raum","775","0.368778377107901","0.347738361171668","0.389818393044133"
"nicht erwerbstätig","2015","Bayern","Laendlicher Raum","839","0.325312832009706","0.306792064755342","0.34383359926407"
"nicht erwerbstätig","2015","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2015","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2015","Berlin","Staedtischer Raum","417","0.39860050907917","0.368330293584347","0.428870724573993"
"nicht erwerbstätig","2015","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2015","Brandenburg","Staedtischer Raum","33","0.404617420714671","0.296385617135971","0.512849224293371"
"nicht erwerbstätig","2015","Brandenburg","Laendlicher Raum","435","0.466962860221457","0.435270869362592","0.498654851080322"
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","Staedtischer Raum","22","","",""
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","Laendlicher Raum","199","","",""
"nicht erwerbstätig","2015","Sachsen","Staedtischer Raum","330","0.356386939606288","0.324152251001455","0.388621628211121"
"nicht erwerbstätig","2015","Sachsen","Laendlicher Raum","245","","",""
"nicht erwerbstätig","2015","Sachsen-Anhalt","Staedtischer Raum","104","","",""
"nicht erwerbstätig","2015","Sachsen-Anhalt","Laendlicher Raum","289","","",""
"nicht erwerbstätig","2015","Thueringen","Staedtischer Raum","124","","",""
"nicht erwerbstätig","2015","Thueringen","Laendlicher Raum","290","","",""
"erwerbstätig","2015","Schleswig-Holstein","Staedtischer Raum","151","","",""
"erwerbstätig","2015","Schleswig-Holstein","Laendlicher Raum","413","0.590843952504425","0.553558386132926","0.628129518875924"
"erwerbstätig","2015","Hamburg","Staedtischer Raum","289","","",""
"erwerbstätig","2015","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2015","Niedersachsen","Staedtischer Raum","631","0.605702445315488","0.576488812641072","0.634916077989904"
"erwerbstätig","2015","Niedersachsen","Laendlicher Raum","940","0.5958550763608","0.571779841449727","0.619930311271874"
"erwerbstätig","2015","Bremen","Staedtischer Raum","102","","",""
"erwerbstätig","2015","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2015","Nordrhein-Westfalen","Staedtischer Raum","3345","0.604727236329157","0.591926727383223","0.617527745275091"
"erwerbstätig","2015","Nordrhein-Westfalen","Laendlicher Raum","68","0.580629989782182","0.489242342556661","0.672017637007703"
"erwerbstätig","2015","Hessen","Staedtischer Raum","961","0.642822628180226","0.619006539374616","0.666638716985835"
"erwerbstätig","2015","Hessen","Laendlicher Raum","226","","",""
"erwerbstätig","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","707","0.583822655457453","0.555944998048856","0.611700312866049"
"erwerbstätig","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","257","","",""
"erwerbstätig","2015","Baden-Wuerttemberg","Staedtischer Raum","1857","","",""
"erwerbstätig","2015","Baden-Wuerttemberg","Laendlicher Raum","241","","",""
"erwerbstätig","2015","Bayern","Staedtischer Raum","1245","","",""
"erwerbstätig","2015","Bayern","Laendlicher Raum","1619","","",""
"erwerbstätig","2015","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2015","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2015","Berlin","Staedtischer Raum","588","0.60139949092083","0.571129275426007","0.631669706415653"
"erwerbstätig","2015","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2015","Brandenburg","Staedtischer Raum","46","0.595382579285329","0.487150775706629","0.703614382864029"
"erwerbstätig","2015","Brandenburg","Laendlicher Raum","517","0.533037139778543","0.501345148919678","0.564729130637408"
"erwerbstätig","2015","Mecklenburg-Vorpommern","Staedtischer Raum","45","0.632596851841032","0.517159690292756","0.748034013389307"
"erwerbstätig","2015","Mecklenburg-Vorpommern","Laendlicher Raum","297","","",""
"erwerbstätig","2015","Sachsen","Staedtischer Raum","518","0.643613060393712","0.611378371788879","0.675847748998545"
"erwerbstätig","2015","Sachsen","Laendlicher Raum","471","0.651812400525127","0.616917694888996","0.686707106161258"
"erwerbstätig","2015","Sachsen-Anhalt","Staedtischer Raum","106","","",""
"erwerbstätig","2015","Sachsen-Anhalt","Laendlicher Raum","412","0.538913954854085","0.502012814613322","0.575815095094848"
"erwerbstätig","2015","Thueringen","Staedtischer Raum","186","","",""
"erwerbstätig","2015","Thueringen","Laendlicher Raum","387","0.584255769377833","0.547130605699381","0.621380933056284"
"nicht erwerbstätig","2016","Schleswig-Holstein","Staedtischer Raum","231","","",""
"nicht erwerbstätig","2016","Schleswig-Holstein","Laendlicher Raum","243","","",""
"nicht erwerbstätig","2016","Hamburg","Staedtischer Raum","185","","",""
"nicht erwerbstätig","2016","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2016","Niedersachsen","Staedtischer Raum","581","0.377048094601676","0.349592765726319","0.404503423477033"
"nicht erwerbstätig","2016","Niedersachsen","Laendlicher Raum","659","0.394265848662223","0.370176904438424","0.418354792886021"
"nicht erwerbstätig","2016","Bremen","Staedtischer Raum","134","","",""
"nicht erwerbstätig","2016","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2016","Nordrhein-Westfalen","Staedtischer Raum","2470","","",""
"nicht erwerbstätig","2016","Nordrhein-Westfalen","Laendlicher Raum","79","0.366764398669523","0.287499635401832","0.446029161937214"
"nicht erwerbstätig","2016","Hessen","Staedtischer Raum","634","0.366990147651849","0.342854934107255","0.391125361196444"
"nicht erwerbstätig","2016","Hessen","Laendlicher Raum","149","","",""
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","Staedtischer Raum","630","0.382123908603666","0.355950704045695","0.408297113161637"
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","Laendlicher Raum","180","","",""
"nicht erwerbstätig","2016","Baden-Wuerttemberg","Staedtischer Raum","1049","","",""
"nicht erwerbstätig","2016","Baden-Wuerttemberg","Laendlicher Raum","161","","",""
"nicht erwerbstätig","2016","Bayern","Staedtischer Raum","646","0.338380039780299","0.316991761088077","0.35976831847252"
"nicht erwerbstätig","2016","Bayern","Laendlicher Raum","895","0.312234741035187","0.29378322253524","0.330686259535133"
"nicht erwerbstätig","2016","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2016","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2016","Berlin","Staedtischer Raum","439","0.376814321332547","0.347090293976607","0.406538348688486"
"nicht erwerbstätig","2016","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2016","Brandenburg","Staedtischer Raum","29","","",""
"nicht erwerbstätig","2016","Brandenburg","Laendlicher Raum","491","0.417876881030236","0.387184975624501","0.448568786435971"
"nicht erwerbstätig","2016","Mecklenburg-Vorpommern","Staedtischer Raum","43","0.456454094276445","0.34929581956689","0.563612368986001"
"nicht erwerbstätig","2016","Mecklenburg-Vorpommern","Laendlicher Raum","240","","",""
"nicht erwerbstätig","2016","Sachsen","Staedtischer Raum","386","0.33314555847535","0.301968626821467","0.364322490129234"
"nicht erwerbstätig","2016","Sachsen","Laendlicher Raum","293","","",""
"nicht erwerbstätig","2016","Sachsen-Anhalt","Staedtischer Raum","133","","",""
"nicht erwerbstätig","2016","Sachsen-Anhalt","Laendlicher Raum","292","","",""
"nicht erwerbstätig","2016","Thueringen","Staedtischer Raum","117","","",""
"nicht erwerbstätig","2016","Thueringen","Laendlicher Raum","294","","",""
"erwerbstätig","2016","Schleswig-Holstein","Staedtischer Raum","142","","",""
"erwerbstätig","2016","Schleswig-Holstein","Laendlicher Raum","400","0.619117228961595","0.581583240726575","0.656651217196615"
"erwerbstätig","2016","Hamburg","Staedtischer Raum","283","","",""
"erwerbstätig","2016","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2016","Niedersachsen","Staedtischer Raum","616","0.622951905398324","0.595496576522967","0.650407234273681"
"erwerbstätig","2016","Niedersachsen","Laendlicher Raum","922","0.605734151337777","0.581645207113979","0.629823095561576"
"erwerbstätig","2016","Bremen","Staedtischer Raum","100","","",""
"erwerbstätig","2016","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2016","Nordrhein-Westfalen","Staedtischer Raum","3245","0.614840966214478","0.602224392887922","0.627457539541034"
"erwerbstätig","2016","Nordrhein-Westfalen","Laendlicher Raum","63","0.633235601330477","0.553970838062786","0.712500364598168"
"erwerbstätig","2016","Hessen","Staedtischer Raum","898","0.633009852348151","0.608874638803556","0.657145065892745"
"erwerbstätig","2016","Hessen","Laendlicher Raum","205","","",""
