"e11102","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"nicht erwerbstätig","1992","(Fach-)Abitur","Nordrhein-Westfalen","87","0.321863036364276","0.264408345350938","0.379317727377614"
"nicht erwerbstätig","1992","(Fach-)Abitur","Hessen","26","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Baden-Wuerttemberg","38","0.266321922509847","0.190042136559981","0.342601708459713"
"nicht erwerbstätig","1992","(Fach-)Abitur","Bayern","44","0.379034481724567","0.290748408831282","0.467320554617853"
"nicht erwerbstätig","1992","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Berlin","17","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Brandenburg","7","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Sachsen","15","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"nicht erwerbstätig","1992","(Fach-)Abitur","Thueringen","6","","",""
"nicht erwerbstätig","1992","AkademikerIn","Schleswig-Holstein","3","","",""
"nicht erwerbstätig","1992","AkademikerIn","Hamburg","2","","",""
"nicht erwerbstätig","1992","AkademikerIn","Niedersachsen","9","","",""
"nicht erwerbstätig","1992","AkademikerIn","Bremen","","","",""
"nicht erwerbstätig","1992","AkademikerIn","Nordrhein-Westfalen","33","0.174089374020235","0.12292595931922","0.225252788721249"
"nicht erwerbstätig","1992","AkademikerIn","Hessen","18","","",""
"nicht erwerbstätig","1992","AkademikerIn","Rheinland-Pfalz,Saarland","9","","",""
"nicht erwerbstätig","1992","AkademikerIn","Baden-Wuerttemberg","23","","",""
"nicht erwerbstätig","1992","AkademikerIn","Bayern","32","0.249593628242032","0.181241390972468","0.317945865511596"
"nicht erwerbstätig","1992","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1992","AkademikerIn","Berlin","19","","",""
"nicht erwerbstätig","1992","AkademikerIn","Brandenburg","27","","",""
"nicht erwerbstätig","1992","AkademikerIn","Mecklenburg-Vorpommern","16","","",""
"nicht erwerbstätig","1992","AkademikerIn","Sachsen","37","0.183398186768005","0.13561770665467","0.23117866688134"
"nicht erwerbstätig","1992","AkademikerIn","Sachsen-Anhalt","25","","",""
"nicht erwerbstätig","1992","AkademikerIn","Thueringen","18","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Schleswig-Holstein","6","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Hamburg","6","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Niedersachsen","21","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Bremen","2","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Nordrhein-Westfalen","107","0.39823220844319","0.335908027645116","0.460556389241265"
"erwerbstätig","1992","(noch) kein Abschluss","Hessen","54","0.391196474329746","0.295546658871978","0.486846289787513"
"erwerbstätig","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","20","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Baden-Wuerttemberg","117","0.486512419542817","0.419072227086314","0.553952611999321"
"erwerbstätig","1992","(noch) kein Abschluss","Bayern","59","0.467422898295087","0.37059639641524","0.564249400174933"
"erwerbstätig","1992","(noch) kein Abschluss","Saarland","","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Berlin","11","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Brandenburg","5","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Sachsen","5","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"erwerbstätig","1992","(noch) kein Abschluss","Thueringen","4","","",""
"erwerbstätig","1992","Hauptschule","Schleswig-Holstein","96","0.571693690690111","0.493793023445334","0.649594357934887"
"erwerbstätig","1992","Hauptschule","Hamburg","39","0.467846144043069","0.357817774030467","0.577874514055672"
"erwerbstätig","1992","Hauptschule","Niedersachsen","297","0.515206627466062","0.472085282538356","0.558327972393767"
"erwerbstätig","1992","Hauptschule","Bremen","20","","",""
"erwerbstätig","1992","Hauptschule","Nordrhein-Westfalen","786","0.526662524548545","0.499594164126291","0.5537308849708"
"erwerbstätig","1992","Hauptschule","Hessen","315","0.515324271447202","0.471342452376715","0.55930609051769"
"erwerbstätig","1992","Hauptschule","Rheinland-Pfalz,Saarland","257","0.550243814920145","0.503441279213849","0.597046350626441"
"erwerbstätig","1992","Hauptschule","Baden-Wuerttemberg","731","0.637500856257942","0.607839132453373","0.667162580062511"
"erwerbstätig","1992","Hauptschule","Bayern","625","0.599951334699334","0.568345907469886","0.631556761928782"
"erwerbstätig","1992","Hauptschule","Saarland","","","",""
"erwerbstätig","1992","Hauptschule","Berlin","126","0.579303600401453","0.509474734586949","0.649132466215956"
"erwerbstätig","1992","Hauptschule","Brandenburg","123","0.472750477515288","0.407515439830877","0.5379855151997"
"erwerbstätig","1992","Hauptschule","Mecklenburg-Vorpommern","92","0.568663303218049","0.488051266195083","0.649275340241016"
"erwerbstätig","1992","Hauptschule","Sachsen","250","0.492618000012706","0.44547373341849","0.539762266606922"
"erwerbstätig","1992","Hauptschule","Sachsen-Anhalt","164","0.458134780501154","0.401278381152152","0.514991179850156"
"erwerbstätig","1992","Hauptschule","Thueringen","153","0.475531129203617","0.416290985735424","0.53477127267181"
"erwerbstätig","1992","Realschule","Schleswig-Holstein","44","0.693494882720498","0.578734300868149","0.808255464572846"
"erwerbstätig","1992","Realschule","Hamburg","19","","",""
"erwerbstätig","1992","Realschule","Niedersachsen","153","0.649213221284407","0.586009693509611","0.712416749059203"
"erwerbstätig","1992","Realschule","Bremen","13","","",""
"erwerbstätig","1992","Realschule","Nordrhein-Westfalen","323","0.683870132616591","0.640910415090428","0.726829850142754"
"erwerbstätig","1992","Realschule","Hessen","120","0.665367398950931","0.592252988374427","0.738481809527434"
"erwerbstätig","1992","Realschule","Rheinland-Pfalz,Saarland","70","0.668725751515515","0.574079340362668","0.763372162668362"
"erwerbstätig","1992","Realschule","Baden-Wuerttemberg","185","0.708518708938906","0.653386062346979","0.763651355530834"
"erwerbstätig","1992","Realschule","Bayern","225","0.651732584835432","0.598952867369074","0.704512302301789"
"erwerbstätig","1992","Realschule","Saarland","","","",""
"erwerbstätig","1992","Realschule","Berlin","132","0.744263855051885","0.677288687312056","0.811239022791714"
"erwerbstätig","1992","Realschule","Brandenburg","206","0.849789485394917","0.804398934253771","0.895180036536063"
"erwerbstätig","1992","Realschule","Mecklenburg-Vorpommern","138","0.848769618055559","0.793428288302831","0.904110947808287"
"erwerbstätig","1992","Realschule","Sachsen","350","0.844189060925689","0.808911064906759","0.879467056944619"
"erwerbstätig","1992","Realschule","Sachsen-Anhalt","233","0.870542743715211","0.830275610688204","0.910809876742219"
"erwerbstätig","1992","Realschule","Thueringen","226","0.846543360630783","0.802648299872311","0.890438421389254"
"erwerbstätig","1992","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"erwerbstätig","1992","(Fach-)Abitur","Hamburg","14","","",""
"erwerbstätig","1992","(Fach-)Abitur","Niedersachsen","55","0.637609428096222","0.537177323125676","0.738041533066768"
"erwerbstätig","1992","(Fach-)Abitur","Bremen","8","","",""
"erwerbstätig","1992","(Fach-)Abitur","Nordrhein-Westfalen","167","0.678136963635724","0.620682272622386","0.735591654649062"
"erwerbstätig","1992","(Fach-)Abitur","Hessen","51","0.641294959025639","0.534167604207404","0.748422313843873"
"erwerbstätig","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","23","","",""
"erwerbstätig","1992","(Fach-)Abitur","Baden-Wuerttemberg","91","0.733678077490153","0.657398291540287","0.809957863440019"
"erwerbstätig","1992","(Fach-)Abitur","Bayern","72","0.620965518275433","0.532679445382147","0.709251591168718"
"erwerbstätig","1992","(Fach-)Abitur","Saarland","","","",""
"erwerbstätig","1992","(Fach-)Abitur","Berlin","26","","",""
"erwerbstätig","1992","(Fach-)Abitur","Brandenburg","15","","",""
"erwerbstätig","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"erwerbstätig","1992","(Fach-)Abitur","Sachsen","29","","",""
"erwerbstätig","1992","(Fach-)Abitur","Sachsen-Anhalt","14","","",""
"erwerbstätig","1992","(Fach-)Abitur","Thueringen","7","","",""
"erwerbstätig","1992","AkademikerIn","Schleswig-Holstein","13","","",""
"erwerbstätig","1992","AkademikerIn","Hamburg","10","","",""
"erwerbstätig","1992","AkademikerIn","Niedersachsen","68","0.902185215578123","0.835833396713805","0.968537034442441"
"erwerbstätig","1992","AkademikerIn","Bremen","1","","",""
"erwerbstätig","1992","AkademikerIn","Nordrhein-Westfalen","178","0.825910625979765","0.774747211278751","0.87707404068078"
"erwerbstätig","1992","AkademikerIn","Hessen","75","0.750859292236126","0.662955372024225","0.838763212448027"
"erwerbstätig","1992","AkademikerIn","Rheinland-Pfalz,Saarland","32","0.741762292311369","0.607795127097155","0.875729457525584"
"erwerbstätig","1992","AkademikerIn","Baden-Wuerttemberg","79","0.733050611994708","0.647202756614646","0.818898467374769"
"erwerbstätig","1992","AkademikerIn","Bayern","122","0.750406371757968","0.682054134488404","0.818758609027532"
"erwerbstätig","1992","AkademikerIn","Saarland","","","",""
"erwerbstätig","1992","AkademikerIn","Berlin","125","0.836217932577031","0.775773019444275","0.896662845709786"
"erwerbstätig","1992","AkademikerIn","Brandenburg","132","0.800869987650263","0.738797536031023","0.862942439269502"
"erwerbstätig","1992","AkademikerIn","Mecklenburg-Vorpommern","78","0.82713799442519","0.750697599313865","0.903578389536514"
"erwerbstätig","1992","AkademikerIn","Sachsen","215","0.816601813231995","0.76882133311866","0.86438229334533"
"erwerbstätig","1992","AkademikerIn","Sachsen-Anhalt","148","0.807569761407416","0.748827356426139","0.866312166388693"
"erwerbstätig","1992","AkademikerIn","Thueringen","108","0.822115187123543","0.755342540618939","0.888887833628147"
"nicht erwerbstätig","1993","(noch) kein Abschluss","Schleswig-Holstein","13","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Hamburg","2","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Niedersachsen","30","0.6669050632648","0.541195813640706","0.792614312888893"
"nicht erwerbstätig","1993","(noch) kein Abschluss","Bremen","2","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Nordrhein-Westfalen","135","0.633861023093938","0.571329260124975","0.696392786062901"
"nicht erwerbstätig","1993","(noch) kein Abschluss","Hessen","39","0.614688803662055","0.511832164139569","0.71754544318454"
"nicht erwerbstätig","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","20","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Baden-Wuerttemberg","106","0.525042211362631","0.459352671322038","0.590731751403224"
"nicht erwerbstätig","1993","(noch) kein Abschluss","Bayern","41","0.598101282456394","0.496809896562593","0.699392668350195"
"nicht erwerbstätig","1993","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Berlin","24","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Brandenburg","9","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","13","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Sachsen","15","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"nicht erwerbstätig","1993","(noch) kein Abschluss","Thueringen","10","","",""
"nicht erwerbstätig","1993","Hauptschule","Schleswig-Holstein","58","0.408347397726879","0.331705220560142","0.484989574893615"
"nicht erwerbstätig","1993","Hauptschule","Hamburg","37","0.479088129509567","0.366774845219785","0.591401413799349"
"nicht erwerbstätig","1993","Hauptschule","Niedersachsen","212","0.476803164142158","0.433198299608854","0.520408028675463"
"nicht erwerbstätig","1993","Hauptschule","Bremen","35","0.696784394252653","0.576397541771034","0.817171246734273"
"nicht erwerbstätig","1993","Hauptschule","Nordrhein-Westfalen","508","0.478129325964397","0.450699849759207","0.505558802169588"
"nicht erwerbstätig","1993","Hauptschule","Hessen","173","0.451557250987378","0.407539342346677","0.495575159628078"
"nicht erwerbstätig","1993","Hauptschule","Rheinland-Pfalz,Saarland","176","0.454573899623233","0.406953432400722","0.502194366845744"
"nicht erwerbstätig","1993","Hauptschule","Baden-Wuerttemberg","292","0.3801015224895","0.350105809455287","0.410097235523712"
"nicht erwerbstätig","1993","Hauptschule","Bayern","275","0.395127761936605","0.363063373584774","0.427192150288435"
"nicht erwerbstätig","1993","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","1993","Hauptschule","Berlin","65","0.422684128895849","0.351501020967734","0.493867236823964"
"nicht erwerbstätig","1993","Hauptschule","Brandenburg","112","0.601348370322603","0.535126981496695","0.667569759148511"
"nicht erwerbstätig","1993","Hauptschule","Mecklenburg-Vorpommern","67","0.583904134423266","0.499817184262594","0.667991084583938"
"nicht erwerbstätig","1993","Hauptschule","Sachsen","223","0.632377204498347","0.585302794260292","0.679451614736402"
"nicht erwerbstätig","1993","Hauptschule","Sachsen-Anhalt","147","0.623985749410906","0.566736310831901","0.681235187989911"
"nicht erwerbstätig","1993","Hauptschule","Thueringen","138","0.589771125196762","0.530437485029233","0.649104765364292"
"nicht erwerbstätig","1993","Realschule","Schleswig-Holstein","18","","",""
"nicht erwerbstätig","1993","Realschule","Hamburg","13","","",""
"nicht erwerbstätig","1993","Realschule","Niedersachsen","64","0.317963023467521","0.2577796618353","0.378146385099743"
"nicht erwerbstätig","1993","Realschule","Bremen","6","","",""
"nicht erwerbstätig","1993","Realschule","Nordrhein-Westfalen","139","0.334027528432276","0.290546666713627","0.377508390150925"
"nicht erwerbstätig","1993","Realschule","Hessen","38","0.319847187285437","0.246889210500077","0.392805164070796"
"nicht erwerbstätig","1993","Realschule","Rheinland-Pfalz,Saarland","25","","",""
"nicht erwerbstätig","1993","Realschule","Baden-Wuerttemberg","69","0.286142659222518","0.231727215687694","0.340558102757341"
"nicht erwerbstätig","1993","Realschule","Bayern","95","0.35794568169667","0.305502380216775","0.410388983176565"
"nicht erwerbstätig","1993","Realschule","Saarland","","","",""
"nicht erwerbstätig","1993","Realschule","Berlin","27","","",""
"nicht erwerbstätig","1993","Realschule","Brandenburg","47","0.20546913154969","0.152675016806982","0.258263246292399"
"nicht erwerbstätig","1993","Realschule","Mecklenburg-Vorpommern","30","0.219930090843696","0.155345540966167","0.284514640721224"
"nicht erwerbstätig","1993","Realschule","Sachsen","82","0.227968412924653","0.187110568346522","0.268826257502784"
"nicht erwerbstätig","1993","Realschule","Sachsen-Anhalt","38","0.1665025256762","0.121307525306343","0.211697526046057"
"nicht erwerbstätig","1993","Realschule","Thueringen","43","0.217789043981323","0.166727823430229","0.268850264532416"
"nicht erwerbstätig","1993","(Fach-)Abitur","Schleswig-Holstein","6","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Hamburg","4","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Niedersachsen","34","0.348664968805166","0.249659436396123","0.447670501214208"
"nicht erwerbstätig","1993","(Fach-)Abitur","Bremen","2","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Nordrhein-Westfalen","81","0.276604269705495","0.222439755079969","0.330768784331021"
"nicht erwerbstätig","1993","(Fach-)Abitur","Hessen","18","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Baden-Wuerttemberg","34","0.223833989743488","0.153261405647789","0.294406573839188"
"nicht erwerbstätig","1993","(Fach-)Abitur","Bayern","41","0.401169294761834","0.309988688702653","0.492349900821015"
"nicht erwerbstätig","1993","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Berlin","12","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Brandenburg","8","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Sachsen","16","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"nicht erwerbstätig","1993","(Fach-)Abitur","Thueringen","4","","",""
"nicht erwerbstätig","1993","AkademikerIn","Schleswig-Holstein","5","","",""
"nicht erwerbstätig","1993","AkademikerIn","Hamburg","2","","",""
"nicht erwerbstätig","1993","AkademikerIn","Niedersachsen","12","","",""
"nicht erwerbstätig","1993","AkademikerIn","Bremen","","","",""
"nicht erwerbstätig","1993","AkademikerIn","Nordrhein-Westfalen","31","0.173826860224303","0.123289192703082","0.224364527745523"
"nicht erwerbstätig","1993","AkademikerIn","Hessen","18","","",""
"nicht erwerbstätig","1993","AkademikerIn","Rheinland-Pfalz,Saarland","12","","",""
"nicht erwerbstätig","1993","AkademikerIn","Baden-Wuerttemberg","22","","",""
"nicht erwerbstätig","1993","AkademikerIn","Bayern","38","0.276789905109287","0.20893250459728","0.344647305621295"
"nicht erwerbstätig","1993","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1993","AkademikerIn","Berlin","32","0.217958945609601","0.150759418737962","0.285158472481239"
"nicht erwerbstätig","1993","AkademikerIn","Brandenburg","34","0.260794008552336","0.190762874141799","0.330825142962874"
"nicht erwerbstätig","1993","AkademikerIn","Mecklenburg-Vorpommern","20","","",""
"nicht erwerbstätig","1993","AkademikerIn","Sachsen","44","0.231929657020524","0.178753242761637","0.285106071279411"
"nicht erwerbstätig","1993","AkademikerIn","Sachsen-Anhalt","29","","",""
"nicht erwerbstätig","1993","AkademikerIn","Thueringen","24","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Hamburg","6","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Niedersachsen","24","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Bremen","1","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Nordrhein-Westfalen","93","0.366138976906062","0.303607213937099","0.428670739875025"
"erwerbstätig","1993","(noch) kein Abschluss","Hessen","47","0.385311196337945","0.28245455681546","0.488167835860431"
"erwerbstätig","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","14","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Baden-Wuerttemberg","116","0.474957788637369","0.409268248596776","0.540647328677962"
"erwerbstätig","1993","(noch) kein Abschluss","Bayern","49","0.401898717543606","0.300607331649805","0.503190103437407"
"erwerbstätig","1993","(noch) kein Abschluss","Saarland","","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Berlin","7","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Brandenburg","4","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Sachsen","3","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"erwerbstätig","1993","(noch) kein Abschluss","Thueringen","4","","",""
"erwerbstätig","1993","Hauptschule","Schleswig-Holstein","100","0.591652602273121","0.515010425106385","0.668294779439858"
"erwerbstätig","1993","Hauptschule","Hamburg","39","0.520911870490433","0.408598586200651","0.633225154780215"
"erwerbstätig","1993","Hauptschule","Niedersachsen","292","0.523196835857842","0.479591971324537","0.566801700391146"
"erwerbstätig","1993","Hauptschule","Bremen","21","","",""
"erwerbstätig","1993","Hauptschule","Nordrhein-Westfalen","766","0.521870674035602","0.494441197830412","0.549300150240793"
"erwerbstätig","1993","Hauptschule","Hessen","318","0.548442749012622","0.504424840371922","0.592460657653323"
"erwerbstätig","1993","Hauptschule","Rheinland-Pfalz,Saarland","244","0.545426100376767","0.497805633154256","0.593046567599278"
"erwerbstätig","1993","Hauptschule","Baden-Wuerttemberg","714","0.6198984775105","0.589902764476288","0.649894190544713"
"erwerbstätig","1993","Hauptschule","Bayern","618","0.604872238063395","0.572807849711565","0.636936626415226"
"erwerbstätig","1993","Hauptschule","Saarland","","","",""
"erwerbstätig","1993","Hauptschule","Berlin","120","0.577315871104151","0.506132763176036","0.648498979032266"
"erwerbstätig","1993","Hauptschule","Brandenburg","98","0.398651629677397","0.332430240851489","0.464873018503305"
"erwerbstätig","1993","Hauptschule","Mecklenburg-Vorpommern","65","0.416095865576734","0.332008915416062","0.500182815737406"
"erwerbstätig","1993","Hauptschule","Sachsen","180","0.367622795501653","0.320548385263598","0.414697205739708"
"erwerbstätig","1993","Hauptschule","Sachsen-Anhalt","128","0.376014250589094","0.318764812010089","0.433263689168099"
"erwerbstätig","1993","Hauptschule","Thueringen","126","0.410228874803238","0.350895234635708","0.469562514970767"
"erwerbstätig","1993","Realschule","Schleswig-Holstein","48","0.668803971314703","0.555258947646454","0.782348994982951"
"erwerbstätig","1993","Realschule","Hamburg","18","","",""
"erwerbstätig","1993","Realschule","Niedersachsen","166","0.682036976532478","0.621853614900257","0.7422203381647"
"erwerbstätig","1993","Realschule","Bremen","14","","",""
"erwerbstätig","1993","Realschule","Nordrhein-Westfalen","313","0.665972471567724","0.622491609849075","0.709453333286373"
"erwerbstätig","1993","Realschule","Hessen","119","0.680152812714563","0.607194835929204","0.753110789499923"
"erwerbstätig","1993","Realschule","Rheinland-Pfalz,Saarland","72","0.670742643380716","0.577221905117768","0.764263381643664"
"erwerbstätig","1993","Realschule","Baden-Wuerttemberg","196","0.713857340777482","0.659441897242659","0.768272784312306"
"erwerbstätig","1993","Realschule","Bayern","226","0.64205431830333","0.589611016823435","0.694497619783225"
"erwerbstätig","1993","Realschule","Saarland","","","",""
"erwerbstätig","1993","Realschule","Berlin","130","0.753282801216811","0.685849099051907","0.820716503381714"
"erwerbstätig","1993","Realschule","Brandenburg","178","0.79453086845031","0.741736753707601","0.847324983193018"
"erwerbstätig","1993","Realschule","Mecklenburg-Vorpommern","128","0.780069909156304","0.715485359278776","0.844654459033833"
"erwerbstätig","1993","Realschule","Sachsen","323","0.772031587075347","0.731173742497216","0.812889431653478"
"erwerbstätig","1993","Realschule","Sachsen-Anhalt","223","0.8334974743238","0.788302473953943","0.878692474693657"
"erwerbstätig","1993","Realschule","Thueringen","208","0.782210956018677","0.731149735467583","0.833272176569771"
"erwerbstätig","1993","(Fach-)Abitur","Schleswig-Holstein","17","","",""
"erwerbstätig","1993","(Fach-)Abitur","Hamburg","13","","",""
"erwerbstätig","1993","(Fach-)Abitur","Niedersachsen","55","0.651335031194834","0.552329498785792","0.750340563603877"
"erwerbstätig","1993","(Fach-)Abitur","Bremen","7","","",""
"erwerbstätig","1993","(Fach-)Abitur","Nordrhein-Westfalen","181","0.723395730294505","0.669231215668979","0.777560244920031"
"erwerbstätig","1993","(Fach-)Abitur","Hessen","57","0.777774483880654","0.683684960896035","0.871864006865272"
"erwerbstätig","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","25","","",""
"erwerbstätig","1993","(Fach-)Abitur","Baden-Wuerttemberg","100","0.776166010256512","0.705593426160812","0.846738594352211"
"erwerbstätig","1993","(Fach-)Abitur","Bayern","70","0.598830705238166","0.507650099178985","0.690011311297346"
"erwerbstätig","1993","(Fach-)Abitur","Saarland","","","",""
"erwerbstätig","1993","(Fach-)Abitur","Berlin","27","","",""
"erwerbstätig","1993","(Fach-)Abitur","Brandenburg","16","","",""
"erwerbstätig","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"erwerbstätig","1993","(Fach-)Abitur","Sachsen","29","","",""
"erwerbstätig","1993","(Fach-)Abitur","Sachsen-Anhalt","17","","",""
"erwerbstätig","1993","(Fach-)Abitur","Thueringen","10","","",""
"erwerbstätig","1993","AkademikerIn","Schleswig-Holstein","12","","",""
"erwerbstätig","1993","AkademikerIn","Hamburg","7","","",""
"erwerbstätig","1993","AkademikerIn","Niedersachsen","68","0.854511562185375","0.777247718474651","0.9317754058961"
"erwerbstätig","1993","AkademikerIn","Bremen","2","","",""
"erwerbstätig","1993","AkademikerIn","Nordrhein-Westfalen","185","0.826173139775697","0.775635472254477","0.876710807296918"
"erwerbstätig","1993","AkademikerIn","Hessen","75","0.76446065020949","0.678219225906372","0.850702074512609"
"erwerbstätig","1993","AkademikerIn","Rheinland-Pfalz,Saarland","28","","",""
"erwerbstätig","1993","AkademikerIn","Baden-Wuerttemberg","84","0.780531441975561","0.701740459724965","0.859322424226157"
"erwerbstätig","1993","AkademikerIn","Bayern","129","0.723210094890713","0.655352694378705","0.79106749540272"
"erwerbstätig","1993","AkademikerIn","Saarland","","","",""
"erwerbstätig","1993","AkademikerIn","Berlin","113","0.7820410543904","0.714841527518762","0.849240581262038"
"erwerbstätig","1993","AkademikerIn","Brandenburg","117","0.739205991447664","0.669174857037126","0.809237125858201"
"erwerbstätig","1993","AkademikerIn","Mecklenburg-Vorpommern","68","0.698463254328528","0.602578699068552","0.794347809588504"
"erwerbstätig","1993","AkademikerIn","Sachsen","198","0.768070342979476","0.714893928720589","0.821246757238363"
"erwerbstätig","1993","AkademikerIn","Sachsen-Anhalt","133","0.751815993108115","0.685298900297573","0.818333085918657"
"erwerbstätig","1993","AkademikerIn","Thueringen","94","0.762005904054048","0.685169090328227","0.83884271777987"
"nicht erwerbstätig","1994","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Hamburg","4","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Niedersachsen","26","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Bremen","1","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Nordrhein-Westfalen","131","0.691648150001074","0.63034458466942","0.752951715332728"
"nicht erwerbstätig","1994","(noch) kein Abschluss","Hessen","52","0.728359945812421","0.638914914578823","0.817804977046018"
"nicht erwerbstätig","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Baden-Wuerttemberg","113","0.598778556520491","0.533713916439727","0.663843196601255"
"nicht erwerbstätig","1994","(noch) kein Abschluss","Bayern","42","0.608721563830872","0.506170359455208","0.711272768206535"
"nicht erwerbstätig","1994","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Berlin","16","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Brandenburg","14","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Sachsen","26","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Sachsen-Anhalt","15","","",""
"nicht erwerbstätig","1994","(noch) kein Abschluss","Thueringen","7","","",""
"nicht erwerbstätig","1994","Hauptschule","Schleswig-Holstein","58","0.435068016131221","0.354650931697979","0.515485100564463"
"nicht erwerbstätig","1994","Hauptschule","Hamburg","39","0.508823552690245","0.397879721436066","0.619767383944424"
"nicht erwerbstätig","1994","Hauptschule","Niedersachsen","218","0.492793485248059","0.448884003616801","0.536702966879317"
"nicht erwerbstätig","1994","Hauptschule","Bremen","34","0.72322741174789","0.602776765909241","0.843678057586539"
"nicht erwerbstätig","1994","Hauptschule","Nordrhein-Westfalen","500","0.469728599712629","0.441848670392524","0.497608529032735"
"nicht erwerbstätig","1994","Hauptschule","Hessen","176","0.494410395024087","0.449210021182457","0.539610768865717"
"nicht erwerbstätig","1994","Hauptschule","Rheinland-Pfalz,Saarland","178","0.471235810707698","0.422560630387262","0.519910991028133"
"nicht erwerbstätig","1994","Hauptschule","Baden-Wuerttemberg","297","0.41396955237296","0.382698252735873","0.445240852010048"
