"e11102","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"erwerbstätig","1999","indirekter Migrationshintergrund","Laendlicher Raum","59","0.662554477949814","0.563196877110322","0.761912078789306"
"erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2000","kein Migrationshintergrund","Staedtischer Raum","4587","0.402159291704054","0.393479792823414","0.410838790584693"
"nicht erwerbstätig","2000","kein Migrationshintergrund","Laendlicher Raum","2813","0.400394719177259","0.389464815469038","0.411324622885479"
"nicht erwerbstätig","2000","direkter Migrationshintergrund","Staedtischer Raum","1082","0.393339686074011","0.374954843112447","0.411724529035576"
"nicht erwerbstätig","2000","direkter Migrationshintergrund","Laendlicher Raum","265","0.470981320831432","0.430806116948746","0.511156524714117"
"nicht erwerbstätig","2000","indirekter Migrationshintergrund","Staedtischer Raum","201","0.300497983881975","0.266630960468103","0.334365007295846"
"nicht erwerbstätig","2000","indirekter Migrationshintergrund","Laendlicher Raum","45","0.394304701802432","0.306128747938919","0.482480655665945"
"nicht erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2000","kein Migrationshintergrund","Staedtischer Raum","7673","0.597840708295946","0.589161209415307","0.606520207176586"
"erwerbstätig","2000","kein Migrationshintergrund","Laendlicher Raum","4907","0.599605280822741","0.588675377114521","0.610535184530962"
"erwerbstätig","2000","direkter Migrationshintergrund","Staedtischer Raum","1630","0.606660313925989","0.588275470964424","0.625045156887553"
"erwerbstätig","2000","direkter Migrationshintergrund","Laendlicher Raum","328","0.529018679168568","0.488843475285883","0.569193883051254"
"erwerbstätig","2000","indirekter Migrationshintergrund","Staedtischer Raum","503","0.699502016118025","0.665634992704153","0.733369039531897"
"erwerbstätig","2000","indirekter Migrationshintergrund","Laendlicher Raum","73","0.605695298197568","0.517519344334055","0.693871252061081"
"erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2001","kein Migrationshintergrund","Staedtischer Raum","4103","0.391780662066037","0.38274825976889","0.400813064363184"
"nicht erwerbstätig","2001","kein Migrationshintergrund","Laendlicher Raum","2596","0.402510033543928","0.391037373271389","0.413982693816467"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","Staedtischer Raum","911","0.379932954695136","0.360469818397669","0.399396090992604"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","Laendlicher Raum","223","0.455029675776088","0.412514001525644","0.497545350026531"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","Staedtischer Raum","199","0.301068536598335","0.266151184016284","0.335985889180385"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","Laendlicher Raum","34","0.335414100930428","0.244234917578634","0.426593284282221"
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2001","kein Migrationshintergrund","Staedtischer Raum","7117","0.608219337933963","0.599186935636815","0.61725174023111"
"erwerbstätig","2001","kein Migrationshintergrund","Laendlicher Raum","4423","0.597489966456072","0.586017306183533","0.608962626728611"
"erwerbstätig","2001","direkter Migrationshintergrund","Staedtischer Raum","1478","0.620067045304863","0.600603909007396","0.639530181602331"
"erwerbstätig","2001","direkter Migrationshintergrund","Laendlicher Raum","304","0.544970324223912","0.502454649973469","0.587485998474356"
"erwerbstätig","2001","indirekter Migrationshintergrund","Staedtischer Raum","464","0.698931463401665","0.664014110819615","0.733848815983716"
"erwerbstätig","2001","indirekter Migrationshintergrund","Laendlicher Raum","69","0.664585899069572","0.573406715717779","0.755765082421366"
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2002","kein Migrationshintergrund","Staedtischer Raum","4302","0.402944245532027","0.394264817017348","0.411623674046706"
"nicht erwerbstätig","2002","kein Migrationshintergrund","Laendlicher Raum","2599","0.404153359740473","0.392809673821333","0.415497045659613"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","Staedtischer Raum","874","0.391496874725249","0.37154543862004","0.411448310830457"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","Laendlicher Raum","227","0.468564939350142","0.424737770630485","0.512392108069799"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","Staedtischer Raum","206","0.301496754609038","0.266774144330809","0.336219364887268"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","Laendlicher Raum","32","0.339341735190938","0.247000755384059","0.431682714997816"
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2002","kein Migrationshintergrund","Staedtischer Raum","7966","0.597055754467973","0.588376325953294","0.605735182982652"
"erwerbstätig","2002","kein Migrationshintergrund","Laendlicher Raum","4590","0.595846640259527","0.584502954340387","0.607190326178667"
"erwerbstätig","2002","direkter Migrationshintergrund","Staedtischer Raum","1425","0.608503125274751","0.588551689169543","0.62845456137996"
"erwerbstätig","2002","direkter Migrationshintergrund","Laendlicher Raum","271","0.531435060649858","0.487607891930201","0.575262229369515"
"erwerbstätig","2002","indirekter Migrationshintergrund","Staedtischer Raum","465","0.698503245390962","0.663780635112732","0.733225855669191"
"erwerbstätig","2002","indirekter Migrationshintergrund","Laendlicher Raum","69","0.660658264809062","0.568317285002184","0.752999244615941"
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2003","kein Migrationshintergrund","Staedtischer Raum","4278","0.409240511534473","0.400398092480361","0.418082930588585"
"nicht erwerbstätig","2003","kein Migrationshintergrund","Laendlicher Raum","2559","0.413705215680417","0.402074537600825","0.425335893760009"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","Staedtischer Raum","844","0.409209493533328","0.388401795001178","0.430017192065479"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","Laendlicher Raum","210","0.451054007467193","0.406258134692805","0.49584988024158"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","Staedtischer Raum","213","0.314342777789445","0.279371699177591","0.349313856401299"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","Laendlicher Raum","35","0.390393727449619","0.296635896738314","0.484151558160923"
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2003","kein Migrationshintergrund","Staedtischer Raum","7600","0.590759488465527","0.581917069411415","0.599601907519639"
"erwerbstätig","2003","kein Migrationshintergrund","Laendlicher Raum","4329","0.586294784319583","0.574664106239991","0.597925462399175"
"erwerbstätig","2003","direkter Migrationshintergrund","Staedtischer Raum","1301","0.590790506466672","0.569982807934521","0.611598204998822"
"erwerbstätig","2003","direkter Migrationshintergrund","Laendlicher Raum","264","0.548945992532807","0.50415011975842","0.593741865307194"
"erwerbstätig","2003","indirekter Migrationshintergrund","Staedtischer Raum","464","0.685657222210555","0.650686143598701","0.720628300822409"
"erwerbstätig","2003","indirekter Migrationshintergrund","Laendlicher Raum","69","0.609606272550381","0.515848441839077","0.703364103261686"
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2004","kein Migrationshintergrund","Staedtischer Raum","4282","0.414623614175219","0.405640508154255","0.423606720196183"
"nicht erwerbstätig","2004","kein Migrationshintergrund","Laendlicher Raum","2536","0.4170476590112","0.405257894253214","0.428837423769185"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","Staedtischer Raum","858","0.424100314951249","0.402872003711318","0.44532862619118"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","Laendlicher Raum","210","0.459382331903285","0.413541506799668","0.505223157006902"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","Staedtischer Raum","218","0.317822879933564","0.282953521304203","0.352692238562925"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","Laendlicher Raum","41","0.424439454834747","0.335260892027104","0.513618017642391"
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2004","kein Migrationshintergrund","Staedtischer Raum","7272","0.585376385824781","0.576393279803817","0.594359491845745"
"erwerbstätig","2004","kein Migrationshintergrund","Laendlicher Raum","4183","0.5829523409888","0.571162576230815","0.594742105746786"
"erwerbstätig","2004","direkter Migrationshintergrund","Staedtischer Raum","1224","0.575899685048751","0.55467137380882","0.597127996288682"
"erwerbstätig","2004","direkter Migrationshintergrund","Laendlicher Raum","244","0.540617668096715","0.494776842993098","0.586458493200332"
"erwerbstätig","2004","indirekter Migrationshintergrund","Staedtischer Raum","467","0.682177120066436","0.647307761437075","0.717046478695797"
"erwerbstätig","2004","indirekter Migrationshintergrund","Laendlicher Raum","77","0.575560545165253","0.486381982357609","0.664739107972896"
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2005","kein Migrationshintergrund","Staedtischer Raum","4097","0.403841438571133","0.394696177013171","0.412986700129095"
"nicht erwerbstätig","2005","kein Migrationshintergrund","Laendlicher Raum","2469","0.409071002864091","0.3970666895057","0.421075316222482"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","Staedtischer Raum","815","0.413702437057373","0.391832038432341","0.435572835682405"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","Laendlicher Raum","190","0.439193062560781","0.391673164102673","0.486712961018888"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","Staedtischer Raum","242","0.308371740351054","0.274615249231613","0.342128231470496"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","Laendlicher Raum","41","0.320106392758807","0.232925883619092","0.407286901898522"
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2005","kein Migrationshintergrund","Staedtischer Raum","6961","0.596158561428867","0.587013299870905","0.605303822986829"
"erwerbstätig","2005","kein Migrationshintergrund","Laendlicher Raum","3975","0.590928997135909","0.578924683777519","0.6029333104943"
"erwerbstätig","2005","direkter Migrationshintergrund","Staedtischer Raum","1133","0.586297562942627","0.564427164317595","0.608167961567659"
"erwerbstätig","2005","direkter Migrationshintergrund","Laendlicher Raum","229","0.560806937439219","0.513287038981112","0.608326835897327"
"erwerbstätig","2005","indirekter Migrationshintergrund","Staedtischer Raum","477","0.691628259648945","0.657871768529504","0.725384750768386"
"erwerbstätig","2005","indirekter Migrationshintergrund","Laendlicher Raum","69","0.679893607241193","0.592713098101478","0.767074116380908"
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","kein Migrationshintergrund","Staedtischer Raum","4652","0.41222240547419","0.403387717666939","0.421057093281441"
"nicht erwerbstätig","2006","kein Migrationshintergrund","Laendlicher Raum","2845","0.419147242591635","0.407670869220262","0.430623615963008"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","Staedtischer Raum","814","0.425894611639999","0.403907986349102","0.447881236930897"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","Laendlicher Raum","213","0.477934361717387","0.431366784973068","0.524501938461706"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","Staedtischer Raum","251","0.331308388196152","0.29711740773008","0.365499368662224"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","Laendlicher Raum","44","0.257744621100646","0.182556731172387","0.332932511028904"
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2006","kein Migrationshintergrund","Staedtischer Raum","7273","0.58777759452581","0.578942906718559","0.596612282333061"
"erwerbstätig","2006","kein Migrationshintergrund","Laendlicher Raum","4256","0.580852757408365","0.569376384036992","0.592329130779738"
"erwerbstätig","2006","direkter Migrationshintergrund","Staedtischer Raum","1129","0.574105388360001","0.552118763069103","0.596092013650898"
"erwerbstätig","2006","direkter Migrationshintergrund","Laendlicher Raum","229","0.522065638282613","0.475498061538294","0.568633215026932"
"erwerbstätig","2006","indirekter Migrationshintergrund","Staedtischer Raum","477","0.668691611803848","0.634500631337776","0.70288259226992"
"erwerbstätig","2006","indirekter Migrationshintergrund","Laendlicher Raum","86","0.742255378899354","0.667067488971096","0.817443268827613"
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","kein Migrationshintergrund","Staedtischer Raum","4403","0.412506978851133","0.403382557055479","0.421631400646787"
"nicht erwerbstätig","2007","kein Migrationshintergrund","Laendlicher Raum","2688","0.41692740301771","0.405117010375817","0.428737795659603"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","Staedtischer Raum","711","0.422186833701462","0.398872365177125","0.445501302225799"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","Laendlicher Raum","180","0.444917431002615","0.396755383438511","0.493079478566718"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","Staedtischer Raum","250","0.326467095983747","0.292119946796318","0.360814245171176"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","Laendlicher Raum","40","0.309821290820153","0.22843080197863","0.391211779661677"
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2007","kein Migrationshintergrund","Staedtischer Raum","6779","0.587493021148867","0.578368599353213","0.596617442944521"
"erwerbstätig","2007","kein Migrationshintergrund","Laendlicher Raum","4007","0.58307259698229","0.571262204340397","0.594882989624183"
"erwerbstätig","2007","direkter Migrationshintergrund","Staedtischer Raum","1013","0.577813166298538","0.554498697774201","0.601127634822875"
"erwerbstätig","2007","direkter Migrationshintergrund","Laendlicher Raum","229","0.555082568997386","0.506920521433282","0.603244616561489"
"erwerbstätig","2007","indirekter Migrationshintergrund","Staedtischer Raum","466","0.673532904016253","0.639185754828824","0.707880053203682"
"erwerbstätig","2007","indirekter Migrationshintergrund","Laendlicher Raum","84","0.690178709179846","0.608788220338323","0.77156919802137"
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","kein Migrationshintergrund","Staedtischer Raum","4121","0.404541093241795","0.395176965237692","0.413905221245897"
"nicht erwerbstätig","2008","kein Migrationshintergrund","Laendlicher Raum","2491","0.402895893609642","0.390768947369919","0.415022839849365"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","Staedtischer Raum","641","0.409638571978918","0.385172646893002","0.434104497064834"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","Laendlicher Raum","161","0.448250997476314","0.396735489290494","0.499766505662134"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","Staedtischer Raum","222","0.30207332416356","0.268034810360379","0.336111837966741"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","Laendlicher Raum","40","0.346490414046301","0.263071471989217","0.429909356103385"
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2008","kein Migrationshintergrund","Staedtischer Raum","6432","0.595458906758205","0.586094778754103","0.604823034762308"
"erwerbstätig","2008","kein Migrationshintergrund","Laendlicher Raum","3793","0.597104106390358","0.584977160150635","0.609231052630081"
"erwerbstätig","2008","direkter Migrationshintergrund","Staedtischer Raum","911","0.590361428021082","0.565895502935166","0.614827353106998"
"erwerbstätig","2008","direkter Migrationshintergrund","Laendlicher Raum","197","0.551749002523686","0.500233494337866","0.603264510709506"
"erwerbstätig","2008","indirekter Migrationshintergrund","Staedtischer Raum","477","0.69792667583644","0.663888162033259","0.731965189639621"
"erwerbstätig","2008","indirekter Migrationshintergrund","Laendlicher Raum","85","0.653509585953699","0.570090643896615","0.736928528010783"
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","kein Migrationshintergrund","Staedtischer Raum","3811","0.393580247950342","0.383935273970135","0.40322522193055"
"nicht erwerbstätig","2009","kein Migrationshintergrund","Laendlicher Raum","2303","0.387437519596182","0.375091208270768","0.399783830921596"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","Staedtischer Raum","543","0.392413815633208","0.366289319512897","0.418538311753519"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","Laendlicher Raum","145","0.446368571957093","0.392322568713707","0.50041457520048"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","Staedtischer Raum","191","0.273054094116966","0.238069288800055","0.308038899433877"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","Laendlicher Raum","43","0.335949003488286","0.253803532216258","0.418094474760314"
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2009","kein Migrationshintergrund","Staedtischer Raum","6045","0.606419752049658","0.59677477806945","0.616064726029865"
"erwerbstätig","2009","kein Migrationshintergrund","Laendlicher Raum","3678","0.612562480403818","0.600216169078404","0.624908791729232"
"erwerbstätig","2009","direkter Migrationshintergrund","Staedtischer Raum","799","0.607586184366792","0.581461688246481","0.633710680487103"
"erwerbstätig","2009","direkter Migrationshintergrund","Laendlicher Raum","180","0.553631428042907","0.49958542479952","0.607677431286293"
"erwerbstätig","2009","indirekter Migrationshintergrund","Staedtischer Raum","432","0.726945905883034","0.691961100566123","0.761930711199945"
"erwerbstätig","2009","indirekter Migrationshintergrund","Laendlicher Raum","84","0.664050996511714","0.581905525239686","0.746196467783742"
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2010","kein Migrationshintergrund","Staedtischer Raum","4414","0.389987549512289","0.381449408562185","0.398525690462392"
"nicht erwerbstätig","2010","kein Migrationshintergrund","Laendlicher Raum","2700","0.385101790033586","0.374202250510746","0.396001329556426"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","Staedtischer Raum","945","0.416913771154714","0.396693379943061","0.437134162366367"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","Laendlicher Raum","265","0.390710301744867","0.352580713356771","0.428839890132963"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","Staedtischer Raum","337","0.268470719675399","0.241058414688653","0.295883024662145"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","Laendlicher Raum","85","0.320814585727188","0.258850353609821","0.382778817844554"
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2010","kein Migrationshintergrund","Staedtischer Raum","8122","0.610012450487711","0.601474309537608","0.618550591437815"
"erwerbstätig","2010","kein Migrationshintergrund","Laendlicher Raum","4957","0.614898209966414","0.603998670443574","0.625797749489254"
"erwerbstätig","2010","direkter Migrationshintergrund","Staedtischer Raum","1339","0.583086228845286","0.562865837633633","0.603306620056939"
"erwerbstätig","2010","direkter Migrationshintergrund","Laendlicher Raum","364","0.609289698255133","0.571160109867037","0.647419286643229"
"erwerbstätig","2010","indirekter Migrationshintergrund","Staedtischer Raum","667","0.731529280324601","0.704116975337855","0.758941585311347"
"erwerbstätig","2010","indirekter Migrationshintergrund","Laendlicher Raum","133","0.679185414272812","0.617221182155446","0.741149646390179"
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","Staedtischer Raum","5391","0.389884320160813","0.382038351009875","0.397730289311751"
"nicht erwerbstätig","2011","kein Migrationshintergrund","Laendlicher Raum","3386","0.381073563880481","0.371243344297442","0.390903783463521"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","Staedtischer Raum","1011","0.392054591108673","0.372847890532696","0.41126129168465"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","Laendlicher Raum","324","0.392791195603555","0.358800394545408","0.426781996661703"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","Staedtischer Raum","394","0.29525182891847","0.268690707135495","0.321812950701445"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","Laendlicher Raum","102","0.307050481021749","0.252030314712512","0.362070647330987"
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2011","kein Migrationshintergrund","Staedtischer Raum","9453","0.610115679839187","0.602269710688249","0.617961648990125"
"erwerbstätig","2011","kein Migrationshintergrund","Laendlicher Raum","5990","0.618926436119518","0.609096216536479","0.628756655702558"
"erwerbstätig","2011","direkter Migrationshintergrund","Staedtischer Raum","1471","0.607945408891327","0.58873870831535","0.627152109467304"
"erwerbstätig","2011","direkter Migrationshintergrund","Laendlicher Raum","469","0.607208804396445","0.573218003338298","0.641199605454592"
"erwerbstätig","2011","indirekter Migrationshintergrund","Staedtischer Raum","739","0.70474817108153","0.678187049298555","0.731309292864505"
"erwerbstätig","2011","indirekter Migrationshintergrund","Laendlicher Raum","168","0.692949518978251","0.637929352669013","0.747969685287488"
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","kein Migrationshintergrund","Staedtischer Raum","5279","0.387970286680347","0.380025731222787","0.395914842137907"
"nicht erwerbstätig","2012","kein Migrationshintergrund","Laendlicher Raum","3399","0.388347671680346","0.37843380225368","0.398261541107012"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","Staedtischer Raum","851","0.374441674301796","0.354549655805034","0.394333692798558"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","Laendlicher Raum","324","0.396402323200087","0.362271130503668","0.430533515896505"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","Staedtischer Raum","346","0.26887305031974","0.242671814146908","0.295074286492573"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","Laendlicher Raum","86","0.327961839090409","0.271649821970891","0.384273856209927"
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2012","kein Migrationshintergrund","Staedtischer Raum","9173","0.612029713319653","0.604085157862093","0.619974268777213"
"erwerbstätig","2012","kein Migrationshintergrund","Laendlicher Raum","5885","0.611652328319654","0.601738458892988","0.62156619774632"
"erwerbstätig","2012","direkter Migrationshintergrund","Staedtischer Raum","1423","0.625558325698204","0.605666307201442","0.645450344194967"
"erwerbstätig","2012","direkter Migrationshintergrund","Laendlicher Raum","465","0.603597676799914","0.569466484103495","0.637728869496332"
"erwerbstätig","2012","indirekter Migrationshintergrund","Staedtischer Raum","754","0.73112694968026","0.704925713507427","0.757328185853092"
"erwerbstätig","2012","indirekter Migrationshintergrund","Laendlicher Raum","181","0.672038160909591","0.615726143790073","0.728350178029109"
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","kein Migrationshintergrund","Staedtischer Raum","5077","0.397534796137253","0.389358122717902","0.405711469556605"
"nicht erwerbstätig","2013","kein Migrationshintergrund","Laendlicher Raum","3212","0.394381979139309","0.384159440543684","0.404604517734934"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","Staedtischer Raum","3529","0.643484174554915","0.629986206719265","0.656982142390565"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","Laendlicher Raum","1142","0.610901714861896","0.586785252848342","0.63501817687545"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","Staedtischer Raum","1129","0.57159606201385","0.548997821877705","0.594194302149995"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","Laendlicher Raum","214","0.541631032482219","0.4919887225442","0.591273342420239"
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2013","kein Migrationshintergrund","Staedtischer Raum","8684","0.602465203862747","0.594288530443395","0.610641877282098"
"erwerbstätig","2013","kein Migrationshintergrund","Laendlicher Raum","5568","0.605618020860691","0.595395482265066","0.615840559456316"
"erwerbstätig","2013","direkter Migrationshintergrund","Staedtischer Raum","1308","0.356515825445085","0.343017857609435","0.370013793280735"
"erwerbstätig","2013","direkter Migrationshintergrund","Laendlicher Raum","428","0.389098285138104","0.36498182312455","0.413214747151658"
"erwerbstätig","2013","indirekter Migrationshintergrund","Staedtischer Raum","713","0.42840393798615","0.405805697850005","0.451002178122295"
"erwerbstätig","2013","indirekter Migrationshintergrund","Laendlicher Raum","173","0.458368967517781","0.408726657579761","0.5080112774558"
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2014","kein Migrationshintergrund","Staedtischer Raum","4531","0.387513430684337","0.378992308191733","0.39603455317694"
"nicht erwerbstätig","2014","kein Migrationshintergrund","Laendlicher Raum","2952","0.397095192457419","0.38637924359985","0.407811141314988"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","Staedtischer Raum","1305","0.368219930328472","0.353006232131388","0.383433628525556"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","Laendlicher Raum","453","0.351640172858532","0.325724255483637","0.377556090233426"
