"e11102","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2008","1 Einkommensschwächstes Quintil","männlich","775","0.530270304577714","0.504774610011963","0.555765999143464"
"erwerbstätig","2008","1 Einkommensschwächstes Quintil","weiblich","801","0.399457205569","0.377611601201469","0.421302809936531"
"erwerbstätig","2008","2","männlich","1107","0.605354522740786","0.58346319199236","0.627245853489212"
"erwerbstätig","2008","2","weiblich","1063","0.468371798953322","0.447506124035452","0.489237473871192"
"erwerbstätig","2008","3","männlich","1196","0.672115635513493","0.650440937731541","0.693790333295445"
"erwerbstätig","2008","3","weiblich","1137","0.547748513485703","0.525842298814921","0.569654728156484"
"erwerbstätig","2008","4","männlich","1481","0.742274359813375","0.723359247931057","0.761189471695693"
"erwerbstätig","2008","4","weiblich","1345","0.638935108665695","0.618372724971077","0.659497492360312"
"erwerbstätig","2008","5 Einkommensstärkstes Quintil","männlich","1598","0.799004062902007","0.781835592263985","0.816172533540028"
"erwerbstätig","2008","5 Einkommensstärkstes Quintil","weiblich","1392","0.689035799871948","0.668889736027258","0.709181863716637"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","männlich","697","0.469729695422286","0.444234000856536","0.495225389988037"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","weiblich","1130","0.600542794431","0.578697190063469","0.622388398798531"
"nicht erwerbstätig","2008","2","männlich","808","0.394645477259214","0.372754146510788","0.41653680800764"
"nicht erwerbstätig","2008","2","weiblich","1134","0.531628201046678","0.510762526128808","0.552493875964548"
"nicht erwerbstätig","2008","3","männlich","606","0.327884364486507","0.306209666704555","0.349559062268459"
"nicht erwerbstätig","2008","3","weiblich","846","0.452251486514297","0.430345271843516","0.474157701185079"
"nicht erwerbstätig","2008","4","männlich","573","0.257725640186625","0.238810528304307","0.276640752068943"
"nicht erwerbstätig","2008","4","weiblich","751","0.361064891334306","0.340502507639688","0.381627275028923"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","männlich","495","0.200995937097993","0.183827466459972","0.218164407736015"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","weiblich","636","0.310964200128053","0.290818136283363","0.331110263972742"
"erwerbstätig","2009","1 Einkommensschwächstes Quintil","männlich","684","0.514889985371171","0.488050553338796","0.541729417403546"
"erwerbstätig","2009","1 Einkommensschwächstes Quintil","weiblich","751","0.442241849992497","0.418632908720228","0.465850791264765"
"erwerbstätig","2009","2","männlich","998","0.605308765691325","0.582141901219109","0.62847563016354"
"erwerbstätig","2009","2","weiblich","1012","0.492509577237578","0.470750755151571","0.514268399323585"
"erwerbstätig","2009","3","männlich","1063","0.666834194657381","0.643909993006984","0.689758396307778"
"erwerbstätig","2009","3","weiblich","1008","0.537755479070843","0.514735813721091","0.560775144420595"
"erwerbstätig","2009","4","männlich","1428","0.742689484330445","0.723477903408402","0.761901065252488"
"erwerbstätig","2009","4","weiblich","1300","0.642304234018682","0.621255270464738","0.663353197572625"
"erwerbstätig","2009","5 Einkommensstärkstes Quintil","männlich","1578","0.799788234726445","0.782562381480163","0.817014087972727"
"erwerbstätig","2009","5 Einkommensstärkstes Quintil","weiblich","1396","0.717416733693135","0.697703484856843","0.737129982529427"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","männlich","648","0.485110014628829","0.458270582596454","0.511949446661204"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","weiblich","949","0.557758150007503","0.534149208735235","0.581367091279772"
"nicht erwerbstätig","2009","2","männlich","712","0.394691234308676","0.37152436983646","0.417858098780891"
"nicht erwerbstätig","2009","2","weiblich","1016","0.507490422762422","0.485731600676415","0.529249244848429"
"nicht erwerbstätig","2009","3","männlich","561","0.333165805342619","0.310241603692222","0.356090006993016"
"nicht erwerbstätig","2009","3","weiblich","794","0.462244520929157","0.439224855579405","0.485264186278909"
"nicht erwerbstätig","2009","4","männlich","561","0.257310515669555","0.238098934747512","0.276522096591598"
"nicht erwerbstätig","2009","4","weiblich","692","0.357695765981318","0.336646802427375","0.378744729535262"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","männlich","495","0.200211765273555","0.182985912027273","0.217437618519837"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","weiblich","608","0.282583266306865","0.262870017470573","0.302296515143157"
"erwerbstätig","2010","1 Einkommensschwächstes Quintil","männlich","1157","0.512096320226312","0.490006672734929","0.534185967717696"
"erwerbstätig","2010","1 Einkommensschwächstes Quintil","weiblich","1185","0.403400539632561","0.385418014379413","0.421383064885709"
"erwerbstätig","2010","2","männlich","1718","0.607070199645671","0.587726896439088","0.626413502852254"
"erwerbstätig","2010","2","weiblich","1731","0.500099398273864","0.482704791094555","0.517494005453172"
"erwerbstätig","2010","3","männlich","1402","0.658169545018983","0.637308659641978","0.679030430395988"
"erwerbstätig","2010","3","weiblich","1371","0.547637317473187","0.527269650427908","0.568004984518466"
"erwerbstätig","2010","4","männlich","1755","0.728398304394295","0.710264086915127","0.746532521873463"
"erwerbstätig","2010","4","weiblich","1704","0.632903031021551","0.613928597684828","0.651877464358273"
"erwerbstätig","2010","5 Einkommensstärkstes Quintil","männlich","1850","0.80029506913515","0.784213545317583","0.816376592952716"
"erwerbstätig","2010","5 Einkommensstärkstes Quintil","weiblich","1709","0.71910506628381","0.701253894239727","0.736956238327893"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","männlich","810","0.487903679773688","0.465814032282304","0.509993327265071"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","weiblich","1674","0.596599460367439","0.578616935114291","0.614581985620587"
"nicht erwerbstätig","2010","2","männlich","731","0.392929800354329","0.373586497147746","0.412273103560912"
"nicht erwerbstätig","2010","2","weiblich","1443","0.499900601726136","0.482505994546828","0.517295208905444"
"nicht erwerbstätig","2010","3","männlich","584","0.341830454981017","0.320969569604012","0.362691340358022"
"nicht erwerbstätig","2010","3","weiblich","923","0.452362682526813","0.431995015481534","0.472730349572092"
"nicht erwerbstätig","2010","4","männlich","556","0.271601695605705","0.253467478126537","0.289735913084873"
"nicht erwerbstätig","2010","4","weiblich","775","0.367096968978449","0.348122535641727","0.386071402315172"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","männlich","524","0.19970493086485","0.183623407047284","0.215786454682417"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","weiblich","726","0.28089493371619","0.263043761672107","0.298746105760273"
"erwerbstätig","2011","1 Einkommensschwächstes Quintil","männlich","1200","0.51343302165005","0.492533022096246","0.534333021203854"
"erwerbstätig","2011","1 Einkommensschwächstes Quintil","weiblich","1383","0.419350617546903","0.402288286815645","0.436412948278161"
"erwerbstätig","2011","2","männlich","1783","0.593160054173936","0.574657933762668","0.611662174585204"
"erwerbstätig","2011","2","weiblich","1906","0.475462786434586","0.459142631020615","0.491782941848557"
"erwerbstätig","2011","3","männlich","1678","0.663647722131294","0.644769274907733","0.682526169354854"
"erwerbstätig","2011","3","weiblich","1687","0.536366354397131","0.518042147287643","0.55469056150662"
"erwerbstätig","2011","4","männlich","2097","0.727432644890953","0.711041666684482","0.743823623097424"
"erwerbstätig","2011","4","weiblich","2077","0.64816325365371","0.631387913637625","0.664938593669794"
"erwerbstätig","2011","5 Einkommensstärkstes Quintil","männlich","2360","0.821762098857154","0.808025875163919","0.83549832255039"
"erwerbstätig","2011","5 Einkommensstärkstes Quintil","weiblich","2119","0.715186942229279","0.699042149137042","0.731331735321517"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","männlich","997","0.48656697834995","0.465666978796146","0.507466977903754"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","weiblich","1830","0.580649382453097","0.563587051721839","0.597711713184355"
"nicht erwerbstätig","2011","2","männlich","925","0.406839945826064","0.388337825414796","0.425342066237332"
"nicht erwerbstätig","2011","2","weiblich","1691","0.524537213565414","0.508217058151443","0.540857368979385"
"nicht erwerbstätig","2011","3","männlich","728","0.336352277868706","0.317473830645146","0.355230725092267"
"nicht erwerbstätig","2011","3","weiblich","1158","0.463633645602869","0.44530943849338","0.481957852712357"
"nicht erwerbstätig","2011","4","männlich","738","0.272567355109047","0.256176376902576","0.288958333315518"
"nicht erwerbstätig","2011","4","weiblich","1036","0.35183674634629","0.335061406330206","0.368612086362375"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","männlich","622","0.178237901142846","0.16450167744961","0.191974124836081"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","weiblich","883","0.284813057770721","0.268668264678483","0.300957850862958"
"erwerbstätig","2012","1 Einkommensschwächstes Quintil","männlich","1010","0.487868184904473","0.465451389176413","0.510284980632533"
"erwerbstätig","2012","1 Einkommensschwächstes Quintil","weiblich","1179","0.408160380191942","0.389784118487107","0.426536641896776"
"erwerbstätig","2012","2","männlich","1575","0.587586003872887","0.56826234461534","0.606909663130434"
"erwerbstätig","2012","2","weiblich","1809","0.472407005488126","0.45556402764974","0.489249983326512"
"erwerbstätig","2012","3","männlich","1668","0.645714311808323","0.626832805422539","0.664595818194108"
"erwerbstätig","2012","3","weiblich","1738","0.536493518869195","0.51829081451767","0.554696223220719"
"erwerbstätig","2012","4","männlich","2084","0.728793642755888","0.712517097932221","0.745070187579554"
"erwerbstätig","2012","4","weiblich","2143","0.64853265187562","0.631894430031701","0.665170873719539"
"erwerbstätig","2012","5 Einkommensstärkstes Quintil","männlich","2398","0.80786666508051","0.793948403707857","0.821784926453162"
"erwerbstätig","2012","5 Einkommensstärkstes Quintil","weiblich","2277","0.7171785518135","0.701535143582333","0.732821960044666"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","männlich","900","0.512131815095527","0.489715019367467","0.534548610823587"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","weiblich","1569","0.591839619808058","0.573463358103224","0.610215881512893"
"nicht erwerbstätig","2012","2","männlich","918","0.412413996127113","0.393090336869566","0.43173765538466"
"nicht erwerbstätig","2012","2","weiblich","1566","0.527592994511874","0.510750016673488","0.54443597235026"
"nicht erwerbstätig","2012","3","männlich","797","0.354285688191677","0.335404181805892","0.373167194577461"
"nicht erwerbstätig","2012","3","weiblich","1145","0.463506481130805","0.445303776779281","0.48170918548233"
"nicht erwerbstätig","2012","4","männlich","782","0.271206357244113","0.254929812420446","0.287482902067779"
"nicht erwerbstätig","2012","4","weiblich","1020","0.35146734812438","0.334829126280461","0.368105569968299"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","männlich","680","0.19213333491949","0.178215073546837","0.206051596292143"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","weiblich","907","0.2828214481865","0.267178039955334","0.298464856417667"
"erwerbstätig","2013","1 Einkommensschwächstes Quintil","männlich","822","0.373065362996338","0.353594844591116","0.39253588140156"
"erwerbstätig","2013","1 Einkommensschwächstes Quintil","weiblich","1088","0.358050000218697","0.341662805006301","0.374437195431094"
"erwerbstätig","2013","2","männlich","1405","0.498797386153795","0.48030392125211","0.517290851055481"
"erwerbstätig","2013","2","weiblich","1652","0.435320723123825","0.419109153032683","0.451532293214968"
"erwerbstätig","2013","3","männlich","1447","0.560481246391469","0.541432625187552","0.579529867595387"
"erwerbstätig","2013","3","weiblich","1585","0.472573446257779","0.45502158250607","0.490125310009489"
"erwerbstätig","2013","4","männlich","1989","0.668090202771152","0.651537637178421","0.684642768363884"
"erwerbstätig","2013","4","weiblich","2096","0.598236157120335","0.581954706082722","0.614517608157948"
"erwerbstätig","2013","5 Einkommensstärkstes Quintil","männlich","2445","0.767960307149184","0.753680480077553","0.782240134220815"
"erwerbstätig","2013","5 Einkommensstärkstes Quintil","weiblich","2345","0.693928265131525","0.678554451966196","0.709302078296854"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","männlich","1548","0.626934637003662","0.60746411859844","0.646405155408884"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","weiblich","2200","0.641949999781303","0.625562804568906","0.658337194993699"
"nicht erwerbstätig","2013","2","männlich","1403","0.501202613846205","0.482709148944519","0.51969607874789"
"nicht erwerbstätig","2013","2","weiblich","1941","0.564679276876175","0.548467706785032","0.580890846967317"
"nicht erwerbstätig","2013","3","männlich","1161","0.439518753608531","0.420470132404613","0.458567374812448"
"nicht erwerbstätig","2013","3","weiblich","1523","0.527426553742221","0.509874689990512","0.54497841749393"
"nicht erwerbstätig","2013","4","männlich","1120","0.331909797228848","0.315357231636116","0.348462362821579"
"nicht erwerbstätig","2013","4","weiblich","1387","0.401763842879665","0.385482391842052","0.418045293917278"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","männlich","912","0.232039692850816","0.217759865779185","0.246319519922447"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","weiblich","1107","0.306071734868475","0.290697921703146","0.321445548033804"
"erwerbstätig","2014","1 Einkommensschwächstes Quintil","männlich","937","0.471047771057913","0.448417792489878","0.493677749625949"
"erwerbstätig","2014","1 Einkommensschwächstes Quintil","weiblich","1069","0.407014319241196","0.38757693771871","0.426451700763681"
"erwerbstätig","2014","2","männlich","1483","0.573979634753573","0.5539354101945","0.594023859312645"
"erwerbstätig","2014","2","weiblich","1666","0.502546969739865","0.484767509348997","0.520326430130734"
"erwerbstätig","2014","3","männlich","1511","0.627454590815579","0.607428240779048","0.647480940852111"
"erwerbstätig","2014","3","weiblich","1662","0.517526657106373","0.49881315377682","0.536240160435926"
"erwerbstätig","2014","4","männlich","2109","0.693832862481561","0.677203706536181","0.710462018426941"
"erwerbstätig","2014","4","weiblich","2206","0.612255735836312","0.595626898401267","0.628884573271357"
"erwerbstätig","2014","5 Einkommensstärkstes Quintil","männlich","2606","0.809358391533241","0.796008853029785","0.822707930036696"
"erwerbstätig","2014","5 Einkommensstärkstes Quintil","weiblich","2518","0.73232415296538","0.71744640462836","0.747201901302401"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","männlich","932","0.528952228942087","0.506322250374051","0.551582207510122"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","weiblich","1385","0.592985680758804","0.573548299236319","0.61242306228129"
"nicht erwerbstätig","2014","2","männlich","855","0.426020365246427","0.405976140687355","0.4460645898055"
"nicht erwerbstätig","2014","2","weiblich","1372","0.497453030260134","0.479673569869266","0.515232490651003"
"nicht erwerbstätig","2014","3","männlich","728","0.372545409184421","0.352519059147889","0.392571759220952"
"nicht erwerbstätig","2014","3","weiblich","1077","0.482473342893627","0.463759839564074","0.50118684622318"
"nicht erwerbstätig","2014","4","männlich","842","0.306167137518439","0.289537981573058","0.322796293463819"
"nicht erwerbstätig","2014","4","weiblich","1092","0.387744264163688","0.371115426728643","0.404373101598733"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","männlich","720","0.190641608466759","0.177292069963304","0.203991146970215"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","weiblich","884","0.26767584703462","0.252798098697599","0.282553595371641"
"erwerbstätig","2015","1 Einkommensschwächstes Quintil","männlich","821","0.46093742631183","0.438564987910098","0.483309864713562"
"erwerbstätig","2015","1 Einkommensschwächstes Quintil","weiblich","937","0.39706723700764","0.377625122109603","0.416509351905676"
"erwerbstätig","2015","2","männlich","1180","0.561465065979575","0.539964061784178","0.582966070174971"
"erwerbstätig","2015","2","weiblich","1390","0.493796402450648","0.475171173390483","0.512421631510813"
"erwerbstätig","2015","3","männlich","1435","0.620695367714378","0.600511474993405","0.640879260435352"
"erwerbstätig","2015","3","weiblich","1550","0.520192749245006","0.501189346225395","0.539196152264616"
"erwerbstätig","2015","4","männlich","1942","0.653000554219115","0.635714374886016","0.670286733552213"
"erwerbstätig","2015","4","weiblich","2122","0.588589207745269","0.571875609381354","0.605302806109184"
"erwerbstätig","2015","5 Einkommensstärkstes Quintil","männlich","2676","0.804232971392301","0.791085663570117","0.817380279214485"
"erwerbstätig","2015","5 Einkommensstärkstes Quintil","weiblich","2572","0.722363814728073","0.707671479031815","0.737056150424331"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","männlich","1086","0.53906257368817","0.516690135286438","0.561435012089902"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","weiblich","1496","0.602932762992361","0.583490648094324","0.622374877890397"
"nicht erwerbstätig","2015","2","männlich","866","0.438534934020425","0.417033929825028","0.460035938215822"
"nicht erwerbstätig","2015","2","weiblich","1378","0.506203597549352","0.487578368489187","0.524828826609517"
"nicht erwerbstätig","2015","3","männlich","785","0.379304632285622","0.359120739564648","0.399488525006595"
"nicht erwerbstätig","2015","3","weiblich","1105","0.479807250754994","0.460803847735384","0.498810653774604"
"nicht erwerbstätig","2015","4","männlich","971","0.346999445780886","0.329713266447787","0.364285625113984"
"nicht erwerbstätig","2015","4","weiblich","1208","0.411410792254731","0.394697193890816","0.428124390618646"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","männlich","823","0.195767028607699","0.182619720785515","0.208914336429883"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","weiblich","997","0.277636185271927","0.262943849575669","0.292328520968185"
"erwerbstätig","2016","1 Einkommensschwächstes Quintil","männlich","714","0.44102282449292","0.423670193291963","0.458375455693876"
"erwerbstätig","2016","1 Einkommensschwächstes Quintil","weiblich","816","0.411648087957384","0.394365821317666","0.428930354597102"
"erwerbstätig","2016","2","männlich","1137","0.569694307606113","0.547028231421126","0.5923603837911"
"erwerbstätig","2016","2","weiblich","1311","0.480639010947559","0.460761711784751","0.500516310110366"
"erwerbstätig","2016","3","männlich","1271","0.622667365328301","0.60103658367599","0.644298146980612"
"erwerbstätig","2016","3","weiblich","1450","0.542784308467183","0.522782913990717","0.562785702943649"
"erwerbstätig","2016","4","männlich","1999","0.696882273275869","0.67990999890604","0.713854547645698"
"erwerbstätig","2016","4","weiblich","2169","0.617173814159809","0.600421197646868","0.633926430672751"
"erwerbstätig","2016","5 Einkommensstärkstes Quintil","männlich","2639","0.809149510517568","0.795969560479622","0.822329460555513"
"erwerbstätig","2016","5 Einkommensstärkstes Quintil","weiblich","2609","0.729202147474106","0.714480356527997","0.743923938420214"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","männlich","2431","0.55897717550708","0.541624544306124","0.576329806708037"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","weiblich","2299","0.588351912042616","0.571069645402899","0.605634178682334"
"nicht erwerbstätig","2016","2","männlich","696","0.430305692393887","0.4076396162089","0.452971768578874"
"nicht erwerbstätig","2016","2","weiblich","1116","0.519360989052441","0.499483689889633","0.539238288215249"
"nicht erwerbstätig","2016","3","männlich","658","0.377332634671699","0.355701853019388","0.398963416324009"
"nicht erwerbstätig","2016","3","weiblich","933","0.457215691532817","0.43721429705635","0.477217086009283"
"nicht erwerbstätig","2016","4","männlich","818","0.303117726724131","0.286145452354302","0.32009000109396"
"nicht erwerbstätig","2016","4","weiblich","1065","0.382826185840191","0.366073569327249","0.399578802353132"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","männlich","776","0.190850489482432","0.177670539444487","0.204030439520378"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","weiblich","891","0.270797852525894","0.256076061579786","0.285519643472003"
"erwerbstätig","2017","1 Einkommensschwächstes Quintil","männlich","776","0.428138306952753","0.411722096007914","0.444554517897592"
"erwerbstätig","2017","1 Einkommensschwächstes Quintil","weiblich","793","0.391261039369388","0.374897605224516","0.407624473514259"
"erwerbstätig","2017","2","männlich","1137","0.593017875640597","0.571031919910804","0.61500383137039"
"erwerbstätig","2017","2","weiblich","1290","0.496001294364609","0.476215411558429","0.515787177170788"
"erwerbstätig","2017","3","männlich","1425","0.648685714515648","0.628273029377729","0.669098399653566"
"erwerbstätig","2017","3","weiblich","1592","0.550927311285131","0.53170444780005","0.570150174770211"
"erwerbstätig","2017","4","männlich","2204","0.68467398610633","0.668328078159989","0.701019894052671"
"erwerbstätig","2017","4","weiblich","2465","0.61723264605332","0.601328375212002","0.633136916894639"
"erwerbstätig","2017","5 Einkommensstärkstes Quintil","männlich","3327","0.804168624163947","0.792182737408644","0.816154510919249"
"erwerbstätig","2017","5 Einkommensstärkstes Quintil","weiblich","3202","0.714829953766068","0.701322560057806","0.72833734747433"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","männlich","2714","0.571861693047247","0.555445482102408","0.588277903992086"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","weiblich","2624","0.608738960630613","0.592375526485741","0.625102394775484"
"nicht erwerbstätig","2017","2","männlich","781","0.406982124359403","0.38499616862961","0.428968080089196"
"nicht erwerbstätig","2017","2","weiblich","1163","0.503998705635391","0.484212822829211","0.523784588441571"
"nicht erwerbstätig","2017","3","männlich","676","0.351314285484352","0.330901600346434","0.371726970622271"
"nicht erwerbstätig","2017","3","weiblich","980","0.44907268871487","0.429849825229789","0.46829555219995"
"nicht erwerbstätig","2017","4","männlich","900","0.31532601389367","0.298980105947329","0.331671921840011"
"nicht erwerbstätig","2017","4","weiblich","1123","0.382767353946679","0.366863083105361","0.398671624787998"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","männlich","884","0.195831375836053","0.183845489080751","0.207817262591356"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","weiblich","1090","0.285170046233932","0.27166265252567","0.298677439942194"
"erwerbstätig","2018","1 Einkommensschwächstes Quintil","männlich","857","0.439429102263413","0.421707286929634","0.457150917597191"
"erwerbstätig","2018","1 Einkommensschwächstes Quintil","weiblich","751","0.402030889171518","0.384310646497506","0.419751131845529"
"erwerbstätig","2018","2","männlich","982","0.579716380249348","0.556681931755906","0.60275082874279"
"erwerbstätig","2018","2","weiblich","1079","0.459220341832284","0.438546474352095","0.479894209312472"
"erwerbstätig","2018","3","männlich","1333","0.625345674654916","0.604111114328039","0.646580234981794"
"erwerbstätig","2018","3","weiblich","1449","0.532723637813672","0.512729375144084","0.55271790048326"
"erwerbstätig","2018","4","männlich","2182","0.681779835943194","0.665428034165674","0.698131637720714"
"erwerbstätig","2018","4","weiblich","2500","0.632005240455067","0.616295284678692","0.647715196231442"
"erwerbstätig","2018","5 Einkommensstärkstes Quintil","männlich","3370","0.811225938296567","0.799522631734542","0.822929244858593"
"erwerbstätig","2018","5 Einkommensstärkstes Quintil","weiblich","3341","0.735589465960632","0.722573214696188","0.748605717225076"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","männlich","2156","0.560570897736587","0.542849082402809","0.578292713070366"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","weiblich","2190","0.597969110828482","0.580248868154471","0.615689353502494"
"nicht erwerbstätig","2018","2","männlich","782","0.420283619750652","0.39724917125721","0.443318068244094"
"nicht erwerbstätig","2018","2","weiblich","1153","0.540779658167716","0.520105790687528","0.561453525647905"
"nicht erwerbstätig","2018","3","männlich","663","0.374654325345084","0.353419765018206","0.395888885671962"
"nicht erwerbstätig","2018","3","weiblich","943","0.467276362186328","0.44728209951674","0.487270624855916"
"nicht erwerbstätig","2018","4","männlich","935","0.318220164056806","0.301868362279286","0.334571965834326"
"nicht erwerbstätig","2018","4","weiblich","1120","0.367994759544933","0.352284803768558","0.383704715321308"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","männlich","925","0.188774061703433","0.177070755141407","0.200477368265458"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","weiblich","1069","0.264410534039368","0.251394282774924","0.277426785303812"
"erwerbstätig","2019","1 Einkommensschwächstes Quintil","männlich","819","0.429061787989881","0.409546894164946","0.448576681814817"
"erwerbstätig","2019","1 Einkommensschwächstes Quintil","weiblich","594","0.414350654800864","0.394728190751759","0.433973118849969"
"erwerbstätig","2019","2","männlich","922","0.569150748234154","0.545271568927793","0.593029927540515"
"erwerbstätig","2019","2","weiblich","942","0.442114623176826","0.420392305257136","0.463836941096516"
"erwerbstätig","2019","3","männlich","1189","0.617837946378081","0.595526127546548","0.640149765209614"
"erwerbstätig","2019","3","weiblich","1208","0.528528387772827","0.507111872853357","0.549944902692297"
"erwerbstätig","2019","4","männlich","2129","0.66933503907006","0.652674445829845","0.685995632310276"
"erwerbstätig","2019","4","weiblich","2350","0.62032094604408","0.604086864179461","0.6365550279087"
"erwerbstätig","2019","5 Einkommensstärkstes Quintil","männlich","4419","0.792909567196547","0.782229416705232","0.803589717687863"
"erwerbstätig","2019","5 Einkommensstärkstes Quintil","weiblich","3906","0.730076736212026","0.717978466946601","0.742175005477451"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","männlich","1652","0.570938212010119","0.551423318185183","0.590453105835054"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","weiblich","1827","0.585649345199136","0.566026881150031","0.605271809248241"
"nicht erwerbstätig","2019","2","männlich","730","0.430849251765846","0.406970072459485","0.454728431072207"
"nicht erwerbstätig","2019","2","weiblich","1066","0.557885376823174","0.536163058903484","0.579607694742864"
"nicht erwerbstätig","2019","3","männlich","633","0.382162053621919","0.359850234790386","0.404473872453452"
"nicht erwerbstätig","2019","3","weiblich","879","0.471471612227173","0.450055097307703","0.492888127146642"
"nicht erwerbstätig","2019","4","männlich","934","0.33066496092994","0.314004367689724","0.347325554170155"
"nicht erwerbstätig","2019","4","weiblich","1083","0.37967905395592","0.3634449720913","0.395913135820539"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","männlich","1111","0.207090432803452","0.196410282312137","0.217770583294768"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","weiblich","1266","0.269923263787974","0.25782499452255","0.282021533053399"
"erwerbstätig","2020","1 Einkommensschwächstes Quintil","männlich","868","0.419224020676369","0.399201528899974","0.439246512452764"
"erwerbstätig","2020","1 Einkommensschwächstes Quintil","weiblich","613","0.367761835077498","0.347598761001163","0.387924909153834"
"erwerbstätig","2020","2","männlich","1112","0.556072254152855","0.534171124600642","0.577973383705068"
"erwerbstätig","2020","2","weiblich","921","0.446418442985784","0.424862065591131","0.467974820380438"
"erwerbstätig","2020","3","männlich","1161","0.60078696735681","0.578080560167534","0.623493374546086"
"erwerbstätig","2020","3","weiblich","1084","0.494725077028129","0.472419407109484","0.517030746946773"
"erwerbstätig","2020","4","männlich","2245","0.655881907110531","0.639498153470119","0.672265660750944"
"erwerbstätig","2020","4","weiblich","2341","0.588474830618805","0.572222503213593","0.604727158024017"
"erwerbstätig","2020","5 Einkommensstärkstes Quintil","männlich","4429","0.796466585598542","0.785904375202046","0.807028795995039"
"erwerbstätig","2020","5 Einkommensstärkstes Quintil","weiblich","4087","0.728361394659515","0.716503176189845","0.740219613129184"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","männlich","1465","0.580775979323631","0.560753487547236","0.600798471100026"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","weiblich","1584","0.632238164922502","0.612075090846166","0.652401238998837"
"nicht erwerbstätig","2020","2","männlich","865","0.443927745847145","0.422026616294933","0.465828875399358"
"nicht erwerbstätig","2020","2","weiblich","1122","0.553581557014216","0.532025179619562","0.575137934408869"
"nicht erwerbstätig","2020","3","männlich","626","0.39921303264319","0.376506625453914","0.421919439832466"
"nicht erwerbstätig","2020","3","weiblich","846","0.505274922971871","0.482969253053227","0.527580592890516"
"nicht erwerbstätig","2020","4","männlich","985","0.344118092889469","0.327734339249056","0.360501846529882"
"nicht erwerbstätig","2020","4","weiblich","1181","0.411525169381195","0.395272841975983","0.427777496786407"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","männlich","1153","0.203533414401458","0.192971204004961","0.214095624797954"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","weiblich","1318","0.271638605340485","0.259780386870815","0.283496823810155"
