"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1993","Nordrhein-Westfalen","weiblich","666","0.476513772738572","0.44924836534693","0.503779180130214"
"erwerbstätig","1993","Hessen","maennlich","359","0.725529880524159","0.684750148975037","0.766309612073282"
"erwerbstätig","1993","Hessen","weiblich","276","","",""
"erwerbstätig","1993","Rheinland-Pfalz,Saarland","maennlich","225","","",""
"erwerbstätig","1993","Rheinland-Pfalz,Saarland","weiblich","163","","",""
"erwerbstätig","1993","Baden-Wuerttemberg","maennlich","716","0.770120843188859","0.742524496127589","0.797717190250129"
"erwerbstätig","1993","Baden-Wuerttemberg","weiblich","526","0.554699280897486","0.521973747813389","0.587424813981584"
"erwerbstätig","1993","Bayern","maennlich","636","0.732188307652157","0.701426084463911","0.762950530840403"
"erwerbstätig","1993","Bayern","weiblich","486","0.519785556623988","0.485652287398004","0.553918825849971"
"erwerbstätig","1993","Saarland","maennlich","","","",""
"erwerbstätig","1993","Saarland","weiblich","","","",""
"erwerbstätig","1993","Berlin","maennlich","211","","",""
"erwerbstätig","1993","Berlin","weiblich","195","","",""
"erwerbstätig","1993","Brandenburg","maennlich","232","","",""
"erwerbstätig","1993","Brandenburg","weiblich","186","","",""
"erwerbstätig","1993","Mecklenburg-Vorpommern","maennlich","147","","",""
"erwerbstätig","1993","Mecklenburg-Vorpommern","weiblich","126","","",""
"erwerbstätig","1993","Sachsen","maennlich","398","0.699897030671646","0.660505882393476","0.739288178949816"
"erwerbstätig","1993","Sachsen","weiblich","339","0.490157749637523","0.450091070609342","0.530224428665704"
"erwerbstätig","1993","Sachsen-Anhalt","maennlich","269","","",""
"erwerbstätig","1993","Sachsen-Anhalt","weiblich","239","","",""
"erwerbstätig","1993","Thueringen","maennlich","245","","",""
"erwerbstätig","1993","Thueringen","weiblich","198","","",""
"nicht erwerbstätig","1994","Schleswig-Holstein","maennlich","34","0.284896583803073","0.209037658797591","0.360755508808555"
"nicht erwerbstätig","1994","Schleswig-Holstein","weiblich","68","0.468527172424133","0.388935516280837","0.548118828567429"
"nicht erwerbstätig","1994","Hamburg","maennlich","24","","",""
"nicht erwerbstätig","1994","Hamburg","weiblich","37","0.51635929342405","0.405457591218312","0.627260995629789"
"nicht erwerbstätig","1994","Niedersachsen","maennlich","123","","",""
"nicht erwerbstätig","1994","Niedersachsen","weiblich","234","","",""
"nicht erwerbstätig","1994","Bremen","maennlich","17","","",""
"nicht erwerbstätig","1994","Bremen","weiblich","30","0.746416214907124","0.620691561270683","0.872140868543565"
"nicht erwerbstätig","1994","Nordrhein-Westfalen","maennlich","275","","",""
"nicht erwerbstätig","1994","Nordrhein-Westfalen","weiblich","617","0.522312302925997","0.494819082114234","0.54980552373776"
"nicht erwerbstätig","1994","Hessen","maennlich","110","","",""
"nicht erwerbstätig","1994","Hessen","weiblich","216","","",""
"nicht erwerbstätig","1994","Rheinland-Pfalz,Saarland","maennlich","88","0.341368556572625","0.287712289908353","0.395024823236897"
"nicht erwerbstätig","1994","Rheinland-Pfalz,Saarland","weiblich","175","","",""
"nicht erwerbstätig","1994","Baden-Wuerttemberg","maennlich","191","","",""
"nicht erwerbstätig","1994","Baden-Wuerttemberg","weiblich","374","0.478762420466261","0.445586964527885","0.511937876404637"
"nicht erwerbstätig","1994","Bayern","maennlich","157","","",""
"nicht erwerbstätig","1994","Bayern","weiblich","351","0.487006893980121","0.452733242067456","0.521280545892785"
"nicht erwerbstätig","1994","Saarland","maennlich","","","",""
"nicht erwerbstätig","1994","Saarland","weiblich","","","",""
"nicht erwerbstätig","1994","Berlin","maennlich","62","0.269294645851518","0.215375075712355","0.323214215990681"
"nicht erwerbstätig","1994","Berlin","weiblich","111","","",""
"nicht erwerbstätig","1994","Brandenburg","maennlich","76","0.307789281640506","0.254937432494705","0.360641130786307"
"nicht erwerbstätig","1994","Brandenburg","weiblich","134","","",""
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","maennlich","59","0.346193096465278","0.281066990262931","0.411319202667624"
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","weiblich","88","0.497865903883111","0.429916997393807","0.565814810372416"
"nicht erwerbstätig","1994","Sachsen","maennlich","145","","",""
"nicht erwerbstätig","1994","Sachsen","weiblich","272","","",""
"nicht erwerbstätig","1994","Sachsen-Anhalt","maennlich","87","0.33503955369637","0.284113846541143","0.385965260851598"
"nicht erwerbstätig","1994","Sachsen-Anhalt","weiblich","153","","",""
"nicht erwerbstätig","1994","Thueringen","maennlich","81","0.302164722264625","0.251535309571849","0.352794134957401"
"nicht erwerbstätig","1994","Thueringen","weiblich","156","","",""
"erwerbstätig","1994","Schleswig-Holstein","maennlich","102","","",""
"erwerbstätig","1994","Schleswig-Holstein","weiblich","83","0.531472827575867","0.451881171432571","0.611064483719163"
"erwerbstätig","1994","Hamburg","maennlich","41","0.646008906192255","0.529755193032841","0.762262619351669"
"erwerbstätig","1994","Hamburg","weiblich","41","0.48364070657595","0.372739004370211","0.594542408781688"
"erwerbstätig","1994","Niedersachsen","maennlich","358","0.728275785883763","0.688521161102981","0.768030410664546"
"erwerbstätig","1994","Niedersachsen","weiblich","252","","",""
"erwerbstätig","1994","Bremen","maennlich","25","","",""
"erwerbstätig","1994","Bremen","weiblich","16","","",""
"erwerbstätig","1994","Nordrhein-Westfalen","maennlich","905","0.738670638926364","0.713602239315705","0.763739038537024"
"erwerbstätig","1994","Nordrhein-Westfalen","weiblich","651","0.477687697074003","0.45019447626224","0.505180917885766"
"erwerbstätig","1994","Hessen","maennlich","339","0.683758385473421","0.640746769206584","0.726770001740258"
"erwerbstätig","1994","Hessen","weiblich","255","","",""
"erwerbstätig","1994","Rheinland-Pfalz,Saarland","maennlich","212","","",""
"erwerbstätig","1994","Rheinland-Pfalz,Saarland","weiblich","160","","",""
"erwerbstätig","1994","Baden-Wuerttemberg","maennlich","670","0.730732474297868","0.70110342550418","0.760361523091557"
"erwerbstätig","1994","Baden-Wuerttemberg","weiblich","497","0.521237579533739","0.488062123595363","0.554413035472115"
"erwerbstätig","1994","Bayern","maennlich","613","0.733225888838191","0.701987151997089","0.764464625679293"
"erwerbstätig","1994","Bayern","weiblich","466","0.512993106019879","0.478719454107214","0.547266757932544"
"erwerbstätig","1994","Saarland","maennlich","","","",""
"erwerbstätig","1994","Saarland","weiblich","","","",""
"erwerbstätig","1994","Berlin","maennlich","198","","",""
"erwerbstätig","1994","Berlin","weiblich","181","","",""
"erwerbstätig","1994","Brandenburg","maennlich","217","","",""
"erwerbstätig","1994","Brandenburg","weiblich","179","","",""
"erwerbstätig","1994","Mecklenburg-Vorpommern","maennlich","146","","",""
"erwerbstätig","1994","Mecklenburg-Vorpommern","weiblich","120","","",""
"erwerbstätig","1994","Sachsen","maennlich","382","0.660883894585753","0.620465451957696","0.70130233721381"
"erwerbstätig","1994","Sachsen","weiblich","329","0.463821421211386","0.42395190316926","0.503690939253513"
"erwerbstätig","1994","Sachsen-Anhalt","maennlich","243","","",""
"erwerbstätig","1994","Sachsen-Anhalt","weiblich","220","","",""
"erwerbstätig","1994","Thueringen","maennlich","235","","",""
"erwerbstätig","1994","Thueringen","weiblich","192","","",""
"nicht erwerbstätig","1995","Schleswig-Holstein","maennlich","34","0.303669054793259","0.225810953482182","0.381527156104336"
"nicht erwerbstätig","1995","Schleswig-Holstein","weiblich","68","0.501799955401404","0.42178527926993","0.581814631532879"
"nicht erwerbstätig","1995","Hamburg","maennlich","20","","",""
"nicht erwerbstätig","1995","Hamburg","weiblich","32","0.475720824731396","0.358728746345129","0.592712903117663"
"nicht erwerbstätig","1995","Niedersachsen","maennlich","134","","",""
"nicht erwerbstätig","1995","Niedersachsen","weiblich","261","","",""
"nicht erwerbstätig","1995","Bremen","maennlich","18","","",""
"nicht erwerbstätig","1995","Bremen","weiblich","30","0.713400274269555","0.588066646615498","0.838733901923611"
"nicht erwerbstätig","1995","Nordrhein-Westfalen","maennlich","293","","",""
"nicht erwerbstätig","1995","Nordrhein-Westfalen","weiblich","655","0.532848518537848","0.506135286386867","0.559561750688829"
"nicht erwerbstätig","1995","Hessen","maennlich","113","","",""
"nicht erwerbstätig","1995","Hessen","weiblich","231","","",""
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","maennlich","102","","",""
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","weiblich","195","","",""
"nicht erwerbstätig","1995","Baden-Wuerttemberg","maennlich","210","","",""
"nicht erwerbstätig","1995","Baden-Wuerttemberg","weiblich","407","0.48819221484901","0.455715188067009","0.520669241631012"
"nicht erwerbstätig","1995","Bayern","maennlich","189","","",""
"nicht erwerbstätig","1995","Bayern","weiblich","373","0.492678744729017","0.459361929554125","0.52599555990391"
"nicht erwerbstätig","1995","Saarland","maennlich","","","",""
"nicht erwerbstätig","1995","Saarland","weiblich","","","",""
"nicht erwerbstätig","1995","Berlin","maennlich","75","0.321883189251883","0.266052453094938","0.377713925408827"
"nicht erwerbstätig","1995","Berlin","weiblich","124","","",""
"nicht erwerbstätig","1995","Brandenburg","maennlich","74","0.308943356554225","0.254822416821756","0.363064296286694"
"nicht erwerbstätig","1995","Brandenburg","weiblich","140","","",""
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","maennlich","57","0.339420235024048","0.27460118549443","0.404239284553667"
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","weiblich","86","0.472432502070884","0.405229440193042","0.539635563948725"
"nicht erwerbstätig","1995","Sachsen","maennlich","147","","",""
"nicht erwerbstätig","1995","Sachsen","weiblich","265","","",""
"nicht erwerbstätig","1995","Sachsen-Anhalt","maennlich","81","0.331648084442058","0.279983362704172","0.383312806179943"
"nicht erwerbstätig","1995","Sachsen-Anhalt","weiblich","152","","",""
"nicht erwerbstätig","1995","Thueringen","maennlich","81","0.312155674946718","0.260903303660153","0.363408046233283"
"nicht erwerbstätig","1995","Thueringen","weiblich","142","","",""
"erwerbstätig","1995","Schleswig-Holstein","maennlich","100","","",""
"erwerbstätig","1995","Schleswig-Holstein","weiblich","82","0.498200044598596","0.418185368467121","0.57821472073007"
"erwerbstätig","1995","Hamburg","maennlich","43","0.676484185214904","0.560964925220563","0.792003445209244"
"erwerbstätig","1995","Hamburg","weiblich","38","0.524279175268604","0.407287096882337","0.641271253654871"
"erwerbstätig","1995","Niedersachsen","maennlich","387","0.711801834786429","0.672910362275946","0.750693307296911"
"erwerbstätig","1995","Niedersachsen","weiblich","261","","",""
"erwerbstätig","1995","Bremen","maennlich","25","","",""
"erwerbstätig","1995","Bremen","weiblich","20","","",""
"erwerbstätig","1995","Nordrhein-Westfalen","maennlich","949","0.73605419858404","0.711541023378655","0.760567373789424"
"erwerbstätig","1995","Nordrhein-Westfalen","weiblich","685","0.467151481462152","0.440438249311171","0.493864713613133"
"erwerbstätig","1995","Hessen","maennlich","342","0.67780974781046","0.634870691432093","0.720748804188828"
"erwerbstätig","1995","Hessen","weiblich","258","","",""
"erwerbstätig","1995","Rheinland-Pfalz,Saarland","maennlich","241","","",""
"erwerbstätig","1995","Rheinland-Pfalz,Saarland","weiblich","174","","",""
"erwerbstätig","1995","Baden-Wuerttemberg","maennlich","670","0.716176922897866","0.686388962455549","0.745964883340184"
"erwerbstätig","1995","Baden-Wuerttemberg","weiblich","503","0.511807785150989","0.479330758368988","0.544284811932991"
"erwerbstätig","1995","Bayern","maennlich","635","0.706627797068243","0.675540044623258","0.737715549513227"
"erwerbstätig","1995","Bayern","weiblich","492","0.507321255270983","0.47400444009609","0.540638070445876"
"erwerbstätig","1995","Saarland","maennlich","","","",""
"erwerbstätig","1995","Saarland","weiblich","","","",""
"erwerbstätig","1995","Berlin","maennlich","194","","",""
"erwerbstätig","1995","Berlin","weiblich","176","","",""
"erwerbstätig","1995","Brandenburg","maennlich","206","","",""
"erwerbstätig","1995","Brandenburg","weiblich","168","","",""
"erwerbstätig","1995","Mecklenburg-Vorpommern","maennlich","148","","",""
"erwerbstätig","1995","Mecklenburg-Vorpommern","weiblich","126","","",""
"erwerbstätig","1995","Sachsen","maennlich","371","0.666448783035648","0.625846742024748","0.707050824046548"
"erwerbstätig","1995","Sachsen","weiblich","316","0.452944361406659","0.412468304018311","0.493420418795006"
"erwerbstätig","1995","Sachsen-Anhalt","maennlich","238","","",""
"erwerbstätig","1995","Sachsen-Anhalt","weiblich","218","","",""
"erwerbstätig","1995","Thueringen","maennlich","233","","",""
"erwerbstätig","1995","Thueringen","weiblich","196","","",""
"nicht erwerbstätig","1996","Schleswig-Holstein","maennlich","36","0.320661614652219","0.242220238949747","0.399102990354691"
"nicht erwerbstätig","1996","Schleswig-Holstein","weiblich","67","0.497772270815127","0.417219046809118","0.578325494821136"
"nicht erwerbstätig","1996","Hamburg","maennlich","16","","",""
"nicht erwerbstätig","1996","Hamburg","weiblich","32","0.49457074705985","0.37485394994239","0.61428754417731"
"nicht erwerbstätig","1996","Niedersachsen","maennlich","120","","",""
"nicht erwerbstätig","1996","Niedersachsen","weiblich","250","","",""
"nicht erwerbstätig","1996","Bremen","maennlich","18","","",""
"nicht erwerbstätig","1996","Bremen","weiblich","31","0.740828643955722","0.616869132540287","0.864788155371156"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","maennlich","286","","",""
"nicht erwerbstätig","1996","Nordrhein-Westfalen","weiblich","636","0.520286065430098","0.493517056133869","0.547055074726327"
"nicht erwerbstätig","1996","Hessen","maennlich","108","","",""
"nicht erwerbstätig","1996","Hessen","weiblich","211","","",""
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","maennlich","96","0.35469925994392","0.303544073120824","0.405854446767016"
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","weiblich","174","","",""
"nicht erwerbstätig","1996","Baden-Wuerttemberg","maennlich","203","","",""
"nicht erwerbstätig","1996","Baden-Wuerttemberg","weiblich","385","0.492451279971688","0.459211456664995","0.525691103278381"
"nicht erwerbstätig","1996","Bayern","maennlich","182","","",""
"nicht erwerbstätig","1996","Bayern","weiblich","371","0.50757532306777","0.473806789649162","0.541343856486378"
"nicht erwerbstätig","1996","Saarland","maennlich","","","",""
"nicht erwerbstätig","1996","Saarland","weiblich","","","",""
"nicht erwerbstätig","1996","Berlin","maennlich","73","0.302230652567253","0.245976665834737","0.358484639299769"
"nicht erwerbstätig","1996","Berlin","weiblich","121","","",""
"nicht erwerbstätig","1996","Brandenburg","maennlich","68","0.272977564297036","0.221257024982133","0.324698103611939"
"nicht erwerbstätig","1996","Brandenburg","weiblich","133","","",""
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","maennlich","54","0.347391032823827","0.281069994599004","0.41371207104865"
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","weiblich","83","0.488504519006568","0.419571452337676","0.55743758567546"
"nicht erwerbstätig","1996","Sachsen","maennlich","140","","",""
"nicht erwerbstätig","1996","Sachsen","weiblich","254","","",""
"nicht erwerbstätig","1996","Sachsen-Anhalt","maennlich","89","0.341621185666633","0.289165376760532","0.394076994572735"
"nicht erwerbstätig","1996","Sachsen-Anhalt","weiblich","157","","",""
"nicht erwerbstätig","1996","Thueringen","maennlich","89","0.329199898629867","0.277632033101288","0.380767764158446"
"nicht erwerbstätig","1996","Thueringen","weiblich","142","","",""
"erwerbstätig","1996","Schleswig-Holstein","maennlich","100","","",""
"erwerbstätig","1996","Schleswig-Holstein","weiblich","81","0.502227729184873","0.421674505178864","0.582780953190882"
"erwerbstätig","1996","Hamburg","maennlich","44","0.711608253436954","0.596981928740838","0.826234578133069"
"erwerbstätig","1996","Hamburg","weiblich","35","0.50542925294015","0.38571245582269","0.62514605005761"
"erwerbstätig","1996","Niedersachsen","maennlich","388","0.726084230452053","0.68730329729338","0.764865163610727"
"erwerbstätig","1996","Niedersachsen","weiblich","284","","",""
"erwerbstätig","1996","Bremen","maennlich","28","","",""
"erwerbstätig","1996","Bremen","weiblich","17","","",""
"erwerbstätig","1996","Nordrhein-Westfalen","maennlich","930","0.739321501366743","0.714646875435817","0.763996127297669"
"erwerbstätig","1996","Nordrhein-Westfalen","weiblich","702","0.479713934569902","0.452944925273673","0.50648294386613"
"erwerbstätig","1996","Hessen","maennlich","333","0.690757429031747","0.64762129538186","0.733893562681634"
"erwerbstätig","1996","Hessen","weiblich","256","","",""
"erwerbstätig","1996","Rheinland-Pfalz,Saarland","maennlich","240","","",""
"erwerbstätig","1996","Rheinland-Pfalz,Saarland","weiblich","182","","",""
"erwerbstätig","1996","Baden-Wuerttemberg","maennlich","632","0.692197148460307","0.660889094356491","0.723505202564123"
"erwerbstätig","1996","Baden-Wuerttemberg","weiblich","484","0.507548720028312","0.474308896721619","0.540788543335005"
"erwerbstätig","1996","Bayern","maennlich","636","0.719279269703105","0.688485883165758","0.750072656240451"
"erwerbstätig","1996","Bayern","weiblich","471","0.49242467693223","0.458656143513622","0.526193210350838"
"erwerbstätig","1996","Saarland","maennlich","","","",""
"erwerbstätig","1996","Saarland","weiblich","","","",""
"erwerbstätig","1996","Berlin","maennlich","183","","",""
"erwerbstätig","1996","Berlin","weiblich","165","","",""
"erwerbstätig","1996","Brandenburg","maennlich","217","","",""
"erwerbstätig","1996","Brandenburg","weiblich","180","","",""
"erwerbstätig","1996","Mecklenburg-Vorpommern","maennlich","144","","",""
"erwerbstätig","1996","Mecklenburg-Vorpommern","weiblich","119","","",""
"erwerbstätig","1996","Sachsen","maennlich","385","0.672942274303785","0.632812238120577","0.713072310486993"
"erwerbstätig","1996","Sachsen","weiblich","330","0.465015753864616","0.424563195116526","0.505468312612707"
"erwerbstätig","1996","Sachsen-Anhalt","maennlich","225","","",""
"erwerbstätig","1996","Sachsen-Anhalt","weiblich","203","","",""
"erwerbstätig","1996","Thueringen","maennlich","230","","",""
"erwerbstätig","1996","Thueringen","weiblich","199","","",""
"nicht erwerbstätig","1997","Schleswig-Holstein","maennlich","33","0.300694788371463","0.22125475112234","0.380134825620587"
"nicht erwerbstätig","1997","Schleswig-Holstein","weiblich","66","0.47393799251234","0.391520809584786","0.556355175439895"
"nicht erwerbstätig","1997","Hamburg","maennlich","18","","",""
"nicht erwerbstätig","1997","Hamburg","weiblich","33","0.556431447400999","0.435656287713203","0.677206607088795"
"nicht erwerbstätig","1997","Niedersachsen","maennlich","129","","",""
"nicht erwerbstätig","1997","Niedersachsen","weiblich","259","","",""
"nicht erwerbstätig","1997","Bremen","maennlich","16","","",""
"nicht erwerbstätig","1997","Bremen","weiblich","30","0.762871679909599","0.641276426881821","0.884466932937377"
"nicht erwerbstätig","1997","Nordrhein-Westfalen","maennlich","298","","",""
"nicht erwerbstätig","1997","Nordrhein-Westfalen","weiblich","629","0.530185362129994","0.503138221600062","0.557232502659925"
"nicht erwerbstätig","1997","Hessen","maennlich","117","","",""
"nicht erwerbstätig","1997","Hessen","weiblich","199","","",""
"nicht erwerbstätig","1997","Rheinland-Pfalz,Saarland","maennlich","99","0.35228616212574","0.301511386559888","0.403060937691591"
"nicht erwerbstätig","1997","Rheinland-Pfalz,Saarland","weiblich","193","","",""
"nicht erwerbstätig","1997","Baden-Wuerttemberg","maennlich","220","","",""
"nicht erwerbstätig","1997","Baden-Wuerttemberg","weiblich","395","0.499133808683374","0.465755539654575","0.532512077712174"
"nicht erwerbstätig","1997","Bayern","maennlich","181","","",""
"nicht erwerbstätig","1997","Bayern","weiblich","362","0.497314396105077","0.463237574883208","0.531391217326946"
"nicht erwerbstätig","1997","Saarland","maennlich","","","",""
"nicht erwerbstätig","1997","Saarland","weiblich","","","",""
"nicht erwerbstätig","1997","Berlin","maennlich","63","0.271952783471818","0.216235289357772","0.327670277585863"
"nicht erwerbstätig","1997","Berlin","weiblich","115","","",""
"nicht erwerbstätig","1997","Brandenburg","maennlich","81","0.317166448021789","0.263789011730178","0.3705438843134"
"nicht erwerbstätig","1997","Brandenburg","weiblich","147","","",""
"nicht erwerbstätig","1997","Mecklenburg-Vorpommern","maennlich","54","0.337779784114029","0.271054953392948","0.40450461483511"
"nicht erwerbstätig","1997","Mecklenburg-Vorpommern","weiblich","89","0.529092567526382","0.459390031288777","0.598795103763988"
"nicht erwerbstätig","1997","Sachsen","maennlich","141","","",""
"nicht erwerbstätig","1997","Sachsen","weiblich","256","","",""
"nicht erwerbstätig","1997","Sachsen-Anhalt","maennlich","90","0.361829459927455","0.308337614368265","0.415321305486645"
"nicht erwerbstätig","1997","Sachsen-Anhalt","weiblich","145","","",""
"nicht erwerbstätig","1997","Thueringen","maennlich","96","0.339823762059071","0.287765298413939","0.391882225704203"
"nicht erwerbstätig","1997","Thueringen","weiblich","146","","",""
"erwerbstätig","1997","Schleswig-Holstein","maennlich","95","0.699305211628537","0.619865174379413","0.778745248877661"
"erwerbstätig","1997","Schleswig-Holstein","weiblich","75","0.52606200748766","0.443644824560105","0.608479190415214"
"erwerbstätig","1997","Hamburg","maennlich","42","0.664809976412574","0.545365307252998","0.78425464557215"
"erwerbstätig","1997","Hamburg","weiblich","32","0.443568552599001","0.322793392911205","0.564343712286797"
"erwerbstätig","1997","Niedersachsen","maennlich","378","0.706180478357453","0.666530560775952","0.745830395938954"
"erwerbstätig","1997","Niedersachsen","weiblich","271","","",""
"erwerbstätig","1997","Bremen","maennlich","30","0.596066535146964","0.454268092001732","0.737864978292197"
"erwerbstätig","1997","Bremen","weiblich","17","","",""
"erwerbstätig","1997","Nordrhein-Westfalen","maennlich","901","0.728979006711275","0.703819769109478","0.754138244313072"
"erwerbstätig","1997","Nordrhein-Westfalen","weiblich","679","0.469814637870006","0.442767497340075","0.496861778399938"
"erwerbstätig","1997","Hessen","maennlich","297","","",""
"erwerbstätig","1997","Hessen","weiblich","234","","",""
"erwerbstätig","1997","Rheinland-Pfalz,Saarland","maennlich","241","","",""
"erwerbstätig","1997","Rheinland-Pfalz,Saarland","weiblich","178","","",""
"erwerbstätig","1997","Baden-Wuerttemberg","maennlich","624","0.694529697792225","0.663455009901655","0.725604385682795"
"erwerbstätig","1997","Baden-Wuerttemberg","weiblich","467","0.500866191316626","0.467487922287826","0.534244460345425"
"erwerbstätig","1997","Bayern","maennlich","615","0.715019121506167","0.683660407403118","0.746377835609216"
"erwerbstätig","1997","Bayern","weiblich","465","0.502685603894923","0.468608782673054","0.536762425116792"
"erwerbstätig","1997","Saarland","maennlich","","","",""
"erwerbstätig","1997","Saarland","weiblich","","","",""
"erwerbstätig","1997","Berlin","maennlich","182","","",""
"erwerbstätig","1997","Berlin","weiblich","150","","",""
"erwerbstätig","1997","Brandenburg","maennlich","211","","",""
"erwerbstätig","1997","Brandenburg","weiblich","156","","",""
"erwerbstätig","1997","Mecklenburg-Vorpommern","maennlich","139","","",""
"erwerbstätig","1997","Mecklenburg-Vorpommern","weiblich","108","","",""
"erwerbstätig","1997","Sachsen","maennlich","375","0.667086081180695","0.626424884475333","0.707747277886057"
"erwerbstätig","1997","Sachsen","weiblich","315","0.465415910879119","0.424503161614134","0.506328660144104"
"erwerbstätig","1997","Sachsen-Anhalt","maennlich","220","","",""
"erwerbstätig","1997","Sachsen-Anhalt","weiblich","211","","",""
"erwerbstätig","1997","Thueringen","maennlich","222","","",""
"erwerbstätig","1997","Thueringen","weiblich","197","","",""
"nicht erwerbstätig","1998","Schleswig-Holstein","maennlich","49","0.361630185542592","0.287413140030598","0.435847231054586"
"nicht erwerbstätig","1998","Schleswig-Holstein","weiblich","85","0.492456214676745","0.42080099097139","0.5641114383821"
"nicht erwerbstätig","1998","Hamburg","maennlich","20","","",""
"nicht erwerbstätig","1998","Hamburg","weiblich","41","0.505171929931946","0.399503407494576","0.610840452369316"
"nicht erwerbstätig","1998","Niedersachsen","maennlich","162","","",""
"nicht erwerbstätig","1998","Niedersachsen","weiblich","292","","",""
"nicht erwerbstätig","1998","Bremen","maennlich","18","","",""
"nicht erwerbstätig","1998","Bremen","weiblich","30","0.733366674972969","0.613177814085233","0.853555535860706"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","maennlich","376","0.286955552653007","0.262985407723591","0.310925697582424"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","weiblich","725","0.541392509944535","0.515937640186155","0.566847379702916"
"nicht erwerbstätig","1998","Hessen","maennlich","135","","",""
"nicht erwerbstätig","1998","Hessen","weiblich","227","","",""
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","maennlich","113","","",""
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","weiblich","222","","",""
"nicht erwerbstätig","1998","Baden-Wuerttemberg","maennlich","228","","",""
"nicht erwerbstätig","1998","Baden-Wuerttemberg","weiblich","443","0.511953824049708","0.47989699910075","0.544010648998666"
"nicht erwerbstätig","1998","Bayern","maennlich","250","","",""
"nicht erwerbstätig","1998","Bayern","weiblich","444","0.507986148739111","0.47644343647772","0.539528861000503"
"nicht erwerbstätig","1998","Saarland","maennlich","","","",""
"nicht erwerbstätig","1998","Saarland","weiblich","","","",""
"nicht erwerbstätig","1998","Berlin","maennlich","75","0.302337030880606","0.245519842577472","0.359154219183739"
"nicht erwerbstätig","1998","Berlin","weiblich","117","","",""
"nicht erwerbstätig","1998","Brandenburg","maennlich","84","0.318333064665152","0.265882065423989","0.370784063906316"
"nicht erwerbstätig","1998","Brandenburg","weiblich","145","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","maennlich","49","0.30723617487172","0.2432977594971","0.371174590246339"
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","weiblich","91","0.501119539043313","0.433332937128875","0.56890614095775"
"nicht erwerbstätig","1998","Sachsen","maennlich","152","","",""
"nicht erwerbstätig","1998","Sachsen","weiblich","267","","",""
"nicht erwerbstätig","1998","Sachsen-Anhalt","maennlich","111","","",""
"nicht erwerbstätig","1998","Sachsen-Anhalt","weiblich","156","","",""
"nicht erwerbstätig","1998","Thueringen","maennlich","98","0.324823789173378","0.275970566437905","0.37367701190885"
"nicht erwerbstätig","1998","Thueringen","weiblich","178","","",""
"erwerbstätig","1998","Schleswig-Holstein","maennlich","112","","",""
"erwerbstätig","1998","Schleswig-Holstein","weiblich","102","","",""
"erwerbstätig","1998","Hamburg","maennlich","48","0.693787666915587","0.584236183765988","0.803339150065186"
"erwerbstätig","1998","Hamburg","weiblich","45","0.494828070068054","0.389159547630684","0.600496592505424"
"erwerbstätig","1998","Niedersachsen","maennlich","433","0.686567303700482","0.649293534122302","0.723841073278663"
"erwerbstätig","1998","Niedersachsen","weiblich","309","0.453641886823046","0.413839773914666","0.493443999731425"
"erwerbstätig","1998","Bremen","maennlich","30","0.560197018232757","0.419777669805085","0.700616366660429"
"erwerbstätig","1998","Bremen","weiblich","22","","",""
"erwerbstätig","1998","Nordrhein-Westfalen","maennlich","992","0.713044447346993","0.689074302417576","0.737014592276409"
"erwerbstätig","1998","Nordrhein-Westfalen","weiblich","747","0.458607490055465","0.433152620297084","0.484062359813845"
"erwerbstätig","1998","Hessen","maennlich","330","0.670597479108312","0.62787897542812","0.713315982788504"
"erwerbstätig","1998","Hessen","weiblich","255","","",""
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","maennlich","274","","",""
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","weiblich","196","","",""
"erwerbstätig","1998","Baden-Wuerttemberg","maennlich","654","0.705827540321467","0.675755416266113","0.735899664376822"
"erwerbstätig","1998","Baden-Wuerttemberg","weiblich","491","0.488046175950292","0.455989351001334","0.52010300089925"
"erwerbstätig","1998","Bayern","maennlich","656","0.662950917023385","0.632170729954571","0.693731104092199"
"erwerbstätig","1998","Bayern","weiblich","521","0.492013851260889","0.460471138999497","0.52355656352228"
"erwerbstätig","1998","Saarland","maennlich","","","",""
"erwerbstätig","1998","Saarland","weiblich","","","",""
"erwerbstätig","1998","Berlin","maennlich","176","","",""
