year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,female,10797,1.64469,1.61786,1.67152,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2006,male,,,,,,,,,,,,
2006,female,,,,,,,,,,,,
2007,male,9773,0.71589,0.69749,0.73430,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2007,female,10731,1.62559,1.59896,1.65223,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2008,male,,,,,,,,,,,,
2008,female,,,,,,,,,,,,
2009,male,8595,0.71652,0.69680,0.73624,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2009,female,9417,1.57371,1.54469,1.60272,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2010,male,,,,,,,,,,,,
2010,female,,,,,,,,,,,,
2011,male,12849,0.67488,0.65876,0.69099,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2011,female,15519,1.45197,1.43029,1.47366,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2012,male,2900,0.80141,0.76715,0.83567,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,female,4243,1.79017,1.74350,1.83685,1.00000,2.00000,2.00000,0.0,3.50000,2.0,2.00000,2.00000
2013,male,11622,0.71983,0.70315,0.73652,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
2013,female,14056,1.41557,1.39401,1.43713,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2014,male,,,,,,,,,,,,
2014,female,,,,,,,,,,,,
2015,male,11458,0.72339,0.70677,0.74001,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2015,female,13578,1.41814,1.39634,1.43994,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2016,male,,,,,,,,,,,,
2016,female,,,,,,,,,,,,
2017,male,12210,0.78423,0.76760,0.80085,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,female,14209,1.46495,1.44344,1.48645,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2018,male,,,,,,,,,,,,
2018,female,,,,,,,,,,,,
2019,male,12277,0.78718,0.77096,0.80340,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,female,13437,1.38152,1.36055,1.40250,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2020,male,,,,,,,,,,,,
2020,female,,,,,,,,,,,,
2021,male,9158,0.78623,0.76817,0.80429,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2021,female,9785,1.35028,1.32567,1.37489,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
