year,bula_h,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Mecklenburg-Western Pomerania,No,0.78011,452,452,0.74189,0.81834
2013,Saxony,No,0.78941,1327,1327,0.76746,0.81135
2013,Saxony-Anhalt,No,0.78109,757,757,0.75162,0.81057
2013,Thuringa,No,0.78162,796,796,0.75291,0.81034
2015,Schleswig-Holstein,No,0.83629,872,872,0.81171,0.86086
2015,Hamburg,No,0.80706,422,422,0.76936,0.84475
2015,Lower Saxony,No,0.82740,2417,2417,0.81233,0.84247
2015,Bremen,No,0.82908,172,172,0.77266,0.88550
2015,North Rhine-Westphalia,No,0.81566,5156,5156,0.80508,0.82625
2015,Hesse,No,0.79883,1701,1701,0.77977,0.81789
2015,"Rhineland-Palatinate, Saarland",No,0.83517,1492,1492,0.81633,0.85400
2015,Baden-Wuerttemberg,No,0.82119,2976,2976,0.80743,0.83496
2015,Bavaria,No,0.81290,4018,4018,0.80084,0.82496
2015,Berlin,No,0.81857,911,911,0.79353,0.84361
2015,Brandenburg,No,0.83562,981,981,0.81241,0.85882
2015,Mecklenburg-Western Pomerania,No,0.84753,555,555,0.81759,0.87746
2015,Saxony,No,0.84699,1506,1506,0.82881,0.86518
2015,Saxony-Anhalt,No,0.85853,879,879,0.83548,0.88158
2015,Thuringa,No,0.82471,917,917,0.80009,0.84934
2017,Schleswig-Holstein,No,0.81940,948,948,0.79490,0.84390
2017,Hamburg,No,0.82134,466,466,0.78652,0.85616
2017,Lower Saxony,No,0.83088,2688,2688,0.81671,0.84505
2017,Bremen,No,0.81190,220,220,0.76014,0.86366
2017,North Rhine-Westphalia,No,0.82949,5508,5508,0.81955,0.83942
2017,Hesse,No,0.82268,1783,1783,0.80495,0.84041
2017,"Rhineland-Palatinate, Saarland",No,0.82552,1522,1522,0.80644,0.84459
2017,Baden-Wuerttemberg,No,0.82665,3015,3015,0.81313,0.84016
2017,Bavaria,No,0.83722,4205,4205,0.82606,0.84838
2017,Berlin,No,0.85401,986,986,0.83196,0.87606
2017,Brandenburg,No,0.81565,1029,1029,0.79195,0.83936
2017,Mecklenburg-Western Pomerania,No,0.82592,573,573,0.79485,0.85699
2017,Saxony,No,0.84966,1651,1651,0.83241,0.86690
2017,Saxony-Anhalt,No,0.82565,918,918,0.80109,0.85020
2017,Thuringa,No,0.84667,974,974,0.82403,0.86931
2019,Schleswig-Holstein,No,0.80172,952,952,0.77638,0.82706
2019,Hamburg,No,0.81154,528,528,0.77815,0.84493
2019,Lower Saxony,No,0.82347,2479,2479,0.80846,0.83848
2019,Bremen,No,0.83526,219,219,0.78602,0.88450
2019,North Rhine-Westphalia,No,0.83563,5387,5387,0.82573,0.84552
2019,Hesse,No,0.82949,1709,1709,0.81166,0.84733
2019,"Rhineland-Palatinate, Saarland",No,0.83208,1463,1463,0.81292,0.85125
2019,Baden-Wuerttemberg,No,0.81580,2792,2792,0.80142,0.83018
2019,Bavaria,No,0.82680,3944,3944,0.81499,0.83861
2019,Berlin,No,0.84587,1025,1025,0.82375,0.86798
2019,Brandenburg,No,0.80765,1106,1106,0.78441,0.83089
2019,Mecklenburg-Western Pomerania,No,0.82334,609,609,0.79302,0.85365
2019,Saxony,No,0.84827,1626,1626,0.83083,0.86571
2019,Saxony-Anhalt,No,0.84132,885,885,0.81724,0.86541
2019,Thuringa,No,0.84557,919,919,0.82220,0.86895
2021,Schleswig-Holstein,No,0.76219,823,823,0.73308,0.79129
2021,Hamburg,No,0.85449,450,450,0.82188,0.88711
2021,Lower Saxony,No,0.81656,1876,1876,0.79904,0.83408
2021,Bremen,No,0.91451,151,151,0.86976,0.95926
2021,North Rhine-Westphalia,No,0.82002,4103,4103,0.80826,0.83178
2021,Hesse,No,0.83393,1321,1321,0.81385,0.85401
2021,"Rhineland-Palatinate, Saarland",No,0.83608,996,996,0.81308,0.85908
2021,Baden-Wuerttemberg,No,0.82031,2163,2163,0.80413,0.83649
2021,Bavaria,No,0.81338,2841,2841,0.79905,0.82771
2021,Berlin,No,0.81983,903,903,0.79475,0.84491
2021,Brandenburg,No,0.81147,699,699,0.78245,0.84049
2021,Mecklenburg-Western Pomerania,No,0.84694,407,407,0.81191,0.88196
2021,Saxony,No,0.83367,1157,1157,0.81221,0.85514
2021,Saxony-Anhalt,No,0.83371,597,597,0.80382,0.86360
2021,Thuringa,No,0.81319,632,632,0.78278,0.84361
