year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,Post-secondary Non-tertiary Level,female,1337,1.97870,1.90204,2.05537,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2011,First Stage of Tertiary Education,male,1142,0.82906,0.77798,0.88014,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2011,First Stage of Tertiary Education,female,706,2.10548,1.99978,2.21118,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2011,Second Stage of Tertiary Education,male,3207,0.83233,0.80275,0.86190,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2011,Second Stage of Tertiary Education,female,3003,1.77317,1.72879,1.81755,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2012,Pre-primary Level,male,223,0.66201,0.58172,0.74230,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2012,Pre-primary Level,female,248,0.78665,0.69396,0.87935,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Primary Level,male,158,1.06686,0.92037,1.21334,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2012,Primary Level,female,228,2.65850,2.45462,2.86239,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
2012,Lower Secondary Level,male,981,0.96639,0.90259,1.03018,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Lower Secondary Level,female,1916,2.65566,2.58401,2.72731,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
2012,Upper Secondary Level,male,6037,1.04112,1.01751,1.06472,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Upper Secondary Level,female,7509,2.35547,2.32294,2.38800,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2012,Post-secondary Non-tertiary Level,male,666,0.94202,0.88230,1.00175,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Post-secondary Non-tertiary Level,female,1298,1.97734,1.90462,2.05007,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2012,First Stage of Tertiary Education,male,1120,0.99980,0.93854,1.06107,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,First Stage of Tertiary Education,female,684,2.13161,2.02927,2.23394,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2012,Second Stage of Tertiary Education,male,3149,0.92908,0.90145,0.95670,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Second Stage of Tertiary Education,female,2997,1.81395,1.76893,1.85898,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2013,Pre-primary Level,male,220,0.60833,0.52991,0.68675,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2013,Pre-primary Level,female,237,0.73868,0.65275,0.82462,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Primary Level,male,141,1.01162,0.84727,1.17597,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Primary Level,female,190,2.54889,2.28117,2.81661,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,3.00000
2013,Lower Secondary Level,male,880,0.95929,0.88983,1.02874,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Lower Secondary Level,female,1734,2.46657,2.39114,2.54200,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2013,Upper Secondary Level,male,5499,0.96858,0.94280,0.99437,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Upper Secondary Level,female,6985,2.23963,2.20526,2.27401,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2013,Post-secondary Non-tertiary Level,male,611,0.79510,0.73817,0.85204,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Post-secondary Non-tertiary Level,female,1171,1.91684,1.83683,1.99684,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2013,First Stage of Tertiary Education,male,1036,0.90958,0.84963,0.96954,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,First Stage of Tertiary Education,female,640,2.07692,1.96943,2.18440,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2013,Second Stage of Tertiary Education,male,2984,0.85184,0.82213,0.88156,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Second Stage of Tertiary Education,female,2873,1.67856,1.63515,1.72197,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2014,Pre-primary Level,male,214,0.55427,0.47257,0.63597,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2014,Pre-primary Level,female,235,0.86055,0.74975,0.97136,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Primary Level,male,211,1.03622,0.89068,1.18176,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2014,Primary Level,female,291,2.54976,2.32650,2.77301,1.00000,2.00000,3.21107,0.0,6.52767,2.0,2.00000,3.00000
2014,Lower Secondary Level,male,1188,0.95571,0.89778,1.01364,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Lower Secondary Level,female,1921,2.47648,2.40862,2.54434,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2014,Upper Secondary Level,male,5656,1.00921,0.98481,1.03361,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Upper Secondary Level,female,6871,2.23124,2.19826,2.26421,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2014,Post-secondary Non-tertiary Level,male,747,0.92332,0.86870,0.97795,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Post-secondary Non-tertiary Level,female,1298,1.81683,1.74895,1.88472,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2014,First Stage of Tertiary Education,male,982,0.90795,0.84898,0.96692,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,First Stage of Tertiary Education,female,606,2.11009,2.01486,2.20533,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2014,Second Stage of Tertiary Education,male,3097,0.95651,0.92797,0.98504,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Second Stage of Tertiary Education,female,3123,1.78643,1.74218,1.83068,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2015,Pre-primary Level,male,168,0.67642,0.56797,0.78488,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2015,Pre-primary Level,female,207,0.72074,0.61745,0.82404,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2015,Primary Level,male,217,0.90230,0.77141,1.03319,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2015,Primary Level,female,315,2.69662,2.49160,2.90164,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,3.00000
2015,Lower Secondary Level,male,1174,0.91910,0.86260,0.97561,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,Lower Secondary Level,female,1788,2.36334,2.29294,2.43374,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2015,Upper Secondary Level,male,5464,0.96056,0.93512,0.98600,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,Upper Secondary Level,female,6690,2.17483,2.14038,2.20928,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2015,Post-secondary Non-tertiary Level,male,810,0.88181,0.82772,0.93591,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,Post-secondary Non-tertiary Level,female,1346,1.88218,1.81180,1.95256,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2015,First Stage of Tertiary Education,male,947,0.83466,0.77537,0.89395,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,First Stage of Tertiary Education,female,582,2.13822,2.01929,2.25715,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2015,Second Stage of Tertiary Education,male,3198,0.89284,0.86365,0.92203,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,Second Stage of Tertiary Education,female,3223,1.60438,1.56520,1.64357,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2016,Pre-primary Level,male,146,0.65980,0.57184,0.74777,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2016,Pre-primary Level,female,194,0.83302,0.71751,0.94853,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Primary Level,male,176,1.01304,0.83915,1.18693,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Primary Level,female,238,2.61703,2.41788,2.81618,1.00000,2.00000,3.10174,0.0,6.25435,2.0,2.00000,3.00000
2016,Lower Secondary Level,male,1008,0.98203,0.92466,1.03939,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Lower Secondary Level,female,1586,2.37264,2.30165,2.44363,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2016,Upper Secondary Level,male,4946,1.00829,0.98394,1.03263,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Upper Secondary Level,female,6050,2.17595,2.14192,2.20999,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2016,Post-secondary Non-tertiary Level,male,751,0.92483,0.86585,0.98381,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Post-secondary Non-tertiary Level,female,1271,1.88207,1.81364,1.95051,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2016,First Stage of Tertiary Education,male,857,0.95240,0.89448,1.01032,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,First Stage of Tertiary Education,female,543,2.05295,1.94811,2.15779,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2016,Second Stage of Tertiary Education,male,2925,0.99824,0.97091,1.02556,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2016,Second Stage of Tertiary Education,female,2977,1.64834,1.60969,1.68700,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2017,Pre-primary Level,male,204,0.37862,0.29375,0.46349,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2017,Pre-primary Level,female,222,0.81728,0.71462,0.91995,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Primary Level,male,927,1.17698,1.10343,1.25054,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2017,Primary Level,female,942,2.73540,2.62125,2.84956,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
2017,Lower Secondary Level,male,1527,0.95527,0.90664,1.00389,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Lower Secondary Level,female,2016,2.33235,2.26634,2.39836,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2017,Upper Secondary Level,male,5851,0.95374,0.93063,0.97684,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Upper Secondary Level,female,6884,2.12276,2.09087,2.15464,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2017,Post-secondary Non-tertiary Level,male,874,0.93335,0.88078,0.98593,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Post-secondary Non-tertiary Level,female,1438,1.88685,1.81620,1.95750,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2017,First Stage of Tertiary Education,male,939,0.94505,0.87830,1.01180,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,First Stage of Tertiary Education,female,586,1.98307,1.87675,2.08939,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2017,Second Stage of Tertiary Education,male,3729,0.92125,0.89645,0.94604,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Second Stage of Tertiary Education,female,3516,1.59438,1.55610,1.63266,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2018,Pre-primary Level,male,166,0.57972,0.49615,0.66330,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2018,Pre-primary Level,female,186,0.96334,0.80791,1.11877,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2018,Primary Level,male,268,1.13821,1.00222,1.27420,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2018,Primary Level,female,367,2.55663,2.39852,2.71475,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,3.00000
2018,Lower Secondary Level,male,1118,1.03275,0.98012,1.08537,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2018,Lower Secondary Level,female,1674,2.35403,2.28789,2.42018,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2018,Upper Secondary Level,male,5221,1.00198,0.97907,1.02489,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2018,Upper Secondary Level,female,6362,2.04378,2.01279,2.07478,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2018,Post-secondary Non-tertiary Level,male,795,0.96810,0.91543,1.02076,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2018,Post-secondary Non-tertiary Level,female,1338,1.82662,1.76645,1.88679,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2018,First Stage of Tertiary Education,male,874,0.93276,0.88101,0.98452,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2018,First Stage of Tertiary Education,female,571,1.98829,1.88381,2.09277,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2018,Second Stage of Tertiary Education,male,3171,0.99846,0.97206,1.02485,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2018,Second Stage of Tertiary Education,female,3226,1.62907,1.59257,1.66556,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2019,Pre-primary Level,male,170,0.86083,0.63380,1.08786,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2019,Pre-primary Level,female,166,0.92758,0.82023,1.03493,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Primary Level,male,855,1.15119,1.06596,1.23642,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2019,Primary Level,female,797,2.61586,2.49728,2.73444,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,3.00000
2019,Lower Secondary Level,male,1408,0.89544,0.85258,0.93830,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Lower Secondary Level,female,1682,2.15431,2.09006,2.21857,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2019,Upper Secondary Level,male,5379,0.98209,0.95971,1.00446,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Upper Secondary Level,female,6296,1.99049,1.95859,2.02239,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2019,Post-secondary Non-tertiary Level,male,882,0.90894,0.86134,0.95654,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Post-secondary Non-tertiary Level,female,1375,1.80999,1.74777,1.87220,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2019,First Stage of Tertiary Education,male,1077,0.87513,0.82253,0.92772,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,First Stage of Tertiary Education,female,580,1.92423,1.82120,2.02726,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2019,Second Stage of Tertiary Education,male,4030,0.97682,0.95059,1.00305,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Second Stage of Tertiary Education,female,3549,1.59517,1.55825,1.63209,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2020,Pre-primary Level,male,195,0.79545,0.70330,0.88759,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2020,Pre-primary Level,female,168,0.85528,0.73351,0.97704,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2020,Primary Level,male,1002,1.22327,1.15646,1.29007,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2020,Primary Level,female,806,2.51139,2.39966,2.62311,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2020,Lower Secondary Level,male,1519,1.10535,1.05581,1.15489,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2020,Lower Secondary Level,female,1707,2.31905,2.25266,2.38544,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2020,Upper Secondary Level,male,5295,1.09697,1.07282,1.12111,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2020,Upper Secondary Level,female,6050,2.12861,2.09774,2.15949,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2020,Post-secondary Non-tertiary Level,male,945,1.16218,1.09412,1.23024,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2020,Post-secondary Non-tertiary Level,female,1407,1.84516,1.78293,1.90740,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2020,First Stage of Tertiary Education,male,922,1.03809,0.98331,1.09287,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2020,First Stage of Tertiary Education,female,537,1.95990,1.86032,2.05949,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2020,Second Stage of Tertiary Education,male,4093,1.09526,1.07057,1.11996,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2020,Second Stage of Tertiary Education,female,3651,1.74763,1.70996,1.78529,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2021,Pre-primary Level,male,96,0.80095,0.64973,0.95217,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2021,Pre-primary Level,female,93,1.20253,1.04773,1.35733,1.00000,1.00000,1.36043,0.45935,1.90108,1.0,1.00000,1.00000
2021,Primary Level,male,489,1.26228,1.14340,1.38115,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2021,Primary Level,female,425,2.42993,2.27286,2.58700,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2021,Lower Secondary Level,male,780,0.98951,0.90506,1.07395,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2021,Lower Secondary Level,female,954,2.48733,2.38812,2.58654,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2021,Upper Secondary Level,male,3320,1.04620,1.01558,1.07683,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2021,Upper Secondary Level,female,3961,2.07221,2.02893,2.11548,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2021,Post-secondary Non-tertiary Level,male,611,1.02290,0.96636,1.07945,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2021,Post-secondary Non-tertiary Level,female,973,1.74698,1.67299,1.82097,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2021,First Stage of Tertiary Education,male,598,1.02634,0.96283,1.08984,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2021,First Stage of Tertiary Education,female,388,1.95580,1.82939,2.08221,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2021,Second Stage of Tertiary Education,male,2915,1.03361,1.00588,1.06134,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2021,Second Stage of Tertiary Education,female,2719,1.66199,1.61953,1.70444,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2022,Pre-primary Level,male,143,0.93336,0.78088,1.08584,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2022,Pre-primary Level,female,165,1.73447,1.50897,1.95996,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2022,Primary Level,male,444,1.45866,1.29176,1.62556,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2022,Primary Level,female,392,2.90726,2.64778,3.16674,2.00000,2.00000,3.00000,0.50000,4.50000,2.0,2.00000,3.00000
2022,Lower Secondary Level,male,831,1.12145,1.05710,1.18580,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2022,Lower Secondary Level,female,1024,2.51784,2.41046,2.62523,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,Upper Secondary Level,male,4157,1.21427,1.17894,1.24960,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2022,Upper Secondary Level,female,4977,2.22369,2.18323,2.26415,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,Post-secondary Non-tertiary Level,male,867,1.17622,1.11961,1.23284,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2022,Post-secondary Non-tertiary Level,female,1318,1.95810,1.88536,2.03084,1.00000,2.00000,2.00000,0.0,3.50000,2.0,2.00000,2.00000
2022,First Stage of Tertiary Education,male,850,1.11975,1.05625,1.18326,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2022,First Stage of Tertiary Education,female,494,2.39804,2.19556,2.60053,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,Second Stage of Tertiary Education,male,4433,1.22594,1.19389,1.25798,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2022,Second Stage of Tertiary Education,female,4160,1.82884,1.78732,1.87037,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
