year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,Direct migration background,male,2228,0.97284,0.93788,1.00781,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2018,Direct migration background,female,2763,2.25169,2.20204,2.30134,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2018,Indirect migration background,male,745,0.82893,0.77591,0.88195,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2018,Indirect migration background,female,868,1.64408,1.55803,1.73014,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2019,No migration background,male,9723,0.96123,0.94461,0.97785,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,No migration background,female,10382,1.87046,1.84629,1.89463,1.00000,2.00000,2.00000,0.0,3.50000,2.0,2.00000,2.00000
2019,Direct migration background,male,3771,0.99593,0.96513,1.02673,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Direct migration background,female,3611,2.16296,2.11806,2.20787,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2019,Indirect migration background,male,744,0.75438,0.70331,0.80544,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2019,Indirect migration background,female,827,1.51627,1.43903,1.59351,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2020,No migration background,male,8776,1.07877,1.06058,1.09695,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2020,No migration background,female,9707,1.97541,1.95139,1.99943,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2020,Direct migration background,male,5088,1.16914,1.14228,1.19600,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2020,Direct migration background,female,4248,2.35801,2.31376,2.40226,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2020,Indirect migration background,male,727,1.01408,0.94739,1.08076,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2020,Indirect migration background,female,800,1.78452,1.70319,1.86585,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2021,No migration background,male,6139,1.05573,1.03397,1.07750,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2021,No migration background,female,6896,1.96630,1.93551,1.99710,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2021,Direct migration background,male,2641,0.99273,0.95747,1.02798,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2021,Direct migration background,female,2495,2.20514,2.14060,2.26968,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2021,Indirect migration background,male,439,0.86908,0.78759,0.95056,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2021,Indirect migration background,female,486,1.55766,1.44897,1.66635,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2022,No migration background,male,8649,1.22518,1.20093,1.24942,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2022,No migration background,female,9457,2.06058,2.03327,2.08790,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,Direct migration background,male,4066,1.19791,1.16286,1.23296,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2022,Direct migration background,female,3976,2.56466,2.49734,2.63198,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,Indirect migration background,male,666,0.99863,0.93447,1.06278,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2022,Indirect migration background,female,776,1.94577,1.83034,2.06120,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
