year,age_gr,bula_h,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Bavaria,Never,0.66878,388,533,0.62879,0.70878
1985,46-65 y.,Berlin,Never,0.77351,89,89,0.68605,0.86096
1985,66 and older,Schleswig-Holstein,Never,0.89605,34,34,0.79192,1.00018
1985,66 and older,Hamburg,Never,0.76695,33,33,0.62047,0.91344
1985,66 and older,Lower Saxony,Never,0.85670,107,107,0.79000,0.92340
1985,66 and older,North Rhine-Westphalia,Never,0.90223,221,221,0.86298,0.94148
1985,66 and older,Hesse,Never,0.83210,77,77,0.74806,0.91613
1985,66 and older,"Rhineland-Palatinate, Saarland",Never,0.89399,87,87,0.82893,0.95906
1985,66 and older,Baden-Wuerttemberg,Never,0.88480,162,162,0.83548,0.93412
1985,66 and older,Bavaria,Never,0.83173,172,172,0.77566,0.88780
1986,17-29 y.,Lower Saxony,At least once per week,0.41418,133,304,0.35872,0.46965
1986,17-29 y.,Lower Saxony,Seldom,0.20631,68,304,0.16074,0.25187
1986,17-29 y.,Lower Saxony,Never,0.30971,103,304,0.25764,0.36177
1986,17-29 y.,North Rhine-Westphalia,At least once per week,0.41139,316,823,0.37775,0.44503
1986,17-29 y.,North Rhine-Westphalia,At least once per month,0.06314,51,823,0.04651,0.07977
1986,17-29 y.,North Rhine-Westphalia,Seldom,0.20577,158,823,0.17813,0.23341
1986,17-29 y.,North Rhine-Westphalia,Never,0.31562,298,823,0.28385,0.34739
1986,17-29 y.,Hesse,At least once per week,0.40951,121,297,0.35349,0.46554
1986,17-29 y.,Hesse,Seldom,0.16310,40,297,0.12101,0.20519
1986,17-29 y.,Hesse,Never,0.37709,136,297,0.32187,0.43230
1986,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.38967,88,209,0.32339,0.45594
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.17272,36,209,0.12135,0.22409
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.31331,85,209,0.25027,0.37635
1986,17-29 y.,Baden-Wuerttemberg,At least once per week,0.38975,230,614,0.35114,0.42836
1986,17-29 y.,Baden-Wuerttemberg,At least once per month,0.09226,52,614,0.06935,0.11517
1986,17-29 y.,Baden-Wuerttemberg,Seldom,0.21015,107,614,0.17789,0.24240
1986,17-29 y.,Baden-Wuerttemberg,Never,0.30681,225,614,0.27030,0.34332
1986,17-29 y.,Bavaria,At least once per week,0.42480,200,486,0.38081,0.46880
1986,17-29 y.,Bavaria,At least once per month,0.06535,34,486,0.04335,0.08734
1986,17-29 y.,Bavaria,Seldom,0.20548,102,486,0.16952,0.24144
1986,17-29 y.,Bavaria,Never,0.29793,150,486,0.25723,0.33863
1986,17-29 y.,Berlin,At least once per week,0.44724,35,67,0.32729,0.56720
1986,17-29 y.,Berlin,Never,0.31694,32,67,0.20469,0.42920
1986,30-45 y.,Schleswig-Holstein,At least once per week,0.29920,31,99,0.20854,0.38986
1986,30-45 y.,Schleswig-Holstein,Never,0.55649,68,99,0.45813,0.65485
1986,30-45 y.,Hamburg,Never,0.34376,42,42,0.19837,0.48914
1986,30-45 y.,Lower Saxony,At least once per week,0.30067,91,299,0.24861,0.35274
1986,30-45 y.,Lower Saxony,Seldom,0.15067,44,299,0.11005,0.19129
1986,30-45 y.,Lower Saxony,Never,0.47134,164,299,0.41467,0.52802
1986,30-45 y.,North Rhine-Westphalia,At least once per week,0.30128,242,930,0.27177,0.33078
1986,30-45 y.,North Rhine-Westphalia,At least once per month,0.07942,65,930,0.06203,0.09681
1986,30-45 y.,North Rhine-Westphalia,Seldom,0.16550,133,930,0.14160,0.18940
1986,30-45 y.,North Rhine-Westphalia,Never,0.44910,490,930,0.41711,0.48108
1986,30-45 y.,Hesse,At least once per week,0.30710,74,301,0.25490,0.35930
1986,30-45 y.,Hesse,Seldom,0.16558,42,301,0.12352,0.20764
1986,30-45 y.,Hesse,Never,0.43947,185,301,0.38330,0.49563
1986,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.19876,32,145,0.13358,0.26394
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.58738,113,145,0.50697,0.66779
1986,30-45 y.,Baden-Wuerttemberg,At least once per week,0.23344,118,599,0.19954,0.26735
1986,30-45 y.,Baden-Wuerttemberg,At least once per month,0.06800,34,599,0.04783,0.08818
1986,30-45 y.,Baden-Wuerttemberg,Seldom,0.19968,92,599,0.16764,0.23172
1986,30-45 y.,Baden-Wuerttemberg,Never,0.49321,355,599,0.45314,0.53328
1986,30-45 y.,Bavaria,At least once per week,0.32270,159,564,0.28409,0.36132
1986,30-45 y.,Bavaria,At least once per month,0.08807,48,564,0.06466,0.11148
1986,30-45 y.,Bavaria,Seldom,0.15500,85,564,0.12511,0.18490
1986,30-45 y.,Bavaria,Never,0.42521,272,564,0.38437,0.46604
1986,30-45 y.,Berlin,Never,0.43356,54,54,0.30014,0.56698
1986,46-65 y.,Schleswig-Holstein,Never,0.56221,53,53,0.42737,0.69706
1986,46-65 y.,Hamburg,Never,0.67665,47,47,0.54147,0.81182
1986,46-65 y.,Lower Saxony,At least once per week,0.18585,60,298,0.14161,0.23009
1986,46-65 y.,Lower Saxony,Never,0.70716,238,298,0.65541,0.75892
1986,46-65 y.,North Rhine-Westphalia,At least once per week,0.18347,136,817,0.15691,0.21003
1986,46-65 y.,North Rhine-Westphalia,Seldom,0.06424,57,817,0.04742,0.08107
1986,46-65 y.,North Rhine-Westphalia,Never,0.70293,624,817,0.67158,0.73429
1986,46-65 y.,Hesse,At least once per week,0.15563,42,295,0.11419,0.19707
1986,46-65 y.,Hesse,Never,0.73222,253,295,0.68161,0.78284
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.76891,205,205,0.71106,0.82675
1986,46-65 y.,Baden-Wuerttemberg,At least once per week,0.13555,64,577,0.10759,0.16351
1986,46-65 y.,Baden-Wuerttemberg,Seldom,0.09123,47,577,0.06771,0.11474
1986,46-65 y.,Baden-Wuerttemberg,Never,0.72547,466,577,0.68902,0.76191
1986,46-65 y.,Bavaria,At least once per week,0.20176,102,495,0.16637,0.23715
1986,46-65 y.,Bavaria,Seldom,0.08452,44,495,0.05999,0.10905
1986,46-65 y.,Bavaria,Never,0.64280,349,495,0.60054,0.68505
1986,46-65 y.,Berlin,Never,0.76602,92,92,0.67904,0.85301
1986,66 and older,Hamburg,Never,0.84777,35,35,0.72701,0.96852
1986,66 and older,Lower Saxony,Never,0.87147,105,105,0.80714,0.93579
1986,66 and older,North Rhine-Westphalia,Never,0.91533,212,212,0.87776,0.95289
1986,66 and older,Hesse,Never,0.84217,76,76,0.75966,0.92469
1986,66 and older,"Rhineland-Palatinate, Saarland",Never,0.93689,89,89,0.88609,0.98770
1986,66 and older,Baden-Wuerttemberg,Never,0.88250,138,138,0.82858,0.93642
1986,66 and older,Bavaria,Never,0.86317,159,159,0.80958,0.91676
1986,66 and older,Berlin,Never,0.93777,33,33,0.85407,1.02147
1988,17-29 y.,Schleswig-Holstein,At least once per week,0.41671,33,33,0.24589,0.58753
1988,17-29 y.,Lower Saxony,At least once per week,0.43120,127,294,0.37449,0.48791
1988,17-29 y.,Lower Saxony,Seldom,0.21598,66,294,0.16886,0.26310
1988,17-29 y.,Lower Saxony,Never,0.29856,101,294,0.24616,0.35096
1988,17-29 y.,North Rhine-Westphalia,At least once per week,0.40177,297,792,0.36760,0.43593
1988,17-29 y.,North Rhine-Westphalia,At least once per month,0.05337,48,792,0.03771,0.06903
1988,17-29 y.,North Rhine-Westphalia,Seldom,0.20454,144,792,0.17643,0.23265
1988,17-29 y.,North Rhine-Westphalia,Never,0.33689,303,792,0.30395,0.36983
1988,17-29 y.,Hesse,At least once per week,0.33775,90,252,0.27924,0.39626
1988,17-29 y.,Hesse,Seldom,0.17808,39,252,0.13075,0.22542
1988,17-29 y.,Hesse,Never,0.39857,123,252,0.33800,0.45914
1988,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.34064,75,197,0.27429,0.40699
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.18627,41,197,0.13176,0.24077
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.35348,81,197,0.28656,0.42041
1988,17-29 y.,Baden-Wuerttemberg,At least once per week,0.42324,223,577,0.38289,0.46359
1988,17-29 y.,Baden-Wuerttemberg,At least once per month,0.10381,56,577,0.07890,0.12872
1988,17-29 y.,Baden-Wuerttemberg,Seldom,0.19944,105,577,0.16681,0.23207
1988,17-29 y.,Baden-Wuerttemberg,Never,0.26763,193,577,0.23148,0.30379
1988,17-29 y.,Bavaria,At least once per week,0.38480,175,458,0.34020,0.42941
1988,17-29 y.,Bavaria,At least once per month,0.08778,41,458,0.06184,0.11373
1988,17-29 y.,Bavaria,Seldom,0.23410,105,458,0.19527,0.27292
1988,17-29 y.,Bavaria,Never,0.28712,137,458,0.24564,0.32860
1988,17-29 y.,Berlin,At least once per week,0.36597,31,70,0.25231,0.47963
1988,17-29 y.,Berlin,Never,0.46386,39,70,0.34619,0.58153
1988,30-45 y.,Schleswig-Holstein,At least once per week,0.32160,34,90,0.22456,0.41864
1988,30-45 y.,Schleswig-Holstein,Never,0.46327,56,90,0.35967,0.56687
1988,30-45 y.,Lower Saxony,At least once per week,0.32640,88,246,0.26769,0.38512
1988,30-45 y.,Lower Saxony,Seldom,0.16719,39,246,0.12047,0.21392
1988,30-45 y.,Lower Saxony,Never,0.41467,119,246,0.35298,0.47636
1988,30-45 y.,North Rhine-Westphalia,At least once per week,0.29603,229,853,0.26538,0.32668
1988,30-45 y.,North Rhine-Westphalia,At least once per month,0.05669,42,853,0.04116,0.07221
1988,30-45 y.,North Rhine-Westphalia,Seldom,0.19479,145,853,0.16820,0.22139
1988,30-45 y.,North Rhine-Westphalia,Never,0.44376,437,853,0.41040,0.47712
1988,30-45 y.,Hesse,At least once per week,0.32913,73,284,0.27438,0.38387
1988,30-45 y.,Hesse,Seldom,0.14879,33,284,0.10733,0.19026
1988,30-45 y.,Hesse,Never,0.43570,178,284,0.37793,0.49347
1988,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.23221,32,127,0.15848,0.30594
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.52185,95,127,0.43463,0.60907
1988,30-45 y.,Baden-Wuerttemberg,At least once per week,0.26287,117,551,0.22608,0.29966
1988,30-45 y.,Baden-Wuerttemberg,At least once per month,0.09840,38,551,0.07351,0.12329
1988,30-45 y.,Baden-Wuerttemberg,Seldom,0.20669,93,551,0.17285,0.24054
1988,30-45 y.,Baden-Wuerttemberg,Never,0.42790,303,551,0.38655,0.46925
1988,30-45 y.,Bavaria,At least once per week,0.30993,136,469,0.26803,0.35183
1988,30-45 y.,Bavaria,Seldom,0.22144,102,469,0.18382,0.25906
1988,30-45 y.,Bavaria,Never,0.39924,231,469,0.35487,0.44362
1988,30-45 y.,Berlin,Never,0.40159,50,50,0.26433,0.53885
1988,46-65 y.,Schleswig-Holstein,Never,0.46089,48,48,0.31838,0.60340
1988,46-65 y.,Hamburg,Never,0.53653,39,39,0.37798,0.69508
1988,46-65 y.,Lower Saxony,At least once per week,0.23509,82,318,0.18841,0.28177
1988,46-65 y.,Lower Saxony,Never,0.68428,236,318,0.63311,0.73545
1988,46-65 y.,North Rhine-Westphalia,At least once per week,0.18164,127,799,0.15489,0.20839
1988,46-65 y.,North Rhine-Westphalia,At least once per month,0.04565,33,799,0.03116,0.06013
1988,46-65 y.,North Rhine-Westphalia,Seldom,0.07001,56,799,0.05230,0.08771
1988,46-65 y.,North Rhine-Westphalia,Never,0.69304,583,799,0.66103,0.72504
1988,46-65 y.,Hesse,At least once per week,0.15349,38,282,0.11134,0.19564
1988,46-65 y.,Hesse,Never,0.69558,244,282,0.64177,0.74938
1988,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.14120,32,220,0.09508,0.18732
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.70876,188,220,0.64859,0.76893
1988,46-65 y.,Baden-Wuerttemberg,At least once per week,0.13202,60,572,0.10425,0.15978
1988,46-65 y.,Baden-Wuerttemberg,Seldom,0.12528,56,572,0.09813,0.15244
1988,46-65 y.,Baden-Wuerttemberg,Never,0.70294,456,572,0.66545,0.74042
1988,46-65 y.,Bavaria,At least once per week,0.19976,94,455,0.16298,0.23654
1988,46-65 y.,Bavaria,Seldom,0.11435,55,455,0.08508,0.14362
1988,46-65 y.,Bavaria,Never,0.60119,306,455,0.55615,0.64623
1988,46-65 y.,Berlin,Never,0.78875,92,92,0.70488,0.87262
1988,66 and older,Lower Saxony,Never,0.82948,100,100,0.75540,0.90357
1988,66 and older,North Rhine-Westphalia,Never,0.85000,195,195,0.79975,0.90025
1988,66 and older,Hesse,Never,0.85121,90,90,0.77727,0.92514
1988,66 and older,"Rhineland-Palatinate, Saarland",Never,0.89143,90,90,0.82680,0.95607
1988,66 and older,Baden-Wuerttemberg,Never,0.86852,140,140,0.81234,0.92469
1988,66 and older,Bavaria,Never,0.84674,154,154,0.78966,0.90382
1990,17-29 y.,Schleswig-Holstein,At least once per week,0.49577,37,37,0.33244,0.65910
1990,17-29 y.,Lower Saxony,At least once per week,0.44706,113,278,0.38851,0.50561
1990,17-29 y.,Lower Saxony,At least once per month,0.11974,32,278,0.08151,0.15797
1990,17-29 y.,Lower Saxony,Seldom,0.21770,61,278,0.16910,0.26630
1990,17-29 y.,Lower Saxony,Never,0.20988,72,278,0.16192,0.25783
1990,17-29 y.,North Rhine-Westphalia,At least once per week,0.41763,288,733,0.38190,0.45335
1990,17-29 y.,North Rhine-Westphalia,At least once per month,0.09895,68,733,0.07732,0.12058
1990,17-29 y.,North Rhine-Westphalia,Seldom,0.22495,139,733,0.19471,0.25520
1990,17-29 y.,North Rhine-Westphalia,Never,0.25329,238,733,0.22179,0.28480
1990,17-29 y.,Hesse,At least once per week,0.45218,106,241,0.38921,0.51515
1990,17-29 y.,Hesse,Seldom,0.24248,55,241,0.18826,0.29671
1990,17-29 y.,Hesse,Never,0.20930,80,241,0.15784,0.26077
1990,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.46923,85,172,0.39443,0.54403
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.19975,32,172,0.13982,0.25967
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.24836,55,172,0.18360,0.31312
1990,17-29 y.,Baden-Wuerttemberg,At least once per week,0.45278,211,534,0.41052,0.49503
1990,17-29 y.,Baden-Wuerttemberg,At least once per month,0.15051,77,534,0.12015,0.18086
1990,17-29 y.,Baden-Wuerttemberg,Seldom,0.22496,117,534,0.18951,0.26040
1990,17-29 y.,Baden-Wuerttemberg,Never,0.16213,129,534,0.13084,0.19342
1990,17-29 y.,Bavaria,At least once per week,0.42725,196,472,0.38258,0.47193
1990,17-29 y.,Bavaria,At least once per month,0.14714,68,472,0.11514,0.17913
1990,17-29 y.,Bavaria,Seldom,0.28033,122,472,0.23977,0.32090
1990,17-29 y.,Bavaria,Never,0.14285,86,472,0.11125,0.17445
1990,17-29 y.,Berlin,At least once per week,0.36913,54,158,0.29364,0.44461
1990,17-29 y.,Berlin,Seldom,0.25182,41,158,0.18392,0.31972
1990,17-29 y.,Berlin,Never,0.32477,63,158,0.25152,0.39802
1990,17-29 y.,Brandenburg,At least once per week,0.16742,31,168,0.11079,0.22404
1990,17-29 y.,Brandenburg,Seldom,0.24528,41,168,0.18002,0.31054
1990,17-29 y.,Brandenburg,Never,0.53845,96,168,0.46284,0.61406
1990,17-29 y.,Mecklenburg-Western Pomerania,Never,0.60010,83,83,0.49407,0.70613
1990,17-29 y.,Saxony,At least once per week,0.20519,69,287,0.15839,0.25200
1990,17-29 y.,Saxony,Seldom,0.22590,72,287,0.17743,0.27436
1990,17-29 y.,Saxony,Never,0.46333,146,287,0.40554,0.52112
1990,17-29 y.,Saxony-Anhalt,At least once per week,0.22828,44,204,0.17054,0.28602
1990,17-29 y.,Saxony-Anhalt,Seldom,0.21657,51,204,0.15991,0.27323
1990,17-29 y.,Saxony-Anhalt,Never,0.50387,109,204,0.43509,0.57266
1990,17-29 y.,Thuringa,At least once per week,0.16628,37,196,0.11402,0.21854
1990,17-29 y.,Thuringa,Seldom,0.20075,40,196,0.14453,0.25697
1990,17-29 y.,Thuringa,Never,0.59788,119,196,0.52906,0.66670
1990,30-45 y.,Lower Saxony,At least once per week,0.36912,90,217,0.30476,0.43348
1990,30-45 y.,Lower Saxony,Seldom,0.27047,65,217,0.21123,0.32970
1990,30-45 y.,Lower Saxony,Never,0.22868,62,217,0.17268,0.28469
1990,30-45 y.,North Rhine-Westphalia,At least once per week,0.33875,252,821,0.30635,0.37114
1990,30-45 y.,North Rhine-Westphalia,At least once per month,0.11698,81,821,0.09498,0.13897
1990,30-45 y.,North Rhine-Westphalia,Seldom,0.25949,204,821,0.22949,0.28950
1990,30-45 y.,North Rhine-Westphalia,Never,0.28386,284,821,0.25300,0.31472
1990,30-45 y.,Hesse,At least once per week,0.37597,83,269,0.31798,0.43396
1990,30-45 y.,Hesse,Seldom,0.23405,56,269,0.18336,0.28474
1990,30-45 y.,Hesse,Never,0.29697,130,269,0.24226,0.35167
1990,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.38610,54,123,0.29970,0.47249
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.33660,69,123,0.25275,0.42046
1990,30-45 y.,Baden-Wuerttemberg,At least once per week,0.31447,137,541,0.27531,0.35363
1990,30-45 y.,Baden-Wuerttemberg,At least once per month,0.10909,46,541,0.08280,0.13539
1990,30-45 y.,Baden-Wuerttemberg,Seldom,0.27645,127,541,0.23873,0.31417
1990,30-45 y.,Baden-Wuerttemberg,Never,0.29609,231,541,0.25759,0.33460
1990,30-45 y.,Bavaria,At least once per week,0.33153,129,460,0.28847,0.37460
1990,30-45 y.,Bavaria,At least once per month,0.12579,53,460,0.09545,0.15613
1990,30-45 y.,Bavaria,Seldom,0.28084,120,460,0.23972,0.32195
1990,30-45 y.,Bavaria,Never,0.25951,158,460,0.21940,0.29961
1990,30-45 y.,Berlin,At least once per week,0.31862,56,197,0.25339,0.38386
1990,30-45 y.,Berlin,Seldom,0.23623,50,197,0.17677,0.29570
1990,30-45 y.,Berlin,Never,0.37873,91,197,0.31082,0.44664
1990,30-45 y.,Brandenburg,Seldom,0.16428,43,227,0.11597,0.21259
1990,30-45 y.,Brandenburg,Never,0.67001,184,227,0.60870,0.73131
1990,30-45 y.,Mecklenburg-Western Pomerania,Never,0.66055,111,111,0.57205,0.74904
1990,30-45 y.,Saxony,At least once per week,0.17165,80,422,0.13563,0.20767
1990,30-45 y.,Saxony,Seldom,0.16054,71,422,0.12547,0.19561
1990,30-45 y.,Saxony,Never,0.61211,271,422,0.56556,0.65866
1990,30-45 y.,Saxony-Anhalt,At least once per week,0.11254,32,250,0.07329,0.15180
1990,30-45 y.,Saxony-Anhalt,Seldom,0.12579,39,250,0.08460,0.16698
1990,30-45 y.,Saxony-Anhalt,Never,0.66847,179,250,0.61000,0.72694
1990,30-45 y.,Thuringa,At least once per week,0.17900,41,233,0.12967,0.22833
1990,30-45 y.,Thuringa,Seldom,0.16489,41,233,0.11714,0.21264
1990,30-45 y.,Thuringa,Never,0.63110,151,233,0.56901,0.69319
1990,46-65 y.,Schleswig-Holstein,Never,0.28007,34,34,0.12686,0.43327
1990,46-65 y.,Lower Saxony,At least once per week,0.25170,83,316,0.20377,0.29962
1990,46-65 y.,Lower Saxony,Seldom,0.15772,52,316,0.11747,0.19797
1990,46-65 y.,Lower Saxony,Never,0.53687,181,316,0.48180,0.59194
1990,46-65 y.,North Rhine-Westphalia,At least once per week,0.24157,153,755,0.21102,0.27212
1990,46-65 y.,North Rhine-Westphalia,At least once per month,0.08008,54,755,0.06071,0.09945
1990,46-65 y.,North Rhine-Westphalia,Seldom,0.15082,108,755,0.12527,0.17636
1990,46-65 y.,North Rhine-Westphalia,Never,0.51787,440,755,0.48220,0.55353
1990,46-65 y.,Hesse,At least once per week,0.23070,56,297,0.18271,0.27869
1990,46-65 y.,Hesse,Seldom,0.16968,39,297,0.12691,0.21244
1990,46-65 y.,Hesse,Never,0.54750,202,297,0.49079,0.60420
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.65525,156,156,0.58042,0.73007
1990,46-65 y.,Baden-Wuerttemberg,At least once per week,0.20114,81,537,0.16721,0.23508
1990,46-65 y.,Baden-Wuerttemberg,At least once per month,0.07348,38,537,0.05139,0.09557
1990,46-65 y.,Baden-Wuerttemberg,Seldom,0.19890,95,537,0.16511,0.23270
1990,46-65 y.,Baden-Wuerttemberg,Never,0.52116,323,537,0.47887,0.56345
1990,46-65 y.,Bavaria,At least once per week,0.22027,91,461,0.18240,0.25814
1990,46-65 y.,Bavaria,At least once per month,0.10035,44,461,0.07289,0.12781
1990,46-65 y.,Bavaria,Seldom,0.25128,100,461,0.21164,0.29092
1990,46-65 y.,Bavaria,Never,0.41669,226,461,0.37164,0.46174
1990,46-65 y.,Berlin,Never,0.59564,124,124,0.50890,0.68237
1990,46-65 y.,Brandenburg,Never,0.73419,165,165,0.66658,0.80180
1990,46-65 y.,Mecklenburg-Western Pomerania,Never,0.77620,122,122,0.70193,0.85046
1990,46-65 y.,Saxony,At least once per week,0.08438,39,363,0.05574,0.11301
1990,46-65 y.,Saxony,Never,0.77231,324,363,0.72911,0.81550
1990,46-65 y.,Saxony-Anhalt,Never,0.79792,184,184,0.73974,0.85610
1990,46-65 y.,Thuringa,Never,0.79711,180,180,0.73819,0.85602
1990,66 and older,Lower Saxony,Never,0.77275,90,90,0.68568,0.85981
1990,66 and older,North Rhine-Westphalia,Never,0.78824,183,183,0.72888,0.84760
1990,66 and older,Hesse,Never,0.74765,82,82,0.65306,0.84225
1990,66 and older,"Rhineland-Palatinate, Saarland",Never,0.87505,80,80,0.80213,0.94797
1990,66 and older,Baden-Wuerttemberg,Never,0.79251,130,130,0.72253,0.86249
1990,66 and older,Bavaria,Never,0.71607,141,141,0.64138,0.79076
