year,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,At least once per month,0.05069,313,4869,0.04452,0.05685
2015,3rd Quintile,Seldom,0.12173,658,4869,0.11255,0.13092
2015,3rd Quintile,Never,0.32154,1854,4869,0.30841,0.33466
2015,4th Quintile,At least once per week,0.42512,2353,4769,0.41109,0.43915
2015,4th Quintile,At least once per month,0.05190,288,4769,0.04560,0.05819
2015,4th Quintile,Seldom,0.13606,764,4769,0.12633,0.14579
2015,4th Quintile,Never,0.24909,1364,4769,0.23681,0.26136
2015,5th Quintile,At least once per week,0.52930,3009,5093,0.51559,0.54301
2015,5th Quintile,At least once per month,0.05590,302,5093,0.04959,0.06221
2015,5th Quintile,Seldom,0.11683,690,5093,0.10801,0.12566
2015,5th Quintile,Never,0.19162,1092,5093,0.18081,0.20243
2017,1st Quintile,At least once per week,0.26252,1878,6172,0.25155,0.27350
2017,1st Quintile,At least once per month,0.03056,285,6172,0.02626,0.03485
2017,1st Quintile,Seldom,0.09198,792,6172,0.08477,0.09919
2017,1st Quintile,Never,0.39380,3217,6172,0.38161,0.40599
2017,2nd Quintile,At least once per week,0.28972,1693,4930,0.27706,0.30239
2017,2nd Quintile,At least once per month,0.03656,243,4930,0.03132,0.04180
2017,2nd Quintile,Seldom,0.09418,653,4930,0.08603,0.10234
2017,2nd Quintile,Never,0.40420,2341,4930,0.39050,0.41790
2017,3rd Quintile,At least once per week,0.36288,1911,4425,0.34871,0.37705
2017,3rd Quintile,At least once per month,0.04457,226,4425,0.03849,0.05066
2017,3rd Quintile,Seldom,0.11597,637,4425,0.10654,0.12541
2017,3rd Quintile,Never,0.31032,1651,4425,0.29669,0.32395
2017,4th Quintile,At least once per week,0.43435,2213,4331,0.41958,0.44911
2017,4th Quintile,At least once per month,0.05323,265,4331,0.04655,0.05992
2017,4th Quintile,Seldom,0.13465,662,4331,0.12449,0.14482
2017,4th Quintile,Never,0.25175,1191,4331,0.23882,0.26467
2017,5th Quintile,At least once per week,0.52554,2762,4533,0.51100,0.54008
2017,5th Quintile,At least once per month,0.05933,290,4533,0.05245,0.06621
2017,5th Quintile,Seldom,0.12104,607,4533,0.11155,0.13054
2017,5th Quintile,Never,0.18056,874,4533,0.16936,0.19176
2019,1st Quintile,At least once per week,0.33683,2742,7025,0.32577,0.34788
2019,1st Quintile,At least once per month,0.02896,317,7025,0.02504,0.03288
2019,1st Quintile,Seldom,0.08910,890,7025,0.08243,0.09576
2019,1st Quintile,Never,0.32972,3076,7025,0.31873,0.34072
2019,2nd Quintile,At least once per week,0.37258,2190,4913,0.35906,0.38610
2019,2nd Quintile,At least once per month,0.02954,195,4913,0.02481,0.03428
2019,2nd Quintile,Seldom,0.12026,714,4913,0.11116,0.12935
2019,2nd Quintile,Never,0.29352,1814,4913,0.28079,0.30626
2019,3rd Quintile,At least once per week,0.42744,2333,4518,0.41302,0.44187
2019,3rd Quintile,At least once per month,0.04963,227,4518,0.04330,0.05597
2019,3rd Quintile,Seldom,0.12397,694,4518,0.11436,0.13358
2019,3rd Quintile,Never,0.23561,1264,4518,0.22324,0.24799
2019,4th Quintile,At least once per week,0.51290,2538,4262,0.49789,0.52791
2019,4th Quintile,At least once per month,0.04325,206,4262,0.03714,0.04936
2019,4th Quintile,Seldom,0.11413,584,4262,0.10458,0.12368
2019,4th Quintile,Never,0.18205,934,4262,0.17047,0.19364
2019,5th Quintile,At least once per week,0.60154,3292,4775,0.58766,0.61543
2019,5th Quintile,At least once per month,0.04591,242,4775,0.03997,0.05185
2019,5th Quintile,Seldom,0.10640,531,4775,0.09765,0.11515
2019,5th Quintile,Never,0.14155,710,4775,0.13166,0.15143
2021,1st Quintile,At least once per week,0.34517,1440,3190,0.32867,0.36167
2021,1st Quintile,At least once per month,0.05193,226,3190,0.04423,0.05963
2021,1st Quintile,Seldom,0.12891,503,3190,0.11728,0.14054
2021,1st Quintile,Never,0.24026,1021,3190,0.22543,0.25509
2021,2nd Quintile,At least once per week,0.37972,1696,3386,0.36337,0.39607
2021,2nd Quintile,At least once per month,0.06949,268,3386,0.06092,0.07805
2021,2nd Quintile,Seldom,0.13818,552,3386,0.12656,0.14981
2021,2nd Quintile,Never,0.22082,870,3386,0.20684,0.23479
2021,3rd Quintile,At least once per week,0.43775,1626,3009,0.42002,0.45548
2021,3rd Quintile,At least once per month,0.07368,281,3009,0.06434,0.08301
2021,3rd Quintile,Seldom,0.14020,504,3009,0.12779,0.15261
2021,3rd Quintile,Never,0.16799,598,3009,0.15463,0.18135
2021,4th Quintile,At least once per week,0.51289,2038,3242,0.49569,0.53010
2021,4th Quintile,At least once per month,0.08213,294,3242,0.07267,0.09158
2021,4th Quintile,Seldom,0.10795,401,3242,0.09727,0.11863
2021,4th Quintile,Never,0.15712,509,3242,0.14459,0.16964
2021,5th Quintile,At least once per week,0.61505,3035,4302,0.60051,0.62959
2021,5th Quintile,At least once per month,0.07772,363,4302,0.06972,0.08572
2021,5th Quintile,Seldom,0.09439,463,4302,0.08565,0.10313
2021,5th Quintile,Never,0.08999,441,4302,0.08144,0.09854
