year,age_gr,migback,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,17-29 y.,No migration background,At least once per month,0.09693,299,3037,0.08641,0.10746
2001,17-29 y.,No migration background,Seldom,0.22152,697,3037,0.20675,0.23630
2001,17-29 y.,No migration background,Never,0.25549,791,3037,0.23998,0.27101
2001,17-29 y.,Direct migration background,At least once per week,0.29737,149,496,0.25710,0.33764
2001,17-29 y.,Direct migration background,At least once per month,0.11235,51,496,0.08453,0.14017
2001,17-29 y.,Direct migration background,Seldom,0.15235,74,496,0.12069,0.18401
2001,17-29 y.,Direct migration background,Never,0.43740,222,496,0.39370,0.48110
2001,17-29 y.,Indirect migration background,At least once per week,0.41038,210,544,0.36900,0.45175
2001,17-29 y.,Indirect migration background,At least once per month,0.07581,50,544,0.05355,0.09807
2001,17-29 y.,Indirect migration background,Seldom,0.23042,122,544,0.19500,0.26584
2001,17-29 y.,Indirect migration background,Never,0.27721,162,544,0.23956,0.31486
2001,30-45 y.,No migration background,At least once per week,0.33262,1930,6086,0.32078,0.34446
2001,30-45 y.,No migration background,At least once per month,0.08342,489,6086,0.07647,0.09037
2001,30-45 y.,No migration background,Seldom,0.22659,1403,6086,0.21608,0.23711
2001,30-45 y.,No migration background,Never,0.35070,2264,6086,0.33871,0.36269
2001,30-45 y.,Direct migration background,At least once per week,0.20189,188,1033,0.17740,0.22638
2001,30-45 y.,Direct migration background,At least once per month,0.06037,53,1033,0.04583,0.07490
2001,30-45 y.,Direct migration background,Seldom,0.16682,177,1033,0.14407,0.18956
2001,30-45 y.,Direct migration background,Never,0.56481,615,1033,0.53456,0.59506
2001,30-45 y.,Indirect migration background,At least once per week,0.40785,57,155,0.33023,0.48547
2001,30-45 y.,Indirect migration background,Seldom,0.21290,35,155,0.14824,0.27755
2001,30-45 y.,Indirect migration background,Never,0.28573,63,155,0.21438,0.35708
2001,46-65 y.,No migration background,At least once per week,0.26349,1524,5945,0.25229,0.27469
2001,46-65 y.,No migration background,At least once per month,0.05021,295,5945,0.04466,0.05577
2001,46-65 y.,No migration background,Seldom,0.14444,875,5945,0.13551,0.15338
2001,46-65 y.,No migration background,Never,0.52807,3251,5945,0.51538,0.54077
2001,46-65 y.,Direct migration background,At least once per week,0.13547,114,1032,0.11458,0.15636
2001,46-65 y.,Direct migration background,At least once per month,0.04214,31,1032,0.02988,0.05441
2001,46-65 y.,Direct migration background,Seldom,0.11081,106,1032,0.09165,0.12997
2001,46-65 y.,Direct migration background,Never,0.69568,781,1032,0.66760,0.72377
2001,66 and older,No migration background,At least once per week,0.12854,401,3002,0.11656,0.14051
2001,66 and older,No migration background,At least once per month,0.02236,73,3002,0.01707,0.02765
2001,66 and older,No migration background,Seldom,0.05333,166,3002,0.04529,0.06137
2001,66 and older,No migration background,Never,0.77658,2362,3002,0.76167,0.79148
2001,66 and older,Direct migration background,Never,0.87191,295,295,0.83371,0.91011
2003,17-29 y.,No migration background,At least once per week,0.46761,1504,3110,0.45007,0.48515
2003,17-29 y.,No migration background,At least once per month,0.11159,344,3110,0.10053,0.12266
2003,17-29 y.,No migration background,Seldom,0.21891,706,3110,0.20437,0.23344
2003,17-29 y.,No migration background,Never,0.19574,556,3110,0.18180,0.20969
2003,17-29 y.,Direct migration background,At least once per week,0.34921,135,377,0.30102,0.39739
2003,17-29 y.,Direct migration background,At least once per month,0.10479,42,377,0.07383,0.13574
2003,17-29 y.,Direct migration background,Seldom,0.20362,75,377,0.16292,0.24433
2003,17-29 y.,Direct migration background,Never,0.33523,125,377,0.28752,0.38295
2003,17-29 y.,Indirect migration background,At least once per week,0.43263,221,502,0.38925,0.47601
2003,17-29 y.,Indirect migration background,At least once per month,0.10209,54,502,0.07557,0.12860
2003,17-29 y.,Indirect migration background,Seldom,0.19804,100,502,0.16314,0.23293
2003,17-29 y.,Indirect migration background,Never,0.26183,127,502,0.22334,0.30033
2003,30-45 y.,No migration background,At least once per week,0.40937,2433,5794,0.39671,0.42204
2003,30-45 y.,No migration background,At least once per month,0.10241,588,5794,0.09460,0.11022
2003,30-45 y.,No migration background,Seldom,0.24427,1386,5794,0.23321,0.25534
2003,30-45 y.,No migration background,Never,0.23797,1387,5794,0.22700,0.24893
2003,30-45 y.,Direct migration background,At least once per week,0.22130,197,885,0.19393,0.24866
2003,30-45 y.,Direct migration background,At least once per month,0.06634,59,885,0.04993,0.08274
2003,30-45 y.,Direct migration background,Seldom,0.20329,173,885,0.17676,0.22982
2003,30-45 y.,Direct migration background,Never,0.49990,456,885,0.46694,0.53286
2003,30-45 y.,Indirect migration background,At least once per week,0.34305,73,196,0.27642,0.40969
2003,30-45 y.,Indirect migration background,Seldom,0.22199,42,196,0.16366,0.28032
2003,30-45 y.,Indirect migration background,Never,0.35009,81,196,0.28314,0.41704
2003,46-65 y.,No migration background,At least once per week,0.34051,2378,6493,0.32898,0.35204
2003,46-65 y.,No migration background,At least once per month,0.06903,463,6493,0.06286,0.07520
2003,46-65 y.,No migration background,Seldom,0.20292,1336,6493,0.19313,0.21270
2003,46-65 y.,No migration background,Never,0.37817,2316,6493,0.36638,0.38997
2003,46-65 y.,Direct migration background,At least once per week,0.16525,155,981,0.14199,0.18850
2003,46-65 y.,Direct migration background,At least once per month,0.03834,38,981,0.02632,0.05037
2003,46-65 y.,Direct migration background,Seldom,0.15522,134,981,0.13255,0.17789
2003,46-65 y.,Direct migration background,Never,0.63381,654,981,0.60365,0.66397
2003,66 and older,No migration background,At least once per week,0.19446,676,3265,0.18088,0.20804
2003,66 and older,No migration background,At least once per month,0.03213,110,3265,0.02608,0.03818
2003,66 and older,No migration background,Seldom,0.08693,284,3265,0.07727,0.09660
2003,66 and older,No migration background,Never,0.68088,2195,3265,0.66489,0.69687
2003,66 and older,Direct migration background,At least once per week,0.10883,33,322,0.07476,0.14290
2003,66 and older,Direct migration background,Never,0.78743,289,322,0.74267,0.83219
2005,17-29 y.,No migration background,At least once per week,0.43397,1354,2984,0.41619,0.45176
2005,17-29 y.,No migration background,At least once per month,0.11946,356,2984,0.10782,0.13110
2005,17-29 y.,No migration background,Seldom,0.24456,702,2984,0.22914,0.25999
2005,17-29 y.,No migration background,Never,0.19877,572,2984,0.18445,0.21309
2005,17-29 y.,Direct migration background,At least once per week,0.40810,119,313,0.35357,0.46264
2005,17-29 y.,Direct migration background,At least once per month,0.15045,41,313,0.11078,0.19012
2005,17-29 y.,Direct migration background,Seldom,0.16425,66,313,0.12314,0.20536
2005,17-29 y.,Direct migration background,Never,0.26481,87,313,0.21585,0.31377
2005,17-29 y.,Indirect migration background,At least once per week,0.36835,207,513,0.32657,0.41014
2005,17-29 y.,Indirect migration background,At least once per month,0.15699,70,513,0.12547,0.18850
2005,17-29 y.,Indirect migration background,Seldom,0.26638,121,513,0.22809,0.30467
2005,17-29 y.,Indirect migration background,Never,0.20084,115,513,0.16614,0.23555
2005,30-45 y.,No migration background,At least once per week,0.36431,1880,5020,0.35099,0.37762
2005,30-45 y.,No migration background,At least once per month,0.09949,482,5020,0.09121,0.10777
2005,30-45 y.,No migration background,Seldom,0.23396,1204,5020,0.22225,0.24568
2005,30-45 y.,No migration background,Never,0.29562,1454,5020,0.28300,0.30825
2005,30-45 y.,Direct migration background,At least once per week,0.19571,154,790,0.16803,0.22339
2005,30-45 y.,Direct migration background,At least once per month,0.06744,53,790,0.04994,0.08494
2005,30-45 y.,Direct migration background,Seldom,0.24107,171,790,0.21122,0.27091
2005,30-45 y.,Direct migration background,Never,0.48518,412,790,0.45030,0.52005
2005,30-45 y.,Indirect migration background,At least once per week,0.34212,83,225,0.27999,0.40425
2005,30-45 y.,Indirect migration background,Seldom,0.23853,60,225,0.18272,0.29434
2005,30-45 y.,Indirect migration background,Never,0.35147,82,225,0.28894,0.41399
2005,46-65 y.,No migration background,At least once per week,0.30533,2047,6038,0.29372,0.31695
2005,46-65 y.,No migration background,At least once per month,0.07157,416,6038,0.06507,0.07807
2005,46-65 y.,No migration background,Seldom,0.18568,1152,6038,0.17587,0.19549
2005,46-65 y.,No migration background,Never,0.42923,2423,6038,0.41674,0.44171
2005,46-65 y.,Direct migration background,At least once per week,0.16450,147,887,0.14009,0.18891
2005,46-65 y.,Direct migration background,At least once per month,0.04341,38,887,0.02999,0.05683
2005,46-65 y.,Direct migration background,Seldom,0.14118,115,887,0.11825,0.16411
2005,46-65 y.,Direct migration background,Never,0.64529,587,887,0.61379,0.67679
2005,66 and older,No migration background,At least once per week,0.18896,702,3353,0.17571,0.20222
2005,66 and older,No migration background,At least once per month,0.03579,134,3353,0.02950,0.04208
2005,66 and older,No migration background,Seldom,0.06999,247,3353,0.06135,0.07862
2005,66 and older,No migration background,Never,0.68863,2270,3353,0.67295,0.70431
2005,66 and older,Direct migration background,At least once per week,0.12741,41,333,0.09154,0.16328
2005,66 and older,Direct migration background,Never,0.78797,292,333,0.74400,0.83194
2007,17-29 y.,No migration background,At least once per week,0.39195,1177,2677,0.37345,0.41044
2007,17-29 y.,No migration background,At least once per month,0.10720,313,2677,0.09548,0.11892
2007,17-29 y.,No migration background,Seldom,0.20828,606,2677,0.19289,0.22366
2007,17-29 y.,No migration background,Never,0.20494,581,2677,0.18965,0.22024
2007,17-29 y.,Direct migration background,At least once per week,0.33717,108,267,0.28036,0.39398
2007,17-29 y.,Direct migration background,At least once per month,0.12516,31,267,0.08540,0.16493
2007,17-29 y.,Direct migration background,Seldom,0.18535,47,267,0.13865,0.23204
2007,17-29 y.,Direct migration background,Never,0.28528,81,267,0.23101,0.33954
2007,17-29 y.,Indirect migration background,At least once per week,0.37552,186,442,0.33032,0.42072
2007,17-29 y.,Indirect migration background,At least once per month,0.11805,66,442,0.08794,0.14817
2007,17-29 y.,Indirect migration background,Seldom,0.17644,76,442,0.14086,0.21202
2007,17-29 y.,Indirect migration background,Never,0.24404,114,442,0.20395,0.28413
2007,30-45 y.,No migration background,At least once per week,0.40269,1901,4739,0.38873,0.41666
2007,30-45 y.,No migration background,At least once per month,0.08724,420,4739,0.07921,0.09528
2007,30-45 y.,No migration background,Seldom,0.22523,1087,4739,0.21334,0.23713
2007,30-45 y.,No migration background,Never,0.28057,1331,4739,0.26778,0.29336
2007,30-45 y.,Direct migration background,At least once per week,0.22803,149,686,0.19661,0.25946
2007,30-45 y.,Direct migration background,At least once per month,0.06770,46,686,0.04889,0.08652
2007,30-45 y.,Direct migration background,Seldom,0.24624,152,686,0.21397,0.27850
2007,30-45 y.,Direct migration background,Never,0.45673,339,686,0.41943,0.49403
2007,30-45 y.,Indirect migration background,At least once per week,0.34692,85,240,0.28657,0.40727
2007,30-45 y.,Indirect migration background,Seldom,0.24380,66,240,0.18937,0.29824
2007,30-45 y.,Indirect migration background,Never,0.27473,89,240,0.21813,0.33132
2007,46-65 y.,No migration background,At least once per week,0.34084,2285,6188,0.32903,0.35265
2007,46-65 y.,No migration background,At least once per month,0.06342,430,6188,0.05734,0.06949
2007,46-65 y.,No migration background,Seldom,0.18964,1124,6188,0.17987,0.19941
2007,46-65 y.,No migration background,Never,0.39871,2349,6188,0.38651,0.41091
2007,46-65 y.,Direct migration background,At least once per week,0.20551,158,756,0.17669,0.23433
2007,46-65 y.,Direct migration background,Seldom,0.12796,109,756,0.10414,0.15179
2007,46-65 y.,Direct migration background,Never,0.61316,489,756,0.57842,0.64790
2007,66 and older,No migration background,At least once per week,0.23829,1002,3907,0.22493,0.25165
2007,66 and older,No migration background,At least once per month,0.03074,131,3907,0.02532,0.03615
2007,66 and older,No migration background,Seldom,0.07613,324,3907,0.06781,0.08444
2007,66 and older,No migration background,Never,0.63667,2450,3907,0.62158,0.65175
2007,66 and older,Direct migration background,At least once per week,0.11068,39,339,0.07723,0.14412
2007,66 and older,Direct migration background,Never,0.78272,300,339,0.73876,0.82669
2008,17-29 y.,No migration background,At least once per week,0.46035,1266,2484,0.44075,0.47996
2008,17-29 y.,No migration background,At least once per month,0.10445,275,2484,0.09242,0.11648
2008,17-29 y.,No migration background,Seldom,0.19716,525,2484,0.18151,0.21281
2008,17-29 y.,No migration background,Never,0.16254,418,2484,0.14803,0.17705
2008,17-29 y.,Direct migration background,At least once per week,0.46713,105,202,0.39815,0.53610
2008,17-29 y.,Direct migration background,Seldom,0.17544,38,202,0.12286,0.22802
2008,17-29 y.,Direct migration background,Never,0.24756,59,202,0.18789,0.30722
2008,17-29 y.,Indirect migration background,At least once per week,0.41656,201,429,0.36986,0.46327
2008,17-29 y.,Indirect migration background,At least once per month,0.12057,56,429,0.08972,0.15142
2008,17-29 y.,Indirect migration background,Seldom,0.17303,76,429,0.13719,0.20886
2008,17-29 y.,Indirect migration background,Never,0.16460,96,429,0.12947,0.19973
2008,30-45 y.,No migration background,At least once per week,0.44473,1896,4279,0.42983,0.45962
2008,30-45 y.,No migration background,At least once per month,0.09983,431,4279,0.09085,0.10881
2008,30-45 y.,No migration background,Seldom,0.23418,1007,4279,0.22149,0.24687
2008,30-45 y.,No migration background,Never,0.21704,945,4279,0.20469,0.22940
2008,30-45 y.,Direct migration background,At least once per week,0.27122,158,599,0.23559,0.30685
2008,30-45 y.,Direct migration background,At least once per month,0.08855,48,599,0.06578,0.11132
2008,30-45 y.,Direct migration background,Seldom,0.23851,139,599,0.20435,0.27266
2008,30-45 y.,Direct migration background,Never,0.39213,254,599,0.35299,0.43126
2008,30-45 y.,Indirect migration background,At least once per week,0.39310,96,267,0.33440,0.45180
2008,30-45 y.,Indirect migration background,At least once per month,0.15706,32,267,0.11334,0.20079
2008,30-45 y.,Indirect migration background,Seldom,0.17090,64,267,0.12566,0.21613
2008,30-45 y.,Indirect migration background,Never,0.27783,75,267,0.22400,0.33166
2008,46-65 y.,No migration background,At least once per week,0.40447,2544,5911,0.39196,0.41698
2008,46-65 y.,No migration background,At least once per month,0.07025,430,5911,0.06374,0.07677
2008,46-65 y.,No migration background,Seldom,0.21425,1240,5911,0.20379,0.22471
2008,46-65 y.,No migration background,Never,0.30428,1697,5911,0.29255,0.31601
2008,46-65 y.,Direct migration background,At least once per week,0.23199,177,703,0.20076,0.26321
2008,46-65 y.,Direct migration background,At least once per month,0.04690,37,703,0.03126,0.06254
2008,46-65 y.,Direct migration background,Seldom,0.13478,88,703,0.10952,0.16004
2008,46-65 y.,Direct migration background,Never,0.57502,401,703,0.53845,0.61159
2008,66 and older,No migration background,At least once per week,0.30050,1248,3887,0.28608,0.31491
2008,66 and older,No migration background,At least once per month,0.03372,130,3887,0.02805,0.03940
2008,66 and older,No migration background,Seldom,0.10941,426,3887,0.09960,0.11923
2008,66 and older,No migration background,Never,0.54448,2083,3887,0.52883,0.56014
2008,66 and older,Direct migration background,At least once per week,0.14846,57,355,0.11142,0.18549
2008,66 and older,Direct migration background,Seldom,0.07014,31,355,0.04354,0.09674
2008,66 and older,Direct migration background,Never,0.76038,267,355,0.71592,0.80485
2009,17-29 y.,No migration background,At least once per week,0.45330,1078,2287,0.43289,0.47371
2009,17-29 y.,No migration background,At least once per month,0.10785,289,2287,0.09514,0.12057
2009,17-29 y.,No migration background,Seldom,0.19877,500,2287,0.18241,0.21513
2009,17-29 y.,No migration background,Never,0.17499,420,2287,0.15941,0.19057
2009,17-29 y.,Direct migration background,At least once per week,0.41127,76,150,0.33226,0.49028
2009,17-29 y.,Direct migration background,Seldom,0.19698,38,150,0.13312,0.26084
2009,17-29 y.,Direct migration background,Never,0.20490,36,150,0.14009,0.26971
2009,17-29 y.,Indirect migration background,At least once per week,0.38677,164,382,0.33787,0.43568
2009,17-29 y.,Indirect migration background,At least once per month,0.12076,48,382,0.08804,0.15347
2009,17-29 y.,Indirect migration background,Seldom,0.22871,86,382,0.18653,0.27088
2009,17-29 y.,Indirect migration background,Never,0.16505,84,382,0.12778,0.20233
2009,30-45 y.,No migration background,At least once per week,0.40450,1551,3856,0.38900,0.41999
2009,30-45 y.,No migration background,At least once per month,0.10687,368,3856,0.09712,0.11662
2009,30-45 y.,No migration background,Seldom,0.22386,870,3856,0.21070,0.23702
2009,30-45 y.,No migration background,Never,0.25986,1067,3856,0.24601,0.27370
2009,30-45 y.,Direct migration background,At least once per week,0.29649,134,529,0.25754,0.33545
2009,30-45 y.,Direct migration background,At least once per month,0.10080,53,529,0.07512,0.12648
2009,30-45 y.,Direct migration background,Seldom,0.22167,118,529,0.18624,0.25710
2009,30-45 y.,Direct migration background,Never,0.37704,224,529,0.33570,0.41838
2009,30-45 y.,Indirect migration background,At least once per week,0.36217,93,268,0.30452,0.41982
2009,30-45 y.,Indirect migration background,At least once per month,0.17538,34,268,0.12976,0.22100
2009,30-45 y.,Indirect migration background,Seldom,0.22153,67,268,0.17171,0.27134
2009,30-45 y.,Indirect migration background,Never,0.23589,74,268,0.18496,0.28681
2009,46-65 y.,No migration background,At least once per week,0.35925,2153,5636,0.34672,0.37178
2009,46-65 y.,No migration background,At least once per month,0.05952,350,5636,0.05334,0.06570
2009,46-65 y.,No migration background,Seldom,0.19906,1109,5636,0.18863,0.20948
2009,46-65 y.,No migration background,Never,0.37627,2024,5636,0.36362,0.38892
2009,46-65 y.,Direct migration background,At least once per week,0.23357,142,617,0.20015,0.26698
2009,46-65 y.,Direct migration background,At least once per month,0.04739,33,617,0.03061,0.06417
2009,46-65 y.,Direct migration background,Seldom,0.13932,82,617,0.11197,0.16666
2009,46-65 y.,Direct migration background,Never,0.57798,360,617,0.53898,0.61698
2009,66 and older,No migration background,At least once per week,0.25907,1057,3787,0.24511,0.27302
2009,66 and older,No migration background,At least once per month,0.03240,123,3787,0.02676,0.03804
2009,66 and older,No migration background,Seldom,0.08103,313,3787,0.07233,0.08972
2009,66 and older,No migration background,Never,0.61234,2294,3787,0.59682,0.62786
2009,66 and older,Direct migration background,At least once per week,0.11534,44,305,0.07943,0.15125
2009,66 and older,Direct migration background,Never,0.79498,261,305,0.74959,0.84036
2011,17-29 y.,No migration background,At least once per week,0.46144,1434,3204,0.44417,0.47870
2011,17-29 y.,No migration background,At least once per month,0.08680,299,3204,0.07705,0.09655
2011,17-29 y.,No migration background,Seldom,0.18223,617,3204,0.16886,0.19560
2011,17-29 y.,No migration background,Never,0.19543,854,3204,0.18169,0.20916
2011,17-29 y.,Direct migration background,At least once per week,0.34379,130,414,0.29799,0.38960
2011,17-29 y.,Direct migration background,Seldom,0.19630,75,414,0.15799,0.23461
2011,17-29 y.,Direct migration background,Never,0.37407,209,414,0.32740,0.42074
2011,17-29 y.,Indirect migration background,At least once per week,0.41842,239,525,0.37618,0.46066
2011,17-29 y.,Indirect migration background,At least once per month,0.07341,46,525,0.05108,0.09574
2011,17-29 y.,Indirect migration background,Seldom,0.21425,102,525,0.17912,0.24938
2011,17-29 y.,Indirect migration background,Never,0.18019,138,525,0.14728,0.21310
2011,30-45 y.,No migration background,At least once per week,0.41582,2967,7816,0.40489,0.42675
2011,30-45 y.,No migration background,At least once per month,0.10820,653,7816,0.10131,0.11509
2011,30-45 y.,No migration background,Seldom,0.19406,1510,7816,0.18529,0.20283
2011,30-45 y.,No migration background,Never,0.27953,2686,7816,0.26958,0.28948
2011,30-45 y.,Direct migration background,At least once per week,0.29416,391,1492,0.27104,0.31729
2011,30-45 y.,Direct migration background,At least once per month,0.05154,74,1492,0.04032,0.06276
2011,30-45 y.,Direct migration background,Seldom,0.20526,260,1492,0.18476,0.22577
2011,30-45 y.,Direct migration background,Never,0.44826,767,1492,0.42301,0.47350
2011,30-45 y.,Indirect migration background,At least once per week,0.34376,209,604,0.30585,0.38167
2011,30-45 y.,Indirect migration background,At least once per month,0.08234,44,604,0.06040,0.10428
2011,30-45 y.,Indirect migration background,Seldom,0.23759,125,604,0.20362,0.27157
2011,30-45 y.,Indirect migration background,Never,0.32980,226,604,0.29227,0.36733
2011,46-65 y.,No migration background,At least once per week,0.36745,3146,8030,0.35690,0.37799
2011,46-65 y.,No migration background,At least once per month,0.05746,480,8030,0.05237,0.06255
2011,46-65 y.,No migration background,Seldom,0.17940,1351,8030,0.17100,0.18779
2011,46-65 y.,No migration background,Never,0.39016,3053,8030,0.37949,0.40083
2011,46-65 y.,Direct migration background,At least once per week,0.25662,245,945,0.22876,0.28448
2011,46-65 y.,Direct migration background,At least once per month,0.04354,40,945,0.03052,0.05656
2011,46-65 y.,Direct migration background,Seldom,0.15451,139,945,0.13146,0.17757
2011,46-65 y.,Direct migration background,Never,0.54020,521,945,0.50840,0.57199
2011,46-65 y.,Indirect migration background,At least once per week,0.36915,44,87,0.26716,0.47115
2011,46-65 y.,Indirect migration background,Never,0.40215,43,87,0.29852,0.50578
2011,66 and older,No migration background,At least once per week,0.28384,1462,4667,0.27091,0.29678
2011,66 and older,No migration background,At least once per month,0.02540,126,4667,0.02089,0.02992
2011,66 and older,No migration background,Seldom,0.07344,359,4667,0.06596,0.08093
2011,66 and older,No migration background,Never,0.59658,2720,4667,0.58250,0.61066
2011,66 and older,Direct migration background,At least once per week,0.16100,79,382,0.12410,0.19791
2011,66 and older,Direct migration background,Never,0.75797,303,382,0.71497,0.80098
2013,17-29 y.,No migration background,At least once per week,0.56309,1640,2798,0.54471,0.58147
2013,17-29 y.,No migration background,At least once per month,0.06958,203,2798,0.06015,0.07901
2013,17-29 y.,No migration background,Seldom,0.11275,383,2798,0.10103,0.12447
2013,17-29 y.,No migration background,Never,0.14415,572,2798,0.13114,0.15717
2013,17-29 y.,Direct migration background,At least once per week,0.19933,130,270,0.15159,0.24707
2013,17-29 y.,Direct migration background,Seldom,0.05550,32,270,0.02814,0.08287
2013,17-29 y.,Direct migration background,Never,0.06623,108,270,0.03651,0.09594
2013,17-29 y.,Indirect migration background,At least once per week,0.24284,271,473,0.20415,0.28152
2013,17-29 y.,Indirect migration background,At least once per month,0.04036,43,473,0.02261,0.05812
2013,17-29 y.,Indirect migration background,Seldom,0.05607,65,473,0.03532,0.07683
2013,17-29 y.,Indirect migration background,Never,0.09273,94,473,0.06656,0.11890
2013,30-45 y.,No migration background,At least once per week,0.51300,2992,6255,0.50062,0.52539
2013,30-45 y.,No migration background,At least once per month,0.05858,354,6255,0.05276,0.06440
2013,30-45 y.,No migration background,Seldom,0.16952,1076,6255,0.16022,0.17882
2013,30-45 y.,No migration background,Never,0.23332,1833,6255,0.22283,0.24380
2013,30-45 y.,Direct migration background,At least once per week,0.16170,412,1224,0.14107,0.18233
2013,30-45 y.,Direct migration background,At least once per month,0.03180,63,1224,0.02197,0.04164
2013,30-45 y.,Direct migration background,Seldom,0.07314,184,1224,0.05855,0.08773
2013,30-45 y.,Direct migration background,Never,0.15162,565,1224,0.13152,0.17172
2013,30-45 y.,Indirect migration background,At least once per week,0.31327,231,481,0.27178,0.35477
2013,30-45 y.,Indirect migration background,Seldom,0.10496,91,481,0.07754,0.13238
2013,30-45 y.,Indirect migration background,Never,0.15115,159,481,0.11910,0.18319
2013,46-65 y.,No migration background,At least once per week,0.47662,3978,7939,0.46563,0.48761
2013,46-65 y.,No migration background,At least once per month,0.04917,368,7939,0.04441,0.05392
2013,46-65 y.,No migration background,Seldom,0.15941,1201,7939,0.15136,0.16747
2013,46-65 y.,No migration background,Never,0.30016,2392,7939,0.29008,0.31024
2013,46-65 y.,Direct migration background,At least once per week,0.22025,291,868,0.19267,0.24784
2013,46-65 y.,Direct migration background,At least once per month,0.03282,31,868,0.02096,0.04468
2013,46-65 y.,Direct migration background,Seldom,0.10913,120,868,0.08838,0.12989
2013,46-65 y.,Direct migration background,Never,0.29479,426,868,0.26444,0.32514
2013,46-65 y.,Indirect migration background,At least once per week,0.51743,80,123,0.42876,0.60610
2013,46-65 y.,Indirect migration background,Never,0.31790,43,123,0.23526,0.40053
2013,66 and older,No migration background,At least once per week,0.40061,1928,4517,0.38632,0.41491
2013,66 and older,No migration background,At least once per month,0.03081,133,4517,0.02577,0.03585
2013,66 and older,No migration background,Seldom,0.10127,457,4517,0.09247,0.11007
2013,66 and older,No migration background,Never,0.45345,1999,4517,0.43893,0.46797
2013,66 and older,Direct migration background,At least once per week,0.22768,99,367,0.18471,0.27064
2013,66 and older,Direct migration background,Seldom,0.06326,31,367,0.03832,0.08820
2013,66 and older,Direct migration background,Never,0.60446,237,367,0.55436,0.65455
2015,17-29 y.,No migration background,At least once per week,0.55257,1441,2569,0.53334,0.57180
2015,17-29 y.,No migration background,At least once per month,0.06640,191,2569,0.05677,0.07603
2015,17-29 y.,No migration background,Seldom,0.13585,376,2569,0.12259,0.14910
2015,17-29 y.,No migration background,Never,0.16601,561,2569,0.15162,0.18040
2015,17-29 y.,Direct migration background,At least once per week,0.46735,493,1076,0.43752,0.49717
2015,17-29 y.,Direct migration background,At least once per month,0.11701,59,1076,0.09780,0.13623
2015,17-29 y.,Direct migration background,Seldom,0.13431,150,1076,0.11393,0.15469
2015,17-29 y.,Direct migration background,Never,0.25544,374,1076,0.22937,0.28151
2015,17-29 y.,Indirect migration background,At least once per week,0.54156,441,803,0.50708,0.57605
2015,17-29 y.,Indirect migration background,At least once per month,0.08001,64,803,0.06123,0.09879
2015,17-29 y.,Indirect migration background,Seldom,0.10366,108,803,0.08256,0.12475
2015,17-29 y.,Indirect migration background,Never,0.20945,190,803,0.18128,0.23761
2015,30-45 y.,No migration background,At least once per week,0.45316,2073,4819,0.43911,0.46722
2015,30-45 y.,No migration background,At least once per month,0.08809,370,4819,0.08009,0.09610
2015,30-45 y.,No migration background,Seldom,0.16338,784,4819,0.15294,0.17382
2015,30-45 y.,No migration background,Never,0.29102,1592,4819,0.27820,0.30385
2015,30-45 y.,Direct migration background,At least once per week,0.36602,926,2812,0.34821,0.38382
2015,30-45 y.,Direct migration background,At least once per month,0.04741,129,2812,0.03955,0.05526
2015,30-45 y.,Direct migration background,Seldom,0.15577,430,2812,0.14236,0.16918
2015,30-45 y.,Direct migration background,Never,0.42951,1327,2812,0.41121,0.44781
2015,30-45 y.,Indirect migration background,At least once per week,0.46323,261,610,0.42363,0.50284
2015,30-45 y.,Indirect migration background,Seldom,0.20415,125,610,0.17214,0.23616
2015,30-45 y.,Indirect migration background,Never,0.29514,224,610,0.25892,0.33137
2015,46-65 y.,No migration background,At least once per week,0.43567,3285,7284,0.42428,0.44706
2015,46-65 y.,No migration background,At least once per month,0.05583,408,7284,0.05056,0.06111
2015,46-65 y.,No migration background,Seldom,0.15596,1074,7284,0.14763,0.16429
2015,46-65 y.,No migration background,Never,0.35050,2517,7284,0.33954,0.36145
2015,46-65 y.,Direct migration background,At least once per week,0.29641,449,1655,0.27440,0.31842
2015,46-65 y.,Direct migration background,At least once per month,0.03704,64,1655,0.02794,0.04614
2015,46-65 y.,Direct migration background,Seldom,0.10556,187,1655,0.09075,0.12037
2015,46-65 y.,Direct migration background,Never,0.55257,955,1655,0.52860,0.57653
2015,46-65 y.,Indirect migration background,At least once per week,0.55948,90,145,0.47839,0.64057
2015,46-65 y.,Indirect migration background,Never,0.32736,55,145,0.25072,0.40400
2015,66 and older,No migration background,At least once per week,0.35489,1655,4423,0.34079,0.36900
2015,66 and older,No migration background,At least once per month,0.02685,118,4423,0.02209,0.03162
2015,66 and older,No migration background,Seldom,0.08538,387,4423,0.07714,0.09362
2015,66 and older,No migration background,Never,0.52195,2263,4423,0.50722,0.53667
2015,66 and older,Direct migration background,At least once per week,0.26074,115,402,0.21776,0.30371
2015,66 and older,Direct migration background,Never,0.64262,287,402,0.59571,0.68952
2017,17-29 y.,No migration background,At least once per week,0.55518,1688,2931,0.53719,0.57318
2017,17-29 y.,No migration background,At least once per month,0.07218,239,2931,0.06281,0.08155
2017,17-29 y.,No migration background,Seldom,0.12022,407,2931,0.10844,0.13200
2017,17-29 y.,No migration background,Never,0.17888,597,2931,0.16500,0.19275
2017,17-29 y.,Direct migration background,At least once per week,0.43761,888,2066,0.41621,0.45900
