year,age_gr,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2010,46-65 J.,0.36074554454672664,0.3440529538651853,0.37743813522826797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0
2010,66 und älter,0.14894299573762282,0.13771570782388218,0.16017028365136346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0
2010,5,,,,,,,,,,,,
2010,6,,,,,,,,,,,,
2010,7,,,,,,,,,,,,
2010,8,,,,,,,,,,,,
2010,9,,,,,,,,,,,,
2010,10,,,,,,,,,,,,
2010,11,,,,,,,,,,,,
2010,12,,,,,,,,,,,,
2010,13,,,,,,,,,,,,
2010,14,,,,,,,,,,,,
2010,15,,,,,,,,,,,,
2010,16,,,,,,,,,,,,
2010,17,,,,,,,,,,,,
2011,0,,,,,,,,,,,,
2011,18-29 J.,0.8148218201943555,0.7694716882818897,0.8601719521068212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4172.0
2011,30-45 J.,2.5640032863143962,2.5205653723969315,2.607441200231861,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0,9930.0
2011,46-65 J.,0.42226814915233374,0.40449052372019834,0.44004577458446914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9126.0
2011,66 und älter,0.15458185345291756,0.14378287631835054,0.16538083058748457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5142.0
2011,5,,,,,,,,,,,,
2011,6,,,,,,,,,,,,
2011,7,,,,,,,,,,,,
2011,8,,,,,,,,,,,,
2011,9,,,,,,,,,,,,
2011,10,,,,,,,,,,,,
2011,11,,,,,,,,,,,,
2011,12,,,,,,,,,,,,
2011,13,,,,,,,,,,,,
2011,14,,,,,,,,,,,,
2011,15,,,,,,,,,,,,
2011,16,,,,,,,,,,,,
2011,17,,,,,,,,,,,,
2012,0,,,,,,,,,,,,
2012,18-29 J.,0.8692993969701512,0.82049438008696,0.9181044138533425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0
2012,30-45 J.,2.513548957791076,2.469916553237099,2.557181362345053,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,9074.0
2012,46-65 J.,0.4249726875072921,0.40978054188380963,0.4401648331307746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375.0
2012,66 und älter,0.1399056471748133,0.13147848131870582,0.14833281303092077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204.0
2012,5,,,,,,,,,,,,
2012,6,,,,,,,,,,,,
2012,7,,,,,,,,,,,,
2012,8,,,,,,,,,,,,
2012,9,,,,,,,,,,,,
2012,10,,,,,,,,,,,,
2012,11,,,,,,,,,,,,
2012,12,,,,,,,,,,,,
2012,13,,,,,,,,,,,,
2012,14,,,,,,,,,,,,
2012,15,,,,,,,,,,,,
2012,16,,,,,,,,,,,,
2012,17,,,,,,,,,,,,
2013,0,,,,,,,,,,,,
2013,18-29 J.,0.6623160255486951,0.6162629347512311,0.7083691163461591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0
2013,30-45 J.,2.5914699560192336,2.5427831916952126,2.6401567203432545,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,8052.0
2013,46-65 J.,0.3871946747193707,0.3722862115290544,0.402103137909687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9030.0
2013,66 und älter,0.16671808994778134,0.15710523159955297,0.1763309482960097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4959.0
2013,5,,,,,,,,,,,,
2013,6,,,,,,,,,,,,
2013,7,,,,,,,,,,,,
2013,8,,,,,,,,,,,,
2013,9,,,,,,,,,,,,
2013,10,,,,,,,,,,,,
2013,11,,,,,,,,,,,,
2013,12,,,,,,,,,,,,
2013,13,,,,,,,,,,,,
2013,14,,,,,,,,,,,,
2013,15,,,,,,,,,,,,
2013,16,,,,,,,,,,,,
2013,17,,,,,,,,,,,,
2014,-1,,,,,,,,,,,,
2014,0,,,,,,,,,,,,
2014,18-29 J.,0.7049956512036976,0.661360657009119,0.7486306453982762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.0
2014,30-45 J.,2.484390545357446,2.440865273333784,2.5279158173811083,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,8519.0
2014,46-65 J.,0.4146962134716769,0.40007937763195883,0.42931304931139497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9313.0
2014,66 und älter,0.1509288125857602,0.14160467371080812,0.1602529514607123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4952.0
2014,5,,,,,,,,,,,,
2014,6,,,,,,,,,,,,
2014,7,,,,,,,,,,,,
2014,8,,,,,,,,,,,,
2014,9,,,,,,,,,,,,
2014,10,,,,,,,,,,,,
2014,11,,,,,,,,,,,,
2014,12,,,,,,,,,,,,
2014,13,,,,,,,,,,,,
2014,14,,,,,,,,,,,,
2014,15,,,,,,,,,,,,
2014,16,,,,,,,,,,,,
2014,17,,,,,,,,,,,,
2015,-1,,,,,,,,,,,,
2015,0,,,,,,,,,,,,
2015,18-29 J.,0.7576955398692949,0.7124585264307892,0.8029325533078007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4461.0
2015,30-45 J.,2.699904941671556,2.6501783577123206,2.7496315256307913,0.0,0.0,4.0,0.0,10.0,0.0,-1.0,0.0,8286.0
2015,46-65 J.,0.40574475711451385,0.39132533269800046,0.42016418153102725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9136.0
2015,66 und älter,0.16469268547505173,0.15532039629849304,0.17406497465161042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4901.0
2015,5,,,,,,,,,,,,
2015,6,,,,,,,,,,,,
2015,7,,,,,,,,,,,,
2015,8,,,,,,,,,,,,
2015,9,,,,,,,,,,,,
2015,10,,,,,,,,,,,,
2015,11,,,,,,,,,,,,
2015,12,,,,,,,,,,,,
2015,13,,,,,,,,,,,,
2015,14,,,,,,,,,,,,
2015,15,,,,,,,,,,,,
2015,16,,,,,,,,,,,,
2015,17,,,,,,,,,,,,
2016,-1,,,,,,,,,,,,
2016,0,,,,,,,,,,,,
2016,18-29 J.,0.8684225809558013,0.8223848586825591,0.9144603032290435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4866.0
2016,30-45 J.,2.625899801629567,2.580899109498225,2.670900493760909,0.0,1.0,4.0,0.0,10.0,1.0,1.0,2.0,8604.0
2016,46-65 J.,0.44958115272046995,0.4348481188451553,0.4643141865957846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9026.0
2016,66 und älter,0.18042157891639685,0.17009279049625922,0.19075036733653447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.0
2016,5,,,,,,,,,,,,
2016,6,,,,,,,,,,,,
2016,7,,,,,,,,,,,,
2016,8,,,,,,,,,,,,
2016,9,,,,,,,,,,,,
2016,10,,,,,,,,,,,,
2016,11,,,,,,,,,,,,
2016,12,,,,,,,,,,,,
2016,13,,,,,,,,,,,,
2016,14,,,,,,,,,,,,
2016,15,,,,,,,,,,,,
2016,16,,,,,,,,,,,,
2016,17,,,,,,,,,,,,
2017,-1,,,,,,,,,,,,
2017,0,,,,,,,,,,,,
2017,18-29 J.,0.8520172454337798,0.8114413723490358,0.8925931185185237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5805.0
2017,30-45 J.,2.701433165841179,2.6562576672861775,2.746608664396181,0.0,0.0,4.0,0.0,10.0,0.0,-1.0,0.0,9119.0
2017,46-65 J.,0.42474348688922675,0.4110232600840657,0.4384637136943878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10574.0
2017,66 und älter,0.19463165484498082,0.18358978679335552,0.20567352289660612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4993.0
2017,5,,,,,,,,,,,,
2017,6,,,,,,,,,,,,
2017,7,,,,,,,,,,,,
2017,8,,,,,,,,,,,,
2017,9,,,,,,,,,,,,
2017,10,,,,,,,,,,,,
2017,11,,,,,,,,,,,,
2017,12,,,,,,,,,,,,
2017,13,,,,,,,,,,,,
2017,14,,,,,,,,,,,,
2017,15,,,,,,,,,,,,
2017,16,,,,,,,,,,,,
2017,17,,,,,,,,,,,,
2018,-1,,,,,,,,,,,,
2018,0,,,,,,,,,,,,
2018,18-29 J.,0.7262138378408038,0.68924964593268,0.7631780297489277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.0
2018,30-45 J.,2.646611797662652,2.599650490141291,2.693573105184013,0.0,1.0,4.0,0.0,10.0,1.0,1.0,2.0,8430.0
2018,46-65 J.,0.41962878224865996,0.4052633843575689,0.433994180139751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10253.0
2018,66 und älter,0.1583335174648623,0.14933851341504079,0.1673285215146838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.0
2018,5,,,,,,,,,,,,
2018,6,,,,,,,,,,,,
2018,7,,,,,,,,,,,,
2018,8,,,,,,,,,,,,
2018,9,,,,,,,,,,,,
2018,10,,,,,,,,,,,,
2018,11,,,,,,,,,,,,
2018,12,,,,,,,,,,,,
2018,13,,,,,,,,,,,,
2018,14,,,,,,,,,,,,
2018,15,,,,,,,,,,,,
2018,16,,,,,,,,,,,,
2018,17,,,,,,,,,,,,
2019,-1,,,,,,,,,,,,
2019,0,,,,,,,,,,,,
2019,18-29 J.,0.8389683265788098,0.7930388085335103,0.8848978446241094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4843.0
2019,30-45 J.,2.759010323071127,2.7103434017000687,2.8076772444421856,0.0,0.0,4.0,0.0,10.0,0.0,-1.0,0.0,7951.0
2019,46-65 J.,0.4105137316977869,0.3968782071198078,0.42414925627576594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11059.0
2019,66 und älter,0.15848682759472474,0.14942476784385297,0.1675488873455965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206.0
2019,5,,,,,,,,,,,,
2019,6,,,,,,,,,,,,
2019,7,,,,,,,,,,,,
2019,8,,,,,,,,,,,,
2019,9,,,,,,,,,,,,
2019,10,,,,,,,,,,,,
2019,11,,,,,,,,,,,,
2019,12,,,,,,,,,,,,
2019,13,,,,,,,,,,,,
2019,14,,,,,,,,,,,,
2019,15,,,,,,,,,,,,
2019,16,,,,,,,,,,,,
2019,17,,,,,,,,,,,,
2020,-1,,,,,,,,,,,,
2020,0,,,,,,,,,,,,
2020,18-29 J.,0.750313867331732,0.7093423168503753,0.7912854178130887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5461.0
2020,30-45 J.,2.8256977362043187,2.777563375043156,2.8738320973654816,0.0,1.0,4.0,0.0,10.0,1.0,1.0,2.0,8488.0
2020,46-65 J.,0.46911259011046025,0.4544544952636041,0.4837706849573164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10517.0
2020,66 und älter,0.15807274512407254,0.14864843024340546,0.16749706000473963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4925.0
2020,5,,,,,,,,,,,,
2020,6,,,,,,,,,,,,
2020,7,,,,,,,,,,,,
2020,8,,,,,,,,,,,,
2020,9,,,,,,,,,,,,
2020,10,,,,,,,,,,,,
2020,11,,,,,,,,,,,,
2020,12,,,,,,,,,,,,
2020,13,,,,,,,,,,,,
2020,14,,,,,,,,,,,,
2020,15,,,,,,,,,,,,
2020,16,,,,,,,,,,,,
2020,17,,,,,,,,,,,,
2021,-1,,,,,,,,,,,,
2021,0,,,,,,,,,,,,
2021,18-29 J.,0.8309807579368254,0.7706937788569834,0.8912677370166673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117.0
2021,30-45 J.,3.052955762203915,2.98772284661071,3.1181886777971197,0.0,1.0,4.0,0.0,10.0,1.0,1.0,2.0,5194.0
2021,46-65 J.,0.5087692276998707,0.48873684602625855,0.5288016093734828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.0
2021,66 und älter,0.19142262551793282,0.17668623043371667,0.20615902060214897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383.0
2021,5,,,,,,,,,,,,
2021,6,,,,,,,,,,,,
2021,7,,,,,,,,,,,,
2021,8,,,,,,,,,,,,
2021,9,,,,,,,,,,,,
2021,10,,,,,,,,,,,,
2021,11,,,,,,,,,,,,
2021,12,,,,,,,,,,,,
2021,13,,,,,,,,,,,,
2021,14,,,,,,,,,,,,
2021,15,,,,,,,,,,,,
2021,16,,,,,,,,,,,,
2021,17,,,,,,,,,,,,
