year,bula_h,quintil_oecd_hh,hgeqpnrj,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Schleswig-Holstein,5th Quintile,No,0.84046,74,74,0.75645,0.92446
2019,Hamburg,1st Quintile,No,0.92309,63,63,0.85677,0.98942
2019,Hamburg,2nd Quintile,No,0.91972,47,47,0.84119,0.99824
2019,Hamburg,3rd Quintile,No,0.94294,43,43,0.87279,1.01309
2019,Hamburg,4th Quintile,No,0.91052,61,61,0.83829,0.98274
2019,Hamburg,5th Quintile,No,0.79334,56,56,0.68633,0.90035
2019,Lower Saxony,1st Quintile,No,0.76151,222,222,0.70532,0.81770
2019,Lower Saxony,2nd Quintile,No,0.87998,229,229,0.83780,0.92216
2019,Lower Saxony,3rd Quintile,No,0.93075,225,225,0.89750,0.96399
2019,Lower Saxony,4th Quintile,No,0.85903,238,238,0.81473,0.90334
2019,Lower Saxony,5th Quintile,No,0.80862,235,235,0.75821,0.85902
2019,North Rhine-Westphalia,1st Quintile,No,0.79513,507,507,0.75996,0.83030
2019,North Rhine-Westphalia,2nd Quintile,No,0.89468,517,517,0.86820,0.92117
2019,North Rhine-Westphalia,3rd Quintile,No,0.90031,465,465,0.87305,0.92757
2019,North Rhine-Westphalia,4th Quintile,No,0.89199,488,488,0.86442,0.91955
2019,North Rhine-Westphalia,5th Quintile,Yes,0.05507,39,555,0.03608,0.07407
2019,North Rhine-Westphalia,5th Quintile,No,0.83510,516,555,0.80420,0.86600
2019,Hesse,1st Quintile,No,0.85485,132,132,0.79453,0.91517
2019,Hesse,2nd Quintile,No,0.81452,126,126,0.74638,0.88266
2019,Hesse,3rd Quintile,No,0.87359,158,158,0.82160,0.92557
2019,Hesse,4th Quintile,No,0.88126,150,150,0.82931,0.93320
2019,Hesse,5th Quintile,No,0.81734,214,214,0.76545,0.86923
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80896,150,150,0.74584,0.87208
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.84436,143,143,0.78473,0.90399
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89766,132,132,0.84575,0.94956
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.87888,130,130,0.82258,0.93518
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.86103,133,133,0.80201,0.92004
2019,Baden-Wuerttemberg,1st Quintile,No,0.77213,159,159,0.70673,0.83754
2019,Baden-Wuerttemberg,2nd Quintile,No,0.89129,205,205,0.84858,0.93401
2019,Baden-Wuerttemberg,3rd Quintile,No,0.88061,254,254,0.84066,0.92057
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.07706,31,295,0.04658,0.10755
2019,Baden-Wuerttemberg,4th Quintile,No,0.83329,264,295,0.79069,0.87590
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.07083,33,363,0.04440,0.09726
2019,Baden-Wuerttemberg,5th Quintile,No,0.82053,330,363,0.78100,0.86007
2019,Bavaria,1st Quintile,No,0.81166,253,253,0.76339,0.85994
2019,Bavaria,2nd Quintile,No,0.86656,373,373,0.83200,0.90112
2019,Bavaria,3rd Quintile,No,0.88107,384,384,0.84865,0.91349
2019,Bavaria,4th Quintile,No,0.86398,398,398,0.83026,0.89771
2019,Bavaria,5th Quintile,Yes,0.06420,42,478,0.04220,0.08620
2019,Bavaria,5th Quintile,No,0.80409,436,478,0.76847,0.83971
2019,Berlin,1st Quintile,No,0.89091,132,132,0.83753,0.94430
2019,Berlin,2nd Quintile,No,0.89136,108,108,0.83240,0.95033
2019,Berlin,3rd Quintile,No,0.94100,108,108,0.89635,0.98565
2019,Berlin,4th Quintile,No,0.94484,101,101,0.90010,0.98959
2019,Berlin,5th Quintile,No,0.82219,99,99,0.74648,0.89789
2019,Brandenburg,1st Quintile,No,0.85208,152,152,0.79545,0.90870
2019,Brandenburg,2nd Quintile,No,0.84262,121,121,0.77746,0.90778
2019,Brandenburg,3rd Quintile,No,0.87314,107,107,0.80979,0.93650
2019,Brandenburg,4th Quintile,No,0.81230,88,88,0.73025,0.89435
2019,Brandenburg,5th Quintile,No,0.81583,64,64,0.72011,0.91155
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.87087,91,91,0.80158,0.94015
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.88669,83,83,0.81808,0.95530
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.84824,62,62,0.75820,0.93828
2019,Mecklenburg-Western Pomerania,4th Quintile,No,0.83542,36,36,0.71257,0.95827
2019,Saxony,1st Quintile,No,0.87148,175,175,0.82175,0.92121
2019,Saxony,2nd Quintile,No,0.91107,217,217,0.87311,0.94903
2019,Saxony,3rd Quintile,No,0.88056,189,189,0.83420,0.92692
2019,Saxony,4th Quintile,No,0.82454,123,123,0.75705,0.89204
2019,Saxony,5th Quintile,No,0.78640,87,87,0.69977,0.87302
2019,Saxony-Anhalt,1st Quintile,No,0.83661,126,126,0.77180,0.90143
2019,Saxony-Anhalt,2nd Quintile,No,0.91909,122,122,0.87050,0.96768
2019,Saxony-Anhalt,3rd Quintile,No,0.82880,83,83,0.74727,0.91033
2019,Saxony-Anhalt,4th Quintile,No,0.87331,62,62,0.78984,0.95679
2019,Saxony-Anhalt,5th Quintile,No,0.78701,49,49,0.67118,0.90283
2019,Thuringa,1st Quintile,No,0.81508,114,114,0.74350,0.88667
2019,Thuringa,2nd Quintile,No,0.90210,127,127,0.85020,0.95399
2019,Thuringa,3rd Quintile,No,0.90132,106,106,0.84427,0.95836
2019,Thuringa,4th Quintile,No,0.92791,67,67,0.86551,0.99031
2019,Thuringa,5th Quintile,No,0.68146,44,44,0.54220,0.82072
2020,Schleswig-Holstein,1st Quintile,No,0.91641,100,100,0.86189,0.97093
2020,Schleswig-Holstein,2nd Quintile,No,0.94521,106,106,0.90168,0.98874
2020,Schleswig-Holstein,3rd Quintile,No,0.99144,103,103,0.97356,1.00932
2020,Schleswig-Holstein,4th Quintile,No,0.97011,99,99,0.93639,1.00382
2020,Schleswig-Holstein,5th Quintile,No,0.94221,116,116,0.89956,0.98486
2020,Hamburg,1st Quintile,No,0.95822,64,64,0.90882,1.00763
2020,Hamburg,2nd Quintile,No,0.99374,61,61,0.97378,1.01370
2020,Hamburg,4th Quintile,No,0.94445,62,62,0.88696,1.00193
2020,Hamburg,5th Quintile,No,0.99715,110,110,0.98715,1.00716
2020,Lower Saxony,1st Quintile,No,0.92592,321,321,0.89723,0.95462
2020,Lower Saxony,2nd Quintile,No,0.97285,306,306,0.95461,0.99109
2020,Lower Saxony,3rd Quintile,No,0.96197,233,233,0.93736,0.98658
2020,Lower Saxony,4th Quintile,No,0.93936,254,254,0.90995,0.96877
2020,Lower Saxony,5th Quintile,No,0.93212,306,306,0.90389,0.96035
2020,Bremen,1st Quintile,No,0.92337,41,41,0.84094,1.00581
2020,North Rhine-Westphalia,1st Quintile,No,0.92845,777,777,0.91031,0.94658
2020,North Rhine-Westphalia,2nd Quintile,No,0.94321,665,665,0.92561,0.96082
2020,North Rhine-Westphalia,3rd Quintile,No,0.97095,550,550,0.95691,0.98500
2020,North Rhine-Westphalia,4th Quintile,No,0.95729,531,531,0.94008,0.97451
2020,North Rhine-Westphalia,5th Quintile,Yes,0.04469,57,776,0.03015,0.05924
2020,North Rhine-Westphalia,5th Quintile,No,0.95412,719,776,0.93939,0.96885
2020,Hesse,1st Quintile,No,0.94191,200,200,0.90940,0.97441
2020,Hesse,2nd Quintile,No,0.97490,187,187,0.95241,0.99738
2020,Hesse,3rd Quintile,No,0.98678,198,198,0.97083,1.00273
2020,Hesse,4th Quintile,No,0.95278,193,193,0.92278,0.98278
2020,Hesse,5th Quintile,No,0.93420,293,293,0.90576,0.96264
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.93770,198,198,0.90394,0.97145
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95380,174,174,0.92252,0.98508
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97394,154,154,0.94870,0.99919
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.93413,135,135,0.89213,0.97613
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.95627,163,163,0.92477,0.98776
2020,Baden-Wuerttemberg,1st Quintile,No,0.93232,294,294,0.90356,0.96109
2020,Baden-Wuerttemberg,2nd Quintile,No,0.96572,260,260,0.94356,0.98788
2020,Baden-Wuerttemberg,3rd Quintile,No,0.92899,275,275,0.89858,0.95940
2020,Baden-Wuerttemberg,4th Quintile,No,0.95442,337,337,0.93212,0.97672
2020,Baden-Wuerttemberg,5th Quintile,Yes,0.05288,44,517,0.03357,0.07219
2020,Baden-Wuerttemberg,5th Quintile,No,0.94522,473,517,0.92559,0.96485
2020,Bavaria,1st Quintile,No,0.93135,427,427,0.90734,0.95537
2020,Bavaria,2nd Quintile,No,0.95169,510,510,0.93306,0.97032
2020,Bavaria,3rd Quintile,No,0.95311,452,452,0.93360,0.97262
2020,Bavaria,4th Quintile,Yes,0.04041,33,516,0.02340,0.05741
2020,Bavaria,4th Quintile,No,0.95739,483,516,0.93995,0.97483
2020,Bavaria,5th Quintile,Yes,0.05978,60,651,0.04155,0.07801
2020,Bavaria,5th Quintile,No,0.93288,591,651,0.91364,0.95211
2020,Berlin,1st Quintile,No,0.95161,197,197,0.92156,0.98165
2020,Berlin,2nd Quintile,No,0.99641,174,174,0.98750,1.00532
2020,Berlin,3rd Quintile,No,0.99649,145,145,0.98682,1.00615
2020,Berlin,4th Quintile,No,0.98042,149,149,0.95810,1.00274
2020,Berlin,5th Quintile,No,0.98950,181,181,0.97460,1.00439
2020,Brandenburg,1st Quintile,No,0.97839,158,158,0.95564,1.00113
2020,Brandenburg,2nd Quintile,No,0.97125,156,156,0.94495,0.99756
2020,Brandenburg,3rd Quintile,No,0.97811,122,122,0.95204,1.00418
2020,Brandenburg,4th Quintile,No,0.87597,91,91,0.80787,0.94407
2020,Brandenburg,5th Quintile,No,0.92319,106,106,0.87226,0.97413
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.97641,89,89,0.94471,1.00812
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99392,94,94,0.97813,1.00972
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99412,55,55,0.97372,1.01451
2020,Mecklenburg-Western Pomerania,4th Quintile,No,0.84431,36,36,0.72419,0.96443
2020,Mecklenburg-Western Pomerania,5th Quintile,No,0.96858,51,51,0.92022,1.01693
2020,Saxony,1st Quintile,No,0.94646,194,194,0.91470,0.97822
2020,Saxony,2nd Quintile,No,0.97126,263,263,0.95103,0.99149
2020,Saxony,3rd Quintile,No,0.92929,204,204,0.89403,0.96455
2020,Saxony,4th Quintile,No,0.93578,136,136,0.89442,0.97713
2020,Saxony,5th Quintile,No,0.91718,133,133,0.87016,0.96420
2020,Saxony-Anhalt,1st Quintile,No,0.86896,157,157,0.81601,0.92192
2020,Saxony-Anhalt,2nd Quintile,No,0.98797,121,121,0.96846,1.00748
2020,Saxony-Anhalt,3rd Quintile,No,0.93282,96,96,0.88247,0.98316
2020,Saxony-Anhalt,4th Quintile,No,0.89617,79,79,0.82848,0.96387
2020,Saxony-Anhalt,5th Quintile,No,0.89352,80,80,0.82550,0.96154
2020,Thuringa,1st Quintile,No,0.96220,147,147,0.93127,0.99314
2020,Thuringa,2nd Quintile,No,0.99777,140,140,0.98993,1.00561
2020,Thuringa,3rd Quintile,No,0.95496,99,99,0.91390,0.99602
2020,Thuringa,4th Quintile,No,0.90312,81,81,0.83831,0.96794
2020,Thuringa,5th Quintile,No,0.98752,82,82,0.96334,1.01170
2021,Schleswig-Holstein,1st Quintile,No,0.81069,65,65,0.71471,0.90667
2021,Schleswig-Holstein,2nd Quintile,No,0.87483,75,75,0.79944,0.95023
2021,Schleswig-Holstein,3rd Quintile,No,0.75816,63,63,0.65158,0.86475
2021,Schleswig-Holstein,4th Quintile,No,0.96018,76,76,0.91593,1.00444
2021,Schleswig-Holstein,5th Quintile,No,0.85337,84,84,0.77727,0.92948
2021,Hamburg,1st Quintile,No,0.88562,42,42,0.78820,0.98304
2021,Hamburg,2nd Quintile,No,0.97219,46,46,0.92414,1.02023
2021,Hamburg,3rd Quintile,No,0.87325,37,37,0.76457,0.98193
2021,Hamburg,4th Quintile,No,0.75768,42,42,0.62652,0.88884
2021,Hamburg,5th Quintile,No,0.91666,67,67,0.84998,0.98334
2021,Lower Saxony,1st Quintile,No,0.85265,163,163,0.79807,0.90723
2021,Lower Saxony,2nd Quintile,No,0.87218,191,191,0.82470,0.91965
2021,Lower Saxony,3rd Quintile,No,0.91328,179,179,0.87194,0.95462
2021,Lower Saxony,4th Quintile,No,0.81184,170,170,0.75292,0.87077
2021,Lower Saxony,5th Quintile,No,0.85927,213,213,0.81246,0.90608
2021,North Rhine-Westphalia,1st Quintile,No,0.80990,387,387,0.77075,0.84904
2021,North Rhine-Westphalia,2nd Quintile,No,0.83702,388,388,0.80022,0.87382
2021,North Rhine-Westphalia,3rd Quintile,No,0.88717,347,347,0.85384,0.92051
2021,North Rhine-Westphalia,4th Quintile,No,0.86081,360,360,0.82500,0.89662
2021,North Rhine-Westphalia,5th Quintile,Yes,0.03557,31,521,0.01965,0.05149
2021,North Rhine-Westphalia,5th Quintile,No,0.87931,490,521,0.85131,0.90731
2021,Hesse,1st Quintile,No,0.74287,96,96,0.65498,0.83076
2021,Hesse,2nd Quintile,No,0.80127,85,85,0.71593,0.88660
2021,Hesse,3rd Quintile,No,0.86556,112,112,0.80210,0.92902
2021,Hesse,4th Quintile,No,0.87891,114,114,0.81876,0.93906
2021,Hesse,5th Quintile,No,0.82433,180,180,0.76858,0.88007
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.75902,90,90,0.67017,0.84788
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.87761,98,98,0.81239,0.94283
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.86793,91,91,0.79798,0.93788
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.86328,80,80,0.78752,0.93904
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.87175,97,97,0.80486,0.93864
2021,Baden-Wuerttemberg,1st Quintile,No,0.79137,129,129,0.72098,0.86176
2021,Baden-Wuerttemberg,2nd Quintile,No,0.78499,153,153,0.71968,0.85030
2021,Baden-Wuerttemberg,3rd Quintile,No,0.84453,185,185,0.79217,0.89689
2021,Baden-Wuerttemberg,4th Quintile,No,0.80756,205,205,0.75346,0.86166
2021,Baden-Wuerttemberg,5th Quintile,No,0.85931,307,307,0.82036,0.89827
2021,Bavaria,1st Quintile,No,0.83874,204,204,0.78815,0.88933
2021,Bavaria,2nd Quintile,No,0.88078,307,307,0.84448,0.91709
2021,Bavaria,3rd Quintile,No,0.87037,266,266,0.82993,0.91081
2021,Bavaria,4th Quintile,No,0.86771,320,320,0.83053,0.90489
2021,Bavaria,5th Quintile,Yes,0.03573,34,417,0.01789,0.05357
2021,Bavaria,5th Quintile,No,0.87115,383,417,0.83896,0.90335
2021,Berlin,1st Quintile,No,0.91533,112,112,0.86354,0.96712
2021,Berlin,2nd Quintile,No,0.91790,79,79,0.85698,0.97882
2021,Berlin,3rd Quintile,No,0.94254,87,87,0.89335,0.99172
2021,Berlin,4th Quintile,No,0.84897,99,99,0.77807,0.91987
2021,Berlin,5th Quintile,No,0.82921,128,128,0.76376,0.89466
2021,Brandenburg,1st Quintile,No,0.96451,84,84,0.92471,1.00431
2021,Brandenburg,2nd Quintile,No,0.81872,94,94,0.74042,0.89702
2021,Brandenburg,3rd Quintile,No,0.90176,74,74,0.83348,0.97004
2021,Brandenburg,4th Quintile,No,0.82860,59,59,0.73161,0.92559
2021,Brandenburg,5th Quintile,No,0.79242,64,64,0.69226,0.89257
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.81564,56,56,0.71315,0.91812
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.88557,59,59,0.80364,0.96750
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97622,42,42,0.92958,1.02286
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.73517,33,33,0.58228,0.88805
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.88386,38,38,0.78062,0.98710
2021,Saxony,1st Quintile,No,0.87783,137,137,0.82280,0.93287
2021,Saxony,2nd Quintile,No,0.92136,164,164,0.88003,0.96268
2021,Saxony,3rd Quintile,No,0.82133,149,149,0.75962,0.88305
2021,Saxony,4th Quintile,No,0.86179,97,97,0.79275,0.93083
2021,Saxony,5th Quintile,No,0.77783,101,101,0.69635,0.85931
2021,Saxony-Anhalt,1st Quintile,No,0.69787,81,81,0.59724,0.79849
2021,Saxony-Anhalt,2nd Quintile,No,0.86496,75,75,0.78709,0.94283
2021,Saxony-Anhalt,3rd Quintile,No,0.81312,63,63,0.71608,0.91015
2021,Saxony-Anhalt,4th Quintile,No,0.87850,54,54,0.79054,0.96646
2021,Saxony-Anhalt,5th Quintile,No,0.66290,41,41,0.51641,0.80940
2021,Thuringa,1st Quintile,No,0.79892,79,79,0.70997,0.88787
2021,Thuringa,2nd Quintile,No,0.91205,89,89,0.85287,0.97122
2021,Thuringa,3rd Quintile,No,0.96208,63,63,0.91453,1.00962
2021,Thuringa,4th Quintile,No,0.87328,56,56,0.78536,0.96119
2021,Thuringa,5th Quintile,No,0.88251,53,53,0.79498,0.97003
2022,Schleswig-Holstein,1st Quintile,No,0.88933,119,119,0.83273,0.94594
2022,Schleswig-Holstein,2nd Quintile,No,0.96650,120,120,0.93417,0.99883
2022,Schleswig-Holstein,3rd Quintile,No,0.97841,124,124,0.95272,1.00409
2022,Schleswig-Holstein,4th Quintile,No,0.88479,119,119,0.82718,0.94240
2022,Schleswig-Holstein,5th Quintile,No,0.92670,121,121,0.88007,0.97333
2022,Hamburg,1st Quintile,No,0.96621,94,94,0.92948,1.00293
2022,Hamburg,2nd Quintile,No,0.94956,80,80,0.90130,0.99782
2022,Hamburg,3rd Quintile,No,0.98918,62,62,0.96322,1.01514
2022,Hamburg,4th Quintile,No,0.93553,94,94,0.88561,0.98544
2022,Hamburg,5th Quintile,No,0.90895,88,88,0.84850,0.96940
2022,Lower Saxony,1st Quintile,No,0.94754,390,390,0.92538,0.96969
2022,Lower Saxony,2nd Quintile,No,0.96984,321,321,0.95110,0.98858
2022,Lower Saxony,3rd Quintile,No,0.96254,239,239,0.93842,0.98667
2022,Lower Saxony,4th Quintile,No,0.90074,278,278,0.86553,0.93595
2022,Lower Saxony,5th Quintile,Yes,0.12964,35,324,0.09301,0.16627
2022,Lower Saxony,5th Quintile,No,0.86799,289,324,0.83107,0.90491
2022,Bremen,1st Quintile,No,0.96287,45,45,0.90700,1.01874
2022,North Rhine-Westphalia,1st Quintile,Yes,0.03456,40,934,0.02284,0.04628
2022,North Rhine-Westphalia,1st Quintile,No,0.92649,894,934,0.90975,0.94324
2022,North Rhine-Westphalia,2nd Quintile,Yes,0.03699,40,780,0.02374,0.05025
2022,North Rhine-Westphalia,2nd Quintile,No,0.93792,740,780,0.92097,0.95486
2022,North Rhine-Westphalia,3rd Quintile,Yes,0.06418,55,683,0.04579,0.08258
2022,North Rhine-Westphalia,3rd Quintile,No,0.92904,628,683,0.90978,0.94831
2022,North Rhine-Westphalia,4th Quintile,Yes,0.04379,48,664,0.02822,0.05937
2022,North Rhine-Westphalia,4th Quintile,No,0.94543,616,664,0.92814,0.96272
2022,North Rhine-Westphalia,5th Quintile,Yes,0.09941,106,821,0.07893,0.11988
2022,North Rhine-Westphalia,5th Quintile,No,0.89827,715,821,0.87758,0.91896
2022,Hesse,1st Quintile,No,0.90914,236,236,0.87240,0.94589
2022,Hesse,2nd Quintile,No,0.94741,222,222,0.91798,0.97684
2022,Hesse,3rd Quintile,No,0.93598,227,227,0.90407,0.96790
2022,Hesse,4th Quintile,No,0.94605,223,223,0.91633,0.97577
2022,Hesse,5th Quintile,No,0.92071,254,254,0.88741,0.95400
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.89806,203,203,0.85634,0.93979
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.92695,168,168,0.88749,0.96642
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.96121,158,158,0.93101,0.99141
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.94467,149,149,0.90784,0.98151
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.92710,148,148,0.88507,0.96913
2022,Baden-Wuerttemberg,1st Quintile,Yes,0.03515,32,518,0.01927,0.05102
2022,Baden-Wuerttemberg,1st Quintile,No,0.94082,486,518,0.92048,0.96116
2022,Baden-Wuerttemberg,2nd Quintile,No,0.94791,399,399,0.92607,0.96974
2022,Baden-Wuerttemberg,3rd Quintile,Yes,0.05098,34,360,0.02823,0.07373
2022,Baden-Wuerttemberg,3rd Quintile,No,0.93085,326,360,0.90460,0.95709
2022,Baden-Wuerttemberg,4th Quintile,Yes,0.08961,40,435,0.06274,0.11648
2022,Baden-Wuerttemberg,4th Quintile,No,0.90298,395,435,0.87513,0.93082
2022,Baden-Wuerttemberg,5th Quintile,Yes,0.08140,61,525,0.05799,0.10481
2022,Baden-Wuerttemberg,5th Quintile,No,0.91636,464,525,0.89266,0.94007
2022,Bavaria,1st Quintile,Yes,0.03965,32,625,0.02434,0.05496
2022,Bavaria,1st Quintile,No,0.94284,593,625,0.92462,0.96105
2022,Bavaria,2nd Quintile,No,0.95581,535,535,0.93838,0.97324
2022,Bavaria,3rd Quintile,No,0.95512,503,503,0.93701,0.97323
2022,Bavaria,4th Quintile,Yes,0.05991,43,621,0.04123,0.07859
2022,Bavaria,4th Quintile,No,0.93858,578,621,0.91968,0.95748
2022,Bavaria,5th Quintile,Yes,0.07585,76,731,0.05664,0.09505
2022,Bavaria,5th Quintile,No,0.91707,655,731,0.89706,0.93707
2022,Berlin,1st Quintile,No,0.98082,269,269,0.96441,0.99724
2022,Berlin,2nd Quintile,No,0.96079,221,221,0.93514,0.98644
2022,Berlin,3rd Quintile,No,0.99336,197,197,0.98200,1.00473
2022,Berlin,4th Quintile,No,0.98606,198,198,0.96969,1.00243
2022,Berlin,5th Quintile,No,0.99466,227,227,0.98516,1.00416
2022,Brandenburg,1st Quintile,No,0.92275,177,177,0.88330,0.96219
2022,Brandenburg,2nd Quintile,No,0.96817,156,156,0.94053,0.99580
2022,Brandenburg,3rd Quintile,No,0.96376,134,134,0.93200,0.99552
2022,Brandenburg,4th Quintile,No,0.91475,110,110,0.86233,0.96718
2022,Brandenburg,5th Quintile,No,0.86630,103,103,0.80025,0.93235
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.94979,109,109,0.90860,0.99098
2022,Mecklenburg-Western Pomerania,2nd Quintile,No,0.88051,108,108,0.81905,0.94197
2022,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96380,81,81,0.92286,1.00473
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.92946,47,47,0.85546,1.00346
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.86353,46,46,0.76323,0.96383
2022,Saxony,1st Quintile,No,0.96068,346,346,0.94017,0.98119
2022,Saxony,2nd Quintile,No,0.95184,301,301,0.92761,0.97607
2022,Saxony,3rd Quintile,No,0.91319,236,236,0.87719,0.94919
2022,Saxony,4th Quintile,No,0.95056,189,189,0.91957,0.98155
2022,Saxony,5th Quintile,No,0.94267,134,134,0.90316,0.98218
2022,Saxony-Anhalt,1st Quintile,No,0.94484,197,197,0.91288,0.97680
2022,Saxony-Anhalt,2nd Quintile,No,0.95836,156,156,0.92691,0.98981
2022,Saxony-Anhalt,3rd Quintile,No,0.96776,120,120,0.93603,0.99950
2022,Saxony-Anhalt,4th Quintile,No,0.96382,95,95,0.92608,1.00157
2022,Saxony-Anhalt,5th Quintile,No,0.84638,64,64,0.75734,0.93542
2022,Thuringa,1st Quintile,No,0.94994,144,144,0.91420,0.98568
2022,Thuringa,2nd Quintile,No,0.97508,132,132,0.94838,1.00177
2022,Thuringa,3rd Quintile,No,0.96042,105,105,0.92295,0.99789
2022,Thuringa,4th Quintile,No,0.89374,72,72,0.82206,0.96543
2022,Thuringa,5th Quintile,No,0.93846,80,80,0.88547,0.99145
